D,eta,g_proxy_canonical,g_grad_box,s_part,s_schur
14.4,2.29,1.4528098489731593,0.33699312815359517,0.4245010656990252,0.45858178030802105
15.2,2.29,1.474659855578059,0.35723962839942014,0.42269152299837454,0.4999011009441918
16.0,2.29,1.455372327767881,0.3395934683644287,0.4207212414536048,0.4669044311261964
16.8,2.29,1.444244890724426,0.3299084894075703,0.42001765088172327,0.447153853013025
17.6,2.29,1.438279476101113,0.32473657353727653,0.42745169286002216,0.42872758961253354
18.4,2.29,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
4.0,2.4800000000000004,1.4959032321324983,0.415467166219231,0.3322010412652276,0.611770843082491
4.8,2.4800000000000004,1.4692475565855414,0.3845335045348963,0.3268989096507448,0.5721241401654378
5.6,2.4800000000000004,1.5608801760733013,0.51051590283798,0.31777560129004956,0.7238116996646468
6.4,2.4800000000000004,1.509029256864772,0.42703056951019575,0.3427121916654885,0.6250856867975677
7.2,2.4800000000000004,1.3600855815621833,0.2653371777158978,0.38212660024417394,0.325292255809113
8.0,2.4800000000000004,1.3537138197589154,0.2640693534455126,0.39297175737801554,0.3009668539484373
8.8,2.4800000000000004,1.459491902853495,0.34715127980791277,0.39831749028238883,0.4951838156541417
9.6,2.4800000000000004,1.5153351353784321,0.4075824779304708,0.4030529886575729,0.5877057679937085
10.4,2.4800000000000004,1.5067351190941527,0.396583881453806,0.4055918245158536,0.5710138016243617
11.2,2.4800000000000004,1.4928987139059695,0.3805298242466962,0.40672455185820444,0.5463025381469213
12.0,2.4800000000000004,1.4712894176144424,0.3571033999665113,0.40717560933165686,0.5080966653056269
12.8,2.4800000000000004,1.4961383916004742,0.3787765773406829,0.42393573730658995,0.5367662497915405
13.6,2.4800000000000004,1.463966728460301,0.3467438328323292,0.4263425939053436,0.47719841235596666
14.4,2.4800000000000004,1.4528109477016198,0.33699428067548554,0.4244984896762265,0.4585862882298105
15.2,2.4800000000000004,1.4746561181389475,0.3572376642561849,0.42268170545074457,0.49990350257827376
16.0,2.4800000000000004,1.4551665958579028,0.3393859720725645,0.42095228856645833,0.46630820279607055
16.8,2.4800000000000004,1.4451909524954862,0.33081202442256746,0.418640375928511,0.45023655599808965
17.6,2.4800000000000004,1.438279476101113,0.32473657353727653,0.42745169286002216,0.42872758961253354
18.4,2.4800000000000004,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
4.0,2.6700000000000004,1.4959421298006348,0.41567308578766626,0.3318869659442709,0.6120713568156264
4.8,2.6700000000000004,1.4692415610529082,0.38452001311554707,0.3269121308173564,0.5721038517773775
5.6,2.6700000000000004,1.5608795493774967,0.5105128135349579,0.3177793203865539,0.7238082730156405
6.4,2.6700000000000004,1.509029225662401,0.42703032295191323,0.3427126035129295,0.6250853258661943
7.2,2.6700000000000004,1.3600855873934847,0.2653371858305206,0.3821266319376211,0.3252922337196975
8.0,2.6700000000000004,1.3537138206645183,0.26406935456531017,0.39297175987223726,0.30096685302847065
8.8,2.6700000000000004,1.4594919027036466,0.34715127957526104,0.39831749058776317,0.4951838151103799
9.6,2.6700000000000004,1.5153351353531868,0.4075824778765812,0.40305298871868084,0.5877057679003949
10.4,2.6700000000000004,1.506735119637568,0.39658388236392267,0.4055918237420641,0.5710138032053229
11.2,2.6700000000000004,1.492898710766162,0.3805298189618545,0.40672455734003216,0.5463025279503956
12.0,2.6700000000000004,1.4712894116115411,0.35710338357540883,0.40717564778445736,0.5080966199167565
12.8,2.6700000000000004,1.496138238683923,0.3787763141070614,0.4239360844749511,0.5367656721541296
13.6,2.6700000000000004,1.4639662774225048,0.3467431802531847,0.4263447763055187,0.4771955186989807
14.4,2.6700000000000004,1.4528118900629863,0.3369952692250209,0.424496280183937,0.45859015465739783
