t,rho_LL,rho_RR,abs_rho_LR
158.2791395697849,0.5000065865535849,0.49999341344641574,3.1961267130253894e-06
158.3791895947974,0.50000668287512,0.49999331712488065,2.921651433337988e-06
158.4792396198099,0.5000067691792744,0.4999932308207262,2.6472049322332224e-06
158.5792896448224,0.5000068454925841,0.4999931545074165,2.3731432050788072e-06
158.67933966983492,0.5000069118542679,0.49999308814573273,2.0998157834105717e-06
158.77938969484742,0.5000069683162269,0.49999303168377374,1.8275657349324601e-06
158.87943971985993,0.5000070149430452,0.49999298505695544,1.5567296635165347e-06
158.97948974487244,0.5000070518119892,0.4999929481880114,1.2876377092029733e-06
159.07953976988495,0.5000070790130083,0.49999292098699233,1.0206135482000696e-06
159.17958979489745,0.5000070966462444,0.49999290335375624,7.55973225227359e-07
159.27963981990993,0.5000071048174446,0.49999289518255613,4.940258973228291e-07
159.37968984492244,0.5000071036496843,0.4999928963503165,2.3507882558341484e-07
159.47973986993495,0.5000070932757881,0.4999929067242127,2.0570089325459265e-08
159.57978989494745,0.5000070738376041,0.4999929261623966,2.7263279636590204e-07
159.67983991995996,0.500007045486004,0.49999295451399667,5.208310941274794e-07
159.77988994497247,0.5000070083808827,0.4999929916191179,7.648966308272165e-07
159.87993996998497,0.5000069626911587,0.49999303730884204,1.004570904309596e-06
159.97998999499748,0.5000069085947736,0.49999309140522713,1.2396052620465586e-06
160.08004002001,0.5000068462786927,0.499993153721308,1.469760901137503e-06
160.1800900450225,0.5000067759389047,0.499993224061096,1.6948088683092859e-06
160.280140070035,0.5000066977804115,0.49999330221958915,1.914530061364875e-06
160.3801900950475,0.5000066120095028,0.4999933879904979,2.1287152788301857e-06
160.48024012006002,0.5000065188422527,0.49999348115774805,2.3371613720775153e-06
160.58029014507252,0.5000064185067157,0.49999358149328504,2.5396743634522985e-06
160.68034017008503,0.5000063112352262,0.49999368876477446,2.7360715186913154e-06
160.78039019509754,0.5000061972643987,0.499993802735602,2.9261813469226915e-06
160.88044022011005,0.5000060768351271,0.4999939231648735,3.1098436006658967e-06
160.98049024512255,0.5000059501925858,0.4999940498074149,3.286909275831747e-06
161.08054027013506,0.5000058175862285,0.49999418241377214,3.4572406117224045e-06
161.18059029514757,0.5000056792697892,0.49999432073021144,3.6207110910313754e-06
161.28064032016007,0.5000055355012817,0.4999944644987189,3.7772054398435105e-06
161.38069034517258,0.5000053865429996,0.499994613457001,3.926619627635008e-06
161.4807403701851,0.5000052326615164,0.4999947673384842,4.068860867273409e-06
161.5807903951976,0.500005074122729,0.49999492587727173,4.203846198353747e-06
161.6808404202101,0.5000049111905708,0.4999950888094299,4.331498886534606e-06
161.7808904452226,0.5000047441443765,0.49999525585562427,4.451753834891965e-06
161.88094047023512,0.5000045732633226,0.4999954267366782,4.564556501391525e-06
161.98099049524762,0.5000043988256411,0.4999956011743596,4.669862759544644e-06
162.08104052026013,0.5000042211086193,0.49999577889138136,4.767638898408342e-06
162.18109054527264,0.5000040403885998,0.49999595961140086,4.857861622585297e-06
162.28114057028515,0.5000038569409804,0.49999614305902035,4.940518052223845e-06
162.38119059529762,0.500003671040214,0.49999632895978663,5.015605723017962e-06
162.48124062031013,0.5000034829598093,0.49999651704019143,5.083132586207345e-06
162.58129064532264,0.5000032929723297,0.49999670702767096,5.1431170085772875e-06
162.68134067033515,0.5000031013493943,0.49999689865060637,5.195587772458761e-06
162.78139069534765,0.5000029083616774,0.4999970916383234,5.240584075728396e-06
162.88144072036016,0.5000027142789083,0.4999972857210925,5.278155531808486e-06
162.98149074537267,0.5000025193623143,0.4999974806376864,5.308355156383049e-06
163.08154077038517,0.5000023238717687,0.499997676128232,5.331240013339592e-06
163.18159079539768,0.5000021280773946,0.4999978719226061,5.3468845500025035e-06
163.2816408204102,0.5000019322438888,0.4999980677561119,5.355370514366969e-06
163.3816908454227,0.5000017366303579,0.49999826336964287,5.35678682887259e-06
163.4817408704352,0.5000015414903181,0.49999845850968266,5.351229590403375e-06
163.5817908954477,0.5000013470716954,0.4999986529283053,5.3388020702877495e-06
163.68184092046022,0.5000011536168256,0.49999884638317504,5.319614714298547e-06
163.78189094547272,0.5000009613624542,0.49999903863754647,5.293785142653014e-06
163.88194097048523,0.5000007705397362,0.4999992294602644,5.261438150012809e-06
163.98199099549774,0.5000005813742368,0.49999941862576397,5.222705705484003e-06
164.08204102051025,0.5000003940859301,0.4999996059140705,5.177726952617079e-06
164.18209104552275,0.5000002088892009,0.4999997911107998,5.12664820940693e-06
164.28214107053526,0.500000025992843,0.4999999740071576,5.0696229682928625e-06
164.38219109554777,0.4999998456000603,0.5000001543999404,5.006811896158595e-06
164.48224112056027,0.4999996679085195,0.5000003320914811,4.9383793786179135e-06
164.58229114557278,0.4999994931127792,0.5000005068872214,4.8644822268841655e-06
164.6823411705853,0.499999321403591,0.5000006785964096,4.785294832647494e-06
164.7823911955978,0.4999991529641229,0.5000008470358777,4.700996564269477e-06
164.8824412206103,0.49999898796976916,0.5000010120302314,4.611769538730318e-06
164.9824912456228,0.49999882658815026,0.5000011734118504,4.517798621628836e-06
165.08254127063532,0.4999986689791127,0.5000013310208878,4.4192714271824754e-06
165.18259129564782,0.49999851529472944,0.5000014847052712,4.3163783182273015e-06
165.28264132066033,0.49999836567929945,0.5000016343207011,4.209312406218001e-06
165.38269134567284,0.49999822026934804,0.5000017797306526,4.098269551227879e-06
165.48274137068535,0.49999807919362654,0.5000019208063741,3.9834483619488694e-06
165.58279139569783,0.4999979425731127,0.500002057426888,3.865050195691554e-06
165.68284142071033,0.49999781052101033,0.5000021894789903,3.7432791583850373e-06
165.78289144572284,0.49999768314309984,0.5000023168569009,3.618340750163547e-06
165.88294147073535,0.49999756054124395,0.5000024394587567,3.490435630121405e-06
165.98299149574785,0.49999744281028186,0.5000025571897189,3.3597744521829884e-06
166.08304152076036,0.4999973300368696,0.5000026699631311,3.2265688875700494e-06
166.18309154577287,0.49999722229974086,0.5000027777002598,3.091029485515719e-06
166.28314157078538,0.49999711966970684,0.5000028803302938,2.9533656732645088e-06
166.38319159579788,0.4999970222096562,0.5000029777903444,2.81378575607231e-06
166.4832416208104,0.49999692997455514,0.5000030700254455,2.672496917206394e-06
166.5832916458229,0.4999968430114473,0.5000031569885534,2.529705217945412e-06
166.6833416708354,0.49999676135945387,0.5000032386405467,2.3856155975793945e-06
166.7833916958479,0.49999668504977357,0.5000033149502271,2.2404318734097527e-06
166.88344172086042,0.4999966141056825,0.5000033858943181,2.094356740749277e-06
166.98349174587293,0.4999965485425345,0.5000034514574662,1.9475917729221385e-06
167.08354177088543,0.49999648836837063,0.50000351163163,1.8003368225864247e-06
167.18359179589794,0.4999964335897678,0.5000035664102329,1.6527864233809142e-06
167.28364182091045,0.4999963842035144,0.5000036157964863,1.5051392243003085e-06
167.38369184592295,0.49999634019853034,0.5000036598014704,1.3575916344720179e-06
167.48374187093546,0.4999963015572685,0.5000036984427322,1.2103359777431973e-06
167.58379189594797,0.4999962682557143,0.5000037317442864,1.0635604926807482e-06
167.68384192096048,0.49999624026338607,0.5000037597366147,9.174493325713171e-07
167.78389194597298,0.4999962175433346,0.5000037824566661,7.721825654212968e-07
167.8839419709855,0.49999620005214374,0.500003799947857,6.27936173956826e-07
167.983991995998,0.4999961877399297,0.500003812260071,4.848820556237888e-07
168.0840420210105,0.4999961805503418,0.5000038194496589,3.431880225878156e-07
168.184092046023,0.4999961784205618,0.5000038215794389,2.0301780173428195e-07
168.28414207103552,0.4999961812813043,0.5000038187186964,6.453103466830995e-08
168.38419209604803,0.4999961890583394,0.5000038109416612,7.211723703146531e-08
168.48424212106053,0.49999620167765174,0.5000037983223489,2.0677651675944343e-07
168.58429214607304,0.49999621905407793,0.5000037809459227,3.3929669143036425e-07
168.68434217108552,0.4999962410973815,0.5000037589026192,4.6953288798511233e-07
168.78439219609803,0.49999626771334243,0.5000037322866583,5.973460152359784e-07
168.88444222111053,0.499996298803757,0.5000037011962437,7.226027638664379e-07
168.98449224612304,0.49999633426643797,0.5000036657335627,8.451756064312984e-07
169.08454227113555,0.49999637399521457,0.5000036260047861,9.649427973566642e-07
169.18459229614805,0.49999641787993226,0.5000035821200685,1.0817883729399344e-06
169.28464232116056,0.499996465806453,0.5000035341935476,1.195602151349804e-06
169.38469234617307,0.4999965176566553,0.5000034823433454,1.3062797326262638e-06
169.48474237118558,0.4999965733084339,0.5000034266915668,1.4137224986805996e-06
169.58479239619808,0.4999966326356999,0.5000033673643007,1.517837613295394e-06
169.6848424212106,0.4999966955090779,0.5000033044909228,1.6185379852013045e-06
169.7848924462231,0.4999967618033407,0.50000323819666,1.7157406095419264e-06
169.8849424712356,0.49999683138332407,0.5000031686166766,1.8093660688479773e-06
169.9849924962481,0.4999969041097933,0.5000030958902074,1.8993408317560622e-06
170.08504252126062,0.4999969798425632,0.5000030201574375,1.9855974262068944e-06
170.18509254627313,0.4999970584404985,0.5000029415595021,2.0680744394452944e-06
170.28514257128563,0.4999971397615139,0.5000028602384867,2.146716518020194e-06
170.38519259629814,0.49999722366257354,0.5000027763374272,2.22147436778463e-06
170.48524262131065,0.4999973099996916,0.5000026900003091,2.2923047538957516e-06
170.58529264632315,0.499997398627932,0.5000026013720686,2.359170500814814e-06
170.68534267133566,0.4999974894014085,0.5000025105985921,2.4220404923071805e-06
170.78539269634817,0.49999758217328455,0.5000024178267162,2.4808896714423263e-06
170.88544272136068,0.49999767679577345,0.5000023232042272,2.535699040593831e-06
170.98549274637318,0.49999777312013827,0.5000022268798624,2.5864556614393866e-06
171.0855427713857,0.4999978709967434,0.5000021290032572,2.6331526358798532e-06
171.1855927963982,0.4999979702846424,0.5000020297153583,2.6757845729234127e-06
171.2856428214107,0.4999980708368189,0.5000019291631818,2.714350621519798e-06
171.3856928464232,0.4999981724993242,0.5000018275006765,2.748857376356903e-06
171.48574287143572,0.499998275120373,0.5000017248796277,2.7793162215042625e-06
171.58579289644823,0.4999983785503435,0.5000016214496571,2.805743330413052e-06
171.68584292146073,0.49999848264177776,0.5000015173582228,2.8281596659160877e-06
171.78589294647324,0.4999985872493813,0.5000014127506194,2.8465909802278268e-06
171.88594297148572,0.4999986922300232,0.5000013077699775,2.861067814944363e-06
171.98599299649823,0.49999879744273623,0.5000012025572644,2.871625501043443e-06
172.08604302151073,0.49999890274871683,0.5000010972512838,2.878304158884442e-06
172.18609304652324,0.4999990080113249,0.5000009919886758,2.881148698208379e-06
172.28614307153575,0.499999113096084,0.5000008869039166,2.880208818137916e-06
172.38619309654825,0.49999921787068147,0.5000007821293192,2.8755390071773534e-06
172.48624312156076,0.4999993222049679,0.5000006777950328,2.867198543212634e-06
172.58629314657327,0.4999994259709578,0.5000005740290429,2.85525149351134e-06
172.68634317158578,0.4999995290428292,0.5000004709571715,2.8397667147226958e-06
172.78639319659828,0.49999963129695996,0.5000003687030408,2.8208177368344995e-06
172.8864432216108,0.49999973261461983,0.500000267385381,2.798470815300876e-06
172.9864932466233,0.49999983287585525,0.5000001671241455,2.7727982288198786e-06
173.0865432716358,0.4999999319616387,0.5000000680383619,2.7438820066853147e-06
173.1865932966483,0.5000000297569901,0.4999999702430107,2.7118063513353097e-06
173.28664332166082,0.5000001261509762,0.49999987384902445,2.6766576383523102e-06
173.38669334667333,0.5000002210367117,0.499999778963289,2.6385244164630812e-06
173.48674337168583,0.500000314311358,0.49999968568864267,2.597497407538709e-06
173.58679339669834,0.5000004058761242,0.4999995941238765,2.553669506594598e-06
173.68684342171085,0.5000004956362664,0.4999995043637344,2.507135781790474e-06
173.78689344672335,0.500000583501088,0.4999994164989128,2.4579934744303815e-06
173.88694347173586,0.5000006693839398,0.4999993306160609,2.406341998962686e-06
173.98699349674837,0.50000075320222,0.4999992467977807,2.3522829429800706e-06
174.08704352176088,0.5000008348773739,0.4999991651226268,2.295920067219541e-06
174.18709354677338,0.5000009143348941,0.49999908566510665,2.2373593055624206e-06
174.2871435717859,0.5000009915043205,0.4999990084956802,2.1767087650343533e-06
174.3871935967984,0.5000010663186039,0.49999893368139686,2.1140752261030406e-06
174.4872436218109,0.500001138711693,0.4999988612883077,2.049562364098616e-06
174.5872936468234,0.5000012086213751,0.4999987913786257,1.983283314667361e-06
174.68734367183592,0.5000012759898607,0.49999872401014006,1.9153513342900836e-06
174.78739369684843,0.5000013407637499,0.49999865923625075,1.8458793150691552e-06
174.88744372186093,0.5000014028940327,0.49999859710596806,1.7749797847285139e-06
174.9874937468734,0.5000014623360881,0.49999853766391267,1.7027649066136823e-06
