alpha,beta,lambda,j_parent_statement,u_overlap_max,u_overlap_p95,u_overlap_p50,xi_overlap_max,xi_overlap_p95
1.0,0.995,0.19,3.7628849536920216e-06,0.00479151081764765,0.004791509815314027,0.004604579985130768,0.1327288315137853,0.13272880374831098
1.04,0.985,-0.15000000000000002,3.7628964286604737e-06,0.0030585311761814078,0.0030585305372765976,0.002938005545474245,0.13593471894139586,0.1359346905456265
1.04,0.985,0.15000000000000002,3.7628964286604737e-06,0.0030585311761814078,0.0030585305372765976,0.002938005545474245,0.13593471894139586,0.1359346905456265
0.965,1.025,0.18,3.7637327148769213e-06,0.004273651474418159,0.004273650582595225,0.00410991919921044,0.13190282328451108,0.13190279575911187
0.965,1.025,-0.18000000000000002,3.7637327148769213e-06,0.00427365147441816,0.004273650582595226,0.004109919199210441,0.13190282328451108,0.13190279575911187
0.995,0.99,0.0,3.764281446637763e-06,0.0,0.0,0.0,0.1316795081457356,0.13167948056474602
0.995,0.99,-0.0050000000000000044,3.7676051415629665e-06,3.2919877036433956e-06,3.2919870141186567e-06,3.1633743703820314e-06,0.1316795081457356,0.13167948056474602
0.995,0.99,0.0050000000000000044,3.7676051415629665e-06,3.2919877036433956e-06,3.2919870141186567e-06,3.1633743703820314e-06,0.1316795081457356,0.13167948056474602
1.045,0.975,-0.07,3.769561126657984e-06,0.0006634054550119161,0.0006634053162429192,0.0006371328110101542,0.1353888683697788,0.13538884004957533
1.045,0.975,0.07,3.769561126657984e-06,0.0006634054550119161,0.0006634053162429192,0.0006371328110101542,0.1353888683697788,0.13538884004957533
1.03,0.97,0.15499999999999997,3.773226157749367e-06,0.0032023881730723156,0.003202387501825664,0.0030755651471601197,0.13329399263568437,0.13329396469617755
1.03,0.97,-0.15500000000000003,3.773226157749367e-06,0.003202388173072318,0.003202387501825666,0.0030755651471601224,0.13329399263568437,0.13329396469617755
0.98,1.01,0.16999999999999998,3.7736492092822062e-06,0.0038170008549768294,0.0038170000573195216,0.003669480896061508,0.1320761541514474,0.13207612655084852
0.98,1.01,-0.17,3.7736492092822062e-06,0.0038170008549768307,0.003817000057319523,0.0036694808960615094,0.1320761541514474,0.13207612655084852
0.955,1.05,0.15999999999999998,3.7755844424253897e-06,0.0034099278650638527,0.003409927156001799,0.003280901681554076,0.1332003072290568,0.13320027953132033
0.955,1.05,-0.16,3.7755844424253897e-06,0.003409927865063854,0.0034099271560018,0.003280901681554077,0.1332003072290568,0.13320027953132033
0.995,0.99,0.009999999999999981,3.7775851470774096e-06,1.316795081457351e-05,1.3167948056474554e-05,1.2653497481528056e-05,0.1316795081457356,0.13167948056474602
0.995,0.99,-0.010000000000000009,3.7775851470774096e-06,1.3167950814573582e-05,1.3167948056474627e-05,1.2653497481528126e-05,0.1316795081457356,0.13167948056474602
0.965,1.04,-0.07,3.7777354309032224e-06,0.0006535046939629995,0.0006535045579456838,0.0006286311150478317,0.13336830489040805,0.13336827713177218
0.965,1.04,0.07,3.7777354309032224e-06,0.0006535046939629995,0.0006535045579456838,0.0006286311150478317,0.13336830489040805,0.13336827713177218
0.98,1.03,-0.065,3.779828337513509e-06,0.0005664350196442395,0.0005664349016855775,0.0005447327256272821,0.1340674602708259,0.13406743235161597
0.98,1.03,0.065,3.779828337513509e-06,0.0005664350196442395,0.0005664349016855775,0.0005447327256272821,0.1340674602708259,0.13406743235161597
1.04,0.98,-0.065,3.7808872139868135e-06,0.0005720749116938136,0.0005720747920867354,0.0005494834086234769,0.1354023459630328,0.13540231765366517
1.04,0.98,0.065,3.7808872139868135e-06,0.0005720749116938136,0.0005720747920867354,0.0005494834086234769,0.1354023459630328,0.13540231765366517
1.05,0.955,0.08999999999999997,3.78118239043927e-06,0.001083318148433926,0.0010833179211216578,0.0010400200026092524,0.1337429812881391,0.1337429532248961
1.05,0.955,-0.09000000000000001,3.78118239043927e-06,0.001083318148433927,0.0010833179211216586,0.0010400200026092533,0.1337429812881391,0.1337429532248961
0.99,1.025,0.11499999999999999,3.7822658428023763e-06,0.0017811211936103793,0.0017811208226696405,0.001712629917196683,0.1346783511236582,0.13467832307520913
0.99,1.025,-0.115,3.7822658428023763e-06,0.0017811211936103798,0.001781120822669641,0.0017126299171966834,0.1346783511236582,0.13467832307520913
1.025,0.97,0.09999999999999998,3.783012832811204e-06,0.0013277263253926451,0.001327726046980539,0.0012751822204759959,0.13277263253926458,0.13277260469805396
1.025,0.97,-0.1,3.783012832811204e-06,0.001327726325392646,0.00132772604698054,0.0012751822204759968,0.13277263253926458,0.13277260469805396
0.97,1.04,-0.135,3.7831268856819363e-06,0.002440908249546262,0.002440907741711218,0.0023479333876205532,0.1339318655443765,0.13393183767962788
0.97,1.04,0.135,3.7831268856819363e-06,0.002440908249546262,0.002440907741711218,0.0023479333876205532,0.1339318655443765,0.13393183767962788
1.045,0.98,-0.15000000000000002,3.7832395217930856e-06,0.0030583047235776387,0.0030583040844122645,0.002937444988566327,0.13592465438122836,0.1359246259738784
1.045,0.98,0.15000000000000002,3.7832395217930856e-06,0.0030583047235776387,0.0030583040844122645,0.002937444988566327,0.13592465438122836,0.1359246259738784
0.95,1.04,-0.165,3.7834796608677173e-06,0.00358473542019007,0.0035847346731811085,0.0034486003347806472,0.13167072250468576,0.13167069506634005
0.95,1.04,0.16499999999999998,3.7834796608677185e-06,0.003584735420190069,0.003584734673181107,0.003448600334780646,0.13167072250468576,0.13167069506634005
0.955,1.035,0.175,3.7834799239906715e-06,0.0040349850169451576,0.004034984175716949,0.00388129976050977,0.13175461279820924,0.13175458532953305
0.955,1.035,-0.17500000000000002,3.7834799239906766e-06,0.004034985016945159,0.004034984175716951,0.0038812997605097714,0.13175461279820924,0.13175458532953305
1.01,1.01,-0.125,3.783638859408255e-06,0.002114783167506766,0.0021147827266253015,0.002032691528531596,0.13534612272043303,0.1353460945040193
1.01,1.01,0.125,3.783638859408255e-06,0.002114783167506766,0.0021147827266253015,0.002032691528531596,0.13534612272043303,0.1353460945040193
1.03,0.99,-0.07500000000000001,3.7857724227346346e-06,0.0007616795610019112,0.0007616794019061364,0.0007317713520513938,0.13540969973367306,0.13540967144997976
1.03,0.99,0.07500000000000001,3.7857724227346346e-06,0.0007616795610019112,0.0007616794019061364,0.0007317713520513938,0.13540969973367306,0.13540967144997976
0.95,1.05,-0.125,3.7890395431519366e-06,0.002072330729299049,0.0020723302982041418,0.001993976184602466,0.13262916667513913,0.13262913908506507
0.95,1.05,0.125,3.7890395431519366e-06,0.002072330729299049,0.0020723302982041418,0.001993976184602466,0.13262916667513913,0.13262913908506507
0.995,1.0,-0.2,3.7896497568886047e-06,0.005308016270142344,0.00530801516028961,0.0051015305249118995,0.13270040675355857,0.13270037900724022
0.995,1.0,0.2,3.7896497568886047e-06,0.005308016270142344,0.00530801516028961,0.0051015305249118995,0.13270040675355857,0.13270037900724022
0.97,1.015,0.11499999999999999,3.7910492031394497e-06,0.001738728117680929,0.0017387277543570356,0.0016717738017882884,0.13147282553352962,0.13147279806102352
0.97,1.015,-0.115,3.7910492031394497e-06,0.0017387281176809294,0.001738727754357036,0.0016717738017882889,0.13147282553352962,0.13147279806102352
0.995,0.99,0.014999999999999986,3.7942482266165526e-06,2.962788933279045e-05,2.9627883127067798e-05,2.8470369333438175e-05,0.1316795081457356,0.13167948056474602
0.995,0.99,-0.015000000000000013,3.7942482266165526e-06,2.962788933279056e-05,2.9627883127067907e-05,2.8470369333438283e-05,0.1316795081457356,0.13167948056474602
1.015,0.975,0.03999999999999998,3.7947049487404995e-06,0.00021160227823518288,0.00021160223386790366,0.0002032579736787025,0.13225142389698943,0.13225139616743994
1.015,0.975,-0.04000000000000001,3.7947049487404995e-06,0.00021160227823518318,0.000211602233867904,0.0002032579736787028,0.13225142389698943,0.13225139616743994
1.0,1.015,-0.06,3.795922761349335e-06,0.0004851668107413301,0.00048516670960350934,0.0004664016300974762,0.13476855853925837,0.13476853044541925
1.0,1.015,0.06,3.795922761349335e-06,0.0004851668107413301,0.00048516670960350934,0.0004664016300974762,0.13476855853925837,0.13476853044541925
0.955,1.045,0.044999999999999984,3.7959854683118275e-06,0.00026875725646138837,0.0002687572005272672,0.0002585655556756237,0.1327196328204388,0.13271960519865056
0.955,1.045,-0.04500000000000001,3.7959854683118275e-06,0.00026875725646138875,0.0002687572005272676,0.00025856555567562405,0.1327196328204388,0.13271960519865056
0.995,1.02,0.08999999999999997,3.7968596811330547e-06,0.0010912863363937704,0.0010912861090121818,0.0010491999125434568,0.13472670819676186,0.1347266801249608
0.995,1.02,-0.09000000000000001,3.7968596811330547e-06,0.0010912863363937713,0.0010912861090121826,0.0010491999125434577,0.13472670819676186,0.1347266801249608
1.05,0.97,-0.08000000000000002,3.797973318413327e-06,0.0008663606470835992,0.000866360465773512,0.0008319531587246383,0.13536885110681232,0.1353688227771112
1.05,0.97,0.08000000000000002,3.797973318413327e-06,0.0008663606470835992,0.000866360465773512,0.0008319531587246383,0.13536885110681232,0.1353688227771112
1.025,0.995,-0.085,3.7996864639705756e-06,0.0009782908988533834,0.0009782906946108664,0.0009399868675207102,0.13540358461638521,0.1354035563475247
1.025,0.995,0.08500000000000002,3.7996864639705756e-06,0.0009782908988533836,0.0009782906946108666,0.0009399868675207104,0.13540358461638521,0.1354035563475247
1.03,0.965,0.05499999999999999,3.8027583203992645e-06,0.00040160413642697997,0.00040160405217368455,0.000385665694249458,0.1327616979923901,0.13276167014006104
1.03,0.965,-0.05500000000000002,3.8027583203992645e-06,0.0004016041364269804,0.000401604052173685,0.00038566569424945837,0.1327616979923901,0.13276167014006104
0.96,1.03,0.18,3.8036633738856027e-06,0.004271356185611801,0.004271355294686485,0.004108190007766012,0.13183198103740126,0.13183195353970636
0.96,1.03,-0.18000000000000002,3.8036633738856027e-06,0.0042713561856118016,0.004271355294686486,0.004108190007766013,0.13183198103740126,0.13183195353970636
1.045,0.985,-0.2,3.8090534973599385e-06,0.005458363238569932,0.005458362098808296,0.005243115658406149,0.13645908096424827,0.13645905247020737
1.045,0.985,0.2,3.8090534973599385e-06,0.005458363238569932,0.005458362098808296,0.005243115658406149,0.13645908096424827,0.13645905247020737
1.035,0.97,-0.195,3.811647980173263e-06,0.005088288467989151,0.005088287401863093,0.004886635742314786,0.13381429238630244,0.13381426434879926
1.035,0.97,0.195,3.811647980173263e-06,0.005088288467989151,0.005088287401863093,0.004886635742314786,0.13381429238630244,0.13381426434879926
1.005,0.985,0.10999999999999999,3.8127411971936535e-06,0.0016000331064228844,0.0016000327712602797,0.0015372971195322014,0.13223414102668468,0.13223411332729587
1.005,0.985,-0.11000000000000001,3.8127411971936535e-06,0.001600033106422885,0.0016000327712602804,0.001537297119532202,0.13223414102668468,0.13223411332729587
0.955,1.03,0.11499999999999999,3.81274391258033e-06,0.0017360492011470221,0.0017360488388943125,0.0016697814360614632,0.1312702609562966,0.13127023356478737
0.955,1.03,-0.115,3.81274391258033e-06,0.0017360492011470226,0.001736048838894313,0.0016697814360614636,0.1312702609562966,0.13127023356478737
1.01,0.98,-0.085,3.817160285131142e-06,0.0009554778279158229,0.0009554776276739351,0.0009179069857123964,0.13224606614751871,0.13224603843237853
1.01,0.98,0.08500000000000002,3.817160285131142e-06,0.0009554778279158232,0.0009554776276739353,0.0009179069857123966,0.13224606614751871,0.13224603843237853
1.04,0.96,0.08999999999999997,3.8174459079121264e-06,0.0010794001478487078,0.0010793999213791615,0.001036410307885988,0.13325927751218625,0.133259249552983
1.04,0.96,-0.09000000000000001,3.8174459079121264e-06,0.0010794001478487089,0.0010793999213791624,0.001036410307885989,0.13325927751218625,0.133259249552983
0.995,0.99,0.01999999999999999,3.817638989972219e-06,5.267180325829418e-05,5.267179222589836e-05,5.061398992611236e-05,0.1316795081457356,0.13167948056474602
0.995,0.99,-0.020000000000000018,3.817638989972219e-06,5.267180325829433e-05,5.267179222589851e-05,5.06139899261125e-05,0.1316795081457356,0.13167948056474602
1.03,0.995,-0.15500000000000003,3.818229366493697e-06,0.0032658449988846676,0.0032658443173286334,0.003137882062975832,0.1359352757079986,0.13593524733938114
1.03,0.995,0.15499999999999997,3.818229366493698e-06,0.003265844998884665,0.0032658443173286308,0.0031378820629758297,0.1359352757079986,0.13593524733938114
1.015,1.005,0.10999999999999999,3.820801411407607e-06,0.001637998681583611,0.0016379983399374743,0.00157423145575624,0.13537179186641415,0.13537176363119624
1.015,1.005,-0.11000000000000001,3.820801411407607e-06,0.0016379986815836117,0.001637998339937475,0.0015742314557562408,0.13537179186641415,0.13537176363119624
0.985,1.0,-0.085,3.821850985482585e-06,0.0009509292012737961,0.0009509290022858122,0.0009139912304832638,0.13161649844620013,0.13161647090461065
0.985,1.0,0.08500000000000002,3.821850985482585e-06,0.0009509292012737963,0.0009509290022858124,0.000913991230483264,0.13161649844620013,0.13161647090461065
0.97,1.02,0.18,3.822493835816938e-06,0.004275735192322554,0.004275734299644672,0.004111444247431324,0.13196713556551093,0.13196710801372447
0.97,1.02,-0.18000000000000002,3.822493835816938e-06,0.004275735192322555,0.004275734299644673,0.004111444247431325,0.13196713556551093,0.13196710801372447
1.035,0.985,-0.065,3.822769101597851e-06,0.0005721042430422632,0.0005721041234866074,0.0005495757650419509,0.1354092882940268,0.13540925999683012
1.035,0.985,0.065,3.822769101597851e-06,0.0005721042430422632,0.0005721041234866074,0.0005495757650419509,0.1354092882940268,0.13540925999683012
1.015,0.98,-0.15000000000000002,3.8243359519254805e-06,0.0029874328611665625,0.002987432235330498,0.0028698781661667633,0.13277479382962495,0.13277476601468877
1.015,0.98,0.15000000000000002,3.8243359519254805e-06,0.0029874328611665625,0.002987432235330498,0.0028698781661667633,0.13277479382962495,0.13277476601468877
0.96,1.05,-0.19,3.825598839607752e-06,0.0048291073315792485,0.004829106327816206,0.004646244036777371,0.13377028619333098,0.13377025838826054
0.96,1.05,0.19,3.825598839607752e-06,0.0048291073315792485,0.004829106327816206,0.004646244036777371,0.13377028619333098,0.13377025838826054
1.035,0.965,-0.13,3.82783539289309e-06,0.0022524306477326142,0.002252430175377119,0.0021629752245470816,0.13327991998417835,0.13327989203414903
1.035,0.965,0.13,3.82783539289309e-06,0.0022524306477326142,0.002252430175377119,0.0021629752245470816,0.13327991998417835,0.13327989203414903
0.955,1.045,0.03999999999999998,3.827874628804854e-06,0.00021235141251270187,0.0002123513683178407,0.00020429871065728286,0.1327196328204388,0.13271960519865056
0.955,1.045,-0.04000000000000001,3.827874628804854e-06,0.0002123514125127022,0.00021235136831784102,0.00020429871065728316,0.1327196328204388,0.13271960519865056
1.005,0.99,0.18,3.828200386698565e-06,0.004301122910462619,0.0043011220102837705,0.004132840837013705,0.1327507071130438,0.132750679329746
1.005,0.99,-0.18000000000000002,3.828200386698565e-06,0.0043011229104626195,0.004301122010283771,0.004132840837013706,0.1327507071130438,0.132750679329746
0.96,1.025,0.12,3.82821163707861e-06,0.0018913581975638042,0.00189135780271829,0.001818950262612733,0.1313443192752642,0.1313442918554368
0.96,1.025,-0.12000000000000001,3.82821163707861e-06,0.0018913581975638046,0.0018913578027182907,0.0018189502626127334,0.1313443192752642,0.1313442918554368
1.04,0.99,-0.2,3.829860605619766e-06,0.005458629646043266,0.005458628506774514,0.005243983436057782,0.13646574115108162,0.13646571266936283
1.04,0.99,0.2,3.829860605619766e-06,0.005458629646043266,0.005458628506774514,0.005243983436057782,0.13646574115108162,0.13646571266936283
0.965,1.02,0.12,3.831387394172906e-06,0.0018923305267280037,0.0018923301314936916,0.0018196733976399036,0.13141184213388915,0.13141181468706192
0.965,1.02,-0.12000000000000001,3.831387394172906e-06,0.001892330526728004,0.001892330131493692,0.001819673397639904,0.13141184213388915,0.13141181468706192
0.99,1.0,0.15499999999999997,3.836651803842086e-06,0.003175120077729701,0.003175119413579956,0.00305169547492801,0.13215900427595015,0.13215897663184004
0.99,1.0,-0.15500000000000003,3.836651803842086e-06,0.0031751200777297033,0.003175119413579958,0.0030516954749280124,0.13215900427595015,0.13215897663184004
1.045,0.975,-0.065,3.836779909144155e-06,0.0005720179688623154,0.0005720178492094558,0.0005493645156158983,0.1353888683697788,0.13538884004957533
1.045,0.975,0.065,3.836779909144155e-06,0.0005720179688623154,0.0005720178492094558,0.0005493645156158983,0.1353888683697788,0.13538884004957533
0.95,1.035,0.10499999999999998,3.837544591636643e-06,0.0014463661243106515,0.001446365822645975,0.001391317912038553,0.13118967113928817,0.13118964377741274
0.95,1.035,-0.10500000000000001,3.837544591636643e-06,0.0014463661243106524,0.0014463658226459757,0.0013913179120385536,0.13118967113928817,0.13118964377741274
0.975,1.01,0.10999999999999999,3.8379757245449945e-06,0.0015914799118138913,0.00159147957910187,0.0015300173669152678,0.1315272654391646,0.1315272379423033
0.975,1.01,-0.11000000000000001,3.8379757245449945e-06,0.001591479911813892,0.0015914795791018707,0.0015300173669152684,0.1315272654391646,0.1315272379423033
0.98,1.005,0.09999999999999998,3.838914077501543e-06,0.0013157515777935409,0.001315751302594641,0.0012647900325809323,0.13157515777935416,0.13157513025946416
0.98,1.005,-0.1,3.838914077501543e-06,0.001315751577793542,0.0013157513025946418,0.0012647900325809332,0.13157515777935416,0.13157513025946416
1.05,0.955,0.09499999999999997,3.8402644202607705e-06,0.0012070304061254547,0.0012070301528546868,0.0011587877189566055,0.1337429812881391,0.1337429532248961
1.05,0.955,-0.09500000000000001,3.8402644202607705e-06,0.001207030406125456,0.0012070301528546879,0.0011587877189566066,0.1337429812881391,0.1337429532248961
1.035,0.99,-0.15000000000000002,3.840465068699593e-06,0.003058610803538766,0.003058610164924471,0.002938424962692031,0.13593825793505623,0.13593822955219867
1.035,0.99,0.15000000000000002,3.840465068699593e-06,0.003058610803538766,0.003058610164924471,0.002938424962692031,0.13593825793505623,0.13593822955219867
0.99,0.995,-0.065,3.842078740474411e-06,0.0005562266719226662,0.0005562265554733984,0.0005345581300371354,0.1316512832953056,0.13165125573334874
0.99,0.995,0.065,3.842078740474411e-06,0.0005562266719226662,0.0005562265554733984,0.0005345581300371354,0.1316512832953056,0.13165125573334874
1.02,0.975,-0.13,3.843956236953802e-06,0.002243931238415703,0.0022439307681099067,0.0021553810086802623,0.13277699635595874,0.1327769685272134
1.02,0.975,0.13,3.843956236953802e-06,0.002243931238415703,0.0022439307681099067,0.0021553810086802623,0.13277699635595874,0.1327769685272134
0.965,1.04,-0.065,3.844276445282169e-06,0.000563481088161974,0.0005634809708817376,0.0005420339716483854,0.13336830489040805,0.13336827713177218
0.965,1.04,0.065,3.844276445282169e-06,0.000563481088161974,0.0005634809708817376,0.0005420339716483854,0.13336830489040805,0.13336827713177218
0.995,0.99,-0.024999999999999994,3.847819899391264e-06,8.229969259108471e-05,8.229967535296622e-05,7.90843592595506e-05,0.1316795081457356,0.13167948056474602
0.995,0.99,0.024999999999999994,3.847819899391264e-06,8.229969259108471e-05,8.229967535296622e-05,7.90843592595506e-05,0.1316795081457356,0.13167948056474602
1.015,0.975,0.044999999999999984,3.848354633352177e-06,0.00026780913339140343,0.0002678090772390657,0.0002572483729371079,0.13225142389698943,0.13225139616743994
1.015,0.975,-0.04500000000000001,3.848354633352177e-06,0.00026780913339140375,0.00026780907723906604,0.0002572483729371083,0.13225142389698943,0.13225139616743994
1.04,0.98,-0.06,3.849841020174416e-06,0.00048744844546691805,0.00048744834355319455,0.00046819888072059565,0.1354023459630328,0.13540231765366517
1.04,0.98,0.06,3.849841020174416e-06,0.00048744844546691805,0.00048744834355319455,0.00046819888072059565,0.1354023459630328,0.13540231765366517
0.985,1.03,-0.135,3.852923409618217e-06,0.0024535131305544688,0.002453512619820967,0.0023594400253945523,0.1346234913884482,0.13462346336466208
0.985,1.03,0.135,3.852923409618217e-06,0.0024535131305544688,0.002453512619820967,0.0023594400253945523,0.1346234913884482,0.13462346336466208
0.95,1.05,0.12,3.853493231480089e-06,0.0019098600001220035,0.0019098596028249372,0.0018376484517296325,0.13262916667513913,0.13262913908506507
0.95,1.05,-0.12000000000000001,3.853493231480089e-06,0.001909860000122004,0.0019098596028249376,0.001837648451729633,0.13262916667513913,0.13262913908506507
0.98,1.03,-0.06,3.855805201474807e-06,0.00048264285697497317,0.00048264275646581743,0.0004641509614812344,0.1340674602708259,0.13406743235161597
0.98,1.03,0.06,3.855805201474807e-06,0.00048264285697497317,0.00048264275646581743,0.0004641509614812344,0.1340674602708259,0.13406743235161597
0.955,1.045,-0.035,3.856364652182512e-06,0.00016258155020503756,0.00016258151636834697,0.00015641620034698237,0.1327196328204388,0.13271960519865056
0.955,1.045,0.035,3.856364652182512e-06,0.00016258155020503756,0.00016258151636834697,0.00015641620034698237,0.1327196328204388,0.13271960519865056
1.02,1.0,0.09499999999999997,3.861392327722851e-06,0.0012219032988420755,0.001221903043861448,0.0011741977821586784,0.13539094724011924,0.13539091898741815
1.02,1.0,-0.09500000000000001,3.861392327722851e-06,0.0012219032988420766,0.001221903043861449,0.0011741977821586797,0.13539094724011924,0.13539091898741815
0.96,1.045,0.11499999999999999,3.862060538434006e-06,0.0017627279138875051,0.0017627275471736282,0.0016958322411995685,0.13328755492533123,0.13328752719649367
0.96,1.045,-0.115,3.862060538434006e-06,0.0017627279138875056,0.0017627275471736288,0.001695832241199569,0.13328755492533123,0.13328752719649367
1.025,1.0,-0.16,3.864939890671844e-06,0.00347969988018118,0.0034796991543430502,0.003343747476608568,0.13592577656957733,0.1359257482165254
1.025,1.0,0.15999999999999998,3.864939890671848e-06,0.0034796998801811785,0.0034796991543430485,0.0033437474766085666,0.13592577656957733,0.1359257482165254
1.05,0.97,-0.07500000000000001,3.865280040772606e-06,0.0007614497874758196,0.0007614496281212507,0.0007312088309103264,0.13536885110681232,0.1353688227771112
1.05,0.97,0.07500000000000001,3.865280040772606e-06,0.0007614497874758196,0.0007614496281212507,0.0007312088309103264,0.13536885110681232,0.1353688227771112
1.03,0.965,-0.06,3.8658784636661025e-06,0.0004779421127726043,0.00047794201250421975,0.0004589740493547269,0.1327616979923901,0.13276167014006104
1.03,0.965,0.06,3.8658784636661025e-06,0.0004779421127726043,0.00047794201250421975,0.0004589740493547269,0.1327616979923901,0.13276167014006104
1.0,0.99,-0.13,3.8662869209227e-06,0.00223444453294186,0.002234444065111022,0.0021470847159813134,0.13221565283679643,0.13221562515449833
1.0,0.99,0.13,3.8662869209227e-06,0.00223444453294186,0.002234444065111022,0.0021470847159813134,0.13221565283679643,0.13221562515449833
1.05,0.96,0.18,3.866495820883414e-06,0.0043508766159829305,0.004350875703841084,0.004177347827254703,0.13428631530811513,0.13428628715558902
1.05,0.96,-0.18000000000000002,3.866495820883414e-06,0.004350876615982931,0.004350875703841085,0.004177347827254704,0.13428631530811513,0.13428628715558902
0.985,1.005,0.16499999999999998,3.87126588401806e-06,0.00359699020459138,0.0035969894525547,0.0034575699467857455,0.13212085232658882,0.13212082470357028
0.985,1.005,-0.165,3.871265884018066e-06,0.003596990204591381,0.0035969894525547013,0.0034575699467857468,0.13212085232658882,0.13212082470357028
1.045,0.96,-0.14500000000000002,3.871889588516653e-06,0.002812584034936922,0.0028125834450592607,0.002700486825432862,0.13377331914087617,0.13377329108486374
1.045,0.96,0.14500000000000002,3.871889588516653e-06,0.002812584034936922,0.0028125834450592607,0.002700486825432862,0.13377331914087617,0.13377329108486374
1.0,1.015,-0.05500000000000002,3.873907881576256e-06,0.0004076748895812569,0.0004076748045973936,0.0003919069252902408,0.13476855853925837,0.13476853044541925
1.0,1.015,0.05499999999999999,3.873907881576259e-06,0.0004076748895812565,0.00040767480459739323,0.0003919069252902404,0.13476855853925837,0.13476853044541925
0.975,1.035,0.09999999999999998,3.8759774686854e-06,0.001340029129553459,0.0013400288506271324,0.0012888372983099147,0.13400291295534597,0.1340028850627133
0.975,1.035,-0.1,3.8759774686854e-06,0.00134002912955346,0.0013400288506271332,0.0012888372983099155,0.13400291295534597,0.1340028850627133
1.03,0.99,-0.07,3.876577818630943e-06,0.0006635075286949981,0.000663507390104901,0.0006374541555647696,0.13540969973367306,0.13540967144997976
1.03,0.99,0.07,3.876577818630943e-06,0.0006635075286949981,0.000663507390104901,0.0006374541555647696,0.13540969973367306,0.13540967144997976
0.955,1.045,-0.03,3.881323284555739e-06,0.00011944766953839492,0.00011944764467878552,0.00011491802474472172,0.1327196328204388,0.13271960519865056
0.955,1.045,0.03,3.881323284555739e-06,0.00011944766953839492,0.00011944764467878552,0.00011491802474472172,0.1327196328204388,0.13271960519865056
0.955,1.05,0.15499999999999997,3.8825656978827425e-06,0.0032001373811780883,0.003200136715739969,0.003079049332005339,0.1332003072290568,0.13320027953132033
0.955,1.05,-0.15500000000000003,3.8825656978827425e-06,0.0032001373811780904,0.0032001367157399718,0.003079049332005341,0.1332003072290568,0.13320027953132033
0.995,0.99,-0.03,3.884871278116869e-06,0.00011851155733116203,0.00011851153250827142,0.00011388147733375293,0.1316795081457356,0.13167948056474602
0.995,0.99,0.03,3.884871278116869e-06,0.00011851155733116203,0.00011851153250827142,0.00011388147733375293,0.1316795081457356,0.13167948056474602
0.965,1.045,0.15999999999999998,3.8855651086721145e-06,0.003426670642848875,0.003426669930258531,0.0032965306209868533,0.13385432198628422,0.13385429415072392
0.965,1.045,-0.16,3.8855651086721145e-06,0.0034266706428488763,0.0034266699302585328,0.0032965306209868546,0.13385432198628422,0.13385429415072392
1.05,0.98,-0.2,3.88640641542985e-06,0.005457836020996753,0.005457834880795437,0.005241997204248231,0.13644590052491878,0.1364458720198859
1.05,0.98,0.2,3.88640641542985e-06,0.005457836020996753,0.005457834880795437,0.005241997204248231,0.13644590052491878,0.1364458720198859
1.04,0.965,-0.17500000000000002,3.889414250759313e-06,0.0040975358203817125,0.004097534961429121,0.003934686823010003,0.13379708801246404,0.1337970599650325
1.04,0.965,0.175,3.889414250759314e-06,0.004097535820381711,0.004097534961429119,0.003934686823010001,0.13379708801246404,0.1337970599650325
0.98,1.035,-0.15500000000000003,3.894762219485039e-06,0.0032328552458879816,0.0032328545732404857,0.003109261793963971,0.13456213302343312,0.1345621050256185
0.98,1.035,0.15499999999999997,3.894762219485041e-06,0.0032328552458879794,0.003232854573240483,0.0031092617939639687,0.13456213302343312,0.1345621050256185
0.995,0.995,-0.14500000000000002,3.895092841269508e-06,0.0027793074878601394,0.0027793069062272526,0.0026709572141158087,0.1321906058435262,0.13219057817965527
0.995,0.995,0.14500000000000002,3.895092841269508e-06,0.0027793074878601394,0.0027793069062272526,0.0026709572141158087,0.1321906058435262,0.13219057817965527
1.01,1.015,-0.185,3.895151729723508e-06,0.004649747587509027,0.004649746618995234,0.004469642758689005,0.135858220234011,0.13585819193558024
1.01,1.015,0.185,3.895151729723508e-06,0.004649747587509027,0.004649746618995234,0.004469642758689005,0.135858220234011,0.13585819193558024
1.035,0.985,-0.06,3.897424679664174e-06,0.00048747343785849646,0.00048747333598858845,0.00046827757494698766,0.1354092882940268,0.13540925999683012
1.035,0.985,0.06,3.897424679664174e-06,0.00048747343785849646,0.00048747333598858845,0.00046827757494698766,0.1354092882940268,0.13540925999683012
1.045,0.975,-0.06,3.900013925008258e-06,0.00048739992613120364,0.0004873998241784712,0.00046809757543603156,0.1353888683697788,0.13538884004957533
1.045,0.975,0.06,3.900013925008258e-06,0.00048739992613120364,0.0004873998241784712,0.00046809757543603156,0.1353888683697788,0.13538884004957533
1.05,0.975,-0.15000000000000002,3.901622722410642e-06,0.003057931347126501,0.00305793070773058,0.002936743246697829,0.1359080598722889,0.13590803145469238
1.05,0.975,0.15000000000000002,3.901622722410642e-06,0.003057931347126501,0.00305793070773058,0.002936743246697829,0.1359080598722889,0.13590803145469238
0.955,1.045,-0.024999999999999994,3.902635942947922e-06,8.294977051277421e-05,8.294975324915657e-05,7.980418385050116e-05,0.1327196328204388,0.13271960519865056
