case,mode,phi_scale,mix_scale,D,chi_eff,chi_lr_baseline,ratio_to_baseline
open_mix_x0p5,open_system,1.0,0.5,5.898305084745763,3.9409687756989944e-05,0.00039463740957262547,0.09986303072399766
open_mix_x0p5,open_system,1.0,0.5,6.169491525423728,3.676063991936997e-05,0.0003788216668236221,0.09703943342946533
open_mix_x0p5,open_system,1.0,0.5,6.4406779661016955,3.254362542496063e-05,0.0003420131689857372,0.09515313553998789
open_mix_x0p5,open_system,1.0,0.5,6.711864406779661,2.921230294048642e-05,0.00030520467114785257,0.0957138133915876
open_mix_x0p5,open_system,1.0,0.5,6.983050847457627,2.6513985243430238e-05,0.0002683961733099678,0.09878674839677959
open_mix_x0p5,open_system,1.0,0.5,7.254237288135593,2.695778967798551e-05,0.000279845112508761,0.09633110771995902
open_mix_x0p5,open_system,1.0,0.5,7.525423728813559,2.7707355561416624e-05,0.00029451121417666605,0.09407911898660687
open_mix_x0p5,open_system,1.0,0.5,7.796610169491526,2.8605561709060536e-05,0.0003091773158445712,0.09252154101577442
open_mix_x0p5,open_system,1.0,0.5,8.067796610169491,2.9533571411984142e-05,0.00032394810906771694,0.09116759933243059
open_mix_x0p5,open_system,1.0,0.5,8.338983050847457,3.011664712359523e-05,0.0003390329769565847,0.08883102580151622
open_mix_x0p5,open_system,1.0,0.5,8.610169491525424,3.080456450983533e-05,0.0003541178448454526,0.08698958541126146
open_mix_x0p5,open_system,1.0,0.5,8.881355932203391,3.162200545398523e-05,0.0003692027127343204,0.08564943962570648
open_mix_x0p5,open_system,1.0,0.5,9.152542372881356,3.0006288993570763e-05,0.00035848745852440334,0.08370247906881279
open_mix_x0p5,open_system,1.0,0.5,9.423728813559322,2.699371222935657e-05,0.00032770544268209836,0.08237187642788932
open_mix_x0p5,open_system,1.0,0.5,9.694915254237287,2.4546917880294654e-05,0.0002969234268397933,0.0826708695287256
open_mix_x0p5,open_system,1.0,0.5,9.966101694915254,2.252009079773411e-05,0.0002661414109974881,0.08461701135997456
open_mix_x0p5,open_system,1.0,0.5,10.237288135593221,2.2647759722591608e-05,0.0002727669973820814,0.08302969178807033
open_mix_x0p5,open_system,1.0,0.5,10.508474576271187,2.3121389530646407e-05,0.00028473652694194576,0.08120275181750942
open_mix_x0p5,open_system,1.0,0.5,10.779661016949152,2.3679954605224256e-05,0.00029670605650181016,0.0798094750218885
open_mix_x0p5,open_system,1.0,0.5,11.050847457627118,2.37374516268153e-05,0.00030210838160260345,0.0785726350950428
open_mix_x0p5,open_system,1.0,0.5,11.322033898305085,2.150763411108991e-05,0.0002790528207140881,0.07707370259169033
open_mix_x0p5,open_system,1.0,0.5,11.593220338983052,1.9671484559473738e-05,0.0002559972598255728,0.07684255906831648
open_mix_x0p5,open_system,1.0,0.5,11.864406779661017,1.8133148508821564e-05,0.00023294169893705758,0.07784414980900978
open_mix_x0p5,open_system,1.0,0.5,12.135593220338983,1.7598549063069316e-05,0.0002260170532503322,0.07786381076111765
open_mix_x0p5,open_system,1.0,0.5,12.40677966101695,1.792146571913253e-05,0.00023522332276539664,0.0761891529651027
open_mix_x0p5,open_system,1.0,0.5,12.677966101694915,1.8296340469256262e-05,0.000244429592280461,0.0748532135514216
open_mix_x0p5,open_system,1.0,0.5,12.94915254237288,1.8733794730184766e-05,0.0002536358617955254,0.07386098557816505
open_mix_x0p5,open_system,1.0,0.5,13.220338983050848,1.7491918883405596e-05,0.0002410999814405593,0.0725504779340601
open_mix_x0p5,open_system,1.0,0.5,13.491525423728813,1.6094897554421424e-05,0.00022354668188481698,0.07199792642287736
open_mix_x0p5,open_system,1.0,0.5,13.76271186440678,1.490849301176719e-05,0.00020599338232907453,0.0723736502755747
open_mix_x0p5,open_system,1.0,0.5,14.033898305084746,1.403515614168322e-05,0.0001915662223835288,0.07326529680991395
open_mix_x0p5,open_system,1.0,0.5,14.305084745762711,1.4269750806136421e-05,0.0001990220397093593,0.07169934961462143
open_mix_x0p5,open_system,1.0,0.5,14.576271186440678,1.4539325728121185e-05,0.00020647785703518985,0.0704159077243971
open_mix_x0p5,open_system,1.0,0.5,14.847457627118644,1.485039073446407e-05,0.00021393367436102034,0.06941586348581819
open_mix_x0p5,open_system,1.0,0.5,15.11864406779661,1.4501265429098143e-05,0.00021195538016825422,0.06841659512292994
open_mix_x0p5,open_system,1.0,0.5,15.389830508474576,1.3395890053048128e-05,0.0001978475140230068,0.0677081545310212
open_mix_x0p5,open_system,1.0,0.5,15.661016949152541,1.2451861373751789e-05,0.00018373964787775937,0.0677690499441684
open_mix_x0p5,open_system,1.0,0.5,15.932203389830509,1.1636239648585812e-05,0.00016963178173251184,0.06859704903020301
open_mix_x0p5,open_system,1.0,0.5,16.203389830508474,1.1586857224996884e-05,0.00017085487381811863,0.06781695462390804
open_mix_x0p5,open_system,1.0,0.5,16.474576271186443,1.1792986582271775e-05,0.0001771882853140102,0.06655624304604808
open_mix_x0p5,open_system,1.0,0.5,16.74576271186441,1.2029415350977585e-05,0.00018352169680990174,0.06554764673649502
open_mix_x0p5,open_system,1.0,0.5,17.016949152542374,1.2293686775362971e-05,0.0001898614270066068,0.06475083943688664
open_mix_x0p5,open_system,1.0,0.5,17.28813559322034,1.2466421870971292e-05,0.00019629593771551524,0.06350830290252077
open_mix_x0p5,open_system,1.0,0.5,17.559322033898304,1.266260219111155e-05,0.0002027304484244237,0.062460287981023564
open_mix_x0p5,open_system,1.0,0.5,17.83050847457627,1.288602073826064e-05,0.00020916495913333216,0.06160697657797666
open_mix_x0p5,open_system,1.0,0.5,18.101694915254235,1.267619258222239e-05,0.0002084145771205933,0.06082200562625551
open_mix_x0p5,open_system,1.0,0.5,18.372881355932204,1.1798950653305575e-05,0.00019568937390510843,0.06029428383284109
open_mix_x0p5,open_system,1.0,0.5,18.64406779661017,1.1040100253126973e-05,0.0001829641706896237,0.06034023061190024
open_mix_x0p5,open_system,1.0,0.5,18.915254237288135,1.037718079420311e-05,0.00017023896747413902,0.06095655388522905
open_mix_x0p5,open_system,1.0,0.5,19.186440677966104,1.028267082061652e-05,0.00017007725186725766,0.06045882507933493
open_mix_x0p5,open_system,1.0,0.5,19.45762711864407,1.0437324682020975e-05,0.0001756262124461051,0.05942919645450934
open_mix_x0p5,open_system,1.0,0.5,19.728813559322035,1.0612640703837577e-05,0.00018117517302495255,0.05857668314397547
open_mix_x0p5,open_system,1.0,0.5,20.0,1.081198591647332e-05,0.0001867241336038,0.05790352702567467
open_mix_x2,open_system,1.0,2.0,4.0,0.00012030849957065865,0.0005265818146994,0.2284706691577204
open_mix_x2,open_system,1.0,2.0,4.271186440677966,0.0001033631362421888,0.00047357781217088467,0.21826009070900368
open_mix_x2,open_system,1.0,2.0,4.5423728813559325,9.065901426152152e-05,0.0004205738096423694,0.21556029449054964
open_mix_x2,open_system,1.0,2.0,4.813559322033898,8.07801890458965e-05,0.0003675698071138543,0.2197682929405432
open_mix_x2,open_system,1.0,2.0,5.084745762711864,7.59432672148313e-05,0.0003371208623752288,0.22527014993899563
open_mix_x2,open_system,1.0,2.0,5.3559322033898304,7.865983896273981e-05,0.000356293044774361,0.2207728725452802
open_mix_x2,open_system,1.0,2.0,5.627118644067797,8.183318447676218e-05,0.00037546522717349324,0.21795143345977305
open_mix_x2,open_system,1.0,2.0,5.898305084745763,8.559541298994717e-05,0.00039463740957262547,0.21689634817602096
open_mix_x2,open_system,1.0,2.0,6.169491525423728,8.012941055336687e-05,0.0003788216668236221,0.2115227759416275
open_mix_x2,open_system,1.0,2.0,6.4406779661016955,7.098192051026826e-05,0.0003420131689857372,0.2075414836240659
open_mix_x2,open_system,1.0,2.0,6.711864406779661,6.375558610828726e-05,0.00030520467114785257,0.2088945292629603
open_mix_x2,open_system,1.0,2.0,6.983050847457627,5.7902298022829846e-05,0.0002683961733099678,0.21573443953673332
open_mix_x2,open_system,1.0,2.0,7.254237288135593,5.928229500112446e-05,0.000279845112508761,0.21183966541230384
open_mix_x2,open_system,1.0,2.0,7.525423728813559,6.138572451696652e-05,0.00029451121417666605,0.2084325538794036
open_mix_x2,open_system,1.0,2.0,7.796610169491526,6.385327911666193e-05,0.0003091773158445712,0.20652640360188027
open_mix_x2,open_system,1.0,2.0,8.067796610169491,6.640800137369585e-05,0.00032394810906771694,0.20499579875557836
open_mix_x2,open_system,1.0,2.0,8.338983050847457,6.816368239269955e-05,0.0003390329769565847,0.2010532515290639
open_mix_x2,open_system,1.0,2.0,8.610169491525424,7.018138712326916e-05,0.0003541178448454526,0.19818653068415226
open_mix_x2,open_system,1.0,2.0,8.881355932203391,7.252288933363001e-05,0.0003692027127343204,0.19643108469199613
open_mix_x2,open_system,1.0,2.0,9.152542372881356,6.904174615423838e-05,0.00035848745852440334,0.1925918034578565
open_mix_x2,open_system,1.0,2.0,9.423728813559322,6.214762161359313e-05,0.00032770544268209836,0.1896447648380424
open_mix_x2,open_system,1.0,2.0,9.694915254237287,5.654824533764147e-05,0.0002969234268397933,0.19044723395352833
open_mix_x2,open_system,1.0,2.0,9.966101694915254,5.1909926524411684e-05,0.0002661414109974881,0.19504640908701584
open_mix_x2,open_system,1.0,2.0,10.237288135593221,5.247789408847609e-05,0.0002727669973820814,0.192390921893557
open_mix_x2,open_system,1.0,2.0,10.508474576271187,5.3893530838954845e-05,0.00028473652694194576,0.18927508675394875
open_mix_x2,open_system,1.0,2.0,10.779661016949152,5.5525043085774194e-05,0.00029670605650181016,0.18713821935561145
open_mix_x2,open_system,1.0,2.0,11.050847457627118,5.593699417075267e-05,0.00030210838160260345,0.1851553865338724
open_mix_x2,open_system,1.0,2.0,11.322033898305085,5.071117224063372e-05,0.0002790528207140881,0.18172606931858024
open_mix_x2,open_system,1.0,2.0,11.593220338983052,4.6407949773090035e-05,0.0002559972598255728,0.18128299421919877
open_mix_x2,open_system,1.0,2.0,11.864406779661017,4.280267997169915e-05,0.00023294169893705758,0.1837484665348162
open_mix_x2,open_system,1.0,2.0,12.135593220338983,4.165704436009022e-05,0.0002260170532503322,0.18430929773228955
open_mix_x2,open_system,1.0,2.0,12.40677966101695,4.263621592516693e-05,0.00023522332276539664,0.1812584544079873
open_mix_x2,open_system,1.0,2.0,12.677966101694915,4.374941553032569e-05,0.000244429592280461,0.17898575668418726
open_mix_x2,open_system,1.0,2.0,12.94915254237288,4.502419893984611e-05,0.0002536358617955254,0.177515114073827
open_mix_x2,open_system,1.0,2.0,13.220338983050848,4.21005255791032e-05,0.0002410999814405593,0.1746185351303424
open_mix_x2,open_system,1.0,2.0,13.491525423728813,3.8761486150672e-05,0.00022354668188481698,0.17339325202171402
open_mix_x2,open_system,1.0,2.0,13.76271186440678,3.592582237452015e-05,0.00020599338232907453,0.17440279861577607
open_mix_x2,open_system,1.0,2.0,14.033898305084746,3.385765044338221e-05,0.0001915662223835288,0.17674123351243445
open_mix_x2,open_system,1.0,2.0,14.305084745762711,3.4576121112259465e-05,0.0001990220397093593,0.17373011131205623
open_mix_x2,open_system,1.0,2.0,14.576271186440678,3.538599834591242e-05,0.00020647785703518985,0.17137914376882366
open_mix_x2,open_system,1.0,2.0,14.847457627118644,3.630440637444261e-05,0.00021393367436102034,0.169699354170759
open_mix_x2,open_system,1.0,2.0,15.11864406779661,3.554657364765386e-05,0.00021195538016825422,0.1677078148213851
open_mix_x2,open_system,1.0,2.0,15.389830508474576,3.285065159558025e-05,0.0001978475140230068,0.16604025457585583
open_mix_x2,open_system,1.0,2.0,15.661016949152541,3.054824736163342e-05,0.00018373964787775937,0.16625833190861966
open_mix_x2,open_system,1.0,2.0,15.932203389830509,2.8559021595694653e-05,0.00016963178173251184,0.16835890836027806
open_mix_x2,open_system,1.0,2.0,16.203389830508474,2.8526071755365075e-05,0.00017085487381811863,0.1669608312475308
open_mix_x2,open_system,1.0,2.0,16.474576271186443,2.915009574288561e-05,0.0001771882853140102,0.1645148023822584
open_mix_x2,open_system,1.0,2.0,16.74576271186441,2.9854258486020974e-05,0.00018352169680990174,0.1626742723338324
open_mix_x2,open_system,1.0,2.0,17.016949152542374,3.0632466924677234e-05,0.0001898614270066068,0.16134118134280792
open_mix_x2,open_system,1.0,2.0,17.28813559322034,3.117354190159304e-05,0.00019629593771551524,0.1588088997887045
open_mix_x2,open_system,1.0,2.0,17.559322033898304,3.1777224822570436e-05,0.0002027304484244237,0.15674618721329733
open_mix_x2,open_system,1.0,2.0,17.83050847457627,3.2453733542966924e-05,0.00020916495913333216,0.15515855847670593
open_mix_x2,open_system,1.0,2.0,18.101694915254235,3.1999991873173916e-05,0.0002084145771205933,0.15354008493685165
open_mix_x2,open_system,1.0,2.0,18.372881355932204,2.9793225931785952e-05,0.00019568937390510843,0.15224754076955124
open_mix_x2,open_system,1.0,2.0,18.64406779661017,2.788429560739644e-05,0.0001829641706896237,0.1524030388151718
open_mix_x2,open_system,1.0,2.0,18.915254237288135,2.6216696752288546e-05,0.00017023896747413902,0.15399938769172294
open_mix_x2,open_system,1.0,2.0,19.186440677966104,2.6038147847795805e-05,0.00017007725186725766,0.1530960052677599
open_mix_x2,open_system,1.0,2.0,19.45762711864407,2.6516016961072434e-05,0.0001756262124461051,0.15097983718808192
open_mix_x2,open_system,1.0,2.0,19.728813559322035,2.704961175123284e-05,0.00018117517302495255,0.1493008743946799
open_mix_x2,open_system,1.0,2.0,20.0,2.764808523887932e-05,0.0001867241336038,0.14806915798867393
open_phi_x0p5_mix_x2,open_system,0.5,2.0,4.0,0.0001449316961671599,0.0005265818146994,0.27523110772424675
open_phi_x0p5_mix_x2,open_system,0.5,2.0,4.271186440677966,0.00012468939704263646,0.00047357781217088467,0.2632923119245372
open_phi_x0p5_mix_x2,open_system,0.5,2.0,4.5423728813559325,0.00010951417552718507,0.0004205738096423694,0.26039228553083066
open_phi_x0p5_mix_x2,open_system,0.5,2.0,4.813559322033898,9.771436767691214e-05,0.0003675698071138543,0.26583893939538195
open_phi_x0p5_mix_x2,open_system,0.5,2.0,5.084745762711864,9.19838071973513e-05,0.0003371208623752288,0.2728511268904198
open_phi_x0p5_mix_x2,open_system,0.5,2.0,5.3559322033898304,9.538695417317431e-05,0.000356293044774361,0.2677205058369368
open_phi_x0p5_mix_x2,open_system,0.5,2.0,5.627118644067797,9.93523767422857e-05,0.00037546522717349324,0.2646113928850658
open_phi_x0p5_mix_x2,open_system,0.5,2.0,5.898305084745763,0.00010404260919343717,0.00039463740957262547,0.26364102000900175
open_phi_x0p5_mix_x2,open_system,0.5,2.0,6.169491525423728,9.750791816641e-05,0.0003788216668236221,0.2573979439560655
open_phi_x0p5_mix_x2,open_system,0.5,2.0,6.4406779661016955,8.647045645600252e-05,0.0003420131689857372,0.25282785663615354
open_phi_x0p5_mix_x2,open_system,0.5,2.0,6.711864406779661,7.775162830442861e-05,0.00030520467114785257,0.25475241912913843
open_phi_x0p5_mix_x2,open_system,0.5,2.0,6.983050847457627,7.068991675363369e-05,0.0002683961733099678,0.26337900381312324
open_phi_x0p5_mix_x2,open_system,0.5,2.0,7.254237288135593,7.245278812040095e-05,0.000279845112508761,0.2589031749415766
open_phi_x0p5_mix_x2,open_system,0.5,2.0,7.525423728813559,7.510433793448883e-05,0.00029451121417666605,0.25501350821037533
open_phi_x0p5_mix_x2,open_system,0.5,2.0,7.796610169491526,7.820735080641842e-05,0.0003091773158445712,0.25295306867123013
open_phi_x0p5_mix_x2,open_system,0.5,2.0,8.067796610169491,8.142362192289037e-05,0.00032394810906771694,0.25134773021894646
open_phi_x0p5_mix_x2,open_system,0.5,2.0,8.338983050847457,8.366561932130105e-05,0.0003390329769565847,0.24677723114826955
open_phi_x0p5_mix_x2,open_system,0.5,2.0,8.610169491525424,8.623411757862902e-05,0.0003541178448454526,0.2435181362189305
open_phi_x0p5_mix_x2,open_system,0.5,2.0,8.881355932203391,8.920612478917673e-05,0.0003692027127343204,0.24161828099396923
open_phi_x0p5_mix_x2,open_system,0.5,2.0,9.152542372881356,8.501259741572973e-05,0.00035848745852440334,0.237142458945862
open_phi_x0p5_mix_x2,open_system,0.5,2.0,9.423728813559322,7.6601928375477e-05,0.00032770544268209836,0.23375238369106757
open_phi_x0p5_mix_x2,open_system,0.5,2.0,9.694915254237287,6.977136970890225e-05,0.0002969234268397933,0.23498102002759041
open_phi_x0p5_mix_x2,open_system,0.5,2.0,9.966101694915254,6.411368067072404e-05,0.0002661414109974881,0.24090080694480556
open_phi_x0p5_mix_x2,open_system,0.5,2.0,10.237288135593221,6.487860802258322e-05,0.0002727669973820814,0.2378535843605148
open_phi_x0p5_mix_x2,open_system,0.5,2.0,10.508474576271187,6.669350542919753e-05,0.00028473652694194576,0.234228836551046
open_phi_x0p5_mix_x2,open_system,0.5,2.0,10.779661016949152,6.877916881111651e-05,0.00029670605650181016,0.2318091164771923
open_phi_x0p5_mix_x2,open_system,0.5,2.0,11.050847457627118,6.935570542834793e-05,0.00030210838160260345,0.22957226496145067
open_phi_x0p5_mix_x2,open_system,0.5,2.0,11.322033898305085,6.293290607183204e-05,0.0002790528207140881,0.22552327516628767
open_phi_x0p5_mix_x2,open_system,0.5,2.0,11.593220338983052,5.764438370140138e-05,0.0002559972598255728,0.22517578407158798
open_phi_x0p5_mix_x2,open_system,0.5,2.0,11.864406779661017,5.3213947055754694e-05,0.00023294169893705758,0.22844319973013275
open_phi_x0p5_mix_x2,open_system,0.5,2.0,12.135593220338983,5.183466852421411e-05,0.0002260170532503322,0.22933963512391703
open_phi_x0p5_mix_x2,open_system,0.5,2.0,12.40677966101695,5.309766372334534e-05,0.00023522332276539664,0.22573298897024363
open_phi_x0p5_mix_x2,open_system,0.5,2.0,12.677966101694915,5.4529735313549516e-05,0.000244429592280461,0.22308974459598796
open_phi_x0p5_mix_x2,open_system,0.5,2.0,12.94915254237288,5.63523621220225e-05,0.0002536358617955254,0.2221782114055003
open_phi_x0p5_mix_x2,open_system,0.5,2.0,13.220338983050848,5.274523769903374e-05,0.0002410999814405593,0.2187691487319236
open_phi_x0p5_mix_x2,open_system,0.5,2.0,13.491525423728813,4.8497273428979985e-05,0.00022354668188481698,0.2169447250125964
open_phi_x0p5_mix_x2,open_system,0.5,2.0,13.76271186440678,4.492037973885387e-05,0.00020599338232907453,0.21806710114159658
open_phi_x0p5_mix_x2,open_system,0.5,2.0,14.033898305084746,4.2366772311448864e-05,0.0001915662223835288,0.22115992988903682
open_phi_x0p5_mix_x2,open_system,0.5,2.0,14.305084745762711,4.362095104848032e-05,0.0001990220397093593,0.2191764847359716
open_phi_x0p5_mix_x2,open_system,0.5,2.0,14.576271186440678,4.5072135730006185e-05,0.00020647785703518985,0.2182904083624065
open_phi_x0p5_mix_x2,open_system,0.5,2.0,14.847457627118644,4.66858666031651e-05,0.00021393367436102034,0.21822589053643382
open_phi_x0p5_mix_x2,open_system,0.5,2.0,15.11864406779661,4.5929992452884455e-05,0.00021195538016825422,0.2166965161083637
open_phi_x0p5_mix_x2,open_system,0.5,2.0,15.389830508474576,4.238900823053677e-05,0.0001978475140230068,0.21425090145741
open_phi_x0p5_mix_x2,open_system,0.5,2.0,15.661016949152541,3.9364619025313726e-05,0.00018373964787775937,0.21424128912831442
open_phi_x0p5_mix_x2,open_system,0.5,2.0,15.932203389830509,3.6751359916940545e-05,0.00016963178173251184,0.21665373989228537
open_phi_x0p5_mix_x2,open_system,0.5,2.0,16.203389830508474,3.693474760586711e-05,0.00017085487381811863,0.2161761428309357
open_phi_x0p5_mix_x2,open_system,0.5,2.0,16.474576271186443,3.8069265589815105e-05,0.0001771882853140102,0.21485204579043907
open_phi_x0p5_mix_x2,open_system,0.5,2.0,16.74576271186441,3.932559444968737e-05,0.00018352169680990174,0.21428308005686222
open_phi_x0p5_mix_x2,open_system,0.5,2.0,17.016949152542374,4.069560733506387e-05,0.0001898614270066068,0.21434373467364565
open_phi_x0p5_mix_x2,open_system,0.5,2.0,17.28813559322034,4.172303084929073e-05,0.00019629593771551524,0.21255167750724646
open_phi_x0p5_mix_x2,open_system,0.5,2.0,17.559322033898304,4.284742067482658e-05,0.0002027304484244237,0.21135167907843777
open_phi_x0p5_mix_x2,open_system,0.5,2.0,17.83050847457627,4.408463877659225e-05,0.00020916495913333216,0.2107649338553429
open_phi_x0p5_mix_x2,open_system,0.5,2.0,18.101694915254235,4.364990472428885e-05,0.0002084145771205933,0.20943786815368506
open_phi_x0p5_mix_x2,open_system,0.5,2.0,18.372881355932204,4.0591034258051445e-05,0.00019568937390510843,0.20742584764839817
open_phi_x0p5_mix_x2,open_system,0.5,2.0,18.64406779661017,3.79447152260347e-05,0.0001829641706896237,0.20738877498810004
open_phi_x0p5_mix_x2,open_system,0.5,2.0,18.915254237288135,3.563268101678832e-05,0.00017023896747413902,0.20930978110050671
open_phi_x0p5_mix_x2,open_system,0.5,2.0,19.186440677966104,3.554223270764861e-05,0.00017007725186725766,0.20897699320417468
open_phi_x0p5_mix_x2,open_system,0.5,2.0,19.45762711864407,3.644077242364094e-05,0.0001756262124461051,0.2074905101926264
open_phi_x0p5_mix_x2,open_system,0.5,2.0,19.728813559322035,3.742662757029843e-05,0.00018117517302495255,0.20657702126297298
open_phi_x0p5_mix_x2,open_system,0.5,2.0,20.0,3.8514193133356094e-05,0.0001867241336038,0.2062625349494314
open_phi_x2_mix_x0p5,open_system,2.0,0.5,4.0,3.5683203418102726e-05,0.0005265818146994,0.06776383540413855
open_phi_x2_mix_x0p5,open_system,2.0,0.5,4.271186440677966,3.0660905798471725e-05,0.00047357781217088467,0.06474312142691373
open_phi_x2_mix_x0p5,open_system,2.0,0.5,4.5423728813559325,2.689593137156056e-05,0.0004205738096423694,0.06395056172050094
open_phi_x2_mix_x0p5,open_system,2.0,0.5,4.813559322033898,2.3968522129231467e-05,0.0003675698071138543,0.0652080820169412
open_phi_x2_mix_x0p5,open_system,2.0,0.5,5.084745762711864,2.2420871319573383e-05,0.0003371208623752288,0.06650692324884383
open_phi_x2_mix_x0p5,open_system,2.0,0.5,5.3559322033898304,2.2846630937327525e-05,0.000356293044774361,0.0641231460237912
open_phi_x2_mix_x0p5,open_system,2.0,0.5,5.627118644067797,2.3383407571319274e-05,0.00037546522717349324,0.062278490467279346
open_phi_x2_mix_x0p5,open_system,2.0,0.5,5.898305084745763,2.4062536740661778e-05,0.00039463740957262547,0.06097378544705232
open_phi_x2_mix_x0p5,open_system,2.0,0.5,6.169491525423728,2.2394636063115426e-05,0.0003788216668236221,0.05911656598444324
open_phi_x2_mix_x0p5,open_system,2.0,0.5,6.4406779661016955,1.9846825126766405e-05,0.0003420131689857372,0.05802941794792138
open_phi_x2_mix_x0p5,open_system,2.0,0.5,6.711864406779661,1.7834282292779012e-05,0.00030520467114785257,0.05843384449427191
open_phi_x2_mix_x0p5,open_system,2.0,0.5,6.983050847457627,1.6204295167502127e-05,0.0002683961733099678,0.06037453875613929
open_phi_x2_mix_x0p5,open_system,2.0,0.5,7.254237288135593,1.637470943016527e-05,0.000279845112508761,0.05851347298285452
open_phi_x2_mix_x0p5,open_system,2.0,0.5,7.525423728813559,1.6720168778873506e-05,0.00029451121417666605,0.0567726048246289
open_phi_x2_mix_x0p5,open_system,2.0,0.5,7.796610169491526,1.7150783025944282e-05,0.0003091773158445712,0.055472320079802614
open_phi_x2_mix_x0p5,open_system,2.0,0.5,8.067796610169491,1.7599136293070392e-05,0.00032394810906771694,0.054327022755954815
open_phi_x2_mix_x0p5,open_system,2.0,0.5,8.338983050847457,1.785322544173782e-05,0.0003390329769565847,0.052659259290945136
open_phi_x2_mix_x0p5,open_system,2.0,0.5,8.610169491525424,1.8166908005442328e-05,0.0003541178448454526,0.051301871029320475
open_phi_x2_mix_x0p5,open_system,2.0,0.5,8.881355932203391,1.855377633156914e-05,0.0003692027127343204,0.05025362948760483
open_phi_x2_mix_x0p5,open_system,2.0,0.5,9.152542372881356,1.757487709577845e-05,0.00035848745852440334,0.04902508212733494
open_phi_x2_mix_x0p5,open_system,2.0,0.5,9.423728813559322,1.582355065995151e-05,0.00032770544268209836,0.04828589519430617
open_phi_x2_mix_x0p5,open_system,2.0,0.5,9.694915254237287,1.4401243653700518e-05,0.0002969234268397933,0.04850154063953596
open_phi_x2_mix_x0p5,open_system,2.0,0.5,9.966101694915254,1.3223159778869621e-05,0.0002661414109974881,0.04968471358632131
open_phi_x2_mix_x0p5,open_system,2.0,0.5,10.237288135593221,1.3247705861123375e-05,0.0002727669973820814,0.04856784724057545
open_phi_x2_mix_x0p5,open_system,2.0,0.5,10.508474576271187,1.3465031343991905e-05,0.00028473652694194576,0.04728944153602484
open_phi_x2_mix_x0p5,open_system,2.0,0.5,10.779661016949152,1.3729931556559156e-05,0.00029670605650181016,0.04627452408095819
open_phi_x2_mix_x0p5,open_system,2.0,0.5,11.050847457627118,1.371632265037985e-05,0.00030210838160260345,0.04540199307817433
open_phi_x2_mix_x0p5,open_system,2.0,0.5,11.322033898305085,1.243593453707058e-05,0.0002790528207140881,0.044564804990135494
open_phi_x2_mix_x0p5,open_system,2.0,0.5,11.593220338983052,1.138165314975525e-05,0.0002559972598255728,0.044460058508088304
open_phi_x2_mix_x0p5,open_system,2.0,0.5,11.864406779661017,1.049842343575457e-05,0.00023294169893705758,0.04506888841139308
open_phi_x2_mix_x0p5,open_system,2.0,0.5,12.135593220338983,1.0173731655925259e-05,0.0002260170532503322,0.04501311520355514
open_phi_x2_mix_x0p5,open_system,2.0,0.5,12.40677966101695,1.0323038350087833e-05,0.00023522332276539664,0.04388611736593681
open_phi_x2_mix_x0p5,open_system,2.0,0.5,12.677966101694915,1.050122416941015e-05,0.000244429592280461,0.042962163752091595
open_phi_x2_mix_x0p5,open_system,2.0,0.5,12.94915254237288,1.0714062574844785e-05,0.0002536358617955254,0.04224190735094938
open_phi_x2_mix_x0p5,open_system,2.0,0.5,13.220338983050848,1.0000545967670204e-05,0.0002410999814405593,0.04147883341971859
open_phi_x2_mix_x0p5,open_system,2.0,0.5,13.491525423728813,9.205664228615397e-06,0.00022354668188481698,0.041180053092260346
open_phi_x2_mix_x0p5,open_system,2.0,0.5,13.76271186440678,8.530635815734585e-06,0.00020599338232907453,0.04141218382494875
open_phi_x2_mix_x0p5,open_system,2.0,0.5,14.033898305084746,8.03074036464641e-06,0.0001915662223835288,0.04192148419865123
open_phi_x2_mix_x0p5,open_system,2.0,0.5,14.305084745762711,8.139900352012778e-06,0.0001990220397093593,0.040899492156244784
open_phi_x2_mix_x0p5,open_system,2.0,0.5,14.576271186440678,8.268364169703363e-06,0.00020647785703518985,0.04004479845165282
open_phi_x2_mix_x0p5,open_system,2.0,0.5,14.847457627118644,8.419650922706757e-06,0.00021393367436102034,0.03935636102102519
open_phi_x2_mix_x0p5,open_system,2.0,0.5,15.11864406779661,8.20925105866606e-06,0.00021195538016825422,0.03873103410797782
open_phi_x2_mix_x0p5,open_system,2.0,0.5,15.389830508474576,7.586679537618714e-06,0.0001978475140230068,0.03834609484522759
open_phi_x2_mix_x0p5,open_system,2.0,0.5,15.661016949152541,7.0550009532713645e-06,0.00018373964787775937,0.038396726208842005
open_phi_x2_mix_x0p5,open_system,2.0,0.5,15.932203389830509,6.595659018128088e-06,0.00016963178173251184,0.03888221270073446
open_phi_x2_mix_x0p5,open_system,2.0,0.5,16.203389830508474,6.5549175756747715e-06,0.00017085487381811863,0.03836541170404495
open_phi_x2_mix_x0p5,open_system,2.0,0.5,16.474576271186443,6.6534213369435515e-06,0.0001771882853140102,0.03755000690453359
open_phi_x2_mix_x0p5,open_system,2.0,0.5,16.74576271186441,6.768494221325133e-06,0.00018352169680990174,0.03688116630883257
open_phi_x2_mix_x0p5,open_system,2.0,0.5,17.016949152542374,6.900038918212562e-06,0.0001898614270066068,0.03634250003805383
