D,eta,parent_blockdet_k11,parent_blockdet_k_bg,parent_blockdet_k22,parent_blockdet_c_parent,parent_blockdet_det_ratio,parent_blockdet_schur_norm,parent_blockdet_action,parent_blockdet_action_residual,parent_blockdet_coeff_share,parent_blockdet_tree_share,eymh_parented_prefactor_diag,parent_proxy_x,parent_proxy_g_schur,parent_proxy_y,parent_proxy_mix_norm_sq,parent_proxy_rank1_residual_abs,parent_proxy_lambda1,parent_proxy_lambda2,parent_proxy_lambda1_residual_abs,parent_proxy_lambda2_formula,parent_proxy_lambda2_residual_abs,parent_proxy_g,parent_proxy_active,omega1,delta_micro,tau_env,Szz_0,Sxx_delta,parent_proxy_Omega1,parent_proxy_Omega2,parent_proxy_r_on_shell,parent_proxy_q_on_shell,parent_proxy_q_single_pole,parent_proxy_delta_q_abs,parent_proxy_gap_separator,parent_proxy_eps_delta_factor
8.8,1.15,1.4893167957553757,1.1526414316992488,1.891253855416732,0.6011783965501012,2.4436707326725564,1.6407998215269817,0.8935013074674226,0.0,0.4457939626214472,0.5542060373785528,0.0457081664811168,0.4893167957553757,1.6407998215269817,0.6407998215269817,0.31355411539019923,5.551115123125783e-17,1.0,2.1301166172823573,0.0,2.1301166172823573,0.0,1.4594919038084306,True,,,,,,,,,,,,,
9.6,1.15,1.4963861807590098,1.1066533286499558,1.9918148543875644,0.6628589209746742,2.6932772401020237,1.7998543923574035,0.9907587569532226,0.0,0.4068124411005684,0.5931875588994314,0.0411393810685261,0.49638618075900975,1.7998543923574035,0.7998543923574035,0.39703666698561013,1.1102230246251565e-16,0.9999999999999999,2.296240573116413,1.1102230246251565e-16,2.296240573116413,0.0,1.5153351355777418,True,,,,,,,,,,,,,
10.4,1.15,1.5001900867491935,1.191089660939199,2.1083009192602926,0.6773329896490832,2.6554274146452825,1.7700606330491135,0.9766056265377228,-1.1102230246251563e-16,0.4153076877272007,0.5846923122727992,0.0443592616232658,0.5001900867491935,1.7700606330491135,0.7700606330491135,0.3851766948469752,2.220446049250313e-16,0.9999999999999998,2.270250719798307,2.220446049250313e-16,2.270250719798307,0.0,1.5067351193220084,True,,,,,,,,,,,,,
11.2,1.15,1.5018903586981316,1.263616892757297,2.182084690298016,0.678947812692842,2.5935487068950187,1.7268562194800678,0.95302709500506,3.3306690738754696e-16,0.426771238653293,0.5732287613467072,0.0459252714313139,0.5018903586981316,1.7268562194800678,0.7268562194800678,0.3648021287168191,0.0,1.0,2.2287465781781997,0.0,2.2287465781781997,0.0,1.492898716650999,True,,,,,,,,,,,,,
12.0,1.15,1.5025679687055786,1.324701506182844,2.201818980777296,0.6639361019880609,2.4974552062955717,1.6621246148665485,0.9152722959625416,4.440892098500626e-16,0.4448682925020868,0.5551317074979136,0.0457444401657166,0.5025679687055786,1.6621246148665485,0.6621246148665485,0.33276262272344476,1.1102230246251565e-16,1.0,2.164692583572127,0.0,2.164692583572127,0.0,1.4712894288929446,True,1.8379915777816809,0.3581076515471522,0.5440721340012481,1.0881442680024962,1.048347709446824,1.8379915777816809,2.7042175787844513,0.19483639417943444,0.9634271302749896,0.9634271302749895,1.1102230246251565e-16,0.019338558810277573,0.47123211944583127
12.8,1.15,1.527964304682314,1.114287005200122,1.905947923542934,0.6465049932498781,2.6135280947963264,1.710464103636058,0.9607010689873,-3.3306690738754696e-16,0.4412780867500636,0.5587219132499361,0.0392926901636739,0.5279643046823139,1.710464103636058,0.7104641036360579,0.37509968647795483,5.551115123125783e-17,0.9999999999999999,2.238428408318372,1.1102230246251565e-16,2.238428408318372,0.0,1.496137830655442,True,,,,,,,,,,,,,
13.6,1.15,1.5316496906269814,1.115277557945059,1.797315955747026,0.6021673381935772,2.468316884857897,1.6115413987695126,0.903536495231163,2.220446049250313e-16,0.4718629363074744,0.5281370636925259,0.039620912840985,0.5316496906269814,1.6115413987695126,0.6115413987695126,0.3251257954614027,1.6653345369377348e-16,1.0000000000000002,2.1431910893964936,2.220446049250313e-16,2.143191089396494,4.440892098500626e-16,1.4639641694373853,True,,,,,,,,,,,,,
14.4,1.15,1.5288520798467349,1.195999582362392,1.8917998947239,0.606609794143147,2.418297001399869,1.5817730395750909,0.8830635740127483,2.220446049250313e-16,0.480732295715081,0.5192677042849191,0.0396852575780094,0.5288520798467349,1.5817730395750909,0.5817730395750909,0.3076718819780435,1.1102230246251565e-16,1.0,2.110625119421826,0.0,2.110625119421826,0.0,1.4527990636773642,True,,,,,,,,,,,,,
15.2,1.15,1.52615124386845,1.2635129579283289,2.08265217633388,0.6564991383585439,2.515559646233227,1.6483029819881083,0.9224953021502252,3.3306690738754696e-16,0.4582668749443381,0.5417331250556621,0.0417227117093466,0.5261512438684499,1.6483029819881083,0.6483029819881083,0.3411054203766686,1.1102230246251565e-16,0.9999999999999999,2.1744542258565582,1.1102230246251565e-16,2.1744542258565582,0.0,1.4746030740021392,True,,,,,,,,,,,,,
16.0,1.15,1.523060364114119,1.3217878591111365,2.108273838079334,0.6413888387941863,2.429306864443969,1.59501679754956,0.8876059756939539,0.0,0.4739960293807561,0.5260039706192438,0.043499608404553,0.5230603641141189,1.59501679754956,0.5950167975495599,0.3112297027802899,5.551115123125783e-17,1.0,2.118077161663679,0.0,2.118077161663679,0.0,1.4553615226683982,True,1.8640207880637063,0.3135959776662465,0.5364747037176406,1.0729494074352812,1.0434170977946018,1.8640207880637063,2.712824132401943,0.16823630920554344,0.9724755804551196,0.9724755804551197,1.1102230246251565e-16,0.014337822766250952,0.4790871886372667
16.8,1.15,1.5236154407926128,1.3729068193667715,2.150342239404418,0.6380260105597594,2.3863925743017775,1.566269617916403,0.8697828425398165,-1.1102230246251563e-16,0.4841278413299085,0.5158721586700914,0.0429967306925387,0.5236154407926128,1.566269617916403,0.5662696179164031,0.29650751559276195,1.1102230246251565e-16,1.0,2.089885058709016,0.0,2.089885058709016,0.0,1.4456434756567804,True,,,,,,,,,,,,,
17.6,1.15,1.53334510636259,1.2679119024066776,1.946628624197221,0.6016562491767586,2.3541489508478253,1.5353027450111023,0.8561792824725557,0.0,0.4992548892628967,0.5007451107371033,0.0407600933091185,0.53334510636259,1.5353027450111023,0.5353027450111023,0.2855010994741328,5.551115123125783e-17,0.9999999999999999,2.0686478513736923,1.1102230246251565e-16,2.0686478513736923,0.0,1.438279476101113,True,,,,,,,,,,,,,
18.4,1.15,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359023,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.4515145514119743,0.0395745521139277,0.5405182049703174,1.4272097161359023,0.4272097161359023,0.2309146289116569,1.3877787807814457e-16,0.9999999999999998,1.96772792110622,2.220446049250313e-16,1.9677279211062197,2.220446049250313e-16,1.4027572566578368,True,,,,,,,,,,,,,
19.200000000000003,1.15,1.0,1.2685122027208124,1.2685122027208124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0580670617382019,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,False,,,,,,,,,,,,,
20.0,1.15,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,False,1.8126809346147252,0.2592778908604871,0.5516690670178777,1.103338134035755,1.0812173137231778,1.8126809346147252,1.8126809346147252,0.14303559214936803,0.9799510053806765,0.9799510053806763,2.220446049250313e-16,0.0,1.0
4.0,1.34,1.3969481248083628,1.052928468881864,1.9372836701200105,0.5924889355895219,2.570245624633832,1.839900551057632,0.9440014681277284,-1.1102230246251563e-16,0.3541201550975877,0.6458798449024122,0.0433243983435429,0.39694812480836283,1.839900551057632,0.8399005510576321,0.33339694876783765,0.0,1.0,2.236848675865995,0.0,2.236848675865995,0.0,1.4956098006719516,True,1.7512011374518028,0.5002558656877873,0.5710366322940573,1.1420732645881146,1.0559068677898105,1.7512011374518028,2.6191135841207855,0.2856644248277023,0.9245526539583432,0.9245526539583432,0.0,0.04024966497495441,0.466519803722038
4.8,1.34,1.3865528065422388,1.3330127461264274,2.3624204094341774,0.6308093383326683,2.4573063224280323,1.772241425522061,0.899065759120848,0.0,0.3635114208850796,0.6364885791149203,0.0392199017676219,0.3865528065422388,1.772241425522061,0.7722414255220611,0.2985120903637321,1.1102230246251565e-16,0.9999999999999997,2.1587942320643,3.3306690738754696e-16,2.1587942320642997,4.440892098500626e-16,1.4692835778243423,True,,,,,,,,,,,,,
5.6,1.34,1.3740372294868797,1.0489632309804584,2.1632993530082527,0.6456029707184049,2.8337064272309025,2.062321432359676,1.0415855463582266,-2.220446049250313e-16,0.3050669148016495,0.6949330851983503,0.0448967276155091,0.3740372294868797,2.062321432359676,1.062321432359676,0.3973477653843468,0.0,1.0,2.4363586618465556,0.0,2.4363586618465556,0.0,1.560883936058846,True,,,,,,,,,,,,,
6.4,1.34,1.4087597685618491,1.236842257453033,2.3109285591369955,0.662603401811211,2.632140972315078,1.8684100945061295,0.9677975729387204,0.0,0.3541130192262857,0.6458869807737141,0.0493701261496686,0.40875976856184915,1.8684100945061295,0.8684100945061295,0.35497110924709907,5.551115123125783e-17,1.0,2.2771698630679786,0.0,2.2771698630679786,0.0,1.5090294440692595,True,,,,,,,,,,,,,
7.2,1.34,1.46539731441941,1.5397550802947837,2.1316914090495103,0.5248672000703938,2.028747887225051,1.3844353795808884,0.7074187984290179,2.220446049250313e-16,0.540169996797113,0.4598300032028871,0.0543924284305855,0.4653973144194099,1.3844353795808884,0.38443537958088836,0.178915193224752,1.1102230246251565e-16,0.9999999999999999,1.8498326940002983,1.1102230246251565e-16,1.8498326940002983,0.0,1.3600855465742947,True,,,,,,,,,,,,,
8.0,1.34,1.4813765286027187,1.5891268740470006,2.1471719175116997,0.518295076020398,2.001583469151406,1.351164562489297,0.6939386018791621,2.220446049250313e-16,0.5662918035439891,0.4337081964560113,0.0579949942229298,0.48137652860271873,1.351164562489297,0.35116456248929695,0.16904237805939032,5.551115123125783e-17,1.0,1.8325410910920157,0.0,1.8325410910920157,0.0,1.3537138143241414,True,1.802159760664197,0.4170096953791304,0.5548897616221571,1.1097795232443142,1.0533781061906398,1.802159760664197,2.439608563630212,0.23139441046305403,0.9491778178707143,0.9491778178707142,1.1102230246251565e-16,0.02243354195572589,0.5585875888080238
8.8,1.34,1.489316796193828,1.1526414316992488,1.8912538544291364,0.6011783964175277,2.4436707321159066,1.6407998206701708,0.8935013072396302,1.1102230246251563e-16,0.4457939630645881,0.5542060369354119,0.0457081664863228,0.48931679619382806,1.6407998206701708,0.6407998206701708,0.31355411525190763,5.551115123125783e-17,1.0,2.130116616863999,0.0,2.130116616863999,0.0,1.4594919036651073,True,,,,,,,,,,,,,
9.6,1.34,1.4963861810803656,1.1066533286499558,1.9918148536352192,0.6628589209075394,2.693277239663117,1.7998543916775658,0.9907587567902588,0.0,0.4068124413842403,0.5931875586157598,0.0411393810718783,0.4963861810803656,1.7998543916775658,0.7998543916775658,0.39703666690518574,1.1102230246251565e-16,1.0,2.2962405727579314,0.0,2.2962405727579314,0.0,1.515335135459457,True,,,,,,,,,,,,,
10.4,1.34,1.5001900875355183,1.191089660939199,2.108300917542277,0.677332989547133,2.6554274138732663,1.7700606316067238,0.9766056262469912,-3.3306690738754696e-16,0.4153076883875419,0.5846923116124577,0.0443592616297141,0.5001900875355183,1.7700606316067238,0.7700606316067238,0.38517669473102384,1.6653345369377348e-16,0.9999999999999999,2.270250719142242,1.1102230246251565e-16,2.270250719142242,0.0,1.5067351191042977,True,,,,,,,,,,,,,
11.2,1.34,1.501890341782051,1.263616892757297,2.182084711381252,0.6789478090435167,2.593548702742168,1.7268562361648998,0.9530270934038368,0.0,0.4267712275519959,0.573228772448004,0.0459252714680822,0.501890341782051,1.7268562361648998,0.7268562361648998,0.36480212479521684,5.551115123125783e-17,1.0,2.228746577946951,0.0,2.228746577946951,0.0,1.4928987165735494,True,,,,,,,,,,,,,
12.0,1.34,1.5025679031811556,1.324701506182844,2.2018191665578364,0.6639361290198184,2.49745530811093,1.6621247551098706,0.9152723367301822,1.1102230246251563e-16,0.4448682250418113,0.5551317749581887,0.0457444392332702,0.5025679031811556,1.6621247551098706,0.6621247551098706,0.33276264981990383,0.0,0.9999999999999999,2.164692658291026,1.1102230246251565e-16,2.164692658291026,0.0,1.4712894542852628,True,1.8379915777816809,0.3581076515471522,0.5440721340012481,1.0881442680024962,1.048347709446824,1.8379915777816809,2.7042176254553185,0.19483639417943444,0.9634271302749896,0.9634271302749895,1.1102230246251565e-16,0.019338559394903476,0.47123210346059374
12.8,1.34,1.5279642185523157,1.114287005200122,1.9059487142312477,0.646505263371002,2.6135290317041022,1.710464813227312,0.960701427471148,4.440892098500626e-16,0.4412778634130533,0.5587221365869471,0.0392926831207772,0.5279642185523157,1.710464813227312,0.7104648132273119,0.3750999999244745,1.1102230246251565e-16,1.0,2.238429031779628,0.0,2.238429031779628,0.0,1.4961380390123191,True,,,,,,,,,,,,,
13.6,1.34,1.531646140458221,1.115277557945059,1.7973302611159616,0.6021716426650353,2.4683308096320915,1.6115542255038386,0.9035421366198366,-1.1102230246251563e-16,0.4718574248462483,0.5281425751537515,0.0396208010826581,0.5316461404582209,1.6115542255038386,0.6115542255038386,0.32513044367003213,1.6653345369377348e-16,1.0,2.1432003659620595,0.0,2.1432003659620595,0.0,1.463967337737444,True,,,,,,,,,,,,,
14.4,1.34,1.5288412990484348,1.195999582362392,1.891825171302733,0.6066146292056862,2.41831225956952,1.5817941738457093,0.8830698834617144,2.220446049250313e-16,0.4807208756169149,0.5192791243830853,0.0396851323821532,0.5288412990484348,1.5817941738457093,0.5817941738457093,0.3076767866753758,5.551115123125783e-17,1.0,2.110635472894144,0.0,2.110635472894144,0.0,1.4528026269573386,True,,,,,,,,,,,,,
15.2,1.34,1.5261110682757784,1.2635129579283289,2.082707180981521,0.6564961140904501,2.515559861043892,1.6483465150973622,0.9224953875430149,-2.220446049250313e-16,0.4582382956608701,0.5417617043391296,0.0417227099279373,0.5261110682757784,1.6483465150973622,0.6483465150973622,0.34110227767075135,5.551115123125783e-17,0.9999999999999998,2.1744575833731403,2.220446049250313e-16,2.1744575833731403,0.0,1.4746042124492729,True,,,,,,,,,,,,,
16.0,1.34,1.5229558535349996,1.3217878591111365,2.1083935541703474,0.6413735671628363,2.4292781044595837,1.5951073688845805,0.8875941368624548,-4.440892098500626e-16,0.4739250401801042,0.5260749598198953,0.0434998658975822,0.5229558535349996,1.5951073688845805,0.5951073688845805,0.3112148820400037,0.0,0.9999999999999999,2.11806322241958,1.1102230246251565e-16,2.11806322241958,0.0,1.4553567337321733,True,1.8640207880637063,0.3135959776662465,0.5364747037176406,1.0729494074352812,1.0434170977946018,1.8640207880637063,2.7128152057252675,0.16823630920554344,0.9724755804551196,0.9724755804551197,1.1102230246251565e-16,0.014337737127951833,0.4790902999943964
16.8,1.34,1.5199389608838885,1.3729068193667715,2.1528482546753227,0.6368060453737987,2.3834086137478323,1.5680949532090491,0.8685316537268751,-3.3306690738754696e-16,0.4820436594821968,0.5179563405178027,0.0430236376222913,0.5199389608838885,1.5680949532090491,0.5680949532090491,0.29537469965489443,1.6653345369377348e-16,0.9999999999999998,2.0880339140929376,2.220446049250313e-16,2.0880339140929376,0.0,1.445003084457932,True,,,,,,,,,,,,,
17.6,1.34,1.5333451063625898,1.2679119024066776,1.946628624197221,0.6016562491767584,2.354148950847825,1.5353027450111023,0.8561792824725556,2.220446049250313e-16,0.4992548892628968,0.5007451107371035,0.0407600933091185,0.5333451063625898,1.5353027450111023,0.5353027450111023,0.2855010994741326,5.551115123125783e-17,0.9999999999999999,2.068647851373692,1.1102230246251565e-16,2.068647851373692,0.0,1.4382794761011128,True,,,,,,,,,,,,,
18.4,1.34,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359023,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.4515145514119743,0.0395745521139277,0.5405182049703174,1.4272097161359023,0.4272097161359023,0.2309146289116569,1.3877787807814457e-16,0.9999999999999998,1.96772792110622,2.220446049250313e-16,1.9677279211062197,2.220446049250313e-16,1.4027572566578368,True,,,,,,,,,,,,,
19.200000000000003,1.34,1.0,1.2685122027208124,1.2685122027208124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0580670617382019,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,False,,,,,,,,,,,,,
20.0,1.34,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,False,1.8126809346147252,0.2592778908604871,0.5516690670178777,1.103338134035755,1.0812173137231778,1.8126809346147252,1.8126809346147252,0.14303559214936803,0.9799510053806765,0.9799510053806763,2.220446049250313e-16,0.0,1.0
4.0,1.53,1.3964279793209595,1.052928468881864,1.938008844684386,0.5923433336469899,2.57025035875671,1.840589272643008,0.9440033100211538,1.1102230246251563e-16,0.3537249597068282,0.6462750402931718,0.043324358444099,0.3964279793209595,1.840589272643008,0.840589272643008,0.3332331067927426,1.6653345369377348e-16,1.0000000000000004,2.2370172519639673,4.440892098500626e-16,2.2370172519639677,4.440892098500626e-16,1.495666156588417,True,1.7512011374518028,0.5002558656877873,0.5710366322940573,1.1420732645881146,1.0559068677898105,1.7512011374518028,2.619212274665802,0.2856644248277023,0.9245526539583432,0.9245526539583432,0.0,0.040252224033407114,0.4664858852532401
4.8,1.53,1.3865707067483322,1.3330127461264274,2.3623730091861876,0.6308094200229263,2.4572887412134374,1.7722058667863123,0.8990586044257541,0.0,0.3635286729223553,0.6364713270776446,0.0392200420710923,0.38657070674833216,1.7722058667863123,0.7722058667863123,0.2985121676787932,0.0,0.9999999999999999,2.1587765735346442,1.1102230246251565e-16,2.1587765735346442,0.0,1.4692775685807784,True,,,,,,,,,,,,,
5.6,1.53,1.3740423387236762,1.0489632309804584,2.163291941593744,0.6456052331144256,2.8337072558694154,2.062314366893233,1.0415858387803294,2.220446049250313e-16,0.3050703991011114,0.6949296008988888,0.0448967210511118,0.3740423387236762,2.062314366893233,1.0623143668932329,0.39735055025250615,1.1102230246251565e-16,1.0,2.436356705616909,0.0,2.436356705616909,0.0,1.5608833094171097,True,,,,,,,,,,,,,
6.4,1.53,1.4087603487671916,1.236842257453033,2.31092772505075,0.6626036147962181,2.6321411063543745,1.86840942013861,0.967797623862776,-1.1102230246251563e-16,0.3541134261527461,0.6458865738472537,0.0493701248926051,0.4087603487671916,1.86840942013861,0.8684094201386101,0.35497133744857273,1.6653345369377348e-16,1.0000000000000002,2.277169768905802,2.220446049250313e-16,2.277169768905802,0.0,1.5090294128696768,True,,,,,,,,,,,,,
7.2,1.53,1.4653973608633286,1.5397550802947837,2.1316913619608076,0.5248672053830563,2.0287479067089556,1.3844353489989452,0.7074188080329242,-1.1102230246251563e-16,0.5401700342657171,0.4598299657342827,0.0543924281693956,0.4653973608633286,1.3844353489989452,0.38443534899894516,0.17891519684668172,2.7755575615628914e-17,1.0000000000000002,1.8498327098622738,2.220446049250313e-16,1.8498327098622738,0.0,1.3600855524055366,True,,,,,,,,,,,,,
8.0,1.53,1.4813765323118675,1.5891268740470006,2.1471719155181637,0.5182950770914392,2.001583472304712,1.3511645612348118,0.6939386034545678,0.0,0.5662918058665484,0.4337081941334516,0.057994994177247,0.4813765323118675,1.3511645612348118,0.35116456123481177,0.16904237875803227,1.3877787807814457e-16,0.9999999999999998,1.8325410935466795,2.220446049250313e-16,1.8325410935466793,2.220446049250313e-16,1.353713815230782,True,1.802159760664197,0.4170096953791304,0.5548897616221571,1.1097795232443142,1.0533781061906398,1.802159760664197,2.439608565264123,0.23139441046305403,0.9491778178707143,0.9491778178707142,1.1102230246251565e-16,0.022433541992672446,0.5585875880810443
8.8,1.53,1.4893167966112075,1.1526414316992488,1.8912538534550245,0.6011783962774964,2.443670731542102,1.640799819825058,0.8935013070048177,0.0,0.4457939634953956,0.5542060365046044,0.0457081664916892,0.4893167966112075,1.640799819825058,0.640799819825058,0.31355411510583653,2.220446049250313e-16,0.9999999999999999,2.1301166164362657,1.1102230246251565e-16,2.1301166164362657,0.0,1.4594919035185723,True,,,,,,,,,,,,,
9.6,1.53,1.4963861813219077,1.1066533286499558,1.9918148530697315,0.6628589208570789,2.6932772393332205,1.7998543911665768,0.9907587566677698,0.0,0.4068124415974576,0.5931875584025426,0.0411393810743978,0.4963861813219077,1.7998543911665768,0.7998543911665768,0.39703666684473643,5.551115123125783e-17,0.9999999999999999,2.2962405724884842,1.1102230246251565e-16,2.2962405724884842,0.0,1.5153351353705504,True,,,,,,,,,,,,,
10.4,1.53,1.5001900881265466,1.191089660939199,2.1083009162509585,0.6773329894705037,2.6554274132929923,1.7700606305225748,0.9766056260284676,-1.1102230246251563e-16,0.4153076888838769,0.584692311116123,0.0443592616345609,0.5001900881265466,1.7700606305225748,0.7700606305225748,0.3851766946438708,0.0,1.0,2.2702507186491214,0.0,2.2702507186491214,0.0,1.5067351189406588,True,,,,,,,,,,,,,
11.2,1.53,1.501890357887136,1.263616892757297,2.1820846691079865,0.6789478043122678,2.593548680308825,1.726856202710721,0.9530270847541658,-2.220446049250313e-16,0.4267712426771065,0.5732287573228935,0.0459252716667014,0.5018903578871361,1.726856202710721,0.726856202710721,0.36480211971096843,1.1102230246251565e-16,1.0,2.228746560597857,0.0,2.228746560597857,0.0,1.4928987107630098,True,,,,,,,,,,,,,
12.0,1.53,1.502568009506586,1.324701506182844,2.2018189671227755,0.6639361237709936,2.4974552586240293,1.6621246045589275,0.9152723169152523,-1.1102230246251563e-16,0.4448683119858913,0.5551316880141087,0.0457444396864816,0.5025680095065861,1.6621246045589275,0.6621246045589275,0.33276264455851573,1.1102230246251565e-16,1.0,2.1646926140655136,0.0,2.1646926140655136,0.0,1.471289439255755,True,1.8379915777816809,0.3581076515471522,0.5440721340012481,1.0881442680024962,1.048347709446824,1.8379915777816809,2.7042175978312097,0.19483639417943444,0.9634271302749896,0.9634271302749895,1.1102230246251565e-16,0.019338559048868054,0.47123211292212647
12.8,1.53,1.5279635445555078,1.114287005200122,1.905950000263298,0.6465053758221844,2.6135296423248287,1.7104659673573024,0.9607016611095148,-3.3306690738754696e-16,0.4412772969445274,0.5587227030554724,0.0392926785306383,0.5279635445555078,1.7104659673573024,0.7104659673573024,0.37510013041201906,0.0,0.9999999999999999,2.23842951191281,1.1102230246251565e-16,2.23842951191281,0.0,1.496138199469825,True,,,,,,,,,,,,,
13.6,1.53,1.5316447574422205,1.115277557945059,1.7973317220273797,0.6021715043291254,2.4683305871411134,1.6115555354122175,0.9035420464815994,0.0,0.4718564725623588,0.5281435274376413,0.0396208028683327,0.5316447574422205,1.6115555354122175,0.6115555354122175,0.32513029428667556,1.1102230246251565e-16,1.0,2.143200292854438,0.0,2.143200292854438,0.0,1.4639673127684367,True,,,,,,,,,,,,,
14.4,1.53,1.5288331952029928,1.195999582362392,1.8918441704604856,0.6066182629039661,2.41832372736973,1.5818100594346618,0.8830746255180697,1.1102230246251563e-16,0.4807122916709946,0.5192877083290055,0.0396850382876976,0.5288331952029928,1.5818100594346618,0.5818100594346618,0.3076804727320753,0.0,1.0,2.1106432546376546,0.0,2.1106432546376546,0.0,1.4528053051381848,True,,,,,,,,,,,,,
15.2,1.53,1.5260808707569395,1.2635129579283289,2.082748521035269,0.6564938372858887,2.515560015910438,1.6483792334430578,0.922495449106464,-3.3306690738754696e-16,0.4582168151843612,0.5417831848156384,0.0417227086436403,0.5260808707569395,1.6483792334430578,0.6483792334430578,0.34109991171044085,0.0,1.0,2.1744601041999974,0.0,2.1744601041999974,0.0,1.4746050671959585,True,,,,,,,,,,,,,
16.0,1.53,1.5235368559178604,1.3217878591111365,2.1063467193665684,0.640894280658385,2.4278456154489607,1.5935588338532816,0.887004286105191,1.1102230246251563e-16,0.4746702100051634,0.5253297899948367,0.043512697004019,0.5235368559178604,1.5935588338532816,0.5935588338532816,0.3107499256778188,1.1102230246251565e-16,1.0,2.117095689771142,0.0,2.117095689771142,0.0,1.4550242918147938,True,1.8640207880637063,0.3135959776662465,0.5364747037176406,1.0729494074352812,1.0434170977946018,1.8640207880637063,2.712195527080448,0.16823630920554344,0.9724755804551196,0.9724755804551197,1.1102230246251565e-16,0.014331790194585525,0.479306360258877
16.8,1.53,1.519993092774863,1.3729068193667715,2.151799874548597,0.6364110375416657,2.3823327994366323,1.567331332465138,0.8680801754630745,-2.220446049250313e-16,0.4823353907344317,0.5176646092655681,0.0430333508371845,0.519993092774863,1.567331332465138,0.5673313324651379,0.29500837419663134,2.220446049250313e-16,0.9999999999999999,2.087324425240001,1.1102230246251565e-16,2.087324425240001,0.0,1.4447575662511691,True,,,,,,,,,,,,,
17.6,1.53,1.53334510636259,1.2679119024066776,1.946628624197221,0.6016562491767586,2.3541489508478253,1.5353027450111023,0.8561792824725557,0.0,0.4992548892628967,0.5007451107371033,0.0407600933091185,0.53334510636259,1.5353027450111023,0.5353027450111023,0.2855010994741328,5.551115123125783e-17,0.9999999999999999,2.0686478513736923,1.1102230246251565e-16,2.0686478513736923,0.0,1.438279476101113,True,,,,,,,,,,,,,
18.4,1.53,1.5405182049703174,1.20297833384972,1.7169023663713,0.5270534086311096,2.198642550017877,1.4272097161359023,0.7878401472082655,-2.220446049250313e-16,0.5484854485880253,0.4515145514119743,0.0395745521139277,0.5405182049703174,1.4272097161359023,0.4272097161359023,0.2309146289116569,1.3877787807814457e-16,0.9999999999999998,1.96772792110622,2.220446049250313e-16,1.9677279211062197,2.220446049250313e-16,1.4027572566578368,True,,,,,,,,,,,,,
19.200000000000003,1.53,1.0,1.2685122027208124,1.2685122027208124,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0580670617382019,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,False,,,,,,,,,,,,,
20.0,1.53,1.0,1.3261537967964965,1.3261537967964965,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0622911350603241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,False,1.8126809346147252,0.2592778908604871,0.5516690670178777,1.103338134035755,1.0812173137231778,1.8126809346147252,1.8126809346147252,0.14303559214936803,0.9799510053806765,0.9799510053806763,2.220446049250313e-16,0.0,1.0
4.0,1.72,1.3959215342025744,1.052928468881864,1.9387099525418028,0.5921992603667076,2.570247696123023,1.841255137303464,0.9440022740772984,3.3306690738754696e-16,0.3533410928434726,0.646658907156528,0.0433243808849063,0.39592153420257437,1.841255137303464,0.841255137303464,0.3330710246169848,5.551115123125783e-17,0.9999999999999999,2.237176671506038,1.1102230246251565e-16,2.237176671506038,0.0,1.4957194494643833,True,1.7512011374518028,0.5002558656877873,0.5710366322940573,1.1420732645881146,1.0559068677898105,1.7512011374518028,2.6193056012108125,0.2856644248277023,0.9245526539583432,0.9245526539583432,0.0,0.040254643749038976,0.4664538136727427
4.8,1.72,1.3865886793325957,1.3330127461264274,2.3623255214738332,0.6308095326179863,2.457271196012571,1.772170242436513,0.8990514643354549,1.1102230246251563e-16,0.3635459772029419,0.6364540227970581,0.0392201820886632,0.38658867933259566,1.772170242436513,0.7721702424365131,0.2985122742434619,5.551115123125783e-17,0.9999999999999999,2.1587589217691088,1.1102230246251565e-16,2.1587589217691088,0.0,1.4692715616144991,True,,,,,,,,,,,,,
