rho_box,zeta_box,safe_box,anchor_floor_abs,max_shell_abs_share_of_core
0.6900000000000002,1.1900000000000002,1,0.00013053135026088627,0.6951646385665455
0.6900000000000002,1.2000000000000002,1,0.00013075408394814674,0.6951646385665455
0.6900000000000002,1.2100000000000002,1,0.0001323211313169622,0.6953778869632149
0.6900000000000002,1.2200000000000002,0,,
0.6900000000000002,1.2300000000000002,0,,
0.6900000000000002,1.2400000000000002,0,,
0.6900000000000002,1.2500000000000002,0,,
0.6900000000000002,1.2600000000000002,0,,
0.6900000000000002,1.2700000000000002,0,,
0.6900000000000002,1.2800000000000002,0,,
0.6900000000000002,1.2900000000000003,0,,
0.6900000000000002,1.3000000000000003,0,,
0.7000000000000002,1.05,0,,
0.7000000000000002,1.06,0,,
0.7000000000000002,1.07,0,,
0.7000000000000002,1.08,0,,
0.7000000000000002,1.09,0,,
0.7000000000000002,1.1,1,0.00010965226823717063,0.5902337988880736
0.7000000000000002,1.11,1,0.000106487750219895,0.5902337988880736
0.7000000000000002,1.12,1,0.00011303991206256615,0.5920976602103707
0.7000000000000002,1.1300000000000001,1,0.00011756712479431458,0.6278739481166821
0.7000000000000002,1.1400000000000001,1,0.00011562270864415169,0.6278739481166821
0.7000000000000002,1.1500000000000001,1,0.00012064911532966006,0.630914462529447
0.7000000000000002,1.1600000000000001,1,0.0001248316865542112,0.664485066904542
0.7000000000000002,1.1700000000000002,1,0.0001241530788065808,0.664485066904542
0.7000000000000002,1.1800000000000002,1,0.0001272249803845843,0.6661771443572657
0.7000000000000002,1.1900000000000002,1,0.00013053135026088627,0.6951646385665455
0.7000000000000002,1.2000000000000002,1,0.00013075408394814674,0.6951646385665455
0.7000000000000002,1.2100000000000002,1,0.0001323211313169622,0.6953778869632149
0.7000000000000002,1.2200000000000002,0,,
0.7000000000000002,1.2300000000000002,0,,
0.7000000000000002,1.2400000000000002,0,,
0.7000000000000002,1.2500000000000002,0,,
0.7000000000000002,1.2600000000000002,0,,
0.7000000000000002,1.2700000000000002,0,,
0.7000000000000002,1.2800000000000002,0,,
0.7000000000000002,1.2900000000000003,0,,
0.7000000000000002,1.3000000000000003,0,,
0.7100000000000002,1.05,0,,
0.7100000000000002,1.06,0,,
0.7100000000000002,1.07,0,,
0.7100000000000002,1.08,0,,
0.7100000000000002,1.09,0,,
0.7100000000000002,1.1,1,0.00010965226823717063,0.5902337988880736
0.7100000000000002,1.11,1,0.000106487750219895,0.5902337988880736
0.7100000000000002,1.12,1,0.00011303991206256615,0.5920976602103707
0.7100000000000002,1.1300000000000001,1,0.00011756712479431458,0.6278739481166821
0.7100000000000002,1.1400000000000001,1,0.00011562270864415169,0.6278739481166821
0.7100000000000002,1.1500000000000001,1,0.00012064911532966006,0.630914462529447
0.7100000000000002,1.1600000000000001,1,0.0001248316865542112,0.664485066904542
0.7100000000000002,1.1700000000000002,1,0.0001241530788065808,0.664485066904542
0.7100000000000002,1.1800000000000002,1,0.0001272249803845843,0.6661771443572657
0.7100000000000002,1.1900000000000002,1,0.00013053135026088627,0.6951646385665455
0.7100000000000002,1.2000000000000002,1,0.00013075408394814674,0.6951646385665455
0.7100000000000002,1.2100000000000002,1,0.0001323211313169622,0.6953778869632149
0.7100000000000002,1.2200000000000002,0,,
0.7100000000000002,1.2300000000000002,0,,
0.7100000000000002,1.2400000000000002,0,,
0.7100000000000002,1.2500000000000002,0,,
0.7100000000000002,1.2600000000000002,0,,
0.7100000000000002,1.2700000000000002,0,,
0.7100000000000002,1.2800000000000002,0,,
0.7100000000000002,1.2900000000000003,0,,
0.7100000000000002,1.3000000000000003,0,,
0.7200000000000002,1.05,0,,
0.7200000000000002,1.06,0,,
0.7200000000000002,1.07,0,,
0.7200000000000002,1.08,0,,
0.7200000000000002,1.09,0,,
0.7200000000000002,1.1,1,0.00010965226823717063,0.5902337988880736
0.7200000000000002,1.11,1,0.000106487750219895,0.5902337988880736
0.7200000000000002,1.12,1,0.00011303991206256615,0.5920976602103707
0.7200000000000002,1.1300000000000001,1,0.00011756712479431458,0.6278739481166821
0.7200000000000002,1.1400000000000001,1,0.00011562270864415169,0.6278739481166821
0.7200000000000002,1.1500000000000001,1,0.00012064911532966006,0.630914462529447
0.7200000000000002,1.1600000000000001,1,0.0001248316865542112,0.664485066904542
0.7200000000000002,1.1700000000000002,1,0.0001241530788065808,0.664485066904542
0.7200000000000002,1.1800000000000002,1,0.0001272249803845843,0.6661771443572657
0.7200000000000002,1.1900000000000002,1,0.00013053135026088627,0.6951646385665455
0.7200000000000002,1.2000000000000002,1,0.00013075408394814674,0.6951646385665455
0.7200000000000002,1.2100000000000002,1,0.0001323211313169622,0.6953778869632149
0.7200000000000002,1.2200000000000002,0,,
0.7200000000000002,1.2300000000000002,0,,
0.7200000000000002,1.2400000000000002,0,,
0.7200000000000002,1.2500000000000002,0,,
0.7200000000000002,1.2600000000000002,0,,
0.7200000000000002,1.2700000000000002,0,,
0.7200000000000002,1.2800000000000002,0,,
0.7200000000000002,1.2900000000000003,0,,
0.7200000000000002,1.3000000000000003,0,,
0.7300000000000002,1.05,0,,
0.7300000000000002,1.06,0,,
0.7300000000000002,1.07,0,,
0.7300000000000002,1.08,0,,
0.7300000000000002,1.09,0,,
0.7300000000000002,1.1,1,0.00010965226823717063,0.5902337988880736
0.7300000000000002,1.11,1,0.000106487750219895,0.5902337988880736
0.7300000000000002,1.12,1,0.00011303991206256615,0.5920976602103707
0.7300000000000002,1.1300000000000001,1,0.00011756712479431458,0.6278739481166821
0.7300000000000002,1.1400000000000001,1,0.00011562270864415169,0.6278739481166821
0.7300000000000002,1.1500000000000001,1,0.00012064911532966006,0.630914462529447
0.7300000000000002,1.1600000000000001,1,0.0001248316865542112,0.664485066904542
0.7300000000000002,1.1700000000000002,1,0.0001241530788065808,0.664485066904542
0.7300000000000002,1.1800000000000002,1,0.0001272249803845843,0.6661771443572657
0.7300000000000002,1.1900000000000002,1,0.00013053135026088627,0.6951646385665455
0.7300000000000002,1.2000000000000002,1,0.00013075408394814674,0.6951646385665455
0.7300000000000002,1.2100000000000002,1,0.0001323211313169622,0.6953778869632149
0.7300000000000002,1.2200000000000002,0,,
0.7300000000000002,1.2300000000000002,0,,
0.7300000000000002,1.2400000000000002,0,,
0.7300000000000002,1.2500000000000002,0,,
0.7300000000000002,1.2600000000000002,0,,
0.7300000000000002,1.2700000000000002,0,,
0.7300000000000002,1.2800000000000002,0,,
0.7300000000000002,1.2900000000000003,0,,
0.7300000000000002,1.3000000000000003,0,,
0.7400000000000002,1.05,0,,
0.7400000000000002,1.06,0,,
0.7400000000000002,1.07,0,,
0.7400000000000002,1.08,0,,
0.7400000000000002,1.09,0,,
0.7400000000000002,1.1,1,0.00010965226823717063,0.5902337988880736
0.7400000000000002,1.11,1,0.000106487750219895,0.5902337988880736
0.7400000000000002,1.12,1,0.00011303991206256615,0.5920976602103707
0.7400000000000002,1.1300000000000001,1,0.00011756712479431458,0.6278739481166821
0.7400000000000002,1.1400000000000001,1,0.00011562270864415169,0.6278739481166821
0.7400000000000002,1.1500000000000001,1,0.00012064911532966006,0.630914462529447
0.7400000000000002,1.1600000000000001,1,0.0001248316865542112,0.664485066904542
0.7400000000000002,1.1700000000000002,1,0.0001241530788065808,0.664485066904542
0.7400000000000002,1.1800000000000002,1,0.0001272249803845843,0.6661771443572657
0.7400000000000002,1.1900000000000002,1,0.00013053135026088627,0.6951646385665455
0.7400000000000002,1.2000000000000002,1,0.00013075408394814674,0.6951646385665455
0.7400000000000002,1.2100000000000002,1,0.0001323211313169622,0.6953778869632149
0.7400000000000002,1.2200000000000002,0,,
0.7400000000000002,1.2300000000000002,0,,
0.7400000000000002,1.2400000000000002,0,,
0.7400000000000002,1.2500000000000002,0,,
0.7400000000000002,1.2600000000000002,0,,
0.7400000000000002,1.2700000000000002,0,,
0.7400000000000002,1.2800000000000002,0,,
0.7400000000000002,1.2900000000000003,0,,
0.7400000000000002,1.3000000000000003,0,,
0.7500000000000002,1.05,0,,
0.7500000000000002,1.06,0,,
0.7500000000000002,1.07,0,,
0.7500000000000002,1.08,0,,
0.7500000000000002,1.09,0,,
0.7500000000000002,1.1,0,,
0.7500000000000002,1.11,0,,
0.7500000000000002,1.12,0,,
0.7500000000000002,1.1300000000000001,0,,
0.7500000000000002,1.1400000000000001,0,,
0.7500000000000002,1.1500000000000001,0,,
0.7500000000000002,1.1600000000000001,0,,
0.7500000000000002,1.1700000000000002,0,,
0.7500000000000002,1.1800000000000002,0,,
0.7500000000000002,1.1900000000000002,0,,
0.7500000000000002,1.2000000000000002,0,,
0.7500000000000002,1.2100000000000002,0,,
0.7500000000000002,1.2200000000000002,0,,
0.7500000000000002,1.2300000000000002,0,,
0.7500000000000002,1.2400000000000002,0,,
0.7500000000000002,1.2500000000000002,0,,
0.7500000000000002,1.2600000000000002,0,,
0.7500000000000002,1.2700000000000002,0,,
0.7500000000000002,1.2800000000000002,0,,
0.7500000000000002,1.2900000000000003,0,,
0.7500000000000002,1.3000000000000003,0,,
0.7600000000000002,1.05,0,,
0.7600000000000002,1.06,0,,
0.7600000000000002,1.07,0,,
0.7600000000000002,1.08,0,,
0.7600000000000002,1.09,0,,
0.7600000000000002,1.1,0,,
0.7600000000000002,1.11,0,,
0.7600000000000002,1.12,0,,
0.7600000000000002,1.1300000000000001,0,,
0.7600000000000002,1.1400000000000001,0,,
0.7600000000000002,1.1500000000000001,0,,
0.7600000000000002,1.1600000000000001,0,,
0.7600000000000002,1.1700000000000002,0,,
0.7600000000000002,1.1800000000000002,0,,
0.7600000000000002,1.1900000000000002,0,,
0.7600000000000002,1.2000000000000002,0,,
0.7600000000000002,1.2100000000000002,0,,
0.7600000000000002,1.2200000000000002,0,,
0.7600000000000002,1.2300000000000002,0,,
0.7600000000000002,1.2400000000000002,0,,
0.7600000000000002,1.2500000000000002,0,,
0.7600000000000002,1.2600000000000002,0,,
0.7600000000000002,1.2700000000000002,0,,
0.7600000000000002,1.2800000000000002,0,,
0.7600000000000002,1.2900000000000003,0,,
0.7600000000000002,1.3000000000000003,0,,
0.7700000000000002,1.05,0,,
0.7700000000000002,1.06,0,,
0.7700000000000002,1.07,0,,
0.7700000000000002,1.08,0,,
0.7700000000000002,1.09,0,,
0.7700000000000002,1.1,0,,
0.7700000000000002,1.11,0,,
0.7700000000000002,1.12,0,,
0.7700000000000002,1.1300000000000001,0,,
0.7700000000000002,1.1400000000000001,0,,
0.7700000000000002,1.1500000000000001,0,,
0.7700000000000002,1.1600000000000001,0,,
0.7700000000000002,1.1700000000000002,0,,
0.7700000000000002,1.1800000000000002,0,,
0.7700000000000002,1.1900000000000002,0,,
0.7700000000000002,1.2000000000000002,0,,
0.7700000000000002,1.2100000000000002,0,,
0.7700000000000002,1.2200000000000002,0,,
0.7700000000000002,1.2300000000000002,0,,
0.7700000000000002,1.2400000000000002,0,,
0.7700000000000002,1.2500000000000002,0,,
0.7700000000000002,1.2600000000000002,0,,
0.7700000000000002,1.2700000000000002,0,,
0.7700000000000002,1.2800000000000002,0,,
0.7700000000000002,1.2900000000000003,0,,
0.7700000000000002,1.3000000000000003,0,,
0.7800000000000002,1.05,0,,
0.7800000000000002,1.06,0,,
0.7800000000000002,1.07,0,,
0.7800000000000002,1.08,0,,
0.7800000000000002,1.09,0,,
0.7800000000000002,1.1,0,,
0.7800000000000002,1.11,0,,
0.7800000000000002,1.12,0,,
0.7800000000000002,1.1300000000000001,0,,
0.7800000000000002,1.1400000000000001,0,,
0.7800000000000002,1.1500000000000001,0,,
0.7800000000000002,1.1600000000000001,0,,
0.7800000000000002,1.1700000000000002,0,,
0.7800000000000002,1.1800000000000002,0,,
0.7800000000000002,1.1900000000000002,0,,
0.7800000000000002,1.2000000000000002,0,,
0.7800000000000002,1.2100000000000002,0,,
0.7800000000000002,1.2200000000000002,0,,
0.7800000000000002,1.2300000000000002,0,,
0.7800000000000002,1.2400000000000002,0,,
0.7800000000000002,1.2500000000000002,0,,
0.7800000000000002,1.2600000000000002,0,,
0.7800000000000002,1.2700000000000002,0,,
0.7800000000000002,1.2800000000000002,0,,
0.7800000000000002,1.2900000000000003,0,,
0.7800000000000002,1.3000000000000003,0,,
0.7900000000000003,1.05,0,,
0.7900000000000003,1.06,0,,
0.7900000000000003,1.07,0,,
0.7900000000000003,1.08,0,,
0.7900000000000003,1.09,0,,
0.7900000000000003,1.1,0,,
0.7900000000000003,1.11,0,,
0.7900000000000003,1.12,0,,
0.7900000000000003,1.1300000000000001,0,,
0.7900000000000003,1.1400000000000001,0,,
0.7900000000000003,1.1500000000000001,0,,
0.7900000000000003,1.1600000000000001,0,,
0.7900000000000003,1.1700000000000002,0,,
0.7900000000000003,1.1800000000000002,0,,
0.7900000000000003,1.1900000000000002,0,,
0.7900000000000003,1.2000000000000002,0,,
0.7900000000000003,1.2100000000000002,0,,
0.7900000000000003,1.2200000000000002,0,,
0.7900000000000003,1.2300000000000002,0,,
0.7900000000000003,1.2400000000000002,0,,
0.7900000000000003,1.2500000000000002,0,,
0.7900000000000003,1.2600000000000002,0,,
0.7900000000000003,1.2700000000000002,0,,
0.7900000000000003,1.2800000000000002,0,,
0.7900000000000003,1.2900000000000003,0,,
0.7900000000000003,1.3000000000000003,0,,
0.8000000000000003,1.05,0,,
0.8000000000000003,1.06,0,,
0.8000000000000003,1.07,0,,
0.8000000000000003,1.08,0,,
0.8000000000000003,1.09,0,,
0.8000000000000003,1.1,0,,
0.8000000000000003,1.11,0,,
0.8000000000000003,1.12,0,,
0.8000000000000003,1.1300000000000001,0,,
0.8000000000000003,1.1400000000000001,0,,
0.8000000000000003,1.1500000000000001,0,,
0.8000000000000003,1.1600000000000001,0,,
0.8000000000000003,1.1700000000000002,0,,
0.8000000000000003,1.1800000000000002,0,,
0.8000000000000003,1.1900000000000002,0,,
0.8000000000000003,1.2000000000000002,0,,
0.8000000000000003,1.2100000000000002,0,,
0.8000000000000003,1.2200000000000002,0,,
0.8000000000000003,1.2300000000000002,0,,
0.8000000000000003,1.2400000000000002,0,,
0.8000000000000003,1.2500000000000002,0,,
0.8000000000000003,1.2600000000000002,0,,
0.8000000000000003,1.2700000000000002,0,,
0.8000000000000003,1.2800000000000002,0,,
0.8000000000000003,1.2900000000000003,0,,
0.8000000000000003,1.3000000000000003,0,,
0.8100000000000003,1.05,0,,
0.8100000000000003,1.06,0,,
0.8100000000000003,1.07,0,,
0.8100000000000003,1.08,0,,
0.8100000000000003,1.09,0,,
0.8100000000000003,1.1,0,,
0.8100000000000003,1.11,0,,
0.8100000000000003,1.12,0,,
0.8100000000000003,1.1300000000000001,0,,
0.8100000000000003,1.1400000000000001,0,,
0.8100000000000003,1.1500000000000001,0,,
0.8100000000000003,1.1600000000000001,0,,
0.8100000000000003,1.1700000000000002,0,,
0.8100000000000003,1.1800000000000002,0,,
0.8100000000000003,1.1900000000000002,0,,
0.8100000000000003,1.2000000000000002,0,,
0.8100000000000003,1.2100000000000002,0,,
0.8100000000000003,1.2200000000000002,0,,
0.8100000000000003,1.2300000000000002,0,,
0.8100000000000003,1.2400000000000002,0,,
0.8100000000000003,1.2500000000000002,0,,
0.8100000000000003,1.2600000000000002,0,,
0.8100000000000003,1.2700000000000002,0,,
0.8100000000000003,1.2800000000000002,0,,
0.8100000000000003,1.2900000000000003,0,,
0.8100000000000003,1.3000000000000003,0,,
0.8200000000000003,1.05,0,,
0.8200000000000003,1.06,0,,
0.8200000000000003,1.07,0,,
0.8200000000000003,1.08,0,,
0.8200000000000003,1.09,0,,
0.8200000000000003,1.1,0,,
0.8200000000000003,1.11,0,,
0.8200000000000003,1.12,0,,
0.8200000000000003,1.1300000000000001,0,,
0.8200000000000003,1.1400000000000001,0,,
0.8200000000000003,1.1500000000000001,0,,
0.8200000000000003,1.1600000000000001,0,,
0.8200000000000003,1.1700000000000002,0,,
0.8200000000000003,1.1800000000000002,0,,
0.8200000000000003,1.1900000000000002,0,,
0.8200000000000003,1.2000000000000002,0,,
0.8200000000000003,1.2100000000000002,0,,
0.8200000000000003,1.2200000000000002,0,,
0.8200000000000003,1.2300000000000002,0,,
0.8200000000000003,1.2400000000000002,0,,
0.8200000000000003,1.2500000000000002,0,,
0.8200000000000003,1.2600000000000002,0,,
0.8200000000000003,1.2700000000000002,0,,
0.8200000000000003,1.2800000000000002,0,,
0.8200000000000003,1.2900000000000003,0,,
0.8200000000000003,1.3000000000000003,0,,
0.8300000000000003,1.05,0,,
0.8300000000000003,1.06,0,,
0.8300000000000003,1.07,0,,
0.8300000000000003,1.08,0,,
0.8300000000000003,1.09,0,,
0.8300000000000003,1.1,0,,
0.8300000000000003,1.11,0,,
0.8300000000000003,1.12,0,,
0.8300000000000003,1.1300000000000001,0,,
0.8300000000000003,1.1400000000000001,0,,
0.8300000000000003,1.1500000000000001,0,,
0.8300000000000003,1.1600000000000001,0,,
0.8300000000000003,1.1700000000000002,0,,
0.8300000000000003,1.1800000000000002,0,,
0.8300000000000003,1.1900000000000002,0,,
0.8300000000000003,1.2000000000000002,0,,
0.8300000000000003,1.2100000000000002,0,,
0.8300000000000003,1.2200000000000002,0,,
0.8300000000000003,1.2300000000000002,0,,
0.8300000000000003,1.2400000000000002,0,,
0.8300000000000003,1.2500000000000002,0,,
0.8300000000000003,1.2600000000000002,0,,
0.8300000000000003,1.2700000000000002,0,,
0.8300000000000003,1.2800000000000002,0,,
0.8300000000000003,1.2900000000000003,0,,
0.8300000000000003,1.3000000000000003,0,,
0.8400000000000003,1.05,0,,
0.8400000000000003,1.06,0,,
0.8400000000000003,1.07,0,,
0.8400000000000003,1.08,0,,
0.8400000000000003,1.09,0,,
0.8400000000000003,1.1,0,,
0.8400000000000003,1.11,0,,
0.8400000000000003,1.12,0,,
0.8400000000000003,1.1300000000000001,0,,
0.8400000000000003,1.1400000000000001,0,,
0.8400000000000003,1.1500000000000001,0,,
0.8400000000000003,1.1600000000000001,0,,
0.8400000000000003,1.1700000000000002,0,,
0.8400000000000003,1.1800000000000002,0,,
0.8400000000000003,1.1900000000000002,0,,
0.8400000000000003,1.2000000000000002,0,,
0.8400000000000003,1.2100000000000002,0,,
0.8400000000000003,1.2200000000000002,0,,
0.8400000000000003,1.2300000000000002,0,,
0.8400000000000003,1.2400000000000002,0,,
0.8400000000000003,1.2500000000000002,0,,
0.8400000000000003,1.2600000000000002,0,,
0.8400000000000003,1.2700000000000002,0,,
0.8400000000000003,1.2800000000000002,0,,
0.8400000000000003,1.2900000000000003,0,,
0.8400000000000003,1.3000000000000003,0,,
0.8500000000000003,1.05,0,,
0.8500000000000003,1.06,0,,
0.8500000000000003,1.07,0,,
0.8500000000000003,1.08,0,,
0.8500000000000003,1.09,0,,
0.8500000000000003,1.1,0,,
0.8500000000000003,1.11,0,,
0.8500000000000003,1.12,0,,
0.8500000000000003,1.1300000000000001,0,,
0.8500000000000003,1.1400000000000001,0,,
0.8500000000000003,1.1500000000000001,0,,
0.8500000000000003,1.1600000000000001,0,,
0.8500000000000003,1.1700000000000002,0,,
0.8500000000000003,1.1800000000000002,0,,
0.8500000000000003,1.1900000000000002,0,,
0.8500000000000003,1.2000000000000002,0,,
0.8500000000000003,1.2100000000000002,0,,
0.8500000000000003,1.2200000000000002,0,,
0.8500000000000003,1.2300000000000002,0,,
0.8500000000000003,1.2400000000000002,0,,
0.8500000000000003,1.2500000000000002,0,,
0.8500000000000003,1.2600000000000002,0,,
0.8500000000000003,1.2700000000000002,0,,
0.8500000000000003,1.2800000000000002,0,,
0.8500000000000003,1.2900000000000003,0,,
0.8500000000000003,1.3000000000000003,0,,
