width_peak,refamp_peak,center_D,sigma_D,D,eta,delta_mu,acceptance_mismatch,extra_width_beta,extra_refamp_beta,width_component,refamp_component
0.5,0.25,5.63,0.15,5.627118644067797,1.34,14.018651617943746,0.0,0.4999077617088595,0.24995388085442974,0.0,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,1.53,14.019514787883992,0.0,0.4999077617088595,0.24995388085442974,0.0,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,1.72,14.020378262247483,0.0,0.4999077617088595,0.24995388085442974,4.440892098500625e-16,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,1.91,14.021242041091128,0.0,0.4999077617088595,0.24995388085442974,0.0,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,2.1,14.022104804546785,0.0,0.4999077617088595,0.24995388085442974,0.0,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,2.29,14.022966684256197,0.0,0.4999077617088595,0.24995388085442974,0.0,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,2.4800000000000004,14.023828868112737,0.0,0.4999077617088595,0.24995388085442974,0.0,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,2.6700000000000004,14.02469135619566,0.0,0.4999077617088595,0.24995388085442974,0.0,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,2.8600000000000003,14.025554148575686,0.0,0.4999077617088595,0.24995388085442974,0.0,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,3.0500000000000003,14.026417245325206,0.0,0.4999077617088595,0.24995388085442974,4.440892098500625e-16,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,3.24,14.027280646512224,0.0,0.4999077617088595,0.24995388085442974,4.440892098500625e-16,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,3.43,14.028144352214007,0.0,0.4999077617088595,0.24995388085442974,0.0,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,3.62,14.029008362503568,0.0,0.4999077617088595,0.24995388085442974,0.0,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,3.81,14.029872677451358,0.0,0.4999077617088595,0.24995388085442974,0.0,0.00021009921497479146
0.5,0.25,5.63,0.15,5.627118644067797,4.0,14.030737297130322,0.0,0.4999077617088595,0.24995388085442974,0.0,0.00021009921497479146
0.5,0.25,5.63,0.15,5.898305084745763,0.2,-12.850339930982933,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,0.39,-12.848863822411488,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,0.5800000000000001,-12.847387414408303,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,0.77,-12.845911249944145,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,0.96,-12.844434850035178,0.0,0.10097603817046723,0.050488019085233614,4.440892098500625e-16,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,1.15,-12.84295898910127,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,1.34,-12.841483052529497,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,1.53,-12.840006816686412,0.0,0.10097603817046723,0.050488019085233614,4.440892098500625e-16,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,1.72,-12.838530281518025,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,1.91,-12.837053446978295,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,2.1,-12.835577510849149,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,2.29,-12.834102353620139,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,2.4800000000000004,-12.832626897341072,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,2.6700000000000004,-12.831151141956013,0.0,0.10097603817046723,0.050488019085233614,4.440892098500625e-16,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,2.8600000000000003,-12.829675087433408,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,3.0500000000000003,-12.828198733705051,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,3.24,-12.826722080748496,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,3.43,-12.82524512850059,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,3.62,-12.823767876926496,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,3.81,-12.822290325975537,0.0,0.10097603817046723,0.050488019085233614,4.440892098500625e-16,0.003112844625004288
0.5,0.25,5.63,0.15,5.898305084745763,4.0,-12.820812475588255,0.0,0.10097603817046723,0.050488019085233614,0.0,0.003112844625004288
0.5,0.25,5.63,0.15,6.169491525423729,0.2,-0.7881304990595766,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,0.39,-0.7861099076358897,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,0.5800000000000001,-0.7840891237546543,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,0.77,-0.7820686045923537,0.0,0.0007763170619788551,0.00038815853098942755,2.2204460492503136e-16,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,0.96,-0.7800479468387636,0.0,0.0007763170619788551,0.00038815853098942755,2.2204460492503136e-16,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,1.15,-0.7780278027327512,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,1.34,-0.7760076545765173,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,1.53,-0.7739873140065754,0.0,0.0007763170619788551,0.00038815853098942755,2.2204460492503136e-16,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,1.72,-0.7719667810650179,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,1.91,-0.7699460557126514,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,2.1,-0.7679261465534211,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,2.29,-0.7659069529786819,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,2.4800000000000004,-0.7638875671673446,0.0,0.0007763170619788551,0.00038815853098942755,2.2204460492503136e-16,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,2.6700000000000004,-0.7618679891524494,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,2.8600000000000003,-0.7598482188829081,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,3.0500000000000003,-0.7578282563339798,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,3.24,-0.7558081014904161,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,3.43,-0.753787754329025,0.0,0.0007763170619788551,0.00038815853098942755,2.2204460492503136e-16,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,3.62,-0.7517672148344445,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,3.81,-0.7497464829570504,0.0,0.0007763170619788551,0.00038815853098942755,0.0,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.169491525423729,4.0,-0.747725558716013,0.0,0.0007763170619788551,0.00038815853098942755,2.2204460492503136e-16,3.503644607865905e-05
0.5,0.25,5.63,0.15,6.4406779661016955,0.2,30.243966215551083,0.0,2.271706875700586e-07,1.135853437850293e-07,1.264149182219711e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,0.39,30.244044691785007,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641487714371868e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,0.5800000000000001,30.244123169900405,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641483495524322e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,0.77,30.24420164516841,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641479387699078e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,0.96,30.24428012162374,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641475168851531e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,1.15,30.244358592669556,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641471283070895e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,1.34,30.244437063670617,0.0,2.271706875700586e-07,1.135853437850293e-07,1.264146684217874e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,1.53,30.244515536351415,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641462734353498e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,1.72,30.24459401094974,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641458737550558e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,1.91,30.244672487418292,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641454851769924e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,2.1,30.244750955215466,0.0,2.271706875700586e-07,1.135853437850293e-07,1.264145041087777e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,2.29,30.244829415502373,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641446303052525e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,2.4800000000000004,30.244907877586314,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641442084204979e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,2.6700000000000004,30.24498634153391,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641438198424345e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,2.8600000000000003,30.24506480733445,0.0,2.271706875700586e-07,1.135853437850293e-07,1.264143375753219e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,3.0500000000000003,30.245143274958124,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641429871751554e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,3.24,30.24522174443475,0.0,2.271706875700586e-07,1.135853437850293e-07,1.26414254308594e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,3.43,30.2453002157835,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641421545078763e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,3.62,30.245378688968373,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641417548275825e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,3.81,30.245457163962847,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641413218405975e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.4406779661016955,4.0,30.245535640834774,0.0,2.271706875700586e-07,1.135853437850293e-07,1.2641408999558426e-08,1.0432113866649785e-08
0.5,0.25,5.63,0.15,6.711864406779661,0.2,-0.2150672669476279,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,0.39,-0.21504773689334655,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,0.5800000000000001,-0.21502820634970732,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,0.77,-0.21500867639141674,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,0.96,-0.21498914651089507,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,1.15,-0.21496961784533752,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,1.34,-0.21495008932705773,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,1.53,-0.21493056062611515,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,1.72,-0.21491103167963743,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,1.91,-0.21489150242989297,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,2.1,-0.21487197515778078,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,2.29,-0.2148524496238764,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,2.4800000000000004,-0.21483292378901808,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,2.6700000000000004,-0.214813397752188,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,2.8600000000000003,-0.21479387145145168,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,3.0500000000000003,-0.21477434491888303,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,3.24,-0.2147548181214205,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,3.43,-0.21473529105158562,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,3.62,-0.2147157637247723,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,3.81,-0.21469623619349676,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.15,6.711864406779661,4.0,-0.21467670837018105,0.0,2.530217241400991e-12,1.2651086207004956e-12,8.881784197001213e-15,1.1723955140041996e-13
0.5,0.25,5.63,0.2,5.627118644067797,0.2,14.013473643988277,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,0.39,14.014336826554896,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,0.5800000000000001,14.015200313486709,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,0.77,14.016063506592182,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,0.96,14.016926933705356,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,1.15,14.017789741429773,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,1.34,14.01865260708837,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,1.53,14.019515777079498,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,1.72,14.020379251493921,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,1.91,14.02124303038844,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,2.1,14.022105793894973,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,2.29,14.022967673655259,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,2.4800000000000004,14.023829857562653,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,2.6700000000000004,14.024692345696458,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,2.8600000000000003,14.025555138127359,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,3.0500000000000003,14.026418234927775,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,3.24,14.02728163616569,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,3.43,14.02814534191834,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,3.62,14.029009352258804,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,3.81,14.02987366725749,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.627118644067797,4.0,14.03073828698735,0.0,0.49994811386730675,0.24997405693365338,0.0,0.00021011617401346414
0.5,0.25,5.63,0.2,5.898305084745763,0.2,-12.659358238561062,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,0.39,-12.657873153715485,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,0.5800000000000001,-12.656387768549408,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,0.77,-12.654902627748854,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,0.96,-12.653417250816439,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,1.15,-12.651932414619516,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,1.34,-12.650447502602667,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,1.53,-12.648962290425914,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,1.72,-12.647476778035234,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,1.91,-12.645990965384364,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,2.1,-12.64450605403998,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,2.29,-12.643021924114095,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,2.4800000000000004,-12.641537494250315,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,2.6700000000000004,-12.640052764392536,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,2.8600000000000003,-12.638567734509145,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,3.0500000000000003,-12.637082404531704,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,3.24,-12.635596774437637,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,3.43,-12.634110844163708,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,3.62,-12.632624613674857,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,3.81,-12.631138082920302,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,5.898305084745763,4.0,-12.629651251840528,0.0,0.20331629444302046,0.10165814722151023,0.0,0.006267744762023738
0.5,0.25,5.63,0.2,6.169491525423729,0.2,-0.7478707062924457,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,0.39,-0.745848704991289,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,0.5800000000000001,-0.7438265111274802,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,0.77,-0.7418045821330992,0.0,0.013150624833782307,0.006575312416891153,2.2204460492503128e-16,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,0.96,-0.7397825144723384,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,1.15,-0.7377609607486022,0.0,0.013150624833782307,0.006575312416891153,2.2204460492503128e-16,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,1.34,-0.7357394029747724,0.0,0.013150624833782307,0.006575312416891153,2.2204460492503128e-16,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,1.53,-0.7337176526822731,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,1.72,-0.7316957099130548,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,1.91,-0.7296735746280518,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,2.1,-0.727652255994613,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,2.29,-0.7256316533478042,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,2.4800000000000004,-0.7236108583595495,0.0,0.013150624833782307,0.006575312416891153,2.2204460492503128e-16,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,2.6700000000000004,-0.7215898710627044,0.0,0.013150624833782307,0.006575312416891153,2.2204460492503128e-16,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,2.8600000000000003,-0.7195686914062946,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,3.0500000000000003,-0.7175473193656074,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,3.24,-0.7155257549252525,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,3.43,-0.7135039980621514,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,3.62,-0.7114820487607858,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,3.81,-0.7094599069716736,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.169491525423729,4.0,-0.7074375727138715,0.0,0.013150624833782307,0.006575312416891153,0.0,0.0005935089932017121
0.5,0.25,5.63,0.2,6.4406779661016955,0.2,30.245008517487065,0.0,0.0001352843444218116,6.76421722109058e-05,7.5282421027386735e-06,6.212516087225702e-06
0.5,0.25,5.63,0.2,6.4406779661016955,0.39,30.245086996243913,0.0,0.0001352843444218116,6.76421722109058e-05,7.528239637358865e-06,6.212516087225702e-06
0.5,0.25,5.63,0.2,6.4406779661016955,0.5800000000000001,30.245165476882235,0.0,0.0001352843444218116,6.76421722109058e-05,7.52823717175701e-06,6.212516087225702e-06
0.5,0.25,5.63,0.2,6.4406779661016955,0.77,30.245243954673107,0.0,0.0001352843444218116,6.76421722109058e-05,7.528234706044133e-06,6.212516087225702e-06
0.5,0.25,5.63,0.2,6.4406779661016955,0.96,30.245322433651303,0.0,0.0001352843444218116,6.76421722109058e-05,7.528232240442278e-06,6.212516087225702e-06
0.5,0.25,5.63,0.2,6.4406779661016955,1.15,30.24540090721996,0.0,0.0001352843444218116,6.76421722109058e-05,7.528229775062469e-06,6.212516087225702e-06
0.5,0.25,5.63,0.2,6.4406779661016955,1.34,30.245479380743788,0.0,0.0001352843444218116,6.76421722109058e-05,7.528227309127545e-06,6.212516087225702e-06
0.5,0.25,5.63,0.2,6.4406779661016955,1.53,30.245557855947368,0.0,0.0001352843444218116,6.76421722109058e-05,7.528224843192621e-06,6.212516087225702e-06
0.5,0.25,5.63,0.2,6.4406779661016955,1.72,30.24563633306849,0.0,0.0001352843444218116,6.76421722109058e-05,7.52822237770179e-06,6.212516087225702e-06
0.5,0.25,5.63,0.2,6.4406779661016955,1.91,30.245714812059838,0.0,0.0001352843444218116,6.76421722109058e-05,7.528219912210958e-06,6.212516087225702e-06
0.5,0.25,5.63,0.2,6.4406779661016955,2.1,30.245793282379736,0.0,0.0001352843444218116,6.76421722109058e-05,7.528217446498081e-06,6.212516087225702e-06
0.5,0.25,5.63,0.2,6.4406779661016955,2.29,30.245871745189156,0.0,0.0001352843444218116,6.76421722109058e-05,7.528214980008041e-06,6.212516087225702e-06
0.5,0.25,5.63,0.2,6.4406779661016955,2.4800000000000004,30.245950209795723,0.0,0.0001352843444218116,6.76421722109058e-05,7.528212513851071e-06,6.212516087225702e-06
