D,eta,base_amp,base_amp_ref,base_partial_ratio,base_width_ratio,base_mu,base_chi2,cur_amp,cur_amp_ref,cur_partial_ratio,cur_width_ratio,cur_mu,cur_chi2,delta_mu,delta_log_mu,delta_log_amp_point,delta_log_amp_ref,delta_log_partial,delta_log_width,path_closure_residual,amp_point_component,amp_ref_component,partial_component,width_component,mu_width_anchor,mu_partial_anchor,mu_refamp_anchor,mu_pointamp_anchor,mu_width_refamp_anchor,delta_mu_width_anchor,delta_mu_partial_anchor,delta_mu_refamp_anchor,delta_mu_pointamp_anchor,delta_mu_width_refamp_anchor,acceptance_mismatch,acceptance_mismatch_width_anchor,acceptance_mismatch_partial_anchor,acceptance_mismatch_refamp_anchor,acceptance_mismatch_width_refamp_anchor
5.898305084745763,2.1,0.0011680473047900861,4.237239589409664e-05,759.897158619138,8.367714356127575,90.81298981754493,49966.76717570244,0.0011697399854300884,4.5880593288739407e-05,650.0108726166478,13.672057278380578,49.000820760497184,14161.488356706124,-41.81216905704775,-0.6169652868552098,0.0014481051743933109,0.07954511350709563,-0.15619401666540475,0.49097336379267364,0.03020209360286863,0.0028962103487866217,0.15909022701419126,0.15619401666540475,0.49097336379267364,77.68081520859431,55.580308299377315,55.741513893434465,47.40552315797198,91.07638457766014,-13.13217460895062,-35.23268151816762,-35.071475924110466,-43.407466659572954,0.26339476011520446,0.0,0.0,0.0,0.0,0.0
5.898305084745763,2.29,0.001168044508155686,4.237239589409664e-05,759.8935198076249,8.367527205799288,90.81458609192988,49968.551287444614,0.0011697371847429337,4.5880593288739407e-05,650.0077600019736,13.671412472525594,49.002897207244494,14162.723890771786,-41.81168888468539,-0.6169404894438508,0.0014481051743933109,0.07954511350709563,-0.15619401666540447,0.49094856638131473,0.030202093602868407,0.0028962103487866217,0.15909022701419126,0.15619401666540447,0.49094856638131473,77.68218065087045,55.582663556872824,55.74387598213864,47.40753200277984,91.07798548189274,-13.132405441059433,-35.23192253505706,-35.07071010979124,-43.407054089150044,0.2633993899628564,0.0,0.0,0.0,0.0,0.0
5.898305084745763,2.4800000000000004,0.0011680417113897593,4.237239589409664e-05,759.8898808336904,8.367340062684502,90.81618234001765,49970.335401645505,0.0011697343839240624,4.5880593288739407e-05,650.0046472483654,13.670767667540234,49.00497383627858,14163.9595872048,-41.81120850373907,-0.6169156895097574,0.0014481051743937543,0.07954511350709563,-0.15619401666540397,0.4909237664472219,0.03020209360286852,0.0028962103487875086,0.15909022701419126,0.15619401666540397,0.4909237664472219,77.6835460706522,55.58501902113128,55.74623827820551,47.409541023939816,91.07958635975199,-13.132636269365449,-35.23116331888637,-35.06994406181214,-43.40664131607783,0.26340401973433814,0.0,0.0,0.0,0.0,0.0
5.898305084745763,2.6700000000000004,0.0011680389144922492,4.237239589409664e-05,759.8862416972618,8.367152926783913,90.81777856178608,49972.11951827881,0.0011697315829734163,4.5880593288739407e-05,650.0015343557601,13.670122863424435,49.0070506476203,14165.195446031776,-41.81072791416579,-0.616890887052607,0.0014481051743933109,0.07954511350709563,-0.15619401666540447,0.490898963990071,0.03020209360286852,0.0028962103487866217,0.15909022701419126,0.15619401666540447,0.490898963990071,77.6849114679205,55.587374692176425,55.748600781658745,47.4115502214722,91.08118721121541,-13.132867093865585,-35.23040386960966,-35.06917778012734,-43.40622834031389,0.26340864942932285,0.0,0.0,0.0,0.0,0.0
5.898305084745763,2.8600000000000003,0.0011680361174632393,4.237239589409664e-05,759.8826023984491,8.366965798095823,90.8193747572609,49973.903637371666,0.0011697287818910802,4.5880593288739407e-05,649.998421324253,13.669478060177353,49.00912764130527,14166.43146728811,-41.81024711595563,-0.6168660820723029,0.0014481051743933109,0.07954511350709563,-0.1561940166654046,0.4908741590097669,0.03020209360286863,0.0028962103487866217,0.15909022701419126,0.1561940166654046,0.4908741590097669,77.68627684269742,55.58973057004856,55.75096349253889,47.41355959541131,91.08278803630901,-13.133097914563479,-35.229644187212344,-35.068411264722016,-43.405815161849596,0.26341327904810896,0.0,0.0,0.0,0.0,0.0
5.898305084745763,3.0500000000000003,0.0011680333203026745,4.237239589409664e-05,759.8789629371814,8.366778676622264,90.82097092640565,49975.687758881766,0.0011697259806769983,4.5880593288739407e-05,649.995308153783,13.668833257799335,49.01120481735303,14167.667650999627,-41.80976610905262,-0.6168412745683916,0.0014481051743933109,0.07954511350709563,-0.1561940166654046,0.49084935150585557,0.03020209360286863,0.0028962103487866217,0.15909022701419126,0.1561940166654046,0.49084935150585557,77.68764219495182,55.5920866547699,55.75332641086818,47.41556914577613,91.08438883499618,-13.13332873145383,-35.22888427163575,-35.06764451553747,-43.40540178062952,0.26341790859052594,0.0,0.0,0.0,0.0,0.0
5.898305084745763,3.24,0.001168030523010624,4.237239589409664e-05,759.8753233135506,8.366591562360542,90.82256706925467,49977.47188284592,0.0011697231793312407,4.5880593288739407e-05,649.9921948444289,13.66818845628923,49.013282175799105,14168.90399720168,-41.80928489345557,-0.6168164645408739,0.0014481051743937543,0.07954511350709563,-0.15619401666540408,0.49082454147833865,0.03020209360286885,0.0028962103487875086,0.15909022701419126,0.15619401666540408,0.49082454147833865,77.68900752471306,55.59444294638068,55.755689536687036,47.41757887260095,91.08598960731143,-13.133559544541612,-35.22812412287399,-35.06687753256764,-43.404988196653726,0.2634225380567585,0.0,0.0,0.0,0.0,0.0
5.898305084745763,3.43,0.001168027725586967,4.237239589409664e-05,759.8716835274004,8.366404455311965,90.8241631857692,49979.25600921922,0.001169720377853685,4.5880593288739407e-05,649.9890813960561,13.667543655647156,49.01535971665828,14170.140505917276,-41.80880346911091,-0.6167916519893681,0.0014481051743933109,0.07954511350709563,-0.15619401666540486,0.4907997289268318,0.03020209360286852,0.0028962103487866217,0.15909022701419126,0.15619401666540486,0.4907997289268318,77.69037283194784,55.596799444897805,55.75805287001223,47.41958877590023,91.08759035321562,-13.133790353821354,-35.22736374087139,-35.066110315756966,-43.404574409868964,0.263427167446423,0.0,0.0,0.0,0.0,0.0
5.898305084745763,3.62,0.0011680249280318683,4.237239589409664e-05,759.8680435789466,8.366217355475424,90.82575927598117,49981.040138035816,0.0011697175762444977,4.5880593288739407e-05,649.9859678088504,13.66689885587246,49.0174374399724,14171.37717718553,-41.80832183600877,-0.6167668369137196,0.0014481051743933109,0.07954511350709563,-0.15619401666540486,0.49077491385118344,0.03020209360286874,0.0028962103487866217,0.15909022701419126,0.15619401666540486,0.49077491385118344,77.69173811668367,55.59915615036858,55.7604164108914,47.42159885571429,91.0891910727411,-13.134021159297504,-35.22660312561259,-35.06534286508977,-43.404160420266884,0.26343179675993156,0.0,0.0,0.0,0.0,0.0
5.898305084745763,3.81,0.0011680221303452746,4.237239589409664e-05,759.8644034681212,8.366030262851003,90.82735533987562,49982.82426927737,0.001169714774503625,4.5880593288739407e-05,649.9828540827534,13.66625405696486,49.01951534576344,14172.614011033747,-41.807839994112186,-0.616742019313662,0.0014481051743935325,0.07954511350709563,-0.15619401666540436,0.4907500962511262,0.03020209360286852,0.002896210348787065,0.15909022701419126,0.15619401666540436,0.4907500962511262,77.69310337890771,55.601513062818,55.762780159349546,47.423609112064426,91.09079176587274,-13.134251960967916,-35.22584227705762,-35.06457518052608,-43.4037462278112,0.2634364259971136,0.0,0.0,0.0,0.0,0.0
5.898305084745763,4.0,0.0011680193325271616,4.237239589409664e-05,759.8607631948934,8.365843177439835,90.82895137743073,49984.60840291792,0.001169711972631042,4.5880593288739407e-05,649.9797402177381,13.665609258924437,49.02159343405454,14173.851007489911,-41.80735794337619,-0.6167171991888303,0.0014481051743933109,0.07954511350709563,-0.15619401666540447,0.49072527612629435,0.03020209360286852,0.0028962103487866217,0.15909022701419126,0.15619401666540447,0.49072527612629435,77.69446861860119,55.603870182272345,55.76514411541299,47.4256195449731,91.0923924325886,-13.134482758829535,-35.22508119515838,-35.06380726201774,-43.403331832457624,0.26344105515786964,0.0,0.0,0.0,0.0,0.0
6.169491525423728,0.2,0.0009228360056444114,4.237239589409664e-05,474.3326490245625,5.45542150629143,86.94702113806264,45739.33015997584,0.0010482414815191285,4.5880593288739407e-05,521.9929449054358,9.438909337409482,55.390472653091564,18218.56960815142,-31.556548484971074,-0.45089137553853864,0.1274177162764077,0.07954511350709563,0.09574520553862413,0.5482305511770398,0.0015939700998769957,0.2548354325528154,0.15909022701419126,0.09574520553862413,0.5482305511770398,95.68333891404188,50.25290868560705,64.8387787656613,42.861680680488156,112.18333058438006,8.736317775979245,-36.694112452455585,-22.108242372401335,-44.08534045757448,25.23630944631742,0.0,0.0,0.0,0.0,0.0
6.169491525423728,0.39,0.0009228347823422924,4.237239589409664e-05,474.3313914842271,5.45537269369636,86.94756859275871,45739.91557582972,0.0010482400919807728,4.5880593288739407e-05,521.991561009167,9.438600070471315,55.39214073287527,18219.695380741305,-31.555427859883444,-0.45086755746672846,0.1274177162764075,0.07954511350709563,0.09574520553862352,0.5482067331052292,0.0015939700998771622,0.254835432552815,0.15909022701419126,0.09574520553862352,0.5482067331052292,95.68394137623707,50.254422048050756,64.84073138045005,42.8629714566743,112.18403693740214,8.736372783478359,-36.69314654470796,-22.106837212308662,-44.08459713608441,25.236468344643427,0.0,0.0,0.0,0.0,0.0
6.169491525423728,0.5800000000000001,0.0009228335590252731,4.237239589409664e-05,474.3301339302412,5.455323881933685,86.94811604148256,45740.50098904353,0.0010482387024254925,4.5880593288739407e-05,521.9901770978767,9.438290802821303,55.393808924559536,18220.821263636535,-31.554307116923027,-0.450843738173349,0.1274177162764077,0.07954511350709563,0.09574520553862413,0.5481829138118502,0.0015939700998771067,0.2548354325528154,0.15909022701419126,0.09574520553862413,0.5481829138118502,95.68454383186005,50.255935512016,64.84268412622698,42.86426231945015,112.18474328271874,8.73642779037749,-36.69218052946656,-22.10543191525558,-44.083853722032416,25.236627241236178,0.0,0.0,0.0,0.0,0.0
6.169491525423728,0.77,0.0009228323356924321,4.237239589409664e-05,474.32887636165793,5.455275071009419,86.9486634839644,45741.08639932864,0.0010482373128522402,4.5880593288739407e-05,521.988793170522,9.437981583479278,55.39547694032712,18221.94706258373,-31.553186543637274,-0.4508199228511086,0.1274177162764077,0.07954511350709563,0.09574520553862392,0.5481590984896099,0.0015939700998773287,0.2548354325528154,0.15909022701419126,0.09574520553862392,0.5481590984896099,95.68514628061376,50.25744881638117,64.84463666607998,42.865553046099976,112.18544961998145,8.73648279664937,-36.691214667583225,-22.104026817884417,-44.08311043786442,25.23678613601706,0.0,0.0,0.0,0.0,0.0
6.169491525423728,0.96,0.0009228311123452821,4.237239589409664e-05,474.32761878003237,5.45522626091481,86.9492109206283,45741.671807138424,0.0010482359232627345,4.5880593288739407e-05,521.9874092288144,9.437672369191452,55.397145034207334,18223.072949032638,-31.55206588642097,-0.4507961069189422,0.1274177162764077,0.07954511350709563,0.09574520553862373,0.548135282557443,0.0015939700998771067,0.2548354325528154,0.15909022701419126,0.09574520553862373,0.548135282557443,95.68574872296499,50.258962191613904,64.84658929736979,42.86684383319413,112.18615594973764,8.736537802336684,-36.6902487290144,-22.102621623258514,-44.08236708743417,25.236945029109336,0.0,0.0,0.0,0.0,0.0
6.169491525423728,1.15,0.0009228298889829149,4.237239589409664e-05,474.3263611844307,5.455177451655348,86.94975835121525,45742.257212195764,0.0010482345336559438,4.5880593288739407e-05,521.9860252717267,9.437363229875254,55.39881279566982,18224.198645886212,-31.550945555545432,-0.45077229778439876,0.1274177162764077,0.07954511350709563,0.09574520553862392,0.5481114734229001,0.0015939700998774398,0.2548354325528154,0.15909022701419126,0.09574520553862392,0.5481114734229001,95.68635115862867,50.26047526526119,64.84854153953926,42.868134363060214,112.18686227165307,8.736592807413416,-36.68928308595406,-22.101216811675997,-44.08162398815504,25.237103920437818,0.0,0.0,0.0,0.0,0.0
6.169491525423728,1.34,0.0009228286656059451,4.237239589409664e-05,474.3251035754853,5.455128643228305,86.95030577588417,45742.8426146705,0.001048233144032566,4.5880593288739407e-05,521.9846412999542,9.437054110030136,55.40048055053341,18225.324373053354,-31.549825225350766,-0.4507484895675566,0.1274177162764077,0.07954511350709563,0.09574520553862373,0.5480876652060577,0.0015939700998773287,0.2548354325528154,0.15909022701419126,0.09574520553862373,0.5480876652060577,95.68695358777966,50.26198833292168,64.85049377398421,42.86942488782004,112.18756858593271,8.73664781189548,-36.68831744296249,-22.099812001899963,-44.08088088806414,25.237262810048534,0.0,0.0,0.0,0.0,0.0
6.169491525423728,1.53,0.0009228274422139227,4.237239589409664e-05,474.32384595273305,5.455079835637316,86.95085319449186,45743.42801440935,0.00104823175439209,4.5880593288739407e-05,521.9832573129877,9.436744989475605,55.402148417210654,18226.450210465293,-31.548704777281202,-0.450724680129377,0.1274177162764075,0.07954511350709563,0.09574520553862373,0.548063855767878,0.0015939700998772177,0.254835432552815,0.15909022701419126,0.09574520553862373,0.548063855767878,95.68755601026038,50.26350150202491,64.85244613931559,42.87071549910234,112.18827489239183,8.736702815768524,-36.68735169246695,-22.098407055176267,-44.08013769538952,25.237421697899975,0.0,0.0,0.0,0.0,0.0
6.169491525423728,1.72,0.0009228262188073287,4.237239589409664e-05,474.3225883166688,5.455031028877975,86.95140060719883,45744.01341158387,0.0010482303647350625,4.5880593288739407e-05,521.9818733113719,9.436435868209882,55.403816395781185,18227.576158182776,-31.54758421141765,-0.45070086947039867,0.1274177162764077,0.07954511350709563,0.09574520553862413,0.5480400451089001,0.0015939700998773287,0.2548354325528154,0.15909022701419126,0.09574520553862413,0.5480400451089001,95.68815842624757,50.265014772643084,64.8543986356266,42.87200619696872,112.18898119123764,8.736757819048734,-36.68638583455575,-22.09700197157224,-44.079394410230115,25.23758058403881,0.0,0.0,0.0,0.0,0.0
6.169491525423728,1.91,0.0009228249953858305,4.237239589409664e-05,474.32133066695087,5.454982222951495,86.9519480139227,45744.59880610582,0.0010482289750611052,4.5880593288739407e-05,521.98048929473,9.436126746233363,55.40548448621405,18228.702216191916,-31.546463527708653,-0.45067705759036203,0.1274177162764075,0.07954511350709563,0.09574520553862352,0.5480162332288628,0.0015939700998772732,0.254835432552815,0.15909022701419126,0.09574520553862352,0.5480162332288628,95.68876083565037,50.26652814474823,64.85635126288102,42.873296981395285,112.18968748236365,8.736812821727668,-36.685419869174474,-22.095596751041683,-44.07865103252742,25.23773946844095,0.0,0.0,0.0,0.0,0.0
6.169491525423728,2.1,0.0009228237719492527,4.237239589409664e-05,474.3200730033986,5.454933417861692,86.9524954145691,45745.18419787416,0.0010482275853700193,4.5880593288739407e-05,521.979105262864,9.435817731619121,55.40715205389418,18229.827956077785,-31.54534336067492,-0.45065325594197847,0.1274177162764075,0.07954511350709563,0.09574520553862373,0.5479924315804796,0.0015939700998773842,0.254835432552815,0.15909022701419126,0.09574520553862373,0.5479924315804796,95.68936323836512,50.26804104258684,64.85830327821343,42.87458736131072,112.19039376564828,8.736867823796018,-36.68445437198226,-22.094192136355673,-44.07790805325838,25.23789835107918,0.0,0.0,0.0,0.0,0.0
6.169491525423728,2.29,0.0009228225484980838,4.237239589409664e-05,474.3188153265144,5.454884613603907,86.95304280930404,45745.7695870663,0.0010482261956623596,4.5880593288739407e-05,521.9777212163266,9.435508813559641,55.408819162237705,18230.953420620594,-31.54422364706633,-0.4506294633817393,0.1274177162764077,0.07954511350709563,0.09574520553862392,0.5479686390202406,0.0015939700998773842,0.2548354325528154,0.15909022701419126,0.09574520553862392,0.5479686390202406,95.6899656345744,50.269553523693105,64.86025475585727,42.875877385787064,112.19110004130566,8.73692282527037,-36.68348928561093,-22.092788053446768,-44.07716542351697,25.238057232001623,0.0,0.0,0.0,0.0,0.0
6.169491525423728,2.4800000000000004,0.0009228213250319283,4.237239589409664e-05,474.31755763589183,5.454835810181685,86.95359019799601,45746.35497354148,0.0010482248059376766,4.5880593288739407e-05,521.9763371546703,9.435199894792149,55.4104863822999,18232.078995328764,-31.543103815696107,-0.45060566960142484,0.1274177162764077,0.07954511350709563,0.09574520553862413,0.5479448452399264,0.0015939700998773842,0.2548354325528154,0.15909022701419126,0.09574520553862413,0.5479448452399264,95.69056802413357,50.271066106155956,64.86220636427636,42.877167496712424,112.19180630916613,8.736977826137561,-36.68252409184005,-22.091383833719647,-44.07642270128358,25.238216111170118,0.0,0.0,0.0,0.0,0.0
6.169491525423728,2.6700000000000004,0.0009228201015509676,4.237239589409664e-05,474.31629993171725,5.45478700759126,86.95413758073886,45746.940357399944,0.0010482234161961763,4.5880593288739407e-05,521.9749530781003,9.434890975315117,55.41215371412287,18233.204680237734,-31.541983866615986,-0.45058187460148386,0.1274177162764077,0.07954511350709563,0.09574520553862392,0.5479210502399855,0.0015939700998777173,0.2548354325528154,0.15909022701419126,0.09574520553862392,0.5479210502399855,95.69117040714582,50.272578790013576,64.86415810351994,42.87845769411934,112.19251256935067,8.73703282640696,-36.68155879072528,-22.089979477218918,-44.07567988661952,25.23837498861181,0.0,0.0,0.0,0.0,0.0
6.169491525423728,2.8600000000000003,0.00092281887805514,4.237239589409664e-05,474.3150422139276,5.454738205834619,86.95468495748891,45747.52573859485,0.001048222026437789,4.5880593288739407e-05,521.973568986547,9.43458205512921,55.41382115770668,18234.330475354505,-31.54086379978223,-0.4505580783815423,0.1274177162764075,0.07954511350709563,0.09574520553862373,0.5478972540200434,0.0015939700998773287,0.254835432552815,0.15909022701419126,0.09574520553862373,0.5478972540200434,95.69177278356308,50.27409157526604,64.86610997358815,42.87974797800786,112.19321882180301,8.737087826074173,-36.68059338222287,-22.088574983900756,-44.074936979481045,25.238533864314107,0.0,0.0,0.0,0.0,0.0
6.169491525423728,3.0500000000000003,0.0009228176545444393,4.237239589409664e-05,474.31378448251627,5.454689404912179,86.95523232823791,45748.111117117274,0.0010482206366625075,4.5880593288739407e-05,521.9721848800036,9.434273134234509,55.4154887130615,18235.456380692962,-31.539743615176413,-0.4505342809414512,0.1274177162764077,0.07954511350709563,0.09574520553862392,0.5478734565799526,0.0015939700998774398,0.2548354325528154,0.15909022701419126,0.09574520553862392,0.5478734565799526,95.69237515337639,50.275604461922526,64.86806197449285,42.88103834838586,112.19392506651256,8.737142825138477,-36.679627866315386,-22.087170353745066,-44.074193979852055,25.23869273827465,0.0,0.0,0.0,0.0,0.0
6.169491525423728,3.24,0.0009228164310189357,4.237239589409664e-05,474.31252673755574,5.454640604823304,86.95577969300885,45748.69649299165,0.0010482192468704115,4.5880593288739407e-05,521.9708007585493,9.433964212630677,55.41715638020905,18236.58239627475,-31.5386233127998,-0.4505104822812122,0.1274177162764077,0.07954511350709563,0.09574520553862352,0.5478496579197131,0.0015939700998773287,0.2548354325528154,0.15909022701419126,0.09574520553862352,0.5478496579197131,95.69297751661091,50.2771174500028,64.87001410625949,42.88232880527016,112.19463130350887,8.73719782360206,-36.67866224300605,-22.08576558674936,-44.07345088773869,25.23885161050002,0.0,0.0,0.0,0.0,0.0
6.169491525423728,3.43,0.0009228152074785507,4.237239589409664e-05,474.31126897896496,5.454591805568141,86.95632705178413,45749.28186619904,0.0010482178570614118,4.5880593288739407e-05,521.9694166220958,9.43365529031769,55.41882415915146,18237.708522108285,-31.537502892632666,-0.4504866824007138,0.1274177162764077,0.07954511350709563,0.09574520553862413,0.5478258580392154,0.0015939700998773842,0.2548354325528154,0.15909022701419126,0.09574520553862413,0.5478258580392154,95.69357987324743,50.27863053950872,64.87196636889051,42.883619348662386,112.19533753276933,8.7372528214633,-36.67769651227541,-22.084360682893617,-44.07270770312174,25.2390104809852,0.0,0.0,0.0,0.0,0.0
6.169491525423728,3.62,0.0009228139839234429,4.237239589409664e-05,474.31001120690746,5.4545430071471515,86.95687440458596,45749.867236763086,0.0010482164672356883,4.5880593288739407e-05,521.9680324708216,9.433346367295627,55.42049204991861,18238.834758220746,-31.536382354667353,-0.45046288129980216,0.1274177162764073,0.07954511350709563,0.09574520553862333,0.5478020569383031,0.0015939700998776063,0.2548354325528146,0.15909022701419126,0.09574520553862333,0.5478020569383031,95.69418222331015,50.280143730467486,64.87391876242097,42.88490997858571,112.19604375432247,8.73730781872419,-36.676730674118474,-22.08295564216499,-44.07196442600025,25.239169349736514,0.0,0.0,0.0,0.0,0.0
