peak,center_D,sigma_D,D,eta,target_mu,cur_mu,mu_new,delta_mu,beta
0.5,5.92,0.1,5.627118644067797,2.29,57.584455598278616,58.32825863993406,58.355284561463904,0.7708289631852878,0.006859493915652362
0.5,5.92,0.1,5.627118644067797,2.4800000000000004,57.58715473203782,58.33125748446414,58.35828479548407,0.7711300634462503,0.006859493915652362
0.5,5.92,0.1,5.627118644067797,2.6700000000000004,57.589853813768215,58.33425660000641,58.361285300641995,0.7714314868737802,0.006859493915652362
0.5,5.92,0.1,5.627118644067797,2.8600000000000003,57.59255284344607,58.33725598661293,58.36428607698976,0.7717332335436851,0.006859493915652362
0.5,5.92,0.1,5.627118644067797,3.0500000000000003,57.595251821059506,58.34025564434683,58.36728712459058,0.7720353035310765,0.006859493915652362
0.5,5.92,0.1,5.627118644067797,3.24,57.5979507465871,58.343255573259334,58.370288443495554,0.7723376969084512,0.006859493915652362
0.5,5.92,0.1,5.627118644067797,3.43,57.60064962001352,58.34625577341555,58.373290033770026,0.7726404137565055,0.006859493915652362
0.5,5.92,0.1,5.627118644067797,3.62,57.603348441315504,58.34925624487031,58.37629189546866,0.7729434541531575,0.006859493915652362
0.5,5.92,0.1,5.627118644067797,3.81,57.60604721047624,58.3522569876809,58.37929402864886,0.7732468181726162,0.006859493915652362
0.5,5.92,0.1,5.627118644067797,4.0,57.608745927483945,58.35525800191087,58.38229643337425,0.7735505058903058,0.006859493915652362
0.5,5.92,0.1,5.898305084745763,0.2,90.79702562735869,60.251653720638146,64.07541653182024,-26.721609095538454,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,0.39,90.79862216474444,60.25448559082204,64.07842812155091,-26.72019404319353,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,64.08144000946588,-26.71877866625161,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,0.77,90.80181516046262,60.26014963122751,64.0844516200911,-26.717363540371522,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,0.96,90.80341161896216,60.26298173779924,64.08746346121151,-26.715948157750645,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,1.15,90.80500805110192,60.26581328900283,64.09047471171819,-26.714533339383735,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,1.34,90.8066044569945,60.268644897635,64.09348602329821,-26.713118433696295,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,1.53,90.80820083658355,60.27147678658714,64.09649763298816,-26.71170320359539,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,1.72,90.80979718986694,60.27430895591068,64.09950954084279,-26.710287649024153,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,1.91,90.81139351683984,60.27714140564782,64.10252174690699,-26.708871769932855,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,2.1,90.81298981754493,60.27997294177464,64.1055329813802,-26.707456836164738,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,2.29,90.81458609192988,60.28280368338697,64.10854337091637,-26.706042721013517,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,64.11155405833294,-26.704628281684705,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,64.11456504366969,-26.7032135181164,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,64.11757632698242,-26.701798430278487,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,64.12058790831132,-26.70038301809433,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,3.24,90.82256706925467,60.29696159386269,64.12359978771049,-26.698967281544185,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,3.43,90.8241631857692,60.29979401674245,64.1266119652129,-26.697551220556292,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,3.62,90.82575927598117,60.30262671999676,64.12962444088312,-26.69613483509805,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,3.81,90.82735533987562,60.30545970366357,64.13263721476181,-26.69471812511381,0.48837064256799406
0.5,5.92,0.1,5.898305084745763,4.0,90.82895137743073,60.30829296778385,64.1356502868926,-26.693301090538128,0.48837064256799406
0.5,5.92,0.1,6.169491525423729,0.2,86.94702113806258,72.06646393780726,71.91055708455089,-15.036464053511693,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,0.39,86.94756859275853,72.06898766877671,71.9130753557415,-15.034493237017031,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,71.91559381460024,-15.03252222688225,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,0.77,86.94866348396428,72.07403523754775,71.91811200472377,-15.030551479240515,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,0.96,86.9492109206282,72.07655902161699,71.92063032889932,-15.028580591728883,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,1.15,86.94975835121514,72.07908228759027,71.92314813609971,-15.026610215115426,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,1.34,86.95030577588408,72.08160555328314,71.92566594302035,-15.024639832863727,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,1.53,86.95085319449171,72.08412900692889,71.92818393748722,-15.022669257004495,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,1.72,86.95140060719876,72.08665264862424,71.93070211959686,-15.020698487601905,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,1.91,86.95194801392257,72.08917647833813,71.9332204893183,-15.018727524604273,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,2.1,86.952495414569,72.09169948741895,71.93573804018202,-15.016757374386984,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,2.29,86.95304280930395,72.0942217766158,71.93825487271913,-15.014787936584824,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,71.94077189264124,-15.012818305354656,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,71.94328909999773,-15.01084848074099,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,71.94580649480099,-15.008878462687989,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,71.94832407706834,-15.006908251169463,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,3.24,86.9557796930088,72.10683604012569,71.95084184683502,-15.004937846173775,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,3.43,86.95632705178399,72.10935945649784,71.95335980410891,-15.002967247675073,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,3.62,86.95687440455882,72.11188306081768,71.9558779489239,-15.000996455634919,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,3.81,86.95742175137232,72.11440685309975,71.95839628129453,-14.999025470077797,0.022249221862064697
0.5,5.92,0.1,6.169491525423729,4.0,86.95796909219014,72.11693083336483,71.96091480124147,-14.997054290948668,0.022249221862064697
0.5,5.92,0.1,6.4406779661016955,0.2,53.17603232822576,58.121276937101605,58.12126450449652,4.945232176270764,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,0.39,53.1761539878905,58.12143315039051,58.12142071775199,4.945266729861487,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,0.5800000000000001,53.17627564694484,58.121589364558325,58.12157693188637,4.945301284941536,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,0.77,53.176397305291836,58.1217455764471,58.12173314374172,4.945335838449886,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,0.96,53.17651896289371,58.121901788668005,58.121889355929206,4.945370393035496,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,1.15,53.17664061967282,58.122057996842834,58.122045564070675,4.945404944397858,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,1.34,53.17676227557025,58.12221420443112,58.12220177162554,4.945439496055293,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,1.53,53.1768839308222,58.122370412752076,58.122357979913026,4.945474049090826,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,1.72,53.17700558523319,58.12252662179833,58.122514188925884,4.945508603692694,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,1.91,53.17712723881674,58.122682831552225,58.122670398646356,4.945543159829619,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,2.1,53.17724889163355,58.1228390351841,58.12282660224482,4.945577710611268,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,2.29,53.17737054371819,58.122995233471165,58.12298280049853,4.945612256780336,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,2.4800000000000004,53.1774921949914,58.123151432434526,58.123138999428484,4.945646804437082,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,2.6700000000000004,53.17761384546962,58.12330763212621,58.12329519908669,4.9456813536170685,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,2.8600000000000003,53.177735495178766,58.12346383255956,58.12345139948665,4.945715904307882,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,3.0500000000000003,53.177857144103946,58.12362003370544,58.123607600599115,4.945750456495169,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,3.24,53.17797879225753,58.123776235591045,58.123763802451286,4.9457850101937595,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,3.43,53.178100439580184,58.12393243818266,58.123920005009495,4.945819565429311,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,3.62,53.1782220861386,58.124088641509616,58.124076208303094,4.945854122164498,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,3.81,53.17834373193131,58.12424484555507,58.12423241231512,4.945888680383817,6.486163730261624e-07
0.5,5.92,0.1,6.4406779661016955,4.0,53.178465376946676,58.12440105035036,58.12438861707702,4.945923240130341,6.486163730261624e-07
0.5,5.92,0.1,6.711864406779661,0.2,24.022491636014024,21.419281039655687,21.419281039655704,-2.60321059635832,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,0.39,24.022510691807305,21.41931630433541,21.419316304335435,-2.60319438747187,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,0.5800000000000001,24.02252974733178,21.419351569161954,21.419351569161982,-2.6031781781697987,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,0.77,24.022548802487066,21.419386833152384,21.4193868331524,-2.603161969334664,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,0.96,24.022567857789728,21.419422097201007,21.41942209720102,-2.6031457605887063,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,1.15,24.022586912972304,21.419457360064094,21.41945736006411,-2.603129552908193,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,1.34,24.02260596800885,21.419492622670344,21.41949262267036,-2.603113345338489,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,1.53,24.022625023057742,21.41952788542647,21.419527885426486,-2.6030971376312557,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,1.72,24.0226440780572,21.419563148331342,21.419563148331363,-2.603080929725838,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,1.91,24.022663132903386,21.41959841134778,21.4195984113478,-2.6030647215555867,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,2.1,24.02268218768798,21.419633672593505,21.419633672593523,-2.603048515094457,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,2.29,24.02270124244546,21.419668932300887,21.419668932300908,-2.6030323101445525,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,21.419704192103524,-2.6030161049298535,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,21.4197394520582,-2.6029998995550017,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,21.419774712151384,-2.602983693960031,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.41980997237994,-2.602967488174823,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.419845232740702,-2.6029512821642307,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.419880493234253,-2.6029350759293024,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.419915753857595,-2.6029188694749905,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.41995101462515,-2.602902662857705,1.2099538097642696e-14
0.5,5.92,0.1,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.419986275530658,-2.6028864559954314,1.2099538097642696e-14
0.5,5.92,0.12,5.627118644067797,0.2,57.5547616979981,58.29525916150112,58.3954801737711,0.8407184757729951,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,0.39,57.55746140292994,58.29825936823605,58.3984855384513,0.8410241355213586,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,0.5800000000000001,57.56016105602808,58.301259846275244,58.401491174902176,0.8413301188740974,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,0.77,57.562860657245224,58.304259997515594,58.404496483992425,0.8416358267472006,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,0.96,57.56556020661473,58.30726034970606,58.40750199437819,0.8419417877634601,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,1.15,57.56825970407602,58.31026004958234,58.410506851328314,0.8422471472522943,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,1.34,57.57095914964238,58.313259774335215,58.41351173319785,0.8425525835554737,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,1.53,57.573658543291614,58.31625977029414,58.41651688673967,0.8428583434480572,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,1.72,57.57635788499197,58.31926003752456,58.41952231201938,0.8431644270274106,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,1.91,57.579057174740214,58.322260576081106,58.42252800909171,0.8434708343514927,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,2.1,57.58175641250567,58.3252600663488,58.42553265607287,0.8437762435671985,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,2.29,57.584455598278616,58.32825863993406,58.42853638479568,0.8440807865170612,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,2.4800000000000004,57.58715473203782,58.33125748446414,58.43154038492913,0.8443856528913116,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,2.6700000000000004,57.589853813768215,58.33425660000641,58.43454465654069,0.8446908427724722,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,2.8600000000000003,57.59255284344607,58.33725598661293,58.43754919968251,0.844996356236436,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,3.0500000000000003,57.595251821059506,58.34025564434683,58.44055401441783,0.8453021933583216,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,3.24,57.5979507465871,58.343255573259334,58.44355910079796,0.8456083542108601,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,3.43,57.60064962001352,58.34625577341555,58.4465644588882,0.8459148388746769,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,3.62,57.603348441315504,58.34925624487031,58.449570088743286,0.8462216474277824,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,3.81,57.60604721047624,58.3522569876809,58.45257599042073,0.8465287799444923,0.025435698277665238
0.5,5.92,0.12,5.627118644067797,4.0,57.608745927483945,58.35525800191087,58.45558216398424,0.8468362365002946,0.025435698277665238
0.5,5.92,0.12,5.898305084745763,0.2,90.79702562735869,60.251653720638146,64.10387546371416,-26.693150163644532,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,0.39,90.79862216474444,60.25448559082204,64.10688839103462,-26.691733773709828,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,64.10990161667193,-26.690317059045555,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,0.77,90.80181516046262,60.26014963122751,64.1129145648963,-26.688900595566324,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,0.96,90.80341161896216,60.26298173779924,64.11592774371817,-26.687483875243984,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,1.15,90.80500805110192,60.26581328900283,64.11894033166413,-26.686067719437787,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,1.34,90.8066044569945,60.268644897635,64.12195298071042,-26.68465147628409,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,1.53,90.80820083658355,60.27147678658714,64.12496592799909,-26.683234908584467,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,1.72,90.80979718986694,60.27430895591068,64.12797917358488,-26.681818016282065,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,1.91,90.81139351683984,60.27714140564782,64.13099271751265,-26.680400799327188,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,2.1,90.81298981754493,60.27997294177464,64.13400528941787,-26.67898452812706,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,2.29,90.81458609192988,60.28280368338697,64.13701701601094,-26.67756907591894,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,64.14002904061655,-26.676153299401093,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,64.14304136327472,-26.674737198511366,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,64.14605398404122,-26.673320773219686,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,64.14906690295624,-26.671904023449414,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,3.24,90.82256706925467,60.29696159386269,64.15208012007396,-26.670486949180713,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,3.43,90.8241631857692,60.29979401674245,64.15509363542719,-26.669069550342,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,3.62,90.82575927598117,60.30262671999676,64.15810744908086,-26.66765182690031,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,3.81,90.82735533987562,60.30545970366357,64.16112156107535,-26.666233778800276,0.4918950657415743
0.5,5.92,0.12,5.898305084745763,4.0,90.82895137743073,60.30829296778385,64.16413597145427,-26.664815405976455,0.4918950657415743
0.5,5.92,0.12,6.169491525423729,0.2,86.94702113806258,72.06646393780726,71.66363142296322,-15.28338971509936,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,0.39,86.94756859275853,72.06898766877671,71.66614104694256,-15.281427545815973,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,71.66865085794561,-15.279465183536885,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,0.77,86.94866348396428,72.07403523754775,71.67116040113623,-15.277503082828048,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,0.96,86.9492109206282,72.07655902161699,71.67367007791857,-15.275540842709631,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,1.15,86.94975835121514,72.07908228759027,71.67617923950095,-15.273579111714184,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,1.34,86.95030577588408,72.08160555328314,71.67868840080452,-15.271617375079558,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,1.53,86.95085319449171,72.08412900692889,71.68119774901032,-15.26965544548139,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,1.72,86.95140060719876,72.08665264862424,71.68370728421458,-15.267693322984186,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,1.91,86.95194801392257,72.08917647833813,71.68621700638634,-15.265731007536232,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,2.1,86.952495414569,72.09169948741895,71.68872591251224,-15.26376950205676,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,2.29,86.95304280930395,72.0942217766158,71.69123410277817,-15.261808706525784,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,71.69374247978561,-15.259847718210281,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,71.69625104358373,-15.257886537154988,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,71.69875979418514,-15.255925163303843,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,71.70126873160682,-15.253963596630982,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,3.24,86.9557796930088,72.10683604012569,71.70377785588393,-15.252001837124865,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,3.43,86.95632705178399,72.10935945649784,71.70628716702456,-15.250039884759431,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,3.62,86.95687440455882,72.11188306081768,71.70879666506224,-15.24807773949658,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,3.81,86.95742175137232,72.11440685309975,71.7113063500115,-15.246115401360825,0.057586485638620184
0.5,5.92,0.12,6.169491525423729,4.0,86.95796909219014,72.11693083336483,71.713816221893,-15.244152870297142,0.057586485638620184
0.5,5.92,0.12,6.4406779661016955,0.2,53.17603232822576,58.121276937101605,58.12049466228739,4.944462334061633,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,0.39,53.1761539878905,58.12143315039051,58.12065087347375,4.9444968855832485,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,0.5800000000000001,53.17627564694484,58.121589364558325,58.12080708553905,4.944531438594211,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,0.77,53.176397305291836,58.1217455764471,58.1209632953253,4.9445659900334675,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,0.96,53.17651896289371,58.121901788668005,58.121119505443694,4.944600542549985,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,1.15,53.17664061967282,58.122057996842834,58.12127571151605,4.944635091843232,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,1.34,53.17676227557025,58.12221420443112,58.121431917001885,4.944669641431638,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,1.53,53.1768839308222,58.122370412752076,58.12158812322037,4.94470419239817,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,1.72,53.17700558523319,58.12252662179833,58.12174433016416,4.944738744930973,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,1.91,53.17712723881674,58.122682831552225,58.12190053781558,4.9447732989988396,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,2.1,53.17724889163355,58.1228390351841,58.12205673934506,4.944807847711509,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,2.29,53.17737054371819,58.122995233471165,58.12221293552979,4.944842391811598,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,2.4800000000000004,53.1774921949914,58.123151432434526,58.12236913239082,4.944876937399421,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,2.6700000000000004,53.17761384546962,58.12330763212621,58.12252532998015,4.944911484510527,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,2.8600000000000003,53.177735495178766,58.12346383255956,58.122681528311155,4.944946033132389,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,3.0500000000000003,53.177857144103946,58.12362003370544,58.12283772735467,4.944980583250725,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,3.24,53.17797879225753,58.123776235591045,58.122993927137884,4.945015134880357,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,3.43,53.178100439580184,58.12393243818266,58.12315012762711,4.945049688046929,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,3.62,53.1782220861386,58.124088641509616,58.12330632885168,4.9450842427130866,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,3.81,53.17834373193131,58.12424484555507,58.123462530794725,4.945118798863419,4.081201076704315e-05
0.5,5.92,0.12,6.4406779661016955,4.0,53.178465376946676,58.12440105035036,58.1236187334876,4.945153356540928,4.081201076704315e-05
0.5,5.92,0.12,6.711864406779661,0.2,24.022491636014024,21.419281039655687,21.4192810401642,-2.6032105958498235,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,0.39,24.022510691807305,21.41931630433541,21.419316304843953,-2.6031943869633523,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,0.5800000000000001,24.02252974733178,21.419351569161954,21.419351569670496,-2.6031781776612846,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,0.77,24.022548802487066,21.419386833152384,21.41938683366092,-2.6031619688261465,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,0.96,24.022567857789728,21.419422097201007,21.419422097709543,-2.603145760080185,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,1.15,24.022586912972304,21.419457360064094,21.41945736057263,-2.6031295523996754,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,1.34,24.02260596800885,21.419492622670344,21.4194926231789,-2.60311334482995,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,1.53,24.022625023057742,21.41952788542647,21.419527885935008,-2.6030971371227345,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,1.72,24.0226440780572,21.419563148331342,21.419563148839885,-2.6030809292173167,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,1.91,24.022663132903386,21.41959841134778,21.41959841185632,-2.6030647210470654,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,2.1,24.02268218768798,21.419633672593505,21.419633673102066,-2.6030485145859146,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,2.29,24.02270124244546,21.419668932300887,21.41966893280945,-2.60303230963601,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,2.4800000000000004,24.022720297033377,21.419704192103506,21.419704192612066,-2.603016104421311,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,2.6700000000000004,24.0227393516132,21.41973945205817,21.419739452566745,-2.6029998990464556,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,2.8600000000000003,24.022758406111414,21.419774712151366,21.419774712659912,-2.6029836934515025,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,3.0500000000000003,24.022777460554764,21.41980997237992,21.41980997288849,-2.602967487666273,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,3.24,24.022796514904933,21.419845232740684,21.41984523324925,-2.602951281655681,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,3.43,24.022815569163555,21.419880493234228,21.4198804937428,-2.6029350754207563,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,3.62,24.022834623332585,21.419915753857577,21.419915754366144,-2.602918868966441,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,3.81,24.022853677482853,21.41995101462513,21.419951015133716,-2.6029026623491376,1.7509539227073264e-10
0.5,5.92,0.12,6.711864406779661,4.0,24.02287273152609,21.41998627553064,21.41998627603923,-2.6028864554868605,1.7509539227073264e-10
0.5,5.92,0.16,5.627118644067797,0.2,57.5547616979981,58.29525916150112,58.66498268643586,1.11022098843776,0.09361844824287002
0.5,5.92,0.16,5.627118644067797,0.39,57.55746140292994,58.29825936823605,58.66800192125345,1.1105405183235106,0.09361844824287002
0.5,5.92,0.16,5.627118644067797,0.5800000000000001,57.56016105602808,58.301259846275244,58.67102142909597,1.1108603730678936,0.09361844824287002
0.5,5.92,0.16,5.627118644067797,0.77,57.562860657245224,58.304259997515594,58.67404060806701,1.1111799508217857,0.09361844824287002
0.5,5.92,0.16,5.627118644067797,0.96,57.56556020661473,58.30726034970606,58.67705998926271,1.1114997826479822,0.09361844824287002
