beta_peak,center_D,sigma_D,D,slice_max_abs_delta_mu,slice_p95_abs_delta_mu,slice_acceptance_mismatch,slice_max_beta_eff
0.3,6.1,0.1,5.627118644067797,8.89413765216559,8.893694060853537,0.0,4.181620765073555e-06
0.3,6.1,0.1,5.898305084745763,40.863660646126725,40.86346164418243,0.0,0.039241722594871915
0.3,6.1,0.1,6.169491525423728,24.120799136072478,24.120381462223804,0.0,0.23564557359212007
0.3,6.1,0.1,6.4406779661016955,1.9954167391206568,1.9954098804939817,0.0,0.0009054788540650794
0.3,6.1,0.1,6.711864406779661,20.694448297852283,20.694422781003496,0.0,2.2264099903235853e-09
0.3,6.1,0.1,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,3.5268111980810965e-30
0.3,6.1,0.15,4.813559322033898,1.3307499165754795,1.3279309276456324,0.0,3.201950146247193e-17
0.3,6.1,0.15,5.627118644067797,8.883985870328807,8.883542468376534,0.0,0.002084482802761026
0.3,6.1,0.15,5.898305084745763,38.805149432237954,38.80495921607174,0.0,0.12148172425110391
0.3,6.1,0.15,6.169491525423728,22.944786855049202,22.944378762602653,0.0,0.2694734207539723
0.3,6.1,0.15,6.4406779661016955,1.6980106844887857,1.6980036814606365,0.0,0.022751670027307203
0.3,6.1,0.15,6.711864406779661,20.694453391871093,20.69442787433461,0.0,7.311441044692718e-05
0.3,6.1,0.15,7.254237288135593,0.13179658489547785,0.1317965778946019,0.0,4.163508518321872e-14
0.3,6.1,0.2,4.813559322033898,1.3307499158789966,1.3279309269505557,0.0,3.111976022832048e-10
