combo_id,placement,peak,center_D,width_D,case,subset,drift_grid_D,count_points,p95_abs_delta_base,p95_abs_delta_parent,p95_abs_delta_candidate,p95_abs_delta_guard,mean_abs_improvement_vs_candidate,median_abs_improvement_vs_candidate,mean_abs_improvement_vs_parent,acceptance_flip_fraction_vs_base,acceptance_flip_fraction_vs_candidate,best_point_D,best_point_eta,best_point_improvement_vs_candidate,worst_point_D,worst_point_eta,worst_point_improvement_vs_candidate
55,mu_linear_blend,0.7,7.254237,0.005,D100E41_monitor,all_points,7.232323232323233,4100,9.458853450056113,6.644232663624733,6.644232663624733,6.644232663624733,5.050626869834842e-08,0.0,-0.0010536502975207107,0.1,0.0,7.232323232323233,4.0,5.050631669334393e-06,4.0,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D100E41_monitor,drift_strip,7.232323232323233,41,1.3298596264490867,0.934938912855249,1.041924642067773,1.0419195914452226,5.050626869834842e-06,5.050626869618213e-06,-0.10698077008952664,0.0,0.0,7.232323232323233,4.0,5.050631669334393e-06,7.232323232323233,0.2,5.050622069902033e-06
55,mu_linear_blend,0.7,7.254237,0.005,D100E41_monitor,nonreviewer_complement,7.232323232323233,3895,5.502490593619517,5.502490593403992,5.502490593403992,5.502490593403992,5.316449336668255e-08,0.0,-0.0011091055763375905,0.10526315789473684,0.0,7.232323232323233,4.0,5.050631669334393e-06,4.0,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D100E41_monitor,reviewer_targets,7.232323232323233,205,35.955648483926254,19.815121680053295,19.815121680053295,19.815121680053295,0.0,0.0,0.0,0.0,0.0,4.808080808080808,0.2,0.0,4.808080808080808,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D21E21_holdout,all_points,7.2,441,0.9136772062233662,0.9136772062234826,0.8785726023179126,0.8785726023179126,0.0,0.0,0.038063795472499364,0.0,0.0,4.0,0.2,0.0,4.0,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D21E21_holdout,nonreviewer_complement,7.2,378,0.7569946903994907,1.4133075343016466,0.7569946903994907,0.7569946903994907,0.0,0.0,0.04440776138458259,0.0,0.0,4.8,0.2,0.0,4.8,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D21E21_holdout,reviewer_targets,7.2,63,2.102216802991498,0.8904550824432713,0.8904550824432713,0.8904550824432713,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.0,4.0,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D21E41_canonical,all_points,7.2,861,0.9136772062233662,0.9136772062234826,0.8785726023179126,0.8785726023179126,0.0,0.0,0.03806379547109697,0.0,0.0,4.0,0.2,0.0,4.0,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D21E41_canonical,nonreviewer_complement,7.2,738,0.7569947064696276,1.4133075773935053,0.7569947064696276,0.7569947064696276,0.0,0.0,0.04440776138294648,0.0,0.0,4.8,0.2,0.0,4.8,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D21E41_canonical,reviewer_targets,7.2,123,2.102217055050133,0.8910235355256485,0.8910235355256485,0.8910235355256485,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.0,4.0,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D60E21_monitor,all_points,7.254237288135593,1260,9.02385403940191,6.278141668421017,6.278141668421017,6.278141668421017,2.69697404929003e-05,0.0,-1.1561979477129354e-05,0.1,0.0,7.254237288135593,4.0,0.0016181859716333236,4.0,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D60E21_monitor,drift_strip,7.254237288135593,21,1.294200553412129,1.202815230757238,1.205126924785977,1.2035087389685466,0.001618184429574018,0.0016181844295797276,-0.0006935076165129418,0.0,0.0,7.254237288135593,4.0,0.0016181859716333236,7.254237288135593,0.2,0.0016181828874648474
55,mu_linear_blend,0.7,7.254237,0.005,D60E21_monitor,nonreviewer_complement,7.254237288135593,1155,2.920957855314017,2.920965152119379,2.920965152119379,2.920965152119379,2.9421535083163963e-05,0.0,-1.261306852050475e-05,0.10909090909090909,0.0,7.254237288135593,4.0,0.0016181859716333236,4.0,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D60E21_monitor,reviewer_targets,7.254237288135593,105,31.28593012120719,18.575780513798115,18.575780513798115,18.575780513798115,0.0,0.0,0.0,0.0,0.0,4.813559322033898,0.2,0.0,4.813559322033898,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D60E41_monitor,all_points,7.254237288135593,2460,9.023854039401614,6.278141668420413,6.278141668420413,6.278141668420413,2.6969740492890396e-05,0.0,-1.1561979477125194e-05,0.1,0.0,7.254237288135593,4.0,0.0016181859716333236,4.0,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D60E41_monitor,drift_strip,7.254237288135593,41,1.294200553412129,1.202815230757238,1.205126924785977,1.2035087389685466,0.0016181844295734236,0.0016181844295797276,-0.0006935076165126726,0.0,0.0,7.254237288135593,4.0,0.0016181859716333236,7.254237288135593,0.2,0.0016181828874648474
55,mu_linear_blend,0.7,7.254237,0.005,D60E41_monitor,nonreviewer_complement,7.254237288135593,2255,2.9245748952293935,2.924582190745037,2.924582190745037,2.924582190745037,2.942153508315316e-05,0.0,-1.261306852050021e-05,0.10909090909090909,0.0,7.254237288135593,4.0,0.0016181859716333236,4.0,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D60E41_monitor,reviewer_targets,7.254237288135593,205,31.285939065690624,18.576058990804245,18.576058990804245,18.576058990804245,0.0,0.0,0.0,0.0,0.0,4.813559322033898,0.2,0.0,4.813559322033898,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D80E41_monitor,all_points,7.240506329113924,3280,11.467620494399805,12.336709713049702,12.336709713049702,12.336709713049702,7.637786457525566e-06,0.0,-0.00046748405142243255,0.1125,0.0,7.240506329113924,4.0,0.0006110235132261721,4.0,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D80E41_monitor,drift_strip,7.240506329113924,41,1.9719654830207034,1.677360669984994,1.7152504518731853,1.7146394284196207,0.0006110229166020453,0.0006110229166047532,-0.0372787256743387,0.0,0.0,7.240506329113924,4.0,0.0006110235132261721,7.240506329113924,0.2,0.0006110223199637943
55,mu_linear_blend,0.7,7.254237,0.005,D80E41_monitor,nonreviewer_complement,7.240506329113924,3075,7.654302322803377,7.654302319884286,7.654302319884286,7.654302319884286,8.146972221360604e-06,0.0,-0.0004986496548505947,0.12,0.0,7.240506329113924,4.0,0.0006110235132261721,4.0,0.2,0.0
55,mu_linear_blend,0.7,7.254237,0.005,D80E41_monitor,reviewer_targets,7.240506329113924,205,47.61485721293723,42.77614030019015,42.77614030019015,42.77614030019015,0.0,0.0,0.0,0.0,0.0,4.810126582278481,0.2,0.0,4.810126582278481,0.2,0.0
56,mu_linear_blend,0.7,7.254237,0.01,D100E41_monitor,all_points,7.232323232323233,4100,9.458853450056113,6.644232663624733,6.644232663624733,6.644232663624733,6.786635401257941e-05,0.0,-0.0009858344497768296,0.1,0.0,7.232323232323233,4.0,0.006786641850584196,4.0,0.2,0.0
56,mu_linear_blend,0.7,7.254237,0.01,D100E41_monitor,drift_strip,7.232323232323233,41,1.3298596264490867,0.934938912855249,1.041924642067773,1.0351380124710543,0.006786635401257942,0.0067866354012897645,-0.10019918531513854,0.0,0.0,7.232323232323233,4.0,0.006786641850584196,7.232323232323233,0.2,0.0067866289519793455
56,mu_linear_blend,0.7,7.254237,0.01,D100E41_monitor,nonreviewer_complement,7.232323232323233,3895,5.502490593619517,5.502490593403992,5.502490593403992,5.502490593403992,7.143826738166255e-05,0.0,-0.0010377204734492945,0.10526315789473684,0.0,7.232323232323233,4.0,0.006786641850584196,4.0,0.2,0.0
56,mu_linear_blend,0.7,7.254237,0.01,D100E41_monitor,reviewer_targets,7.232323232323233,205,35.955648483926254,19.815121680053295,19.815121680053295,19.815121680053295,0.0,0.0,0.0,0.0,0.0,4.808080808080808,0.2,0.0,4.808080808080808,0.2,0.0
56,mu_linear_blend,0.7,7.254237,0.01,D21E21_holdout,all_points,7.2,441,0.9136772062233662,0.9136772062234826,0.8785726023179126,0.8785726023179126,-8.95928799931902e-09,0.0,0.038063786513211365,0.0,0.0,4.0,0.2,0.0,7.2,4.0,-1.8814523006227546e-07
56,mu_linear_blend,0.7,7.254237,0.01,D21E21_holdout,nonreviewer_complement,7.2,378,0.7569946903994907,1.4133075343016466,0.7569946903994907,0.7569948785443776,-1.045250266587219e-08,0.0,0.04440775093207992,0.0,0.0,4.8,0.2,0.0,7.2,4.0,-1.8814523006227546e-07
56,mu_linear_blend,0.7,7.254237,0.01,D21E21_holdout,reviewer_targets,7.2,63,2.102216802991498,0.8904550824432713,0.8904550824432713,0.8904550824432713,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.0,4.0,0.2,0.0
56,mu_linear_blend,0.7,7.254237,0.01,D21E41_canonical,all_points,7.2,861,0.9136772062233662,0.9136772062234826,0.8785726023179126,0.8785726023179126,-8.95928799931902e-09,0.0,0.03806378651180897,0.0,0.0,4.0,0.2,0.0,7.2,4.0,-1.8814523006227546e-07
56,mu_linear_blend,0.7,7.254237,0.01,D21E41_canonical,nonreviewer_complement,7.2,738,0.7569947064696276,1.4133075773935053,0.7569947064696276,0.7569948946145221,-1.045250266587219e-08,0.0,0.0444077509304438,0.0,0.0,4.8,0.2,0.0,7.2,4.0,-1.8814523006227546e-07
56,mu_linear_blend,0.7,7.254237,0.01,D21E41_canonical,reviewer_targets,7.2,123,2.102217055050133,0.8910235355256485,0.8910235355256485,0.8910235355256485,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.0,4.0,0.2,0.0
56,mu_linear_blend,0.7,7.254237,0.01,D60E21_monitor,all_points,7.254237288135593,1260,9.02385403940191,6.278141668421017,6.278141668421017,6.278141668421017,2.696974052648754e-05,0.0,-1.1561979443542111e-05,0.1,0.0,7.254237288135593,4.0,0.0016181859736486004,4.0,0.2,0.0
56,mu_linear_blend,0.7,7.254237,0.01,D60E21_monitor,drift_strip,7.254237288135593,21,1.294200553412129,1.202815230757238,1.205126924785977,1.2035087389665313,0.0016181844315892526,0.0016181844315950045,-0.0006935076144977073,0.0,0.0,7.254237288135593,4.0,0.0016181859736486004,7.254237288135593,0.2,0.0016181828894801242
56,mu_linear_blend,0.7,7.254237,0.01,D60E21_monitor,nonreviewer_complement,7.254237288135593,1155,2.920957855314017,2.920965152119379,2.920965152119379,2.920965152119379,2.942153511980459e-05,0.0,-1.261306848386412e-05,0.10909090909090909,0.0,7.254237288135593,4.0,0.0016181859736486004,4.0,0.2,0.0
56,mu_linear_blend,0.7,7.254237,0.01,D60E21_monitor,reviewer_targets,7.254237288135593,105,31.28593012120719,18.575780513798115,18.575780513798115,18.575780513798115,0.0,0.0,0.0,0.0,0.0,4.813559322033898,0.2,0.0,4.813559322033898,0.2,0.0
56,mu_linear_blend,0.7,7.254237,0.01,D60E41_monitor,all_points,7.254237288135593,2460,9.023854039401614,6.278141668420413,6.278141668420413,6.278141668420413,2.696974052647726e-05,0.0,-1.156197944353833e-05,0.1,0.0,7.254237288135593,4.0,0.0016181859736486004,4.0,0.2,0.0
56,mu_linear_blend,0.7,7.254237,0.01,D60E41_monitor,drift_strip,7.254237288135593,41,1.294200553412129,1.202815230757238,1.205126924785977,1.2035087389665313,0.0016181844315886356,0.0016181844315950045,-0.0006935076144974607,0.0,0.0,7.254237288135593,4.0,0.0016181859736486004,7.254237288135593,0.2,0.0016181828894801242
56,mu_linear_blend,0.7,7.254237,0.01,D60E41_monitor,nonreviewer_complement,7.254237288135593,2255,2.9245748952293935,2.924582190745037,2.924582190745037,2.924582190745037,2.9421535119793375e-05,0.0,-1.2613068483859996e-05,0.10909090909090909,0.0,7.254237288135593,4.0,0.0016181859736486004,4.0,0.2,0.0
56,mu_linear_blend,0.7,7.254237,0.01,D60E41_monitor,reviewer_targets,7.254237288135593,205,31.285939065690624,18.576058990804245,18.576058990804245,18.576058990804245,0.0,0.0,0.0,0.0,0.0,4.813559322033898,0.2,0.0,4.813559322033898,0.2,0.0
56,mu_linear_blend,0.7,7.254237,0.01,D80E41_monitor,all_points,7.240506329113924,3280,11.467620494399805,12.336709713049702,12.336709713049702,12.336709713049702,0.00012916332324483485,0.0,-0.00034595851463512325,0.1125,0.0,7.240506329113924,4.0,0.010333075949159998,4.0,0.2,0.0
