D,eta,base_partial_ratio,base_width_ratio,base_mu,base_chi2,cur_partial_ratio,cur_width_ratio,cur_mu,cur_chi2,cur_width_alpha,cur_refamp_beta,cur_pointamp_beta,cur_partial_beta,delta_mu,delta_log_mu,delta_log_partial,delta_log_width,delta_log_amp_point,delta_log_amp_ref,path_closure_residual,width_component,partial_component,amp_point_component,amp_ref_component,mu_width_anchor,mu_partial_anchor,mu_refamp_anchor,mu_pointamp_anchor,mu_width_refamp_anchor,mu_width_pointamp_anchor,delta_mu_width_anchor,delta_mu_partial_anchor,delta_mu_refamp_anchor,delta_mu_pointamp_anchor,delta_mu_width_refamp_anchor,delta_mu_width_pointamp_anchor,acceptance_mismatch
4.8,3.0500000000000003,1292.9897734038627,92.86301429025994,13.923624849850256,980.2573711236676,1170.700037921686,84.78226356267338,13.80831306840814,962.2889575226761,0.8255496041455871,0.00033546262790251305,2.7586709610002707e-80,0.0,-0.11531178144211651,-0.00831621982977086,-0.09935529766222032,-0.09103907783244959,0.05672854200255211,0.10640619083366225,-1.3530843112619095e-16,0.09103907783244959,0.09935529766222032,0.11345708400510422,0.2128123816673245,12.60674173533129,15.250710691960343,17.08298926776626,12.327268047148033,15.596462268724679,11.254574241088863,-1.3168831145189657,1.3270858421100868,3.1593644179160023,-1.596356802702223,1.6728374188744226,-2.6690506087613937,0.0
4.8,3.145,1293.058420003082,92.82691758718849,13.929778706575767,981.2209652234967,1170.762191991238,84.7493440271778,13.814410075148107,963.2348594621176,0.8255496041455871,0.00033546262790251305,2.7586709610002707e-80,0.0,-0.11536863142766052,-0.008316645860931319,-0.09935529766222227,-0.09103865180129098,0.05672854200255127,0.10640619083366225,-2.2551405187698492e-17,0.09103865180129098,0.09935529766222227,0.11345708400510254,0.2128123816673245,12.612313566176422,15.257444583741181,17.09053219500063,12.332711104239566,15.603355473278894,11.259548451334622,-1.3174651403993458,1.3276658771654137,3.160753488424863,-1.5970676023362014,1.6735767667031265,-2.6702302552411457,0.0
4.8,3.24,1293.1269391708356,92.79084033104597,13.935933057157378,982.1851100845693,1170.8242306816746,84.71642755967692,13.820509957846243,964.1816725809854,0.8255496041455871,0.00033546262790251305,2.7586709610002707e-80,0.0,-0.11542309931113515,-0.008316898860110947,-0.0993552976622208,-0.09103839880210988,0.0567285420025519,0.10640619083366225,-3.122502256758253e-17,0.09103839880210988,0.0993552976622208,0.1134570840051038,0.2128123816673245,12.617885844169257,15.264181651898816,17.098078680233883,12.338156728821177,15.610249231023017,11.264523060768118,-1.3180472129881213,1.3282485947414386,3.162145623076505,-1.5977763283362005,1.6743161738656394,-2.6714099963892597,0.0
4.8,3.3350000000000004,1293.1953309533326,92.75478251465469,13.94208789987746,983.1498055515787,1170.886154034829,84.68351415900875,13.826612719876934,965.1293980612949,0.8255496041455871,0.00033546262790251305,2.7586709610002707e-80,0.0,-0.11547518000052648,-0.008316978689044907,-0.09935529766222044,-0.09103831897317562,0.05672854200255211,0.10640619083366225,-8.326672684688674e-17,0.09103831897317562,0.09935529766222044,0.11345708400510422,0.2128123816673245,12.623458567754563,15.270921900160193,17.105628727640653,12.343604923905364,15.617143540032986,11.269498068000956,-1.3186293321228977,1.3288340002827326,3.1635408277631925,-1.5984829759720967,1.6750556401555254,-2.672589831876504,0.0
4.8,3.43,1293.2635953968138,92.71874413083206,13.948243233018086,984.1150514686511,1170.9479620925674,84.65060382400883,13.832718364620337,966.0780370872986,0.8255496041455871,0.00033546262790251305,2.7586709610002707e-80,0.0,-0.115524868397749,-0.008316885209400155,-0.09935529766222191,-0.09103841245282165,0.05672854200255127,0.10640619083366225,1.0234868508263162e-16,0.09103841245282165,0.09935529766222191,0.11345708400510254,0.2128123816673245,12.629031735376884,15.277665332258563,17.113182341402712,12.349055692509753,15.624038398384467,11.27447347164454,-1.3192114976412022,1.3294220992404764,3.164939108384626,-1.5991875405083338,1.675795165366381,-2.6737697613735456,0.0
4.8,3.5250000000000004,1293.3317325475693,92.6827251723934,13.954399054860795,985.0808476793102,1171.0096548968077,84.61769655351094,13.838826895462452,967.0275908455002,0.8255496041455871,0.00033546262790251305,2.7586709610002707e-80,0.0,-0.11557215939834364,-0.008316618282753974,-0.09935529766222069,-0.09103867937946676,0.0567285420025519,0.10640619083366225,-4.5102810375396984e-17,0.09103867937946676,0.09935529766222069,0.1134570840051038,0.2128123816673245,12.634605345480347,15.284411951933555,17.120739525709062,12.354509037657108,15.63093380415261,11.279449270309811,-1.3197937093804484,1.3300128970727592,3.166340470848267,-1.5998900172036876,1.6765347492918146,-2.674949784550984,0.0
4.8,3.62,1293.3997424519214,92.64672563215046,13.960555363686627,986.0471940264805,1171.0712324894857,84.58479234634632,13.844938315794904,967.9780605246254,0.8255496041455871,0.00033546262790251305,2.7586709610002707e-80,0.0,-0.11561704789172289,-0.008316177770612226,-0.09935529766222093,-0.09103911989160883,0.056728542002551695,0.10640619083366225,-1.3010426069826053e-16,0.09103911989160883,0.09935529766222093,0.11345708400510339,0.2128123816673245,12.640179396508517,15.29116176293114,17.128300284755646,12.35996496237534,15.637829755411856,11.284425462607334,-1.3203759671781103,1.3306063992445125,3.167744921069019,-1.6005904013112868,1.6772743917252289,-2.6761299010792925,0.0
4.8,3.7150000000000003,1293.4676251562398,92.6107455029117,13.966712157776259,987.0140903525102,1171.1326949125885,84.55189120134443,13.851052629015195,968.9294473156637,0.8255496041455871,0.00033546262790251305,2.7586709610002707e-80,0.0,-0.11565952876106422,-0.00831556353440199,-0.09935529766222057,-0.0910397341278186,0.05672854200255211,0.10640619083366225,-2.42861286636753e-17,0.0910397341278186,0.09935529766222057,0.11345708400510422,0.2128123816673245,12.64575388690471,15.297914769003686,17.1358646227457,12.365423469697502,15.64472625023636,11.289402047147357,-1.3209582708715484,1.3312026112274271,3.169152464969441,-1.601288688078757,1.678014092460101,-2.677310110628902,0.0
4.8,3.81,1293.5353807069355,92.57478477748191,13.972869435409995,987.9815364991676,1171.1940422081352,84.51899311733247,13.85716983852658,969.881752411852,0.8255496041455871,0.00033546262790251305,2.7586709610002707e-80,0.0,-0.11569959688341491,-0.008314775435479517,-0.09935529766222118,-0.09104052222674172,0.056728542002551695,0.10640619083366225,-6.245004513516506e-17,0.09104052222674172,0.09935529766222118,0.11345708400510339,0.2128123816673245,12.651328815111855,15.304670973909978,17.14343254388958,12.370884562661864,15.651623286699788,11.294379022539843,-1.3215406202981406,1.3318015384999828,3.170563108479586,-1.6019848727481314,1.6787538512897928,-2.6784904128701523,0.0
4.8,3.9050000000000002,1293.6030091504608,92.5388434486634,13.979027194867596,988.9495323076158,1171.2552744181858,84.4860980931353,13.863289947738197,970.8349770086999,0.8255496041455871,0.00033546262790251305,2.7586709610002707e-80,0.0,-0.11573724712939892,-0.008313813335109884,-0.09935529766222216,-0.09104148432711212,0.05672854200255149,0.10640619083366225,1.5612511283791264e-16,0.09104148432711212,0.09935529766222216,0.11345708400510297,0.2128123816673245,12.656904179572422,15.311430381415251,17.151004052404893,12.376348244311876,15.658520862875234,11.2993563873943,-1.3221230152951744,1.3324031865476549,3.171976857537297,-1.6026789505557204,1.6794936680076376,-2.679670807473297,0.0
4.8,4.0,1293.6705105332987,92.50292150925353,13.985185434428539,989.9180776184515,1171.3163915848297,84.45320612757594,13.869412960064848,971.7891223039572,0.8255496041455871,0.00033546262790251305,2.7586709610002707e-80,0.0,-0.1157724743636912,-0.008312677094501038,-0.0993552976622208,-0.09104262056771989,0.0567285420025519,0.10640619083366225,-1.2663481374630692e-16,0.09104262056771989,0.0993552976622208,0.1134570840051038,0.2128123816673245,12.66247997872864,15.318192995290977,17.158579152516285,12.381814517696071,15.665418976835504,11.304334140320028,-1.3227054556998983,1.3330075608624377,3.1733937180877465,-1.6033709167324677,1.680233542406965,-2.6808512941085105,0.0
5.6,0.2,891.072920756021,15.37090670049047,57.97139610037368,20002.017854658592,889.6326760435423,15.439838351006102,57.61929987988323,19753.81049365149,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3520962204904521,-0.006092139276150208,-0.0016176116131948854,0.004474527662955299,-0.0008088058065966127,6.661338147750937e-16,-2.3418766925686896e-17,0.004474527662955299,0.0016176116131948854,0.0016176116131932255,1.3322676295501875e-15,57.87769670185787,57.712580954447375,57.61929987988332,57.712580954447276,57.877696701857964,57.97139610037358,-0.09369939851580966,-0.25881514592630595,-0.3520962204903597,-0.2588151459264054,-0.09369939851571729,-9.947598300641403e-14,0.0
5.6,0.29500000000000004,891.0696160567959,15.370452358517895,57.97289469902874,20003.077591421217,889.6293766857143,15.43938192776344,57.62078953989492,19754.857353057236,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3521051591338207,-0.006092136442535247,-0.0016176116131965536,0.0044745248293387345,-0.0008088058065975017,6.661338147750937e-16,4.0766001685454967e-17,0.0044745248293387345,0.0016176116131965536,0.0016176116131950034,1.3322676295501875e-15,57.87919287832186,57.71407302610052,57.62078953989501,57.71407302610043,57.879192878321945,57.97289469902864,-0.09370182070688315,-0.2588216729282209,-0.3521051591337354,-0.25882167292831326,-0.09370182070679789,-9.947598300641403e-14,0.0
5.6,0.39,891.0663109793743,15.36999803765143,57.9743932820652,20004.137345211144,889.6260769503037,15.438925504581205,57.62227926330264,19755.90428475493,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3521140187625633,-0.006092132239461754,-0.0016176116131952191,0.0044745206262665795,-0.000808805806596835,6.661338147750937e-16,4.423544863740858e-17,0.0044745206262665795,0.0016176116131952191,0.00161761161319367,1.3322676295501875e-15,57.88068903919266,57.71556516125215,57.62227926330273,57.715565161252066,57.88068903919275,57.97439328206511,-0.09370424287254053,-0.2588281208130496,-0.35211401876247095,-0.2588281208131349,-0.09370424287244816,-9.237055564881302e-14,0.0
5.6,0.48500000000000004,891.0630055243912,15.369543737895158,57.9758918495014,20005.19711604049,889.6227768379406,15.438469081459417,57.6237690501527,19756.95128878068,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35212279934869883,-0.006092126666548512,-0.0016176116131953304,0.00447451505335308,-0.000808805806596835,6.661338147750937e-16,-1.0234868508263162e-16,0.00447451505335308,0.0016176116131953304,0.00161761161319367,1.3322676295501875e-15,57.882185184488335,57.71705735994893,57.6237690501528,57.717057359948846,57.88218518448843,57.975891849501316,-0.09370666501306602,-0.2588344895524699,-0.35212279934859936,-0.25883448955255517,-0.09370666501297364,-8.526512829121202e-14,0.0
5.6,0.5800000000000001,891.0596996918681,15.369089459259618,57.977390401291444,20006.256903875903,889.6194763486483,15.438012658398117,57.6252589004521,19757.99836514293,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3521315008393415,-0.006092119722988619,-0.0016176116131947742,0.0044745081097940205,-0.0008088058065965016,6.661338147750937e-16,1.7607443281164592e-16,0.0044745081097940205,0.0016176116131947742,0.0016176116131930032,1.3322676295501875e-15,57.883681314163184,57.71854962219771,57.625258900452195,57.718549622197614,57.88368131416328,57.97739040129135,-0.09370908712826065,-0.25884077909373104,-0.35213150083924916,-0.2588407790938305,-0.09370908712816117,-9.237055564881302e-14,0.0
5.6,0.675,891.0563934815145,15.368635201740448,57.97888893742532,20007.316708709426,889.6161754821353,15.437556305708341,57.62674855172396,19759.045329367455,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35214038570135386,-0.00609211596349085,-0.0016176116131951079,0.004474504350295717,-0.000808805806596835,6.661338147750937e-16,-2.5153490401663703e-17,0.004474504350295717,0.0016176116131951079,0.00161761161319367,1.3322676295501875e-15,57.88517742820711,57.72004168509681,57.62674855172406,57.720041685096724,57.8851774282072,57.97888893742523,-0.0937115092182097,-0.2588472523285077,-0.3521403857012544,-0.25884725232859296,-0.09371150921811733,-8.526512829121202e-14,0.0
5.6,0.77,891.0530868937651,15.36818096533419,57.98038745793677,20008.376530564055,889.6128742388373,15.437099971828632,57.628238196442574,19760.09231672427,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3521492614941977,-0.00609211204846022,-0.0016176116131946632,0.004474500435265634,-0.0008088058065963906,6.661338147750937e-16,7.632783294297951e-17,0.004474500435265634,0.0016176116131946632,0.0016176116131927812,1.3322676295501875e-15,57.886673526653915,57.72153374143198,57.628238196442666,57.72153374143189,57.886673526654015,57.98038745793668,-0.09371393128285632,-0.25885371650478817,-0.3521492614941053,-0.25885371650488054,-0.09371393128275685,-9.237055564881302e-14,0.0
5.6,0.865,891.0497799282788,15.367726750038825,57.98188596280368,20009.43636942325,889.6095726184116,15.436643638009372,57.62972790457777,19761.139376392824,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3521580582259105,-0.006092106763399752,-0.0016176116131956639,0.004474495150204075,-0.0008088058065969461,6.661338147750937e-16,-1.3010426069826053e-17,0.004474495150204075,0.0016176116131956639,0.0016176116131938923,1.3322676295501875e-15,57.88816960948138,57.72302586128651,57.62972790457787,57.72302586128641,57.88816960948148,57.98188596280359,-0.0937163533223,-0.25886010151717187,-0.35215805822581103,-0.25886010151727135,-0.09371635332220052,-9.237055564881302e-14,0.0
5.6,0.96,891.0464725851505,15.36727255585689,57.98338445201509,20010.496225278388,889.6062706209568,15.436187304250588,57.63121767614146,19762.18650838502,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3521667758736271,-0.006092100108019938,-0.0016176116131937735,0.004474488494826302,-0.0008088058065961683,6.661338147750937e-16,1.3704315460216776e-16,0.004474488494826302,0.0016176116131937735,0.0016176116131923367,1.3322676295501875e-15,57.88966567667881,57.72451804467204,57.63121767614154,57.72451804467196,57.889665676678895,57.983384452015,-0.09371877533627782,-0.25886640734304933,-0.35216677587354894,-0.2588664073431275,-0.09371877533619255,-8.526512829121202e-14,0.0
5.6,1.055,891.0431648645467,15.366818382785738,57.98488292558424,20011.556098137964,889.6029682466334,15.43573106076737,57.63270717431169,19763.233475949284,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3521757512725472,-0.006092097926940509,-0.0016176116131956639,0.004474486313744788,-0.0008088058065970572,6.661338147750937e-16,-5.724587470723463e-17,0.004474486313744788,0.0016176116131956639,0.0016176116131941143,1.3322676295501875e-15,57.89116172825906,57.72600995422173,57.632707174311776,57.72600995422163,57.89116172825914,57.984882925584145,-0.09372119732518058,-0.2588729713625071,-0.3521757512724619,-0.25887297136260656,-0.09372119732509532,-9.237055564881302e-14,0.0
5.6,1.15,891.0398567665067,15.366364230827061,57.98638138349974,20012.615987993035,889.5996654954855,15.435274882955637,57.63419649091081,19764.280343614788,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35218489258893015,-0.006092098626425645,-0.0016176116131954414,0.0044744870132303405,-0.0008088058065970572,6.661338147750937e-16,1.3704315460216776e-16,0.0044744870132303405,0.0016176116131954414,0.0016176116131941143,1.3322676295501875e-15,57.892657764211066,57.72750168190624,57.634196490910895,57.727501681906155,57.89265776421116,57.98638138349966,-0.09372361928867434,-0.25887970159350004,-0.3521848925888449,-0.2588797015935853,-0.09372361928858197,-7.815970093361102e-14,0.0
5.6,1.2449999999999999,891.0365482909156,15.365910099979656,57.987879825751115,20013.67589483531,889.5963623673971,15.43481870520435,57.63568587089661,19765.327283563503,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35219395485450633,-0.0060920979559652725,-0.0016176116131949967,0.00447448634277019,-0.0008088058065967239,6.661338147750937e-16,-8.586881206085195e-17,0.00447448634277019,0.0016176116131949967,0.0016176116131934478,1.3322676295501875e-15,57.894153784524285,57.72899347308004,57.63568587089671,57.72899347307994,57.89415378452438,57.987879825751016,-0.09372604122683015,-0.25888635267107674,-0.35219395485440685,-0.2588863526711762,-0.09372604122673778,-9.947598300641403e-14,0.0
5.6,1.34,891.0332394378266,15.36545599023942,57.989378252349724,20014.735818671947,889.5930588624201,15.434362527513496,57.63717531427812,19766.374295805323,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3522029380716063,-0.00609209591570483,-0.0016176116131955526,0.004474484302509121,-0.0008088058065970572,6.661338147750937e-16,-1.5612511283791264e-16,0.004474484302509121,0.0016176116131955526,0.0016176116131941143,1.3322676295501875e-15,57.895649789209976,57.73048532775223,57.63717531427822,57.73048532775213,57.895649789210076,57.98937825234963,-0.09372846313974748,-0.2588929245974967,-0.3522029380715068,-0.25889292459759616,-0.093728463139648,-9.237055564881302e-14,0.0
5.6,1.435,891.0299302073996,15.365001901609025,57.990876663288326,20015.795759496945,889.5897549807154,15.433906349883097,57.63866482107127,19767.421380354994,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35221184221705215,-0.0060920925053489896,-0.0016176116131956639,0.004474480892153347,-0.0008088058065970572,6.661338147750937e-16,2.168404344971009e-17,0.004474480892153347,0.0016176116131956639,0.0016176116131941143,1.3322676295501875e-15,57.89714577826101,57.73197724593869,57.63866482107136,57.7319772459386,57.8971457782611,57.99087666328824,-0.09373088502731264,-0.25889941734963884,-0.3522118422169669,-0.2588994173497241,-0.09373088502722737,-8.526512829121202e-14,0.0
5.6,1.53,891.0266205995185,15.364547834087222,57.992375058556526,20016.855717302067,889.5864507221669,15.433450172313146,57.64015439127419,19768.468537214732,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3522206672823387,-0.006092087724857552,-0.0016176116131954414,0.00447447611166218,-0.0008088058065969461,6.661338147750937e-16,6.938893903907228e-17,0.00447447611166218,0.0016176116131954414,0.0016176116131938923,1.3322676295501875e-15,57.89864175166698,57.733469227637556,57.64015439127428,57.73346922763748,57.89864175166707,57.99237505855645,-0.09373330688954695,-0.25890583091896957,-0.3522206672822463,-0.25890583091904773,-0.09373330688945458,-7.815970093361102e-14,0.0
5.6,1.625,891.02331061428,15.364093787670388,57.99387343816672,20017.91569209521,889.5831460868704,15.432993994803626,57.64164402489873,19769.51576639642,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35222941326799173,-0.006092081574344696,-0.001617611613195775,0.004474469961148779,-0.0008088058065970572,6.661338147750937e-16,-1.4224732503009818e-16,0.004474469961148779,0.001617611613195775,0.0016176116131941143,1.3322676295501875e-15,57.900137709440216,57.73496127286076,57.64164402489883,57.73496127286068,57.900137709440315,57.99387343816664,-0.09373572872650726,-0.25891216530596495,-0.35222941326789226,-0.2589121653060431,-0.09373572872640779,-8.526512829121202e-14,0.0
5.6,1.72,891.0200002516491,15.363639762363931,57.99537180208865,20018.975683854063,889.5798410747927,15.432537817354541,57.64313372194835,19770.56306790602,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.352238080140296,-0.006092074053334712,-0.0016176116131946632,0.004474462440140065,-0.0008088058065965016,6.661338147750937e-16,1.6479873021779667e-17,0.004474462440140065,0.0016176116131946632,0.0016176116131930032,1.3322676295501875e-15,57.90163365155063,57.73645338161164,57.643133721948445,57.73645338161154,57.901633651550725,57.995371802088556,-0.09373815053801593,-0.2589184204770092,-0.35223808014020364,-0.25891842047710867,-0.09373815053792356,-9.237055564881302e-14,0.0
5.6,1.815,891.0166895117299,15.36318575815923,57.99687015035408,20020.03569260025,889.5765356860356,15.432081639965903,57.6446234824352,19771.610441755634,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3522466679188767,-0.0060920651622710835,-0.0016176116131946632,0.004474453549076346,-0.0008088058065965016,6.661338147750937e-16,-7.45931094670027e-17,0.004474453549076346,0.0016176116131946632,0.0016176116131930032,1.3322676295501875e-15,57.903129578029784,57.73794555390251,57.6446234824353,57.737945553902414,57.90312957802988,57.99687015035398,-0.09374057232429323,-0.25892459645156407,-0.35224666791877723,-0.25892459645166355,-0.09374057232419375,-9.947598300641403e-14,0.0
5.6,1.91,891.0133783944725,15.362731775062343,57.998368482929315,20021.095718309036,889.5732299205504,15.431625462637694,57.646113306361805,19772.657887950565,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3522551765675104,-0.006092054900635221,-0.001617611613194552,0.00447444328744054,-0.0008088058065965016,6.661338147750937e-16,-1.2923689896027213e-16,0.00447444328744054,0.001617611613194552,0.0016176116131930032,1.3322676295501875e-15,57.90462548884412,57.73943778973583,57.64611330636188,57.73943778973573,57.9046254888442,57.998368482929216,-0.09374299408519704,-0.2589306931934843,-0.3522551765674322,-0.25893069319358375,-0.09374299408511888,-9.947598300641403e-14,0.0
5.6,2.005,891.0100668999964,15.362277813068562,57.999866799832354,20022.15576099228,889.5699237784555,15.431169302936919,57.64760312811481,19773.70536036194,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35226367171754447,-0.006092044407023543,-0.0016176116131952191,0.004474432793828422,-0.000808805806596835,6.661338147750937e-16,9.80118763926896e-17,0.004474432793828422,0.0016176116131952191,0.00161761161319367,1.3322676295501875e-15,57.90612138401154,57.740930023392075,57.6476031281149,57.74093002339199,57.906121384011634,57.99986679983227,-0.09374541582081264,-0.25893677644027946,-0.3522636717174521,-0.2589367764403647,-0.09374541582072027,-8.526512829121202e-14,0.0
5.6,2.1,891.0067550281768,15.361823872177707,58.00136510104818,20023.215820638467,889.5666172596284,15.430713459502496,57.64909183196699,19774.752074506592,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35227326908118783,-0.006092053034964434,-0.0016176116131942182,0.004474441421770374,-0.0008088058065962795,6.661338147750937e-16,1.5785983631388945e-16,0.004474441421770374,0.0016176116131942182,0.001617611613192559,1.3322676295501875e-15,57.907617263517196,57.74242113733761,57.64909183196707,57.742421137337516,57.90761726351728,58.00136510104808,-0.0937478375309837,-0.25894396371057127,-0.3522732690811097,-0.25894396371066364,-0.09374783753089844,-9.947598300641403e-14,0.0
5.6,2.1950000000000003,891.0034427791762,15.361369952390616,58.00286338657664,20024.275897246618,889.5633103642276,15.430257616128491,57.65058059914766,19775.798860882544,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3522827874289831,-0.006092060293512973,-0.001617611613195775,0.00447444868031714,-0.0008088058065971683,6.661338147750937e-16,-5.811323644522304e-17,0.00447444868031714,0.001617611613195775,0.0016176116131943366,1.3322676295501875e-15,57.9091131273607,57.74391231471431,57.65058059914775,57.74391231471422,57.9091131273608,58.00286338657656,-0.09375025921594471,-0.25895107186233446,-0.35228278742889074,-0.2589510718624197,-0.09375025921584523,-8.526512829121202e-14,0.0
5.6,2.29,891.0001301530356,15.360916053706788,58.00436165641474,20025.335990813714,889.5600030922988,15.429801772814926,57.652069429665296,19776.845719499277,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35229222674944083,-0.006092066182576308,-0.0016176116131946632,0.004474454569381654,-0.0008088058065965016,6.661338147750937e-16,8.673617379884035e-18,0.004474454569381654,0.0016176116131946632,0.0016176116131930032,1.3322676295501875e-15,57.91060897553935,57.74540355553035,57.65206942966539,57.74540355553026,57.910608975539446,58.00436165641464,-0.09375268087539013,-0.2589581008843851,-0.35229222674934846,-0.25895810088447746,-0.09375268087529065,-9.947598300641403e-14,0.0
5.6,2.3850000000000002,890.9968171496943,15.360462176121999,58.0058599105669,20026.396101342027,889.5566954437783,15.429345929561778,57.65355832352145,19777.892650361435,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.3523015870454458,-0.006092070702310125,-0.0016176116131943294,0.004474459089115805,-0.0008088058065965016,6.661338147750937e-16,9.540979117872439e-18,0.004474459089115805,0.0016176116131943294,0.0016176116131930032,1.3322676295501875e-15,57.91210480805738,57.7468948597875,57.653558323521544,57.74689485978742,57.91210480805747,58.00585991056682,-0.0937551025095189,-0.2589650507793948,-0.3523015870453534,-0.25896505077948007,-0.09375510250942654,-7.815970093361102e-14,0.0
5.6,2.4800000000000004,890.9935037691582,15.360008319638634,58.007358149016945,20027.456228819217,889.5533874186716,15.428890086369044,57.655047280722094,19778.939653476737,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35231086829485037,-0.006092073852437946,-0.0016176116131952191,0.004474462239242852,-0.000808805806596835,6.661338147750937e-16,1.2576745200831851e-16,0.004474462239242852,0.0016176116131952191,0.00161761161319367,1.3322676295501875e-15,57.91360062489859,57.74838622749176,57.65504728072218,57.74838622749167,57.913600624898685,58.00735814901686,-0.09375752411835236,-0.25897192152518755,-0.3523108682947651,-0.2589719215252728,-0.09375752411826,-8.526512829121202e-14,0.0
5.6,2.575,890.9901900115466,15.359554484256,58.008856371767685,20028.51637324639,889.5500790171004,15.42843424323674,57.65653630128064,19779.986728858166,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35232007048704617,-0.006092075632881791,-0.0016176116131943294,0.00447446401968743,-0.0008088058065965016,6.661338147750937e-16,-3.209238430557093e-17,0.00447446401968743,0.0016176116131943294,0.0016176116131930032,1.3322676295501875e-15,57.915096426065986,57.74987765865639,57.656536301280724,57.74987765865629,57.915096426066064,58.00885637176759,-0.09375994570169865,-0.25897871311129705,-0.3523200704869609,-0.25897871311139653,-0.0937599457016205,-9.237055564881302e-14,0.0
5.6,2.6700000000000004,890.9868758768813,15.359100669971841,58.0103545788215,20029.576534624353,889.546770239083,15.427978400164848,57.65802538520395,19781.033876514077,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35232919361754966,-0.006092076043669578,-0.0016176116131956639,0.004474464430473861,-0.0008088058065971683,6.661338147750937e-16,-5.2909066017292616e-17,0.004474464430473861,0.0016176116131956639,0.0016176116131943366,1.3322676295501875e-15,57.916592211561685,57.751369153288486,57.65802538520403,57.75136915328841,57.91659221156176,58.01035457882141,-0.09376236725981357,-0.2589854255330124,-0.3523291936174715,-0.25898542553309056,-0.09376236725973541,-8.526512829121202e-14,0.0
5.6,2.765,890.9835613651438,15.358646876786178,58.011852770169526,20030.636712945943,889.5434610846047,15.427522557153377,57.65951453249663,19782.08109645125,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35233823767289607,-0.006092075084674972,-0.0016176116131948854,0.004474463471480125,-0.0008088058065966127,6.661338147750937e-16,3.8163916471489756e-17,0.004474463471480125,0.0016176116131948854,0.0016176116131932255,1.3322676295501875e-15,57.91808798137711,57.75286071139244,57.65951453249671,57.75286071139234,57.9180879813772,58.01185277016943,-0.0937647887924129,-0.2589920587770891,-0.3523382376728179,-0.25899205877718856,-0.09376478879232764,-9.237055564881302e-14,0.0
5.6,2.8600000000000003,890.9802464763598,15.35819310469842,58.013350945808114,20031.6969082077,889.5401515536888,15.427066714202319,57.66100374316583,19783.128388678244,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.35234720264228514,-0.006092072755817105,-0.0016176116131946632,0.004474461142622439,-0.0008088058065966127,6.661338147750937e-16,-2.6020852139652106e-18,0.004474461142622439,0.0016176116131946632,0.0016176116131932255,1.3322676295501875e-15,57.91958373550846,57.75435233297553,57.66100374316591,57.754352332975444,57.91958373550854,58.01335094580803,-0.09376721029965296,-0.25899861283258474,-0.352347202642207,-0.25899861283267,-0.0937672102995748,-8.526512829121202e-14,0.0
5.6,2.955,890.9769312105487,15.357739353707696,58.01484910573426,20032.757120406615,889.5368416463554,15.426610871311672,57.66249301721844,19784.175753203457,0.997326233679174,1.0,9.295001053988138e-28,0.0,-0.352356088515819,-0.006092069057030865,-0.0016176116131944407,0.004474457443836246,-0.0008088058065963906,6.661338147750937e-16,-1.7867651802561113e-16,0.004474457443836246,0.0016176116131944407,0.0016176116131927812,1.3322676295501875e-15,57.92107947395276,57.75584401804465,57.66249301721854,57.75584401804455,57.92107947395285,58.01484910573416,-0.09376963178149822,-0.2590050876896086,-0.35235608851571953,-0.2590050876897081,-0.09376963178140585,-9.947598300641403e-14,0.0
