family,base_family,feature,polarity,grid,D,eval_role,score,pointamp_leverage,partial_excess,family_score,p95_abs_delta_mu,p95_abs_delta_log_partial,p95_abs_delta_log_width
family_score__lo__projected_logdet_part_action,family_score,projected_logdet_part_action,low_trigger,D60,6.169491525423729,positive,3.1399509537877393,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__lo__projected_logdet_part_action,family_score,projected_logdet_part_action,low_trigger,D60,6.4406779661016955,positive,8.653087750561715,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__lo__projected_logdet_part_action,family_score,projected_logdet_part_action,low_trigger,D60,6.711864406779661,guard,3.187157622762857e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__hi__projected_schur_gain,family_score,projected_schur_gain,high_trigger,D21,4.0,guard,2.844416260128167e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__hi__projected_schur_gain,family_score,projected_schur_gain,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__hi__projected_schur_gain,family_score,projected_schur_gain,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__hi__projected_schur_gain,family_score,projected_schur_gain,high_trigger,D60,4.813559322033898,guard,1.1901994848830197e-09,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__hi__projected_schur_gain,family_score,projected_schur_gain,high_trigger,D60,5.627118644067797,guard,3.1701939439713555e-11,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__hi__projected_schur_gain,family_score,projected_schur_gain,high_trigger,D60,6.169491525423729,positive,3.305989250582614,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__hi__projected_schur_gain,family_score,projected_schur_gain,high_trigger,D60,6.4406779661016955,positive,9.32297691588212,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__hi__projected_schur_gain,family_score,projected_schur_gain,high_trigger,D60,6.711864406779661,guard,3.16727915810757e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__lo__projected_schur_gain,family_score,projected_schur_gain,low_trigger,D21,4.0,guard,1.2376116521186302e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__lo__projected_schur_gain,family_score,projected_schur_gain,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__lo__projected_schur_gain,family_score,projected_schur_gain,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__lo__projected_schur_gain,family_score,projected_schur_gain,low_trigger,D60,4.813559322033898,guard,7.789428574616732e-10,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__lo__projected_schur_gain,family_score,projected_schur_gain,low_trigger,D60,5.627118644067797,guard,0.0,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__lo__projected_schur_gain,family_score,projected_schur_gain,low_trigger,D60,6.169491525423729,positive,0.7582609728161374,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__lo__projected_schur_gain,family_score,projected_schur_gain,low_trigger,D60,6.4406779661016955,positive,4.010573179389637,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__lo__projected_schur_gain,family_score,projected_schur_gain,low_trigger,D60,6.711864406779661,guard,3.624233313766843e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__hi__projected_schur_action,family_score,projected_schur_action,high_trigger,D21,4.0,guard,3.0159222289132594e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__hi__projected_schur_action,family_score,projected_schur_action,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__hi__projected_schur_action,family_score,projected_schur_action,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__hi__projected_schur_action,family_score,projected_schur_action,high_trigger,D60,4.813559322033898,guard,1.2850558285338746e-09,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__hi__projected_schur_action,family_score,projected_schur_action,high_trigger,D60,5.627118644067797,guard,3.1701939439713555e-11,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__hi__projected_schur_action,family_score,projected_schur_action,high_trigger,D60,6.169491525423729,positive,3.41575019657434,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__hi__projected_schur_action,family_score,projected_schur_action,high_trigger,D60,6.4406779661016955,positive,9.817313961671067,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__hi__projected_schur_action,family_score,projected_schur_action,high_trigger,D60,6.711864406779661,guard,3.355254386104796e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__lo__projected_schur_action,family_score,projected_schur_action,low_trigger,D21,4.0,guard,1.0661056833335376e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__lo__projected_schur_action,family_score,projected_schur_action,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__lo__projected_schur_action,family_score,projected_schur_action,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__lo__projected_schur_action,family_score,projected_schur_action,low_trigger,D60,4.813559322033898,guard,6.840865138108181e-10,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__lo__projected_schur_action,family_score,projected_schur_action,low_trigger,D60,5.627118644067797,guard,0.0,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__lo__projected_schur_action,family_score,projected_schur_action,low_trigger,D60,6.169491525423729,positive,0.6485000268244113,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__lo__projected_schur_action,family_score,projected_schur_action,low_trigger,D60,6.4406779661016955,positive,3.516236133600691,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__lo__projected_schur_action,family_score,projected_schur_action,low_trigger,D60,6.711864406779661,guard,3.436258085769617e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__hi__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,high_trigger,D21,4.0,guard,2.9568186610609925e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__hi__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__hi__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__hi__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,high_trigger,D60,4.813559322033898,guard,1.1839209837622186e-09,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__hi__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,high_trigger,D60,5.627118644067797,guard,3.1701939439713555e-11,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__hi__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,high_trigger,D60,6.169491525423729,positive,3.4751680902194493,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__hi__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,high_trigger,D60,6.4406779661016955,positive,10.068133610382244,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__hi__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,high_trigger,D60,6.711864406779661,guard,3.3914689728651616e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__lo__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,low_trigger,D21,4.0,guard,1.125209251185805e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__lo__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__lo__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__lo__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,low_trigger,D60,4.813559322033898,guard,7.852213585824742e-10,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__lo__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,low_trigger,D60,5.627118644067797,guard,0.0,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__lo__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,low_trigger,D60,6.169491525423729,positive,0.589082133179302,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__lo__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,low_trigger,D60,6.4406779661016955,positive,3.2654164848895135,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__lo__projected_logdet_schur_response_action,family_score,projected_logdet_schur_response_action,low_trigger,D60,6.711864406779661,guard,3.4000434990092517e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__hi__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,high_trigger,D21,4.0,guard,1.0554610921331796e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__hi__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__hi__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__hi__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,high_trigger,D60,4.813559322033898,guard,7.450630570972863e-10,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__hi__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,high_trigger,D60,5.627118644067797,guard,0.0,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__hi__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,high_trigger,D60,6.169491525423729,positive,0.5491718032693574,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__hi__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,high_trigger,D60,6.4406779661016955,positive,3.0860664143210266,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__hi__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,high_trigger,D60,6.711864406779661,guard,3.3332419543898735e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__lo__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,low_trigger,D21,4.0,guard,3.0265668201136174e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__lo__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__lo__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__lo__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,low_trigger,D60,4.813559322033898,guard,1.2240792852474064e-09,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__lo__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,low_trigger,D60,5.627118644067797,guard,3.1701939439713555e-11,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__lo__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,low_trigger,D60,6.169491525423729,positive,3.515078420129394,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__lo__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,low_trigger,D60,6.4406779661016955,positive,10.247483680950731,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__lo__projected_logdet_schur_response_weight,family_score,projected_logdet_schur_response_weight,low_trigger,D60,6.711864406779661,guard,3.45827051748454e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__hi__projected_logdet_part_share,family_score,projected_logdet_part_share,high_trigger,D21,4.0,guard,7.245615626420436e-13,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__hi__projected_logdet_part_share,family_score,projected_logdet_part_share,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__hi__projected_logdet_part_share,family_score,projected_logdet_part_share,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__hi__projected_logdet_part_share,family_score,projected_logdet_part_share,high_trigger,D60,4.813559322033898,guard,4.2370055422238874e-10,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__hi__projected_logdet_part_share,family_score,projected_logdet_part_share,high_trigger,D60,5.627118644067797,guard,0.0,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__hi__projected_logdet_part_share,family_score,projected_logdet_part_share,high_trigger,D60,6.169491525423729,positive,0.5205529151329316,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__hi__projected_logdet_part_share,family_score,projected_logdet_part_share,high_trigger,D60,6.4406779661016955,positive,2.9195796114624213,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__hi__projected_logdet_part_share,family_score,projected_logdet_part_share,high_trigger,D60,6.711864406779661,guard,3.1374222322980793e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__lo__projected_logdet_part_share,family_score,projected_logdet_part_share,low_trigger,D21,4.0,guard,3.3574663496047536e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__lo__projected_logdet_part_share,family_score,projected_logdet_part_share,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__lo__projected_logdet_part_share,family_score,projected_logdet_part_share,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__lo__projected_logdet_part_share,family_score,projected_logdet_part_share,low_trigger,D60,4.813559322033898,guard,1.545441788122304e-09,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__lo__projected_logdet_part_share,family_score,projected_logdet_part_share,low_trigger,D60,5.627118644067797,guard,3.1701939439713555e-11,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__lo__projected_logdet_part_share,family_score,projected_logdet_part_share,low_trigger,D60,6.169491525423729,positive,3.54369730826582,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__lo__projected_logdet_part_share,family_score,projected_logdet_part_share,low_trigger,D60,6.4406779661016955,positive,10.413970483809337,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__lo__projected_logdet_part_share,family_score,projected_logdet_part_share,low_trigger,D60,6.711864406779661,guard,3.6540902395763335e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__hi__projected_schur_share,family_score,projected_schur_share,high_trigger,D21,4.0,guard,3.3574663496047536e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__hi__projected_schur_share,family_score,projected_schur_share,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__hi__projected_schur_share,family_score,projected_schur_share,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__hi__projected_schur_share,family_score,projected_schur_share,high_trigger,D60,4.813559322033898,guard,1.5454417881223049e-09,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__hi__projected_schur_share,family_score,projected_schur_share,high_trigger,D60,5.627118644067797,guard,3.1701939439713555e-11,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__hi__projected_schur_share,family_score,projected_schur_share,high_trigger,D60,6.169491525423729,positive,3.54369730826582,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__hi__projected_schur_share,family_score,projected_schur_share,high_trigger,D60,6.4406779661016955,positive,10.413970483809335,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__hi__projected_schur_share,family_score,projected_schur_share,high_trigger,D60,6.711864406779661,guard,3.654090239576335e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__lo__projected_schur_share,family_score,projected_schur_share,low_trigger,D21,4.0,guard,7.245615626420437e-13,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__lo__projected_schur_share,family_score,projected_schur_share,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__lo__projected_schur_share,family_score,projected_schur_share,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__lo__projected_schur_share,family_score,projected_schur_share,low_trigger,D60,4.813559322033898,guard,4.237005542223879e-10,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__lo__projected_schur_share,family_score,projected_schur_share,low_trigger,D60,5.627118644067797,guard,0.0,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__lo__projected_schur_share,family_score,projected_schur_share,low_trigger,D60,6.169491525423729,positive,0.5205529151329317,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__lo__projected_schur_share,family_score,projected_schur_share,low_trigger,D60,6.4406779661016955,positive,2.919579611462422,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__lo__projected_schur_share,family_score,projected_schur_share,low_trigger,D60,6.711864406779661,guard,3.1374222322980783e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__hi__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,high_trigger,D21,4.0,guard,8.7612782337667e-13,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__hi__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__hi__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__hi__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,high_trigger,D60,4.813559322033898,guard,0.0,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__hi__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,high_trigger,D60,5.627118644067797,guard,9.728136289153326e-12,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__hi__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,high_trigger,D60,6.169491525423729,positive,1.907084033903713,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__hi__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,high_trigger,D60,6.4406779661016955,positive,7.358970802567468,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__hi__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,high_trigger,D60,6.711864406779661,guard,4.367356758409185e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__lo__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,low_trigger,D21,4.0,guard,3.205900088870127e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__lo__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__lo__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__lo__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,low_trigger,D60,4.813559322033898,guard,1.969142342344693e-09,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__lo__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,low_trigger,D60,5.627118644067797,guard,2.1973803150560227e-11,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__lo__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,low_trigger,D60,6.169491525423729,positive,2.1571661894950385,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__lo__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,low_trigger,D60,6.4406779661016955,positive,5.97457929270429,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__lo__eymh_parented_prefactor_diag,family_score,eymh_parented_prefactor_diag,low_trigger,D60,6.711864406779661,guard,2.4241557134652285e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__hi__parent_blockdet_det_ratio,family_score,parent_blockdet_det_ratio,high_trigger,D21,4.0,guard,2.8119829065149488e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__hi__parent_blockdet_det_ratio,family_score,parent_blockdet_det_ratio,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__hi__parent_blockdet_det_ratio,family_score,parent_blockdet_det_ratio,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__hi__parent_blockdet_det_ratio,family_score,parent_blockdet_det_ratio,high_trigger,D60,4.813559322033898,guard,1.1024094397299136e-09,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__hi__parent_blockdet_det_ratio,family_score,parent_blockdet_det_ratio,high_trigger,D60,5.627118644067797,guard,3.1701939439713555e-11,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__hi__parent_blockdet_det_ratio,family_score,parent_blockdet_det_ratio,high_trigger,D60,6.169491525423729,positive,3.3912702886419037,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__hi__parent_blockdet_det_ratio,family_score,parent_blockdet_det_ratio,high_trigger,D60,6.4406779661016955,positive,9.691692240373293,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__hi__parent_blockdet_det_ratio,family_score,parent_blockdet_det_ratio,high_trigger,D60,6.711864406779661,guard,3.253309407741929e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__lo__parent_blockdet_det_ratio,family_score,parent_blockdet_det_ratio,low_trigger,D21,4.0,guard,1.2700450057318485e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__lo__parent_blockdet_det_ratio,family_score,parent_blockdet_det_ratio,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__lo__parent_blockdet_det_ratio,family_score,parent_blockdet_det_ratio,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
