alpha_center,taper,taper_center_D,taper_sigma_D,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
0.8,0.01,5.9,0.4,6.711864406779661,0.6,3.2155526617023362,24.022531753025778,-20.80697909132344,-2.010992969059602,0.0
0.8,0.01,6.0,0.4,6.711864406779661,0.6,3.216156409054981,24.022531753025778,-20.806375343970796,-2.0108052281814692,0.0
0.8,0.02,5.9,0.4,6.711864406779661,0.6,3.2170197112333994,24.022531753025778,-20.80551204179238,-2.010536837524208,0.0
0.8,0.02,6.0,0.4,6.711864406779661,0.6,3.2182278702511513,24.022531753025778,-20.804303882774626,-2.010161355767943,0.0
0.825,0.01,5.9,0.4,6.711864406779661,0.6,3.206968894924655,24.022531753025778,-20.815562858101124,-2.013665991427203,0.0
0.825,0.01,6.0,0.4,6.711864406779661,0.6,3.207571030602103,24.022531753025778,-20.814960722423674,-2.013478250549071,0.0
0.825,0.02,5.9,0.4,6.711864406779661,0.6,3.2084320282359107,24.022531753025778,-20.814099724789866,-2.0132098598918096,0.0
0.825,0.02,6.0,0.4,6.711864406779661,0.6,3.2096369621299186,24.022531753025778,-20.81289479089586,-2.012834378135545,0.0
0.8,0.01,5.9,0.4,6.711864406779661,1.0,3.2155665630170613,24.022571869375913,-20.807005306358853,-2.010990315864905,0.0
0.8,0.01,6.0,0.4,6.711864406779661,1.0,3.216170293226006,24.022571869375913,-20.806401576149906,-2.0108025811287953,0.0
0.8,0.02,5.9,0.4,6.711864406779661,1.0,3.2170335708840994,24.022571869375913,-20.805538298491815,-2.0105341992520476,0.0
0.8,0.02,6.0,0.4,6.711864406779661,1.0,3.2182416955738495,24.022571869375913,-20.804330173802065,-2.010158729779828,0.0
0.825,0.01,5.9,0.4,6.711864406779661,1.0,3.2069830395781045,24.022571869375913,-20.815588829797807,-2.0136632507834493,0.0
0.825,0.01,6.0,0.4,6.711864406779661,1.0,3.207585158210272,24.022571869375913,-20.81498671116564,-2.013475516047339,0.0
0.825,0.02,5.9,0.4,6.711864406779661,1.0,3.208446131464502,24.022571869375913,-20.81412573791141,-2.0132071341705915,0.0
0.825,0.02,6.0,0.4,6.711864406779661,1.0,3.209651031227512,24.022571869375913,-20.8129208381484,-2.0128316646983717,0.0
0.8,0.01,5.9,0.4,6.711864406779661,2.0,3.21560131565004,24.022672158852178,-20.807070843202137,-2.010983683092822,0.0
0.8,0.01,6.0,0.4,6.711864406779661,2.0,3.2162050030003932,24.022672158852178,-20.806467155851784,-2.0107959637112924,0.0
0.8,0.02,5.9,0.4,6.711864406779661,2.0,3.2170682193586133,24.022672158852178,-20.805603939493565,-2.010527603785151,0.0
0.8,0.02,6.0,0.4,6.711864406779661,2.0,3.218276258229683,24.022672158852178,-20.804395900622495,-2.0101521650220926,0.0
0.825,0.01,5.9,0.4,6.711864406779661,2.0,3.20701840054868,24.022672158852178,-20.815653758303498,-2.0136563993954817,0.0
0.825,0.01,6.0,0.4,6.711864406779661,2.0,3.2076204765682843,24.022672158852178,-20.815051682283894,-2.0134686800139523,0.0
0.825,0.02,5.9,0.4,6.711864406779661,2.0,3.208481388874481,24.022672158852178,-20.814190769977696,-2.013200320087811,0.0
0.825,0.02,6.0,0.4,6.711864406779661,2.0,3.2096862033112847,24.022672158852178,-20.812985955540892,-2.0128248813247525,0.0
0.8,0.01,5.9,0.4,6.711864406779661,4.0,3.2156708181543925,24.02287273152609,-20.807201913371696,-2.010970418444208,0.0
0.8,0.01,6.0,0.4,6.711864406779661,4.0,3.216274419790217,24.02287273152609,-20.806598311735872,-2.0107827297698595,0.0
0.8,0.02,5.9,0.4,6.711864406779661,4.0,3.2171375135524944,24.02287273152609,-20.805735217973595,-2.0105144137420976,0.0
0.8,0.02,6.0,0.4,6.711864406779661,4.0,3.218345380791544,24.02287273152609,-20.804527350734546,-2.0101390363934004,0.0
0.825,0.01,5.9,0.4,6.711864406779661,4.0,3.2070891196910525,24.02287273152609,-20.815783611835037,-2.0136426975433075,0.0
0.825,0.01,6.0,0.4,6.711864406779661,4.0,3.2076911104881045,24.02287273152609,-20.815181621037986,-2.0134550088689593,0.0
0.825,0.02,5.9,0.4,6.711864406779661,4.0,3.2085519009019263,24.02287273152609,-20.814320830624162,-2.013186692841197,0.0
0.825,0.02,6.0,0.4,6.711864406779661,4.0,3.2097565446914946,24.02287273152609,-20.813116186834595,-2.0128113154925,0.0
0.8,0.01,5.9,0.4,7.254237288135593,0.2,3.31311739479622,3.4391049246431042,-0.12598752984688444,-0.037321683923858526,0.0
0.8,0.01,6.0,0.4,7.254237288135593,0.2,3.3131637687341526,3.4391049246431042,-0.1259411559089516,-0.037307686951261396,0.0
0.8,0.02,5.9,0.4,7.254237288135593,0.2,3.313159835968886,3.4391049246431042,-0.1259450886742184,-0.03730887396400061,0.0
0.8,0.02,6.0,0.4,7.254237288135593,0.2,3.313252585681963,3.4391049246431042,-0.12585233896114145,-0.037280880018806424,0.0
0.825,0.01,5.9,0.4,7.254237288135593,0.2,3.307262047767383,3.4391049246431042,-0.13184287687572116,-0.03909057001457193,0.0
0.825,0.01,6.0,0.4,7.254237288135593,0.2,3.3073083397476104,3.4391049246431042,-0.13179658489549384,-0.03907657304197473,0.0
0.825,0.02,5.9,0.4,7.254237288135593,0.2,3.3073044139328083,3.4391049246431042,-0.13180051071029597,-0.03907776005471403,0.0
0.825,0.02,6.0,0.4,7.254237288135593,0.2,3.3073969997272274,3.4391049246431042,-0.1317079249158768,-0.039049766109519816,0.0
0.8,0.01,5.9,0.4,7.254237288135593,0.6,3.3131180146304064,3.4391055154853563,-0.1259875008549498,-0.03732166864014693,0.0
0.8,0.01,6.0,0.4,7.254237288135593,0.6,3.313164388520291,3.4391055154853563,-0.1259411269650652,-0.03730767168467061,0.0
0.8,0.02,5.9,0.4,7.254237288135593,0.6,3.3131604557590992,3.4391055154853563,-0.12594505972625702,-0.03730885869595797,0.0
0.8,0.02,6.0,0.4,7.254237288135593,0.6,3.313253205376077,3.4391055154853563,-0.12585231010927922,-0.037280864785004864,0.0
0.825,0.01,5.9,0.4,7.254237288135593,0.6,3.3072626736618815,3.4391055154853563,-0.13184284182347472,-0.039090552567210356,0.0
0.825,0.01,6.0,0.4,7.254237288135593,0.6,3.307308965594246,3.4391055154853563,-0.13179654989111045,-0.03907655561173403,0.0
0.825,0.02,5.9,0.4,7.254237288135593,0.6,3.3073050397835027,3.4391055154853563,-0.1318004757018536,-0.039077742623021446,0.0
0.825,0.02,6.0,0.4,7.254237288135593,0.6,3.3073976254821926,3.4391055154853563,-0.13170789000316363,-0.039049748712068455,0.0
0.8,0.01,5.9,0.4,7.254237288135593,1.0,3.31311863445249,3.4391061064013226,-0.12598747194883275,-0.03732165338152814,0.0
0.8,0.01,6.0,0.4,7.254237288135593,1.0,3.3131650082943467,3.4391061064013226,-0.12594109810697596,-0.0373076564431664,0.0
0.8,0.02,5.9,0.4,7.254237288135593,1.0,3.313161075537227,3.4391061064013226,-0.12594503086409548,-0.037308843453002505,0.0
0.8,0.02,6.0,0.4,7.254237288135593,1.0,3.3132538250581454,3.4391061064013226,-0.12585228134317727,-0.03728084957627871,0.0
0.825,0.01,5.9,0.4,7.254237288135593,1.0,3.3072632995417384,3.4391061064013226,-0.13184280685958427,-0.03909053514571652,0.0
0.825,0.01,6.0,0.4,7.254237288135593,1.0,3.3073095914262605,3.4391061064013226,-0.13179651497506217,-0.039076538207354475,0.0
0.825,0.02,5.9,0.4,7.254237288135593,1.0,3.3073056656195745,3.4391061064013226,-0.13180044078174813,-0.0390777252171905,0.0
0.825,0.02,6.0,0.4,7.254237288135593,1.0,3.307398251222575,3.4391061064013226,-0.13170785517874783,-0.03904973134046669,0.0
0.8,0.01,5.9,0.4,7.254237288135593,2.0,3.3131201839393527,3.4391075836486515,-0.12598739970929884,-0.03732161524325071,0.0
0.8,0.01,6.0,0.4,7.254237288135593,2.0,3.3131665576611478,3.4391075836486515,-0.12594102598750379,-0.03730761834767288,0.0
0.8,0.02,5.9,0.4,7.254237288135593,2.0,3.3131626249142103,3.4391075836486515,-0.12594495873444123,-0.03730880535388064,0.0
0.8,0.02,6.0,0.4,7.254237288135593,2.0,3.3132553741949926,3.4391075836486515,-0.12585220945365894,-0.0372808115627251,0.0
0.825,0.01,5.9,0.4,7.254237288135593,2.0,3.307264864172208,3.4391075836486515,-0.13184271947644355,-0.03909049160054125,0.0
0.825,0.01,6.0,0.4,7.254237288135593,2.0,3.3073111559371307,3.4391075836486515,-0.1317964277115209,-0.03907649470496317,0.0
0.825,0.02,5.9,0.4,7.254237288135593,2.0,3.307307230140587,3.4391075836486515,-0.13180035350806474,-0.03907768171117113,0.0
0.825,0.02,6.0,0.4,7.254237288135593,2.0,3.3073998155043762,3.4391075836486515,-0.13170776814427532,-0.03904968792001557,0.0
0.8,0.01,5.9,0.4,7.254237288135593,4.0,3.313123282803556,3.43911053799428,-0.12598725519072396,-0.03732153895652208,0.0
0.8,0.01,6.0,0.4,7.254237288135593,4.0,3.3131696562852166,3.43911053799428,-0.12594088170906348,-0.03730754214651451,0.0
0.8,0.02,5.9,0.4,7.254237288135593,4.0,3.3131657235586442,3.43911053799428,-0.12594481443563588,-0.037308729145465576,0.0
0.8,0.02,6.0,0.4,7.254237288135593,4.0,3.3132584723591374,3.43911053799428,-0.12585206563514273,-0.03728073552545061,0.0
0.825,0.01,5.9,0.4,7.254237288135593,4.0,3.307267993324732,3.43911053799428,-0.13184254466954792,-0.03909040449975595,0.0
0.825,0.01,6.0,0.4,7.254237288135593,4.0,3.307314284850445,3.43911053799428,-0.13179625314383525,-0.039076407689748356,0.0
0.825,0.02,5.9,0.4,7.254237288135593,4.0,3.307310359074189,3.43911053799428,-0.13180017892009133,-0.039077594688699153,0.0
0.825,0.02,6.0,0.4,7.254237288135593,4.0,3.3074029439595387,3.43911053799428,-0.13170759403474142,-0.039049601068684305,0.0
