mode,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
fullwidthrefamp_pointamp3_widthboost_candidate,5.898305084745763,4.0,60.304252595100714,90.82895137743073,-30.524698782330013,-0.40957545734353323,0.0
full_direct,6.169491525423728,0.2,86.94702113806264,86.94702113806264,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,6.169491525423728,0.2,72.06646393780714,86.94702113806264,-14.880557200255495,-0.1877101772725467,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,6.169491525423728,0.2,61.14549183271811,86.94702113806264,-25.80152930534453,-0.3520428444115517,0.0
full_direct,6.169491525423728,0.39,86.94756859275871,86.94756859275871,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,6.169491525423728,0.39,72.0689876687766,86.94756859275871,-14.878580923982113,-0.18768145479065632,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,6.169491525423728,0.39,61.14763311679043,86.94756859275871,-25.799935475968283,-0.35201412192966164,0.0
full_direct,6.169491525423728,0.5800000000000001,86.94811604148256,86.94811604148256,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,6.169491525423728,0.5800000000000001,72.07151158782102,86.94811604148256,-14.876604453661542,-0.18765273081715267,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,6.169491525423728,0.5800000000000001,61.14977456043682,86.94811604148256,-25.798341481045746,-0.35198539795615824,0.0
full_direct,6.169491525423728,0.77,86.9486634839644,86.9486634839644,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,6.169491525423728,0.77,72.07403523754762,86.9486634839644,-14.874628246416776,-0.1876240116952753,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,6.169491525423728,0.77,61.151915775577876,86.9486634839644,-25.79674770838652,-0.3519566788342807,0.0
full_direct,6.169491525423728,0.96,86.9492109206283,86.9492109206283,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,6.169491525423728,0.96,72.07655902161686,86.9492109206283,-14.872651899011444,-0.18759529182898463,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,6.169491525423728,0.96,61.1540571047035,86.9492109206283,-25.795153815924806,-0.35192795896798623,0.0
