center_D,sigma_D,beta_peak,beta_eff,D,eta,base_mu,cur_mu,mu_cf,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf,effective_ref_vs_raw_ratio
6.68,0.1,0.5,0.4752500456632898,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,7.820574541298521,-16.202164810314656,-1.1222428321499536,0.0,0.9999999999999933
6.68,0.1,0.65,0.6178250593622768,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,10.217772832652345,-13.804966518960834,-0.8548722161766654,0.0,0.9999999999999933
6.71,0.03,0.2,0.19961414905511665,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,4.6639308361317715,-19.358808515481407,-1.6391422351271736,0.0,0.9999999999999933
6.71,0.03,0.35,0.3493247608464541,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,6.1756281827243065,-17.847111168888873,-1.3583902474268814,0.0,0.9999999999999933
6.71,0.03,0.5,0.4990353726377916,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,8.177304679520185,-15.845434672092994,-1.0776382597265863,0.0,0.9999999999999933
6.71,0.03,0.65,0.6487459844291291,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,10.827774898877465,-13.194964452735714,-0.7968862720262947,0.0,0.9999999999999933
6.71,0.05,0.2,0.19986100781385574,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,4.6660904267176075,-19.356648924895573,-1.638679301428833,0.0,0.9999999999999933
6.71,0.05,0.35,0.3497567636742475,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,6.180633296046582,-17.842106055566596,-1.3575801134547865,0.0,0.9999999999999933
6.71,0.05,0.5,0.49965251953463935,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,8.18677403281098,-15.835965318802199,-1.0764809254807404,0.0,0.9999999999999933
6.71,0.05,0.65,0.6495482753950311,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,10.844077921137888,-13.178661430475291,-0.7953817375066903,0.0,0.9999999999999933
6.71,0.08,0.2,0.19994569467650455,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,4.66683152180761,-19.35590782980557,-1.6385204883377886,0.0,0.9999999999999933
6.71,0.08,0.35,0.3499049656838829,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,6.182351274355405,-17.840388077257774,-1.35730219054546,0.0,0.9999999999999933
6.71,0.08,0.5,0.49986423669126134,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,8.190025095381987,-15.832714256231192,-1.076083892753128,0.0,0.9999999999999933
6.71,0.08,0.65,0.6498235076986397,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,10.849676455820664,-13.173062895792516,-0.7948655949607959,0.0,0.9999999999999933
6.71,0.1,0.2,0.19996524289409054,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,4.667002605061644,-19.355736746551536,-1.6384838296074689,0.0,0.9999999999999933
6.71,0.1,0.35,0.3499391750646584,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,6.182747902086839,-17.83999144952634,-1.3572380377674014,0.0,0.9999999999999933
6.71,0.1,0.5,0.4999131072352263,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,8.190775719580788,-15.83196363203239,-1.0759922459273341,0.0,0.9999999999999933
6.71,0.1,0.65,0.6498870394057942,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,10.850969172757306,-13.171770178855873,-0.7947464540872664,0.0,0.9999999999999933
6.74,0.03,0.2,0.1288350805455719,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,4.084203734072698,-19.93853561754048,-1.7718740697904771,0.0,0.9999999999999933
6.74,0.03,0.35,0.22546139095475082,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,4.895565996009483,-19.127173355603695,-1.5906709580876628,0.0,0.9999999999999933
6.74,0.03,0.5,0.3220877013639298,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,5.868112362109161,-18.154626989504017,-1.4094678463848456,0.0,0.9999999999999933
6.74,0.03,0.65,0.41871401177310874,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,7.0338634434520975,-16.98887590816108,-1.228264734682031,0.0,0.9999999999999933
6.74,0.05,0.2,0.17071492249096784,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,4.417897756880147,-19.60484159473303,-1.6933368924317227,0.0,0.9999999999999933
6.74,0.05,0.35,0.29875111435919366,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,5.61684409391715,-18.40589525769603,-1.4532308977098394,0.0,0.9999999999999933
6.74,0.05,0.5,0.42678730622741956,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,7.14116516758216,-16.88157418403102,-1.2131249029879596,0.0,0.9999999999999933
6.74,0.05,0.65,0.5548234980956455,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,9.079162443891953,-14.943576907721226,-0.9730189082660763,0.0,0.9999999999999933
6.74,0.08,0.2,0.1880057805267923,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,4.563498166262181,-19.459241185350997,-1.660911383614969,0.0,0.9999999999999933
6.74,0.08,0.35,0.32901011592188645,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,5.944786384170331,-18.077952967442847,-1.3964862572805246,0.0,0.9999999999999933
6.74,0.08,0.5,0.47001445131698066,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,7.744165520803338,-16.27857383080984,-1.1320611309460837,0.0,0.9999999999999933
6.74,0.08,0.65,0.6110187867120749,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,10.08818412269485,-13.93455522891833,-0.8676360046116355,0.0,0.9999999999999933
6.74,0.1,0.2,0.1922384995393603,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,4.599865573847317,-19.42287377776586,-1.6529737747712396,0.0,0.9999999999999933
6.74,0.1,0.35,0.3364173741938805,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,6.027940517161157,-17.994798834452023,-1.3825954418039952,0.0,0.9999999999999933
6.74,0.1,0.5,0.48059624884840074,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,7.899375817637578,-16.1233635339756,-1.1122171088367514,0.0,0.9999999999999933
6.74,0.1,0.65,0.624775123502921,6.711864406779661,2.6700000000000004,24.02273935161318,3.2075988519498653,10.351817197039022,-13.670922154574157,-0.841838775869511,0.0,0.9999999999999933
6.68,0.03,0.2,0.11377688206530095,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,3.9704930063959547,-20.05226539971544,-1.8001113779878999,0.0,0.9999999999995444
6.68,0.03,0.35,0.19910954361427663,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,4.659529261972262,-19.363229144139133,-1.6400872216573354,0.0,0.9999999999995444
6.68,0.03,0.5,0.28444220516325236,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,5.468140331238895,-18.5546180748725,-1.4800630653267748,0.0,0.9999999999995444
6.68,0.03,0.65,0.3697748667122281,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,6.4170771339818256,-17.605681272129573,-1.320038908996214,0.0,0.9999999999995444
6.68,0.05,0.2,0.1632445335848813,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,4.356447145408389,-19.666311260703008,-1.7073447976846265,0.0,0.9999999999995444
6.68,0.05,0.35,0.2856779337735422,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,5.480826670268226,-18.54193173584317,-1.4777457061266084,0.0,0.9999999999995444
6.68,0.05,0.5,0.4081113339622032,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,6.8954035219236856,-17.12735488418771,-1.2481466145685935,0.0,0.9999999999995444
6.68,0.05,0.65,0.5305447341508642,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,8.675076332569132,-15.347682073542265,-1.0185475230105787,0.0,0.9999999999995444
6.68,0.08,0.2,0.18474821466823682,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,4.535714652110789,-19.48704375400061,-1.6670189908844897,0.0,0.9999999999995444
6.68,0.08,0.35,0.3233093756694144,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,5.881583943151928,-18.14117446295947,-1.4071755442263694,0.0,0.9999999999995444
6.68,0.08,0.5,0.461870536670592,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,7.626809077207687,-16.39594932890371,-1.1473320975682524,0.0,0.9999999999995444
6.68,0.08,0.65,0.6004316976717696,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,9.88988974099476,-14.132868665116636,-0.8874886509101323,0.0,0.9999999999995444
6.68,0.1,0.2,0.19010001826531595,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,4.5814653062382655,-19.441293099873132,-1.656982765130792,0.0,0.9999999999995444
6.68,0.1,0.35,0.33267503196430287,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,5.985797014352447,-18.03696139175895,-1.3896121491574005,0.0,0.9999999999995444
6.68,0.1,0.5,0.4752500456632898,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,7.820590903142679,-16.202167502968717,-1.122241533184006,0.0,0.9999999999995444
6.68,0.1,0.65,0.6178250593622768,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,10.21779420980489,-13.804964196306507,-0.854870917210615,0.0,0.9999999999995444
6.71,0.03,0.2,0.19961414905511665,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,4.6639405937910485,-19.358817812320346,-1.6391409361614393,0.0,0.9999999999995444
6.71,0.03,0.35,0.3493247608464541,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,6.175641103087195,-17.847117303024202,-1.3583889484610339,0.0,0.9999999999995444
6.71,0.03,0.5,0.4990353726377916,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,8.177321787698745,-15.845436618412652,-1.077636960760625,0.0,0.9999999999995444
6.71,0.03,0.65,0.6487459844291291,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,10.827797552248438,-13.194960853862959,-0.7968849730602193,0.0,0.9999999999995444
6.71,0.05,0.2,0.19986100781385574,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,4.666100188895078,-19.356658217216317,-1.638678002463099,0.0,0.9999999999995444
6.71,0.05,0.35,0.3497567636742475,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,6.180646226880961,-17.842112179230433,-1.357578814488935,0.0,0.9999999999995444
6.71,0.05,0.5,0.49965251953463935,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,8.186791160800885,-15.835967245310512,-1.0764796265147787,0.0,0.9999999999995444
6.71,0.05,0.65,0.6495482753950311,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,10.844100608617287,-13.17865779749411,-0.7953804385406154,0.0,0.9999999999995444
6.71,0.08,0.2,0.19994569467650455,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,4.666841285535582,-19.355917120575814,-1.6385191893720512,0.0,0.9999999999995444
6.71,0.08,0.35,0.3499049656838829,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,6.182364208784058,-17.84039419732734,-1.3573008915796088,0.0,0.9999999999995444
6.71,0.08,0.5,0.49986423669126134,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,8.190042230173612,-15.832716175937785,-1.0760825937871665,0.0,0.9999999999995444
6.71,0.08,0.65,0.6498235076986397,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,10.849699155013097,-13.1730592510983,-0.7948642959947175,0.0,0.9999999999995444
6.71,0.1,0.2,0.19996524289409054,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,4.667012369147534,-19.355746036963865,-1.6384825306417345,0.0,0.9999999999995444
6.71,0.1,0.35,0.3499391750646584,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,6.182760837345253,-17.839997568766144,-1.3572367388015574,0.0,0.9999999999995444
6.71,0.1,0.5,0.4999131072352263,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,8.190792855942835,-15.831965550168562,-1.0759909469613724,0.0,0.9999999999995444
6.71,0.1,0.65,0.6498870394057942,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,10.850991874654303,-13.171766531457093,-0.7947451551211878,0.0,0.9999999999995444
6.74,0.03,0.2,0.1288350805455719,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,4.084212278853665,-19.93854612725773,-1.7718727708247963,0.0,0.9999999999995444
6.74,0.03,0.35,0.22546139095475082,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,4.895576238285177,-19.12718216782622,-1.5906696591219074,0.0,0.9999999999995444
6.74,0.03,0.5,0.3220877013639298,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,5.868124639101589,-18.154633767009805,-1.409466547419019,0.0,0.9999999999995444
6.74,0.03,0.65,0.41871401177310874,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,7.0338781593753765,-16.98888024673602,-1.2282634357161297,0.0,0.9999999999995444
6.74,0.05,0.2,0.17071492249096784,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,4.417906999800374,-19.60485140631102,-1.6933355934660064,0.0,0.9999999999995444
6.74,0.05,0.35,0.29875111435919366,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,5.616855845217664,-18.405902560893733,-1.453229598744031,0.0,0.9999999999995444
6.74,0.05,0.5,0.42678730622741956,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,7.141180107997185,-16.881578298114214,-1.2131236040220514,0.0,0.9999999999995444
6.74,0.05,0.65,0.5548234980956455,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,9.07918143889596,-14.943576967215437,-0.973017609300076,0.0,0.9999999999995444
6.74,0.08,0.2,0.1880057805267923,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,4.5635077138008455,-19.45925069231055,-1.6609100846492455,0.0,0.9999999999995444
6.74,0.08,0.35,0.32901011592188645,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,5.944798821576632,-18.077959584534764,-1.396484958314691,0.0,0.9999999999995444
6.74,0.08,0.5,0.47001445131698066,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,7.744181722788049,-16.278576683323347,-1.1320598319801398,0.0,0.9999999999995444
6.74,0.08,0.65,0.6110187867120749,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,10.088205228727874,-13.934553177383522,-0.8676347056455856,0.0,0.9999999999995444
6.74,0.1,0.2,0.1922384995393603,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,4.5998751974722145,-19.42288320863918,-1.6529724758055089,0.0,0.9999999999995444
6.74,0.1,0.35,0.3364173741938805,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,6.027953128538696,-17.994805277572702,-1.3825941428381585,0.0,0.9999999999995444
6.74,0.1,0.5,0.48059624884840074,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,7.89939234434612,-16.123366061765275,-1.112215809870804,0.0,0.9999999999995444
6.74,0.1,0.65,0.624775123502921,6.711864406779661,2.8600000000000003,24.022758406111397,3.2076055627385784,10.351838854633106,-13.67091955147829,-0.8418374769034499,0.0,0.9999999999995444
6.68,0.03,0.2,0.11377688206530095,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,3.970501313303419,-20.052276147251323,-1.8001100790125586,0.0,0.9999999999998557
6.68,0.03,0.35,0.19910954361427663,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,4.659539010453726,-19.363238450101015,-1.6400859226820443,0.0,0.9999999999998557
6.68,0.03,0.5,0.28444220516325236,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,5.468151771463932,-18.554625689090813,-1.4800617663515363,0.0,0.9999999999998557
6.68,0.03,0.65,0.3697748667122281,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,6.417090559534262,-17.60568690102048,-1.3200376100210252,0.0,0.9999999999998557
6.68,0.05,0.2,0.1632445335848813,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,4.356456259793618,-19.666321200761125,-1.7073434987093141,0.0,0.9999999999998557
6.68,0.05,0.35,0.2856779337735422,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,5.480838137035114,-18.541939323519628,-1.4777444071513701,0.0,0.9999999999998557
6.68,0.05,0.5,0.4081113339622032,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,6.895417948211334,-17.12735951234341,-1.2481453155934266,0.0,0.9999999999998557
6.68,0.05,0.65,0.5305447341508642,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,8.675094482216457,-15.347682978338286,-1.0185462240354863,0.0,0.9999999999998557
6.68,0.08,0.2,0.18474821466823682,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,4.5357241415523095,-19.487053319002435,-1.6670176919091877,0.0,0.9999999999998557
6.68,0.08,0.35,0.3233093756694144,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,5.881596248367045,-18.141181212187696,-1.4071742452511564,0.0,0.9999999999998557
6.68,0.08,0.5,0.461870536670592,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,7.6268250337125325,-16.39595242684221,-1.1473307985931211,0.0,0.9999999999998557
6.68,0.08,0.65,0.6004316976717696,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,9.88991043222563,-14.132867028329112,-0.8874873519350825,0.0,0.9999999999998557
6.68,0.1,0.2,0.19010001826531595,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,4.581474891397467,-19.441302569157276,-1.6569814661554934,0.0,0.9999999999998557
6.68,0.1,0.35,0.33267503196430287,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,5.985809537597969,-18.036967922956773,-1.389610850182191,0.0,0.9999999999998557
6.68,0.1,0.5,0.4752500456632898,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,7.820607265070054,-16.20217019548469,-1.1222402342088817,0.0,0.9999999999998557
6.68,0.1,0.65,0.6178250593622768,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,10.217815587064273,-13.80496187349047,-0.8548696182355724,0.0,0.9999999999998557
6.71,0.03,0.2,0.19961414905511665,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,4.663950351501726,-19.358827109053017,-1.6391396371861482,0.0,0.9999999999998557
6.71,0.03,0.35,0.3493247608464541,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,6.1756540235168975,-17.847123437037844,-1.3583876494858316,0.0,0.9999999999998557
6.71,0.03,0.5,0.4990353726377916,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,8.177338895964114,-15.845438564590628,-1.0776356617855114,0.0,0.9999999999998557
6.71,0.03,0.65,0.6487459844291291,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,10.827820205732163,-13.19495725482258,-0.7968836740851944,0.0,0.9999999999998557
6.71,0.05,0.2,0.19986100781385574,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,4.6661099511239765,-19.356667509430764,-1.6386767034878074,0.0,0.9999999999998557
6.71,0.05,0.35,0.3497567636742475,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,6.180659157782159,-17.842118302772583,-1.3575775155137364,0.0,0.9999999999998557
6.71,0.05,0.5,0.49965251953463935,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,8.186808288877698,-15.835969171677045,-1.0764783275396652,0.0,0.9999999999998557
6.71,0.05,0.65,0.6495482753950311,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,10.844123296209618,-13.178654164345124,-0.79537913956559,0.0,0.9999999999998557
6.71,0.08,0.2,0.19994569467650455,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,4.666851049314956,-19.355926411239786,-1.6385178903967632,0.0,0.9999999999998557
6.71,0.08,0.35,0.3499049656838829,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,6.182377143279553,-17.84040031727519,-1.3572995926044096,0.0,0.9999999999998557
6.71,0.08,0.5,0.49986423669126134,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,8.190059365052184,-15.832718095502559,-1.0760812948120528,0.0,0.9999999999998557
6.71,0.08,0.65,0.6498235076986397,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,10.849721854318442,-13.1730556062363,-0.7948629970196959,0.0,0.9999999999998557
6.71,0.1,0.2,0.19996524289409054,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,4.66702213328484,-19.355755327269904,-1.638481231666447,0.0,0.9999999999998557
6.71,0.1,0.35,0.3499391750646584,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,6.182773772670579,-17.840003687884163,-1.3572354398263549,0.0,0.9999999999998557
6.71,0.1,0.5,0.4999131072352263,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,8.190809992391838,-15.831967468162905,-1.0759896479862587,0.0,0.9999999999998557
6.71,0.1,0.65,0.6498870394057942,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,10.85101457666422,-13.171762883890523,-0.7947438561461668,0.0,0.9999999999998557
6.74,0.03,0.2,0.1288350805455719,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,4.084220823680021,-19.938556636874722,-1.7718714718494657,0.0,0.9999999999998557
6.74,0.03,0.35,0.22546139095475082,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,4.895586480614633,-19.12719097994011,-1.590668360146634,0.0,0.9999999999998557
6.74,0.03,0.5,0.3220877013639298,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,5.86813691615771,-18.154640544397033,-1.409465248443802,0.0,0.9999999999998557
6.74,0.03,0.65,0.41871401177310874,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,7.0338928753740735,-16.98888458518067,-1.2282621367409703,0.0,0.9999999999998557
6.74,0.05,0.2,0.17071492249096784,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,4.417916242769433,-19.60486121778531,-1.6933342944907008,0.0,0.9999999999998557
6.74,0.05,0.35,0.29875111435919366,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,5.6168675965793256,-18.405909863975417,-1.4532282997687995,0.0,0.9999999999998557
6.74,0.05,0.5,0.42678730622741956,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,7.141195048488681,-16.88158241206606,-1.2131223050468987,0.0,0.9999999999998557
6.74,0.05,0.65,0.5548234980956455,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,9.07920043399571,-14.943577026559032,-0.9730163103249938,0.0,0.9999999999998557
6.74,0.08,0.2,0.1880057805267923,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,4.563517261389887,-19.459260199164856,-1.660908785673947,0.0,0.9999999999998557
6.74,0.08,0.35,0.32901011592188645,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,5.944811259047374,-18.07796620150737,-1.3964836593394812,0.0,0.9999999999998557
6.74,0.08,0.5,0.47001445131698066,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,7.744197924855223,-16.27857953569952,-1.1320585330050117,0.0,0.9999999999998557
6.74,0.08,0.65,0.6110187867120749,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,10.088226334866388,-13.934551125688355,-0.8676334066705429,0.0,0.9999999999998557
6.74,0.1,0.2,0.1922384995393603,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,4.59988482114784,-19.422892639406903,-1.652971176830214,0.0,0.9999999999998557
6.74,0.1,0.35,0.3364173741938805,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,6.02796573998156,-17.994811720573182,-1.382592843862949,0.0,0.9999999999998557
6.74,0.1,0.5,0.48059624884840074,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,7.899408871138717,-16.123368589416025,-1.1122145108956798,0.0,0.9999999999998557
6.74,0.1,0.65,0.624775123502921,6.711864406779661,3.0500000000000003,24.022777460554742,3.2076122735635,10.351860512335247,-13.670916948219496,-0.8418361779284145,0.0,0.9999999999998557
6.68,0.03,0.2,0.11377688206530095,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,3.9705096202511605,-20.052286894653747,-1.8001087800269422,0.0,0.9999999999994886
6.68,0.03,0.35,0.19910954361427663,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,4.659548758982893,-19.363247755922014,-1.6400846236963849,0.0,0.9999999999994886
6.68,0.03,0.5,0.28444220516325236,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,5.4681632117454875,-18.55463330315942,-1.4800604673658309,0.0,0.9999999999994886
6.68,0.03,0.65,0.3697748667122281,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,6.417103985153618,-17.605692529751288,-1.3200363110352773,0.0,0.9999999999994886
6.68,0.05,0.2,0.1632445335848813,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,4.3564653742232755,-19.66633114068163,-1.7073421997236726,0.0,0.9999999999994886
6.68,0.05,0.35,0.2856779337735422,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,5.480849603858652,-18.541946911046256,-1.4777431081656651,0.0,0.9999999999994886
6.68,0.05,0.5,0.4081113339622032,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,6.895432374571187,-17.12736414033372,-1.2481440166076572,0.0,0.9999999999994886
6.68,0.05,0.65,0.5305447341508642,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,8.675112631955853,-15.347683882949054,-1.0185449250496494,0.0,0.9999999999994886
6.68,0.08,0.2,0.18474821466823682,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,4.535733631040182,-19.487062883864724,-1.6670163929235355,0.0,0.9999999999994886
6.68,0.08,0.35,0.3233093756694144,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,5.881608553643231,-18.14118796126168,-1.4071729462654294,0.0,0.9999999999994886
6.68,0.08,0.5,0.461870536670592,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,7.626840990297756,-16.395955524607153,-1.14732949960732,0.0,0.9999999999994886
6.68,0.08,0.65,0.6004316976717696,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,9.889931123562238,-14.13286539134267,-0.8874860529492103,0.0,0.9999999999994886
6.68,0.1,0.2,0.19010001826531595,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,4.58148447660352,-19.441312038301387,-1.6569801671698376,0.0,0.9999999999994886
6.68,0.1,0.35,0.33267503196430287,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,5.985822060905705,-18.036974453999203,-1.3896095511964575,0.0,0.9999999999994886
6.68,0.1,0.5,0.4752500456632898,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,7.820623627079962,-16.202172887824947,-1.1222389352230733,0.0,0.9999999999994886
6.68,0.1,0.65,0.6178250593622768,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,10.217836964433081,-13.804959550471827,-0.8548683192496895,0.0,0.9999999999994886
6.71,0.03,0.2,0.19961414905511665,6.711864406779661,3.24,24.022796514904908,3.2076189844205634,4.6639601092601515,-19.358836405644755,-1.6391383382004885,0.0,0.9999999999994886
