D,chi_E1,chi_E2,chi_DeltaE,chi_LR,chi_omega1,Gamma_ref,lambda1,lambda2,lambda3,g1_raw,g2_raw,g3_raw,g1_hat,g2_hat,g3_hat,uniform_E1,uniform_E2,uniform_E3,uniform_omega1,uniform_omega2,uniform_omega3,uniform_delta_omega12,uniform_inv_delta_omega12,uniform_gap_fraction,uniform_mean_omega12,prolate_E1,prolate_E2,prolate_E3,prolate_omega1,prolate_omega2,prolate_omega3,prolate_delta_omega12,prolate_inv_delta_omega12,prolate_gap_fraction,prolate_mean_omega12
15.389830508474576,2.2535122815993844,2.555091634781665,0.3015793531822801,0.0002293153528695,1.803749506333788,657.5646798360726,0.6745373755834358,0.7267109524469382,0.7878164813902968,1.0,4.215327108155492,7.981108093112333,0.1252958847735687,0.5281631396263514,1.0,-0.4435505764960287,-0.4435047083008635,0.005819623152748577,0.7459553763489953,0.7459861203126613,1.002905590348737,3.074396366598009e-05,32526.710311805233,4.121251432009825e-05,0.7459707483308283,-0.4817374368659789,-0.4817042408686608,0.005819195559697641,0.7199045514052687,0.7199276068684539,1.0029053771715941,2.305546318526197e-05,43373.66774913645,3.2024696601855264e-05,0.7199160791368613
15.66101694915254,2.222378875398064,2.518217242836351,0.2958383674382867,0.0002371664164434,1.79509856982787,623.6936322490993,0.6737630944403301,0.7252629071707304,0.7855301010808968,1.0,4.205090845276459,7.955819658275672,0.125694151319757,0.5285553250195042,1.0,-0.4651892744285932,-0.46515800305303556,0.0058260563195687825,0.7313075451350183,0.7313289252771044,1.0029087976080222,2.138014208608041e-05,46772.37391472025,2.9234645789484346e-05,0.7313182352060613,-0.48188995279277214,-0.4818625510864132,0.0058257866965442905,0.7197986157302804,0.719817649765263,1.002908663187503,1.9034034982601256e-05,52537.46779986934,2.644285672740641e-05,0.7198081327477717
15.932203389830509,2.4823953880132734,2.797337383428846,0.3149419954155732,0.0001647673453818,1.8661177315521316,955.7172711791736,0.6730087614804079,0.723841929032095,0.7833006104941229,1.0,4.194483331866898,7.931015521644383,0.1260872579647485,0.5288709018939396,1.0,-0.48777766400903644,-0.4877566294271408,0.005832590299518168,0.71569709793387,0.7157117929536017,1.0029120551172561,1.4695019731614245e-05,68050.26589033032,2.0532035207874376e-05,0.7157044454437358,-0.48203817658239834,-0.48201555823634523,0.005832480054033839,0.7196956463794968,0.7197113600351566,1.0029120001545668,1.5713655659777004e-05,63638.91519907413,2.183327446576558e-05,0.7197035032073267
16.203389830508474,2.447584177387711,2.7565354146656604,0.3089512372779492,0.0001708158275858,1.856767130629932,904.3401938927497,0.6722737815978042,0.7224474100943257,0.7811253791112891,1.0,4.183516728104294,7.906633862230628,0.1264760728047522,0.5291147662836174,1.0,-0.5110893213848804,-0.5110753325908626,0.005839226794998495,0.6992214803730786,0.6992314834224339,1.0029153637246757,1.0003049355278293e-05,99969.51574295008,1.4305776545297586e-05,0.6992264818977563,-0.4821822765973745,-0.48216360484980497,0.005839274433577842,0.7195955276421787,0.719608501304838,1.002915387474725,1.297366265928801e-05,77079.23554525964,1.802877903160312e-05,0.7196020144735084
16.474576271186443,2.4137439786486934,2.716890331382847,0.3031463527341538,0.0001769506419963,1.8476319922129227,856.5844952978221,0.6715575762147894,0.7210787715280456,0.7790019422377135,1.0,4.172203968778902,7.88261747651346,0.1268614141152397,0.529291695456507,1.0,-0.5348678188612284,-0.5348585989669121,0.005845967319691088,0.682005997875951,0.6820127572363203,1.0029187241844133,6.759360369312795e-06,147942.99243756215,9.910900195919133e-06,0.6820093775561356,-0.48232241766805733,-0.48230700383296693,0.00584617085536434,0.7194981461629645,0.7195088576015122,1.0029188256560768,1.071143854769474e-05,93358.14191037999,1.4887153138602624e-05,0.7195035018822383
16.74576271186441,2.3808373181195557,2.678357132650305,0.2975198145307494,0.0001831691771835,1.8387053374914524,812.1448682182797,0.670859583104366,0.7197354607542881,0.77692798997571,1.0,4.160558628232209,7.85891353033545,0.1272440517560085,0.5294063374246872,1.0,-0.5588286405614191,-0.5588226020164535,0.0058528132089879425,0.664207316610244,0.6642118622725331,1.002922137161698,4.5456622891348886e-06,219989.94566539078,6.843693326376871e-06,0.6642095894413886,-0.48245876376250485,-0.4824460391396812,0.005853168966034786,0.7194033890923055,0.7194122329098379,1.0029223145219348,8.843817532411258e-06,113073.34149931867,1.2293115306978149e-05,0.7194078110010718
17.016949152542374,2.348828773729204,2.6408928026490615,0.2920640289198575,0.0001894684456044,1.8299805391667976,770.7458304946038,0.6701792561839779,0.718416948861524,0.7749013569481016,1.0,4.148594795295118,7.835473322126255,0.1276247086664367,0.5294632021246349,1.0,-0.5826624582914104,-0.5826585167241194,0.005859765637076056,0.6460166729339032,0.6460197235966412,1.0029256032413751,3.0506627379800477e-06,327797.62493907654,4.722243960286276e-06,0.6460181982652722,-0.4825914745286429,-0.4825809699064637,0.005860268518197134,0.7193111464945869,0.7193184483200304,1.002925853948435,7.301825443506438e-06,136952.05503567695,1.0151033190598495e-05,0.7193147974073086
17.28813559322034,2.3176848644835504,2.6044562669269733,0.2867714024434229,0.0001958450599695,1.8214513071953229,732.138463150389,0.6695160652831738,0.7171227282759745,0.7729200127192,1.0,4.136326957965714,7.812252057085416,0.1280040624256405,0.5294666541403029,1.0,-0.6060398014682911,-0.6060372293146759,0.005866825637267545,0.6276624877525412,0.6276645367434137,1.0029291229380408,2.048990872527412e-06,488045.1218245345,3.2644681236229054e-06,0.6276635122479775,-0.48272070714333565,-0.48271203498770526,0.005867469999104935,0.7192213100685103,0.7192273388938263,1.0029294441779566,6.028825315973485e-06,165869.79180678554,8.382363948019322e-06,0.7192243244811682
17.559322033898304,2.287373938023066,2.569008345807379,0.2816344077843129,0.0002022952212735,1.8131116727943335,696.0975301624264,0.6688694958887011,0.7158523106657286,0.7709820528633156,1.0,4.1237698974876125,7.789208631849682,0.1283827468571133,0.5294209068461364,1.0,-0.6286170815619052,-0.6286153979227485,0.005873994124254827,0.6094119447779923,0.6094133261401916,1.0029326967071395,1.3813621992930791e-06,723923.0959930395,2.266708225831126e-06,0.609412635459092,-0.48284661276281005,-0.48283945363048686,0.005874772634317307,0.7191337756198007,0.7191387532107508,1.0029330848238667,4.977590950083766e-06,200900.39740673578,6.921600216731795e-06,0.7191362644152758
17.83050847457627,2.257866057806509,2.534511703921904,0.2766456461153952,0.0002088147182516,1.8049559711545624,662.4189339518297,0.6682390488690393,0.714605225060442,0.7690856906351822,1.0,4.11093859156216,7.766305429299351,0.1287613536582499,0.5293300178554831,1.0,-0.6500438506704578,-0.6500427414766841,0.00588127191672898,0.5915709165683707,0.5915718540661954,1.0029363249562402,9.374978247045362e-07,1066669.1416752483,1.5847573177469538e-06,0.591571385317283,-0.4829693395640359,-0.4829634287044195,0.005882177520115795,0.7190484409523213,0.7190525511362715,1.0029367764321517,4.110183950190027e-06,243298.11320336812,5.71611065657854e-06,0.7190504960442965
18.101694915254235,2.2291328913516786,2.5009307953471382,0.2717979039954596,0.0002153989376593,1.796978823289712,630.917466327669,0.6676242401821937,0.7133810161693501,0.7672292491983994,1.0,4.097848126270463,7.743508122919671,0.1291404340417935,0.5291978856639179,1.0,-0.6699710907112224,-0.669970352673106,0.005888659759007308,0.5744814264088767,0.5744820687601084,1.0029400080558195,6.423512317610403e-07,1556780.6996468997,1.1181397413280667e-06,0.5744817475844926,-0.4830890298023864,-0.48308414947737205,0.005889683745494829,0.7189652079187236,0.7189686019031901,1.0029405185480817,3.3939844664709895e-06,294638.94424943667,4.720629603972599e-06,0.7189669049109568
18.372881355932204,2.4682318042490112,2.7561859306136,0.2879541263645886,0.0001540631133934,1.8623189319364744,934.5329976203382,0.6670246005685874,0.7121792428813463,0.7654111543725934,1.0,4.084513616384562,7.720785490351659,0.1295205003752089,0.5290282473834829,1.0,-0.6880602501765756,-0.688059752476554,0.005896158341633102,0.5585156665872717,0.5585161121431019,1.0029437463495314,4.455558302307594e-07,2244387.643815785,7.977492869831478e-07,0.5585158893651868,-0.4832058216776877,-0.4832017927976295,0.005897290974965592,0.7188839811279093,0.7188867832992692,1.0029443110038392,2.8021713599502007e-06,356866.11257698806,3.897931392047403e-06,0.7188853822135892
18.64406779661017,2.436382581274687,2.7193010340973727,0.2829184528226856,0.0001592476306438,1.853748251860184,888.297212582619,0.6664396752320771,0.7109994769316843,0.763629927861649,1.0,4.070950133632671,7.6981092355985155,0.129902027809073,0.5288246774685006,1.0,-0.7039926760598196,-0.7039923347502571,0.005903768319912744,0.5440655511426729,0.5440658648084282,1.002947540163449,3.1366575536928565e-07,3188107.030755327,5.765216597070116e-07,0.5440657079755505,-0.48331984872948003,-0.4833165225957244,0.005905000846027743,0.7188046683700099,0.7188069820224868,1.0029481546151964,2.313652476937378e-06,432217.02912086324,3.218739570986803e-06,0.7188058251962484
18.915254237288135,2.40196064156315,2.679438337711389,0.2774776961482388,0.0001650771711136,1.8444404684248148,840.4484226263239,0.6658586628327194,0.709770481731185,0.7616715006389505,1.0,4.0559332566914605,7.667854915030148,0.1304145697957651,0.5289527907917535,1.0,-0.717479035827995,-0.7174787970264596,0.005911490330428517,0.5315270117049603,0.5315272363421657,1.0029513898142963,2.2463720539267484e-07,4451622.331447544,4.2262595410645474e-07,0.5315271240235631,-0.48343124138106425,-0.483428495463389,0.00591281167943107,0.718727179546548,0.7187290898082608,1.0029520485444112,1.910261712811945e-06,523488.4797685545,2.6578327493625664e-06,0.7187281346774044
19.186440677966104,2.371809765678062,2.644545127747963,0.2727353620699007,0.0001703980429068,1.8362488300004611,800.2890098304026,0.6653023031408976,0.7086363320492883,0.7599664155132992,1.0,4.042048829369037,7.6454206885426,0.1307972498489973,0.5286888706368292,1.0,-0.7282682940377405,-0.72826812305093,0.005919325005837588,0.52127891379017,0.5212790777971719,1.0029552956168273,1.6400700186824935e-07,6097300.655513009,3.1462417897398133e-07,0.521278995793671,-0.4835401246808391,-0.48353785687809897,0.005920724553522486,0.7186514282454053,0.7186530060619666,1.0029559933284822,1.5778165612934103e-06,633787.2377130159,2.195519322933663e-06,0.718652217153686
19.45762711864407,2.342418575237908,2.610543491250843,0.2681249160129351,0.0001757812622456,1.828228261251288,762.6663746396812,0.6647593539714167,0.707522850116513,0.7582941021365137,1.0,4.027976253293907,7.622961680700108,0.1311826087925655,0.5284004330615985,1.0,-0.7361558047009105,-0.7361556790574573,0.005927272987181173,0.5136576635260974,0.5136577858287974,1.0029592578899609,1.2230269996749144e-07,8176434.373614026,2.381015207822724e-07,0.5136577246774474,-0.4836466196691699,-0.48364474734118146,0.005928739528774189,0.7185773307938611,0.7185786335946948,1.002959988996956,1.3028008336579688e-06,767577.0341597243,1.8130247306974581e-06,0.7185779821942779
19.728813559322035,2.313760974575898,2.5774018669475023,0.2636408923716042,0.0001812242422591,1.8203738557164288,727.3885907453518,0.6642294163569269,0.7064296534329348,0.7566534101727977,1.0,4.013729930783114,7.60045951836041,0.1315709921991299,0.5280904294124793,1.0,-0.7409901061855702,-0.7409900112031405,0.005935334934081637,0.5089301463014643,0.5089302396172383,1.0029632769618644,9.331577399684932e-08,10716301.833747461,1.8335670929483626e-07,0.5089301929593513,-0.48375084525398093,-0.48374929957415713,0.005936855925131131,0.7185048049568069,0.7185058805784702,1.0029640352102018,1.0756216632934468e-06,929694.9235273853,1.4970255531206817e-06,0.7185053427676386
20.0,2.2858121707157015,2.5450900615762007,0.2592778908604991,0.0001867241336039,1.812680934614722,694.2806102678403,0.6637121040062448,0.7053563675545238,0.7550432573165748,1.0,3.9993239714059214,7.577897989293248,0.1319627159685828,0.5277616533049844,1.0,-0.7426780601297445,-0.742677986103683,0.005943511533025379,0.507269100054651,0.5072691730199235,1.0029673531740828,7.296527249067708e-08,13705149.94140222,1.4383935861170752e-07,0.5072691365372872,-0.48385291565692645,-0.4838516399309002,0.005945075389498839,0.7184337717166931,0.7184346595683562,1.002968132788624,8.87851663078365e-07,1126314.272513489,1.2358140733519128e-06,0.7184342156425246
