family,peak,center_D,sigma_D,D,eta,target_mu,cur_mu,mu_new,delta_mu,delta_log_mu,beta
partial2,0.25,6.4,0.05,5.898305084745763,3.81,77.64137699472595,76.31001260558652,76.3100126055865,-1.331364389139452,-0.01729633728814079,3.4335859425189034e-23
partial2,0.25,6.4,0.05,5.898305084745763,4.0,77.6428139621469,76.31359779375681,76.3135977937568,-1.3292161683901043,-0.017267864089266453,3.4335859425189034e-23
partial2,0.25,6.4,0.05,6.169491525423729,0.2,75.88654558073978,101.7163354270087,101.71619017120705,25.829644590467268,0.2929470821623244,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,0.39,75.88706648740947,101.71989748142053,101.71975222053206,25.832685733122588,0.29297523678260856,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,0.5800000000000001,75.88758738947406,101.72345980128593,101.72331453531024,25.835727145836174,0.29300339289397537,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,0.77,75.88810828669189,101.72702174102969,101.72687646996744,25.838768183275548,0.2930315441532681,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,0.96,75.88862917944196,101.73058387038783,101.73043859423865,25.841809414796685,0.2930596961564064,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,1.15,75.88915006749265,101.73414526849294,101.73399998725797,25.844849919765323,0.2930878398546284,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,1.34,75.88967095098558,101.7377066662023,101.73756137988137,25.847890428895795,0.2931159824306444,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,1.53,75.89019182979195,101.74126832919283,101.74112303778567,25.850931207993725,0.2931441264975383,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,1.72,75.89071270405636,101.74483025760105,101.74468496110731,25.853972257050955,0.2931722720545557,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,1.91,75.89123357370536,101.74839245138315,101.74824714980244,25.857013576097074,0.2932004191020434,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,2.1,75.89175443865321,101.75195348690409,101.75180818023813,25.86005374158492,0.29322855364971173,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,2.29,75.89227529904913,101.7555135063635,101.75536819461357,25.863092895564435,0.2932566770943344,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,2.4800000000000004,75.89279615477493,101.7590737908761,101.75892847404194,25.86613231926701,0.293284802028289,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,2.6700000000000004,75.89331700591597,101.76263434051147,101.76248901859262,25.869172012676643,0.2933129284509429,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,2.8600000000000003,75.89383785243245,101.76619515528736,101.76604982828354,25.872211975851087,0.2933410563628072,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,3.0500000000000003,75.89435869431634,101.76975623522823,101.76961090313911,25.875252208822772,0.2933691857640377,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,3.24,75.8948795315887,101.7733175803839,101.77317224320899,25.87829271162029,0.29339731665465507,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,3.43,75.8954003642338,101.77687919076558,101.7767338485045,25.881333484270712,0.2934254490347882,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,3.62,75.89592119224632,101.78044106642113,101.78029571907344,25.884374526827116,0.2934535829047865,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,3.81,75.89644201566317,101.78400320737107,101.7838578549365,25.88741583927333,0.2934817182641778,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.169491525423729,4.0,75.8969628344524,101.7875656136448,101.78742025612291,25.89045742167052,0.2935098551134802,6.0640920413544235e-06
partial2,0.25,6.4,0.05,6.4406779661016955,0.2,47.19141164055394,78.47601793108856,72.073351565442,24.88193992488806,0.42347245289512087,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,0.39,47.19153369844375,78.47622944196618,72.0735458196644,24.882012121220654,0.4234725616814586,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,0.5800000000000001,47.19165575586128,78.47644095403476,72.07374007498063,24.882084319119357,0.4234726704924059,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,0.77,47.1917778127194,78.47665246303025,72.07393432747456,24.88215651475516,0.423472779275474,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,0.96,47.19189986898862,78.47686397247853,72.07412858038425,24.882228711395634,0.42347288807621514,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,1.15,47.19202192458663,78.47707547646753,72.07432282828003,24.882300903693398,0.42347299682103845,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,1.34,47.192143979461505,78.47728697966835,72.074517075452,24.882373095990488,0.42347310557056833,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,1.53,47.19226603384187,78.47749848386297,72.07471132353668,24.882445289694807,0.4234732143426658,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,1.72,47.192388087536685,78.4777099890408,72.07490557252441,24.88251748498773,0.423473323141245,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,1.91,47.19251014056074,78.47792149517807,72.07509982239316,24.882589681832414,0.4234734319656862,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,2.1,47.192632192973605,78.47813299305346,72.07529406467421,24.882661871700606,0.42347354069722937,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,2.29,47.19275424480137,78.47834448371623,72.07548830033107,24.882734055529703,0.4234736493486898,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,2.4800000000000004,47.192876295976646,78.47855597529635,72.07568253683048,24.88280624085384,0.42347375802509235,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,2.6700000000000004,47.19299834651119,78.4787674678638,72.07587677423663,24.882878427725444,0.4234738667270782,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,2.8600000000000003,47.19312039642925,78.47897896143671,72.07607101256622,24.882950616136966,0.4234739754543648,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,3.0500000000000003,47.19324244571873,78.47919045597585,72.07626525178311,24.883022806064382,0.4234740842067074,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,3.24,47.19336449438947,78.47940195151779,72.07645949192101,24.883094997531543,0.4234741929843645,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,3.43,47.19348654238608,78.47961344801698,72.07665373293817,24.883167190552086,0.4234743017879302,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,3.62,47.19360858977154,78.47982494551316,72.07684797487092,24.883239385099372,0.42347441061657437,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,3.81,47.19373063654577,78.4800364439836,72.07704221769848,24.883311581152704,0.42347451947001,0.17956217604954003
partial2,0.25,6.4,0.05,6.4406779661016955,4.0,47.19385268269482,78.48024794347046,72.07723646145945,24.88338377876463,0.42347462834906807,0.17956217604954003
partial2,0.25,6.4,0.05,6.711864406779661,0.2,21.790715479580715,29.2526486083096,29.252648608084108,7.461933128503393,0.29448613663838047,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,0.39,21.790736178146506,29.25269744966551,29.25269744944002,7.461961271293514,0.29448685639615196,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,0.5800000000000001,21.790756876449635,29.252746291219154,29.252746290993713,7.461989414544078,0.294487576170853,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,0.77,21.79077757441418,29.252795131631164,29.25279513140572,7.46201755699154,0.2944882959201783,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,0.96,21.79079827253346,29.2528439721278,29.252843971902358,7.462045699368897,0.29448901566341007,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,1.15,21.790818970534378,29.252892811004433,29.252892810779013,7.462073840244635,0.29448973535481004,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,1.34,21.790839668412794,29.252941649533273,29.252941649307846,7.462101980895053,0.2944904550380564,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,1.53,21.790860366309776,29.252990488269216,29.252990488043796,7.46213012173402,0.2944911747256458,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,1.72,21.790881064165323,29.253039327209965,29.253039326984542,7.462158262819219,0.29449189442025236,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,1.91,21.790901761884168,29.253088166304526,29.25308816607916,7.462186404194991,0.29449261412450717,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,2.1,21.7909224595533,29.253137002982985,29.25313700275762,7.462214543204318,0.29449333374656317,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,2.29,21.790943157200772,29.253185837562075,29.253185837336698,7.462242680135926,0.2944940532959627,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,2.4800000000000004,21.790963854697054,29.253234672272725,29.25323467204737,7.462270817350316,0.2944947728549138,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,2.6700000000000004,21.790984552193798,29.25328350719355,29.25328350696821,7.462298954774411,0.29449549241914375,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,2.8600000000000003,21.791005249619914,29.253332342305214,29.25333234207986,7.462327092459947,0.29449621199125287,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,3.0500000000000003,21.791025947001945,29.25338117760384,29.253381177378518,7.4623552303765734,0.294496931569893,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,3.24,21.791046644304153,29.25343001308495,29.253430012859628,7.462383368555475,0.2944976511565483,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,3.43,21.79106734152444,29.25347884874859,29.253478848523297,7.462411506998858,0.29449837075131907,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,3.62,21.791088038669198,29.25352768459161,29.25352768436634,7.462439645697142,0.2944990903538027,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,3.81,21.79110873580438,29.253576520634038,29.253576520408775,7.462467784604396,0.29449980996165703,8.914462212601826e-10
partial2,0.25,6.4,0.05,6.711864406779661,4.0,21.791129432843228,29.253625356866003,29.253625356640732,7.462495923797505,0.294500529578526,8.914462212601826e-10
partial2,0.25,6.4,0.08,4.813559322033898,0.2,11.04256012523663,19.843547917856863,19.843547917856867,8.800987792620237,0.5861220030068205,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,0.39,11.052161669693014,19.861021470449572,19.86102147044957,8.808859800756554,0.5861330558037355,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,0.5800000000000001,11.061764893323978,19.87851191256123,19.878511912561226,8.816747019237248,0.5861447871287382,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,0.77,11.07136978607142,19.895993426829776,19.895993426829776,8.824623640758356,0.5861558984798503,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,0.96,11.080976337871572,19.913488776565693,19.913488776565693,8.83251243869412,0.5861675355034771,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,1.15,11.090584538655236,19.930961071162425,19.93096107116242,8.840376532507186,0.5861778467997577,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,1.34,11.100194378347563,19.9484395089474,19.9484395089474,8.848245130599835,0.586188300445827,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,1.53,11.109805846867841,19.965934769182383,19.965934769182386,8.856128922314545,0.5861994318445618,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,1.72,11.119418934130268,19.983446891061718,19.983446891061718,8.86402795693145,0.586211242079039,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,1.91,11.129033630043503,20.00097591391144,20.00097591391144,8.871942283867936,0.5862237322336145,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,2.1,11.138649924510688,20.018464557650546,20.01846455765055,8.879814633139862,0.5862340400645782,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,2.29,11.148267807429823,20.035918319219885,20.035918319219885,8.887650511790062,0.5862424465423461,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,2.4800000000000004,11.157887268693388,20.053388739769705,20.053388739769705,8.895501471076317,0.5862515277334663,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,2.6700000000000004,11.167508298188464,20.070875858040207,20.070875858040207,8.903367559851743,0.5862612847077251,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,2.8600000000000003,11.177130885797396,20.088379712901865,20.088379712901865,8.911248827104469,0.586271718536125,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,3.0500000000000003,11.18675502139664,20.10590034335506,20.105900343355067,8.919145321958426,0.5862828302909574,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,3.24,11.19638069485797,20.123437788531454,20.12343778853145,8.927057093673481,0.5862946210457456,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,3.43,11.206007896047758,20.14099208769381,20.14099208769381,8.934984191646052,0.58630709187529,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,3.62,11.215636614827508,20.15856328023676,20.158563280236756,8.942926665409248,0.5863202438556399,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,3.81,11.22526684105364,20.176151405687268,20.176151405687268,8.950884564633627,0.5863340780641245,1.011556725116206e-86
partial2,0.25,6.4,0.08,4.813559322033898,4.0,11.234898564577435,20.193756503704854,20.193756503704858,8.958857939127423,0.5863485955793528,1.011556725116206e-86
partial2,0.25,6.4,0.08,5.3559322033898304,0.2,31.067620290490122,27.98489610364448,27.984896103644477,-3.0827241868456454,-0.10450118883471411,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,0.39,31.07153184079031,27.999111458406283,27.999111458406276,-3.072420382384035,-0.10411924903621009,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,0.5800000000000001,31.07544334274444,28.013341833216806,28.0133418332168,-3.06210150952764,-0.10373701342583118,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,0.77,31.079354796215647,28.027559978924653,28.02755997892465,-3.0517948172909968,-0.10335545478546004,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,0.96,31.083266201050325,28.041789922987675,28.041789922987668,-3.0414762780626567,-0.10297371534404318,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,1.15,31.087177557114295,28.055992785161028,28.055992785161035,-3.03118477195326,-0.10259318128909112,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,1.34,31.091088864268663,28.07019936736463,28.07019936736462,-3.0208894969040436,-0.10221275357627396,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,1.53,31.095000122375158,28.084420911681487,28.08442091168148,-3.0105792106936775,-0.10183203185142733,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,1.72,31.098911331292413,28.098657443015483,28.098657443015483,-3.00025388827693,-0.10145101577813022,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,1.91,31.102822490881874,28.11290898633292,28.11290898633291,-2.989913504548962,-0.10106970501923569,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,2.1,31.106733601003963,28.12711534224535,28.127115342245354,-2.9796182587586095,-0.10069024038602707,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,2.29,31.110644661517753,28.141282368203584,28.141282368203584,-2.9693622933141697,-0.10031241104070711,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,2.4800000000000004,31.114555672287267,28.155464231802686,28.15546423180268,-2.9590914404845883,-0.09993429073940649,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,2.6700000000000004,31.118466633169216,28.169660957609686,28.169660957609686,-2.94880567555953,-0.09955587915093712,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,2.8600000000000003,31.122377544027817,28.18387257025047,28.18387257025046,-2.9385049737773556,-0.09917717594363881,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,3.0500000000000003,31.12628840472268,28.19809909440299,28.198099094402995,-2.9281893103196843,-0.09879818078523175,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,3.24,31.130199215113223,28.212340554801635,28.212340554801628,-2.9178586603115946,-0.09841889334281229,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,3.43,31.134109975060444,28.22659697623551,28.226596976235506,-2.907512998824938,-0.09803931328296939,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,3.62,31.13802068442484,28.24086838354955,28.24086838354955,-2.897152300875291,-0.09765944027168695,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,3.81,31.141931343068084,28.25515480164502,28.25515480164502,-2.886776541423064,-0.09727927397438256,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.3559322033898304,4.0,31.145841950850233,28.269456255478485,28.269456255478474,-2.8763856953717593,-0.0968988140558584,2.5847518094367916e-38
partial2,0.25,6.4,0.08,5.627118644067797,0.2,48.22384834337098,58.482628287989414,58.482628287989414,10.258779944618432,0.19287608019473,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,0.39,48.22616683774059,58.485638137808934,58.485638137808934,10.259471300068341,0.19287946797816297,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,0.5800000000000001,48.22848529519555,58.48864825980471,58.48864825980472,10.260162964609172,0.19288286084329845,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,0.77,48.2308037156956,58.4916580539513,58.49165805395129,10.26085433825569,0.1928862485318837,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,0.96,48.2331220992686,58.49466804969386,58.49466804969387,10.261545950425273,0.19288964009531753,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,1.15,48.23544044586339,58.4976773910256,58.4976773910256,10.262236945162208,0.19289302090089144,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,1.34,48.23775875549112,58.50068675731391,58.50068675731393,10.262928001822807,0.19289640256302332,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,1.53,48.240077028133015,58.50369639567997,58.50369639567995,10.263619367546937,0.19289978930600132,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,1.72,48.24239526376186,58.50670630618943,58.506706306189436,10.264311042427579,0.19290318113073607,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,1.91,48.244713462375024,58.50971648889707,58.509716488897084,10.26500302652206,0.19290657803743838,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,2.1,48.24703162394638,58.512725619946536,58.512725619946536,10.26569399600016,0.19290995740077088,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,2.29,48.249349748467594,58.5157338313672,58.51573383136721,10.266384082899613,0.19291332147992438,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,2.4800000000000004,48.25166783592071,58.51874231460356,58.518742314603564,10.26707447868285,0.19291669063768405,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,2.6700000000000004,48.25398588629282,58.52175106972318,58.52175106972317,10.267765183430356,0.19292006487469476,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,2.8600000000000003,48.25630389956368,58.52476009677827,58.52476009677827,10.26845619721459,0.19292344419149082,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,3.0500000000000003,48.25862187572324,58.52776939583219,58.52776939583219,10.269147520108945,0.19292682858858565,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,3.24,48.26093981475331,58.53077896693631,58.53077896693632,10.26983915218301,0.19293021806645674,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,3.43,48.26325771664072,58.53378881015599,58.53378881015599,10.270531093515267,0.19293361262571498,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,3.62,48.26557558136573,58.53679892554618,58.536798925546194,10.271223344180463,0.1929370122669318,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,3.81,48.26789340891404,58.53980931316438,58.53980931316437,10.271915904250328,0.19294041699060624,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.627118644067797,4.0,48.270211199275586,58.54281997307435,58.54281997307436,10.272608773798773,0.1929438267972599,1.350356114048862e-21
partial2,0.25,6.4,0.08,5.898305084745763,0.2,77.61407091464986,76.24192697514606,76.24192698048236,-1.3721439341674966,-0.017837202754783774,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,0.39,77.61550825191728,76.24551039944117,76.24551040477773,-1.369997847139544,-0.017808722012593568,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,0.5800000000000001,77.61694556962716,76.24909417853935,76.24909418387617,-1.3678513857509955,-0.017780238231134914,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,0.77,77.61838286793989,76.25267762769651,76.25267763303353,-1.3657052349063576,-0.017751760392884713,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,0.96,77.61982014684129,76.25626135111477,76.25626135645203,-1.3635587903892628,-0.01772328057355675,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,1.15,77.62125740623104,76.25984437177493,76.25984437711243,-1.3614130291186086,-0.01769481158389735,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,1.34,77.62269464620833,76.26342746510474,76.2634274704425,-1.3592671757658366,-0.01766634325595073,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,1.53,77.62413186672336,76.26701091314902,76.26701091848705,-1.3571209482363145,-0.017637871890905276,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,1.72,77.62556906777397,76.27059471597293,76.27059472131118,-1.3549743464627824,-0.017609397488354307,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,1.91,77.62700624935587,76.27417887362975,76.27417887896831,-1.3528273703875584,-0.017580920048017454,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,2.1,77.62844341150674,76.2777618752119,76.27776188055073,-1.3506815309560096,-0.017552459378825738,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,2.29,77.62988055418047,76.28134387142222,76.28134387676124,-1.3485366774192329,-0.01752401350225056,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,2.4800000000000004,77.63131767739702,76.28492622207371,76.28492622741294,-1.3463914499840826,-0.017495564591062204,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,2.6700000000000004,77.63275478113702,76.28850892721387,76.28850893255337,-1.344245848583654,-0.01746711264486198,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,2.8600000000000003,77.6341918654228,76.29209198690909,76.29209199224887,-1.342099873173936,-0.0174386576635422,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,3.0500000000000003,77.63562893022234,76.2956754012072,76.29567540654723,-1.3399535236751063,-0.017410199646538144,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,3.24,77.63706597556575,76.29925917017263,76.2992591755129,-1.3378068000528458,-0.017381738593867328,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,3.43,77.6385030014192,76.30284329384436,76.30284329918489,-1.3356597022343095,-0.01735327450505727,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,3.62,77.6399400078103,76.30642777229964,76.30642777764048,-1.3335122301698163,-0.0173248073799251,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,3.81,77.64137699472595,76.31001260558652,76.31001261092759,-1.331364383798359,-0.017296337218148734,7.211427221242492e-10
partial2,0.25,6.4,0.08,5.898305084745763,4.0,77.6428139621469,76.31359779375681,76.31359779909808,-1.3292161630488266,-0.01726786401927526,7.211427221242492e-10
partial2,0.25,6.4,0.08,6.169491525423729,0.2,75.88654558073978,101.7163354270087,101.62208044943392,25.735534868694145,0.29202143517806045,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,0.39,75.88706648740947,101.71989748142053,101.62563920308429,25.73857271567482,0.2920495897983447,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,0.5800000000000001,75.88758738947406,101.72345980128593,101.62919822194236,25.741610832468297,0.29207774590971314,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,0.77,75.88810828669189,101.72702174102969,101.63275686103083,25.74464857433894,0.2921058971690042,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,0.96,75.88862917944196,101.73058387038783,101.6363156895581,25.74768651011614,0.29213404917214303,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,1.15,75.88915006749265,101.73414526849294,101.63987378751001,25.750723720017362,0.2921621928703654,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,1.34,75.88967095098558,101.7377066662023,101.64343188506633,25.75376093408076,0.29219033544638134,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,1.53,75.89019182979195,101.74126832919283,101.64699024765811,25.756798417866165,0.2922184795132753,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,1.72,75.89071270405636,101.74483025760105,101.65054887542166,25.759836171365308,0.2922466250702926,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,1.91,75.89123357370536,101.74839245138315,101.65410776831317,25.762874194607804,0.2922747721177802,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,2.1,75.89175443865321,101.75195348690409,101.65766550401679,25.765911065363582,0.2923029066654475,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,2.29,75.89227529904913,101.7555135063635,101.66122222460044,25.768946925551305,0.29233103011007106,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,2.4800000000000004,75.89279615477493,101.7590737908761,101.66477920999169,25.771983055216765,0.2923591550440258,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,2.6700000000000004,75.89331700591597,101.76263434051147,101.66833646025997,25.77501945434399,0.2923872814666799,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,2.8600000000000003,75.89383785243245,101.76619515528736,101.67189397542316,25.778056122990705,0.29241540937854416,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,3.0500000000000003,75.89435869431634,101.76975623522823,101.67545175550563,25.781093061189296,0.29244353877977447,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,3.24,75.8948795315887,101.7733175803839,101.67900980055708,25.784130268968383,0.292471669670392,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,3.43,75.8954003642338,101.77687919076558,101.68256811058868,25.787167746354882,0.2924998020505243,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,3.62,75.89592119224632,101.78044106642113,101.6861266856485,25.790205493402183,0.29252793592052434,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,3.81,75.89644201566317,101.78400320737107,101.68968552575674,25.793243510093575,0.2925560712799148,0.003936747653784446
partial2,0.25,6.4,0.08,6.169491525423729,4.0,75.8969628344524,101.7875656136448,101.69324463094294,25.796281796490547,0.29258420812921715,0.003936747653784446
