mode,layer,D,eta,g_eff,gamma,p_kin,B,W,amp,mu,chi2,log_g_eff_ratio,log_gamma_ratio,log_p_kin_ratio,log_B_ratio,log_W_ratio,log_amp_ratio,delta_mu,delta_log_mu,acceptance_mismatch
release_sumanchor,1,9.600000000000001,4.0,32.64477934532319,6.855020482676389e-08,0.38517472673948644,0.3422897626246061,7.659781650326543e-07,1.0744941025219869e-05,1.000000010713909,,0.0,7.105427357600977e-15,0.0,-1.0788088396633158,-1.078808839663316,-0.02671732705351735,1.7763568394002505e-15,1.7763568394002489e-15,0.0
release_eftsumanchor,1,9.600000000000001,4.0,32.64477934532319,6.855020482676389e-08,0.38517472673948644,0.26851828640012887,6.008918955605887e-07,1.0744941025219869e-05,1.000000010713909,,0.0,7.105427357600977e-15,0.0,-1.3215474597376613,-1.3215474597376613,-0.02671732705351735,1.7763568394002505e-15,1.7763568394002489e-15,0.0
release_fullsumanchor,1,9.600000000000001,4.0,32.64477934532319,6.855020482676389e-08,0.38517472673948644,0.9715616142863587,2.1741666382917725e-06,1.0744941025219869e-05,1.000000010713909,,0.0,7.105427357600977e-15,0.0,-0.03556178852647941,-0.03556178852647941,-0.02671732705351735,1.7763568394002505e-15,1.7763568394002489e-15,0.0
release_fullwidthrefamp,1,9.600000000000001,4.0,32.64477934532319,6.855020482676389e-08,0.38517472673948644,0.9715616142863587,2.1741666382917725e-06,1.0744941025219869e-05,1.000000010713909,,0.0,7.105427357600977e-15,0.0,-0.03556178852647941,-0.03556178852647941,-0.02671732705351735,1.7763568394002505e-15,1.7763568394002489e-15,0.0
tailm2_detlin,1,9.600000000000001,4.0,32.64477934532319,6.855020482676389e-08,0.38517472673948644,1.4229021261268808,3.1841792498686335e-06,1.0744941025219869e-05,1.000000010713909,,0.0,7.105427357600977e-15,0.0,0.3459873386306231,0.3459873386306231,-0.02671732705351735,1.7763568394002505e-15,1.7763568394002489e-15,0.0
cell_direct_runtime,2,9.600000000000001,4.0,29.92041408039208,8.698622678690117e-08,0.44797458629207637,3.4371168998974713,8.945659771331417e-06,4.38210202494643e-05,0.9999999954851782,1.000000022574109,0.0,7.327471962526006e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,9.600000000000001,4.0,29.92041408039208,8.698622678690117e-08,0.44797458629207637,0.8165313274216042,2.1251565368536566e-06,4.371196483496684e-05,0.9999999954851794,1.0000000225741028,0.0,7.327471962526006e-15,0.0,-1.4373230088487934,-1.4373230088487934,-0.0024917571545863882,1.2212453270876722e-15,1.332267629550187e-15,0.0
release_sumanchor,2,9.600000000000001,4.0,29.92041408039208,8.698622678690117e-08,0.44797458629207637,1.335069559490583,3.4747372283498203e-06,4.874270351448347e-05,0.9999999954851804,1.000000022574098,0.0,7.327471962526006e-15,0.0,-0.9456496144972746,-0.9456496144972742,0.10644189811252419,2.220446049250313e-15,2.2204460492503107e-15,0.0
release_eftsumanchor,2,9.600000000000001,4.0,29.92041408039208,8.698622678690117e-08,0.44797458629207637,1.047330739869506,2.725849815352189e-06,4.874270351448347e-05,0.9999999954851804,1.000000022574098,0.0,7.327471962526006e-15,0.0,-1.1883882345716201,-1.18838823457162,0.10644189811252419,2.220446049250313e-15,2.2204460492503107e-15,0.0
release_fullsumanchor,2,9.600000000000001,4.0,29.92041408039208,8.698622678690117e-08,0.44797458629207637,3.789486213252012,9.86275863148989e-06,4.874270351448347e-05,0.9999999954851804,1.000000022574098,0.0,7.327471962526006e-15,0.0,0.09759743663956189,0.09759743663956208,0.10644189811252419,2.220446049250313e-15,2.2204460492503107e-15,0.0
release_fullwidthrefamp,2,9.600000000000001,4.0,29.92041408039208,8.698622678690117e-08,0.44797458629207637,3.789486213252012,9.86275863148989e-06,4.874270351448347e-05,0.9999999954851817,1.0000000225740913,0.0,7.327471962526006e-15,0.0,0.09759743663956189,0.09759743663956208,0.10644189811252419,3.552713678800501e-15,3.5527136788004946e-15,0.0
tailm2_detlin,2,9.600000000000001,4.0,29.92041408039208,8.698622678690117e-08,0.44797458629207637,5.549898133558341,1.4444519029841885e-05,4.874270351448347e-05,0.9999999954851804,1.000000022574098,0.0,7.327471962526006e-15,0.0,0.4791465637966644,0.4791465637966646,0.10644189811252419,2.220446049250313e-15,2.2204460492503107e-15,0.0
cell_direct_runtime,3,9.600000000000001,4.0,8.833515713069374,9.192904056660145e-08,0.139772456268182,1.0,8.120565873785033e-07,3.977923268808601e-06,0.9999999916702451,,0.0,7.105427357600977e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,9.600000000000001,4.0,8.833515713069374,9.192904056660145e-08,0.139772456268182,1.0,8.120565873785033e-07,3.9617857598483175e-06,0.9999999916702477,,0.0,7.105427357600977e-15,0.0,0.0,0.0,-0.004065018283134603,2.55351295663786e-15,2.664535259100372e-15,0.0
release_sumanchor,3,9.600000000000001,4.0,8.833515713069374,9.192904056660145e-08,0.139772456268182,0.24055748904973098,1.9534629362606623e-07,2.7402666294252434e-06,0.9999999916702467,,0.0,7.105427357600977e-15,0.0,-1.424796178293939,-1.424796178293939,-0.3727046656841409,1.5543122344752192e-15,1.554312234475218e-15,0.0
release_eftsumanchor,3,9.600000000000001,4.0,8.833515713069374,9.192904056660145e-08,0.139772456268182,0.18871170509178434,1.532445832352129e-07,2.7402666294252434e-06,0.9999999916702467,,0.0,7.105427357600977e-15,0.0,-1.6675347983682844,-1.6675347983682844,-0.3727046656841409,1.5543122344752192e-15,1.554312234475218e-15,0.0
release_fullsumanchor,3,9.600000000000001,4.0,8.833515713069374,9.192904056660145e-08,0.139772456268182,0.6828028410716733,5.544745449730095e-07,2.7402666294252434e-06,0.9999999916702467,,0.0,7.105427357600977e-15,0.0,-0.3815491271571025,-0.38154912715710265,-0.3727046656841409,1.5543122344752192e-15,1.554312234475218e-15,0.0
release_fullwidthrefamp,3,9.600000000000001,4.0,8.833515713069374,9.192904056660145e-08,0.139772456268182,0.6828028410716733,5.544745449730095e-07,2.7402666294252434e-06,0.9999999916702482,,0.0,7.105427357600977e-15,0.0,-0.3815491271571025,-0.38154912715710265,-0.3727046656841409,3.1086244689504383e-15,3.1086244689504336e-15,0.0
tailm2_detlin,3,9.600000000000001,4.0,8.833515713069374,9.192904056660145e-08,0.139772456268182,1.0,8.120565873785033e-07,2.7402666294252434e-06,0.9999999916702467,,0.0,7.105427357600977e-15,0.0,0.0,0.0,-0.3727046656841409,1.5543122344752192e-15,1.554312234475218e-15,0.0
cell_direct_runtime,1,10.4,0.2,31.57947195865626,5.25087436162224e-10,0.3991434302045536,1.2098443981284326,2.0061619717010553e-08,7.461609087312418e-06,0.4787831410095416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,10.4,0.2,31.57947195865626,5.25087436162224e-10,0.3991434302045536,0.2465050681141962,4.087542945582837e-09,7.471808439658787e-06,0.47683300843313586,,0.0,0.0,0.0,-1.5908644801610807,-1.5908644801610807,0.0013659772003102174,-0.0019501325764057498,-0.004081419688541667,0.0
release_sumanchor,1,10.4,0.2,31.57947195865626,5.25087436162224e-10,0.3991434302045536,0.5671691381768696,9.4047892298635e-09,1.351544087944421e-05,1.6007751147948013,,0.0,0.0,0.0,-0.7575894708264943,-0.7575894708264944,0.5940617143798871,1.1219919737852597,1.206995475528382,0.0
release_eftsumanchor,1,10.4,0.2,31.57947195865626,5.25087436162224e-10,0.3991434302045536,0.4502651092565101,7.466288563815295e-09,1.351544087944421e-05,1.6007751147948013,,0.0,0.0,0.0,-0.9884104927579065,-0.9884104927579064,0.5940617143798871,1.1219919737852597,1.206995475528382,0.0
release_fullsumanchor,1,10.4,0.2,31.57947195865626,5.25087436162224e-10,0.3991434302045536,1.9193738873469195,3.1827025923565526e-08,1.351544087944421e-05,1.6007751147948013,,0.0,0.0,0.0,0.46150727776593875,0.46150727776593875,0.5940617143798871,1.1219919737852597,1.206995475528382,0.0
release_fullwidthrefamp,1,10.4,0.2,31.57947195865626,5.25087436162224e-10,0.3991434302045536,1.9193738873469195,3.1827025923565526e-08,1.351544087944421e-05,1.6470768484160005,,0.0,0.0,0.0,0.46150727776593875,0.46150727776593875,0.5940617143798871,1.168293707406459,1.235509626582586,0.0
tailm2_detlin,1,10.4,0.2,31.57947195865626,5.25087436162224e-10,0.3991434302045536,1.8758939394424492,3.110604214951633e-08,1.351544087944421e-05,1.6007751147948013,,0.0,0.0,0.0,0.4385935587560766,0.43859355875607675,0.5940617143798871,1.1219919737852597,1.206995475528382,0.0
cell_direct_runtime,2,10.4,0.2,28.684091734096086,6.322704936364349e-10,0.4365525232807252,4.46636852654124,8.100252331407132e-08,3.0127635384446193e-05,0.49505497519094993,5.118284362041575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,10.4,0.2,28.684091734096086,6.322704936364349e-10,0.4365525232807252,0.8964292523566262,1.6257733991705503e-08,2.9921001128850913e-05,0.49083485297992446,5.16613290347522,0.0,0.0,0.0,-1.6059115727084856,-1.6059115727084856,-0.006882256890526567,-0.004220122211025468,-0.008561094486678222,0.0
release_sumanchor,2,10.4,0.2,28.684091734096086,6.322704936364349e-10,0.4365525232807252,1.103285390182815,2.0009298383974845e-08,2.8754976080595865e-05,0.35211518114656687,6.862891209896826,0.0,0.0,0.0,-1.398283221501508,-1.3982832215015082,-0.04663203629512664,-0.14293979404438306,-0.34071047615372835,0.0
release_eftsumanchor,2,10.4,0.2,28.684091734096086,6.322704936364349e-10,0.4365525232807252,0.8758779053962918,1.588501262950765e-08,2.8754976080595865e-05,0.35211518114656687,6.862891209896826,0.0,0.0,0.0,-1.6291042434329202,-1.6291042434329204,-0.04663203629512664,-0.14293979404438306,-0.34071047615372835,0.0
release_fullsumanchor,2,10.4,0.2,28.684091734096086,6.322704936364349e-10,0.4365525232807252,3.733660782417046,6.771405959390844e-08,2.8754976080595865e-05,0.35211518114656687,6.862891209896826,0.0,0.0,0.0,-0.17918647290907494,-0.17918647290907494,-0.04663203629512664,-0.14293979404438306,-0.34071047615372835,0.0
release_fullwidthrefamp,2,10.4,0.2,28.684091734096086,6.322704936364349e-10,0.4365525232807252,3.733660782417046,6.771405959390844e-08,2.8754976080595865e-05,0.36229996173863604,6.730133558797726,0.0,0.0,0.0,-0.17918647290907494,-0.17918647290907494,-0.04663203629512664,-0.13275501345231389,-0.31219632509952305,0.0
tailm2_detlin,2,10.4,0.2,28.684091734096086,6.322704936364349e-10,0.4365525232807252,3.649081442569481,6.618011990505864e-08,2.8754976080595865e-05,0.35211518114656687,6.862891209896826,0.0,0.0,0.0,-0.20210019191893702,-0.20210019191893716,-0.04663203629512664,-0.14293979404438306,-0.34071047615372835,0.0
cell_direct_runtime,3,10.4,0.2,8.652229686560077,6.591634723711918e-10,0.1372820328393902,1.0,5.703234016490772e-09,2.121229659658714e-06,0.2978179584679444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,10.4,0.2,8.652229686560077,6.591634723711918e-10,0.1372820328393902,1.0,5.703234016490772e-09,2.1002626911257026e-06,0.2944076354824777,,0.0,0.0,0.0,0.0,0.0,-0.009933520755131948,-0.003410322985466674,-0.011517099958791197,0.0
release_sumanchor,3,10.4,0.2,8.652229686560077,6.591634723711918e-10,0.1372820328393902,0.3023460581920974,1.7243503238330686e-09,2.478030531850054e-06,0.8273811383656241,,0.0,0.0,0.0,-1.196183029582571,-1.1961830295825708,0.15546815562381033,0.5295631798976796,1.0217830352774753,0.0
release_eftsumanchor,3,10.4,0.2,8.652229686560077,6.591634723711918e-10,0.1372820328393902,0.24002695450380168,1.3689298918007648e-09,2.478030531850054e-06,0.8273811383656241,,0.0,0.0,0.0,-1.4270040515139832,-1.427004051513983,0.15546815562381033,0.5295631798976796,1.0217830352774753,0.0
release_fullsumanchor,3,10.4,0.2,8.652229686560077,6.591634723711918e-10,0.1372820328393902,1.0231782549057082,5.835425028311901e-09,2.478030531850054e-06,0.8273811383656241,,0.0,0.0,0.0,0.022913719009862072,0.022913719009862072,0.15546815562381033,0.5295631798976796,1.0217830352774753,0.0
release_fullwidthrefamp,3,10.4,0.2,8.652229686560077,6.591634723711918e-10,0.1372820328393902,1.0231782549057082,5.835425028311901e-09,2.478030531850054e-06,0.8513127829281537,,0.0,0.0,0.0,0.022913719009862072,0.022913719009862072,0.15546815562381033,0.5534948244602094,1.0502971863316806,0.0
tailm2_detlin,3,10.4,0.2,8.652229686560077,6.591634723711918e-10,0.1372820328393902,1.0,5.703234016490772e-09,2.478030531850054e-06,0.8273811383656241,,0.0,0.0,0.0,0.0,0.0,0.15546815562381033,0.5295631798976796,1.0217830352774753,0.0
cell_direct_runtime,1,10.4,0.6,31.57947195865626,1.5752623084866716e-09,0.3991434225380946,1.2098443981284326,6.018485915103166e-08,7.461608943995215e-06,0.4787831239669697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,10.4,0.6,31.57947195865626,1.5752623084866716e-09,0.3991434225380946,0.2465050681141962,1.226262883674851e-08,7.471808296145681e-06,0.47683299144457575,,0.0,0.0,0.0,-1.5908644801610807,-1.590864480161081,0.0013659772003099958,-0.0019501325223939547,-0.00408141972084718,0.0
release_sumanchor,1,10.4,0.6,31.57947195865626,1.5752623084866716e-09,0.3991434225380946,0.5671691381768696,2.82143676895905e-08,1.351544061984937e-05,1.6007750658665034,,0.0,0.0,0.0,-0.7575894708264943,-0.7575894708264943,0.5940617143798869,1.1219919418995337,1.2069954805586007,0.0
release_eftsumanchor,1,10.4,0.6,31.57947195865626,1.5752623084866716e-09,0.3991434225380946,0.4502651092565101,2.2398865691445883e-08,1.351544061984937e-05,1.6007750658665034,,0.0,0.0,0.0,-0.9884104927579065,-0.9884104927579065,0.5940617143798869,1.1219919418995337,1.2069954805586007,0.0
release_fullsumanchor,1,10.4,0.6,31.57947195865626,1.5752623084866716e-09,0.3991434225380946,1.9193738873469195,9.548107777069657e-08,1.351544061984937e-05,1.6007750658665034,,0.0,0.0,0.0,0.46150727776593875,0.46150727776593864,0.5940617143798869,1.1219919418995337,1.2069954805586007,0.0
release_fullwidthrefamp,1,10.4,0.6,31.57947195865626,1.5752623084866716e-09,0.3991434225380946,1.9193738873469195,9.548107777069657e-08,1.351544061984937e-05,1.6470767912372182,,0.0,0.0,0.0,0.46150727776593875,0.46150727776593864,0.5940617143798869,1.1682936672702484,1.235509627462874,0.0
tailm2_detlin,1,10.4,0.6,31.57947195865626,1.5752623084866716e-09,0.3991434225380946,1.8758939394424492,9.331812644854899e-08,1.351544061984937e-05,1.6007750658665034,,0.0,0.0,0.0,0.4385935587560766,0.4385935587560766,0.5940617143798869,1.1219919418995337,1.2069954805586007,0.0
cell_direct_runtime,2,10.4,0.6,28.684091734096086,1.8968114809093045e-09,0.4365525404476028,4.46636852654124,2.4300758416569465e-07,3.012763656917747e-05,0.495055015521316,5.118283905832034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,10.4,0.6,28.684091734096086,1.8968114809093045e-09,0.4365525404476028,0.8964292523566262,4.877320482986172e-08,2.9921002305456563e-05,0.4908348929506359,5.166132449225509,0.0,0.0,0.0,-1.6059115727084856,-1.6059115727084856,-0.006882256890526455,-0.004220122570680052,-0.008561094518982874,0.0
release_sumanchor,2,10.4,0.6,28.684091734096086,1.8968114809093045e-09,0.4365525404476028,1.103285390182815,6.00278986654184e-08,2.8754977211349044e-05,0.35211521160335363,6.862890810956774,0.0,0.0,0.0,-1.398283221501508,-1.3982832215015082,-0.04663203629512676,-0.14293980391796235,-0.34071047112350894,0.0
release_eftsumanchor,2,10.4,0.6,28.684091734096086,1.8968114809093045e-09,0.4365525404476028,0.8758779053962918,4.765504067782088e-08,2.8754977211349044e-05,0.35211521160335363,6.862890810956774,0.0,0.0,0.0,-1.6291042434329202,-1.6291042434329202,-0.04663203629512676,-0.14293980391796235,-0.34071047112350894,0.0
release_fullsumanchor,2,10.4,0.6,28.684091734096086,1.8968114809093045e-09,0.4365525404476028,3.733660782417046,2.0314219067184402e-07,2.8754977211349044e-05,0.35211521160335363,6.862890810956774,0.0,0.0,0.0,-0.17918647290907494,-0.17918647290907494,-0.04663203629512676,-0.14293980391796235,-0.34071047112350894,0.0
release_fullwidthrefamp,2,10.4,0.6,28.684091734096086,1.8968114809093045e-09,0.4365525404476028,3.733660782417046,2.0314219067184402e-07,2.8754977211349044e-05,0.36229999157285236,6.730133171810636,0.0,0.0,0.0,-0.17918647290907494,-0.17918647290907494,-0.04663203629512676,-0.1327550239484636,-0.31219632421923466,0.0
tailm2_detlin,2,10.4,0.6,28.684091734096086,1.8968114809093045e-09,0.4365525404476028,3.649081442569481,1.985403713359455e-07,2.8754977211349044e-05,0.35211521160335363,6.862890810956774,0.0,0.0,0.0,-0.20210019191893702,-0.20210019191893702,-0.04663203629512676,-0.14293980391796235,-0.34071047112350894,0.0
cell_direct_runtime,3,10.4,0.6,8.652229686560077,1.977490417113575e-09,0.13728202249514726,1.0,1.7109701088881857e-08,2.121229499823414e-06,0.2978179144261351,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,10.4,0.6,8.652229686560077,1.977490417113575e-09,0.13728202249514726,1.0,1.7109701088881857e-08,2.1002625328702697e-06,0.29440759193548166,,0.0,0.0,0.0,0.0,0.0,-0.00993352075513206,-0.003410322490653428,-0.011517099991096468,0.0
release_sumanchor,3,10.4,0.6,8.652229686560077,1.977490417113575e-09,0.13728202249514726,0.3023460581920974,5.173050681068466e-09,2.4780303451297e-06,0.8273810201730495,,0.0,0.0,0.0,-1.196183029582571,-1.196183029582571,0.15546815562381033,0.5295631057469143,1.0217830403076948,0.0
release_eftsumanchor,3,10.4,0.6,8.652229686560077,1.977490417113575e-09,0.13728202249514726,0.24002695450380168,4.106789444834691e-09,2.4780303451297e-06,0.8273810201730495,,0.0,0.0,0.0,-1.4270040515139832,-1.4270040515139832,0.15546815562381033,0.5295631057469143,1.0217830403076948,0.0
release_fullsumanchor,3,10.4,0.6,8.652229686560077,1.977490417113575e-09,0.13728202249514726,1.0231782549057082,1.7506274102080433e-08,2.4780303451297e-06,0.8273810201730495,,0.0,0.0,0.0,0.022913719009862072,0.022913719009862072,0.15546815562381033,0.5295631057469143,1.0217830403076948,0.0
release_fullwidthrefamp,3,10.4,0.6,8.652229686560077,1.977490417113575e-09,0.13728202249514726,1.0231782549057082,1.7506274102080433e-08,2.4780303451297e-06,0.8513126577840205,,0.0,0.0,0.0,0.022913719009862072,0.022913719009862072,0.15546815562381033,0.5534947433578854,1.050297187211969,0.0
tailm2_detlin,3,10.4,0.6,8.652229686560077,1.977490417113575e-09,0.13728202249514726,1.0,1.7109701088881857e-08,2.4780303451297e-06,0.8273810201730495,,0.0,0.0,0.0,0.0,0.0,0.15546815562381033,0.5295631057469143,1.0217830403076948,0.0
cell_direct_runtime,1,10.4,1.0,31.57947195865626,2.6254371808111195e-09,0.3991434293026585,1.2098443981284326,1.0030810282679831e-07,7.461609070452343e-06,0.478783140248723,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,10.4,1.0,31.57947195865626,2.6254371808111195e-09,0.3991434293026585,0.2465050681141962,2.0437715592167287e-08,7.471808422775664e-06,0.4768330076594093,,0.0,0.0,0.0,-1.5908644801610807,-1.5908644801610807,0.0013659772003099958,-0.0019501325893137023,-0.004081419722110765,0.0
release_sumanchor,1,10.4,1.0,31.57947195865626,2.6254371808111195e-09,0.3991434293026585,0.5671691381768696,4.7023948137827065e-08,1.351544084890504e-05,1.6007751206097973,,0.0,0.0,0.0,-0.7575894708264943,-0.7575894708264944,0.5940617143798872,1.1219919803610743,1.206995480750062,0.0
release_eftsumanchor,1,10.4,1.0,31.57947195865626,2.6254371808111195e-09,0.3991434293026585,0.4502651092565101,3.733144439771751e-08,1.351544084890504e-05,1.6007751206097973,,0.0,0.0,0.0,-0.9884104927579065,-0.9884104927579065,0.5940617143798872,1.1219919803610743,1.206995480750062,0.0
release_fullsumanchor,1,10.4,1.0,31.57947195865626,2.6254371808111195e-09,0.3991434293026585,1.9193738873469195,1.5913513634720176e-07,1.351544084890504e-05,1.6007751206097973,,0.0,0.0,0.0,0.46150727776593875,0.46150727776593864,0.5940617143798872,1.1219919803610743,1.206995480750062,0.0
release_fullwidthrefamp,1,10.4,1.0,31.57947195865626,2.6254371808111195e-09,0.3991434293026585,1.9193738873469195,1.5913513634720176e-07,1.351544084890504e-05,1.6470768473037736,,0.0,0.0,0.0,0.46150727776593875,0.46150727776593864,0.5940617143798872,1.1682937070550505,1.2355096274963802,0.0
tailm2_detlin,1,10.4,1.0,31.57947195865626,2.6254371808111195e-09,0.3991434293026585,1.8758939394424492,1.55530217324514e-07,1.351544084890504e-05,1.6007751206097973,,0.0,0.0,0.0,0.4385935587560766,0.43859355875607675,0.5940617143798872,1.1219919803610743,1.206995480750062,0.0
cell_direct_runtime,2,10.4,1.0,28.684091734096086,3.1613524681821743e-09,0.4365525344959672,4.46636852654124,4.0501264501731797e-07,3.0127636158439482e-05,0.4950550020778995,5.118284057901439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,10.4,1.0,28.684091734096086,3.1613524681821743e-09,0.4365525344959672,0.8964292523566262,8.128867566801793e-08,2.9921001897535664e-05,0.4908348796211979,5.166132600708759,0.0,0.0,0.0,-1.6059115727084856,-1.6059115727084856,-0.006882256890526791,-0.004220122456701614,-0.008561094520247428,0.0
release_sumanchor,2,10.4,1.0,28.684091734096086,3.1613524681821743e-09,0.4365525344959672,1.103285390182815,1.0004649894686196e-07,2.875497681932488e-05,0.3521152021089407,6.862890935319912,0.0,0.0,0.0,-1.398283221501508,-1.398283221501508,-0.046632036295126876,-0.14293979996895878,-0.34071047093204837,0.0
release_eftsumanchor,2,10.4,1.0,28.684091734096086,3.1613524681821743e-09,0.4365525344959672,0.8758779053962918,7.942506872613411e-08,2.875497681932488e-05,0.3521152021089407,6.862890935319912,0.0,0.0,0.0,-1.6291042434329202,-1.6291042434329202,-0.046632036295126876,-0.14293979996895878,-0.34071047093204837,0.0
release_fullsumanchor,2,10.4,1.0,28.684091734096086,3.1613524681821743e-09,0.4365525344959672,3.733660782417046,3.385703217497796e-07,2.875497681932488e-05,0.3521152021089407,6.862890935319912,0.0,0.0,0.0,-0.17918647290907494,-0.17918647290907494,-0.046632036295126876,-0.14293979996895878,-0.34071047093204837,0.0
release_fullwidthrefamp,2,10.4,1.0,28.684091734096086,3.1613524681821743e-09,0.4365525344959672,3.733660782417046,3.385703217497796e-07,2.875497681932488e-05,0.3622999817465904,6.73013329926954,0.0,0.0,0.0,-0.17918647290907494,-0.17918647290907494,-0.046632036295126876,-0.1327550203313091,-0.3121963241857296,0.0
tailm2_detlin,2,10.4,1.0,28.684091734096086,3.1613524681821743e-09,0.4365525344959672,3.649081442569481,3.3090062276683233e-07,2.875497681932488e-05,0.3521152021089407,6.862890935319912,0.0,0.0,0.0,-0.20210019191893702,-0.20210019191893702,-0.046632036295126876,-0.14293979996895878,-0.34071047093204837,0.0
cell_direct_runtime,3,10.4,1.0,8.652229686560077,3.2958173618559585e-09,0.13728202209946555,1.0,2.85161691218634e-08,2.1212294937094907e-06,0.2978179127424565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,10.4,1.0,8.652229686560077,3.2958173618559585e-09,0.13728202209946555,1.0,2.85161691218634e-08,2.1002625268167785e-06,0.2944075902707109,,0.0,0.0,0.0,0.0,0.0,-0.009933520755132172,-0.003410322471745608,-0.011517099992360162,0.0
release_sumanchor,3,10.4,1.0,8.652229686560077,3.2958173618559585e-09,0.13728202209946555,0.3023460581920974,8.621751328734603e-09,2.478030337987386e-06,0.8273810156539589,,0.0,0.0,0.0,-1.196183029582571,-1.196183029582571,0.15546815562381053,0.5295631029115024,1.0217830404991555,0.0
release_eftsumanchor,3,10.4,1.0,8.652229686560077,3.2958173618559585e-09,0.13728202209946555,0.24002695450380168,6.844649228436221e-09,2.478030337987386e-06,0.8273810156539589,,0.0,0.0,0.0,-1.4270040515139832,-1.427004051513983,0.15546815562381053,0.5295631029115024,1.0217830404991555,0.0
release_fullsumanchor,3,10.4,1.0,8.652229686560077,3.2958173618559585e-09,0.13728202209946555,1.0231782549057082,2.9177124158704236e-08,2.478030337987386e-06,0.8273810156539589,,0.0,0.0,0.0,0.022913719009862072,0.022913719009862072,0.15546815562381053,0.5295631029115024,1.0217830404991555,0.0
release_fullwidthrefamp,3,10.4,1.0,8.652229686560077,3.2958173618559585e-09,0.13728202209946555,1.0231782549057082,2.9177124158704236e-08,2.478030337987386e-06,0.8513126529997482,,0.0,0.0,0.0,0.022913719009862072,0.022913719009862072,0.15546815562381053,0.5534947402572917,1.0502971872454747,0.0
tailm2_detlin,3,10.4,1.0,8.652229686560077,3.2958173618559585e-09,0.13728202209946555,1.0,2.85161691218634e-08,2.478030337987386e-06,0.8273810156539589,,0.0,0.0,0.0,0.0,0.0,0.15546815562381053,0.5295631029115024,1.0217830404991555,0.0
cell_direct_runtime,1,10.4,2.0,31.57947195865626,5.250874361622239e-09,0.39914343346295456,1.2098443981284326,2.0061620565359662e-07,7.461609148225143e-06,0.4787831503455795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,10.4,2.0,31.57947195865626,5.250874361622239e-09,0.39914343346295456,0.2465050681141962,4.0875431184334575e-08,7.4718085006547735e-06,0.47683301771381864,,0.0,0.0,0.0,-1.5908644801610807,-1.5908644801610807,0.0013659772003102174,-0.0019501326317608592,-0.004081419724882402,0.0
release_sumanchor,1,10.4,2.0,31.57947195865626,5.250874361622239e-09,0.39914343346295456,0.5671691381768696,9.404789627565413e-08,1.3515440989777295e-05,1.600775155052868,,0.0,0.0,0.0,-0.7575894708264943,-0.7575894708264944,0.5940617143798875,1.1219920047072884,1.2069954811779775,0.0
release_eftsumanchor,1,10.4,2.0,31.57947195865626,5.250874361622239e-09,0.39914343346295456,0.4502651092565101,7.466288879543502e-08,1.3515440989777295e-05,1.600775155052868,,0.0,0.0,0.0,-0.9884104927579065,-0.9884104927579065,0.5940617143798875,1.1219920047072884,1.2069954811779775,0.0
release_fullsumanchor,1,10.4,2.0,31.57947195865626,5.250874361622239e-09,0.39914343346295456,1.9193738873469195,3.182702726944035e-07,1.3515440989777295e-05,1.600775155052868,,0.0,0.0,0.0,0.46150727776593875,0.46150727776593864,0.5940617143798875,1.1219920047072884,1.2069954811779775,0.0
release_fullwidthrefamp,1,10.4,2.0,31.57947195865626,5.250874361622239e-09,0.39914343346295456,1.9193738873469195,3.182702726944035e-07,1.3515440989777295e-05,1.6470768821616275,,0.0,0.0,0.0,0.46150727776593875,0.46150727776593864,0.5940617143798875,1.168293731816048,1.2355096275712656,0.0
tailm2_detlin,1,10.4,2.0,31.57947195865626,5.250874361622239e-09,0.39914343346295456,1.8758939394424492,3.11060434649028e-07,1.3515440989777295e-05,1.600775155052868,,0.0,0.0,0.0,0.4385935587560766,0.43859355875607675,0.5940617143798875,1.1219920047072884,1.2069954811779775,0.0
cell_direct_runtime,2,10.4,2.0,28.684091734096086,6.322704936364349e-09,0.43655253138062167,4.46636852654124,8.100252758111554e-07,3.012763594344131e-05,0.4950549951322634,5.118284136469172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,10.4,2.0,28.684091734096086,6.322704936364349e-09,0.43655253138062167,0.8964292523566262,1.6257734848129064e-07,2.992100168401209e-05,0.49083487273341003,5.166132678985467,0.0,0.0,0.0,-1.6059115727084856,-1.6059115727084856,-0.006882256890526567,-0.004220122398853388,-0.008561094523018632,0.0
