combo_id,mode,omega,m,phase,center_D,width_D,eta_couple,region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_cf,slice_mean_abs_improvement,slice_improved_fraction,slice_worsened_fraction
1007,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.1,0.0,D60_hotspot,6.711864406779661,7.462467784829663,8.602677537003474,-1.1404511218821962,0.0,1.0
1007,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.1,0.0,D21_guard,4.0,0.9136772062233662,0.9140472984321488,-0.00032840747892628965,0.0,1.0
1007,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.1,0.0,D21_guard,6.4,2.1022273869561374,3.2601086021627736,-1.157909347152363,0.0,1.0
1007,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.1,0.0,D21_guard,8.0,0.3226590996076344,1.2810173010702588,-0.9583581906521469,0.0,1.0
1008,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.1,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950883701259615,6.33846091719057e-07,1.0,0.0
1008,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.1,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.260808297896254,0.01182783552167572,1.0,0.0
1008,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.1,0.15,D60_hotspot,6.169491525423728,25.887561191706766,22.957120853788055,3.0140152290580167,1.0,0.0
1008,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.1,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,31.282767346320185,0.12367493086046552,1.0,0.0
1008,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.1,0.15,D60_hotspot,6.711864406779661,7.462467784829663,8.903616487570252,-1.3723943652117592,0.0,1.0
1008,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.1,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983960586,-0.0003284074606064995,0.0,1.0
1008,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.1,0.15,D21_guard,6.4,2.1022273869561374,3.10715938951887,-0.5044965156972542,0.0,1.0
1008,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.1,0.15,D21_guard,8.0,0.3226590996076344,1.2577577025452498,-0.8209240482868261,0.0,1.0
1009,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543928149,2.054391399854337e-08,1.0,0.0
1009,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.271789465095978,0.00012638065308240564,1.0,0.0
1009,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.0,D60_hotspot,6.169491525423728,25.887561191706766,23.21415319160306,2.672566137105221,1.0,0.0
1009,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,3.128574870302579,28.15695559782982,1.0,0.0
1009,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.0,D60_hotspot,6.711864406779661,7.462467784829663,2.172186535941794,5.290201763794569,1.0,0.0
1009,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1009,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.0,D21_guard,6.4,2.1022273869561374,17.518464613194453,-15.415950157208568,0.0,1.0
1009,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.0,D21_guard,8.0,0.3226590996076344,1.5859837424535692,-1.263324628587103,0.0,1.0
1010,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543927865,2.0543931085404396e-08,1.0,0.0
1010,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.271819660071941,0.00011030128137942288,1.0,0.0
1010,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.15,D60_hotspot,6.169491525423728,25.887561191706766,24.337442520783597,2.0468835889126544,1.0,0.0
1010,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,10.025992715798424,24.121995386818483,1.0,0.0
1010,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.15,D60_hotspot,6.711864406779661,7.462467784829663,5.872196255393355,3.1380987903712376,1.0,0.0
1010,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1010,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.15,D21_guard,6.4,2.1022273869561374,24.333520461236972,-19.269724468658225,0.0,1.0
1010,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.05,0.15,D21_guard,8.0,0.3226590996076344,1.588012307398787,-1.2584662174925465,0.0,1.0
1011,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543647698,2.0822172515300694e-08,1.0,0.0
1011,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.266941974195639,0.004971628700748251,1.0,0.0
1011,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.0,D60_hotspot,6.169491525423728,25.887561191706766,20.217902183261685,5.66787361836132,1.0,0.0
1011,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,0.9641838614214109,30.321339731188047,1.0,0.0
1011,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.0,D60_hotspot,6.711864406779661,7.462467784829663,2.199309423555576,5.2630792836950855,1.0,0.0
1011,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983253041,-0.000328407384120587,0.0,1.0
1011,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.0,D21_guard,6.4,2.1022273869561374,16.34767201114665,-14.245186266599802,0.0,1.0
1011,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.0,D21_guard,8.0,0.3226590996076344,1.5859837422236907,-1.2633246283572244,0.0,1.0
1012,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884542847907,2.0880451907195104e-08,1.0,0.0
1012,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.268129762628021,0.0043391116616403125,1.0,0.0
1012,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.15,D60_hotspot,6.169491525423728,25.887561191706766,22.57893273585627,4.3551469449929625,1.0,0.0
1012,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,7.644976878976074,26.42040859770782,1.0,0.0
1012,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.15,D60_hotspot,6.711864406779661,7.462467784829663,5.88096613559911,3.1214200196151776,1.0,0.0
1012,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983253272,-0.00032840738413302694,0.0,1.0
1012,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.15,D21_guard,6.4,2.1022273869561374,22.782794364491835,-17.876184534914533,0.0,1.0
1012,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.07,0.15,D21_guard,8.0,0.3226590996076344,1.5880123071689072,-1.2584662172626886,0.0,1.0
1013,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950884436279855,1.2735098207729477e-07,1.0,0.0
1013,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.193945260177394,0.07793456836465565,1.0,0.0
1013,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.0,D60_hotspot,6.169491525423728,25.887561191706766,16.425889300964897,9.458692386128876,1.0,0.0
1013,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,1.3909724531369534,29.89460826352366,1.0,0.0
1013,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.0,D60_hotspot,6.711864406779661,7.462467784829663,2.306513215474265,5.155877102485358,1.0,0.0
1013,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.0,D21_guard,4.0,0.9136772062233662,0.9140472991643276,-0.0003284081286059818,0.0,1.0
1013,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.0,D21_guard,6.4,2.1022273869561374,15.305042154262672,-13.202581978209803,0.0,1.0
1013,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.0,D21_guard,8.0,0.3226590996076344,1.585983579055792,-1.2633244651893274,0.0,1.0
1014,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884129402153,1.4971255642611445e-07,1.0,0.0
1014,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.212556026367686,0.06802445617870558,1.0,0.0
1014,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.15,D60_hotspot,6.169491525423728,25.887561191706766,20.319748390728876,7.298883482829402,1.0,0.0
1014,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,5.016621852834611,28.76491936796641,1.0,0.0
1014,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.15,D60_hotspot,6.711864406779661,7.462467784829663,5.915559585110149,3.055562448023495,1.0,0.0
1014,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.15,D21_guard,4.0,0.9136772062233662,0.9140472993807918,-0.000328408244101297,0.0,1.0
1014,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.15,D21_guard,6.4,2.1022273869561374,21.38177910250326,-16.624858901188524,0.0,1.0
1014,pointamp_notch,1.0,14.0,0.4353981633974483,5.8,0.1,0.15,D21_guard,8.0,0.3226590996076344,1.5880121440003643,-1.2584660541097188,0.0,1.0
1015,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543927087,2.0544970338743865e-08,1.0,0.0
1015,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.271896625368164,1.9269962156239933e-05,1.0,0.0
1015,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.0,D60_hotspot,6.169491525423728,25.887561191706766,25.149926578445047,0.737402330240456,1.0,0.0
1015,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,29.062202918310625,2.224048945039203,1.0,0.0
1015,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.0,D60_hotspot,6.711864406779661,7.462467784829663,9.129199908912618,-1.666981405183201,0.0,1.0
1015,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1015,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.0,D21_guard,6.4,2.1022273869561374,2.1467852915257595,-0.044558732278824,0.0,1.0
1015,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.0,D21_guard,8.0,0.3226590996076344,1.1489310864744828,-0.8262719775499132,0.0,1.0
1016,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543927605,2.054468239975904e-08,1.0,0.0
1016,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.27189520578851,2.0206511839844443e-05,1.0,0.0
1016,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.15,D60_hotspot,6.169491525423728,25.887561191706766,25.208375579690227,0.7106010040680666,1.0,0.0
1016,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,28.629485128614817,5.024353589564917,1.0,0.0
1016,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.15,D60_hotspot,6.711864406779661,7.462467784829663,8.91255714653736,-0.2955174826965792,0.38095238095238093,0.6190476190476191
1016,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1016,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.15,D21_guard,6.4,2.1022273869561374,2.9102107540983013,-0.3140565875259829,0.0,1.0
1016,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.05,0.15,D21_guard,8.0,0.3226590996076344,1.374757935967784,-0.9570087442132991,0.0,1.0
1017,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.95088453815377,2.62731686142442e-08,1.0,0.0
1017,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.270572785812753,0.0013424969992228632,1.0,0.0
1017,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.0,D60_hotspot,6.169491525423728,25.887561191706766,22.98394439863209,2.9027024367400673,1.0,0.0
1017,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,29.080312184491298,2.2059401180863603,1.0,0.0
1017,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.0,D60_hotspot,6.711864406779661,7.462467784829663,8.910908746404678,-1.4486869626875176,0.0,1.0
1017,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983252175,-0.00032840738404339676,0.0,1.0
1017,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.0,D21_guard,6.4,2.1022273869561374,2.1480904394092164,-0.04586391217100991,0.0,1.0
1017,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.0,D21_guard,8.0,0.3226590996076344,1.1489310856594732,-0.8262719767349034,0.0,1.0
1018,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884540697585,2.4856011767345383e-08,1.0,0.0
1018,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.270473887938103,0.0014077436301483154,1.0,0.0
1018,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.15,D60_hotspot,6.169491525423728,25.887561191706766,23.211731856524423,2.798280337562941,1.0,0.0
1018,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,28.6510435602829,4.9843613398022715,1.0,0.0
1018,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.15,D60_hotspot,6.711864406779661,7.462467784829663,8.695066918987967,-0.08400322002909252,0.42857142857142855,0.5714285714285714
1018,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983252224,-0.00032840738404581757,0.0,1.0
1018,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.15,D21_guard,6.4,2.1022273869561374,3.0132533020821555,-0.3513554643534138,0.0,1.0
1018,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.07,0.15,D21_guard,8.0,0.3226590996076344,1.3747579350454942,-0.9570087433311844,0.0,1.0
1019,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950881142751458,3.3951418589121354e-06,1.0,0.0
1019,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.239553746025202,0.032347184797708164,1.0,0.0
1019,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.0,D60_hotspot,6.169491525423728,25.887561191706766,18.18961244638355,7.695524641627598,1.0,0.0
1019,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,29.0939014053451,2.1923512268297665,1.0,0.0
1019,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.0,D60_hotspot,6.711864406779661,7.462467784829663,8.37887538603766,-0.9166456081219194,0.0,1.0
1019,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983609564,-0.00032840741575567724,0.0,1.0
1019,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.0,D21_guard,6.4,2.1022273869561374,2.1491116544137867,-0.04688515222086145,0.0,1.0
1019,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.0,D21_guard,8.0,0.3226590996076344,1.148930709044503,-0.8262716001199369,0.0,1.0
1020,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950882641060891,2.560435984799185e-06,1.0,0.0
1020,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.237171500339194,0.03391884807453764,1.0,0.0
1020,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.15,D60_hotspot,6.169491525423728,25.887561191706766,18.779725170096256,7.425172312699355,1.0,0.0
1020,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,28.667221703304293,4.954341292660745,1.0,0.0
1020,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.15,D60_hotspot,6.711864406779661,7.462467784829663,8.165295885716855,0.4297416684850023,0.6190476190476191,0.38095238095238093
1020,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.15,D21_guard,4.0,0.9136772062233662,0.9140472984316848,-0.00032840744970513296,0.0,1.0
1020,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.15,D21_guard,6.4,2.1022273869561374,3.093750741689618,-0.3805083914263506,0.0,1.0
1020,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.15,D21_guard,8.0,0.3226590996076344,1.3747575088567072,-0.9570083357071256,0.0,1.0
1021,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543927936,2.054412733054094e-08,1.0,0.0
1021,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.271915003499906,9.003336621000406e-07,1.0,0.0
1021,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.0,D60_hotspot,6.169491525423728,25.887561191706766,25.82147765453614,0.06606272729623408,1.0,0.0
1021,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,29.356302954265395,1.9299560422788196,1.0,0.0
1021,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.0,D60_hotspot,6.711864406779661,7.462467784829663,9.592279441725832,-2.130061913599289,0.0,1.0
1021,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1021,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.0,D21_guard,6.4,2.1022273869561374,3.7253674081117154,-1.6231795635661164,0.0,1.0
1021,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.0,D21_guard,8.0,0.3226590996076344,0.3500108155152639,-0.02735171562434535,0.0,1.0
1022,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543927964,2.0544113288863065e-08,1.0,0.0
1022,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.271914385149238,1.237925047803401e-06,1.0,0.0
1022,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.15,D60_hotspot,6.169491525423728,25.887561191706766,25.802086309387022,0.07715158978592537,1.0,0.0
1022,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,30.744706880698537,1.1085310593976927,1.0,0.0
1022,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.15,D60_hotspot,6.711864406779661,7.462467784829663,10.472234769681238,-2.7019600906588925,0.0,1.0
1022,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
1022,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.15,D21_guard,6.4,2.1022273869561374,3.6439252103638324,-1.198523471505521,0.0,1.0
1022,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.05,0.15,D21_guard,8.0,0.3226590996076344,0.5357546000585498,-0.11758857270961497,0.0,1.0
1023,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950884541130845,2.3319361933512743e-08,1.0,0.0
1023,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.271804777726494,0.00011107510745489435,1.0,0.0
1023,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.0,D60_hotspot,6.169491525423728,25.887561191706766,25.41534569446658,0.4720667953755781,1.0,0.0
1023,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,28.234881318473278,3.051350478759404,1.0,0.0
1023,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.0,D60_hotspot,6.711864406779661,7.462467784829663,8.938921041921201,-1.4766996791096996,0.0,1.0
1023,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983252161,-0.0003284073840422703,0.0,1.0
1023,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.0,D21_guard,6.4,2.1022273869561374,5.279935045044034,-3.177720715481127,0.0,1.0
1023,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.0,D21_guard,8.0,0.3226590996076344,0.3500108153671664,-0.02735171547624809,0.0,1.0
1024,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950884541384008,2.320056612434417e-08,1.0,0.0
1024,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.271728491274928,0.0001527240529113561,1.0,0.0
1024,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.15,D60_hotspot,6.169491525423728,25.887561191706766,25.34524752322112,0.551112658622428,1.0,0.0
1024,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,30.425470765673403,1.7571253891056386,1.0,0.0
1024,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.15,D60_hotspot,6.711864406779661,7.462467784829663,9.812616280538142,-2.044254355455027,0.0,1.0
1024,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983252153,-0.0003284073840419345,0.0,1.0
1024,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.15,D21_guard,6.4,2.1022273869561374,5.120865051992709,-2.3452289742774934,0.0,1.0
1024,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.15,D21_guard,8.0,0.3226590996076344,0.5357545989642858,-0.11758857209423557,0.0,1.0
1025,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950882014635054,2.5300716576195793e-06,1.0,0.0
1025,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.0,D60_hotspot,5.627118644067797,10.271915904250342,10.26780324687283,0.004110754519964354,1.0,0.0
1025,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.0,D60_hotspot,6.169491525423728,25.887561191706766,23.875585348270732,2.0113422671108285,1.0,0.0
1025,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.0,D60_hotspot,6.4406779661016955,31.28630580743782,27.124719536875126,4.161485334146019,1.0,0.0
1025,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.0,D60_hotspot,6.711864406779661,7.462467784829663,7.996350491321284,-0.534114965683323,0.0,1.0
1025,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.0,D21_guard,4.0,0.9136772062233662,0.9140472983513241,-0.000328407407208758,0.0,1.0
1025,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.0,D21_guard,6.4,2.1022273869561374,7.1334330617619415,-5.031173278721428,0.0,1.0
1025,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.0,D21_guard,8.0,0.3226590996076344,0.3500107708276776,-0.027351670936759668,0.0,1.0
1026,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.15,D60_hotspot,4.813559322033898,8.950884564633627,8.950882243537349,2.422661313719995e-06,1.0,0.0
1026,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.15,D60_hotspot,5.627118644067797,10.271915904250342,10.264980140896562,0.005652052748466136,1.0,0.0
1026,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.15,D60_hotspot,6.169491525423728,25.887561191706766,23.755903653703896,2.3450135544847663,1.0,0.0
1026,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.15,D60_hotspot,6.4406779661016955,31.28630580743782,30.106047187680865,2.4025433272703234,1.0,0.0
1026,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.15,D60_hotspot,6.711864406779661,7.462467784829663,8.855968884768972,-1.0921649122511043,0.0,1.0
1026,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.15,D21_guard,4.0,0.9136772062233662,0.9140472983308734,-0.0003284073958235346,0.0,1.0
1026,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.15,D21_guard,6.4,2.1022273869561374,6.884658628883301,-3.722898597805847,0.0,1.0
1026,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.1,0.15,D21_guard,8.0,0.3226590996076344,0.5357542698702251,-0.11758838702202243,0.0,1.0
1027,pointamp_notch,1.0,14.0,0.5853981633974483,5.8,0.05,0.0,D60_hotspot,4.813559322033898,8.950884564633627,8.950884543928256,2.0543808601370897e-08,1.0,0.0
