combo_id,mode,omega,m,phase,center_D,width_D,boost,boost_center,boost_width,region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_cf,slice_mean_abs_improvement,slice_improved_fraction,slice_worsened_fraction
4647,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.35,0.07,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4647,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.35,0.07,D21_guard,6.4,2.1022273869561374,14.328765477360172,-12.226329242617012,0.0,1.0
4647,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.35,0.07,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4648,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.03,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4648,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4648,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.03,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4648,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075687346,28.305426186427926,1.0,0.0
4648,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.03,D60_hotspot,6.711864406779661,7.462467784829663,4.5010162429386185,2.9612718027068397,1.0,0.0
4648,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.03,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4648,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.03,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984532,0.0,1.0
4648,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.03,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4649,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4649,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4649,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.05,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4649,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075687346,28.305426186427926,1.0,0.0
4649,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.05,D60_hotspot,6.711864406779661,7.462467784829663,4.5010012398840935,2.961286805986797,1.0,0.0
4649,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.05,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4649,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.05,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984532,0.0,1.0
4649,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.05,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4650,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.07,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4650,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.07,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4650,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.07,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4650,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.07,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075800642,28.305426186314644,1.0,0.0
4650,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.07,D60_hotspot,6.711864406779661,7.462467784829663,4.494665015267323,2.967623125810082,1.0,0.0
4650,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.07,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4650,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.07,D21_guard,6.4,2.1022273869561374,14.328765477725668,-12.226329242982505,0.0,1.0
4650,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.07,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4651,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.03,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4651,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4651,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.03,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4651,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075687346,28.305426186427926,1.0,0.0
4651,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.03,D60_hotspot,6.711864406779661,7.462467784829663,4.501016242938626,2.9612718027068348,1.0,0.0
4651,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.03,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4651,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.03,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984532,0.0,1.0
4651,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.03,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4652,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4652,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4652,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.05,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4652,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075687346,28.305426186427926,1.0,0.0
4652,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.05,D60_hotspot,6.711864406779661,7.462467784829663,4.50101617972528,2.9612718659211303,1.0,0.0
4652,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.05,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4652,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.05,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984532,0.0,1.0
4652,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.05,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4653,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.07,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4653,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.07,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4653,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.07,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4653,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.07,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075687872,28.305426186427397,1.0,0.0
4653,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.07,D60_hotspot,6.711864406779661,7.462467784829663,4.500626427544287,2.9616616239584355,1.0,0.0
4653,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.07,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4653,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.07,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984521,0.0,1.0
4653,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.07,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4654,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.03,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4654,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4654,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.03,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4654,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075687346,28.305426186427926,1.0,0.0
4654,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.03,D60_hotspot,6.711864406779661,7.462467784829663,4.501016240773367,2.961271804872124,1.0,0.0
4654,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.03,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4654,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.03,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984532,0.0,1.0
4654,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.03,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4655,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4655,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4655,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.05,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4655,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075687346,28.305426186427926,1.0,0.0
4655,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.05,D60_hotspot,6.711864406779661,7.462467784829663,4.498396138299057,2.9638919467154343,1.0,0.0
4655,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.05,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4655,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.05,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984532,0.0,1.0
4655,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.05,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4656,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.07,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4656,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.07,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4656,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.07,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4656,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.07,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193103677955,28.305426158437996,1.0,0.0
4656,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.07,D60_hotspot,6.711864406779661,7.462467784829663,4.376360051109639,3.085929867588199,1.0,0.0
4656,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.07,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4656,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.07,D21_guard,6.4,2.1022273869561374,14.328765476992658,-12.226329242249502,0.0,1.0
4656,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.07,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4657,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.03,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4657,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4657,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.03,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4657,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075687346,28.305426186427926,1.0,0.0
4657,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.03,D60_hotspot,6.711864406779661,7.462467784829663,4.5010162429386185,2.9612718027068436,1.0,0.0
4657,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.03,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4657,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.03,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984532,0.0,1.0
4657,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.03,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4658,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4658,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4658,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.05,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4658,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075687346,28.305426186427926,1.0,0.0
4658,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.05,D60_hotspot,6.711864406779661,7.462467784829663,4.500986236816548,2.9613018092797767,1.0,0.0
4658,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.05,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4658,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.05,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984532,0.0,1.0
4658,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.05,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4659,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.07,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4659,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.07,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4659,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.07,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4659,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.07,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075913931,28.30542618620136,1.0,0.0
4659,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.07,D60_hotspot,6.711864406779661,7.462467784829663,4.488311454527981,2.9739767820164156,1.0,0.0
4659,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.07,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4659,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.07,D21_guard,6.4,2.1022273869561374,14.328765477723636,-12.226329242980464,0.0,1.0
4659,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.07,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4660,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.03,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4660,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4660,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.03,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4660,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075687346,28.305426186427926,1.0,0.0
4660,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.03,D60_hotspot,6.711864406779661,7.462467784829663,4.501016242938626,2.9612718027068348,1.0,0.0
4660,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.03,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4660,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.03,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984532,0.0,1.0
4660,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.03,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4661,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4661,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4661,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.05,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4661,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075687346,28.305426186427926,1.0,0.0
4661,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.05,D60_hotspot,6.711864406779661,7.462467784829663,4.501016116511931,2.9612719291354304,1.0,0.0
4661,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.05,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4661,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.05,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984532,0.0,1.0
4661,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.05,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4662,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.07,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4662,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.07,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4662,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.07,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4662,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.07,D60_hotspot,6.4406779661016955,31.28630580743782,2.9801930756884403,28.30542618642682,1.0,0.0
4662,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.07,D60_hotspot,6.711864406779661,7.462467784829663,4.500236603361149,2.9620514539989764,1.0,0.0
4662,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.07,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4662,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.07,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984521,0.0,1.0
4662,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.07,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4663,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.03,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4663,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4663,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.03,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4663,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075687346,28.305426186427926,1.0,0.0
4663,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.03,D60_hotspot,6.711864406779661,7.462467784829663,4.501016239690745,2.9612718059547616,1.0,0.0
4663,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.03,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4663,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.03,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984532,0.0,1.0
4663,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.03,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4664,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.05,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
4664,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.05,D60_hotspot,5.627118644067797,10.271915904250342,10.270547129872938,0.0013681410684513583,1.0,0.0
4664,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.05,D60_hotspot,6.169491525423728,25.887561191706766,21.769221081350523,4.117043234550523,1.0,0.0
4664,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.05,D60_hotspot,6.4406779661016955,31.28630580743782,2.980193075687346,28.305426186427926,1.0,0.0
4664,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.05,D60_hotspot,6.711864406779661,7.462467784829663,4.497085937087874,2.9652021676133686,1.0,0.0
4664,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.05,D21_guard,4.0,0.9136772062233662,0.9140472983252148,-0.0003284073840410734,0.0,1.0
4664,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.05,D21_guard,6.4,2.1022273869561374,14.3287654777277,-12.226329242984532,0.0,1.0
4664,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.05,D21_guard,8.0,0.3226590996076344,0.32297465860572805,-0.00031555902051600267,0.0,1.0
4665,pointamp_two_lobe,1.0,12.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.07,D60_hotspot,4.813559322033898,8.950884564633627,8.9508844979793,6.613369086223776e-08,1.0,0.0
