mode,D,eta,mu_full,mu_mode,width_full,width_mode,c_uv22_full,c_uv22_mode,c_match22_full,c_match22_mode,c_low22_full,c_low22_mode,delta_log_mu,delta_log_amp_ratio,delta_log_uv_ratio,delta_log_fin_ratio,delta_log_rge_ratio,delta_log_width_term,identity_residual,delta_log_uv_g_only,delta_log_uv_p_only,delta_log_uv_m2_only,dominant_component,abs_width_component,abs_uv_component,abs_fin_component,abs_rge_component
bandcombo,8.0,1.815,2.3245432457468236,2.0106425297651342,1.6695134884821727,1.660702508335934,8.591082324229844e-05,8.868382557165104e-05,8.591082324229844e-05,8.868382557165104e-05,8.632692411108972e-05,8.906825993893845e-05,-0.1450692287592512,-0.07518038892216516,-0.07478089061803317,0.0,-0.0003994983041328455,0.0052915490850818925,-1.0824674490095276e-15,0.11277800535846261,0.0,-0.18755889597649755,uv,0.0052915490850818925,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,1.91,2.3245432442970344,2.0106425283726916,1.6695134713344744,1.6607024913930695,8.591082277430941e-05,8.868382508855639e-05,8.591082277430941e-05,8.868382508855639e-05,8.632692364083404e-05,8.906825945374963e-05,-0.14506922882809958,-0.07518038892216516,-0.07478089061803495,0.0,-0.0003994983041328455,0.005291549016234076,1.915134717478395e-15,0.11277800535846261,0.0,-0.18755889597649755,uv,0.005291549016234076,0.1495617812360699,0.0,0.000798996608265691
bandcombo,8.0,2.005,2.32454324288701,2.0106425270146167,1.6695134541830043,1.6607024744464765,8.591082230695816e-05,8.868382460612011e-05,8.591082230695816e-05,8.868382460612011e-05,8.632692317121921e-05,8.906825896922205e-05,-0.1450692288969615,-0.07518038892216516,-0.07478089061803495,0.0,-0.0003994983041328455,0.005291548947372271,1.8041124150158794e-15,0.11277800535846261,0.0,-0.18755889597649755,uv,0.005291548947372271,0.1495617812360699,0.0,0.000798996608265691
bandcombo,8.0,2.1,2.324543241405794,2.0106425255951845,1.669513437059535,1.6607024575275533,8.591082183901177e-05,8.86838241230695e-05,8.591082183901177e-05,8.86838241230695e-05,8.632692270100638e-05,8.906825848407747e-05,-0.14506922896571361,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.005291548878620933,-2.525757381022231e-15,0.11277800535846261,0.0,-0.18755889597649755,uv,0.005291548878620933,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,2.1950000000000003,2.324543239961174,2.0106425242073556,1.66951341992915,1.6607024406017956,8.591082137156374e-05,8.868382364053334e-05,8.591082137156374e-05,8.868382364053334e-05,8.63269222312943e-05,8.906825799944957e-05,-0.14506922903449115,-0.07518038892216516,-0.07478089061803495,0.0,-0.0003994983041328455,0.005291548809842395,2.0261570199409107e-15,0.11277800535846261,0.0,-0.18755889597649755,uv,0.005291548809842395,0.1495617812360699,0.0,0.000798996608265691
bandcombo,8.0,2.29,2.324543238408797,2.0106425227263807,1.6695134028071899,1.6607024236843666,8.59108209023412e-05,8.868382315616537e-05,8.59108209023412e-05,8.868382315616537e-05,8.632692175979913e-05,8.906825751298192e-05,-0.14506922910323905,-0.07518038892216516,-0.07478089061803495,0.0,-0.0003994983041328455,0.0052915487410951645,1.3600232051658168e-15,0.11277800535846261,0.0,-0.18755889597649755,uv,0.0052915487410951645,0.1495617812360699,0.0,0.000798996608265691
bandcombo,8.0,2.3850000000000002,2.3245432370246446,2.010642521390659,1.6695133856522562,1.6607024067343499,8.591082043537892e-05,8.868382267413065e-05,8.591082043537892e-05,8.868382267413065e-05,8.632692129057516e-05,8.906825702885762e-05,-0.1450692291721135,-0.07518038892216516,-0.07478089061803317,0.0,-0.0003994983041328455,0.00529154867222037,-1.8596235662471372e-15,0.11277800535846438,0.0,-0.18755889597649578,uv,0.00529154867222037,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,2.4800000000000004,2.324543235536563,2.0106425199651157,1.6695133685071,1.660702389793999,8.59108199667477e-05,8.868382219037311e-05,8.59108199667477e-05,8.868382219037311e-05,8.632692081967416e-05,8.906825654300305e-05,-0.14506922924095145,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.005291548603381657,-1.0824674490095276e-15,0.11277800535846261,0.0,-0.18755889597649755,uv,0.005291548603381657,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,2.575,2.324543234122195,2.0106425186034187,1.669513351372379,1.660702372863955,8.59108194997471e-05,8.868382170829881e-05,8.59108194997471e-05,8.868382170829881e-05,8.63269203504117e-05,8.906825605883902e-05,-0.1450692293097463,-0.07518038892216516,-0.07478089061803495,0.0,-0.0003994983041328455,0.005291548534587243,2.0261570199409107e-15,0.11277800535846261,0.0,-0.18755889597649755,uv,0.005291548534587243,0.1495617812360699,0.0,0.000798996608265691
bandcombo,8.0,2.6700000000000004,2.324543232611435,2.010642517158393,1.6695133342441726,1.6607023559403524,8.591081903113288e-05,8.86838212245588e-05,8.591081903113288e-05,8.86838212245588e-05,8.632691987952779e-05,8.906825557300205e-05,-0.14506922937851785,-0.07518038892216516,-0.07478089061803495,0.0,-0.0003994983041328455,0.005291548465815921,1.8041124150158794e-15,0.11277800535846261,0.0,-0.18755889597649755,uv,0.005291548465815921,0.1495617812360699,0.0,0.000798996608265691
bandcombo,8.0,2.765,2.324543231131746,2.010642515740203,1.6695133171107934,1.6607023390116376,8.591081856295975e-05,8.868382074127412e-05,8.591081856295975e-05,8.868382074127412e-05,8.632691940908711e-05,8.906825508762238e-05,-0.14506922944730927,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.005291548397024837,-2.0816681711721685e-15,0.11277800535846261,0.0,-0.18755889597649755,uv,0.005291548397024837,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,2.8600000000000003,2.324543229675586,2.010642514342245,1.6695132999622762,1.6607023220679644,8.59108180948319e-05,8.868382025803622e-05,8.59108180948319e-05,8.868382025803622e-05,8.632691893869193e-05,8.90682546022897e-05,-0.14506922951615986,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.005291548328173579,-1.4155343563970746e-15,0.11277800535846438,0.0,-0.18755889597649755,uv,0.005291548328173579,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,2.955,2.324543228177928,2.010642512908638,1.6695132828446366,1.660702305154802,8.591081762673168e-05,8.868381977482679e-05,8.591081762673168e-05,8.868381977482679e-05,8.632691846832451e-05,8.906825411698561e-05,-0.14506922958488866,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.005291548259445111,-1.7486012637846216e-15,0.11277800535846438,0.0,-0.18755889597649755,uv,0.005291548259445111,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,3.0500000000000003,2.3245432267034656,2.0106425114949746,1.6695132657118277,1.6607022882266502,8.59108171586698e-05,8.868381929165696e-05,8.59108171586698e-05,8.868381929165696e-05,8.632691799799561e-05,8.906825363172129e-05,-0.1450692296536772,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.005291548190656359,-1.5265566588595902e-15,0.11277800535846438,0.0,-0.18755889597649578,uv,0.005291548190656359,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,3.145,2.32454322525395,2.0106425101028544,1.6695132485746496,1.6607022712941801,8.591081669095648e-05,8.868381880884693e-05,8.591081669095648e-05,8.868381880884693e-05,8.632691752801697e-05,8.906825314681834e-05,-0.14506922972248282,-0.07518038892216516,-0.07478089061803495,0.0,-0.0003994983041328455,0.005291548121850953,1.8041124150158794e-15,0.11277800535846261,0.0,-0.18755889597649755,uv,0.005291548121850953,0.1495617812360699,0.0,0.000798996608265691
bandcombo,8.0,3.24,2.324543223821952,2.010642508725774,1.6695132314234977,1.6607022543479024,8.591081622320735e-05,8.86838183259999e-05,8.591081622320735e-05,8.86838183259999e-05,8.632691705800233e-05,8.906825266187823e-05,-0.1450692297913443,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.005291548052989925,-2.192690473634684e-15,0.11277800535846438,0.0,-0.18755889597649755,uv,0.005291548052989925,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,3.3350000000000004,2.324543222353247,2.0106425073171716,1.6695132143006635,1.6607022374296063,8.591081575550848e-05,8.868381784320484e-05,8.591081575550848e-05,8.868381784320484e-05,8.632691658803822e-05,8.90682521769903e-05,-0.14506922986009252,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.005291547984241141,-1.6375789613221059e-15,0.11277800535846438,0.0,-0.18755889597649755,uv,0.005291547984241141,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,3.43,2.3245432208704564,2.0106425058961803,1.6695131971526862,1.6607022204864679,8.59108152869024e-05,8.868381735947324e-05,8.59108152869024e-05,8.868381735947324e-05,8.632691611716249e-05,8.906825169116178e-05,-0.14506922992894278,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.005291547915391326,-2.0816681711721685e-15,0.11277800535846438,0.0,-0.18755889597649755,uv,0.005291547915391326,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,3.5250000000000004,2.3245432194412126,2.0106425045215723,1.6695131800124767,1.6607022035510013,8.59108148194857e-05,8.86838168769694e-05,8.59108148194857e-05,8.86838168769694e-05,8.63269156474819e-05,8.906825120656634e-05,-0.1450692299977594,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.005291547846574485,-1.8596235662471372e-15,0.11277800535846438,0.0,-0.18755889597649755,uv,0.005291547846574485,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,3.62,2.3245432179765397,2.010642503116516,1.669513162896955,1.6607021866399299,8.591081435204948e-05,8.868381639444543e-05,8.591081435204948e-05,8.868381639444543e-05,8.63269151777817e-05,8.906825072195068e-05,-0.14506923006647854,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.005291547777855454,-1.970645868709653e-15,0.11277800535846438,0.0,-0.18755889597649755,uv,0.005291547777855454,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,3.7150000000000003,2.3245432164127746,2.010642501625626,1.6695131457669372,1.66070216971454,8.591081388240915e-05,8.86838159096462e-05,8.591081388240915e-05,8.86838159096462e-05,8.632691470586671e-05,8.906825023504991e-05,-0.1450692301352584,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.0052915477090753615,-1.7486012637846216e-15,0.11277800535846261,0.0,-0.18755889597649755,uv,0.0052915477090753615,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,3.81,2.3245432149877354,2.010642500254723,1.669513128635134,1.6607021527873798,8.591081341528643e-05,8.868381542744585e-05,8.591081341528643e-05,8.868381542744585e-05,8.632691423648152e-05,8.906824975075927e-05,-0.14506923020404128,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.00529154764029216,-1.4155343563970746e-15,0.11277800535846438,0.0,-0.18755889597649578,uv,0.00529154764029216,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,3.9050000000000002,2.3245432135760415,2.010642498895264,1.6695131114914736,1.6607021358485041,8.591081294810522e-05,8.868381494518508e-05,8.591081294810522e-05,8.868381494518508e-05,8.632691376703757e-05,8.906824926640795e-05,-0.14506923027287333,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.005291547571461219,-2.525757381022231e-15,0.11277800535846438,0.0,-0.18755889597649755,uv,0.005291547571461219,0.14956178123606634,0.0,0.000798996608265691
bandcombo,8.0,4.0,2.324543212101218,2.0106424974812462,1.6695130943533383,1.6607021189150892,8.59108124798996e-05,8.868381446186688e-05,8.59108124798996e-05,8.868381446186688e-05,8.632691329656423e-05,8.906824878099462e-05,-0.14506923034168273,-0.07518038892216694,-0.07478089061803317,0.0,-0.0003994983041328455,0.0052915475026512615,-1.970645868709653e-15,0.11277800535846438,0.0,-0.18755889597649755,uv,0.0052915475026512615,0.14956178123606634,0.0,0.000798996608265691
release,7.2,0.2,3.531394482587155,2.1304158586313644,2.179733538336576,3.0027869050394886,0.00012096550465777007,0.000122708473586744,0.00012096550465777007,0.000122708473586744,0.00012157864702919125,0.00012328324710174734,-0.5053756310397235,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.32033818658110236,-2.3314683517128287e-15,0.1007941583586387,0.0,-0.19303676339527165,width,0.32033818658110236,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,0.29500000000000004,3.5313946358143125,2.1304160120406705,2.179733237091112,3.002786404108624,0.00012096549892322449,0.00012270846776957044,0.00012096549892322449,0.00012270846776957044,0.00012157864126557874,0.0001232832412573258,-0.5053756024206217,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.32033815796200027,8.881784197001252e-16,0.10079415835863692,0.0,-0.19303676339527343,width,0.32033815796200027,0.184485210073273,0.0,0.0005522343853493553
release,7.2,0.39,3.531394789085767,2.1304161654648492,2.179732935904431,3.0027859032754765,0.00012096549319106766,0.00012270846195482004,0.00012096549319106766,0.00012270846195482004,0.00012157863550436713,0.00012328323541533877,-0.5053755738070862,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.3203381293484643,4.440892098500626e-16,0.10079415835863692,0.0,-0.19303676339527343,width,0.3203381293484643,0.184485210073273,0.0,0.0005522343853493553
release,7.2,0.48500000000000004,3.531394942377274,2.1304163188994596,2.1797326347261508,3.0027854024562903,0.00012096548745948642,0.00012270845614065356,0.00012096548745948642,0.00012270845614065356,0.000121578629743734,0.0001232832295739384,-0.5053755451943356,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.3203381007357149,-1.887379141862766e-15,0.1007941583586387,0.0,-0.19303676339527165,width,0.3203381007357149,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,0.5800000000000001,3.531395095616055,2.130416472308969,2.1797323335147434,3.002784901582045,0.00012096548172608188,0.0001227084503246375,0.00012096548172608188,0.0001227084503246375,0.00012157862398126834,0.00012328322373067978,-0.5053755165784397,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.32033807211981835,-2.55351295663786e-15,0.1007941583586387,0.0,-0.19303676339527165,width,0.32033807211981835,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,0.675,3.531395248813314,2.130416625682847,2.1797320323557345,3.0027844007949382,0.00012096547599341918,0.00012270844450937396,0.00012096547599341918,0.00012270844450937396,0.00012157861821954827,0.00012328321788817722,-0.5053754879675143,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.3203380435088934,-2.1094237467877974e-15,0.1007941583586387,0.0,-0.19303676339527165,width,0.3203380435088934,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,0.77,3.531395402074084,2.1304167791043875,2.17973173115072,3.0027838999313126,0.00012096547026056667,0.00012270843869391783,0.00012096547026056667,0.00012270843869391783,0.00012157861245763744,0.00012328321204548115,-0.5053754593522047,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.32033801489358305,6.661338147750939e-16,0.10079415835863692,0.0,-0.19303676339527343,width,0.32033801489358305,0.184485210073273,0.0,0.0005522343853493553
release,7.2,0.865,3.5313955553265775,2.1304169325209656,2.179731429945685,3.002783399067655,0.00012096546452757083,0.00012270843287831638,0.00012096546452757083,0.00012270843287831638,0.00012157860669558256,0.0001232832062026391,-0.505375430736884,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.3203379862782628,-2.3314683517128287e-15,0.10079415835863692,0.0,-0.19303676339527343,width,0.3203379862782628,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,0.96,3.5313957085046703,2.1304170858810814,2.179731128797886,3.0027828982991966,0.00012096545879488791,0.00012270842706303228,0.00012096545879488791,0.00012270842706303228,0.00012157860093384218,0.0001232832003601159,-0.5053754021270012,-0.09251872222931112,-0.09224260503663473,0.0,-0.00027611719267467763,-0.32033795766837936,-2.9976021664879227e-15,0.10079415835863692,0.0,-0.19303676339527343,width,0.32033795766837936,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,1.055,3.531395861771458,2.13041723930602,2.1797308275944207,3.0027823974381445,0.00012096545306217848,0.00012270842124772135,0.00012096545306217848,0.00012270842124772135,0.00012157859517207514,0.0001232831945175657,-0.5053753735118103,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.32033792905318936,1.4432899320127035e-15,0.10079415835863692,0.0,-0.19303676339527343,width,0.32033792905318936,0.184485210073273,0.0,0.0005522343853493553
release,7.2,1.15,3.5313960149942156,2.1304173927010264,2.1797305264076687,3.0027818966048985,0.00012096544732917766,0.0001227084154321148,0.00012096544732917766,0.0001227084154321148,0.00012157858941001525,0.00012328318867471853,-0.5053753448982047,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.3203379004395831,7.771561172376096e-16,0.10079415835863692,0.0,-0.19303676339527343,width,0.3203379004395831,0.184485210073273,0.0,0.0005522343853493553
release,7.2,1.2449999999999999,3.5313961682325217,2.130417546104853,2.1797302252238366,3.002781395776501,0.0001209654415965232,0.00012270840961685963,0.0001209654415965232,0.00012270840961685963,0.00012157858364830347,0.00012328318283222434,-0.5053753162848651,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.3203378718262433,5.551115123125783e-16,0.10079415835863692,0.0,-0.19303676339527343,width,0.3203378718262433,0.184485210073273,0.0,0.0005522343853493553
release,7.2,1.34,3.5313963214557793,2.1304176995024404,2.1797299240260655,3.0027808949249355,0.0001209654358632232,0.00012270840380094956,0.0001209654358632232,0.00012270840380094956,0.00012157857788594288,0.00012328317698907223,-0.5053752876701959,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.3203378432115739,3.3306690738754696e-16,0.10079415835863692,0.0,-0.19303676339527343,width,0.3203378432115739,0.184485210073273,0.0,0.0005522343853493553
release,7.2,1.435,3.5313964746621878,2.1304178528852713,2.1797296228511174,3.0027803941113227,0.00012096543013026695,0.0001227083979853883,0.00012096543013026695,0.0001227083979853883,0.00012157857212392778,0.00012328317114627054,-0.5053752590576855,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.3203378145990644,1.2212453270876722e-15,0.10079415835863692,0.0,-0.19303676339527343,width,0.3203378145990644,0.184485210073273,0.0,0.0005522343853493553
release,7.2,1.53,3.5313966278829136,2.1304180062766807,2.1797293216765894,3.002779893298402,0.00012096542439756656,0.00012270839217008646,0.00012096542439756656,0.00012270839217008646,0.00012157856636216983,0.0001232831653037295,-0.5053752304452059,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.3203377859865839,3.3306690738754696e-16,0.10079415835863692,0.0,-0.19303676339527343,width,0.3203377859865839,0.184485210073273,0.0,0.0005522343853493553
release,7.2,1.625,3.531396781093299,2.1304181596644556,2.1797290204893156,3.002779392464294,0.00012096541866433438,0.00012270838635424527,0.00012096541866433438,0.00012270838635424527,0.00012157856059987741,0.00012328315946064658,-0.5053752018315076,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.3203377573728865,-2.3314683517128287e-15,0.10079415835863692,0.0,-0.19303676339527343,width,0.3203377573728865,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,1.72,3.531396934350802,2.130418313081003,2.1797287193005044,3.002778891627611,0.00012096541293186556,0.0001227083805391784,0.00012096541293186556,0.0001227083805391784,0.0001215785548383522,0.0001232831536183416,-0.5053751732176497,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.320337728759028,-2.886579864025407e-15,0.1007941583586387,0.0,-0.19303676339527165,width,0.320337728759028,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,1.815,3.531397087548895,2.130418466459272,2.179728418123799,3.00277839081108,0.00012096540719871411,0.0001227083747234191,0.00012096540719871411,0.0001227083747234191,0.00012157854907614093,0.00012328314777534095,-0.5053751446049392,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.320337700146318,-2.3314683517128287e-15,0.10079415835863692,0.0,-0.19303676339527343,width,0.320337700146318,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,1.91,3.531397240781186,2.1304186198602837,2.179728116936808,3.0027778899774358,0.000120965401465862,0.00012270836890796336,0.000120965401465862,0.00012270836890796336,0.00012157854331423049,0.0001232831419326453,-0.5053751159912405,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.32033767153261894,7.771561172376096e-16,0.10079415835863692,0.0,-0.19303676339527343,width,0.32033767153261894,0.184485210073273,0.0,0.0005522343853493553
release,7.2,2.005,3.531397394013123,2.130418773261488,2.179727815747955,3.0027773891406926,0.00012096539573295117,0.00012270836309244813,0.00012096539573295117,0.00012270836309244813,0.00012157853755226104,0.00012328313608988984,-0.5053750873773546,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.3203376429187331,-2.6645352591003757e-15,0.1007941583586387,0.0,-0.19303676339527165,width,0.3203376429187331,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,2.1,3.5313975472529227,2.1304189266672453,2.1797275145601795,3.0027768883057373,0.00012096539000020388,0.00012270835727709877,0.00012096539000020388,0.00012270835727709877,0.00012157853179045596,0.00012328313024730105,-0.5053750587635614,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.32033761430494,-2.55351295663786e-15,0.10079415835863692,0.0,-0.19303676339527343,width,0.32033761430494,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,2.1950000000000003,3.5313977004728456,2.1304190800594887,2.1797272133800223,3.002776387483459,0.00012096538426732654,0.0001227083514616175,0.00012096538426732654,0.0001227083514616175,0.00012157852602852017,0.00012328312440457976,-0.5053750301504861,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.32033758569186477,-2.55351295663786e-15,0.10079415835863692,0.0,-0.19303676339527343,width,0.32033758569186477,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,2.29,3.5313978537005966,2.130419233456508,2.1797269121997385,3.0027758866609657,0.0001209653785345788,0.00012270834564626765,0.0001209653785345788,0.00012270834564626765,0.00012157852026671463,0.00012328311856199046,-0.5053750015373889,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.3203375570787673,7.771561172376096e-16,0.10079415835863692,0.0,-0.19303676339527343,width,0.3203375570787673,0.184485210073273,0.0,0.0005522343853493553
release,7.2,2.3850000000000002,3.5313980069215507,2.1304193868510466,2.1797266110115707,3.0027753858253674,0.00012096537280149485,0.00012270833983057684,0.00012096537280149485,0.00012270833983057684,0.0001215785145045712,0.0001232831127190586,-0.5053749729235353,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.3203375284649137,-2.7755575615628914e-15,0.1007941583586387,0.0,-0.19303676339527165,width,0.3203375284649137,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,2.4800000000000004,3.5313981601567637,2.130419540252954,2.179726309829647,3.0027748850001448,0.0001209653670688274,0.00012270833401530846,0.0001209653670688274,0.00012270833401530846,0.00012157850874284636,0.0001232831068765512,-0.5053749443102633,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.3203374998516423,-2.220446049250313e-15,0.1007941583586387,0.0,-0.19303676339527165,width,0.3203374998516423,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,2.575,3.5313983133686473,2.130419693640722,2.1797260086481263,3.0027743841756034,0.00012096536133577057,0.00012270832819964508,0.00012096536133577057,0.00012270832819964508,0.00012157850298073017,0.0001232831010336469,-0.5053749156970255,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.32033747123840406,8.881784197001252e-16,0.10079415835863692,0.0,-0.19303676339527343,width,0.32033747123840406,0.184485210073273,0.0,0.0005522343853493553
release,7.2,2.6700000000000004,3.5313984666106313,2.130419847047066,2.179725707464729,3.0027738833479285,0.0001209653556031762,0.00012270832238445089,0.0001209653556031762,0.00012270832238445089,0.00012157849721907877,0.000123283095191214,-0.5053748870835953,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.3203374426249743,-2.220446049250313e-15,0.1007941583586387,0.0,-0.19303676339527165,width,0.3203374426249743,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,2.765,3.5313986198516423,2.1304200004538423,2.17972540627641,3.0027733825120717,0.00012096534987042761,0.00012270831656910022,0.00012096534987042761,0.00012270831656910022,0.00012157849145727239,0.0001232830893486239,-0.50537485846969,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.32033741401106897,-2.220446049250313e-15,0.10079415835863692,0.0,-0.19303676339527343,width,0.32033741401106897,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,2.8600000000000003,3.5313987730771106,2.130420153850155,2.179725105093573,3.002772881685332,0.00012096534413756391,0.00012270831075363275,0.00012096534413756391,0.00012270831075363275,0.0001215784856953503,0.00012328308350591645,-0.505374829856298,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.32033738539767653,-2.6645352591003757e-15,0.1007941583586387,0.0,-0.19303676339527165,width,0.32033738539767653,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,2.955,3.531398926288344,2.1304203072369385,2.179724803915496,3.002772380866517,0.00012096533840458753,0.000122708304938051,0.00012096533840458753,0.000122708304938051,0.00012157847993331498,0.0001232830776630942,-0.5053748012433514,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.3203373567847304,-2.220446049250313e-15,0.1007941583586387,0.0,-0.19303676339527165,width,0.3203373567847304,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,3.0500000000000003,3.5313990795205457,2.130420460637704,2.1797245027309917,3.0027718800370042,0.0001209653326717909,0.0001227082991226516,0.0001209653326717909,0.0001227082991226516,0.00012157847417146031,0.00012328307182045515,-0.5053747726297828,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.32033732817116156,-2.4424906541753444e-15,0.1007941583586387,0.0,-0.19303676339527165,width,0.32033732817116156,0.18448521007326946,0.0,0.0005522343853493553
release,7.2,3.145,3.531399232739034,2.130420614029826,2.1797242015484217,3.0027713792107154,0.0001209653269388121,0.00012270829330706743,0.0001209653269388121,0.00012270829330706743,0.00012157846840942254,0.00012328306597763041,-0.5053747440163914,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.32033729955777035,1.3322676295501878e-15,0.10079415835863692,0.0,-0.19303676339527343,width,0.32033729955777035,0.184485210073273,0.0,0.0005522343853493553
release,7.2,3.24,3.5313993859636663,2.130420767425128,2.1797239003685958,3.002770878388983,0.00012096532120601364,0.00012270828749166615,0.00012096532120601364,0.00012270828749166615,0.00012157846264756604,0.00012328306013498948,-0.5053747154032503,-0.09251872222930935,-0.0922426050366365,0.0,-0.00027611719267467763,-0.32033727094462905,1.1102230246251565e-15,0.10079415835863692,0.0,-0.19303676339527343,width,0.32033727094462905,0.184485210073273,0.0,0.0005522343853493553
release,7.2,3.3350000000000004,3.5313995391885693,2.130420920821503,2.17972359918439,3.0027703775599734,0.00012096531547309733,0.00012270828167614534,0.00012096531547309733,0.00012270828167614534,0.00012157845688559108,0.00012328305429222845,-0.5053746867896857,-0.09251872222930935,-0.09224260503663473,0.0,-0.00027611719267467763,-0.32033724233106475,-2.1094237467877974e-15,0.10079415835863692,0.0,-0.19303676339527165,width,0.32033724233106475,0.18448521007326946,0.0,0.0005522343853493553
