alpha,taper,boost_peak,boost_center_D,boost_sigma_D,D60_D4p814_max_abs_delta_mu,D60_D5p627_max_abs_delta_mu,D60_D6p712_max_abs_delta_mu,D60_guard_D6p169_max_abs_delta_mu,D60_guard_D6p441_max_abs_delta_mu,D21_guard_D4p0_max_abs_delta_mu,D21_guard_D6p4_max_abs_delta_mu,D21_guard_D8p0_max_abs_delta_mu,hotspot_objective,guard60_objective,guard21_objective,joint_objective
0.79,0.0175,0.15,5.9,0.15,8.920999313044227,1.6654701328746242,7.3366454929159275,3.04853157649039,22.417388009899916,0.9824515445700079,10.515887545630328,0.3222883053240193,8.920999313044227,22.417388009899916,10.515887545630328,22.417388009899916
0.78,0.015,0.3,5.9,0.2,8.909890449931314,3.6135627668414685,7.310003629288964,8.314367239058754,22.419463819659406,0.9987596991529593,9.891654374451576,0.32218235296026343,8.909890449931314,22.419463819659406,9.891654374451576,22.419463819659406
0.79,0.0175,0.3,5.9,0.15,8.920999313044891,0.2323136361415763,7.336645699733143,0.8862204459801006,22.451664971996415,0.9824515445700079,10.445321144216734,0.3222883053240193,8.920999313044891,22.451664971996415,10.445321144216734,22.451664971996415
0.79,0.015,0.0,5.9,0.1,8.920834807994588,3.6412552468022383,7.341414036350159,6.555669401009894,22.758661724042277,0.9824516702863337,10.281843463485373,0.32228830613774617,8.920834807994588,22.758661724042277,10.281843463485373,22.758661724042277
0.79,0.015,0.0,5.9,0.15,8.920834807994588,3.6412552468022383,7.341414036350159,6.555669401009894,22.758661724042277,0.9824516702863337,10.281843463485373,0.32228830613774617,8.920834807994588,22.758661724042277,10.281843463485373,22.758661724042277
0.79,0.015,0.0,5.9,0.2,8.920834807994588,3.6412552468022383,7.341414036350159,6.555669401009894,22.758661724042277,0.9824516702863337,10.281843463485373,0.32228830613774617,8.920834807994588,22.758661724042277,10.281843463485373,22.758661724042277
0.79,0.015,0.15,5.9,0.1,8.920834807994588,3.4157212277238855,7.341414036350166,6.0732526989033175,22.75867196629418,0.9824516702863337,10.281775165430773,0.32228830613774617,8.920834807994588,22.75867196629418,10.281775165430773,22.75867196629418
0.79,0.015,0.3,5.9,0.1,8.920834807994588,3.1890474644441014,7.341414036350166,5.587479254645274,22.75868220854756,0.9824516702863337,10.281706867282118,0.32228830613774617,8.920834807994588,22.75868220854756,10.281706867282118,22.75868220854756
0.79,0.015,0.15,5.9,0.15,8.920834807995249,1.826353645280122,7.341414243201243,2.8452513309343743,22.79310673121376,0.9824516702863337,10.210942495532677,0.32228830613774617,8.920834807995249,22.79310673121376,10.210942495532677,22.79310673121376
0.78,0.0125,0.3,5.9,0.2,8.909726035548804,3.4342729141493322,7.314768017813208,8.549461388210403,22.795193744919324,0.998759823937768,9.582853162094331,0.32218235377403337,8.909726035548804,22.795193744919324,9.582853162094331,22.795193744919324
0.79,0.015,0.3,5.9,0.15,8.92083480799591,0.0647080464129175,7.34141445005233,1.1005773160913748,22.82756869929839,0.9824516702863337,10.139940174487613,0.32228830613774617,8.92083480799591,22.82756869929839,10.139940174487613,22.82756869929839
0.79,0.0175,0.15,5.9,0.2,8.92099937726002,0.3535302430488372,7.3367707766521555,0.9905621294310833,22.97310458087521,0.9824515445700079,9.779537451342918,0.3222883053240193,8.92099937726002,22.97310458087521,9.779537451342918,22.97310458087521
0.79,0.0125,0.0,5.9,0.1,8.920670304288233,3.7954753107426384,7.346183567333387,6.362177064252776,23.136222431251205,0.9824517960026542,9.975452620375869,0.32228830695147304,8.920670304288233,23.136222431251205,9.975452620375869,23.136222431251205
0.79,0.0125,0.0,5.9,0.15,8.920670304288233,3.7954753107426384,7.346183567333387,6.362177064252776,23.136222431251205,0.9824517960026542,9.975452620375869,0.32228830695147304,8.920670304288233,23.136222431251205,9.975452620375869,23.136222431251205
0.79,0.0125,0.0,5.9,0.2,8.920670304288233,3.7954753107426384,7.346183567333387,6.362177064252776,23.136222431251205,0.9824517960026542,9.975452620375869,0.32228830695147304,8.920670304288233,23.136222431251205,9.975452620375869,23.136222431251205
0.79,0.0125,0.15,5.9,0.1,8.920670304288233,3.570720648252383,7.346183567333387,5.878414007677236,23.13623272878447,0.9824517960026542,9.975383900414208,0.32228830695147304,8.920670304288233,23.13623272878447,9.975383900414208,23.13623272878447
0.79,0.0125,0.3,5.9,0.1,8.920670304288233,3.3448301800670492,7.346183567333387,5.3912848407737926,23.136243026319256,0.9824517960026542,9.975315180357903,0.32228830695147304,8.920670304288233,23.136243026319256,9.975315180357903,23.136243026319256
0.79,0.0125,0.15,5.9,0.15,8.920670304288901,1.986681221126851,7.3461837742183285,2.6414037599398483,23.170853351414927,0.9824517960026542,9.90411366602735,0.32228830695147304,8.920670304288901,23.170853351414927,9.90411366602735,23.170853351414927
0.79,0.0125,0.3,5.9,0.15,8.920670304289562,0.10525367417253761,7.346183981103277,1.3155326097871267,23.20550132403637,0.9824517960026542,9.83267273248395,0.32228830695147304,8.920670304289562,23.20550132403637,9.83267273248395,23.20550132403637
0.79,0.015,0.15,5.9,0.2,8.920834872210499,0.1855057765512953,7.341539547448722,1.205210291928708,23.35182271891231,0.9824516702863337,9.470043643546155,0.32228830613774617,8.920834872210499,23.35182271891231,9.470043643546155,23.35182271891231
0.79,0.0175,0.3,5.9,0.2,8.92099944147646,4.522828730767436,7.3368962677462655,9.559156794682892,23.568083939808055,0.9824515445700079,8.959516151450728,0.3222883053240193,8.92099944147646,23.568083939808055,8.959516151450728,23.568083939808055
0.79,0.0125,0.15,5.9,0.2,8.920670368503625,0.018061936317913307,7.346309098980409,1.4204576912164981,23.732584944845918,0.9824517960026542,9.15863795666909,0.32228830695147304,8.920670368503625,23.732584944845918,9.15863795666909,23.732584944845918
0.8,0.0175,0.0,5.9,0.1,8.931949834886197,2.8591796882396423,7.36833570146835,5.531157315928681,23.912878611551882,0.9660217762170884,9.356981109935354,0.32239425289512535,8.931949834886197,23.912878611551882,9.356981109935354,23.912878611551882
0.8,0.0175,0.0,5.9,0.15,8.931949834886197,2.8591796882396423,7.36833570146835,5.531157315928681,23.912878611551882,0.9660217762170884,9.356981109935354,0.32239425289512535,8.931949834886197,23.912878611551882,9.356981109935354,23.912878611551882
0.8,0.0175,0.0,5.9,0.2,8.931949834886197,2.8591796882396423,7.36833570146835,5.531157315928681,23.912878611551882,0.9660217762170884,9.356981109935354,0.32239425289512535,8.931949834886197,23.912878611551882,9.356981109935354,23.912878611551882
0.8,0.0175,0.15,5.9,0.1,8.931949834886197,2.6299332619326776,7.368335701468357,5.04161187452749,23.912889022801004,0.9660217762170884,9.356911538324567,0.32239425289512535,8.931949834886197,23.912889022801004,9.356911538324567,23.912889022801004
0.8,0.0175,0.3,5.9,0.1,8.931949834886197,2.3995283586538037,7.368335701468364,4.548660087925057,23.912899434051603,0.9660217762170884,9.35684196661797,0.32239425289512535,8.931949834886197,23.912899434051603,9.35684196661797,23.912899434051603
