combo_id,mode,omega,m,phase,center_D,width_D,eta_couple,D60_p95_base,D60_p95_cf,D21_p95_base,D21_p95_cf,D60_mean_abs_improvement,D21_mean_abs_improvement,D60_improved_fraction,D21_improved_fraction,D21_acceptance_flip_fraction,beats_mainline_both,joint_objective
1295,pointamp_notch,1.1,14.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,30.474872468875482,2.102217055050133,4.546465015076138,0.26634469171853814,-0.9141538852194325,0.8,0.0,0.0,0.0,50.02885614908352
431,partial_notch,1.1,14.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,30.474872468875486,2.102217055050133,4.546465015076152,0.26634469171853536,-0.9141538852194337,0.8,0.0,0.0,0.0,50.02885614908364
864,partial_notch,1.3,14.0,0.9853981633974482,6.0,0.1,0.15,31.28593012120719,31.25871114072821,2.102217055050133,4.462206944926147,-0.01705146979786197,-0.726627345326706,0.8,0.0,0.0,0.0,50.138630259736324
1728,pointamp_notch,1.3,14.0,0.9853981633974482,6.0,0.1,0.15,31.28593012120719,31.258711140728238,2.102217055050133,4.4622069449261605,-0.017051469797861582,-0.726627345326707,0.8,0.0,0.0,0.0,50.13863025973646
1704,pointamp_notch,1.3,14.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,20.85640297211717,2.102217055050133,5.763558127576044,4.30522264290205,-1.235377722785667,0.9142857142857143,0.0,0.0,0.0,50.14713155232445
840,partial_notch,1.3,14.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,20.85640297211717,2.102217055050133,5.763558127576056,4.30522264290205,-1.235377722785667,0.9142857142857143,0.0,0.0,0.0,50.14713155232455
1637,pointamp_notch,1.3,12.0,0.7853981633974483,6.0,0.1,0.0,31.28593012120719,30.298028985637536,2.102217055050133,4.588048671613961,0.2922263987649232,-1.242068255641086,0.8,0.0,0.0,0.0,50.18468191814816
773,partial_notch,1.3,12.0,0.7853981633974483,6.0,0.1,0.0,31.28593012120719,30.298028985637533,2.102217055050133,4.588048671613966,0.2922263987649238,-1.2420682556410847,0.8,0.0,0.0,0.0,50.1846819181482
984,pointamp_notch,1.0,12.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,23.2201084827755,2.102217055050133,5.473560535567527,2.90974461841254,-0.8315169389817417,0.8666666666666667,0.0,0.0,0.0,50.190856326914655
120,partial_notch,1.0,12.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,23.220108482775498,2.102217055050133,5.473560535567529,2.909744618412542,-0.8315169389817417,0.8666666666666667,0.0,0.0,0.0,50.19085632691467
972,pointamp_notch,1.0,12.0,0.5853981633974483,6.0,0.1,0.15,31.28593012120719,31.016512385974362,2.102217055050133,4.511556707096974,0.5928202763013034,-0.930689866047455,0.8,0.0,0.0,0.0,50.29122960234909
108,partial_notch,1.0,12.0,0.5853981633974483,6.0,0.1,0.15,31.28593012120719,31.016512385974362,2.102217055050133,4.511556707096976,0.5928202763013043,-0.9306898660474547,0.8,0.0,0.0,0.0,50.291229602349105
1707,pointamp_notch,1.3,14.0,0.7853981633974483,6.0,0.07,0.0,31.28593012120719,29.673402944994148,2.102217055050133,4.68248957234876,-0.539419439539471,-0.9286589055142078,0.8,0.0,0.0,0.0,50.31558308338316
843,partial_notch,1.3,14.0,0.7853981633974483,6.0,0.07,0.0,31.28593012120719,29.67340294499414,2.102217055050133,4.682489572348767,-0.539419439539473,-0.9286589055142062,0.8,0.0,0.0,0.0,50.31558308338322
1041,pointamp_notch,1.0,14.0,0.5853981633974483,6.0,0.07,0.0,31.28593012120719,29.08715575197873,2.102217055050133,4.764314910212002,0.165924602459546,-0.9114979053499529,0.8,0.0,0.0,0.0,50.38393859327368
177,partial_notch,1.0,14.0,0.5853981633974483,6.0,0.07,0.0,31.28593012120719,29.087155751978738,2.102217055050133,4.764314910212002,0.16592460245955,-0.9114979053499548,0.8,0.0,0.0,0.0,50.3839385932737
666,partial_notch,1.3,10.0,0.4353981633974483,6.0,0.1,0.15,31.28593012120719,31.059273719794508,2.102217055050133,4.531185825485244,0.5615343543290875,-0.8510680795631798,0.8,0.0,0.0,0.0,50.4910238832754
1530,pointamp_notch,1.3,10.0,0.4353981633974483,6.0,0.1,0.15,31.28593012120719,31.059273719794508,2.102217055050133,4.531185825485257,0.5615343543290882,-0.851068079563179,0.8,0.0,0.0,0.0,50.4910238832755
1383,pointamp_notch,1.2,12.0,0.4353981633974483,6.0,0.07,0.0,31.28593012120719,28.928882349904285,2.102217055050133,4.803751533529648,0.19735288292985675,-1.335304767153152,0.8,0.0,0.0,0.0,50.54115817774041
519,partial_notch,1.2,12.0,0.4353981633974483,6.0,0.07,0.0,31.28593012120719,28.928882349904296,2.102217055050133,4.803751533529662,0.19735288292985845,-1.33530476715315,0.8,0.0,0.0,0.0,50.54115817774053
1600,pointamp_notch,1.3,12.0,0.4353981633974483,6.0,0.07,0.15,31.28593012120719,30.58326875924012,2.102217055050133,4.6399565619781065,-0.3802477002545193,-1.0770219804858137,0.8,0.0,0.0,0.0,50.88518481466391
736,partial_notch,1.3,12.0,0.4353981633974483,6.0,0.07,0.15,31.28593012120719,30.583268759240145,2.102217055050133,4.639956561978108,-0.3802477002545212,-1.0770219804858137,0.8,0.0,0.0,0.0,50.885184814663944
1198,pointamp_notch,1.1,12.0,0.7853981633974483,5.9,0.07,0.15,31.28593012120719,23.9242104013293,2.102217055050133,5.4953854499065695,2.1778680646155144,-0.8424128280450736,0.8,0.0,0.0,0.0,51.0695575601808
334,partial_notch,1.1,12.0,0.7853981633974483,5.9,0.07,0.15,31.28593012120719,23.924210401329304,2.102217055050133,5.495385449906577,2.1778680646155144,-0.8424128280450734,0.8,0.0,0.0,0.0,51.069557560180854
908,pointamp_notch,1.0,10.0,0.7853981633974483,5.9,0.05,0.15,31.28593012120719,25.597204872799654,2.102217055050133,5.300940277904811,1.4164369101208192,-1.1666527423742892,0.8,0.0,0.0,0.0,51.186990655637075
44,partial_notch,1.0,10.0,0.7853981633974483,5.9,0.05,0.15,31.28593012120719,25.597204872799637,2.102217055050133,5.300940277904817,1.4164369101208205,-1.1666527423742892,0.8,0.0,0.0,0.0,51.18699065563711
1258,pointamp_notch,1.1,14.0,0.5853981633974483,6.0,0.07,0.15,31.28593012120719,30.54552469667216,2.102217055050133,4.68294974237637,-0.28068965183846917,-0.7520948025128875,0.8,0.0,0.0,0.0,51.19138619528206
394,partial_notch,1.1,14.0,0.5853981633974483,6.0,0.07,0.15,31.28593012120719,30.54552469667218,2.102217055050133,4.68294974237639,-0.28068965183846895,-0.752094802512887,0.8,0.0,0.0,0.0,51.19138619528224
1313,pointamp_notch,1.2,10.0,0.4353981633974483,6.0,0.1,0.0,31.28593012120719,29.4994826080543,2.102217055050133,4.829060275776012,1.205346408808231,-1.1186902693221443,1.0,0.0,0.0,0.0,51.31422837386133
449,partial_notch,1.2,10.0,0.4353981633974483,6.0,0.1,0.0,31.28593012120719,29.4994826080543,2.102217055050133,4.829060275776013,1.2053464088082317,-1.1186902693221454,1.0,0.0,0.0,0.0,51.31422837386134
548,partial_notch,1.2,12.0,0.7853981633974483,5.9,0.05,0.15,31.28593012120719,25.32575052543891,2.102217055050133,5.370623326612176,1.8330715008720975,-0.8197753008738555,0.8,0.0,0.0,0.0,51.47300069793525
1412,pointamp_notch,1.2,12.0,0.7853981633974483,5.9,0.05,0.15,31.28593012120719,25.32575052543892,2.102217055050133,5.370623326612176,1.8330715008720975,-0.8197753008738558,0.8,0.0,0.0,0.0,51.47300069793526
1511,pointamp_notch,1.2,14.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,30.401556900963477,2.102217055050133,4.7604586805159705,0.14733175413867092,-0.9937441724105173,0.8,0.0,0.0,0.0,51.66748990469018
647,partial_notch,1.2,14.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,30.4015569009635,2.102217055050133,4.76045868051599,0.14733175413866972,-0.9937441724105174,0.8,0.0,0.0,0.0,51.667489904690356
1200,pointamp_notch,1.1,12.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,22.460689233567443,2.102217055050133,5.796424331273649,2.9925614197314245,-0.9111991840116879,0.8,0.0,0.0,0.0,52.014347443355575
336,partial_notch,1.1,12.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,22.460689233567447,2.102217055050133,5.79642433127365,2.9925614197314236,-0.9111991840116872,0.8,0.0,0.0,0.0,52.01434744335559
1599,pointamp_notch,1.3,12.0,0.4353981633974483,6.0,0.07,0.0,31.28593012120719,28.735686916601146,2.102217055050133,5.020342435511386,0.07769058403622259,-1.4270583051821584,0.8,0.0,0.0,0.0,52.080689960291174
735,partial_notch,1.3,12.0,0.4353981633974483,6.0,0.07,0.0,31.28593012120719,28.73568691660117,2.102217055050133,5.020342435511394,0.07769058403621988,-1.4270583051821595,0.8,0.0,0.0,0.0,52.08068996029127
324,partial_notch,1.1,12.0,0.5853981633974483,6.0,0.1,0.15,31.28593012120719,30.98962187513659,2.102217055050133,4.7435684152195865,0.46554992883119845,-1.0098292388048176,0.8,0.0,0.0,0.0,52.12043275649222
1188,pointamp_notch,1.1,12.0,0.5853981633974483,6.0,0.1,0.15,31.28593012120719,30.98962187513657,2.102217055050133,4.743568415219592,0.4655499288311986,-1.009829238804818,0.8,0.0,0.0,0.0,52.12043275649224
1257,pointamp_notch,1.1,14.0,0.5853981633974483,6.0,0.07,0.0,31.28593012120719,28.870695384326684,2.102217055050133,5.020381101334385,0.015727936542903095,-0.9992083104277006,0.8,0.0,0.0,0.0,52.216007754600696
393,partial_notch,1.1,14.0,0.5853981633974483,6.0,0.07,0.0,31.28593012120719,28.870695384326694,2.102217055050133,5.020381101334389,0.015727936542901014,-0.9992083104276991,0.8,0.0,0.0,0.0,52.216007754600746
971,pointamp_notch,1.0,12.0,0.5853981633974483,6.0,0.1,0.0,31.28593012120719,29.548533382570156,2.102217055050133,4.946861660683637,0.9385357935143963,-1.3232140458920916,1.0,0.0,0.0,0.0,52.30569022763819
107,partial_notch,1.0,12.0,0.5853981633974483,6.0,0.1,0.0,31.28593012120719,29.548533382570177,2.102217055050133,4.946861660683643,0.9385357935143964,-1.3232140458920911,1.0,0.0,0.0,0.0,52.30569022763826
1062,pointamp_notch,1.0,14.0,0.7853981633974483,6.0,0.1,0.15,31.28593012120719,31.030550885788386,2.102217055050133,4.834572737718217,0.4008927033460597,-0.785491130128458,0.8,0.0,0.0,0.0,52.88939634713306
198,partial_notch,1.0,14.0,0.7853981633974483,6.0,0.1,0.15,31.28593012120719,31.030550885788408,2.102217055050133,4.834572737718224,0.4008927033460613,-0.7854911301284582,0.8,0.0,0.0,0.0,52.889396347133136
1529,pointamp_notch,1.3,10.0,0.4353981633974483,6.0,0.1,0.0,31.28593012120719,29.352460486532884,2.102217055050133,5.04765189384459,1.1317336188250957,-1.2057126883624822,0.8,0.0,0.0,0.0,52.91593919688854
665,partial_notch,1.3,10.0,0.4353981633974483,6.0,0.1,0.0,31.28593012120719,29.352460486532895,2.102217055050133,5.047651893844594,1.1317336188250968,-1.2057126883624802,0.8,0.0,0.0,0.0,52.91593919688859
1474,pointamp_notch,1.2,14.0,0.5853981633974483,6.0,0.07,0.15,31.28593012120719,30.478563120246616,2.102217055050133,4.90875232307218,-0.4340395672516413,-0.8177503077971408,0.8,0.0,0.0,0.0,52.930845264423
610,partial_notch,1.2,14.0,0.5853981633974483,6.0,0.07,0.15,31.28593012120719,30.478563120246626,2.102217055050133,4.90875232307218,-0.43403956725164167,-0.817750307797141,0.8,0.0,0.0,0.0,52.930845264423006
160,partial_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.15,31.28593012120719,30.062514336696573,2.102217055050133,4.962876487861248,0.052827287905302354,-0.8210486512519245,0.8,0.0,0.0,0.0,52.94778979918549
1024,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.15,31.28593012120719,30.06251433669657,2.102217055050133,4.96287648786126,0.05282728790530347,-0.8210486512519236,0.8,0.0,0.0,0.0,52.947789799185585
1414,pointamp_notch,1.2,12.0,0.7853981633974483,5.9,0.07,0.15,31.28593012120719,23.707582285373924,2.102217055050133,5.790832503041334,2.20911690631206,-0.9157661941379713,0.8,0.0,0.0,0.0,53.21650586930353
550,partial_notch,1.2,12.0,0.7853981633974483,5.9,0.07,0.15,31.28593012120719,23.70758228537389,2.102217055050133,5.790832503041339,2.2091169063120595,-0.9157661941379717,0.8,0.0,0.0,0.0,53.21650586930354
1727,pointamp_notch,1.3,14.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,30.328310540012332,2.102217055050133,4.973624755521506,0.04286886875468759,-1.0729384718366994,0.8,0.0,0.0,0.0,53.299572143783315
863,partial_notch,1.3,14.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,30.328310540012342,2.102217055050133,4.973624755521519,0.042868868754686706,-1.0729384718367008,0.8,0.0,0.0,0.0,53.299572143783436
1628,pointamp_notch,1.3,12.0,0.7853981633974483,5.9,0.05,0.15,31.28593012120719,25.280131208836085,2.102217055050133,5.6317748000271255,1.8482714374551996,-0.8851918520087455,0.8,0.0,0.0,0.0,53.51659316865202
764,partial_notch,1.3,12.0,0.7853981633974483,5.9,0.05,0.15,31.28593012120719,25.280131208836078,2.102217055050133,5.631774800027133,1.8482714374552,-0.8851918520087448,0.8,0.0,0.0,0.0,53.51659316865208
1124,pointamp_notch,1.1,10.0,0.7853981633974483,5.9,0.05,0.15,31.28593012120719,25.56948809307698,2.102217055050133,5.607639136567444,1.398481660854774,-1.2624384260903716,0.8,0.0,0.0,0.0,53.612864745215475
260,partial_notch,1.1,10.0,0.7853981633974483,5.9,0.05,0.15,31.28593012120719,25.569488093076963,2.102217055050133,5.607639136567468,1.3984816608547725,-1.2624384260903718,0.8,0.0,0.0,0.0,53.612864745215646
1023,pointamp_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.0,31.28593012120719,28.234540170203765,2.102217055050133,5.279927700194645,0.4093657386904198,-1.0684669461138059,0.8,0.0,0.0,0.0,53.65622533135986
159,partial_notch,1.0,14.0,0.4353981633974483,6.0,0.07,0.0,31.28593012120719,28.23454017020375,2.102217055050133,5.279927700194659,0.40936573869042303,-1.0684669461138074,0.8,0.0,0.0,0.0,53.65622533135996
910,pointamp_notch,1.0,10.0,0.7853981633974483,5.9,0.07,0.15,31.28593012120719,24.809337454335537,2.102217055050133,5.712394819488668,1.6333802909671398,-1.2638081975205224,0.8,0.0,0.0,0.0,53.69075956984382
46,partial_notch,1.0,10.0,0.7853981633974483,5.9,0.07,0.15,31.28593012120719,24.809337454335502,2.102217055050133,5.712394819488674,1.6333802909671402,-1.2638081975205222,0.8,0.0,0.0,0.0,53.690759569843834
1416,pointamp_notch,1.2,12.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,21.709462986249378,2.102217055050133,6.117372021924384,3.0866413431940996,-0.9904737874413085,0.8,0.0,0.0,0.0,53.830702721243384
552,partial_notch,1.2,12.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,21.709462986249363,2.102217055050133,6.117372021924391,3.0866413431941018,-0.9904737874413091,0.8,0.0,0.0,0.0,53.830702721243426
540,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.1,0.15,31.28593012120719,30.962740671791074,2.102217055050133,4.974607834749869,0.35291455623702883,-1.0872142449885693,0.8,0.0,0.0,0.0,53.94186690938896
1404,pointamp_notch,1.2,12.0,0.5853981633974483,6.0,0.1,0.15,31.28593012120719,30.96274067179106,2.102217055050133,4.974607834749881,0.35291455623702794,-1.0872142449885693,0.8,0.0,0.0,0.0,53.94186690938905
609,partial_notch,1.2,14.0,0.5853981633974483,6.0,0.07,0.0,31.28593012120719,28.65484926498568,2.102217055050133,5.275257609269947,-0.11788212876723178,-1.0865135285604286,0.8,0.0,0.0,0.0,54.03917369874419
1473,pointamp_notch,1.2,14.0,0.5853981633974483,6.0,0.07,0.0,31.28593012120719,28.65484926498568,2.102217055050133,5.275257609269954,-0.1178821287672343,-1.0865135285604308,0.8,0.0,0.0,0.0,54.03917369874425
1187,pointamp_notch,1.1,12.0,0.5853981633974483,6.0,0.1,0.0,31.28593012120719,29.376923376017814,2.102217055050133,5.220216471721452,0.833507832504922,-1.4374894293801357,0.8,0.0,0.0,0.0,54.320918709388366
323,partial_notch,1.1,12.0,0.5853981633974483,6.0,0.1,0.0,31.28593012120719,29.376923376017835,2.102217055050133,5.220216471721464,0.8335078325049204,-1.437489429380133,0.8,0.0,0.0,0.0,54.320918709388486
1070,pointamp_notch,1.0,14.0,0.9853981633974482,5.9,0.05,0.15,31.28593012120719,25.31741320501726,2.102217055050133,5.74017479836122,3.5113031926492035,-1.2695118636247977,1.0,0.0,0.0,0.0,54.42107515150596
206,partial_notch,1.0,14.0,0.9853981633974482,5.9,0.05,0.15,31.28593012120719,25.317413205017253,2.102217055050133,5.740174798361228,3.511303192649203,-1.269511863624798,1.0,0.0,0.0,0.0,54.42107515150602
1690,pointamp_notch,1.3,14.0,0.5853981633974483,6.0,0.07,0.15,31.28593012120719,30.411659327935105,2.102217055050133,5.133631118641267,-0.571579616686258,-0.8831370794043801,0.8,0.0,0.0,0.0,54.66297183666418
826,partial_notch,1.3,14.0,0.5853981633974483,6.0,0.07,0.15,31.28593012120719,30.4116593279351,2.102217055050133,5.133631118641268,-0.5715796166862573,-0.8831370794043808,0.8,0.0,0.0,0.0,54.662971836664184
912,pointamp_notch,1.0,10.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,23.370578880134186,2.102217055050133,6.032180147647902,2.154309585966192,-1.3394276572827102,0.8,0.0,0.0,0.0,54.81028362091634
48,partial_notch,1.0,10.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,23.370578880134186,2.102217055050133,6.032180147647905,2.1543095859661925,-1.3394276572827106,0.8,0.0,0.0,0.0,54.810283620916366
1278,pointamp_notch,1.1,14.0,0.7853981633974483,6.0,0.1,0.15,31.28593012120719,31.00505903693874,2.102217055050133,5.0972936693074535,0.26522071701268235,-0.860492721026233,0.8,0.0,0.0,0.0,54.965671950997304
414,partial_notch,1.1,14.0,0.7853981633974483,6.0,0.1,0.15,31.28593012120719,31.00505903693874,2.102217055050133,5.097293669307455,0.26522071701268124,-0.860492721026233,0.8,0.0,0.0,0.0,54.96567195099732
376,partial_notch,1.1,14.0,0.4353981633974483,6.0,0.07,0.15,31.28593012120719,29.941227659894643,2.102217055050133,5.237737902731287,-0.10566881646198276,-0.9000451147129237,0.8,0.0,0.0,0.0,55.02539444134388
1240,pointamp_notch,1.1,14.0,0.4353981633974483,6.0,0.07,0.15,31.28593012120719,29.941227659894636,2.102217055050133,5.237737902731293,-0.10566881646198333,-0.9000451147129253,0.8,0.0,0.0,0.0,55.02539444134392
1061,pointamp_notch,1.0,14.0,0.7853981633974483,6.0,0.1,0.0,31.28593012120719,29.58275570201156,2.102217055050133,5.286140713450731,0.5786052799718131,-1.1147197899545778,0.8,0.0,0.0,0.0,55.054144969216345
197,partial_notch,1.0,14.0,0.7853981633974483,6.0,0.1,0.0,31.28593012120719,29.582755702011582,2.102217055050133,5.286140713450731,0.5786052799718092,-1.1147197899545764,0.8,0.0,0.0,0.0,55.05414496921637
1630,pointamp_notch,1.3,12.0,0.7853981633974483,5.9,0.07,0.15,31.28593012120719,23.52907870768474,2.102217055050133,6.084674411394601,2.2518143073141292,-0.9887680799746303,0.8,0.0,0.0,0.0,55.38873755844048
766,partial_notch,1.3,12.0,0.7853981633974483,5.9,0.07,0.15,31.28593012120719,23.529078707684725,2.102217055050133,6.084674411394607,2.251814307314129,-0.9887680799746309,0.8,0.0,0.0,0.0,55.38873755844052
954,pointamp_notch,1.0,12.0,0.4353981633974483,6.0,0.1,0.15,31.28593012120719,30.54352255413116,2.102217055050133,5.233790202666088,0.7971583526738094,-1.1657976486369577,0.8571428571428571,0.0,0.0,0.0,55.59610773505881
90,partial_notch,1.0,12.0,0.4353981633974483,6.0,0.1,0.15,31.28593012120719,30.54352255413117,2.102217055050133,5.233790202666095,0.7971583526738093,-1.165797648636957,0.8571428571428571,0.0,0.0,0.0,55.596107735058865
1632,pointamp_notch,1.3,12.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,20.9663413239441,2.102217055050133,6.436414979798621,3.190994140496126,-1.0693433348462191,0.8,0.0,0.0,0.0,55.639924721932005
768,partial_notch,1.3,12.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,20.966341323944086,2.102217055050133,6.436414979798634,3.1909941404961275,-1.0693433348462194,0.8,0.0,0.0,0.0,55.6399247219321
1620,pointamp_notch,1.3,12.0,0.5853981633974483,6.0,0.1,0.15,31.28593012120719,30.935868772692526,2.102217055050133,5.204679040421105,0.2538166013017525,-1.162955179673525,0.8,0.0,0.0,0.0,55.75556465566031
756,partial_notch,1.3,12.0,0.5853981633974483,6.0,0.1,0.15,31.28593012120719,30.93586877269251,2.102217055050133,5.2046790404211185,0.25381660130175265,-1.1629551796735254,0.8,0.0,0.0,0.0,55.75556465566039
1239,pointamp_notch,1.1,14.0,0.4353981633974483,6.0,0.07,0.0,31.28593012120719,27.936004078389917,2.102217055050133,5.584655268710312,0.2755401354486079,-1.1709488994862867,0.8,0.0,0.0,0.0,55.79550978767135
375,partial_notch,1.1,14.0,0.4353981633974483,6.0,0.07,0.0,31.28593012120719,27.936004078389928,2.102217055050133,5.584655268710323,0.27554013544860695,-1.1709488994862864,0.8,0.0,0.0,0.0,55.79550978767145
1689,pointamp_notch,1.3,14.0,0.5853981633974483,6.0,0.07,0.0,31.28593012120719,28.439615650906887,2.102217055050133,5.528949961285211,-0.23627541252214718,-1.1734154337634957,0.8,0.0,0.0,0.0,55.853478900787515
825,partial_notch,1.3,14.0,0.5853981633974483,6.0,0.07,0.0,31.28593012120719,28.439615650906884,2.102217055050133,5.5289499612852175,-0.23627541252214598,-1.1734154337634943,0.8,0.0,0.0,0.0,55.853478900787564
1340,pointamp_notch,1.2,10.0,0.7853981633974483,5.9,0.05,0.15,31.28593012120719,25.541778883680006,2.102217055050133,5.9126144438138,1.3965805202004558,-1.3557540220985849,0.8,0.0,0.0,0.0,56.02495799378934
476,partial_notch,1.2,10.0,0.7853981633974483,5.9,0.05,0.15,31.28593012120719,25.54177888368001,2.102217055050133,5.912614443813803,1.396580520200453,-1.3557540220985858,0.8,0.0,0.0,0.0,56.02495799378937
1074,pointamp_notch,1.0,14.0,0.9853981633974482,5.9,0.1,0.15,31.28593012120719,20.400304190648704,2.102217055050133,6.568737663855053,4.722963463498882,-1.4709171983119829,1.0,0.0,0.0,0.0,56.13246906108807
210,partial_notch,1.0,14.0,0.9853981633974482,5.9,0.1,0.15,31.28593012120719,20.400304190648708,2.102217055050133,6.568737663855067,4.722963463498882,-1.4709171983119833,1.0,0.0,0.0,0.0,56.13246906108819
1126,pointamp_notch,1.1,10.0,0.7853981633974483,5.9,0.07,0.15,31.28593012120719,24.665371481232818,2.102217055050133,6.057525625396018,1.6328164948589268,-1.3688062509435153,0.8,0.0,0.0,0.0,56.307840043999896
262,partial_notch,1.1,10.0,0.7853981633974483,5.9,0.07,0.15,31.28593012120719,24.665371481232818,2.102217055050133,6.057525625396036,1.6328164948589274,-1.3688062509435155,0.8,0.0,0.0,0.0,56.307840044000045
1403,pointamp_notch,1.2,12.0,0.5853981633974483,6.0,0.1,0.0,31.28593012120719,29.205697123990284,2.102217055050133,5.492211025380604,0.7418207548738758,-1.5494772278676339,0.8,0.0,0.0,0.0,56.32564888663405
539,partial_notch,1.2,12.0,0.5853981633974483,6.0,0.1,0.0,31.28593012120719,29.205697123990294,2.102217055050133,5.4922110253806045,0.7418207548738788,-1.5494772278676312,0.8,0.0,0.0,0.0,56.32564888663407
1072,pointamp_notch,1.0,14.0,0.9853981633974482,5.9,0.07,0.15,31.28593012120719,23.67494090890511,2.102217055050133,6.206588318390023,3.873752523433034,-1.3828069296271726,1.0,0.0,0.0,0.0,56.509911015624226
208,partial_notch,1.0,14.0,0.9853981633974482,5.9,0.07,0.15,31.28593012120719,23.67494090890511,2.102217055050133,6.206588318390029,3.873752523433034,-1.3828069296271728,1.0,0.0,0.0,0.0,56.50991101562428
1494,pointamp_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.15,31.28593012120719,30.979575554225445,2.102217055050133,5.358760585127686,0.14527183853243184,-0.9350792207690141,0.8,0.0,0.0,0.0,57.031923794845866
630,partial_notch,1.2,14.0,0.7853981633974483,6.0,0.1,0.15,31.28593012120719,30.97957555422544,2.102217055050133,5.358760585127699,0.14527183853243422,-0.9350792207690138,0.8,0.0,0.0,0.0,57.03192379484597
1456,pointamp_notch,1.2,14.0,0.4353981633974483,6.0,0.07,0.15,31.28593012120719,29.820131577995756,2.102217055050133,5.511223546674917,-0.24729053256114808,-0.9786955975666279,0.8,0.0,0.0,0.0,57.09218351099403
592,partial_notch,1.2,14.0,0.4353981633974483,6.0,0.07,0.15,31.28593012120719,29.820131577995763,2.102217055050133,5.511223546674924,-0.24729053256114855,-0.978695597566628,0.8,0.0,0.0,0.0,57.09218351099409
1286,pointamp_notch,1.1,14.0,0.9853981633974482,5.9,0.05,0.15,31.28593012120719,25.261843754590313,2.102217055050133,6.087888212450566,3.5909202661955426,-1.3772357518989815,1.0,0.0,0.0,0.0,57.147213013793774
422,partial_notch,1.1,14.0,0.9853981633974482,5.9,0.05,0.15,31.28593012120719,25.261843754590302,2.102217055050133,6.087888212450574,3.5909202661955435,-1.3772357518989824,1.0,0.0,0.0,0.0,57.14721301379383
1277,pointamp_notch,1.1,14.0,0.7853981633974483,6.0,0.1,0.0,31.28593012120719,29.414484583981597,2.102217055050133,5.591451401560312,0.4588696649627281,-1.22158096756569,0.8,0.0,0.0,0.0,57.32835935606303
413,partial_notch,1.1,14.0,0.7853981633974483,6.0,0.1,0.0,31.28593012120719,29.414484583981597,2.102217055050133,5.5914514015603185,0.4588696649627259,-1.221580967565691,0.8,0.0,0.0,0.0,57.32835935606308
953,pointamp_notch,1.0,12.0,0.4353981633974483,6.0,0.1,0.0,31.28593012120719,28.593257257784256,2.102217055050133,5.701491551437957,1.2388420793740313,-1.5898786892425276,1.0,0.0,0.0,0.0,57.387453228886855
89,partial_notch,1.0,12.0,0.4353981633974483,6.0,0.1,0.0,31.28593012120719,28.593257257784266,2.102217055050133,5.7014915514379565,1.238842079374034,-1.589878689242528,1.0,0.0,0.0,0.0,57.387453228886855
1128,pointamp_notch,1.1,10.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,23.011318912651838,2.102217055050133,6.406944714530386,2.1945823584438173,-1.4515524412827594,0.8,0.0,0.0,0.0,57.449140188493864
264,partial_notch,1.1,10.0,0.7853981633974483,5.9,0.1,0.15,31.28593012120719,23.011318912651838,2.102217055050133,6.406944714530399,2.1945823584438178,-1.4515524412827592,0.8,0.0,0.0,0.0,57.44914018849396
1455,pointamp_notch,1.2,14.0,0.4353981633974483,6.0,0.07,0.0,31.28593012120719,27.638649564820433,2.102217055050133,5.887682119081161,0.15749830364881756,-1.272862704841936,0.8,0.0,0.0,0.0,57.922370077068656
591,partial_notch,1.2,14.0,0.4353981633974483,6.0,0.07,0.0,31.28593012120719,27.638649564820415,2.102217055050133,5.887682119081167,0.15749830364882242,-1.272862704841935,0.8,0.0,0.0,0.0,57.92237007706869
1170,pointamp_notch,1.1,12.0,0.4353981633974483,6.0,0.1,0.15,31.28593012120719,30.469670063006753,2.102217055050133,5.534178004090024,0.6830037201037144,-1.2659722676148855,0.8,0.0,0.0,0.0,57.92535765532588
306,partial_notch,1.1,12.0,0.4353981633974483,6.0,0.1,0.15,31.28593012120719,30.469670063006767,2.102217055050133,5.534178004090037,0.683003720103714,-1.2659722676148855,0.8,0.0,0.0,0.0,57.925357655325996
