family,beta,D,eta,base_mu,cur_mu,mu_cf,delta_mu_cf,delta_log_mu_cf,cur_delta_log_partial,cur_delta_log_width,acceptance_mismatch_cf,partial_ratio_cf,amp_cf,amp_ref_cf
ref_amp_blend,0.25,5.6,2.0,57.999787941433695,35.51011489458962,37.451191737832154,-20.54859620360154,-0.4374008227956443,-0.21450140783823976,0.276120364013667,0.0,758.2972526581815,0.0013069909300608422,4.7462742875544534e-05
ref_amp_blend,0.5,5.6,2.0,57.999787941433695,35.51011489458962,39.49837297759818,-18.501414963835515,-0.3841798737393836,-0.21450140783823976,0.276120364013667,0.0,799.7477870143362,0.0013069909300608422,4.621639328814045e-05
ref_amp_blend,0.75,5.6,2.0,57.999787941433695,35.51011489458962,41.65745856096393,-16.342329380469764,-0.33095892468312305,-0.21450140783823976,0.276120364013667,0.0,843.464117260411,0.0013069909300608422,4.50027722621281e-05
ref_amp_blend,1.0,5.6,2.0,57.999787941433695,35.51011489458962,43.934565475460026,-14.065222465973669,-0.27773797562686175,-0.21450140783823976,0.276120364013667,0.0,889.5700977952586,0.0013069909300608422,4.382102036068366e-05
partial_blend,0.0,5.6,2.0,57.999787941433695,35.51011489458962,35.51011489458963,-22.489673046844068,-0.49062177185190636,-0.21450140783823976,0.276120364013667,0.0,718.9950791056551,,
partial_blend,0.25,5.6,2.0,57.999787941433695,35.51011489458962,37.46634017133167,-20.533447770102022,-0.436996419892347,-0.21450140783823976,0.276120364013667,0.0,758.6039722836923,,
partial_blend,0.5,5.6,2.0,57.999787941433695,35.51011489458962,39.530332413760135,-18.46945552767356,-0.3833710679327865,-0.21450140783823976,0.276120364013667,0.0,800.3948893230628,,
partial_blend,0.75,5.6,2.0,57.999787941433695,35.51011489458962,41.708028422217616,-16.29175951921608,-0.32974571597322616,-0.21450140783823976,0.276120364013667,0.0,844.4880362620922,,
partial_blend,1.0,5.6,2.0,57.999787941433695,35.51011489458962,44.00569205087147,-13.994095890562228,-0.2761203640136666,-0.21450140783823976,0.276120364013667,0.0,891.010241198519,,
point_amp_blend,0.0,5.6,4.0,58.031327827197636,35.52965741704732,35.529657417047346,-22.50167041015029,-0.4906152317670606,-0.2145014078382399,0.27611382392882133,0.0,718.9387521885463,0.001306939733457541,4.874270363819415e-05
point_amp_blend,0.25,5.6,4.0,58.031327827197636,35.52965741704732,35.54402861934209,-22.487299207855543,-0.4902108288637625,-0.2145014078382399,0.27611382392882133,0.0,719.2295519033862,0.0013072040252880594,4.874270363819415e-05
point_amp_blend,0.5,5.6,4.0,58.031327827197636,35.52965741704732,35.55840563456806,-22.472922192629575,-0.4898064259604649,-0.2145014078382399,0.27611382392882133,0.0,719.5204692422569,0.0013074683705641724,4.874270363819415e-05
point_amp_blend,0.75,5.6,4.0,58.031327827197636,35.52965741704732,35.572788465076584,-22.45853936212105,-0.48940202305716507,-0.2145014078382399,0.27611382392882133,0.0,719.8115042527373,0.0013077327692966898,4.874270363819415e-05
point_amp_blend,1.0,5.6,4.0,58.031327827197636,35.52965741704732,35.58717711321972,-22.44415071397792,-0.488997620153867,-0.2145014078382399,0.27611382392882133,0.0,720.1026569824211,0.0013079972214964188,4.874270363819415e-05
ref_amp_blend,0.0,5.6,4.0,58.031327827197636,35.52965741704732,35.52965741704737,-22.50167041015027,-0.4906152317670599,-0.2145014078382399,0.27611382392882133,0.0,718.9387521885469,0.0013069397334575406,4.874270363819411e-05
ref_amp_blend,0.25,5.6,4.0,58.031327827197636,35.52965741704732,37.471802506278735,-20.5595253209189,-0.43739428271079916,-0.2145014078382399,0.27611382392882133,0.0,758.2378467627368,0.0013069397334575406,4.7462742875544534e-05
ref_amp_blend,0.5,5.6,4.0,58.031327827197636,35.52965741704732,39.520110385186086,-18.51121744201155,-0.3841733336545384,-0.2145014078382399,0.27611382392882133,0.0,799.6851338354529,0.0013069397334575406,4.621639328814045e-05
ref_amp_blend,0.75,5.6,4.0,58.031327827197636,35.52965741704732,41.68038419276982,-16.350943634427814,-0.33095238459827764,-0.2145014078382399,0.27611382392882133,0.0,843.3980392929838,0.0013069397334575406,4.50027722621281e-05
ref_amp_blend,1.0,5.6,4.0,58.031327827197636,35.52965741704732,43.9587442829638,-14.072583544233837,-0.27773143554201657,-0.2145014078382399,0.27611382392882133,0.0,889.5004078312833,0.0013069397334575406,4.382102036068366e-05
partial_blend,0.0,5.6,4.0,58.031327827197636,35.52965741704732,35.52965741704734,-22.501670410150297,-0.4906152317670608,-0.2145014078382399,0.27611382392882133,0.0,718.9387521885462,,
partial_blend,0.25,5.6,4.0,58.031327827197636,35.52965741704732,37.4869592765185,-20.54436855067914,-0.4369898798075003,-0.2145014078382399,0.27611382392882133,0.0,758.5445423594738,,
partial_blend,0.5,5.6,4.0,58.031327827197636,35.52965741704732,39.55208740980136,-18.479240417396277,-0.38336452784794184,-0.2145014078382399,0.27611382392882133,0.0,800.3321854494259,,
partial_blend,0.75,5.6,4.0,58.031327827197636,35.52965741704732,41.73098188447833,-16.300345942719304,-0.32973917588838136,-0.2145014078382399,0.27611382392882133,0.0,844.42187807965,,
partial_blend,1.0,5.6,4.0,58.031327827197636,35.52965741704732,44.02991000194604,-14.001417825251593,-0.2761138239288219,-0.2145014078382399,0.27611382392882133,0.0,890.9404384120213,,
point_amp_blend,0.0,6.4,0.2,59.87715710517649,60.29400915410132,60.29400915410132,0.41685204892483085,0.006937666228358276,0.46266644617593317,0.45572877994757494,0.0,377.5276158997231,0.0009470741382793359,4.874270363819415e-05
point_amp_blend,0.25,6.4,0.2,59.87715710517649,60.29400915410132,50.92455315576955,-8.952603949406935,-0.16194989437188487,0.46266644617593317,0.45572877994757494,0.0,318.8612834571915,0.0008703832199270866,4.874270363819415e-05
point_amp_blend,0.5,6.4,0.2,59.87715710517649,60.29400915410132,43.01107440851586,-16.866082696660627,-0.33083745497213213,0.46266644617593317,0.45572877994757494,0.0,269.3114723426557,0.0007999024774417399,4.874270363819415e-05
point_amp_blend,0.75,6.4,0.2,59.87715710517649,60.29400915410132,36.32731967458222,-23.549837430594266,-0.49972501557237525,0.46266644617593317,0.45572877994757494,0.0,227.46151037526815,0.0007351290314064593,4.874270363819415e-05
point_amp_blend,1.0,6.4,0.2,59.87715710517649,60.29400915410132,30.682194594934384,-29.194962510242103,-0.6686125761726205,0.46266644617593317,0.45572877994757494,0.0,192.11487075592856,0.0006756007239094457,4.874270363819415e-05
ref_amp_blend,0.0,6.4,0.2,59.87715710517649,60.29400915410132,60.29400915410141,0.4168520489249232,0.00693766622835982,0.46266644617593317,0.45572877994757494,0.0,377.5276158997237,0.000947074138279336,4.874270363819411e-05
ref_amp_blend,0.25,6.4,0.2,59.87715710517649,60.29400915410132,63.589839238084274,3.712682132907787,0.060158615284620784,0.46266644617593317,0.45572877994757494,0.0,398.1642743583858,0.000947074138279336,4.7462742875544534e-05
ref_amp_blend,0.5,6.4,0.2,59.87715710517649,60.29400915410132,67.06582811553405,7.1886710103575595,0.11337956434088141,0.46266644617593317,0.45572877994757494,0.0,419.9289871749377,0.000947074138279336,4.621639328814045e-05
ref_amp_blend,0.75,6.4,0.2,59.87715710517649,60.29400915410132,70.73182374281876,10.854666637642275,0.16660051339714224,0.46266644617593317,0.45572877994757494,0.0,442.8834167855197,0.000947074138279336,4.50027722621281e-05
ref_amp_blend,1.0,6.4,0.2,59.87715710517649,60.29400915410132,74.59821239166014,14.721055286483654,0.21982146245340323,0.46266644617593317,0.45572877994757494,0.0,467.09259625819624,0.000947074138279336,4.382102036068366e-05
partial_blend,0.0,6.4,0.2,59.87715710517649,60.29400915410132,60.2940091541013,0.41685204892481664,0.006937666228358056,0.46266644617593317,0.45572877994757494,0.0,377.527615899723,,
partial_blend,0.25,6.4,0.2,59.87715710517649,60.29400915410132,53.708223982421664,-6.168933122754822,-0.10872894531562466,0.46266644617593317,0.45572877994757494,0.0,336.2910849479106,,
partial_blend,0.5,6.4,0.2,59.87715710517649,60.29400915410132,47.841789985693055,-12.035367119483432,-0.22439555685960894,0.46266644617593317,0.45572877994757494,0.0,299.55873173919406,,
partial_blend,0.75,6.4,0.2,59.87715710517649,60.29400915410132,42.616133979486726,-17.26102312568976,-0.34006216840359177,0.46266644617593317,0.45572877994757494,0.0,266.83857460894046,,
partial_blend,1.0,6.4,0.2,59.87715710517649,60.29400915410132,37.96126515961613,-21.915891945560354,-0.4557287799475752,0.46266644617593317,0.45572877994757494,0.0,237.692369993483,,
point_amp_blend,0.0,6.4,0.6,59.87747789531799,60.2943605022646,60.2943605022646,0.41688260694661494,0.006938136002900549,0.46266644617593344,0.4557283101730328,0.0,377.52641025645886,0.0009470726260264317,4.874270363819415e-05
point_amp_blend,0.25,6.4,0.6,59.87747789531799,60.2943605022646,50.924849905786054,-8.952627989531933,-0.1619494245973444,0.46266644617593344,0.4557283101730328,0.0,318.86026516623036,0.0008703818301313994,4.874270363819415e-05
point_amp_blend,0.5,6.4,0.6,59.87747789531799,60.2943605022646,43.01132504472677,-16.86615285059122,-0.33083698519758953,0.46266644617593344,0.4557283101730328,0.0,269.31061229017496,0.0007999012001870925,4.874270363819415e-05
point_amp_blend,0.75,6.4,0.6,59.87747789531799,60.2943605022646,36.32753136289455,-23.54994653242344,-0.49972454579783443,0.46266644617593344,0.4557283101730328,0.0,227.46078397161864,0.0007351278575796507,4.874270363819415e-05
point_amp_blend,1.0,6.4,0.6,59.87747789531799,60.2943605022646,30.682373387701112,-29.195104507616875,-0.6686121063980794,0.46266644617593344,0.4557283101730328,0.0,192.1142572325988,0.0006755996451352336,4.874270363819415e-05
ref_amp_blend,0.0,6.4,0.6,59.87747789531799,60.2943605022646,60.29436050226469,0.4168826069467002,0.006938136002902093,0.46266644617593344,0.4557283101730328,0.0,377.5264102564594,0.0009470726260264316,4.874270363819411e-05
ref_amp_blend,0.25,6.4,0.6,59.87747789531799,60.2943605022646,63.59020979186784,3.7127318965498546,0.060159085059162704,0.46266644617593344,0.4557283101730328,0.0,398.16300281147034,0.0009470726260264316,4.7462742875544534e-05
ref_amp_blend,0.5,6.4,0.6,59.87747789531799,60.2943605022646,67.06621892476797,7.188741029449979,0.1133800341154238,0.46266644617593344,0.4557283101730328,0.0,419.92764612190336,0.0009470726260264316,4.621639328814045e-05
ref_amp_blend,0.75,6.4,0.6,59.87747789531799,60.2943605022646,70.73223591471951,10.854758019401523,0.16660098317168429,0.46266644617593344,0.4557283101730328,0.0,442.88200242697786,0.0009470726260264316,4.50027722621281e-05
ref_amp_blend,1.0,6.4,0.6,59.87747789531799,60.2943605022646,74.59864709396763,14.72116919864964,0.21982193222794538,0.46266644617593344,0.4557283101730328,0.0,467.0911045870739,0.0009470726260264316,4.382102036068366e-05
partial_blend,0.0,6.4,0.6,59.87747789531799,60.2943605022646,60.2943605022646,0.41688260694661494,0.006938136002900549,0.46266644617593344,0.4557283101730328,0.0,377.52641025645886,,
partial_blend,0.25,6.4,0.6,59.87747789531799,60.2943605022646,53.70853695357937,-6.168940941738619,-0.10872847554108289,0.46266644617593344,0.4557283101730328,0.0,336.2900109944714,,
partial_blend,0.5,6.4,0.6,59.87747789531799,60.2943605022646,47.842068771683174,-12.035409123634814,-0.22439508708506636,0.46266644617593344,0.4557283101730328,0.0,299.5577750913836,,
partial_blend,0.75,6.4,0.6,59.87747789531799,60.2943605022646,42.61638231428169,-17.2610955810363,-0.3400616986290491,0.46266644617593344,0.4557283101730328,0.0,266.8377224537165,,
partial_blend,1.0,6.4,0.6,59.87747789531799,60.2943605022646,37.9614863693346,-21.915991525983387,-0.4557283101730326,0.46266644617593344,0.4557283101730328,0.0,237.69161091734458,,
point_amp_blend,0.0,6.4,1.0,59.8777986807895,60.294711846078094,60.29471184607808,0.4169131652885767,0.0069386057780382385,0.4626664461759327,0.4557278403978942,0.0,377.5252046070301,0.0009470711137633803,4.874270363819415e-05
point_amp_blend,0.25,6.4,1.0,59.8777986807895,60.294711846078094,50.92514665212878,-8.952652028660722,-0.16194895482220706,0.4626664461759327,0.4557278403978942,0.0,318.85924687006315,0.0008703804403263874,4.874270363819415e-05
point_amp_blend,0.5,6.4,1.0,59.8777986807895,60.294711846078094,43.0115756778347,-16.866223002954804,-0.33083651542245207,0.4626664461759327,0.4557278403978942,0.0,269.30975223329665,0.0007998999229238747,4.874270363819415e-05
point_amp_blend,0.75,6.4,1.0,59.8777986807895,60.294711846078094,36.32774304858621,-23.550055632203296,-0.49972407602269553,0.4626664461759327,0.4557278403978942,0.0,227.46005756425558,0.0007351266837449668,4.874270363819415e-05
point_amp_blend,1.0,6.4,1.0,59.8777986807895,60.294711846078094,30.682552178254408,-29.195246502535095,-0.6686116366229407,0.4626664461759327,0.4557278403978942,0.0,192.11364370613254,0.000675598566353784,4.874270363819415e-05
ref_amp_blend,0.0,6.4,1.0,59.8777986807895,60.294711846078094,60.29471184607819,0.4169131652886833,0.006938605778040003,0.4626664461759327,0.4557278403978942,0.0,377.5252046070308,0.0009470711137633806,4.874270363819411e-05
ref_amp_blend,0.25,6.4,1.0,59.8777986807895,60.294711846078094,63.5905803410639,3.712781660274395,0.06015955483430103,0.4626664461759327,0.4557278403978942,0.0,398.1617312580538,0.0009470711137633806,4.7462742875544534e-05
ref_amp_blend,0.5,6.4,1.0,59.8777986807895,60.294711846078094,67.06660972916356,7.188811048374056,0.11338050389056166,0.4626664461759327,0.4557278403978942,0.0,419.92630506201226,0.0009470711137633806,4.621639328814045e-05
ref_amp_blend,0.75,6.4,1.0,59.8777986807895,60.294711846078094,70.73264808151748,10.854849400727979,0.16660145294682238,0.4626664461759327,0.4557278403978942,0.0,442.88058806120466,0.0009470711137633806,4.50027722621281e-05
ref_amp_blend,1.0,6.4,1.0,59.8777986807895,60.294711846078094,74.59908179089341,14.721283110103904,0.2198224020030833,0.4626664461759327,0.4557278403978942,0.0,467.089612908325,0.0009470711137633806,4.382102036068366e-05
partial_blend,0.0,6.4,1.0,59.8777986807895,60.294711846078094,60.294711846078094,0.4169131652885909,0.006938605778038459,0.4626664461759327,0.4557278403978942,0.0,377.5252046070302,,
partial_blend,0.25,6.4,1.0,59.8777986807895,60.294711846078094,53.70884992086244,-6.168948759927062,-0.10872800576594477,0.4626664461759327,0.4557278403978942,0.0,336.28893703554144,,
partial_blend,0.5,6.4,1.0,59.8777986807895,60.294711846078094,47.84234755422189,-12.035451126567615,-0.2243946173099273,0.4626664461759327,0.4557278403978942,0.0,299.55681843868206,,
partial_blend,0.75,6.4,1.0,59.8777986807895,60.294711846078094,42.616630646002186,-17.261168034787318,-0.34006122885391105,0.4626664461759327,0.4557278403978942,0.0,266.8368702941354,,
partial_blend,1.0,6.4,1.0,59.8777986807895,60.294711846078094,37.96170757631443,-21.916091104475072,-0.4557278403978945,0.4626664461759327,0.4557278403978942,0.0,237.690851837325,,
point_amp_blend,0.0,6.4,2.0,59.878600621788785,60.295590184261656,60.295590184261634,0.4169895624728497,0.0069397802175625075,0.462666446175933,0.45572666595836997,0.0,377.52219044817275,0.0009470673330509285,4.874270363819415e-05
point_amp_blend,0.25,6.4,2.0,59.878600621788785,60.295590184261656,50.92588849995321,-8.952712121835575,-0.16194778038268276,0.462666446175933,0.45572666595836997,0.0,318.8567010998431,0.0008703769657634737,4.874270363819415e-05
point_amp_blend,0.5,6.4,2.0,59.878600621788785,60.295590184261656,43.012202245374375,-16.86639837641441,-0.3308353409829261,0.462666446175933,0.45572666595836997,0.0,269.3076020659304,0.0007998967297195269,4.874270363819415e-05
point_amp_blend,0.75,6.4,2.0,59.878600621788785,60.295590184261656,36.32827224995173,-23.550328371837054,-0.4997229015831709,0.462666446175933,0.45572666595836997,0.0,227.45824152458778,0.0007351237491157015,4.874270363819415e-05
point_amp_blend,1.0,6.4,2.0,59.878600621788785,60.295590184261656,30.68299914377298,-29.195601478015803,-0.668610462183416,0.462666446175933,0.45572666595836997,0.0,192.11210987201045,0.0006755958693610502,4.874270363819415e-05
ref_amp_blend,0.0,6.4,2.0,59.878600621788785,60.295590184261656,60.29559018426175,0.41698956247296337,0.006939780217564492,0.462666446175933,0.45572666595836997,0.0,377.5221904481735,0.0009470673330509287,4.874270363819411e-05
ref_amp_blend,0.25,6.4,2.0,59.878600621788785,60.295590184261656,63.59150669153673,3.7129060697479446,0.06016072927382544,0.462666446175933,0.45572666595836997,0.0,398.1585523372976,0.0009470673330509287,4.7462742875544534e-05
ref_amp_blend,0.5,6.4,2.0,59.878600621788785,60.295590184261656,67.06758671640445,7.1889860946156645,0.11338167833008599,0.462666446175933,0.45572666595836997,0.0,419.9229523730358,0.0009470673330509287,4.621639328814045e-05
ref_amp_blend,0.75,6.4,2.0,59.878600621788785,60.295590184261656,70.73367847346617,10.855077851677386,0.16660262738634687,0.462666446175933,0.45572666595836997,0.0,442.87705210537723,0.0009470673330509287,4.50027722621281e-05
ref_amp_blend,1.0,6.4,2.0,59.878600621788785,60.295590184261656,74.60016850679253,14.721567885003743,0.21982357644260786,0.462666446175933,0.45572666595836997,0.0,467.0858836677956,0.0009470673330509287,4.382102036068366e-05
partial_blend,0.0,6.4,2.0,59.878600621788785,60.295590184261656,60.29559018426168,0.4169895624728923,0.00693978021756339,0.462666446175933,0.45572666595836997,0.0,377.52219044817303,,
partial_blend,0.25,6.4,2.0,59.878600621788785,60.295590184261656,53.70963232005197,-6.168968301736811,-0.10872683132642019,0.462666446175933,0.45572666595836997,0.0,336.28625210678496,,
partial_blend,0.5,6.4,2.0,59.878600621788785,60.295590184261656,47.843044493627715,-12.035556128161069,-0.22439344287040283,0.462666446175933,0.45572666595836997,0.0,299.5544267789292,,
partial_blend,0.75,6.4,2.0,59.878600621788785,60.295590184261656,42.61725146021302,-17.261349161575765,-0.3400600544143863,0.462666446175933,0.45572666595836997,0.0,266.83473987024263,,
partial_blend,1.0,6.4,2.0,59.878600621788785,60.295590184261656,37.96226058032187,-21.916340041466917,-0.45572666595836975,0.462666446175933,0.45572666595836997,0.0,237.6889541150601,,
point_amp_blend,0.0,6.4,4.0,59.88020440872969,60.29734677135279,60.297346771352814,0.41714236262312454,0.006942129104971328,0.4626664461759333,0.4557243170709623,0.0,377.51616198514444,0.000947059771398475,4.874270363819415e-05
point_amp_blend,0.25,6.4,4.0,59.88020440872969,60.29734677135279,50.92737212019929,-8.952832288530402,-0.16194543149527385,0.4626664461759333,0.4557243170709623,0.0,318.8516094366707,0.0008703700164285226,4.874270363819415e-05
point_amp_blend,0.5,6.4,4.0,59.88020440872969,60.29734677135279,43.013455316768045,-16.866749091961644,-0.33083299209551875,0.4626664461759333,0.4557243170709623,0.0,269.30330162753626,0.0007998903431186398,4.874270363819415e-05
point_amp_blend,0.75,6.4,4.0,59.88020440872969,60.29734677135279,36.32933059889367,-23.55087380983602,-0.4997205526957641,0.4626664461759333,0.4557243170709623,0.0,227.45460935769964,0.0007351178796805433,4.874270363819415e-05
point_amp_blend,1.0,6.4,4.0,59.88020440872969,60.29734677135279,30.683893029379654,-29.196311379350036,-0.6686081132960091,0.4626664461759333,0.4557243170709623,0.0,192.10904212981916,0.000675590475213258,4.874270363819415e-05
ref_amp_blend,0.0,6.4,4.0,59.88020440872969,60.29734677135279,60.297346771352885,0.4171423626231956,0.006942129104972431,0.4626664461759333,0.4557243170709623,0.0,377.5161619851449,0.0009470597713984748,4.874270363819411e-05
ref_amp_blend,0.25,6.4,4.0,59.88020440872969,60.29734677135279,63.59335929832635,3.713154889596659,0.06016307816123304,0.4626664461759333,0.4557243170709623,0.0,398.1521943425279,0.0009470597713984748,4.7462742875544534e-05
ref_amp_blend,0.5,6.4,4.0,59.88020440872969,60.29734677135279,67.06954059158336,7.189336182853673,0.11338402721749376,0.4626664461759333,0.4557243170709623,0.0,419.91624683344816,0.0009470597713984748,4.621639328814045e-05
ref_amp_blend,0.75,6.4,4.0,59.88020440872969,60.29734677135279,70.73573915263249,10.855534743902801,0.16660497627375448,0.4626664461759333,0.4557243170709623,0.0,442.8699800232522,0.0009470597713984748,4.50027722621281e-05
ref_amp_blend,1.0,6.4,4.0,59.88020440872969,60.29734677135279,74.60234182813483,14.722137419405136,0.2198259253300155,0.4626664461759333,0.4557243170709623,0.0,467.0784250069482,0.0009470597713984748,4.382102036068366e-05
partial_blend,0.0,6.4,4.0,59.88020440872969,60.29734677135279,60.29734677135281,0.41714236262311744,0.006942129104971107,0.4626664461759333,0.4557243170709623,0.0,377.5161619851444,,
partial_blend,0.25,6.4,4.0,59.88020440872969,60.29734677135279,53.71119703890644,-6.169007369823248,-0.10872448243901238,0.4626664461759333,0.4557243170709623,0.0,336.2808821198301,,
partial_blend,0.5,6.4,4.0,59.88020440872969,60.29734677135279,47.84443830160103,-12.035766107128659,-0.22439109398299603,0.4626664461759333,0.4557243170709623,0.0,299.54964334412006,,
partial_blend,0.75,6.4,4.0,59.88020440872969,60.29734677135279,42.618493025533894,-17.261711383195795,-0.34005770552697845,0.4626664461759333,0.4557243170709623,0.0,266.83047891974815,,
partial_blend,1.0,6.4,4.0,59.88020440872969,60.29734677135279,37.96336653212832,-21.91683787660137,-0.455724317070962,0.4626664461759333,0.4557243170709623,0.0,237.6851585790401,,
point_amp_blend,0.0,7.2,0.2,3.531394482587155,2.7743602714739968,2.7743602714740003,-0.7570342111131545,-0.24127264267904727,-0.1850374444585903,0.05623519822045838,0.0,6.397184842586927,0.00012328324710174365,4.874270363819415e-05
point_amp_blend,0.25,7.2,0.2,3.531394482587155,2.7743602714739968,2.7551133906204486,-0.7762810919667062,-0.2482342306206614,-0.1850374444585903,0.05623519822045838,0.0,6.35280493427819,0.0001228548694981362,4.874270363819415e-05
point_amp_blend,0.5,7.2,0.2,3.531394482587155,2.7743602714739968,2.736000033313351,-0.7953944492738039,-0.2551958185622757,-0.1850374444585903,0.05623519822045838,0.0,6.308732907687732,0.00012242798039662118,4.874270363819415e-05
point_amp_blend,0.75,7.2,0.2,3.531394482587155,2.7743602714739968,2.7170192732448264,-0.8143752093423284,-0.26215740650388963,-0.1850374444585903,0.05623519822045838,0.0,6.264966626913162,0.00012200257462503633,4.874270363819415e-05
point_amp_blend,1.0,7.2,0.2,3.531394482587155,2.7743602714739968,2.69817019053317,-0.833224292053985,-0.2691189944455037,-0.1850374444585903,0.05623519822045838,0.0,6.221503970869715,0.00012157864702919129,4.874270363819415e-05
ref_amp_blend,0.0,7.2,0.2,3.531394482587155,2.7743602714739968,2.7743602714740003,-0.7570342111131545,-0.24127264267904727,-0.1850374444585903,0.05623519822045838,0.0,6.397184842586927,0.00012328324710174357,4.874270363819411e-05
ref_amp_blend,0.25,7.2,0.2,3.531394482587155,2.7743602714739968,2.9260141451310124,-0.6053803374561424,-0.18805169362278668,-0.1850374444585903,0.05623519822045838,0.0,6.746871893635561,0.00012328324710174357,4.7462742875544534e-05
ref_amp_blend,0.5,7.2,0.2,3.531394482587155,2.7743602714739968,3.0859578208125322,-0.4454366617746226,-0.13483074456652586,-0.1850374444585903,0.05623519822045838,0.0,7.115673764199344,0.00012328324710174357,4.621639328814045e-05
ref_amp_blend,0.75,7.2,0.2,3.531394482587155,2.7743602714739968,3.254644441032814,-0.2767500415543407,-0.08160979551026513,-0.1850374444585903,0.05623519822045838,0.0,7.504635320892583,0.00012328324710174357,4.50027722621281e-05
ref_amp_blend,1.0,7.2,0.2,3.531394482587155,2.7743602714739968,3.4325519182750015,-0.09884256431215332,-0.028388846454004222,-0.1850374444585903,0.05623519822045838,0.0,7.914858545503542,0.00012328324710174357,4.382102036068366e-05
partial_blend,0.0,7.2,0.2,3.531394482587155,2.7743602714739968,2.7743602714739963,-0.7570342111131585,-0.2412726426790487,-0.1850374444585903,0.05623519822045838,0.0,6.397184842586917,,
partial_blend,0.25,7.2,0.2,3.531394482587155,2.7743602714739968,2.9057151788409468,-0.6256793037462081,-0.19501328156440126,-0.1850374444585903,0.05623519822045838,0.0,6.700066062105253,,
partial_blend,0.5,7.2,0.2,3.531394482587155,2.7743602714739968,3.043289217827821,-0.488105264759334,-0.14875392044975339,-0.1850374444585903,0.05623519822045838,0.0,7.017287500859747,,
partial_blend,0.75,7.2,0.2,3.531394482587155,2.7743602714739968,3.187376839543305,-0.34401764304384974,-0.10249455933510589,-0.1850374444585903,0.05623519822045838,0.0,7.34952811110788,,
partial_blend,1.0,7.2,0.2,3.531394482587155,2.7743602714739968,3.3382864361831586,-0.19310804640399626,-0.05623519822045824,-0.1850374444585903,0.05623519822045838,0.0,7.697498990791962,,
point_amp_blend,0.0,7.2,0.6,3.5313951278523286,2.7743608370923734,2.7743608370923734,-0.7570342907599552,-0.24127262152809573,-0.18503744445859044,0.05623517706950535,0.0,6.397182289463491,0.00012328322250050215,4.874270363819415e-05
point_amp_blend,0.25,7.2,0.6,3.5313951278523286,2.7743608370923734,2.7551139523148946,-0.7762811755374339,-0.2482342094697094,-0.18503744445859044,0.05623517706950535,0.0,6.352802398866826,0.0001228548449823777,4.874270363819415e-05
point_amp_blend,0.5,7.2,0.6,3.5313951278523286,2.7743608370923734,2.7360005911110914,-0.7953945367412372,-0.2551957974113237,-0.18503744445859044,0.05623517706950535,0.0,6.308730389865563,0.00012242795596604863,4.874270363819415e-05
point_amp_blend,0.75,7.2,0.6,3.5313951278523286,2.7743608370923734,2.717019827172894,-0.8143753006794348,-0.26215738535293764,-0.18503744445859044,0.05623517706950535,0.0,6.264964126558162,0.00012200255027935373,4.874270363819415e-05
point_amp_blend,1.0,7.2,0.6,3.5313951278523286,2.7743608370923734,2.6981707406184103,-0.8332243872339182,-0.26911897329455164,-0.18503744445859044,0.05623517706950535,0.0,6.22150148786071,0.0001215786227681037,4.874270363819415e-05
ref_amp_blend,0.0,7.2,0.6,3.5313951278523286,2.7743608370923734,2.774360837092377,-0.7570342907599517,-0.24127262152809445,-0.18503744445859044,0.05623517706950535,0.0,6.3971822894635,0.00012328322250050215,4.874270363819411e-05
ref_amp_blend,0.25,7.2,0.6,3.5313951278523286,2.7743608370923734,2.9260147416675872,-0.6053803861847413,-0.18805167247183344,-0.18503744445859044,0.05623517706950535,0.0,6.746869200951654,0.00012328322250050215,4.7462742875544534e-05
ref_amp_blend,0.5,7.2,0.6,3.5313951278523286,2.7743608370923734,3.085958449957374,-0.4454366778949548,-0.13483072341557292,-0.18503744445859044,0.05623517706950535,0.0,7.115670924326208,0.00012328322250050215,4.621639328814045e-05
ref_amp_blend,0.75,7.2,0.6,3.5313951278523286,2.7743608370923734,3.2546451045683784,-0.27675002328395015,-0.0816097743593119,-0.18503744445859044,0.05623517706950535,0.0,7.504632325784469,0.00012328322250050215,4.50027722621281e-05
ref_amp_blend,1.0,7.2,0.6,3.5313951278523286,2.7743608370923734,3.4325526180811754,-0.09884250977115316,-0.028388825303051035,-0.18503744445859044,0.05623517706950535,0.0,7.914855386674893,0.00012328322250050215,4.382102036068366e-05
partial_blend,0.0,7.2,0.6,3.5313951278523286,2.7743608370923734,2.7743608370923734,-0.7570342907599552,-0.24127262152809573,-0.18503744445859044,0.05623517706950535,0.0,6.397182289463491,,
partial_blend,0.25,7.2,0.6,3.5313951278523286,2.7743608370923734,2.9057157712391017,-0.6256793566132268,-0.19501326041344788,-0.18503744445859044,0.05623517706950535,0.0,6.700063388101605,,
partial_blend,0.5,7.2,0.6,3.5313951278523286,2.7743608370923734,3.043289838273668,-0.4881052895786606,-0.1487538992988003,-0.18503744445859044,0.05623517706950535,0.0,7.017284700252677,,
partial_blend,0.75,7.2,0.6,3.5313951278523286,2.7743608370923734,3.1873774893647915,-0.3440176384875371,-0.10249453818415279,-0.18503744445859044,0.05623517706950535,0.0,7.34952517790322,,
partial_blend,1.0,7.2,0.6,3.5313951278523286,2.7743608370923734,3.3382871167711037,-0.19310801108122488,-0.056235177069505246,-0.18503744445859044,0.05623517706950535,0.0,7.697495918711747,,
