width_peak,refamp_peak,center_D,sigma_D,D,eta,target_mu,cur_mu,mu_new,delta_mu,extra_width_beta,extra_refamp_beta
1.0,0.5,5.9,0.15,5.898305084745763,1.72,90.80979718986694,60.27430895591068,62.161233433454434,-28.648563756412507,0.9999361634216622,0.4999680817108311
1.0,0.5,5.9,0.15,5.898305084745763,1.91,90.81139351683984,60.27714140564782,62.164154554780396,-28.647238962059447,0.9999361634216622,0.4999680817108311
1.0,0.5,5.9,0.15,5.898305084745763,2.1,90.81298981754493,60.27997294177464,62.1670747338949,-28.64591508365003,0.9999361634216622,0.4999680817108311
1.0,0.5,5.9,0.15,5.898305084745763,2.29,90.81458609192988,60.28280368338697,62.16999409362216,-28.644591998307725,0.9999361634216622,0.4999680817108311
1.0,0.5,5.9,0.15,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,62.172913742222185,-28.643268597795462,0.9999361634216622,0.4999680817108311
1.0,0.5,5.9,0.15,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,62.17583367973378,-28.641944882052307,0.9999361634216622,0.4999680817108311
1.0,0.5,5.9,0.15,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,62.17875390621098,-28.640620851049924,0.9999361634216622,0.4999680817108311
1.0,0.5,5.9,0.15,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,62.181674421692776,-28.639296504712874,0.9999361634216622,0.4999680817108311
1.0,0.5,5.9,0.15,5.898305084745763,3.24,90.82256706925467,60.29696159386269,62.184595226231664,-28.63797184302301,0.9999361634216622,0.4999680817108311
1.0,0.5,5.9,0.15,5.898305084745763,3.43,90.8241631857692,60.29979401674245,62.18751631985947,-28.636646865909725,0.9999361634216622,0.4999680817108311
1.0,0.5,5.9,0.15,5.898305084745763,3.62,90.82575927598117,60.30262671999676,62.1904377026391,-28.63532157334207,0.9999361634216622,0.4999680817108311
1.0,0.5,5.9,0.15,5.898305084745763,3.81,90.82735533987562,60.30545970366357,62.19335937460973,-28.633995965265896,0.9999361634216622,0.4999680817108311
1.0,0.5,5.9,0.15,5.898305084745763,4.0,90.82895137743073,60.30829296778385,62.1962813358136,-28.632670041617125,0.9999361634216622,0.4999680817108311
1.0,0.5,5.9,0.15,6.169491525423729,0.2,86.94702113806258,72.06646393780726,72.7169788756589,-14.230042262403686,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,0.39,86.94756859275853,72.06898766877671,72.71952538733109,-14.22804320542744,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,72.722072088776,-14.22604395270649,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,0.77,86.94866348396428,72.07403523754775,72.724618518472,-14.224044965492283,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,0.96,86.9492109206282,72.07655902161699,72.72716508372332,-14.222045836904883,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,1.15,86.94975835121514,72.07908228759027,72.72971112620205,-14.22004722501309,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,1.34,86.95030577588408,72.08160555328314,72.73225716839785,-14.218048607486224,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,1.53,86.95085319449171,72.08412900692889,72.73480340024308,-14.216049794248633,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,1.72,86.95140060719876,72.08665264862424,72.73734982183532,-14.21405078536344,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,1.91,86.95194801392257,72.08917647833813,72.7398964331433,-14.212051580779274,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,2.1,86.952495414569,72.09169948741895,72.74244221641071,-14.210053198158292,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,2.29,86.95304280930395,72.0942217766158,72.744987273296,-14.208055536007947,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,72.74753251966779,-14.206057678328108,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,72.7500779555757,-14.204059625163012,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,72.75262358103254,-14.202061376456442,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,72.75516939605576,-14.200062932182036,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,3.24,86.9557796930088,72.10683604012569,72.75771540068095,-14.198064292327842,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,3.43,86.95632705178399,72.10935945649784,72.76026159491613,-14.196065456867856,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,3.62,86.95687440455882,72.11188306081768,72.76280797879552,-14.194066425763296,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,3.81,86.95742175137232,72.11440685309975,72.76535455233382,-14.192067199038505,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.169491525423729,4.0,86.95796909219014,72.11693083336483,72.76790131555197,-14.190067776638173,0.19910876404762734,0.09955438202381367
1.0,0.5,5.9,0.15,6.4406779661016955,0.2,53.17603232822576,75.98182889690369,75.99347570759141,22.817443379365656,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,0.39,53.1761539878905,75.98202644590302,75.9936732847818,22.817519296891305,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,0.5800000000000001,53.17627564694484,75.98222399633042,75.99387086340057,22.817595216455736,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,0.77,53.176397305291836,75.98242154337235,75.9940684386333,22.81767113334147,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,0.96,53.17651896289371,75.98261909103532,75.99426601448714,22.81774705159343,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,1.15,53.17664061967282,75.98281663264187,75.99446358428341,22.817822964610592,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,1.34,53.17676227557025,75.98301417350659,75.99466115333776,22.81789887776751,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,1.53,53.1768839308222,75.98321171557642,75.99485872359747,22.817974792775274,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,1.72,53.17700558523319,75.98340925890311,75.99505629511432,22.818050709881135,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,1.91,53.17712723881674,75.98360680345382,75.99525386785554,22.8181266290388,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,2.1,53.17724889163355,75.98380433874513,75.9954514313355,22.818202539701943,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,2.29,53.17737054371819,75.9840018659631,75.99564898674049,22.8182784430223,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,2.4800000000000004,53.1774921949914,75.98419939434977,75.99584654331456,22.818354348323155,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,2.6700000000000004,53.17761384546962,75.98439692398316,75.99604410113552,22.818430255665902,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,2.8600000000000003,53.177735495178766,75.98459445487615,75.99624166021643,22.81850616503766,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,3.0500000000000003,53.177857144103946,75.98479198698705,75.99643922051551,22.818582076411566,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,3.24,53.17797879225753,75.98498952035528,75.99663678207222,22.81865798981469,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,3.43,53.178100439580184,75.98518705494621,75.99683434485188,22.818733905271692,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,3.62,53.1782220861386,75.98538459078506,75.99703190887979,22.818809822741194,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,3.81,53.17834373193131,75.98558212784538,75.99722947412941,22.818885742198106,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.4406779661016955,4.0,53.178465376946676,75.98577966618107,75.9974270406547,22.818961663708023,0.0015090402886907945,0.0007545201443453972
1.0,0.5,5.9,0.15,6.711864406779661,0.2,24.022491636014024,21.08261248034347,21.08261286974718,-2.939878766266844,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,0.39,24.022510691807305,21.082652381055027,21.08265277045998,-2.9398579213473255,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,0.5800000000000001,24.02252974733178,21.082692281998636,21.082692671404807,-2.939837075926974,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,0.77,24.022548802487066,21.082732182026014,21.08273257143342,-2.939816231053644,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,0.96,24.022567857789728,21.082772082127686,21.082772471536334,-2.939795386253394,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,1.15,24.022586912972304,21.082811980898406,21.08281237030829,-2.939774542664015,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,1.34,24.02260596800885,21.082851879402607,21.08285226881373,-2.939753699195119,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,1.53,24.022625023057742,21.082891778107975,21.08289216752033,-2.939732855537411,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,1.72,24.0226440780572,21.082931677018543,21.082932066432143,-2.9397120116250584,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,1.91,24.022663132903386,21.08297157609898,21.082971965513817,-2.9396911673895687,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,2.1,24.02268218768798,21.083011473153505,21.083011862569574,-2.9396703251184064,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,2.29,24.02270124244546,21.083051368448782,21.083051757866087,-2.9396494845793733,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,2.4800000000000004,24.022720297033377,21.083091263897504,21.08309165331604,-2.939628643717338,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,2.6700000000000004,24.0227393516132,21.083131159548962,21.083131548968737,-2.9396078026444634,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,2.8600000000000003,24.022758406111414,21.083171055395507,21.083171444816514,-2.9395869612949,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,3.0500000000000003,24.022777460554764,21.083210951431088,21.08321134085334,-2.939566119701425,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,3.24,24.022796514904933,21.08325084765382,21.0832512370773,-2.9395452778276336,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,3.43,24.022815569163555,21.083290744068968,21.083291133493688,-2.939524435669867,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,3.62,24.022834623332585,21.083330640667587,21.083331030093532,-2.9395035932390527,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,3.81,24.022853677482853,21.08337053746165,21.083370926888836,-2.939482750594017,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.15,6.711864406779661,4.0,24.02287273152609,21.083410434453693,21.08341082388211,-2.9394619076439774,4.353150179327766e-07,2.176575089663883e-07
1.0,0.5,5.9,0.2,5.898305084745763,0.2,90.79702562735869,60.251653720638146,62.13792245979636,-28.659103167562336,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,0.39,90.79862216474444,60.25448559082204,62.140842985940246,-28.657779178804198,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,62.14376380125213,-28.65645487446536,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,0.77,90.80181516046262,60.26014963122751,62.14668434765881,-28.65513081280381,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,0.96,90.80341161896216,60.26298173779924,62.14960511759098,-28.65380650137118,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,1.15,90.80500805110192,60.26581328900283,62.1525253147684,-28.652482736333525,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,1.34,90.8066044569945,60.268644897635,62.15544557117229,-28.65115888582222,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,1.53,90.80820083658355,60.27147678658714,62.158366116671964,-28.64983471991159,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,1.72,90.80979718986694,60.27430895591068,62.16128695132054,-28.6485102385464,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,1.91,90.81139351683984,60.27714140564782,62.164208075161426,-28.647185441678417,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,2.1,90.81298981754493,60.27997294177464,62.16712825679007,-28.64586156075486,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,2.29,90.81458609192988,60.28280368338697,62.170047619030775,-28.644538472899107,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,62.172967270144476,-28.643215069873172,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,62.17588721016999,-28.641891351616096,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,62.178807439161346,-28.640567318099556,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,62.181727957157584,-28.639242969248066,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,3.24,90.82256706925467,60.29696159386269,62.18464876421114,-28.637918305043534,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,3.43,90.8241631857692,60.29979401674245,62.18756986035388,-28.636593325415312,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,3.62,90.82575927598117,60.30262671999676,62.19049124564867,-28.635268030332497,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,3.81,90.82735533987562,60.30545970366357,62.19341292013474,-28.633942419740883,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,5.898305084745763,4.0,90.82895137743073,60.30829296778385,62.19633488385428,-28.63261649357645,0.9999640914232403,0.49998204571162014
1.0,0.5,5.9,0.2,6.169491525423729,0.2,86.94702113806258,72.06646393780726,73.39053681509256,-13.556484322970022,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,0.39,86.94756859275853,72.06898766877671,73.39310691442174,-13.554461678336793,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,73.39567720528143,-13.552438836201063,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,0.77,86.94866348396428,72.07403523754775,73.39824722187514,-13.550416262089144,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,0.96,86.9492109206282,72.07655902161699,73.40081737527969,-13.548393545348517,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,1.15,86.94975835121514,72.07908228759027,73.4033870010694,-13.546371350145733,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,1.34,86.95030577588408,72.08160555328314,73.40595662657353,-13.544349149310548,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,1.53,86.95085319449171,72.08412900692889,73.40852644348381,-13.542326751007906,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,1.72,86.95140060719876,72.08665264862424,73.41109645189863,-13.540304155300134,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,1.91,86.95194801392257,72.08917647833813,73.41366665178653,-13.538281362136047,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,2.1,86.952495414569,72.09169948741895,73.41623601596388,-13.536259398605125,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,2.29,86.95304280930395,72.0942217766158,73.41880464703085,-13.534238162273098,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,73.42137346933946,-13.532216728656437,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,73.42394248293986,-13.530195097798853,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,73.42651168784492,-13.528173269644057,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,73.42908108407224,-13.526151244165561,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,3.24,86.9557796930088,72.10683604012569,73.43165067165778,-13.524129021351015,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,3.43,86.95632705178399,72.10935945649784,73.43422045060957,-13.522106601174414,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,3.62,86.95687440455882,72.11188306081768,73.43679042096225,-13.520083983596564,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,3.81,86.95742175137232,72.11440685309975,73.43936058273059,-13.518061168641736,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.169491525423729,4.0,86.95796909219014,72.11693083336483,73.44193093593574,-13.516038156254396,0.4034022691402252,0.2017011345701126
1.0,0.5,5.9,0.2,6.4406779661016955,0.2,53.17603232822576,75.98182889690369,76.18184414828411,23.005811820058355,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,0.39,53.1761539878905,75.98202644590302,76.18204218137555,23.00588819348505,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,0.5800000000000001,53.17627564694484,75.98222399633042,76.18224021590034,23.0059645689555,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,0.77,53.176397305291836,75.98242154337235,76.1824382470286,23.006040941736764,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,0.96,53.17651896289371,75.98261909103532,76.18263627878049,23.006117315886783,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,1.15,53.17664061967282,75.98281663264187,76.18283430445592,23.006193684783106,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,1.34,53.17676227557025,75.98301417350659,76.18303232938769,23.00627005381744,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,1.53,53.1768839308222,75.98321171557642,76.18323035552908,23.006346424706877,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,1.72,53.17700558523319,75.98340925890311,76.18342838293229,23.006422797699102,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,1.91,53.17712723881674,75.98360680345382,76.1836264115644,23.006499172747667,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,2.1,53.17724889163355,75.98380433874513,76.18382443090593,23.006575539272376,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,2.29,53.17737054371819,75.9840018659631,76.184022442147,23.006651898428807,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,2.4800000000000004,53.1774921949914,75.98419939434977,76.18422045456145,23.006728259570053,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,2.6700000000000004,53.17761384546962,75.98439692398316,76.18441846822745,23.006804622757826,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,2.8600000000000003,53.177735495178766,75.98459445487615,76.18461648315795,23.006880987979187,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,3.0500000000000003,53.177857144103946,75.98479198698705,76.18481449931106,23.006957355207113,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,3.24,53.17797879225753,75.98498952035528,76.18501251672643,23.007033724468904,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,3.43,53.178100439580184,75.98518705494621,76.18521053536935,23.007110095789166,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,3.62,53.1782220861386,75.98538459078506,76.18540855526497,23.007186469126374,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,3.81,53.17834373193131,75.98558212784538,76.18560657638685,23.00726284445554,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.4406779661016955,4.0,53.178465376946676,75.98577966618107,76.18580459878903,23.007339221842358,0.025883274583597092,0.012941637291798546
1.0,0.5,5.9,0.2,6.711864406779661,0.2,24.022491636014024,21.08261248034347,21.082848759812222,-2.939642876201802,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,0.39,24.022510691807305,21.082652381055027,21.082888661273724,-2.939622030533581,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,0.5800000000000001,24.02252974733178,21.082692281998636,21.082928562967282,-2.9396011843644985,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,0.77,24.022548802487066,21.082732182026014,21.08296846374458,-2.939580338742484,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,0.96,24.022567857789728,21.082772082127686,21.083008364596193,-2.939559493193535,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,1.15,24.022586912972304,21.082811980898406,21.083048264116815,-2.939538648855489,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,1.34,24.02260596800885,21.082851879402607,21.083088163370928,-2.939517804637923,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,1.53,24.022625023057742,21.082891778107975,21.083128062826205,-2.939496960231537,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,1.72,24.0226440780572,21.082931677018543,21.083167962486694,-2.939476115570507,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,1.91,24.022663132903386,21.08297157609898,21.083207862317046,-2.9394552705863397,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,2.1,24.02268218768798,21.083011473153505,21.08324776012146,-2.939434427566521,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,2.29,24.02270124244546,21.083051368448782,21.08328765616659,-2.939413586278871,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,2.4800000000000004,24.022720297033377,21.083091263897504,21.08332755236516,-2.9393927446682184,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,2.6700000000000004,24.0227393516132,21.083131159548962,21.08336744876649,-2.939371902846709,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,2.8600000000000003,24.022758406111414,21.083171055395507,21.083407345362893,-2.939351060748521,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,3.0500000000000003,24.022777460554764,21.083210951431088,21.083447242148345,-2.9393302184064183,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,3.24,24.022796514904933,21.08325084765382,21.08348713912095,-2.9393093757839814,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,3.43,24.022815569163555,21.083290744068968,21.083527036285986,-2.939288532877569,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,3.62,24.022834623332585,21.083330640667587,21.08356693363448,-2.939267689698106,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,3.81,24.022853677482853,21.08337053746165,21.083606831178443,-2.9392468463044104,0.0002641356694344438,0.0001320678347172219
1.0,0.5,5.9,0.2,6.711864406779661,4.0,24.02287273152609,21.083410434453693,21.08364672892039,-2.9392260026057,0.0002641356694344438,0.0001320678347172219
1.0,0.5,6.03,0.1,5.898305084745763,0.2,90.79702562735869,60.251653720638146,61.037093953890015,-29.759931673468678,0.42013569557160907,0.21006784778580453
1.0,0.5,6.03,0.1,5.898305084745763,0.39,90.79862216474444,60.25448559082204,61.03996274031838,-29.758659424426064,0.42013569557160907,0.21006784778580453
1.0,0.5,6.03,0.1,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,61.04283181079185,-29.757386864925635,0.42013569557160907,0.21006784778580453
1.0,0.5,6.03,0.1,5.898305084745763,0.77,90.80181516046262,60.26014963122751,61.04570061712405,-29.756114543338576,0.42013569557160907,0.21006784778580453
1.0,0.5,6.03,0.1,5.898305084745763,0.96,90.80341161896216,60.26298173779924,61.04856964302178,-29.75484197594038,0.42013569557160907,0.21006784778580453
1.0,0.5,6.03,0.1,5.898305084745763,1.15,90.80500805110192,60.26581328900283,61.0514381063116,-29.75356994479032,0.42013569557160907,0.21006784778580453
1.0,0.5,6.03,0.1,5.898305084745763,1.34,90.8066044569945,60.268644897635,61.05430662777864,-29.75229782921587,0.42013569557160907,0.21006784778580453
1.0,0.5,6.03,0.1,5.898305084745763,1.53,90.80820083658355,60.27147678658714,61.05717543321992,-29.751025403363634,0.42013569557160907,0.21006784778580453
1.0,0.5,6.03,0.1,5.898305084745763,1.72,90.80979718986694,60.27430895591068,61.0600445226875,-29.749752667179443,0.42013569557160907,0.21006784778580453
1.0,0.5,6.03,0.1,5.898305084745763,1.91,90.81139351683984,60.27714140564782,61.062913896224146,-29.748479620615697,0.42013569557160907,0.21006784778580453
1.0,0.5,6.03,0.1,5.898305084745763,2.1,90.81298981754493,60.27997294177464,61.06578234424064,-29.747207473304293,0.42013569557160907,0.21006784778580453
