mode,layer,D,eta,B,W,amp,amp_ref,partial_ratio,width_ratio,mu,chi2,log_B_ratio,log_B_sum_ratio,share_l1,delta_log_partial,delta_log_width,delta_log_mu,delta_mu,acceptance_mismatch
release_fullwidthrefamp_pointamp_widthboost,3,5.6,1.0,1.4199661559335994,0.017184165773333603,9.814923551544681e-05,3.977923286492471e-06,608.7809237614408,15.435995163738648,39.43904602869752,,0.3506330374795608,-1.1102230246251565e-16,0.18572484834138103,0.9911854547835383,0.004474485282624258,0.986710969500914,24.736136930712064,0.0
release_fullsumanchor,1,5.6,2.0,2.9911421263677638,0.07938366589568582,0.00022679890922241988,1.0744940970675008e-05,445.5268221682728,81.88970809649446,5.440571624010282,,0.2169684530812573,-1.1102230246251565e-16,0.18572484834138103,0.7772909400939688,1.673456751597981,-0.8961658115040123,-7.889865748516392,0.0
release_fullsumanchor,2,5.6,2.0,6.393825961525855,0.4574701513175757,0.0013069909300608422,4.874270363819415e-05,718.9950791056549,81.88970809649446,8.780042032369067,340.40637749708833,-0.14576849571880626,-1.1102230246251565e-16,0.18572484834138103,-0.21450140783823976,1.673456751597981,-1.887958159436221,-49.21974590906463,0.0
release_fullsumanchor,3,5.6,2.0,1.4199661559335994,0.034348225128854104,9.813278216688638e-05,2.740266641607103e-06,1282.4563008961445,81.88970809649446,15.66077509257899,,0.3506330374795608,-1.1102230246251565e-16,0.18572484834138103,1.7365947861518234,1.673456751597981,0.06313803455384248,0.9582221269018483,0.0
release_fullwidthrefamp,1,5.6,2.0,2.9911421263677638,0.07938366589568582,0.00022679890922241988,1.1035886408390426e-05,422.3451192271004,20.24761342620162,20.85900744630775,,0.2169684530812573,-1.1102230246251565e-16,0.18572484834138103,0.723856285986933,0.276120364013667,0.44773592197326595,7.528570073781076,0.0
release_fullwidthrefamp,2,5.6,2.0,6.393825961525855,0.4574701513175757,0.0013069909300608422,4.382102036068366e-05,889.5700977952586,20.24761342620162,43.934565475460026,11307.432876163726,-0.14576849571880626,-1.1102230246251565e-16,0.18572484834138103,-0.0016176116131948854,0.276120364013667,-0.27773797562686175,-14.065222465973669,0.0
release_fullwidthrefamp,3,5.6,2.0,1.4199661559335994,0.034348225128854104,9.813278216688638e-05,3.977923286492471e-06,608.5768336303032,20.24761342620162,30.05671931896766,,0.3506330374795608,-1.1102230246251565e-16,0.18572484834138103,0.9911854547835388,0.276120364013667,0.7150650907698718,15.354166353290516,0.0
release_fullwidthrefamp_pointamp,1,5.6,2.0,2.9911421263677638,0.07938366589568582,0.00022679890922241988,1.1035886408390426e-05,422.3451192271004,20.24761342620162,20.85900744630775,,0.2169684530812573,-1.1102230246251565e-16,0.18572484834138103,0.723856285986933,0.276120364013667,0.44773592197326595,7.528570073781076,0.0
release_fullwidthrefamp_pointamp,2,5.6,2.0,6.393825961525855,0.4574701513175757,0.0013069909300608418,4.382102036068366e-05,889.5700977952579,20.24761342620162,43.93456547545999,11307.432876163704,-0.14576849571880626,-1.1102230246251565e-16,0.18572484834138103,-0.0016176116131956639,0.276120364013667,-0.27773797562686264,-14.065222465973704,0.0
release_fullwidthrefamp_pointamp,3,5.6,2.0,1.4199661559335994,0.034348225128854104,9.813278216688638e-05,3.977923286492471e-06,608.5768336303032,20.24761342620162,30.05671931896766,,0.3506330374795608,-1.1102230246251565e-16,0.18572484834138103,0.9911854547835388,0.276120364013667,0.7150650907698718,15.354166353290516,0.0
release_fullwidthrefamp_pointamp_widthboost,1,5.6,2.0,2.9911421263677638,0.07938366589568582,0.00022679890922241988,1.1035886408390426e-05,422.3451192271004,15.431193294698302,27.369569621826045,,0.2169684530812573,-1.1102230246251565e-16,0.18572484834138103,0.723856285986933,0.00447443230178168,0.7193818536851513,14.03913224929937,0.0
release_fullwidthrefamp_pointamp_widthboost,2,5.6,2.0,6.393825961525855,0.4574701513175757,0.0013069909300608418,4.382102036068366e-05,889.5700977952579,15.431193294698302,57.64752477702989,19773.650272141196,-0.14576849571880626,-1.1102230246251565e-16,0.18572484834138103,-0.0016176116131956639,0.00447443230178168,-0.006092043914977406,-0.35226316440380145,0.0
release_fullwidthrefamp_pointamp_widthboost,3,5.6,2.0,1.4199661559335994,0.034348225128854104,9.813278216688638e-05,3.977923286492471e-06,608.5768336303032,15.431193294698302,39.438092829761395,,0.3506330374795608,-1.1102230246251565e-16,0.18572484834138103,0.9911854547835388,0.00447443230178168,0.986711022481757,24.735539864084252,0.0
release_fullsumanchor,1,5.6,4.0,2.9911421263677638,0.1587171906155312,0.00022691664115175516,1.0744940970675008e-05,445.98949058852423,81.83554562019265,5.449826077514143,,0.2169684530812573,-1.1102230246251565e-16,0.18572484834138103,0.7772909400939693,1.6734171147201269,-0.8961261746261577,-7.902757204659285,0.0
release_fullsumanchor,2,5.6,4.0,6.393825961525855,0.9141409891549833,0.0013069397334575406,4.874270363819415e-05,718.9387521885459,81.83554562019265,8.785164768439573,340.87911660625707,-0.14576849571880626,-1.1102230246251565e-16,0.18572484834138103,-0.2145014078382399,1.6734171147201269,-1.8879185225583666,-49.246163058758064,0.0
release_fullsumanchor,3,5.6,4.0,1.4199661559335994,0.06861611866138849,9.809989148074637e-05,2.740266641607103e-06,1281.5967757105352,81.83554562019265,15.660637025120604,,0.3506330374795608,-1.1102230246251565e-16,0.18572484834138103,1.736594786151823,1.6734171147201269,0.06317767143169606,0.958796425698333,0.0
release_fullwidthrefamp,1,5.6,4.0,2.9911421263677638,0.1587171906155312,0.00022691664115175516,1.1035886408390426e-05,422.7837140308043,20.23489119947425,20.89379724669778,,0.2169684530812573,-1.1102230246251565e-16,0.18572484834138103,0.7238562859869334,0.27611382392882133,0.4477424620581119,7.541213964524351,0.0
release_fullwidthrefamp,2,5.6,4.0,6.393825961525855,0.9141409891549833,0.0013069397334575406,4.382102036068366e-05,889.5004078312833,20.23489119947425,43.9587442829638,11320.2919683919,-0.14576849571880626,-1.1102230246251565e-16,0.18572484834138103,-0.0016176116131952191,0.27611382392882133,-0.27773143554201657,-14.072583544233837,0.0
release_fullwidthrefamp,3,5.6,4.0,1.4199661559335994,0.06861611866138849,9.809989148074637e-05,3.977923286492471e-06,608.1689545349158,20.23489119947425,30.055459579180607,,0.3506330374795608,-1.1102230246251565e-16,0.18572484834138103,0.9911854547835385,0.27611382392882133,0.715071630854717,15.353618979758336,0.0
release_fullwidthrefamp_pointamp,1,5.6,4.0,2.9911421263677638,0.1587171906155312,0.00022691664115175516,1.1035886408390426e-05,422.7837140308043,20.23489119947425,20.89379724669778,,0.2169684530812573,-1.1102230246251565e-16,0.18572484834138103,0.7238562859869334,0.27611382392882133,0.4477424620581119,7.541213964524351,0.0
release_fullwidthrefamp_pointamp,2,5.6,4.0,6.393825961525855,0.9141409891549833,0.001306939733457541,4.382102036068366e-05,889.5004078312838,20.23489119947425,43.95874428296383,11320.291968391915,-0.14576849571880626,-1.1102230246251565e-16,0.18572484834138103,-0.001617611613194552,0.27611382392882133,-0.27773143554201596,-14.072583544233808,0.0
release_fullwidthrefamp_pointamp,3,5.6,4.0,1.4199661559335994,0.06861611866138849,9.809989148074637e-05,3.977923286492471e-06,608.1689545349158,20.23489119947425,30.055459579180607,,0.3506330374795608,-1.1102230246251565e-16,0.18572484834138103,0.9911854547835385,0.27611382392882133,0.715071630854717,15.353618979758336,0.0
release_fullwidthrefamp_pointamp_widthboost,1,5.6,4.0,2.9911421263677638,0.1587171906155312,0.00022691664115175516,1.1035886408390426e-05,422.7837140308043,15.421596603501245,27.415041704230386,,0.2169684530812573,-1.1102230246251565e-16,0.18572484834138103,0.7238562859869334,0.004474326322032688,0.7193819596649007,14.062458422056958,0.0
release_fullwidthrefamp_pointamp_widthboost,2,5.6,4.0,6.393825961525855,0.9141409891549833,0.001306939733457541,4.382102036068366e-05,889.5004078312838,15.421596603501245,57.678879217300754,19795.70153722204,-0.14576849571880626,-1.1102230246251565e-16,0.18572484834138103,-0.001617611613194552,0.004474326322032688,-0.006091937935227356,-0.3524486098968822,0.0
release_fullwidthrefamp_pointamp_widthboost,3,5.6,4.0,1.4199661559335994,0.06861611866138849,9.809989148074637e-05,3.977923286492471e-06,608.1689545349158,15.421596603501245,39.43618615966391,,0.3506330374795608,-1.1102230246251565e-16,0.18572484834138103,0.9911854547835385,0.004474326322032688,0.9867111284615059,24.734345560241643,0.0
release_fullsumanchor,1,6.4,0.2,3.1809366416371008,0.0011022898827056562,0.00022874553324499916,1.0744940970675008e-05,453.2075922204931,46.62239491075482,9.720813207644712,,0.2612297362878438,0.0,0.23408919121001331,1.6193934378492878,2.4633988105274316,-0.844005372678144,-12.886527214632059,0.0
release_fullsumanchor,2,6.4,0.2,6.586744943234314,0.004563806016178515,0.000947074138279336,4.874270363819415e-05,377.5276158997231,46.62239491075482,8.097559480210986,280.3581436935253,-0.1839745343827923,0.0,0.23408919121001331,0.46266644617593317,2.4633988105274316,-2.0007323643514985,-51.779597624965504,0.0
release_fullsumanchor,3,6.4,0.2,1.5991404043666662,0.00035527147868617695,7.372540119785306e-05,2.740266641607103e-06,723.8501043526812,46.62239491075482,15.525802690708709,,0.4694662376058767,0.0,0.23408919121001331,2.7278411177466,2.4633988105274316,0.26444230721916845,3.6076696845590632,0.0
release_fullwidthrefamp,1,6.4,0.2,3.1809366416371008,0.0011022898827056562,0.00022874553324499916,1.0745037274410205e-05,453.19946839788605,6.261444896371482,72.3793750321936,,0.2612297362878438,0.0,0.23408919121001331,1.619375512519797,0.45572877994757494,1.163646732572222,49.77203460991682,0.0
release_fullwidthrefamp,2,6.4,0.2,6.586744943234314,0.004563806016178515,0.000947074138279336,4.8740963199956254e-05,377.55457783016607,6.261444896371482,60.29831517785289,21681.322067435598,-0.1839745343827923,0.0,0.23408919121001331,0.46273786073365497,0.45572877994757494,0.007009080786080003,0.4211580726764055,0.0
release_fullwidthrefamp,3,6.4,0.2,1.5991404043666662,0.00035527147868617695,7.372540119785306e-05,2.740609274417118e-06,723.6691232153036,6.261444896371482,115.5754199217933,,0.4694662376058767,0.0,0.23408919121001331,2.727591060773437,0.45572877994757494,2.2718622808258617,103.65728691564365,0.0
release_fullwidthrefamp_pointamp,1,6.4,0.2,3.1809366416371008,0.0011022898827056562,0.00022874553324499916,1.0745037274410205e-05,453.19946839788605,6.261444896371482,72.3793750321936,,0.2612297362878438,0.0,0.23408919121001331,1.619375512519797,0.45572877994757494,1.163646732572222,49.77203460991682,0.0
release_fullwidthrefamp_pointamp,2,6.4,0.2,6.586744943234314,0.004563806016178515,0.0009038166344904654,4.8740963199956254e-05,343.8527054076369,6.261444896371482,54.91587183126057,17899.678361624425,-0.1839745343827923,0.0,0.23408919121001331,0.3692361091840606,0.45572877994757494,-0.0864926707635143,-4.9612852739159194,0.0
release_fullwidthrefamp_pointamp,3,6.4,0.2,1.5991404043666662,0.00035527147868617695,7.372540119785306e-05,2.740609274417118e-06,723.6691232153036,6.261444896371482,115.5754199217933,,0.4694662376058767,0.0,0.23408919121001331,2.727591060773437,0.45572877994757494,2.2718622808258617,103.65728691564365,0.0
release_fullwidthrefamp_pointamp_widthboost,1,6.4,0.2,3.1809366416371008,0.0011022898827056562,0.00022874553324499916,1.0745037274410205e-05,453.19946839788605,5.93159932654716,76.4042618943545,,0.2612297362878438,0.0,0.23408919121001331,1.619375512519797,0.40161168493451266,1.2177638275852842,53.796921472077734,0.0
release_fullwidthrefamp_pointamp_widthboost,2,6.4,0.2,6.586744943234314,0.004563806016178515,0.0009038166344904654,4.8740963199956254e-05,343.8527054076369,5.93159932654716,57.9696446907173,20000.7793777125,-0.1839745343827923,0.0,0.23408919121001331,0.3692361091840606,0.40161168493451266,-0.03237557575045196,-1.907512414459184,0.0
release_fullwidthrefamp_pointamp_widthboost,3,6.4,0.2,1.5991404043666662,0.00035527147868617695,7.372540119785306e-05,2.740609274417118e-06,723.6691232153036,5.93159932654716,122.00236114676312,,0.4694662376058767,0.0,0.23408919121001331,2.727591060773437,0.40161168493451266,2.3259793758389242,110.08422814061348,0.0
release_fullsumanchor,1,6.4,0.6,3.1809366416371008,0.003306840595812031,0.00022874733891937448,1.0744940970675008e-05,453.21474732034824,46.62187785694401,9.721074485909945,,0.2612297362878438,0.0,0.23408919121001331,1.6193934378492871,2.463396271205582,-0.8440028333562949,-12.886816172906808,0.0
release_fullsumanchor,2,6.4,0.6,6.586744943234314,0.013691167826133128,0.0009470726260264316,4.874270363819415e-05,377.52641025645886,46.62187785694401,8.097623425098242,280.36349715265425,-0.1839745343827923,0.0,0.23408919121001331,0.46266644617593344,2.463396271205582,-2.000729825029649,-51.779854470219746,0.0
release_fullsumanchor,3,6.4,0.6,1.5991404043666662,0.0010657906201508567,7.372498345202861e-05,2.740266641607103e-06,723.84190135895,46.62187785694401,15.525798930279226,,0.4694662376058767,0.0,0.23408919121001331,2.727841117746601,2.463396271205582,0.26444484654101896,3.6076990746926647,0.0
release_fullwidthrefamp,1,6.4,0.6,3.1809366416371008,0.003306840595812031,0.00022874733891937448,1.0745037274410205e-05,453.206623369485,6.261388413635788,72.38117066536084,,0.2612297362878438,0.0,0.23408919121001331,1.6193755125197966,0.4557283101730328,1.1636472023467639,49.773280006544084,0.0
release_fullwidthrefamp,2,6.4,0.6,6.586744943234314,0.013691167826133128,0.0009470726260264316,4.8740963199956254e-05,377.55337210079813,6.261388413635788,60.298666551108425,21681.58075936661,-0.1839745343827923,0.0,0.23408919121001331,0.46273786073365486,0.4557283101730328,0.007009550560622182,0.42118865579043785,0.0
release_fullwidthrefamp,3,6.4,0.6,1.5991404043666662,0.0010657906201508567,7.372498345202861e-05,2.740609274417118e-06,723.6609222725317,6.261388413635788,115.57515274033686,,0.4694662376058767,0.0,0.23408919121001331,2.7275910607734377,0.4557283101730328,2.271862750600405,103.6570528847503,0.0
release_fullwidthrefamp_pointamp,1,6.4,0.6,3.1809366416371008,0.003306840595812031,0.00022874733891937448,1.0745037274410205e-05,453.206623369485,6.261388413635788,72.38117066536084,,0.2612297362878438,0.0,0.23408919121001331,1.6193755125197966,0.4557283101730328,1.1636472023467639,49.773280006544084,0.0
release_fullwidthrefamp_pointamp,2,6.4,0.6,6.586744943234314,0.013691167826133128,0.0009038151758670887,4.8740963199956254e-05,343.8515955559914,6.261388413635788,54.91618996310242,17899.8911760429,-0.1839745343827923,0.0,0.23408919121001331,0.3692360750123576,0.4557283101730328,-0.08649223516067522,-4.961287932215569,0.0
release_fullwidthrefamp_pointamp,3,6.4,0.6,1.5991404043666662,0.0010657906201508567,7.372498345202861e-05,2.740609274417118e-06,723.6609222725317,6.261388413635788,115.57515274033686,,0.4694662376058767,0.0,0.23408919121001331,2.7275910607734377,0.4557283101730328,2.271862750600405,103.6570528847503,0.0
release_fullwidthrefamp_pointamp_widthboost,1,6.4,0.6,3.1809366416371008,0.003306840595812031,0.00022874733891937448,1.0745037274410205e-05,453.206623369485,5.931546150147043,76.40615311713455,,0.2612297362878438,0.0,0.23408919121001331,1.6193755125197966,0.4016112709449781,1.2177642415748184,53.798262458317794,0.0
release_fullwidthrefamp_pointamp_widthboost,2,6.4,0.6,6.586744943234314,0.013691167826133128,0.0009038151758670887,4.8740963199956254e-05,343.8515955559914,5.931546150147043,57.96997727944296,20001.014558729326,-0.1839745343827923,0.0,0.23408919121001331,0.3692360750123576,0.4016112709449781,-0.03237519593262062,-1.9075006158750298,0.0
release_fullwidthrefamp_pointamp_widthboost,3,6.4,0.6,1.5991404043666662,0.0010657906201508567,7.372498345202861e-05,2.740609274417118e-06,723.6609222725317,5.931546150147043,122.0020723019397,,0.4694662376058767,0.0,0.23408919121001331,2.7275910607734377,0.4016112709449781,2.3259797898284593,110.08397244635314,0.0
release_fullsumanchor,1,6.4,1.0,3.1809366416371008,0.005511352573073653,0.00022874914458420484,1.0744940970675008e-05,453.22190243886143,46.62136081245468,9.721335768427105,,0.2612297362878438,0.0,0.23408919121001331,1.6193934378492878,2.4633937318805086,-0.8440002940312207,-12.887105133804992,0.0
release_fullsumanchor,2,6.4,1.0,6.586744943234314,0.022818196016475757,0.0009470711137633806,4.874270363819415e-05,377.5252046070302,46.62136081245468,8.097687369652585,280.3688506350235,-0.1839745343827923,0.0,0.23408919121001331,0.4626664461759327,2.4633937318805086,-2.0007272857045755,-51.78011131113692,0.0
release_fullsumanchor,3,6.4,1.0,1.5991404043666662,0.0017762780082552108,7.372456571137325e-05,2.740266641607103e-06,723.8336985132004,46.62136081245468,15.525795169836217,,0.4694662376058767,0.0,0.23408919121001331,2.727841117746601,2.4633937318805086,0.2644473858660924,3.607728464770025,0.0
release_fullwidthrefamp,1,6.4,1.0,3.1809366416371008,0.005511352573073653,0.00022874914458420484,1.0745037274410205e-05,453.2137783597414,6.261331931907832,72.38296632225452,,0.2612297362878438,0.0,0.23408919121001331,1.619375512519797,0.4557278403978942,1.163647672121903,49.77452542002242,0.0
release_fullwidthrefamp,2,6.4,1.0,6.586744943234314,0.022818196016475757,0.0009470711137633806,4.8740963199956254e-05,377.5521663652656,6.261331931907832,60.299017920013895,21681.83944963824,-0.1839745343827923,0.0,0.23408919121001331,0.4627378607336544,0.4557278403978942,0.0070100203357601615,0.4212192392243921,0.0
release_fullwidthrefamp,3,6.4,1.0,1.5991404043666662,0.0017762780082552108,7.372456571137325e-05,2.740609274417118e-06,723.6527214777043,6.261331931907832,115.57488555908692,,0.4694662376058767,0.0,0.23408919121001331,2.7275910607734373,0.4557278403978942,2.2718632203755433,103.65681885402073,0.0
release_fullwidthrefamp_pointamp,1,6.4,1.0,3.1809366416371008,0.005511352573073653,0.00022874914458420484,1.0745037274410205e-05,453.2137783597414,6.261331931907832,72.38296632225452,,0.2612297362878438,0.0,0.23408919121001331,1.619375512519797,0.4557278403978942,1.163647672121903,49.77452542002242,0.0
release_fullwidthrefamp_pointamp,2,6.4,1.0,6.586744943234314,0.022818196016475757,0.0009038137172327282,4.8740963199956254e-05,343.85048569777956,6.261331931907832,54.9165080907966,17900.103988951858,-0.1839745343827923,0.0,0.23408919121001331,0.3692360408376661,0.4557278403978942,-0.0864917995602282,-4.961290589992906,0.0
release_fullwidthrefamp_pointamp,3,6.4,1.0,1.5991404043666662,0.0017762780082552108,7.372456571137325e-05,2.740609274417118e-06,723.6527214777043,6.261331931907832,115.57488555908692,,0.4694662376058767,0.0,0.23408919121001331,2.7275910607734373,0.4557278403978942,2.2718632203755433,103.65681885402073,0.0
release_fullwidthrefamp_pointamp_widthboost,1,6.4,1.0,3.1809366416371008,0.005511352573073653,0.00022874914458420484,1.0745037274410205e-05,453.2137783597414,5.931492974696047,76.40804436474374,,0.2612297362878438,0.0,0.23408919121001331,1.619375512519797,0.40161085695491827,1.2177646555648787,53.79960346251165,0.0
release_fullwidthrefamp_pointamp_widthboost,2,6.4,1.0,6.586744943234314,0.022818196016475757,0.0009038137172327282,4.8740963199956254e-05,343.85048569777956,5.931492974696047,57.9703098637489,20001.24973800354,-0.1839745343827923,0.0,0.23408919121001331,0.3692360408376661,0.40161085695491827,-0.03237481611725217,-1.9074888170406012,0.0
release_fullwidthrefamp_pointamp_widthboost,3,6.4,1.0,1.5991404043666662,0.0017762780082552108,7.372456571137325e-05,2.740609274417118e-06,723.6527214777043,5.931492974696047,122.00178345735748,,0.4694662376058767,0.0,0.23408919121001331,2.7275910607734373,0.40161085695491827,2.3259802038185193,110.08371675229128,0.0
release_fullsumanchor,1,6.4,2.0,3.1809366416371008,0.011022463051397495,0.00022875365870801006,1.0744940970675008e-05,453.2397903305902,46.620068242969175,9.721988993419027,,0.2612297362878438,0.0,0.23408919121001331,1.6193934378492871,2.4633873835587567,-0.8439939457094694,-12.887827547769932,0.0
release_fullsumanchor,2,6.4,2.0,6.586744943234314,0.045634306986382184,0.0009470673330509287,4.874270363819415e-05,377.5221904481729,46.620068242969175,8.09784722923711,280.38223441374515,-0.1839745343827923,0.0,0.23408919121001331,0.462666446175933,2.4633873835587567,-2.0007209373828236,-51.780753392551674,0.0
release_fullsumanchor,3,6.4,2.0,1.5991404043666662,0.003552357566886652,7.372352138312481e-05,2.740266641607103e-06,723.8131920614544,46.620068242969175,15.525785768677279,,0.4694662376058767,0.0,0.23408919121001331,2.727841117746601,2.4633873835587567,0.2644537341878442,3.607801939659195,0.0
release_fullwidthrefamp,1,6.4,2.0,3.1809366416371008,0.011022463051397495,0.00022875365870801006,1.0745037274410205e-05,453.2316659308267,6.26119073209957,72.38745556930895,,0.2612297362878438,0.0,0.23408919121001331,1.6193755125197964,0.45572666595836997,1.1636488465614265,49.77763902811999,0.0
release_fullwidthrefamp,2,6.4,2.0,6.586744943234314,0.045634306986382184,0.0009470673330509287,4.8740963199956254e-05,377.5491519911457,6.26119073209957,60.29989632092582,21682.486166348815,-0.1839745343827923,0.0,0.23408919121001331,0.4627378607336546,0.45572666595836997,0.007011194775284413,0.42129569913703335,0.0
release_fullwidthrefamp,3,6.4,2.0,1.5991404043666662,0.003552357566886652,7.372352138312481e-05,2.740609274417118e-06,723.6322201530985,6.26119073209957,115.57421760739787,,0.4694662376058767,0.0,0.23408919121001331,2.7275910607734373,0.45572666595836997,2.2718643948150676,103.65623377837979,0.0
release_fullwidthrefamp_pointamp,1,6.4,2.0,3.1809366416371008,0.011022463051397495,0.00022875365870801006,1.0745037274410205e-05,453.2316659308267,6.26119073209957,72.38745556930895,,0.2612297362878438,0.0,0.23408919121001331,1.6193755125197964,0.45572666595836997,1.1636488465614265,49.77763902811999,0.0
release_fullwidthrefamp_pointamp,2,6.4,2.0,6.586744943234314,0.045634306986382184,0.000903810070589713,4.8740963199956254e-05,343.84771101662903,6.26119073209957,54.91730338988193,17900.636013279174,-0.1839745343827923,0.0,0.23408919121001331,0.3692359553898508,0.45572666595836997,-0.08649071056851917,-4.961297231906855,0.0
release_fullwidthrefamp_pointamp,3,6.4,2.0,1.5991404043666662,0.003552357566886652,7.372352138312481e-05,2.740609274417118e-06,723.6322201530985,6.26119073209957,115.57421760739787,,0.4694662376058767,0.0,0.23408919121001331,2.7275910607734373,0.45572666595836997,2.2718643948150676,103.65623377837979,0.0
release_fullwidthrefamp_pointamp_widthboost,1,6.4,2.0,3.1809366416371008,0.011022463051397495,0.00022875365870801006,1.0745037274410205e-05,453.2316659308267,5.931360040317664,76.4127725934764,,0.2612297362878438,0.0,0.23408919121001331,1.6193755125197964,0.40160982197828987,1.2177656905415066,53.80295605228744,0.0
release_fullwidthrefamp_pointamp_widthboost,2,6.4,2.0,6.586744943234314,0.045634306986382184,0.000903810070589713,4.8740963199956254e-05,343.84771101662903,5.931360040317664,57.97114130306845,20001.83767707336,-0.1839745343827923,0.0,0.23408919121001331,0.3692359553898508,0.40160982197828987,-0.032373866588439,-1.9074593187203348,0.0
release_fullwidthrefamp_pointamp_widthboost,3,6.4,2.0,1.5991404043666662,0.003552357566886652,7.372352138312481e-05,2.740609274417118e-06,723.6322201530985,5.931360040317664,122.00106134753257,,0.4694662376058767,0.0,0.23408919121001331,2.7275910607734373,0.40160982197828987,2.3259812387951477,110.08307751851449,0.0
release_fullsumanchor,1,6.4,4.0,3.1809366416371008,0.022043957766337007,0.00022876268678972937,1.0744940970675008e-05,453.2755665156326,46.617483281628665,9.723295523640216,,0.2612297362878438,0.0,0.23408919121001331,1.6193934378492876,2.463374686870066,-0.8439812490207784,-12.889272425910134,0.0
release_fullsumanchor,2,6.4,4.0,6.586744943234314,0.09126027454859419,0.0009470597713984748,4.874270363819415e-05,377.5161619851443,46.617483281628665,8.098166941026575,280.40900231163306,-0.1839745343827923,0.0,0.23408919121001331,0.4626664461759333,2.463374686870066,-2.000708240694133,-51.78203746770311,0.0
release_fullsumanchor,3,6.4,4.0,1.5991404043666662,0.007103921423955875,7.372143282586717e-05,2.740266641607103e-06,723.7721819780016,46.617483281628665,15.525766966129437,,0.4694662376058767,0.0,0.23408919121001331,2.727841117746601,2.463374686870066,0.26446643087653476,3.607948888206824,0.0
release_fullwidthrefamp,1,6.4,4.0,3.1809366416371008,0.022043957766337007,0.00022876268678972937,1.0745037274410205e-05,453.2674414745748,6.260908351683923,72.39643451299919,,0.2612297362878438,0.0,0.23408919121001331,1.6193755125197966,0.4557243170709623,1.1636511954488342,49.78386656344884,0.0
release_fullwidthrefamp,2,6.4,4.0,6.586744943234314,0.09126027454859419,0.0009470597713984748,4.8740963199956254e-05,377.54312309758166,6.260908351683923,60.30165303346732,21683.779562968557,-0.1839745343827923,0.0,0.23408919121001331,0.4627378607336547,0.4557243170709623,0.007013543662692307,0.42144862473762856,0.0
release_fullwidthrefamp,3,6.4,4.0,1.5991404043666662,0.007103921423955875,7.372143282586717e-05,2.740609274417118e-06,723.5912203232211,6.260908351683923,115.57288170950551,,0.4694662376058767,0.0,0.23408919121001331,2.7275910607734377,0.4557243170709623,2.2718667437024753,103.65506363158289,0.0
release_fullwidthrefamp_pointamp,1,6.4,4.0,3.1809366416371008,0.022043957766337007,0.00022876268678972937,1.0745037274410205e-05,453.2674414745748,6.260908351683923,72.39643451299919,,0.2612297362878438,0.0,0.23408919121001331,1.6193755125197966,0.4557243170709623,1.1636511954488342,49.78386656344884,0.0
release_fullwidthrefamp_pointamp,2,6.4,4.0,6.586744943234314,0.09126027454859419,0.0009038027770647444,4.8740963199956254e-05,343.8421615061105,6.260908351683923,54.918893903570925,17901.700029135507,-0.1839745343827923,0.0,0.23408919121001331,0.36923578444396343,0.4557243170709623,-0.08648853262699899,-4.961310505158764,0.0
release_fullwidthrefamp_pointamp,3,6.4,4.0,1.5991404043666662,0.007103921423955875,7.372143282586717e-05,2.740609274417118e-06,723.5912203232211,6.260908351683923,115.57288170950551,,0.4694662376058767,0.0,0.23408919121001331,2.7275910607734377,0.4557243170709623,2.2718667437024753,103.65506363158289,0.0
release_fullwidthrefamp_pointamp_widthboost,1,6.4,4.0,3.1809366416371008,0.022043957766337007,0.00022876268678972937,1.0745037274410205e-05,453.2674414745748,5.931094189644606,76.42222952148646,,0.2612297362878438,0.0,0.23408919121001331,1.6193755125197966,0.40160775201766624,1.2177677605021302,53.809661571936104,0.0
release_fullwidthrefamp_pointamp_widthboost,2,6.4,4.0,6.586744943234314,0.09126027454859419,0.0009038027770647444,4.8740963199956254e-05,343.8421615061105,5.931094189644606,57.972804091771415,20003.013517537176,-0.1839745343827923,0.0,0.23408919121001331,0.36923578444396343,0.40160775201766624,-0.032371967573702976,-1.9074003169582738,0.0
release_fullwidthrefamp_pointamp_widthboost,3,6.4,4.0,1.5991404043666662,0.007103921423955875,7.372143282586717e-05,2.740609274417118e-06,723.5912203232211,5.931094189644606,121.99961713414959,,0.4694662376058767,0.0,0.23408919121001331,2.7275910607734377,0.40160775201766624,2.325983308755771,110.08179905622697,0.0
release_fullsumanchor,1,7.2,0.2,2.1883383363925386,9.694402316974737e-05,7.354976264748832e-05,1.0744940970675008e-05,46.85484258991513,3.002786898408447,15.603785475003031,,-0.006955266126778701,0.0,0.036916977997288825,-0.02237530067903771,0.3203381843728066,-0.3427134850518443,-6.37828249076024,0.0
release_fullsumanchor,2,7.2,0.2,2.254222147144329,0.00016249643143996276,0.00012328324710174357,4.874270363819415e-05,6.397184842586918,3.002786898408447,2.130415863336019,3.3344208338306367,0.044872887149486194,0.0,0.036916977997288825,-0.1850374444585903,0.3203381843728066,-0.5053756288313966,-1.400978619251136,1.0
release_fullsumanchor,3,7.2,0.2,0.9163560281881756,2.067665108801919e-05,1.568701947933306e-05,2.740266641607103e-06,32.77141727728357,3.002786898408447,10.913667331722158,,-0.08735031276204192,0.0,0.036916977997288825,0.508809283311683,0.3203381843728066,0.18847109893887667,1.874701321293804,0.0
