alpha_center,taper,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
0.825,0.01,8.8,1.0,1.2870731514698777,1.5836905276071858,-0.2966173761373081,-0.20738713457122546,0.0
0.825,0.02,8.8,1.0,1.2870731514696385,1.5836905276071858,-0.29661737613754724,-0.20738713457141122,0.0
0.825,0.03,8.8,1.0,1.2870731514693994,1.5836905276071858,-0.2966173761377864,-0.20738713457159702,0.0
0.825,0.04,8.8,1.0,1.2870731514691605,1.5836905276071858,-0.2966173761380253,-0.20738713457178268,0.0
0.8,0.0,8.8,2.0,1.2848136090733422,1.5836905136293764,-0.2988769045560342,-0.2091442349713561,0.0
0.8,0.01,8.8,2.0,1.2848136090731037,1.5836905136293764,-0.2988769045562727,-0.20914423497154178,0.0
0.8,0.02,8.8,2.0,1.284813609072865,1.5836905136293764,-0.2988769045565114,-0.2091442349717275,0.0
0.8,0.03,8.8,2.0,1.2848136090726263,1.5836905136293764,-0.2988769045567501,-0.20914423497191334,0.0
0.8,0.04,8.8,2.0,1.2848136090723878,1.5836905136293764,-0.29887690455698857,-0.20914423497209889,0.0
0.8125,0.0,8.8,2.0,1.2859428784785967,1.5836905136293764,-0.29774763515077973,-0.20826568464318757,0.0
0.8125,0.01,8.8,2.0,1.2859428784783578,1.5836905136293764,-0.29774763515101865,-0.2082656846433734,0.0
0.8125,0.02,8.8,2.0,1.285942878478119,1.5836905136293764,-0.29774763515125735,-0.2082656846435589,0.0
0.8125,0.03,8.8,2.0,1.2859428784778801,1.5836905136293764,-0.29774763515149627,-0.20826568464374473,0.0
0.8125,0.04,8.8,2.0,1.2859428784776414,1.5836905136293764,-0.29774763515173497,-0.20826568464393042,0.0
0.825,0.0,8.8,2.0,1.287073140439799,1.5836905136293764,-0.29661737318957737,-0.20738713431501904,0.0
0.825,0.01,8.8,2.0,1.2870731404395603,1.5836905136293764,-0.29661737318981607,-0.20738713431520456,0.0
0.825,0.02,8.8,2.0,1.2870731404393212,1.5836905136293764,-0.2966173731900552,-0.20738713431539033,0.0
0.825,0.03,8.8,2.0,1.287073140439082,1.5836905136293764,-0.29661737319029435,-0.20738713431557612,0.0
0.825,0.04,8.8,2.0,1.2870731404388431,1.5836905136293764,-0.2966173731905333,-0.20738713431576178,0.0
0.8,0.0,8.8,4.0,1.2848135869840063,1.5836904855004585,-0.29887689851645227,-0.2091442344023691,0.0
0.8,0.01,8.8,4.0,1.2848135869837678,1.5836904855004585,-0.29887689851669075,-0.20914423440255464,0.0
0.8,0.02,8.8,4.0,1.284813586983529,1.5836904855004585,-0.29887689851692945,-0.2091442344027405,0.0
0.8,0.03,8.8,4.0,1.2848135869832906,1.5836904855004585,-0.2988768985171679,-0.20914423440292607,0.0
0.8,0.04,8.8,4.0,1.284813586983052,1.5836904855004585,-0.2988768985174066,-0.2091442344031119,0.0
0.8125,0.0,8.8,4.0,1.2859428563241153,1.5836904855004585,-0.29774762917634323,-0.20826568410976218,0.0
0.8125,0.01,8.8,4.0,1.2859428563238766,1.5836904855004585,-0.29774762917658193,-0.20826568410994786,0.0
0.8125,0.02,8.8,4.0,1.2859428563236377,1.5836904855004585,-0.29774762917682085,-0.2082656841101337,0.0
0.8125,0.03,8.8,4.0,1.2859428563233988,1.5836904855004585,-0.29774762917705977,-0.20826568411031937,0.0
0.8125,0.04,8.8,4.0,1.28594285632316,1.5836904855004585,-0.29774762917729847,-0.20826568411050503,0.0
0.825,0.0,8.8,4.0,1.287073118220075,1.5836904855004585,-0.29661736728038357,-0.2073871338171553,0.0
0.825,0.01,8.8,4.0,1.2870731182198358,1.5836904855004585,-0.2966173672806227,-0.20738713381734108,0.0
0.825,0.02,8.8,4.0,1.287073118219597,1.5836904855004585,-0.29661736728086163,-0.20738713381752671,0.0
0.825,0.03,8.8,4.0,1.2870731182193578,1.5836904855004585,-0.2966173672811008,-0.2073871338177125,0.0
0.825,0.04,8.8,4.0,1.2870731182191186,1.5836904855004585,-0.2966173672813399,-0.2073871338178983,0.0
0.8,0.0,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8,0.01,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8,0.02,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8,0.03,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8,0.04,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8125,0.0,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8125,0.01,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8125,0.02,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8125,0.03,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8125,0.04,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.825,0.0,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.825,0.01,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.825,0.02,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.825,0.03,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.825,0.04,9.600000000000001,0.2,1.0000000014340404,1.0000000014340387,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8,0.0,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.8,0.01,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.8,0.02,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.8,0.03,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.8,0.04,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.8125,0.0,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.8125,0.01,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.8125,0.02,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.8125,0.03,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.8125,0.04,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.825,0.0,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.825,0.01,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.825,0.02,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.825,0.03,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.825,0.04,9.600000000000001,0.6,0.9999999996826573,0.999999999682656,1.3322676295501878e-15,1.332267629550187e-15,0.0
0.8,0.0,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.8,0.01,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.8,0.02,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.8,0.03,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.8,0.04,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.8125,0.0,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.8125,0.01,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.8125,0.02,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.8125,0.03,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.8125,0.04,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.825,0.0,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.825,0.01,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.825,0.02,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.825,0.03,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.825,0.04,9.600000000000001,1.0,1.0000000000000002,0.9999999999999986,1.6653345369377348e-15,1.7763568394002489e-15,0.0
0.8,0.0,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8,0.01,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8,0.02,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8,0.03,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8,0.04,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8125,0.0,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8125,0.01,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8125,0.02,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8125,0.03,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8125,0.04,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.825,0.0,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.825,0.01,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.825,0.02,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.825,0.03,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.825,0.04,9.600000000000001,2.0,0.9999999981126751,0.9999999981126734,1.7763568394002505e-15,1.7763568394002489e-15,0.0
0.8,0.0,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.8,0.01,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.8,0.02,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.8,0.03,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.8,0.04,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.8125,0.0,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.8125,0.01,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.8125,0.02,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.8125,0.03,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.8125,0.04,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.825,0.0,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.825,0.01,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.825,0.02,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.825,0.03,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.825,0.04,9.600000000000001,4.0,0.9999999954851804,0.9999999954851782,2.220446049250313e-15,2.2204460492503107e-15,0.0
0.8,0.0,10.4,0.2,0.3619870461649231,0.49505497519094993,-0.13306792902602682,-0.31306039028298516,0.0
0.8,0.01,10.4,0.2,0.3619870461649231,0.49505497519094993,-0.13306792902602682,-0.31306039028298516,0.0
0.8,0.02,10.4,0.2,0.3619870461649231,0.49505497519094993,-0.13306792902602682,-0.31306039028298516,0.0
0.8,0.03,10.4,0.2,0.3619870461649231,0.49505497519094993,-0.13306792902602682,-0.31306039028298516,0.0
0.8,0.04,10.4,0.2,0.3619870461649231,0.49505497519094993,-0.13306792902602682,-0.31306039028298516,0.0
0.8125,0.0,10.4,0.2,0.3621434701543482,0.49505497519094993,-0.1329115050366017,-0.3126283576912551,0.0
0.8125,0.01,10.4,0.2,0.3621434701543482,0.49505497519094993,-0.1329115050366017,-0.3126283576912551,0.0
0.8125,0.02,10.4,0.2,0.3621434701543482,0.49505497519094993,-0.1329115050366017,-0.3126283576912551,0.0
0.8125,0.03,10.4,0.2,0.3621434701543482,0.49505497519094993,-0.1329115050366017,-0.3126283576912551,0.0
0.8125,0.04,10.4,0.2,0.3621434701543482,0.49505497519094993,-0.1329115050366017,-0.3126283576912551,0.0
0.825,0.0,10.4,0.2,0.36229996173863555,0.49505497519094993,-0.13275501345231439,-0.3121963250995244,0.0
0.825,0.01,10.4,0.2,0.36229996173863555,0.49505497519094993,-0.13275501345231439,-0.3121963250995244,0.0
0.825,0.02,10.4,0.2,0.36229996173863555,0.49505497519094993,-0.13275501345231439,-0.3121963250995244,0.0
0.825,0.03,10.4,0.2,0.36229996173863555,0.49505497519094993,-0.13275501345231439,-0.3121963250995244,0.0
0.825,0.04,10.4,0.2,0.36229996173863555,0.49505497519094993,-0.13275501345231439,-0.3121963250995244,0.0
0.8,0.0,10.4,0.6,0.3619870760188937,0.495055015521316,-0.1330679395024223,-0.3130603892769414,0.0
0.8,0.01,10.4,0.6,0.3619870760188937,0.495055015521316,-0.1330679395024223,-0.3130603892769414,0.0
0.8,0.02,10.4,0.6,0.3619870760188937,0.495055015521316,-0.1330679395024223,-0.3130603892769414,0.0
0.8,0.03,10.4,0.6,0.3619870760188937,0.495055015521316,-0.1330679395024223,-0.3130603892769414,0.0
0.8,0.04,10.4,0.6,0.3619870760188937,0.495055015521316,-0.1330679395024223,-0.3130603892769414,0.0
0.8125,0.0,10.4,0.6,0.36214349999844875,0.495055015521316,-0.13291151552286723,-0.31262835674808875,0.0
0.8125,0.01,10.4,0.6,0.36214349999844875,0.495055015521316,-0.13291151552286723,-0.31262835674808875,0.0
0.8125,0.02,10.4,0.6,0.36214349999844875,0.495055015521316,-0.13291151552286723,-0.31262835674808875,0.0
0.8125,0.03,10.4,0.6,0.36214349999844875,0.495055015521316,-0.13291151552286723,-0.31262835674808875,0.0
0.8125,0.04,10.4,0.6,0.36214349999844875,0.495055015521316,-0.13291151552286723,-0.31262835674808875,0.0
0.825,0.0,10.4,0.6,0.3622999915728518,0.495055015521316,-0.13275502394846417,-0.31219632421923615,0.0
0.825,0.01,10.4,0.6,0.3622999915728518,0.495055015521316,-0.13275502394846417,-0.31219632421923615,0.0
0.825,0.02,10.4,0.6,0.3622999915728518,0.495055015521316,-0.13275502394846417,-0.31219632421923615,0.0
0.825,0.03,10.4,0.6,0.3622999915728518,0.495055015521316,-0.13275502394846417,-0.31219632421923615,0.0
0.825,0.04,10.4,0.6,0.3622999915728518,0.495055015521316,-0.13275502394846417,-0.31219632421923615,0.0
0.8,0.0,10.4,1.0,0.36198706620285137,0.4950550020778995,-0.13306793587504812,-0.3130603892386495,0.0
0.8,0.01,10.4,1.0,0.36198706620285137,0.4950550020778995,-0.13306793587504812,-0.3130603892386495,0.0
0.8,0.02,10.4,1.0,0.36198706620285137,0.4950550020778995,-0.13306793587504812,-0.3130603892386495,0.0
0.8,0.03,10.4,1.0,0.36198706620285137,0.4950550020778995,-0.13306793587504812,-0.3130603892386495,0.0
0.8,0.04,10.4,1.0,0.36198706620285137,0.4950550020778995,-0.13306793587504812,-0.3130603892386495,0.0
0.8125,0.0,10.4,1.0,0.36214349017729797,0.4950550020778995,-0.13291151190060152,-0.3126283567121901,0.0
0.8125,0.01,10.4,1.0,0.36214349017729797,0.4950550020778995,-0.13291151190060152,-0.3126283567121901,0.0
0.8125,0.02,10.4,1.0,0.36214349017729797,0.4950550020778995,-0.13291151190060152,-0.3126283567121901,0.0
0.8125,0.03,10.4,1.0,0.36214349017729797,0.4950550020778995,-0.13291151190060152,-0.3126283567121901,0.0
0.8125,0.04,10.4,1.0,0.36214349017729797,0.4950550020778995,-0.13291151190060152,-0.3126283567121901,0.0
0.825,0.0,10.4,1.0,0.36229998174658995,0.4950550020778995,-0.13275502033130954,-0.3121963241857308,0.0
0.825,0.01,10.4,1.0,0.36229998174658995,0.4950550020778995,-0.13275502033130954,-0.3121963241857308,0.0
0.825,0.02,10.4,1.0,0.36229998174658995,0.4950550020778995,-0.13275502033130954,-0.3121963241857308,0.0
0.825,0.03,10.4,1.0,0.36229998174658995,0.4950550020778995,-0.13275502033130954,-0.3121963241857308,0.0
0.825,0.04,10.4,1.0,0.36229998174658995,0.4950550020778995,-0.13275502033130954,-0.3121963241857308,0.0
0.8,0.0,10.4,2.0,0.3619870611551424,0.4950549951322634,-0.13306793397712102,-0.3130603891530661,0.0
0.8,0.01,10.4,2.0,0.3619870611551424,0.4950549951322634,-0.13306793397712102,-0.3130603891530661,0.0
0.8,0.02,10.4,2.0,0.3619870611551424,0.4950549951322634,-0.13306793397712102,-0.3130603891530661,0.0
0.8,0.03,10.4,2.0,0.3619870611551424,0.4950549951322634,-0.13306793397712102,-0.3130603891530661,0.0
0.8,0.04,10.4,2.0,0.3619870611551424,0.4950549951322634,-0.13306793397712102,-0.3130603891530661,0.0
0.8125,0.0,10.4,2.0,0.3621434851254706,0.4950549951322634,-0.1329115100067928,-0.31262835663195576,0.0
0.8125,0.01,10.4,2.0,0.3621434851254706,0.4950549951322634,-0.1329115100067928,-0.31262835663195576,0.0
0.8125,0.02,10.4,2.0,0.3621434851254706,0.4950549951322634,-0.1329115100067928,-0.31262835663195576,0.0
0.8125,0.03,10.4,2.0,0.3621434851254706,0.4950549951322634,-0.1329115100067928,-0.31262835663195576,0.0
0.8125,0.04,10.4,2.0,0.3621434851254706,0.4950549951322634,-0.1329115100067928,-0.31262835663195576,0.0
0.825,0.0,10.4,2.0,0.3622999766906417,0.4950549951322634,-0.13275501844162174,-0.3121963241108453,0.0
0.825,0.01,10.4,2.0,0.3622999766906417,0.4950549951322634,-0.13275501844162174,-0.3121963241108453,0.0
0.825,0.02,10.4,2.0,0.3622999766906417,0.4950549951322634,-0.13275501844162174,-0.3121963241108453,0.0
0.825,0.03,10.4,2.0,0.3622999766906417,0.4950549951322634,-0.13275501844162174,-0.3121963241108453,0.0
0.825,0.04,10.4,2.0,0.3622999766906417,0.4950549951322634,-0.13275501844162174,-0.3121963241108453,0.0
0.8,0.0,10.4,4.0,0.36198706413295034,0.49505499923258545,-0.1330679350996351,-0.3130603892093419,0.0
0.8,0.01,10.4,4.0,0.36198706413295034,0.49505499923258545,-0.1330679350996351,-0.3130603892093419,0.0
0.8,0.02,10.4,4.0,0.36198706413295034,0.49505499923258545,-0.1330679350996351,-0.3130603892093419,0.0
0.8,0.03,10.4,4.0,0.36198706413295034,0.49505499923258545,-0.1330679350996351,-0.3130603892093419,0.0
0.8,0.04,10.4,4.0,0.36198706413295034,0.49505499923258545,-0.1330679350996351,-0.3130603892093419,0.0
0.8125,0.0,10.4,4.0,0.36214348810583913,0.49505499923258545,-0.13291151112674632,-0.3126283566847143,0.0
0.8125,0.01,10.4,4.0,0.36214348810583913,0.49505499923258545,-0.13291151112674632,-0.3126283566847143,0.0
0.8125,0.02,10.4,4.0,0.36214348810583913,0.49505499923258545,-0.13291151112674632,-0.3126283566847143,0.0
0.8125,0.03,10.4,4.0,0.36214348810583913,0.49505499923258545,-0.13291151112674632,-0.3126283566847143,0.0
0.8125,0.04,10.4,4.0,0.36214348810583913,0.49505499923258545,-0.13291151112674632,-0.3126283566847143,0.0
0.825,0.0,10.4,4.0,0.36229997967357236,0.49505499923258545,-0.1327550195590131,-0.3121963241600867,0.0
0.825,0.01,10.4,4.0,0.36229997967357236,0.49505499923258545,-0.1327550195590131,-0.3121963241600867,0.0
0.825,0.02,10.4,4.0,0.36229997967357236,0.49505499923258545,-0.1327550195590131,-0.3121963241600867,0.0
0.825,0.03,10.4,4.0,0.36229997967357236,0.49505499923258545,-0.1327550195590131,-0.3121963241600867,0.0
0.825,0.04,10.4,4.0,0.36229997967357236,0.49505499923258545,-0.1327550195590131,-0.3121963241600867,0.0
0.8,0.0,11.2,0.2,0.11252618059880745,0.15198989994670578,-0.03946371934789833,-0.30062815991543806,0.0
0.8,0.01,11.2,0.2,0.11252618059880745,0.15198989994670578,-0.03946371934789833,-0.30062815991543806,0.0
0.8,0.02,11.2,0.2,0.11252618059880745,0.15198989994670578,-0.03946371934789833,-0.30062815991543806,0.0
0.8,0.03,11.2,0.2,0.11252618059880745,0.15198989994670578,-0.03946371934789833,-0.30062815991543806,0.0
0.8,0.04,11.2,0.2,0.11252618059880745,0.15198989994670578,-0.03946371934789833,-0.30062815991543806,0.0
0.8125,0.0,11.2,0.2,0.11254897049758221,0.15198989994670578,-0.03944092944912357,-0.30042565067582083,0.0
0.8125,0.01,11.2,0.2,0.11254897049758221,0.15198989994670578,-0.03944092944912357,-0.30042565067582083,0.0
0.8125,0.02,11.2,0.2,0.11254897049758221,0.15198989994670578,-0.03944092944912357,-0.30042565067582083,0.0
0.8125,0.03,11.2,0.2,0.11254897049758221,0.15198989994670578,-0.03944092944912357,-0.30042565067582083,0.0
0.8125,0.04,11.2,0.2,0.11254897049758221,0.15198989994670578,-0.03944092944912357,-0.30042565067582083,0.0
0.825,0.0,11.2,0.2,0.11257176501198939,0.15198989994670578,-0.039418134934716395,-0.3002231414362033,0.0
0.825,0.01,11.2,0.2,0.11257176501198939,0.15198989994670578,-0.039418134934716395,-0.3002231414362033,0.0
0.825,0.02,11.2,0.2,0.11257176501198939,0.15198989994670578,-0.039418134934716395,-0.3002231414362033,0.0
0.825,0.03,11.2,0.2,0.11257176501198939,0.15198989994670578,-0.039418134934716395,-0.3002231414362033,0.0
0.825,0.04,11.2,0.2,0.11257176501198939,0.15198989994670578,-0.039418134934716395,-0.3002231414362033,0.0
0.8,0.0,11.2,0.6,0.11252617596868891,0.15198989366083676,-0.03946371769214785,-0.30062815970532225,0.0
0.8,0.01,11.2,0.6,0.11252617596868891,0.15198989366083676,-0.03946371769214785,-0.30062815970532225,0.0
0.8,0.02,11.2,0.6,0.11252617596868891,0.15198989366083676,-0.03946371769214785,-0.30062815970532225,0.0
0.8,0.03,11.2,0.6,0.11252617596868891,0.15198989366083676,-0.03946371769214785,-0.30062815970532225,0.0
0.8,0.04,11.2,0.6,0.11252617596868891,0.15198989366083676,-0.03946371769214785,-0.30062815970532225,0.0
0.8125,0.0,11.2,0.6,0.11254896586504792,0.15198989366083676,-0.03944092779578884,-0.300425650478837,0.0
0.8125,0.01,11.2,0.6,0.11254896586504792,0.15198989366083676,-0.03944092779578884,-0.300425650478837,0.0
0.8125,0.02,11.2,0.6,0.11254896586504792,0.15198989366083676,-0.03944092779578884,-0.300425650478837,0.0
0.8125,0.03,11.2,0.6,0.11254896586504792,0.15198989366083676,-0.03944092779578884,-0.300425650478837,0.0
0.8125,0.04,11.2,0.6,0.11254896586504792,0.15198989366083676,-0.03944092779578884,-0.300425650478837,0.0
0.825,0.0,11.2,0.6,0.11257176037703853,0.15198989366083676,-0.03941813328379823,-0.30022314125235205,0.0
0.825,0.01,11.2,0.6,0.11257176037703853,0.15198989366083676,-0.03941813328379823,-0.30022314125235205,0.0
0.825,0.02,11.2,0.6,0.11257176037703853,0.15198989366083676,-0.03941813328379823,-0.30022314125235205,0.0
0.825,0.03,11.2,0.6,0.11257176037703853,0.15198989366083676,-0.03941813328379823,-0.30022314125235205,0.0
0.825,0.04,11.2,0.6,0.11257176037703853,0.15198989366083676,-0.03941813328379823,-0.30022314125235205,0.0
0.8,0.0,11.2,1.0,0.11252617492489296,0.1519898922440742,-0.03946371731918123,-0.30062815965992407,0.0
0.8,0.01,11.2,1.0,0.11252617492489296,0.1519898922440742,-0.03946371731918123,-0.30062815965992407,0.0
0.8,0.02,11.2,1.0,0.11252617492489296,0.1519898922440742,-0.03946371731918123,-0.30062815965992407,0.0
0.8,0.03,11.2,1.0,0.11252617492489296,0.1519898922440742,-0.03946371731918123,-0.30062815965992407,0.0
0.8,0.04,11.2,1.0,0.11252617492489296,0.1519898922440742,-0.03946371731918123,-0.30062815965992407,0.0
0.8125,0.0,11.2,1.0,0.11254896482072123,0.1519898922440742,-0.039440927423352964,-0.3004256504362761,0.0
0.8125,0.01,11.2,1.0,0.11254896482072123,0.1519898922440742,-0.039440927423352964,-0.3004256504362761,0.0
0.8125,0.02,11.2,1.0,0.11254896482072123,0.1519898922440742,-0.039440927423352964,-0.3004256504362761,0.0
0.8125,0.03,11.2,1.0,0.11254896482072123,0.1519898922440742,-0.039440927423352964,-0.3004256504362761,0.0
0.8125,0.04,11.2,1.0,0.11254896482072123,0.1519898922440742,-0.039440927423352964,-0.3004256504362761,0.0
0.825,0.0,11.2,1.0,0.11257175933218093,0.1519898922440742,-0.039418132911893264,-0.30022314121262855,0.0
0.825,0.01,11.2,1.0,0.11257175933218093,0.1519898922440742,-0.039418132911893264,-0.30022314121262855,0.0
0.825,0.02,11.2,1.0,0.11257175933218093,0.1519898922440742,-0.039418132911893264,-0.30022314121262855,0.0
0.825,0.03,11.2,1.0,0.11257175933218093,0.1519898922440742,-0.039418132911893264,-0.30022314121262855,0.0
0.825,0.04,11.2,1.0,0.11257175933218093,0.1519898922440742,-0.039418132911893264,-0.30022314121262855,0.0
0.8,0.0,11.2,2.0,0.11252617905678491,0.1519898977339086,-0.0394637186771237,-0.30062815906027246,0.0
