taper_peak,center_D,sigma_D,D,eta,delta_mu,acceptance_mismatch,refamp_beta_new
-1.0,5.7,0.16,6.4406779661016955,2.1,30.246948770137735,0.0,0.0003151810660131589
-1.0,5.7,0.16,6.4406779661016955,2.29,30.247027236138358,0.0,0.0003151810660131589
-1.0,5.7,0.16,6.4406779661016955,2.4800000000000004,30.24710570393613,0.0,0.0003151810660131589
-1.0,5.7,0.16,6.4406779661016955,2.6700000000000004,30.247184173597525,0.0,0.0003151810660131589
-1.0,5.7,0.16,6.4406779661016955,2.8600000000000003,30.24726264511191,0.0,0.0003151810660131589
-1.0,5.7,0.16,6.4406779661016955,3.0500000000000003,30.24734111844947,0.0,0.0003151810660131589
-1.0,5.7,0.16,6.4406779661016955,3.24,30.247419593640053,0.0,0.0003151810660131589
-1.0,5.7,0.16,6.4406779661016955,3.43,30.24749807070272,0.0,0.0003151810660131589
-1.0,5.7,0.16,6.4406779661016955,3.62,30.24757654960156,0.0,0.0003151810660131589
-1.0,5.7,0.16,6.4406779661016955,3.81,30.247655030310092,0.0,0.0003151810660131589
-1.0,5.7,0.16,6.4406779661016955,4.0,30.24773351289612,0.0,0.0003151810660131589
-1.0,5.7,0.16,6.711864406779661,0.2,-0.21506684863181036,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,0.39,-0.21504731857675097,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,0.5800000000000001,-0.21502778803231237,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,0.77,-0.2150082580732331,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,0.96,-0.2149887281919156,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,1.15,-0.2149691995255658,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,1.34,-0.21494967100650442,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,1.53,-0.21493014230476604,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,1.72,-0.21491061335750317,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,1.91,-0.21489108410695934,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,2.1,-0.21487155683405135,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,2.29,-0.2148520312993618,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,2.4800000000000004,-0.21483250546371124,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,2.6700000000000004,-0.2148129794260889,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,2.8600000000000003,-0.21479345312456033,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,3.0500000000000003,-0.21477392659120653,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,3.24,-0.21475439979295885,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,3.43,-0.21473487272232106,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,3.62,-0.21471534539471904,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,3.81,-0.21469581786264058,0.0,2.160076532706125e-07
-1.0,5.7,0.16,6.711864406779661,4.0,-0.21467629003854327,0.0,2.160076532706125e-07
-1.0,5.76,0.08,5.627118644067797,0.2,14.016000751675712,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,0.39,14.0168640643017,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,0.5800000000000001,14.017727681304677,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,0.77,14.018591004467126,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,0.96,14.019454561645972,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,1.15,14.020317499407803,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,1.34,14.021180495104886,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,1.53,14.022043795146281,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,1.72,14.022907399622696,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,1.91,14.023771308590987,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,2.1,14.024634202125846,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,2.29,14.025496211874717,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,2.4800000000000004,14.026358525782442,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,2.6700000000000004,14.027221143928344,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,2.8600000000000003,14.02808406638308,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,3.0500000000000003,14.028947293219069,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,3.24,14.029810824504331,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,3.43,14.030674660316066,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,3.62,14.03153880072739,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,3.81,14.032403245808695,0.0,0.3015355283496133
-1.0,5.76,0.08,5.627118644067797,4.0,14.033267995632961,0.0,0.3015355283496133
-1.0,5.76,0.08,5.898305084745763,0.2,-9.331337809309332,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,0.39,-9.32969630515835,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,0.5800000000000001,-9.328054485199416,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,0.77,-9.326412924008203,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,0.96,-9.324771114713421,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,1.15,-9.323129876830073,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,1.34,-9.321488559954702,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,1.53,-9.319846927435876,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,1.72,-9.318204979216702,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,1.91,-9.316562715248594,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,2.1,-9.314921403050548,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,2.29,-9.31328091615628,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,2.4800000000000004,-9.311640113852498,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,2.6700000000000004,-9.309998996080964,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,2.8600000000000003,-9.308357562807245,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,3.0500000000000003,-9.306715813960764,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,3.24,-9.305073749516168,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,3.43,-9.303431369408457,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,3.62,-9.30178867359929,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,3.81,-9.300145662035703,0.0,0.9683616454187511
-1.0,5.76,0.08,5.898305084745763,4.0,-9.298502334655979,0.0,0.9683616454187511
-1.0,5.76,0.08,6.169491525423729,0.2,-0.6775761714683171,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,0.39,-0.6755517084882143,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,0.5800000000000001,-0.6735270527620543,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,0.77,-0.6715026621679812,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,0.96,-0.6694781327765327,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,1.15,-0.6674541178274467,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,1.34,-0.6654300988285513,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,1.53,-0.6634058871276522,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,1.72,-0.6613814827666147,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,1.91,-0.6593568857063588,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,2.1,-0.6573331060981502,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,2.29,-0.6553100431787442,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,2.4800000000000004,-0.6532867877347144,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,2.6700000000000004,-0.651263339798902,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,2.8600000000000003,-0.6492396993203045,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,3.0500000000000003,-0.6472158662741379,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,3.24,-0.6451918406450261,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,3.43,-0.6431676224098624,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,3.62,-0.6411432115531142,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,3.81,-0.6391186080252993,0.0,0.01736995040827285
-1.0,5.76,0.08,6.169491525423729,4.0,-0.6370938118454177,0.0,0.01736995040827285
-1.0,5.76,0.08,6.4406779661016955,0.2,30.244980944223272,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,0.39,30.245059423095768,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,0.5800000000000001,30.245137903849724,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,0.77,30.245216381756286,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,0.96,30.24529486085016,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,1.15,30.245373334534406,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,1.34,30.245451808173954,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,1.53,30.24553028349321,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,1.72,30.245608760729965,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,1.91,30.245687239837004,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,2.1,30.245765710272565,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,2.29,30.24584417319776,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,2.4800000000000004,30.245922637920017,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,2.6700000000000004,30.246001104505872,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,2.8600000000000003,30.246079572944744,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,3.0500000000000003,30.246158043206734,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,3.24,30.246236515321748,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,3.43,30.246314989308843,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,3.62,30.246393465132073,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,3.81,30.246471942764977,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.4406779661016955,4.0,30.24655042227532,0.0,0.00014565889088806726
-1.0,5.76,0.08,6.711864406779661,0.2,-0.21506689035745552,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,0.39,-0.21504736030247074,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,0.5800000000000001,-0.21502782975811385,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,0.77,-0.2150082997991163,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,0.96,-0.21498876991786986,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,1.15,-0.21496924125160888,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,1.34,-0.2149497127326221,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,1.53,-0.21493018403095832,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,1.72,-0.2149106550837736,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,1.91,-0.2148911258333115,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,2.1,-0.21487159856048876,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,2.29,-0.2148520730258774,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,2.4800000000000004,-0.21483254719030143,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,2.6700000000000004,-0.2148130211527608,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,2.8600000000000003,-0.21479349485131038,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,3.0500000000000003,-0.2147739683180312,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,3.24,-0.21475444151986167,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,3.43,-0.2147349144493056,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,3.62,-0.21471538712178173,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,3.81,-0.21469585958978854,0.0,1.944616747494886e-07
-1.0,5.76,0.08,6.711864406779661,4.0,-0.21467633176576584,0.0,1.944616747494886e-07
-1.0,5.76,0.12,5.627118644067797,0.2,14.001318085625869,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,0.39,14.00218064259807,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,0.5800000000000001,14.00304350387892,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,0.77,14.003906071401545,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,0.96,14.004768872889983,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,1.15,14.005631055125683,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,1.34,14.006493295290376,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,1.53,14.007355839731062,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,1.72,14.008218688538449,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,1.91,14.009081841769365,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,2.1,14.0099439798309,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,2.29,14.010805234337319,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,2.4800000000000004,14.01166679293435,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,2.6700000000000004,14.012528655701281,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,2.8600000000000003,14.013390822708779,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,3.0500000000000003,14.014253294029267,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,3.24,14.01511606973071,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,3.43,14.01597914989032,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,3.62,14.01684253458118,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,3.81,14.017706223873667,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.627118644067797,4.0,14.018570217840761,0.0,0.0019286720774863708
-1.0,5.76,0.12,5.898305084745763,0.2,-9.206454345434054,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,0.39,-9.204806971672255,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,0.5800000000000001,-9.203159281521366,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,0.77,-9.201511850678628,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,0.96,-9.199864171283053,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,1.15,-9.198217064450034,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,1.34,-9.196569878505997,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,1.53,-9.194922376337445,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,1.72,-9.193274557887449,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,1.91,-9.191626423107309,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,2.1,-9.18997924199084,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,2.29,-9.188332887824956,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,2.4800000000000004,-9.186686217668964,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,2.6700000000000004,-9.185039231464614,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,2.8600000000000003,-9.183391929177304,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,3.0500000000000003,-9.181744310736391,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,3.24,-9.180096376116396,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,3.43,-9.17844812525233,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,3.62,-9.176799558105657,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,3.81,-9.175150674623339,0.0,1.0
-1.0,5.76,0.12,5.898305084745763,4.0,-9.173501474743603,0.0,1.0
-1.0,5.76,0.12,6.169491525423729,0.2,-0.5690828199942075,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,0.39,-0.567054557632062,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,0.5800000000000001,-0.5650261022406511,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,0.77,-0.5629979123868338,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,0.96,-0.5609695835333923,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,1.15,-0.5589417699022476,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,1.34,-0.5569139522217057,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,1.53,-0.5548859415562504,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,1.72,-0.5528577379475337,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,1.91,-0.5508293413565752,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,2.1,-0.5488017634530422,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,2.29,-0.546774903322131,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,2.4800000000000004,-0.5447478503838425,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,2.6700000000000004,-0.5427206046709898,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,2.8600000000000003,-0.5406931661325416,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,3.0500000000000003,-0.5386655347436715,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,3.24,-0.5366377104890176,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,3.43,-0.5346096933454163,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,3.62,-0.532581483297264,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,3.81,-0.5305530802950642,0.0,0.034009895677681284
-1.0,5.76,0.12,6.169491525423729,4.0,-0.5285244843578027,0.0,0.034009895677681284
-1.0,5.76,0.12,6.4406779661016955,0.2,30.24498767279927,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,0.39,30.2450661516892,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,0.5800000000000001,30.245144632460693,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,0.77,30.245223110384735,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,0.96,30.2453015894961,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,1.15,30.24538006319787,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,1.34,30.24545853685487,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,1.53,30.24553701219162,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,1.72,30.245615489445896,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,1.91,30.24569396857043,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,2.1,30.245772439023483,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,2.29,30.245850901966158,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,2.4800000000000004,30.24592936670591,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,2.6700000000000004,30.246007833309257,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,2.8600000000000003,30.246086301765637,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,3.0500000000000003,30.24616477204509,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,3.24,30.246243244177627,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,3.43,30.246321718182216,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,3.62,30.246400194022925,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,3.81,30.24647867167331,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.4406779661016955,4.0,30.24655715120116,0.0,0.00014662306975183804
-1.0,5.76,0.12,6.711864406779661,0.2,-0.2150668903568551,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,0.39,-0.21504736030186677,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,0.5800000000000001,-0.21502782975750634,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,0.77,-0.21500829979851233,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,0.96,-0.21498876991726945,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,1.15,-0.21496924125100136,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,1.34,-0.21494971273201813,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,1.53,-0.21493018403035435,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,1.72,-0.21491065508316964,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,1.91,-0.21489112583270398,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,2.1,-0.21487159855988835,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,2.29,-0.21485207302526987,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,2.4800000000000004,-0.2148325471896939,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,2.6700000000000004,-0.21481302115215328,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,2.8600000000000003,-0.21479349485070642,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,3.0500000000000003,-0.21477396831742368,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,3.24,-0.21475444151925416,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,3.43,-0.21473491444869808,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,3.62,-0.21471538712117777,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,3.81,-0.21469585958918103,0.0,1.9446195897896803e-07
-1.0,5.76,0.12,6.711864406779661,4.0,-0.21467633176516188,0.0,1.9446195897896803e-07
-1.0,5.76,0.16,5.627118644067797,0.2,14.002251395472726,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,0.39,14.003114000478377,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,0.5800000000000001,14.003976909797025,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,0.77,14.00483952535221,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,0.96,14.005702374876428,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,1.15,14.006564605137463,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,1.34,14.007426893327889,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,1.53,14.008289485798656,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,1.72,14.009152382640458,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,1.91,14.010015583910153,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,2.1,14.010877769993655,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,2.29,14.011739072507382,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,2.4800000000000004,14.012600679116055,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,2.6700000000000004,14.013462589898957,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,2.8600000000000003,14.01432480492678,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,3.0500000000000003,14.015187324271935,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,3.24,14.016050148002378,0.0,0.020975553773994293
-1.0,5.76,0.16,5.627118644067797,3.43,14.01691327619534,0.0,0.020975553773994293
