D,level,Nz,zmax,N_ref,E_ref,omega_ref,S_l1,gamma_geo_l1,A1_fp,S_l2,gamma_geo_l2,A2_fp,A21_ratio,grid_index,A1_profile,A2_profile,D_ref_profile
13.212121212121213,fine,8001,80.0,2.0,-0.4788433406949324,0.7219118085369345,18.492402951480408,6.254419798275176e-17,1.1744369756253154e-15,27.310141858422682,1.3715016282804827e-24,9.482054182469899e-23,8.073702020000936e-08,57,0.16478894231518315,0.1402778054530023,12.0
13.373737373737374,fine,8001,80.0,2.0,-0.47897064616606444,0.7218236306979258,18.612178985245944,4.921503935123636e-17,9.251624033925129e-16,27.440025133323616,1.0576162092747279e-24,7.323587160006426e-23,7.916001702134986e-08,58,0.12981244382539242,0.10834537696998109,12.0
13.535353535353536,fine,8001,80.0,2.0,-0.47909416602035926,0.7217380646603314,18.73176212878016,3.8741617859200886e-17,7.290566179928584e-16,27.569507978909705,8.162237785417509e-25,5.660754277781647e-23,7.764491999765507e-08,59,0.10229622488082875,0.08374537542339394,12.0
13.696969696969697,fine,8001,80.0,2.0,-0.4792141027724708,0.7216549710405445,18.851160745929803,3.050839977871642e-17,5.747155668580189e-16,27.69860353866332,6.304175009119822e-25,4.3786815653601825e-23,7.618867171631559e-08,60,0.0806401470323074,0.06477835171009826,12.0
13.85858585858586,fine,8001,80.0,2.0,-0.4793306432146225,0.7215742212588927,18.970382460078067,2.4033452606797786e-17,4.531970573428138e-16,27.827324369686465,4.8727504421545655e-25,3.3893861319904657e-23,7.478835259573668e-08,61,0.06358950313201116,0.05014268419890163,12.0
14.02020202020202,fine,8001,80.0,2.0,-0.4794439598970532,0.7214956965242043,19.089434287175912,1.8939207308905515e-17,3.5748522149938185e-16,27.9556824781358,3.7690896613745174e-25,2.62541392021564e-23,7.344118756025779e-08,62,0.050159874703218,0.03884045545895432,12.0
14.181818181818183,fine,8001,80.0,2.0,-0.4795542124422635,0.721419286932181,19.20832273214458,1.4929683824806904e-17,2.8207257985700076e-16,28.083689351470177,2.917461376297061e-25,2.0349998421367697e-23,7.214454673929778e-08,63,0.03957848999602653,0.030105851164604267,12.0
14.343434343434344,fine,8001,80.0,2.0,-0.47966154873615197,0.721344890647912,19.3270538612267,1.1772732422603343e-17,2.226335612281865e-16,28.211355988087533,2.259802551826323e-25,1.5783816193970547e-23,7.089594267322998e-08,64,0.031238414525497683,0.023350626929100827,12.0
14.505050505050505,fine,8001,80.0,2.0,-0.4797661059881321,0.7212724131781749,19.44563335775679,9.286173488267656e-18,1.757692486879135e-16,28.338692924561222,1.7515534669199378e-25,1.2249890729161249e-23,6.96930254899792e-08,65,0.02466273557795102,0.018122526569218676,12.0
14.666666666666668,fine,8001,80.0,2.0,-0.479868011698083,0.7212017667074291,19.564066566400175,7.326971043285699e-18,1.3880766153386229e-16,28.465710260900146,1.3584854847606244e-25,9.512985555223679e-24,6.85335769661603e-08,66,0.019476539145261602,0.014073540514670272,12.0
14.828282828282829,fine,8001,80.0,2.0,-0.4799673845106402,0.7211328695111323,19.682358528841288,5.782769629500867e-18,1.0964738273629707e-16,28.592417683873997,1.05428212329636e-25,7.391933571660696e-24,6.741550402017676e-08,67,0.015384968801005271,0.010935649591667235,12.0
14.989898989898991,fine,8001,80.0,2.0,-0.4800643350020246,0.7210656454151559,19.800514013352437,4.565274068146782e-18,8.663504687813559e-17,28.718824488808004,8.186924775943249e-26,5.747094550573891e-24,6.633683200585082e-08,68,0.012156035648377741,0.008502269611323995,12.0
15.151515151515152,fine,8001,80.0,2.0,-0.4801589663749545,0.7210000233183391,19.91853753950197,3.6050674674725076e-18,6.846930000738807e-17,28.844939599802256,6.361200445828069e-26,4.470750736479586e-24,6.529569801352105e-08,69,0.009607142625317078,0.00661404259005605,12.0
15.313131313131315,fine,8001,80.0,2.0,-0.48025137509208843,0.7209359367571515,20.036433399240146,2.8475525656474448e-18,5.412546985029772e-17,28.9842787945628,4.813622069597481e-26,3.387000191229653e-24,6.25768275194201e-08,70,0.007594514745411458,0.005010738651683539,12.0
15.474747474747476,fine,8001,80.0,2.0,-0.48034165145094365,0.7208733235104877,20.15420567511108,2.2497710848865383e-18,4.2796449567466714e-17,29.111393780564804,3.732704373420999e-26,2.62940320685688e-24,6.143975104083674e-08,71,0.0060049043119686845,0.0038899473090006327,12.0
15.636363636363637,fine,8001,80.0,2.0,-0.48042988009494036,0.7208121252483616,20.27185825607095,1.7779098110352693e-18,3.3846282444271034e-17,29.23773388980096,2.8990059064458416e-26,2.0443818358256214e-24,6.040196110730211e-08,72,0.004749078240084108,0.00302446486719924,12.0
15.7979797979798,fine,8001,80.0,2.0,-0.48051614048002755,0.7207522872110587,20.389394851451694,1.4053441253879237e-18,2.6773701641941668e-17,29.36361848059095,2.2535701399775974e-26,1.5909359642170647e-24,5.9421591586156474e-08,73,0.003756702204551016,0.0023536356298113205,12.0
15.95959595959596,fine,8001,80.0,2.0,-0.4806005072999536,0.7206937579166662,20.519292406866875,1.0837268435634425e-18,2.066155415114267e-17,29.48913589086004,1.7531245585058514e-26,1.2389474504615727e-24,5.996390404121918e-08,74,0.002899087584790864,0.0018329027242182543,12.0
16.121212121212125,fine,8001,80.0,2.0,-0.4806830508650448,0.7206364889005796,20.638440537717933,8.538755287777615e-19,1.6291022014439004e-17,29.61432918198059,1.3646986141521584e-26,9.654405139370773e-25,5.926212076083325e-08,75,0.002285844487792454,0.0014282757088742444,12.0
16.282828282828284,fine,8001,80.0,2.0,-0.4807638374475859,0.7205804344779382,20.756771020327683,6.73876378548326e-19,1.2865836888727954e-17,29.73922499301814,1.0629671534913124e-26,7.527448439808648e-25,5.8507258446620083e-08,76,0.0018052460003350102,0.001113613071046523,12.0
16.444444444444443,fine,8001,80.0,2.0,-0.48084292960264263,0.7205255515228849,20.874773766309254,5.321710816445244e-19,1.0167327022365998e-17,29.86384223756125,8.284105137970599e-27,5.872237029756245e-25,5.775595706559402e-08,77,0.0014266096018444858,0.0008687405785520331,12.0
16.60606060606061,fine,8001,80.0,2.0,-0.480920386440868,0.7204717992809517,20.99255023373201,4.204550094136779e-19,8.038345229433605e-18,29.98819558056095,6.459535071989798e-27,4.583322726600331e-25,5.7018236910475156e-08,78,0.0011278854768834044,0.0006780581943509754,12.0
16.767676767676768,fine,8001,80.0,2.0,-0.48099626389906935,0.7204191391828306,21.110144499426,3.323125213224491e-19,6.357399841448026e-18,30.112297084444712,5.039370852082583e-27,3.579053353669138e-25,5.629743987997988e-08,79,0.000892026747701072,0.0005294862699478238,12.0
16.92929292929293,fine,8001,80.0,2.0,-0.4810706149708941,0.7203675346856672,21.227581366295368,2.6273094557576493e-19,5.029491071133215e-18,30.236157083681704,3.933342648652305e-27,2.796134551232167e-25,5.5594781095856656e-08,80,0.0007057036956405537,0.0004136610180137082,12.0
17.090909090909093,fine,8001,80.0,2.0,-0.4811434899214908,0.7203169511253426,21.344876981497606,2.0777775771219191e-19,3.980029942124988e-18,30.359784690792097,3.071494267644988e-27,2.185457940942053e-25,5.491059044081486e-08,81,0.0005584505070579277,0.0003233173297321659,12.0
17.252525252525253,fine,8001,80.0,2.0,-0.48121493648337926,0.7202673555816761,21.462042906026262,1.6436151016421752e-19,3.1503335352591554e-18,30.48318810913439,2.399567430626625e-27,1.7088913227633687e-25,5.4244774517908007e-08,82,0.00044203319717432926,0.0002528139155312031,12.0
17.414141414141415,fine,8001,80.0,2.0,-0.4812850000311687,0.720218716758202,21.57908798811861,1.300489134259387e-19,2.494176005320831e-18,30.60637483683901,1.8754478745681946e-27,1.3368040515692294e-25,5.3597021570146715e-08,83,0.0003499656723988015,0.00019776720852481683,12.0
17.575757575757578,fine,8001,80.0,2.0,-0.4813537237538395,0.7201710048635397,21.69601933800852,1.0292305687509422e-19,1.9751131842950877e-18,30.729351805935206,1.4664247721162846e-27,1.0461562928059857e-25,5.2966903422264174e-08,84,0.0002771343370038776,0.00015476868839980185,12.0
17.737373737373737,fine,8001,80.0,2.0,-0.481421148794121,0.7201241915155184,21.812842881899233,8.147283040849897e-20,1.5643942042818396e-18,30.85212548073525,1.147074692308834e-27,8.190218529107609e-26,5.2353930401240914e-08,85,0.0002195050663747597,0.00012116634848678573,12.0
17.8989898989899,fine,8001,80.0,2.0,-0.4814873143864987,0.7200782496461765,21.929563699018274,6.45063818311161e-20,1.239325671464164e-18,30.974701929890983,8.976260329836473e-28,6.414450089699587e-26,5.175758267091674e-08,86,0.00017389367911879253,9.489557478319422e-05,12.0
18.060606060606062,fine,8001,80.0,2.0,-0.4815522579881998,0.7200331534115636,22.04618623803899,5.1083239800937754e-20,9.819875693924245e-19,31.097086880701923,7.026936396045122e-28,5.0255500767686696e-26,5.117732885232018e-08,87,0.00013778576142042497,7.434814465272796e-05,12.0
18.22222222222222,fine,8001,80.0,2.0,-0.4816160153850326,0.7199888781189383,22.16271446214358,4.046099867435995e-20,7.782237986726699e-19,31.21928576096353,5.502989927759495e-28,3.9387958930433344e-26,5.0612637389929504e-08,88,0.00010919502649300698,5.827066934767237e-05,12.0
18.383838383838388,fine,8001,80.0,2.0,-0.48167862080253027,0.7199454001502265,22.27915195011224,3.205339640023566e-20,6.168477755877593e-19,31.341303732151598,4.311109245542316e-28,3.088124007447429e-26,5.0062983602476815e-08,89,8.655184962518582e-05,4.568580292784374e-05,12.0
18.545454545454547,fine,8001,80.0,2.0,-0.4817401070002714,0.7199026968971075,22.39550196887238,2.5397323534807635e-20,4.89016763246748e-19,31.46314571613364,3.378568003986305e-28,2.4219950883947604e-26,4.952785406198173e-08,90,6.861547861852664e-05,3.583107091352522e-05,12.0
18.707070707070706,fine,8001,80.0,2.0,-0.4818005053630727,0.7198607466982259,22.511767527091457,2.012684317911712e-20,3.8773877129684894e-19,31.58481641715131,2.648655827722769e-28,1.9001816750285023e-26,4.900674927794988e-08,91,5.440484533669953e-05,2.8111346993545245e-05,12.0
18.868686868686872,fine,8001,80.0,2.0,-0.4818598459791701,0.7198195287853962,22.627951415639096,1.59527203371415e-20,3.074837205190061e-19,31.7063203401317,2.0771300779013374e-28,1.4912709931032147e-26,4.849918527673847e-08,92,4.314400698810235e-05,2.206190960551415e-05,12.0
19.03030303030303,fine,8001,80.0,2.0,-0.4819181577178452,0.7197790232301542,22.744056238881953,1.2646284401811783e-20,2.4387667938859973e-19,31.827661806253303,1.6294588487545014e-28,1.1707225478403711e-26,4.800469445358119e-08,93,3.421910318379464e-05,1.731970590391805e-05,12.0
19.191919191919194,fine,8001,80.0,2.0,-0.48197546829982607,0.7197392108952895,22.860084439301506,1.0026702002543906e-20,1.9345574758612865e-19,31.948844966305405,1.2786774883173437e-28,9.193563818865407e-27,4.7522825936057184e-08,94,2.7144383812113364e-05,1.3600987001179863e-05,12.0
19.353535353535356,fine,8001,80.0,2.0,-0.48203180436254645,0.7197000733899181,22.9760383172018,7.95093554195396e-21,1.534808903486925e-19,32.069873812299804,1.0037211671527285e-28,7.221758683283574e-27,4.705314561882262e-08,95,2.153538598585695e-05,1.0683892330789255e-05,12.0
19.515151515151516,fine,8001,80.0,2.0,-0.482087191515545,0.719661593031374,23.091920046675135,6.3058178302492986e-21,1.2178294936015017e-19,32.19075218762202,7.881270599347327e-29,5.6745052631828695e-27,4.6595235975124784e-08,96,1.7087748285851973e-05,8.394880793050469e-06,12.0
19.67676767676768,fine,8001,80.0,2.0,-0.482141654404184,0.7196237528012926,23.20773168888878,5.0017947898126595e-21,9.664434829836214e-20,32.32438483069361,6.032558803964271e-29,4.346405052805777e-27,4.4973194287445326e-08,97,1.3560472181444812e-05,6.43008519762137e-06,12.0
19.83838383838384,fine,8001,80.0,2.0,-0.4821952167536889,0.7195865363153421,23.323475203021943,3.9679836136667974e-21,7.670481190670244e-20,32.44671492597139,4.7230716339693173e-29,3.405219846637896e-27,4.439382304697822e-08,98,1.0762693177180057e-05,5.0376928667470155e-06,12.0
20.0,fine,8001,80.0,2.0,-0.48224790141830554,0.7195499277893748,23.439152455581038,3.148268688344037e-21,6.088683294151193e-20,32.568271072680304,3.703566183152201e-29,2.67194779619995e-27,4.3883836079413605e-08,99,8.54322284600312e-06,3.952887907230693e-06,12.0
