combo_id,mode,omega,m,phase,center_D,width_D,boost,boost_center,boost_width,region,p95_abs_delta_base,p95_abs_delta_cf,max_abs_delta_base,max_abs_delta_cf,mean_abs_improvement,improved_fraction,worsened_fraction,p95_abs_cf_shift_vs_base,acceptance_flip_fraction
10650,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.1,5.9,0.08,D21_guard,2.102217055050133,12.501113781525595,2.102232425909044,12.501184719218585,-3.468780927696391,0.0,1.0,10.398966770996076,0.0
10651,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.1,5.9,0.1,D60_hotspot,31.28593012120719,23.01180712645237,31.28639526077564,23.027099360007668,6.699975890525757,1.0,0.0,26.260526172395,0.0
10651,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.1,5.9,0.1,D21_guard,2.102217055050133,12.355470569497136,2.102232425909044,12.355540296802339,-3.4202341097209676,0.0,1.0,10.253323558967617,0.0
10652,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.1,5.9,0.12,D60_hotspot,31.28593012120719,23.74814088789308,31.28639526077564,23.763567131504246,6.578449587267341,1.0,0.0,26.259818510430982,0.0
10652,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.1,5.9,0.12,D21_guard,2.102217055050133,12.27411788391061,2.102232425909044,12.274186935123218,-3.393117061394614,0.0,1.0,10.171970873381092,0.0
10653,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.1,5.92,0.05,D60_hotspot,31.28593012120719,22.52799246938279,31.28639526077564,22.543196650437153,6.839112786691948,1.0,0.0,26.551372282598052,0.0
10653,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.1,5.92,0.05,D21_guard,2.102217055050133,14.165948997468048,2.102232425909044,14.166033771001345,-4.023715490466428,0.0,1.0,12.063801986938529,0.0
10654,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.1,5.92,0.08,D60_hotspot,31.28593012120719,22.567821584843223,31.28639526077564,22.583033014651164,6.801515007966052,1.0,0.0,26.374949967391636,0.0
10654,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.1,5.92,0.08,D21_guard,2.102217055050133,13.056591934482405,2.102232425909044,13.056667488552392,-3.653936805580013,0.0,1.0,10.954444923952886,0.0
10655,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.1,5.92,0.1,D60_hotspot,31.28593012120719,22.817903658462054,31.28639526077564,22.833160602294214,6.76313341128125,1.0,0.0,26.333257576117518,0.0
10655,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.1,5.92,0.1,D21_guard,2.102217055050133,12.733908290440551,2.102232425909044,12.733981162804078,-3.546377627827972,0.0,1.0,10.631761279911032,0.0
10656,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.1,5.92,0.12,D60_hotspot,31.28593012120719,23.38198823856803,31.28639526077564,23.397347843733996,6.678522074804832,1.0,0.0,26.310452959289826,0.0
10656,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.1,5.92,0.12,D21_guard,2.102217055050133,12.546061739743617,2.102232425909044,12.546133050982768,-3.4837632967034113,0.0,1.0,10.443914729214098,0.0
10657,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.82,0.05,D60_hotspot,31.28593012120719,22.609882966141793,31.28639526077564,22.625102050967513,7.268869791033665,1.0,0.0,28.78210403013115,0.0
10657,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.82,0.05,D21_guard,2.102217055050133,10.542754902605495,2.102232425909044,10.542809565089733,-2.8160069967910855,0.0,1.0,8.440607892075976,0.0
10658,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.82,0.08,D60_hotspot,31.28593012120719,24.867599745525688,31.28639526077564,24.883229726561268,6.135919424315001,1.0,0.0,25.373950626413638,0.0
10658,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.82,0.08,D21_guard,2.102217055050133,8.622925891725448,2.102232425909044,8.622964599208615,-2.1760761120140852,0.0,1.0,6.520778881195929,0.0
10659,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.82,0.1,D60_hotspot,31.28593012120719,27.655900458785606,31.28639526077564,27.672037900369602,5.312888077399144,0.8,0.2,24.03200432241998,0.0
10659,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.82,0.1,D21_guard,2.102217055050133,8.093451096314805,2.102232425909044,8.093485403525413,-1.9995878558339504,0.0,1.0,5.991304085785285,0.0
10660,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.82,0.12,D60_hotspot,31.28593012120719,30.427908713118278,31.28639526077564,30.444550650082647,4.599381196501793,0.8,0.2,23.169134019361355,0.0
10660,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.82,0.12,D21_guard,2.102217055050133,7.7900979898151705,2.102232425909044,7.790129775968374,-1.898472068572676,0.0,1.0,5.687950979285651,0.0
10661,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.86,0.05,D60_hotspot,31.28593012120719,22.532188934690364,31.28639526077564,22.547393879486094,6.372684361138687,1.0,0.0,24.22343677480334,0.0
10661,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.86,0.05,D21_guard,2.102217055050133,7.1246468374449305,2.102232425909044,7.12467309327549,-1.6766592184184086,0.0,1.0,5.0224998269154115,0.0
10662,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.86,0.08,D60_hotspot,31.28593012120719,23.25566391493937,31.28639526077564,23.271000529539734,5.843613969417651,1.0,0.0,22.296542055176886,0.0
10662,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.86,0.08,D21_guard,2.102217055050133,7.083084893377215,2.102232425909044,7.083110803801567,-1.6628054994207369,0.0,1.0,4.980937882847696,0.0
10663,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.86,0.1,D60_hotspot,31.28593012120719,24.936570579890653,31.28639526077564,24.95221311336627,5.412951431141081,1.0,0.0,21.775470967982464,0.0
10663,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.86,0.1,D21_guard,2.102217055050133,7.073465644607305,2.102232425909044,7.073491475089604,-1.6595991438852544,0.0,1.0,4.971318634077786,0.0
10664,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.86,0.12,D60_hotspot,31.28593012120719,27.172463615053562,31.28639526077564,27.18851307289725,4.935014002476141,0.8,0.2,21.478730656312845,0.0
10664,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.86,0.12,D21_guard,2.102217055050133,7.068235957039263,2.102232425909044,7.068261744059505,-1.6578559477081147,0.0,1.0,4.966088946509744,0.0
10665,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.9,0.05,D60_hotspot,31.28593012120719,22.528098926263553,31.28639526077564,22.543303126692678,5.686135895658006,1.0,0.0,20.78654890856875,0.0
10665,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.9,0.05,D21_guard,2.102217055050133,9.225921800013523,2.102232425909044,9.22596551877649,-2.3770709417207203,0.0,1.0,7.123774789484004,0.0
10666,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.9,0.08,D60_hotspot,31.28593012120719,22.705184616932165,31.28639526077564,22.720421046310364,5.65354996974224,1.0,0.0,20.77408436693279,0.0
10666,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.9,0.08,D21_guard,2.102217055050133,7.976142325750047,2.102232425909044,7.976175658050117,-1.9604856728196451,0.0,1.0,5.873995315220528,0.0
10667,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.9,0.1,D60_hotspot,31.28593012120719,23.498007512517766,31.28639526077564,23.513388232767966,5.520755617840193,1.0,0.0,20.771205636700948,0.0
10667,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.9,0.1,D21_guard,2.102217055050133,7.656545655172003,2.102232425909044,7.65657633142029,-1.8539554667357967,0.0,1.0,5.554398644642484,0.0
10668,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.9,0.12,D60_hotspot,31.28593012120719,24.983423133736757,31.28639526077564,24.99907419420606,5.27552269564782,1.0,0.0,20.76964152064023,0.0
10668,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.9,0.12,D21_guard,2.102217055050133,7.477599887866665,2.102232425909044,7.4776290769617475,-1.794308007222567,0.0,1.0,5.375452877337146,0.0
10669,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.92,0.05,D60_hotspot,31.28593012120719,22.52799983601413,31.28639526077564,22.543204018409156,5.81130961960458,1.0,0.0,21.41225620588532,0.0
10669,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.92,0.05,D21_guard,2.102217055050133,11.559730505302735,2.102232425909044,11.559793619501498,-3.154992444735914,0.0,1.0,9.457583494773216,0.0
10670,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.92,0.08,D60_hotspot,31.28593012120719,22.60767419078314,31.28639526077564,22.622892873619833,5.7290038176228055,1.0,0.0,21.023833031345696,0.0
10670,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.92,0.08,D21_guard,2.102217055050133,9.18606774207713,2.102232425909044,9.186111129627506,-2.3637865073191895,0.0,1.0,7.08392073154761,0.0
10671,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.92,0.1,D60_hotspot,31.28593012120719,23.108676215963335,31.28639526077564,23.12398607933922,5.650520669393241,1.0,0.0,20.931847819033116,0.0
10671,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.92,0.1,D21_guard,2.102217055050133,8.484945089767365,2.102232425909044,8.48498265054225,-2.130083382360101,0.0,1.0,6.382798079237845,0.0
10672,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.92,0.12,D60_hotspot,31.28593012120719,24.243401502000808,31.28639526077564,24.258917881235305,5.479778322157649,1.0,0.0,20.881503253874246,0.0
10672,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.2,5.92,0.12,D21_guard,2.102217055050133,8.074577180896807,2.102232425909044,8.074611331253159,-1.9932966698355088,0.0,1.0,5.972430170367287,0.0
10673,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.82,0.05,D60_hotspot,31.28593012120719,22.691848977340886,31.28639526077564,22.70708297968136,6.738053838774806,1.0,0.0,26.209943239167792,0.0
10673,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.82,0.05,D21_guard,2.102217055050133,3.5966877749568065,2.102232425909044,3.596690814254174,-0.5006905182560982,0.0,1.0,1.4945269158325991,0.0
10674,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.82,0.08,D60_hotspot,31.28593012120719,27.262829833521216,31.28639526077564,27.278895737686696,4.341324337468271,0.8,0.2,18.7950227907265,0.0
10674,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.82,0.08,D21_guard,2.102217055050133,0.8913836553332721,2.102232425909044,0.9247842060618314,0.4086379216664176,0.3333333333333333,0.6666666666666666,2.9709340291934887,0.0
10675,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.82,0.1,D60_hotspot,31.28593012120719,33.0509862835857,31.28639526077564,33.068105611089806,2.578840219313626,0.8,0.2,15.740525216904992,0.0
10675,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.82,0.1,D21_guard,2.102217055050133,2.1303146118006486,2.102232425909044,2.130365270590495,-0.011863312699491186,0.0,1.0,4.2324616223301685,0.0
10676,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.82,0.12,D60_hotspot,31.28593012120719,38.961924712410635,31.28639526077564,38.9801198091252,1.022812834261223,0.8,0.2,13.736223252538096,0.0
10676,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.82,0.12,D21_guard,2.102217055050133,2.85892592475694,2.102232425909044,2.8589826387705557,-0.25472915101960275,0.0,1.0,4.9610729352864595,0.0
10677,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.86,0.05,D60_hotspot,31.28593012120719,22.536392946183618,31.28639526077564,22.55159865609407,4.76336100600403,1.0,0.0,16.180919113312797,0.0
10677,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.86,0.05,D21_guard,2.102217055050133,4.472152408698855,2.102232425909044,4.47222252965139,-0.792461128901012,0.0,1.0,6.574299419228374,0.0
10678,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.86,0.08,D60_hotspot,31.28593012120719,23.988722775941874,31.28639526077564,24.00419280457818,3.5741785819938396,1.0,0.0,11.677290756602002,0.0
10678,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.86,0.08,D21_guard,2.102217055050133,4.573588806723377,2.102232425909044,4.573659770676912,-0.8262726212623306,0.0,1.0,6.675735817252896,0.0
10679,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.86,0.1,D60_hotspot,31.28593012120719,27.404098873435075,31.28639526077564,27.420190488049997,2.6616285158569024,0.8,0.2,10.520616609936734,0.0
10679,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.86,0.1,D21_guard,2.102217055050133,4.597077002433043,2.102232425909044,4.597148161588464,-0.834101871563859,0.0,1.0,6.699224012962562,0.0
10680,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.86,0.12,D60_hotspot,31.28593012120719,32.0361119078093,31.28639526077564,32.05304653188283,1.6499784642482251,0.8,0.2,10.233573432466054,0.0
10680,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.86,0.12,D21_guard,2.102217055050133,4.609848602390915,2.102232425909044,4.609919867686443,-0.8383589909295599,0.0,1.0,6.711995612920434,0.0
10681,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.9,0.05,D60_hotspot,31.28593012120719,23.247696933629534,31.28639526077564,23.24804942748552,3.1364853551494773,1.0,0.0,10.627240774886294,0.0
10681,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.9,0.05,D21_guard,2.102217055050133,0.8913836553332721,2.102232425909044,0.9247842060618314,0.5141407687990105,0.3333333333333333,0.6666666666666666,1.5500246011895478,0.0
10682,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.9,0.08,D60_hotspot,31.28593012120719,23.27813787672463,31.28639526077564,23.278490797172104,3.0701549493738796,1.0,0.0,10.574020955816463,0.0
10682,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.9,0.08,D21_guard,2.102217055050133,2.411569071299674,2.102232425909044,2.411622067493113,-0.10561302379078938,0.0,1.0,4.513716081829193,0.0
10683,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.9,0.1,D60_hotspot,31.28593012120719,24.47759019523599,31.28639526077564,24.493149195957514,2.8027246606272738,1.0,0.0,10.309519831088986,0.0
10683,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.9,0.1,D21_guard,2.102217055050133,3.1810489531097694,2.102232425909044,3.1811083441707595,-0.36210146041416397,0.0,1.0,5.2831959636392885,0.0
10684,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.9,0.12,D60_hotspot,31.28593012120719,27.500119432636836,31.28639526077564,27.516228522642933,2.303396768118307,0.8,0.2,9.780312863890526,0.0
10684,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.9,0.12,D21_guard,2.102217055050133,3.613952181063,2.102232425909044,3.614015169825393,-0.5063998037129513,0.0,1.0,5.7160991915925194,0.0
10685,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.92,0.05,D60_hotspot,31.28593012120719,22.528014569278444,31.28639526077564,22.54321875435484,3.4404799155364194,1.0,0.0,10.627100087704429,0.0
10685,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.92,0.05,D21_guard,2.102217055050133,5.8930680316535256,2.102232425909044,5.893084052280315,-1.2661407241169738,0.0,1.0,3.7909210211240056,0.0
10686,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.92,0.08,D60_hotspot,31.28593012120719,22.68742780031641,31.28639526077564,22.7026609980188,3.2429771911065126,1.0,0.0,10.513826763339905,0.0
10686,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.92,0.08,D21_guard,2.102217055050133,0.8913836553332721,2.102232425909044,0.9247842060618314,0.5452714484489851,0.3333333333333333,0.6666666666666666,1.6434184087743595,0.0
10687,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.92,0.1,D60_hotspot,31.28593012120719,23.692793406149047,31.28639526077564,23.70820957672062,3.0780328090224445,1.0,0.0,10.10947405092178,0.0
10687,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.92,0.1,D21_guard,2.102217055050133,1.1962912839501407,2.102232425909044,1.1963341804116254,0.2994719005962683,0.3333333333333333,0.6666666666666666,3.29843829447966,0.0
10688,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.92,0.12,D60_hotspot,31.28593012120719,25.98871615832961,31.28639526077564,26.0045501784586,2.7298622041925413,0.8,0.2,9.432103663461836,0.0
10688,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.4,5.92,0.12,D21_guard,2.102217055050133,2.17552294115957,2.102232425909044,2.175573975659411,-0.026932470443224266,0.0,1.0,4.27766995168909,0.0
10689,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.82,0.05,D60_hotspot,31.28593012120719,22.77388319305571,31.28639526077564,22.78913212532386,6.180599221537687,1.0,0.0,23.504655594267774,0.0
10689,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.82,0.05,D21_guard,2.102217055050133,4.3273354965163255,2.102232425909044,4.327404413948102,-0.7441897389915697,0.0,1.0,6.4294825070458455,0.0
10690,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.82,0.08,D60_hotspot,31.28593012120719,29.714997412553508,31.28639526077564,29.731509602264396,2.3723399207233244,0.8,0.2,11.401065664503486,0.0
10690,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.82,0.08,D21_guard,2.102217055050133,12.118170904607643,2.102232425909044,12.118304568840557,-3.3410856956614063,0.0,1.0,14.220317915137162,0.0
10691,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.82,0.1,D60_hotspot,31.28593012120719,38.727162475283286,31.28639526077564,38.745314846127926,-0.46394393904053177,0.8,0.2,12.852372981983283,0.0
10691,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.82,0.1,D21_guard,2.102217055050133,14.372479166856227,2.102232425909044,14.372631565825628,-4.092507552839991,0.0,1.0,16.474626177385748,0.0
10692,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.82,0.12,D60_hotspot,31.28593012120719,48.18092892918712,31.28639526077564,48.20080185100619,-3.012402530186048,0.8,0.2,22.30613943588712,0.0
10692,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.82,0.12,D21_guard,2.102217055050133,15.684998990688854,2.102232425909044,15.685162297533424,-4.530005875551313,0.0,1.0,17.78714600121837,0.0
10693,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.86,0.05,D60_hotspot,31.28593012120719,24.339699754925814,31.28639526077564,24.340067551825747,2.9156064821978203,1.0,0.0,10.627264137207487,0.0
10693,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.86,0.05,D21_guard,2.102217055050133,18.618198474354234,2.102232425909044,18.618386157953466,-5.507720521059757,0.0,1.0,20.72034548488375,0.0
10694,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.86,0.08,D60_hotspot,31.28593012120719,32.23506879118945,31.28639526077564,32.23554723174076,0.9022292336373258,0.8,0.2,10.612646290296498,0.0
10694,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.86,0.08,D21_guard,2.102217055050133,18.803873319577992,2.102232425909044,18.804062546253405,-5.56961096406875,0.0,1.0,20.90602033010751,0.0
10695,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.86,0.1,D60_hotspot,31.28593012120719,34.46562527977499,31.28639526077564,34.46613497876569,-0.5555473935535474,0.6,0.4,10.467063843464791,0.0
10695,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.86,0.1,D21_guard,2.102217055050133,18.84688826953031,2.102232425909044,18.84707785368731,-5.583949009189238,0.0,1.0,20.949035280059828,0.0
10696,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.86,0.12,D60_hotspot,31.28593012120719,37.129272453815055,31.28639526077564,37.14713401451043,-2.165811313957229,0.6,0.4,11.254482960515054,0.0
10696,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.86,0.12,D21_guard,2.102217055050133,18.870280742334973,2.102232425909044,18.870470520898323,-5.591746352460009,0.0,1.0,20.972427752864494,0.0
10697,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.9,0.05,D60_hotspot,31.28593012120719,38.813004016407774,31.28639526077564,38.813574638435135,0.023443830279740514,0.8,0.2,10.627228861780358,0.0
10697,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.9,0.05,D21_guard,2.102217055050133,9.606950924194292,2.102232425909044,9.607063718590766,-2.5040282208402815,0.0,1.0,11.709097934723811,0.0
10698,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.9,0.08,D60_hotspot,31.28593012120719,38.86876124241661,31.28639526077564,38.869332645811234,-0.07815531290042806,0.8,0.2,10.547342085504736,0.0
10698,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.9,0.08,D21_guard,2.102217055050133,14.878222073098286,2.102232425909044,14.878378675113169,-4.261085329103942,0.0,1.0,16.980369083627807,0.0
10699,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.9,0.1,D60_hotspot,31.28593012120719,38.881641996632084,31.28639526077564,38.882213580534305,-0.4821641390398794,0.8,0.2,10.148620522786711,0.0
10699,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.9,0.1,D21_guard,2.102217055050133,16.26771045564426,2.102232425909044,16.26787860519201,-4.724239352191862,0.0,1.0,18.369857466173777,0.0
10700,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.9,0.12,D60_hotspot,31.28593012120719,38.88864110529169,31.28639526077564,38.88921278727759,-1.244741722732484,0.6,0.4,9.342502647141412,0.0
10700,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.9,0.12,D21_guard,2.102217055050133,17.053166534038944,2.102232425909044,17.053341211226638,-4.986053086827621,0.0,1.0,19.155313544568465,0.0
10701,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.92,0.05,D60_hotspot,31.28593012120719,36.04489258650942,31.28639526077564,36.04542441694202,0.5771606048634106,0.8,0.2,10.627017830474088,0.0
10701,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.92,0.05,D21_guard,2.102217055050133,0.8913836553332721,2.102232425909044,0.9247842060618314,0.5521827187104577,0.3333333333333333,0.6666666666666666,2.5402914828159,0.0
10702,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.92,0.08,D60_hotspot,31.28593012120719,37.75615666446386,31.28639526077564,37.75671247610686,0.22111040297094656,0.8,0.2,10.45684903211318,0.0
10702,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.92,0.08,D21_guard,2.102217055050133,9.771094882107882,2.102232425909044,9.771209040645118,-2.5587418373254676,0.0,1.0,11.8732418926374,0.0
10703,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.92,0.1,D60_hotspot,31.28593012120719,38.16481876181278,31.28639526077564,38.165380300340324,-0.040864630166493415,0.8,0.2,9.845205719976276,0.0
10703,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.92,0.1,D21_guard,2.102217055050133,12.701181947755098,2.102232425909044,12.701320457180842,-3.5354190298082178,0.0,1.0,14.803328958284617,0.0
10704,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.92,0.12,D60_hotspot,31.28593012120719,38.389038165817354,31.28639526077564,38.38960284649742,-0.5745831566739061,0.6,0.4,8.806065355520516,0.0
10704,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.6,5.92,0.12,D21_guard,2.102217055050133,14.453694154079777,2.102232425909044,14.453847227997443,-4.119578702581237,0.0,1.0,16.555841164609298,0.0
10705,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.8,5.82,0.05,D60_hotspot,31.28593012120719,22.855985670039686,31.28639526077564,22.871249544658895,5.595127901370915,1.0,0.0,20.65935087328744,0.0
10705,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.8,5.82,0.05,D21_guard,2.102217055050133,13.366954462753078,2.102232425909044,13.367098505172194,-3.7573389988098147,0.0,1.0,15.469101473282597,0.0
10706,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.8,5.82,0.08,D60_hotspot,31.28593012120719,32.225455955051864,31.28639526077564,32.24242503905059,0.20850183489896287,0.8,0.2,10.624484170073158,0.0
10706,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.8,5.82,0.08,D21_guard,2.102217055050133,25.450710458644544,2.102232425909044,25.45095492476733,-7.785181385843791,0.0,1.0,27.55285746917406,0.0
10707,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.8,5.82,0.1,D60_hotspot,31.28593012120719,44.69907417520315,31.28639526077564,44.718313412170886,-3.856849471633923,0.6,0.4,18.824284681903144,0.0
10707,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.8,5.82,0.1,D21_guard,2.102217055050133,29.031519414041743,2.102232425909044,29.031793638966093,-8.97876176725199,0.0,1.0,31.133666424571263,0.0
