combo_id,mode,omega,m,phase,center_D,width_D,boost,boost_center,boost_width,region,p95_abs_delta_base,p95_abs_delta_cf,max_abs_delta_base,max_abs_delta_cf,mean_abs_improvement,improved_fraction,worsened_fraction,p95_abs_cf_shift_vs_base,acceptance_flip_fraction
4824,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.8,0.07,0.8,6.45,0.07,D21_guard,2.102217055050133,16.63159684532544,2.102232425909044,16.631702109961743,-4.845582542107973,0.0,1.0,14.529449834795921,0.0
4825,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.35,0.03,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2802040079409935,0.8,0.2,17.842227698521587,0.0
4825,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.35,0.03,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4826,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.35,0.05,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2803769256850892,0.8,0.2,17.84136310287281,0.0
4826,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.35,0.05,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4827,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.35,0.07,D60_hotspot,31.28593012120719,27.601373221970466,31.28639526077564,27.601786727115346,0.28841641887315517,0.8,0.2,17.801165293951094,0.0
4827,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.35,0.07,D21_guard,2.102217055050133,2.2824709083102137,2.102232425909044,2.282484870807693,-0.214879812175788,0.0,1.0,0.4640539709722401,0.0
4828,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.4,0.03,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.28020400779808924,0.8,0.2,17.842227699236112,0.0
4828,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.4,0.03,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4829,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.4,0.05,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2802059881730172,0.8,0.2,17.842217797282125,0.0
4829,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.4,0.05,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4830,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.4,0.07,D60_hotspot,31.28593012120719,27.60137320127642,31.28639526077564,27.601786706421045,0.28104235784987935,0.8,0.2,17.838035915218093,0.0
4830,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.4,0.07,D21_guard,2.102217055050133,2.282470908772331,2.102232425909044,2.2824848712698014,-0.2148798123298334,0.0,1.0,0.4640539709722401,0.0
4831,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.45,0.03,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2802040077980884,0.8,0.2,17.84222769923612,0.0
4831,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.45,0.03,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4832,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.45,0.05,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.28020401614213153,0.8,0.2,17.842227657515565,0.0
4832,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.45,0.05,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4833,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.45,0.07,D60_hotspot,31.28593012120719,27.601373201108373,31.28639526077564,27.601786706252973,0.2802554626954829,0.8,0.2,17.841970422686682,0.0
4833,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,6.45,0.07,D21_guard,2.102217055050133,2.2824709087749007,2.102232425909044,2.2824848712723664,-0.2148798123306879,0.0,1.0,0.4640539709722401,0.0
4834,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.35,0.03,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.28020400808389845,0.8,0.2,17.842227697807058,0.0
4834,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.35,0.03,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4835,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.35,0.05,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2805498566736841,0.8,0.2,17.840498441001003,0.0
4835,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.35,0.05,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4836,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.35,0.07,D60_hotspot,31.28593012120719,27.60137324283334,31.28639526077564,27.60178674797853,0.2966583818960196,0.8,0.2,17.75995512774303,0.0
4836,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.35,0.07,D21_guard,2.102217055050133,2.2824709078455108,2.102232425909044,2.2824848703429907,-0.21487981202088513,0.0,1.0,0.4640539709722401,0.0
4837,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.4,0.03,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.28020400779808996,0.8,0.2,17.84222769923611,0.0
4837,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.4,0.03,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4838,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.4,0.05,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2802079685496645,0.8,0.2,17.842207895319543,0.0
4838,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.4,0.05,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4839,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.4,0.07,D60_hotspot,31.28593012120719,27.601373201445313,31.28639526077564,27.601786706589927,0.2818810158622543,0.8,0.2,17.833842591384812,0.0
4839,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.4,0.07,D21_guard,2.102217055050133,2.2824709087697657,2.102232425909044,2.2824848712672647,-0.2148798123289795,0.0,1.0,0.4640539709722401,0.0
4840,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.45,0.03,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2802040077980884,0.8,0.2,17.84222769923612,0.0
4840,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.45,0.03,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4841,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.45,0.05,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.28020402448617404,0.8,0.2,17.84222761579502,0.0
4841,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.45,0.05,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4842,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.45,0.07,D60_hotspot,31.28593012120719,27.601373201109222,31.28639526077564,27.601786706253826,0.2803069187529796,0.8,0.2,17.841713140336672,0.0
4842,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.4,6.45,0.07,D21_guard,2.102217055050133,2.2824709087749007,2.102232425909044,2.2824848712723664,-0.2148798123306879,0.0,1.0,0.4640539709722401,0.0
4843,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.35,0.03,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.28020400822680275,0.8,0.2,17.84222769709253,0.0
4843,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.35,0.03,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4844,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.35,0.05,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2807228007648665,0.8,0.2,17.839633713615736,0.0
4844,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.35,0.05,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4845,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.35,0.07,D60_hotspot,31.28593012120719,27.60137326369621,31.28639526077564,27.6017867688417,0.30493000320782443,0.8,0.2,17.71859666890194,0.0
4845,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.35,0.07,D21_guard,2.102217055050133,2.2824709073807945,2.102232425909044,2.2824848698782816,-0.21487981186597843,0.0,1.0,0.4640539709722401,0.0
4846,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.4,0.03,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.28020400779808996,0.8,0.2,17.84222769923611,0.0
4846,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.4,0.03,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4847,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.4,0.05,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.280209948928031,0.8,0.2,17.842197993348364,0.0
4847,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.4,0.05,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4848,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.4,0.07,D60_hotspot,31.28593012120719,27.60137320161422,31.28639526077564,27.601786706758837,0.28271998194833625,0.8,0.2,17.829647727170624,0.0
4848,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.4,0.07,D21_guard,2.102217055050133,2.2824709087671984,2.102232425909044,2.282484871264664,-0.21487981232812173,0.0,1.0,0.4640539709722401,0.0
4849,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.45,0.03,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2802040077980884,0.8,0.2,17.84222769923612,0.0
4849,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.45,0.03,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4850,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.45,0.05,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2802040328302173,0.8,0.2,17.84222757407447,0.0
4850,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.45,0.05,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4851,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.45,0.07,D60_hotspot,31.28593012120719,27.601373201110018,31.28639526077564,27.60178670625462,0.2803583759706162,0.8,0.2,17.841455852185952,0.0
4851,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.6,6.45,0.07,D21_guard,2.102217055050133,2.2824709087748816,2.102232425909044,2.2824848712723522,-0.21487981233068348,0.0,1.0,0.4640539709722401,0.0
4852,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.35,0.03,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2802040083697072,0.8,0.2,17.842227696378004,0.0
4852,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.35,0.03,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4853,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.35,0.05,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2808957579596289,0.8,0.2,17.838768920712045,0.0
4853,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.35,0.05,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4854,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.35,0.07,D60_hotspot,31.28593012120719,27.601373284559095,31.28639526077564,27.601786789704867,0.31323138953237345,0.8,0.2,17.677089383804535,0.0
4854,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.35,0.07,D21_guard,2.102217055050133,2.2824709069160876,2.102232425909044,2.2824848694135795,-0.21487981171107556,0.0,1.0,0.4640539709722401,0.0
4855,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.4,0.03,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.28020400779809157,0.8,0.2,17.8422276992361,0.0
4855,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.4,0.03,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4856,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.4,0.05,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.28021192930811534,0.8,0.2,17.84218809136859,0.0
4856,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.4,0.05,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4857,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.4,0.07,D60_hotspot,31.28593012120719,27.60137320178308,31.28639526077564,27.60178670692769,0.283559256221303,0.8,0.2,17.825451322009688,0.0
4857,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.4,0.07,D21_guard,2.102217055050133,2.282470908764627,2.102232425909044,2.282484871262099,-0.2148798123272641,0.0,1.0,0.4640539709722401,0.0
4858,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.45,0.03,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2802040077980884,0.8,0.2,17.84222769923612,0.0
4858,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.45,0.03,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4859,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.45,0.05,D60_hotspot,31.28593012120719,27.601373201107567,31.28639526077564,27.601786706252163,0.2802040411742596,0.8,0.2,17.842227532353924,0.0
4859,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.45,0.05,D21_guard,2.102217055050133,2.2824709087749135,2.102232425909044,2.2824848712723664,-0.21487981233069148,0.0,1.0,0.4640539709722401,0.0
4860,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.45,0.07,D60_hotspot,31.28593012120719,27.601373201110835,31.28639526077564,27.60178670625546,0.28040983434840516,0.8,0.2,17.841198558234392,0.0
4860,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.8,6.45,0.07,D21_guard,2.102217055050133,2.2824709087748802,2.102232425909044,2.2824848712723522,-0.21487981233067882,0.0,1.0,0.4640539709722401,0.0
4861,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.35,0.03,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.69192796499663,0.8,0.2,17.62082494393915,0.0
4861,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.35,0.03,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4862,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.35,0.05,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.6921042377475352,0.8,0.2,17.619943573121905,0.0
4862,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.35,0.05,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4863,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.35,0.07,D60_hotspot,31.28593012120719,27.6310857619839,31.28639526077564,27.631499683512622,0.700299715899693,0.8,0.2,17.578965833121586,0.0
4863,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.35,0.07,D21_guard,2.102217055050133,2.3019702365695105,2.102232425909044,2.301984036997048,-0.22137971118143193,0.0,1.0,0.46405397044400376,0.0
4864,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.4,0.03,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.6919279648509533,0.8,0.2,17.620824944667543,0.0
4864,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.4,0.03,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4865,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.4,0.05,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.6919299836497652,0.8,0.2,17.6208148505926,0.0
4865,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.4,0.05,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4866,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.4,0.07,D60_hotspot,31.28593012120719,27.631085741281673,31.28639526077564,27.63149966281008,0.6927825808461735,0.8,0.2,17.61655183028058,0.0
4866,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.4,0.07,D21_guard,2.102217055050133,2.3019702370314845,2.102232425909044,2.3019840374590146,-0.22137971133542633,0.0,1.0,0.46405397044400376,0.0
4867,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.45,0.03,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.6919279648509526,0.8,0.2,17.62082494466755,0.0
4867,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.45,0.03,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4868,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.45,0.05,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.6919279733568894,0.8,0.2,17.62082490213752,0.0
4868,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.45,0.05,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4869,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.45,0.07,D60_hotspot,31.28593012120719,27.63108574111352,31.28639526077564,27.631499662641964,0.6919804180931567,0.8,0.2,17.620562676354087,0.0
4869,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,6.45,0.07,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.2213797113362795,0.0,1.0,0.46405397044400376,0.0
4870,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.35,0.03,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.6919279651423075,0.8,0.2,17.62082494321076,0.0
4870,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.35,0.03,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4871,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.35,0.05,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.6922805239999146,0.8,0.2,17.619062134796742,0.0
4871,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.35,0.05,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4872,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.35,0.07,D60_hotspot,31.28593012120719,27.631085782855067,31.28639526077564,27.63149970438409,0.7087015922728227,0.8,0.2,17.53695609374666,0.0
4872,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.35,0.07,D21_guard,2.102217055050133,2.301970236104972,2.102232425909044,2.3019840365325024,-0.22137971102658074,0.0,1.0,0.46405397044400376,0.0
4873,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.4,0.03,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.6919279648509533,0.8,0.2,17.620824944667543,0.0
4873,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.4,0.03,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4874,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.4,0.05,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.6919320024503305,0.8,0.2,17.620804756508882,0.0
4874,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.4,0.05,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4875,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.4,0.07,D60_hotspot,31.28593012120719,27.631085741450615,31.28639526077564,27.631499662979046,0.6936375107771315,0.8,0.2,17.612277146202345,0.0
4875,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.4,0.07,D21_guard,2.102217055050133,2.301970237028919,2.102232425909044,2.301984037456414,-0.2213797113345674,0.0,1.0,0.46405397044400376,0.0
4876,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.45,0.03,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.6919279648509526,0.8,0.2,17.62082494466755,0.0
4876,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.45,0.03,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4877,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.45,0.05,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.6919279818628252,0.8,0.2,17.620824859607502,0.0
4877,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.45,0.05,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4878,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.45,0.07,D60_hotspot,31.28593012120719,27.63108574111437,31.28639526077564,27.631499662642803,0.6920328725179659,0.8,0.2,17.620300402127494,0.0
4878,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.4,6.45,0.07,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.2213797113362795,0.0,1.0,0.46405397044400376,0.0
4879,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.6,6.35,0.03,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.6919279652879841,0.8,0.2,17.620824942482376,0.0
4879,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.6,6.35,0.03,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4880,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.6,6.35,0.05,D60_hotspot,31.28593012120719,27.63108574111272,31.28639526077564,27.63149966264117,0.6924568236091005,0.8,0.2,17.618180629687007,0.0
4880,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.6,6.35,0.05,D21_guard,2.102217055050133,2.3019702370340562,2.102232425909044,2.3019840374615796,-0.22137971133628292,0.0,1.0,0.46405397044400376,0.0
4881,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.6,6.35,0.07,D60_hotspot,31.28593012120719,27.63108580372623,31.28639526077564,27.631499725255544,0.717133702374745,0.8,0.2,17.494795184516402,0.0
