peak,sigma_D,D,eta,mu_mumu_ref,mu_mumu_cur,mu_mumu_new,delta_mu_new,scalar_mu_factor,acceptance_mismatch_new
0.5,0.08,9.966101694915254,3.0500000000000003,0.9999999979407972,0.7185446663807048,0.7185446663807048,-0.2814553315600924,1.0,0.0
0.5,0.08,9.966101694915254,3.24,0.9999999909624872,0.7185446614253168,0.7185446614253168,-0.28145532953717034,1.0,0.0
0.5,0.08,9.966101694915254,3.43,0.9999999922326548,0.7185446624291434,0.7185446624291434,-0.2814553298035114,1.0,0.0
0.5,0.08,9.966101694915254,3.62,0.9999999946102708,0.7185446640101859,0.7185446640101859,-0.2814553306000849,1.0,0.0
0.5,0.08,9.966101694915254,3.81,0.9999999955718892,0.7185446647853535,0.7185446647853535,-0.28145533078653573,1.0,0.0
0.5,0.08,9.966101694915254,4.0,0.9999999947642632,0.7185446639646792,0.7185446639646792,-0.28145533079958396,1.0,0.0
0.5,0.08,10.23728813559322,0.2,0.7717376337707984,0.5065888234477104,0.5065888234477104,-0.265148810323088,1.0,1.0
0.5,0.08,10.23728813559322,0.39,0.7717377006498226,0.506588870362042,0.506588870362042,-0.2651488302877806,1.0,1.0
0.5,0.08,10.23728813559322,0.5800000000000001,0.7717376685577136,0.5065888491786296,0.5065888491786296,-0.2651488193790841,1.0,1.0
0.5,0.08,10.23728813559322,0.77,0.7717376752301178,0.5065888539615989,0.5065888539615989,-0.2651488212685189,1.0,1.0
0.5,0.08,10.23728813559322,0.96,0.7717376829577519,0.5065888584355919,0.5065888584355919,-0.26514882452216004,1.0,1.0
0.5,0.08,10.23728813559322,1.15,0.7717376696952098,0.5065888496138221,0.5065888496138221,-0.26514882008138774,1.0,1.0
0.5,0.08,10.23728813559322,1.34,0.7717376689293401,0.5065888498818569,0.5065888498818569,-0.2651488190474832,1.0,1.0
0.5,0.08,10.23728813559322,1.53,0.7717376745059904,0.5065888531869256,0.5065888531869256,-0.2651488213190648,1.0,1.0
0.5,0.08,10.23728813559322,1.72,0.7717376768878359,0.5065888549292853,0.5065888549292853,-0.2651488219585506,1.0,1.0
0.5,0.08,10.23728813559322,1.91,0.7717376806071128,0.506588857109392,0.506588857109392,-0.26514882349772073,1.0,1.0
0.5,0.08,10.23728813559322,2.1,0.7717376815656903,0.5065888578877112,0.5065888578877112,-0.2651488236779791,1.0,1.0
0.5,0.08,10.23728813559322,2.29,0.7717376753856311,0.5065888537411759,0.5065888537411759,-0.2651488216444552,1.0,1.0
0.5,0.08,10.23728813559322,2.4800000000000004,0.7717376698158848,0.506588850006639,0.506588850006639,-0.26514881980924576,1.0,1.0
0.5,0.08,10.23728813559322,2.6700000000000004,0.7717376773324972,0.5065888551826353,0.5065888551826353,-0.2651488221498619,1.0,1.0
0.5,0.08,10.23728813559322,2.8600000000000003,0.7717376723734501,0.5065888518476158,0.5065888518476158,-0.26514882052583433,1.0,1.0
0.5,0.08,10.23728813559322,3.0500000000000003,0.7717376738495041,0.5065888529003664,0.5065888529003664,-0.2651488209491377,1.0,1.0
0.5,0.08,10.23728813559322,3.24,0.7717376762201353,0.5065888542890804,0.5065888542890804,-0.26514882193105493,1.0,1.0
0.5,0.08,10.23728813559322,3.43,0.7717376772935729,0.506588855073743,0.506588855073743,-0.26514882221982994,1.0,1.0
0.5,0.08,10.23728813559322,3.62,0.7717376733776257,0.50658885244312,0.50658885244312,-0.26514882093450565,1.0,1.0
0.5,0.08,10.23728813559322,3.81,0.7717376800757038,0.5065888568270283,0.5065888568270283,-0.2651488232486755,1.0,1.0
0.5,0.08,10.23728813559322,4.0,0.7717376763996185,0.5065888543623746,0.5065888543623746,-0.265148822037244,1.0,1.0
0.5,0.08,10.508474576271189,0.2,0.5598027506818093,0.350849531242897,0.350849531242897,-0.20895321943891232,1.0,0.0
0.5,0.08,10.508474576271189,0.39,0.5598028180262625,0.3508495732283325,0.3508495732283325,-0.20895324479793004,1.0,0.0
0.5,0.08,10.508474576271189,0.5800000000000001,0.5598028192691503,0.3508495759587547,0.3508495759587547,-0.2089532433103956,1.0,0.0
0.5,0.08,10.508474576271189,0.77,0.5598028366136127,0.350849586324149,0.350849586324149,-0.20895325028946377,1.0,0.0
0.5,0.08,10.508474576271189,0.96,0.5598028173278238,0.3508495741296644,0.3508495741296644,-0.2089532431981594,1.0,0.0
0.5,0.08,10.508474576271189,1.15,0.5598028291555902,0.3508495813050147,0.3508495813050147,-0.2089532478505755,1.0,0.0
0.5,0.08,10.508474576271189,1.34,0.5598028107947308,0.3508495701380527,0.3508495701380527,-0.20895324065667814,1.0,0.0
0.5,0.08,10.508474576271189,1.53,0.559802820576248,0.3508495760800666,0.3508495760800666,-0.20895324449618136,1.0,0.0
0.5,0.08,10.508474576271189,1.72,0.5598028250775563,0.3508495790913194,0.3508495790913194,-0.20895324598623688,1.0,0.0
0.5,0.08,10.508474576271189,1.91,0.559802816531923,0.3508495736974344,0.3508495736974344,-0.20895324283448857,1.0,0.0
0.5,0.08,10.508474576271189,2.1,0.5598028195064925,0.3508495756589351,0.3508495756589351,-0.20895324384755737,1.0,0.0
0.5,0.08,10.508474576271189,2.29,0.5598028128411356,0.3508495714305877,0.3508495714305877,-0.20895324141054794,1.0,0.0
0.5,0.08,10.508474576271189,2.4800000000000004,0.5598028187187803,0.3508495749883069,0.3508495749883069,-0.20895324373047347,1.0,0.0
0.5,0.08,10.508474576271189,2.6700000000000004,0.5598028130611781,0.3508495714101669,0.3508495714101669,-0.20895324165101115,1.0,0.0
0.5,0.08,10.508474576271189,2.8600000000000003,0.559802826212776,0.3508495796851089,0.3508495796851089,-0.2089532465276671,1.0,0.0
0.5,0.08,10.508474576271189,3.0500000000000003,0.5598028183321614,0.3508495748746986,0.3508495748746986,-0.2089532434574628,1.0,0.0
0.5,0.08,10.508474576271189,3.24,0.5598028225065649,0.3508495773930352,0.3508495773930352,-0.2089532451135297,1.0,0.0
0.5,0.08,10.508474576271189,3.43,0.5598028178927208,0.3508495744730551,0.3508495744730551,-0.2089532434196657,1.0,0.0
0.5,0.08,10.508474576271189,3.62,0.5598028137608456,0.3508495718579987,0.3508495718579987,-0.20895324190284692,1.0,0.0
0.5,0.08,10.508474576271189,3.81,0.5598028216303899,0.3508495769383936,0.3508495769383936,-0.20895324469199628,1.0,0.0
0.5,0.08,10.508474576271189,4.0,0.5598028177135038,0.3508495744540393,0.3508495744540393,-0.20895324325946452,1.0,0.0
0.5,0.08,10.779661016949152,0.2,0.3756843576622718,0.2383058681990626,0.2383058681990626,-0.1373784894632092,1.0,0.0
0.5,0.08,10.779661016949152,0.39,0.375684364575609,0.2383058729631146,0.2383058729631146,-0.1373784916124944,1.0,0.0
0.5,0.08,10.779661016949152,0.5800000000000001,0.375684319424555,0.2383058442403769,0.2383058442403769,-0.1373784751841781,1.0,0.0
0.5,0.08,10.779661016949152,0.77,0.3756843325668158,0.238305852703562,0.238305852703562,-0.13737847986325383,1.0,0.0
0.5,0.08,10.779661016949152,0.96,0.3756843496937457,0.238305863381656,0.238305863381656,-0.1373784863120897,1.0,0.0
0.5,0.08,10.779661016949152,1.15,0.3756843215741181,0.2383058457158442,0.2383058457158442,-0.13737847585827387,1.0,0.0
0.5,0.08,10.779661016949152,1.34,0.3756843287109926,0.2383058503130236,0.2383058503130236,-0.13737847839796902,1.0,0.0
0.5,0.08,10.779661016949152,1.53,0.375684359684745,0.2383058700063247,0.2383058700063247,-0.1373784896784203,1.0,0.0
0.5,0.08,10.779661016949152,1.72,0.3756843397804354,0.2383058574730494,0.2383058574730494,-0.13737848230738603,1.0,0.0
0.5,0.08,10.779661016949152,1.91,0.3756843476711502,0.2383058623816866,0.2383058623816866,-0.13737848528946361,1.0,0.0
0.5,0.08,10.779661016949152,2.1,0.3756843499343297,0.2383058638504441,0.2383058638504441,-0.1373784860838856,1.0,0.0
0.5,0.08,10.779661016949152,2.29,0.3756843556732051,0.2383058674053058,0.2383058674053058,-0.13737848826789928,1.0,0.0
0.5,0.08,10.779661016949152,2.4800000000000004,0.375684342179976,0.2383058589070507,0.2383058589070507,-0.1373784832729253,1.0,0.0
0.5,0.08,10.779661016949152,2.6700000000000004,0.3756843476538908,0.2383058623076518,0.2383058623076518,-0.137378485346239,1.0,0.0
0.5,0.08,10.779661016949152,2.8600000000000003,0.3756843493168162,0.2383058633863981,0.2383058633863981,-0.13737848593041813,1.0,0.0
0.5,0.08,10.779661016949152,3.0500000000000003,0.3756843387378145,0.2383058567246988,0.2383058567246988,-0.13737848201311567,1.0,0.0
0.5,0.08,10.779661016949152,3.24,0.3756843434507164,0.238305859654967,0.238305859654967,-0.13737848379574938,1.0,0.0
0.5,0.08,10.779661016949152,3.43,0.3756843450731743,0.2383058607029286,0.2383058607029286,-0.13737848437024566,1.0,0.0
0.5,0.08,10.779661016949152,3.62,0.3756843388626356,0.238305856733456,0.238305856733456,-0.13737848212917958,1.0,0.0
0.5,0.08,10.779661016949152,3.81,0.3756843483968493,0.2383058628664425,0.2383058628664425,-0.13737848553040677,1.0,0.0
0.5,0.08,10.779661016949152,4.0,0.375684351755386,0.2383058649480338,0.2383058649480338,-0.1373784868073522,1.0,0.0
0.5,0.08,11.050847457627118,0.2,0.2360870702644034,0.159605066259812,0.159605066259812,-0.0764820040045914,1.0,0.0
0.5,0.08,11.050847457627118,0.39,0.2360869793018446,0.159605004667639,0.159605004667639,-0.07648197463420561,1.0,0.0
0.5,0.08,11.050847457627118,0.5800000000000001,0.236087010323669,0.1596050258619993,0.1596050258619993,-0.0764819844616697,1.0,0.0
0.5,0.08,11.050847457627118,0.77,0.2360869790422939,0.1596050046410977,0.1596050046410977,-0.0764819744011962,1.0,0.0
0.5,0.08,11.050847457627118,0.96,0.2360870164850332,0.1596050298589729,0.1596050298589729,-0.07648198662606029,1.0,0.0
0.5,0.08,11.050847457627118,1.15,0.236087024245857,0.1596050352271681,0.1596050352271681,-0.07648198901868891,1.0,0.0
0.5,0.08,11.050847457627118,1.34,0.2360870044380041,0.159605021803066,0.159605021803066,-0.0764819826349381,1.0,0.0
0.5,0.08,11.050847457627118,1.53,0.2360870129526685,0.1596050276372022,0.1596050276372022,-0.07648198531546632,1.0,0.0
0.5,0.08,11.050847457627118,1.72,0.2360869987684727,0.1596050180223556,0.1596050180223556,-0.07648198074611709,1.0,0.0
0.5,0.08,11.050847457627118,1.91,0.2360870101541969,0.1596050257208496,0.1596050257208496,-0.07648198443334728,1.0,0.0
0.5,0.08,11.050847457627118,2.1,0.2360870159366004,0.1596050296772389,0.1596050296772389,-0.07648198625936148,1.0,0.0
0.5,0.08,11.050847457627118,2.29,0.2360870094280938,0.1596050252276761,0.1596050252276761,-0.07648198420041769,1.0,0.0
0.5,0.08,11.050847457627118,2.4800000000000004,0.2360870143801128,0.1596050286121573,0.1596050286121573,-0.07648198576795548,1.0,0.0
0.5,0.08,11.050847457627118,2.6700000000000004,0.2360870050702312,0.1596050223007277,0.1596050223007277,-0.07648198276950349,1.0,0.0
0.5,0.08,11.050847457627118,2.8600000000000003,0.2360869970635341,0.159605016869178,0.159605016869178,-0.07648198019435609,1.0,0.0
0.5,0.08,11.050847457627118,3.0500000000000003,0.2360870161057721,0.1596050297850155,0.1596050297850155,-0.07648198632075659,1.0,0.0
0.5,0.08,11.050847457627118,3.24,0.2360870083871791,0.1596050245495895,0.1596050245495895,-0.07648198383758961,1.0,0.0
0.5,0.08,11.050847457627118,3.43,0.2360870119701029,0.159605027000488,0.159605027000488,-0.07648198496961489,1.0,0.0
0.5,0.08,11.050847457627118,3.62,0.236087008116744,0.1596050243614972,0.1596050243614972,-0.07648198375524679,1.0,0.0
0.5,0.08,11.050847457627118,3.81,0.2360870019048428,0.1596050201511172,0.1596050201511172,-0.07648198175372561,1.0,0.0
0.5,0.08,11.050847457627118,4.0,0.2360870162419255,0.15960502987347,0.15960502987347,-0.07648198636845549,1.0,0.0
0.5,0.08,11.322033898305085,0.2,0.1694163961943244,0.1052289000699589,0.1052289000699589,-0.06418749612436549,1.0,0.0
0.5,0.08,11.322033898305085,0.39,0.1694163486710103,0.105228870581043,0.105228870581043,-0.0641874780899673,1.0,0.0
0.5,0.08,11.322033898305085,0.5800000000000001,0.1694163518109548,0.1052288724438667,0.1052288724438667,-0.0641874793670881,1.0,0.0
0.5,0.08,11.322033898305085,0.77,0.1694163387145693,0.1052288643423349,0.1052288643423349,-0.06418747437223439,1.0,0.0
0.5,0.08,11.322033898305085,0.96,0.1694163425644252,0.1052288666898901,0.1052288666898901,-0.0641874758745351,1.0,0.0
0.5,0.08,11.322033898305085,1.15,0.1694163473188937,0.1052288696067083,0.1052288696067083,-0.06418747771218541,1.0,0.0
0.5,0.08,11.322033898305085,1.34,0.1694163383855782,0.1052288641078505,0.1052288641078505,-0.06418747427772771,1.0,0.0
0.5,0.08,11.322033898305085,1.53,0.1694163037231426,0.1052288425424044,0.1052288425424044,-0.06418746118073819,1.0,0.0
0.5,0.08,11.322033898305085,1.72,0.1694163031722533,0.1052288422283301,0.1052288422283301,-0.06418746094392322,1.0,0.0
0.5,0.08,11.322033898305085,1.91,0.1694163086517985,0.1052288456232125,0.1052288456232125,-0.064187463028586,1.0,0.0
0.5,0.08,11.322033898305085,2.1,0.1694163143233991,0.1052288491307107,0.1052288491307107,-0.06418746519268839,1.0,0.0
0.5,0.08,11.322033898305085,2.29,0.1694163119373138,0.1052288476721893,0.1052288476721893,-0.06418746426512449,1.0,0.0
0.5,0.08,11.322033898305085,2.4800000000000004,0.1694163164884317,0.1052288504832494,0.1052288504832494,-0.0641874660051823,1.0,0.0
0.5,0.08,11.322033898305085,2.6700000000000004,0.1694163194604097,0.1052288523206833,0.1052288523206833,-0.0641874671397264,1.0,0.0
0.5,0.08,11.322033898305085,2.8600000000000003,0.1694163350618715,0.1052288620746924,0.1052288620746924,-0.06418747298717911,1.0,0.0
0.5,0.08,11.322033898305085,3.0500000000000003,0.1694163373219123,0.1052288634637083,0.1052288634637083,-0.064187473858204,1.0,0.0
0.5,0.08,11.322033898305085,3.24,0.1694163342916105,0.1052288615958418,0.1052288615958418,-0.06418747269576869,1.0,0.0
0.5,0.08,11.322033898305085,3.43,0.1694163190569176,0.105228852115226,0.105228852115226,-0.0641874669416916,1.0,0.0
0.5,0.08,11.322033898305085,3.62,0.1694163211143334,0.1052288533856133,0.1052288533856133,-0.06418746772872011,1.0,0.0
0.5,0.08,11.322033898305085,3.81,0.1694163199981829,0.1052288527021515,0.1052288527021515,-0.0641874672960314,1.0,0.0
0.5,0.08,11.322033898305085,4.0,0.16941632181135,0.1052288538219299,0.1052288538219299,-0.0641874679894201,1.0,0.0
0.5,0.08,11.593220338983052,0.2,0.1132645253351557,0.0682788291262098,0.0682788291262098,-0.044985696208945894,1.0,0.0
0.5,0.08,11.593220338983052,0.39,0.1132646838768716,0.0682789250409877,0.0682789250409877,-0.04498575883588389,1.0,0.0
0.5,0.08,11.593220338983052,0.5800000000000001,0.1132647443063446,0.0682789615818888,0.0682789615818888,-0.0449857827244558,1.0,0.0
0.5,0.08,11.593220338983052,0.77,0.1132646938527633,0.0682789310839466,0.0682789310839466,-0.0449857627688167,1.0,0.0
0.5,0.08,11.593220338983052,0.96,0.1132647284081829,0.0682789519720768,0.0682789519720768,-0.0449857764361061,1.0,0.0
0.5,0.08,11.593220338983052,1.15,0.1132647512612428,0.0682789657951712,0.0682789657951712,-0.0449857854660716,1.0,0.0
0.5,0.08,11.593220338983052,1.34,0.1132647215123133,0.0682789478095403,0.0682789478095403,-0.044985773702773,1.0,0.0
0.5,0.08,11.593220338983052,1.53,0.1132647286045316,0.068278952178337,0.068278952178337,-0.0449857764261946,1.0,0.0
0.5,0.08,11.593220338983052,1.72,0.1132647420987698,0.0682789603422729,0.0682789603422729,-0.044985781756496895,1.0,0.0
0.5,0.08,11.593220338983052,1.91,0.1132647237275379,0.0682789492236309,0.0682789492236309,-0.044985774503907006,1.0,0.0
0.5,0.08,11.593220338983052,2.1,0.1132647006610538,0.0682789353433974,0.0682789353433974,-0.0449857653176564,1.0,0.0
0.5,0.08,11.593220338983052,2.29,0.1132647145737586,0.0682789437435877,0.0682789437435877,-0.0449857708301709,1.0,0.0
0.5,0.08,11.593220338983052,2.4800000000000004,0.1132647024177474,0.0682789363823388,0.0682789363823388,-0.0449857660354086,1.0,0.0
0.5,0.08,11.593220338983052,2.6700000000000004,0.1132647129668335,0.0682789427601905,0.0682789427601905,-0.044985770206643,1.0,0.0
0.5,0.08,11.593220338983052,2.8600000000000003,0.1132647232960338,0.06827894899783,0.06827894899783,-0.0449857742982038,1.0,0.0
0.5,0.08,11.593220338983052,3.0500000000000003,0.1132647118610197,0.0682789420808706,0.0682789420808706,-0.04498576978014911,1.0,0.0
0.5,0.08,11.593220338983052,3.24,0.1132647210433701,0.068278947626909,0.068278947626909,-0.044985773416461095,1.0,0.0
0.5,0.08,11.593220338983052,3.43,0.1132647291134427,0.0682789525035793,0.0682789525035793,-0.0449857766098634,1.0,0.0
0.5,0.08,11.593220338983052,3.62,0.1132647192638627,0.0682789465444205,0.0682789465444205,-0.044985772719442194,1.0,0.0
0.5,0.08,11.593220338983052,3.81,0.1132647266229048,0.0682789509918217,0.0682789509918217,-0.044985775631083094,1.0,0.0
0.5,0.08,11.593220338983052,4.0,0.1132647325146805,0.0682789545558696,0.0682789545558696,-0.044985777958810896,1.0,0.0
0.5,0.08,11.864406779661016,0.2,0.0679302202144628,0.0437065604029934,0.0437065604029934,-0.024223659811469393,1.0,0.0
0.5,0.08,11.864406779661016,0.39,0.067930547070862,0.043706770585433,0.043706770585433,-0.024223776485429005,1.0,0.0
0.5,0.08,11.864406779661016,0.5800000000000001,0.067930524372902,0.0437067560142052,0.0437067560142052,-0.024223768358696794,1.0,0.0
0.5,0.08,11.864406779661016,0.77,0.0679305950157588,0.0437068015621715,0.0437068015621715,-0.024223793453587293,1.0,0.0
0.5,0.08,11.864406779661016,0.96,0.067930568207972,0.0437067843044782,0.0437067843044782,-0.0242237839034938,1.0,0.0
0.5,0.08,11.864406779661016,1.15,0.0679305369442156,0.0437067642685124,0.0437067642685124,-0.024223772675703192,1.0,0.0
0.5,0.08,11.864406779661016,1.34,0.0679305402571418,0.0437067662989447,0.0437067662989447,-0.024223773958197102,1.0,0.0
0.5,0.08,11.864406779661016,1.53,0.0679305302366431,0.0437067598513882,0.0437067598513882,-0.024223770385254896,1.0,0.0
0.5,0.08,11.864406779661016,1.72,0.0679305135280626,0.043706749158632,0.043706749158632,-0.024223764369430606,1.0,0.0
0.5,0.08,11.864406779661016,1.91,0.0679305529144285,0.0437067744781491,0.0437067744781491,-0.024223778436279396,1.0,0.0
0.5,0.08,11.864406779661016,2.1,0.0679305444686062,0.0437067690411816,0.0437067690411816,-0.024223775427424606,1.0,0.0
0.5,0.08,11.864406779661016,2.29,0.067930566395057,0.0437067831752528,0.0437067831752528,-0.0242237832198042,1.0,0.0
0.5,0.08,11.864406779661016,2.4800000000000004,0.0679305596065345,0.0437067788023274,0.0437067788023274,-0.024223780804207104,1.0,0.0
0.5,0.08,11.864406779661016,2.6700000000000004,0.0679305276492799,0.0437067582062452,0.0437067582062452,-0.0242237694430347,1.0,0.0
0.5,0.08,11.864406779661016,2.8600000000000003,0.0679305464508466,0.0437067703247782,0.0437067703247782,-0.0242237761260684,1.0,0.0
0.5,0.08,11.864406779661016,3.0500000000000003,0.067930542173145,0.0437067675697851,0.0437067675697851,-0.024223774603359893,1.0,0.0
0.5,0.08,11.864406779661016,3.24,0.0679305383974115,0.0437067651381835,0.0437067651381835,-0.024223773259228004,1.0,0.0
0.5,0.08,11.864406779661016,3.43,0.0679305524635502,0.0437067742059677,0.0437067742059677,-0.024223778257582505,1.0,0.0
0.5,0.08,11.864406779661016,3.62,0.0679305485438196,0.0437067716813556,0.0437067716813556,-0.02422377686246399,1.0,0.0
0.5,0.08,11.864406779661016,3.81,0.0679305450208937,0.0437067694123352,0.0437067694123352,-0.024223775608558498,1.0,0.0
0.5,0.08,11.864406779661016,4.0,0.0679305401884621,0.0437067662974733,0.0437067662974733,-0.024223773890988808,1.0,0.0
0.5,0.08,12.135593220338984,0.2,0.0355551282266338,0.0277960020475645,0.0277960020475645,-0.007759126179069299,1.0,0.0
0.5,0.08,12.135593220338984,0.39,0.0355552310887903,0.0277960823950679,0.0277960823950679,-0.007759148693722403,1.0,0.0
0.5,0.08,12.135593220338984,0.5800000000000001,0.0355553740651704,0.0277961942562792,0.0277961942562792,-0.0077591798088911985,1.0,0.0
0.5,0.08,12.135593220338984,0.77,0.0355552816454863,0.0277961218951212,0.0277961218951212,-0.007759159750365098,1.0,0.0
0.5,0.08,12.135593220338984,0.96,0.0355552779416982,0.0277961190811736,0.0277961190811736,-0.007759158860524602,1.0,0.0
0.5,0.08,12.135593220338984,1.15,0.0355553017523888,0.0277961376123621,0.0277961376123621,-0.007759164140026701,1.0,0.0
0.5,0.08,12.135593220338984,1.34,0.0355552937219369,0.027796131388201,0.027796131388201,-0.0077591623337359,1.0,0.0
0.5,0.08,12.135593220338984,1.53,0.0355552876728156,0.0277961267002743,0.0277961267002743,-0.0077591609725412986,1.0,0.0
0.5,0.08,12.135593220338984,1.72,0.0355553044979492,0.027796139802957,0.027796139802957,-0.007759164694992198,1.0,0.0
0.5,0.08,12.135593220338984,1.91,0.0355552985799151,0.0277961352112653,0.0277961352112653,-0.007759163368649801,1.0,0.0
0.5,0.08,12.135593220338984,2.1,0.0355552715223293,0.027796114022745,0.027796114022745,-0.007759157499584297,1.0,0.0
0.5,0.08,12.135593220338984,2.29,0.0355553043890798,0.0277961397372893,0.0277961397372893,-0.007759164651790499,1.0,0.0
0.5,0.08,12.135593220338984,2.4800000000000004,0.0355553070602489,0.0277961418193335,0.0277961418193335,-0.007759165240915397,1.0,0.0
0.5,0.08,12.135593220338984,2.6700000000000004,0.0355552797442993,0.0277961204689976,0.0277961204689976,-0.007759159275301696,1.0,0.0
0.5,0.08,12.135593220338984,2.8600000000000003,0.0355552774365156,0.0277961186862324,0.0277961186862324,-0.007759158750283199,1.0,0.0
0.5,0.08,12.135593220338984,3.0500000000000003,0.0355553076094449,0.0277961422627323,0.0277961422627323,-0.007759165346712598,1.0,0.0
0.5,0.08,12.135593220338984,3.24,0.0355552840221596,0.0277961238234294,0.0277961238234294,-0.0077591601987302,1.0,0.0
0.5,0.08,12.135593220338984,3.43,0.0355552880746523,0.0277961269892625,0.0277961269892625,-0.007759161085389803,1.0,0.0
0.5,0.08,12.135593220338984,3.62,0.0355552901602216,0.0277961286155672,0.0277961286155672,-0.007759161544654402,1.0,0.0
0.5,0.08,12.135593220338984,3.81,0.0355552926968682,0.0277961305948997,0.0277961305948997,-0.007759162101968496,1.0,0.0
0.5,0.08,12.135593220338984,4.0,0.0355552903473987,0.0277961287737667,0.0277961287737667,-0.0077591615736320035,1.0,0.0
0.5,0.08,12.40677966101695,0.2,0.0164960784812654,0.0010502308931844,0.0010502308931844,-0.015445847588081,1.0,0.0
0.5,0.08,12.40677966101695,0.39,0.0164960095994325,0.0010502264936526,0.0010502264936526,-0.0154457831057799,1.0,0.0
0.5,0.08,12.40677966101695,0.5800000000000001,0.0164962060067582,0.0010502390063897,0.0010502390063897,-0.015445967000368502,1.0,0.0
0.5,0.08,12.40677966101695,0.77,0.0164961193722573,0.0010502334897315,0.0010502334897315,-0.015445885882525802,1.0,0.0
0.5,0.08,12.40677966101695,0.96,0.0164961408988116,0.001050234860391,0.001050234860391,-0.0154459060384206,1.0,0.0
0.5,0.08,12.40677966101695,1.15,0.0164961074831199,0.001050232729379,0.001050232729379,-0.015445874753740901,1.0,0.0
0.5,0.08,12.40677966101695,1.34,0.0164961129381212,0.0010502330801043,0.0010502330801043,-0.0154458798580169,1.0,0.0
0.5,0.08,12.40677966101695,1.53,0.0164961272434943,0.0010502339910909,0.0010502339910909,-0.0154458932524034,1.0,0.0
0.5,0.08,12.40677966101695,1.72,0.0164960990476027,0.0010502321966279,0.0010502321966279,-0.0154458668509748,1.0,0.0
0.5,0.08,12.40677966101695,1.91,0.0164961480918718,0.001050235320134,0.001050235320134,-0.015445912771737801,1.0,0.0
0.5,0.08,12.40677966101695,2.1,0.0164961290017414,0.0010502341026603,0.0010502341026603,-0.015445894899081101,1.0,0.0
0.5,0.08,12.40677966101695,2.29,0.0164961305369812,0.001050234202148,0.001050234202148,-0.0154458963348332,1.0,0.0
0.5,0.08,12.40677966101695,2.4800000000000004,0.0164961157168992,0.0010502332568482,0.0010502332568482,-0.015445882460050998,1.0,0.0
0.5,0.08,12.40677966101695,2.6700000000000004,0.0164961237166158,0.0010502337662796,0.0010502337662796,-0.0154458899503362,1.0,0.0
0.5,0.08,12.40677966101695,2.8600000000000003,0.01649610596229,0.001050232635804,0.001050232635804,-0.015445873326486002,1.0,0.0
0.5,0.08,12.40677966101695,3.0500000000000003,0.0164961372118896,0.0010502346265117,0.0010502346265117,-0.0154459025853779,1.0,0.0
0.5,0.08,12.40677966101695,3.24,0.0164961425439854,0.0010502349660212,0.0010502349660212,-0.0154459075779642,1.0,0.0
0.5,0.08,12.40677966101695,3.43,0.0164961266969407,0.0010502339569408,0.0010502339569408,-0.0154458927399999,1.0,0.0
0.5,0.08,12.40677966101695,3.62,0.0164961320211987,0.001050234295957,0.001050234295957,-0.0154458977252417,1.0,0.0
0.5,0.08,12.40677966101695,3.81,0.0164961222954329,0.0010502336756541,0.0010502336756541,-0.015445888619778799,1.0,0.0
0.5,0.08,12.40677966101695,4.0,0.016496123497739,0.0010502337532098,0.0010502337532098,-0.015445889744529201,1.0,0.0
0.5,0.08,12.677966101694915,0.2,0.005859838346523,0.0006730918458418,0.0006730918458418,-0.0051867465006812,1.0,0.0
0.5,0.08,12.677966101694915,0.39,0.0058598626065984,0.0006730946372089,0.0006730946372089,-0.0051867679693895,1.0,0.0
0.5,0.08,12.677966101694915,0.5800000000000001,0.0058599487736566,0.0006731045472018,0.0006731045472018,-0.0051868442264548,1.0,0.0
0.5,0.08,12.677966101694915,0.77,0.0058598874308829,0.0006730974938889,0.0006730974938889,-0.0051867899369939996,1.0,0.0
0.5,0.08,12.677966101694915,0.96,0.0058598875725552,0.0006730975100128,0.0006730975100128,-0.005186790062542399,1.0,0.0
0.5,0.08,12.677966101694915,1.15,0.0058598893517153,0.0006730977167315,0.0006730977167315,-0.0051867916349838,1.0,0.0
0.5,0.08,12.677966101694915,1.34,0.0058598960659662,0.0006730984893423,0.0006730984893423,-0.0051867975766239005,1.0,0.0
0.5,0.08,12.677966101694915,1.53,0.0058598950825462,0.000673098375966,0.000673098375966,-0.0051867967065802,1.0,0.0
0.5,0.08,12.677966101694915,1.72,0.0058599001887823,0.0006730989620436,0.0006730989620436,-0.0051868012267387,1.0,0.0
0.5,0.08,12.677966101694915,1.91,0.0058599038212621,0.000673099380246,0.000673099380246,-0.0051868044410161,1.0,0.0
0.5,0.08,12.677966101694915,2.1,0.0058599024031004,0.0006730992170406,0.0006730992170406,-0.0051868031860598,1.0,0.0
0.5,0.08,12.677966101694915,2.29,0.0058599013057921,0.0006730990907667,0.0006730990907667,-0.0051868022150254,1.0,0.0
0.5,0.08,12.677966101694915,2.4800000000000004,0.0058599040178034,0.0006730994029455,0.0006730994029455,-0.0051868046148579,1.0,0.0
0.5,0.08,12.677966101694915,2.6700000000000004,0.0058599028882213,0.0006730992729243,0.0006730992729243,-0.005186803615296999,1.0,0.0
0.5,0.08,12.677966101694915,2.8600000000000003,0.0058599019045406,0.0006730991597038,0.0006730991597038,-0.005186802744836801,1.0,0.0
0.5,0.08,12.677966101694915,3.0500000000000003,0.0058599040724215,0.0006730994092483,0.0006730994092483,-0.0051868046631732,1.0,0.0
