mode,D,eta,mu_full,mu_mode_map,mu_mode_path,chi2_full,chi2_mode,acceptance_mismatch,width_full,width_mode,c_uv22_full,c_uv22_mode,delta_log_mu,delta_log_uv_ratio,delta_log_fin_ratio,delta_log_rge_ratio,delta_log_width_term,identity_residual,delta_log_uv_g_only,delta_log_uv_p_only,delta_log_uv_m2_only,dominant_component,abs_width_component,abs_uv_component,abs_fin_component,abs_rge_component
bandcombo,5.6,2.6700000000000004,52.9886115413988,81.54039838216748,81.54039838244526,16633.655254808404,40140.52158032819,0.0,15.359100669971841,8.81742349644043,0.001302126352564385,0.0013020575208096458,0.3404770612760384,-0.10660145671498888,0.0,-0.0006492472045774404,0.5549784691151736,-2.55351295663786e-15,-0.10690745000411361,0.0,0.00030599328912472856,width,0.5549784691151736,0.21320291342997777,0.0,0.0012984944091548808
bandcombo,5.6,2.765,52.98998834071848,81.54749299113664,81.54749299141453,16634.54310622168,40147.62895477685,0.0,15.358646876786178,8.8166235847115,0.001302123930577479,0.0013020550989507685,0.3405382388385334,-0.10660145671498977,0.0,-0.0006492472045774404,0.5550396466776681,-3.3306690738754696e-16,-0.10690745000411361,0.0,0.0003059932891238404,width,0.5550396466776681,0.21320291342997955,0.0,0.0012984944091548808
bandcombo,5.6,2.8600000000000003,52.99136512618419,81.55458777444547,81.55458777472333,16635.430972395337,40154.7371330705,0.0,15.35819310469842,8.815823789578342,0.0013021215083105515,0.001302052676811884,0.3405994119075322,-0.10660145671498977,0.0,-0.0006492472045774404,0.5551008197466678,-1.2212453270876722e-15,-0.10690745000411361,0.0,0.0003059932891238404,width,0.5551008197466678,0.21320291342997955,0.0,0.0012984944091548808
bandcombo,5.6,2.955,52.992741897793195,81.56168273205182,81.56168273232976,16636.318853326906,40161.84611521334,0.0,15.357739353707696,8.815024111020385,0.0013021190857636145,0.001302050254393006,0.3406605804832772,-0.10660145671498888,0.0,-0.0006492472045774404,0.5551619883224124,-2.55351295663786e-15,-0.10690745000411361,0.0,0.00030599328912472856,width,0.5551619883224124,0.21320291342997777,0.0,0.0012984944091548808
bandcombo,5.6,3.0500000000000003,52.99411865555172,81.56877786394496,81.56877786422282,16637.20674901969,40168.95590124093,0.0,15.357285623811126,8.81422454901406,0.0013021166629367071,0.0013020478316941714,0.34072174456621784,-0.10660145671498888,0.0,-0.0006492472045774404,0.555223152405353,-2.55351295663786e-15,-0.10690745000411361,0.0,0.00030599328912472856,width,0.555223152405353,0.21320291342997777,0.0,0.0012984944091548808
bandcombo,5.6,3.145,52.99549539944356,81.57587317001703,81.575873170295,16638.094659462513,40176.066491091595,0.0,15.356831915012032,8.813425103546056,0.001302114239829854,0.001302045408715406,0.34078290415604595,-0.10660145671498888,0.0,-0.0006492472045774404,0.5552843119951816,-2.9976021664879227e-15,-0.10690745000411273,0.0,0.00030599328912472856,width,0.5552843119951816,0.21320291342997777,0.0,0.0012984944091548808
bandcombo,5.6,3.24,52.99687212947589,81.58296865026828,81.58296865054622,16638.982584659287,40183.17788481191,0.0,15.356378227306825,8.812625774591385,0.001302111816443075,0.00130204298545673,0.34084405925332906,-0.10660145671498888,0.0,-0.0006492472045774404,0.5553454670924638,-2.1094237467877974e-15,-0.10690745000411273,0.0,0.00030599328912472856,width,0.5553454670924638,0.21320291342997777,0.0,0.0012984944091548808
bandcombo,5.6,3.3350000000000004,52.998248845639154,81.59006430463818,81.59006430491608,16639.870524603135,40190.29008238752,0.0,15.355924560695781,8.811826562131003,0.0013021093927763473,0.0013020405619181199,0.34090520985820927,-0.10660145671498888,0.0,-0.0006492472045774404,0.555406617697344,-2.1094237467877974e-15,-0.10690745000411273,0.0,0.00030599328912472856,width,0.555406617697344,0.21320291342997777,0.0,0.0012984944091548808
bandcombo,5.6,3.43,52.999625547933455,81.59716013309406,81.59716013337206,16640.758479293418,40197.40308383206,0.0,15.355470915177422,8.811027466143482,0.0013021069688296935,0.0013020381380995988,0.34096635597098945,-0.10660145671498888,0.0,-0.0006492472045774404,0.5554677638101237,-1.6653345369377348e-15,-0.10690745000411361,0.0,0.00030599328912472856,width,0.5554677638101237,0.21320291342997777,0.0,0.0012984944091548808
bandcombo,5.6,3.5250000000000004,53.001002236358595,81.60425613557751,81.60425613585545,16641.646448729276,40204.516889133265,0.0,15.355017290751952,8.810228486611106,0.0013021045446032034,0.0013020357140012553,0.3410274975916572,-0.10660145671498888,0.0,-0.0006492472045774404,0.5555289054307928,-2.9976021664879227e-15,-0.10690745000411361,0.0,0.0003059932891238404,width,0.5555289054307928,0.21320291342997777,0.0,0.0012984944091548808
bandcombo,5.6,3.62,53.00237891090342,81.61135231203897,81.61135231231697,16642.534432902812,40211.631498287745,0.0,15.354563687418901,8.809429623512987,0.0013021021200968039,0.001302033289623018,0.34108863472052153,-0.10660145671498888,0.0,-0.0006492472045774404,0.5555900425596567,-2.55351295663786e-15,-0.10690745000411361,0.0,0.00030599328912472856,width,0.5555900425596567,0.21320291342997777,0.0,0.0012984944091548808
bandcombo,5.6,3.7150000000000003,53.0037555715775,81.61844866246683,81.61844866274484,16643.422431819472,40218.74691133016,0.0,15.354110105175497,8.808630876826257,0.0013020996953105777,0.0013020308649649684,0.34114976735796265,-0.10660145671498977,0.0,-0.0006492472045774404,0.5556511751970978,-7.771561172376096e-16,-0.10690745000411361,0.0,0.0003059932891238404,width,0.5556511751970978,0.21320291342997955,0.0,0.0012984944091548808
bandcombo,5.6,3.81,53.00513221836765,81.62554518678593,81.62554518706395,16644.31044547004,40225.86312823143,0.0,15.353656544022918,8.807832246533422,0.001302097270244497,0.0013020284400270792,0.34121089550401074,-0.10660145671498977,0.0,-0.0006492472045774404,0.5557123033431446,5.551115123125783e-16,-0.10690745000411361,0.0,0.0003059932891238404,width,0.5557123033431446,0.21320291342997955,0.0,0.0012984944091548808
bandcombo,5.6,3.9050000000000002,53.00650885127799,81.63264188496647,81.63264188524455,16645.198473856457,40232.98014900796,0.0,15.353203003959544,8.807033732613332,0.0013020948448986267,0.0013020260148094152,0.341272019158926,-0.10660145671498888,0.0,-0.0006492472045774404,0.5557734269980608,-2.1094237467877974e-15,-0.10690745000411361,0.0,0.00030599328912472856,width,0.5557734269980608,0.21320291342997777,0.0,0.0012984944091548808
bandcombo,5.6,4.0,53.00788547030098,81.63973875695336,81.63973875723148,16646.086516973137,40240.097973650765,0.0,15.352749484985301,8.806235335046562,0.0013020924192729552,0.0013020235893119647,0.34133313832287815,-0.10660145671498977,0.0,-0.0006492472045774404,0.5558345461620138,-1.2212453270876722e-15,-0.10690745000411361,0.0,0.0003059932891238404,width,0.5558345461620138,0.21320291342997955,0.0,0.0012984944091548808
bandcombo,6.4,0.2,57.79750829366997,67.7832077590689,67.783207759048,19879.24338584108,27542.06420239815,0.0,3.969666922829476,5.569633370577888,0.0006722767776805341,0.0009438306515848015,0.12401940920897925,0.23272803399237763,0.0,-0.001394810904562437,-0.33864703696664855,-2.55351295663786e-15,0.15259217544862835,0.0,0.08013585854374838,uv,0.33864703696664855,0.46545606798475525,0.0,0.002789621809124874
bandcombo,6.4,0.29500000000000004,57.79758274615296,67.78314756092537,67.78314756090441,19879.295872557308,27542.014250597444,0.0,3.9696588609741683,5.569634092602299,0.0006722765227321561,0.0009438302936547023,0.12401724870661113,0.23272803399237674,0.0,-0.001394810904562437,-0.3386491974690169,-5.551115123125783e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.3386491974690169,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,0.39,57.797657198482966,67.7830873629883,67.78308736296741,19879.348359234984,27541.964299013343,0.0,3.9696507991512715,5.569634814612736,0.0006722762677837851,0.0009438299357246131,0.12401508821080842,0.23272803399237674,0.0,-0.001394810904562437,-0.33865135796481916,-9.992007221626409e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33865135796481916,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,0.48500000000000004,57.79773165082284,67.783027165356,67.78302716533506,19879.400845988897,27541.914347727452,0.0,3.9696427373677756,5.569635536626725,0.0006722760128369652,0.0009438295777967013,0.12401292772018646,0.23272803399237674,0.0,-0.001394810904562437,-0.33865351845544134,-7.771561172376096e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33865351845544134,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,0.5800000000000001,57.79780610273658,67.78296696783595,67.78296696781501,19879.453332511697,27541.86439657998,0.0,3.969634675612508,5.569636258602259,0.0006722757578882074,0.0009438292198660688,0.12401076723947213,0.23272803399237674,0.0,-0.001394810904562437,-0.33865567893615545,-9.992007221626409e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33865567893615545,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,0.675,57.79788055429579,67.78290677051986,67.78290677049895,19879.50581885384,27541.814445647055,0.0,3.9696266138937455,5.569636980550412,0.0006722755029386346,0.000943828861934292,0.12400860676876224,0.23272803399237674,0.0,-0.001394810904562437,-0.3386578394068649,-1.4432899320127035e-15,0.15259217544862835,0.0,0.08013585854374838,uv,0.3386578394068649,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,0.77,57.79795500565248,67.78284657341185,67.78284657339093,19879.558305122508,27541.764494932097,0.0,3.9696185522086274,5.56963770248145,0.0006722752479888863,0.0009438285040022691,0.1240064463054944,0.23272803399237674,0.0,-0.001394810904562437,-0.3386599998701336,-5.551115123125783e-16,0.15259217544862924,0.0,0.08013585854374838,uv,0.3386599998701336,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,0.865,57.798029456520545,67.78278637654412,67.78278637652319,19879.610791115992,27541.71454446182,0.0,3.969610490566812,5.5696384243788115,0.0006722749930381232,0.0009438281460688214,0.12400428585507228,0.23272803399237674,0.0,-0.001394810904562437,-0.33866216032055485,-1.4432899320127035e-15,0.15259217544862835,0.0,0.08013585854374838,uv,0.33866216032055485,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,0.96,57.798103907315834,67.78272617988917,67.7827261798682,19879.663277127456,27541.66459421338,0.0,3.969602428956334,5.569639146267907,0.0006722747380877421,0.0009438277881359101,0.12400212540992239,0.23272803399237674,0.0,-0.001394810904562437,-0.3386643207657052,-9.992007221626409e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.3386643207657052,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,1.055,57.79817835781034,67.78266598339222,67.7826659833713,19879.71576299617,27541.61464414136,0.0,3.9695943673762777,5.569639868129973,0.0006722744831363397,0.0009438274302015649,0.12399996497318178,0.23272803399237674,0.0,-0.001394810904562437,-0.33866648120244625,-5.551115123125783e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33866648120244625,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,1.15,57.79825280797608,67.78260578716724,67.78260578714634,19879.76824870238,27541.564694340304,0.0,3.969586305839442,5.5696405899710415,0.0006722742281848447,0.0009438270722670894,0.12399780454699005,0.23272803399237674,0.0,-0.001394810904562437,-0.33866864162863686,-1.6653345369377348e-15,0.15259217544862835,0.0,0.08013585854374838,uv,0.33866864162863686,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,1.2449999999999999,57.798327258005095,67.78254559105781,67.7825455910369,19879.820734381497,27541.514744680426,0.0,3.9695782443249237,5.569641311792931,0.0006722739732325907,0.0009438267143315487,0.12399564412575881,0.23272803399237674,0.0,-0.001394810904562437,-0.33867080204986943,-3.3306690738754696e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33867080204986943,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,1.34,57.798401707671395,67.7824853952199,67.78248539519893,19879.873219874196,27541.464795291133,0.0,3.969570182854312,5.569642033591564,0.0006722737182801057,0.0009438263563956834,0.12399348371565466,0.23272803399237674,0.0,-0.001394810904562437,-0.3386729624599729,-9.992007221626409e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.3386729624599729,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,1.435,57.79847615703287,67.78242519958322,67.78242519956233,19879.92570522128,27541.41484611412,0.0,3.969562121418843,5.569642755365896,0.0006722734633269782,0.0009438259984589164,0.12399132331465967,0.23272803399237674,0.0,-0.001394810904562437,-0.3386751228609679,-9.992007221626409e-16,0.15259217544862835,0.0,0.0801358585437475,uv,0.3386751228609679,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,1.53,57.7985506061466,67.78236500412702,67.78236500410613,19879.97819046299,27541.364897132164,0.0,3.9695540600150405,5.569643477118232,0.000672273208373244,0.0009438256405212974,0.1239891629214851,0.23272803399237674,0.0,-0.001394810904562437,-0.3386772832541436,1.1102230246251565e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.3386772832541436,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,1.625,57.79862505495353,67.78230480889124,67.78230480887034,19880.030675557697,27541.314948378396,0.0,3.969545998648463,5.569644198847456,0.000672272953419034,0.0009438252825830103,0.12398700253772876,0.23272803399237674,0.0,-0.001394810904562437,-0.33867944363789926,-5.551115123125783e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33867944363789926,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,1.72,57.79869950357436,67.78224461384534,67.78224461382442,19880.08316059049,27541.264999827483,0.0,3.9695379373132327,5.569644920559394,0.0006722726984645482,0.0009438249246443363,0.12398484216086558,0.23272803399237763,0.0,-0.001394810904562437,-0.3386816040147618,-2.9976021664879227e-15,0.15259217544862924,0.0,0.08013585854374838,uv,0.3386816040147618,0.46545606798475525,0.0,0.002789621809124874
bandcombo,6.4,1.815,57.79877395186392,67.7821844190224,67.78218441900148,19880.135645459024,27541.21505150687,0.0,3.9695298760160442,5.569645642246796,0.0006722724435095134,0.0009438245667048912,0.12398268179388516,0.23272803399237674,0.0,-0.001394810904562437,-0.33868376438174264,-7.771561172376096e-16,0.15259217544862924,0.0,0.08013585854374838,uv,0.33868376438174264,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,1.91,57.798848399813814,67.78212422439309,67.7821242243722,19880.18813015738,27541.165103392213,0.0,3.9695218147539166,5.569646363907067,0.0006722721885536273,0.0009438242087642513,0.12398052143649974,0.23272803399237674,0.0,-0.001394810904562437,-0.3386859247391274,-1.4432899320127035e-15,0.15259217544862835,0.0,0.08013585854374838,uv,0.3386859247391274,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,2.005,57.7989228476108,67.78206402997148,67.78206402995058,19880.240614817223,27541.1151554952,0.0,3.9695137535243257,5.56964708555347,0.0006722719335977602,0.0009438238508236379,0.12397836108569482,0.23272803399237674,0.0,-0.001394810904562437,-0.338688085089933,-7.771561172376096e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.338688085089933,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,2.1,57.7989972950639,67.78200383575607,67.78200383573515,19880.293099303904,27541.06520781458,0.0,3.96950569233124,5.569647807173334,0.0006722716786411398,0.0009438234928819671,0.12397620074474336,0.23272803399237674,0.0,-0.001394810904562437,-0.33869024543088444,-7.771561172376096e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33869024543088444,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,2.1950000000000003,57.799071742225394,67.78194364174887,67.78194364172796,19880.345583654296,27541.015260352007,0.0,3.969497631173753,5.569648528770249,0.0006722714236839932,0.0009438231349395572,0.12397404041277316,0.23272803399237763,0.0,-0.001394810904562437,-0.33869240576285486,-2.3314683517128287e-15,0.15259217544862924,0.0,0.08013585854374838,uv,0.33869240576285486,0.46545606798475525,0.0,0.002789621809124874
bandcombo,6.4,2.29,57.799146189144594,67.78188344794157,67.78188344792063,19880.39806790315,27540.965313100613,0.0,3.9694895700498964,5.569649250346876,0.0006722711687264393,0.0009438227769965755,0.123971880088809,0.23272803399237674,0.0,-0.001394810904562437,-0.3386945660868175,-2.1094237467877974e-15,0.15259217544862835,0.0,0.0801358585437475,uv,0.3386945660868175,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,2.3850000000000002,57.79922063580626,67.78182325434057,67.7818232543196,19880.45055203971,27540.91536606568,0.0,3.9694815089606927,5.569649971902655,0.0006722709137684761,0.0009438224190530195,0.12396971977321325,0.23272803399237674,0.0,-0.001394810904562437,-0.33869672640241455,-7.771561172376096e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33869672640241455,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,2.4800000000000004,57.79929508220258,67.78176306094183,67.78176306092088,19880.5030360585,27540.865419243873,0.0,3.9694734479058686,5.5696506934367935,0.000672270658810036,0.0009438220611087937,0.12396755946605431,0.23272803399237674,0.0,-0.001394810904562437,-0.3386988867095724,-1.887379141862766e-15,0.15259217544862924,0.0,0.08013585854374838,uv,0.3386988867095724,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,2.575,57.79936952829194,67.78170286775334,67.78170286773242,19880.555519930156,27540.81547264181,0.0,3.969465386887194,5.569651414947114,0.000672270403851027,0.0009438217031637695,0.12396539916817417,0.23272803399237674,0.0,-0.001394810904562437,-0.3387010470074543,-1.1102230246251565e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.3387010470074543,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,2.6700000000000004,57.799443974113686,67.78164267477713,67.78164267475623,19880.608003682428,27540.76552626119,0.0,3.9694573259040293,5.569652136436335,0.0006722701488916236,0.0009438213452181913,0.12396323887891825,0.23272803399237674,0.0,-0.001394810904562437,-0.3387032072967089,-1.4432899320127035e-15,0.15259217544862835,0.0,0.08013585854374838,uv,0.3387032072967089,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,2.765,57.799518419643945,67.78158248198658,67.78158248196567,19880.660487298483,27540.71558007991,0.0,3.9694492649540325,5.569652857901053,0.0006722698939314877,0.0009438209872715849,0.1239610785983114,0.23272803399237674,0.0,-0.001394810904562437,-0.33870536757731573,-1.4432899320127035e-15,0.15259217544862835,0.0,0.08013585854374838,uv,0.33870536757731573,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,2.8600000000000003,57.79959286490279,67.78152228941583,67.78152228939494,19880.712970792458,27540.665634126308,0.0,3.9694412040404354,5.5696535793449415,0.0006722696389710111,0.0009438206293244999,0.1239589183265073,0.23272803399237674,0.0,-0.001394810904562437,-0.33870752784912006,-1.2212453270876722e-15,0.15259217544862835,0.0,0.0801358585437475,uv,0.33870752784912006,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,2.955,57.79966730991623,67.78146209705179,67.78146209703087,19880.76545418271,27540.615688389513,0.0,3.969433143161263,5.569654300768813,0.0006722693840101771,0.0009438202713769134,0.12395675806286288,0.23272803399237674,0.0,-0.001394810904562437,-0.33870968811276514,-5.551115123125783e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33870968811276514,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,3.0500000000000003,57.79974175463098,67.78140190488037,67.78140190485946,19880.817937431653,27540.56574285784,0.0,3.9694250823161714,5.569655022168188,0.0006722691290486461,0.0009438199134283483,0.12395459780809492,0.23272803399237674,0.0,-0.001394810904562437,-0.3387118483675331,-5.551115123125783e-16,0.15259217544862924,0.0,0.08013585854374838,uv,0.3387118483675331,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,3.145,57.799816199094906,67.78134171292335,67.78134171290243,19880.87042057305,27540.51579754935,0.0,3.9694170215064504,5.5696557435477185,0.0006722688740868066,0.0009438195554793501,0.1239524375616936,0.23272803399237674,0.0,-0.001394810904562437,-0.3387140086139344,-5.551115123125783e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.3387140086139344,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,3.24,57.79989064329194,67.7812815211713,67.78128152115039,19880.92290359556,27540.46585245623,0.0,3.9694089607314362,5.569656464905696,0.0006722686191245088,0.0009438191975297086,0.12395027732379926,0.23272803399237674,0.0,-0.001394810904562437,-0.3387161688518294,1.1102230246251565e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.3387161688518294,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,3.3350000000000004,57.79996508715362,67.78122132963342,67.78122132961248,19880.97538645092,27540.41590758611,0.0,3.969400899993602,5.56965718623826,0.0006722683641615655,0.0009438188395791603,0.12394811709572551,0.23272803399237674,0.0,-0.001394810904562437,-0.3387183290799023,-7.771561172376096e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.3387183290799023,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,3.43,57.80003953077853,67.78116113829248,67.78116113827156,19881.027869208625,27540.365962924687,0.0,3.969392839288963,5.569657907550692,0.0006722681091982096,0.0009438184816280335,0.12394595687552368,0.23272803399237674,0.0,-0.001394810904562437,-0.3387204893001048,-1.1102230246251565e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.3387204893001048,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,3.5250000000000004,57.80011397415054,67.78110094714073,67.78110094711981,19881.08035185732,27540.316018465535,0.0,3.96938477861704,5.569658628841401,0.0006722678542343074,0.000943818123676139,0.12394379666335542,0.23272803399237674,0.0,-0.001394810904562437,-0.3387226495122717,-1.4432899320127035e-15,0.15259217544862924,0.0,0.08013585854374838,uv,0.3387226495122717,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,3.62,57.80018841724919,67.78104075620836,67.78104075618745,19881.132834382555,27540.26607423371,0.0,3.969376717981512,5.56965935011113,0.0006722675992700525,0.0009438177657237499,0.12394163646001743,0.23272803399237674,0.0,-0.001394810904562437,-0.33872480971561036,-7.771561172376096e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33872480971561036,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,3.7150000000000003,57.8002628600326,67.78098056548288,67.78098056546196,19881.185316754832,27540.216130218836,0.0,3.9693686573819416,5.569660071356269,0.0006722673443051655,0.0009438174077704733,0.12393947626604618,0.23272803399237674,0.0,-0.001394810904562437,-0.33872696990958184,-5.551115123125783e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33872696990958184,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,3.81,57.80033730255307,67.78092037495885,67.78092037493796,19881.237799010993,27540.16618641641,0.0,3.969360596816621,5.569660792579866,0.0006722670893398038,0.0009438170498165301,0.12393731608046377,0.23272803399237674,0.0,-0.001394810904562437,-0.33872913009516403,-7.771561172376096e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33872913009516403,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,3.9050000000000002,57.80041174482133,67.78086018464208,67.78086018462119,19881.29028115862,27540.116242831245,0.0,3.9693525362859328,5.569661513783036,0.0006722668343740628,0.0009438166918620546,0.12393515590316717,0.23272803399237674,0.0,-0.001394810904562437,-0.33873129027246085,-5.551115123125783e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33873129027246085,0.4654560679847535,0.0,0.002789621809124874
bandcombo,6.4,4.0,57.800486186791545,67.78079999453577,67.78079999451485,19881.3427631654,27540.066299465987,0.0,3.969344475791216,5.569662234962988,0.0006722665794077904,0.0009438163339068327,0.12393299573499394,0.23272803399237674,0.0,-0.001394810904562437,-0.33873345044063363,-9.992007221626409e-16,0.15259217544862835,0.0,0.08013585854374838,uv,0.33873345044063363,0.4654560679847535,0.0,0.002789621809124874
bandm2,4.0,0.2,1.8414344787177772,1.1009378032880308,1.1009378033065855,1.2179024937552234,0.5589887343886781,0.0,473.94869895699594,997.0637679963451,0.0014758502143104744,0.0016101726559900635,-0.7827517185249768,-0.019441421493728406,0.0,-7.661676715240567e-05,-0.7437156420032149,-2.220446049250313e-16,-0.10523521911531741,0.0,0.0857937976215899,width,0.7437156420032149,0.03888284298745681,0.0,0.00015323353430481135
bandm2,4.0,0.29500000000000004,1.8553977041522351,1.10929089779143,1.1092908978101255,1.2961691809195433,0.5281986381682048,0.0,471.6736746166491,992.2705690935585,0.0014778732995230066,0.0016123798694717378,-0.7827445185758543,-0.019441421493727518,0.0,-7.661676715240567e-05,-0.7437084420540936,-7.771561172376096e-16,-0.10523521911531741,0.0,0.0857937976215899,width,0.7437084420540936,0.038882842987455035,0.0,0.00015323353430481135
bandm2,4.0,0.39,1.869411360343974,1.1176742366988934,1.1176742367177297,1.3771689076248776,0.4981739788972025,0.0,469.4109237215333,987.5032301686244,0.0014798793343970764,0.0016145684808022572,-0.7827372895331576,-0.019441421493728406,0.0,-7.661676715240567e-05,-0.7437012130113967,7.771561172376096e-16,-0.10523521911531741,0.0,0.0857937976215899,width,0.7437012130113967,0.03888284298745681,0.0,0.00015323353430481135
bandm2,4.0,0.48500000000000004,1.8834750003050624,1.126087553473288,1.1260875534922663,1.4609254744998763,0.4689251772640546,0.0,467.1604615280256,982.7617833616579,0.0014818683828695962,0.0016167385597376635,-0.7827300315902226,-0.019441421493728406,0.0,-7.661676715240567e-05,-0.743693955068462,1.1102230246251565e-15,-0.1052352191153183,0.0,0.0857937976215899,width,0.743693955068462,0.03888284298745681,0.0,0.00015323353430481135
bandm2,4.0,0.5800000000000001,1.8975881710511824,1.1345305779851729,1.134530578004293,1.5474624248128812,0.4404625876555396,0.0,464.9223011719615,978.0462563452014,0.0014838405094366235,0.0016188901766440323,-0.7827227449428911,-0.019441421493728406,0.0,-7.661676715240567e-05,-0.7436866684211294,0.0,-0.10523521911531741,0.0,0.0857937976215899,width,0.7436866684211294,0.03888284298745681,0.0,0.00015323353430481135
bandm2,4.0,0.675,1.9117504136610723,1.1430030365481174,1.1430030365673804,1.636803036764242,0.4127964951468014,0.0,462.69645371025234,973.3566724119055,0.0014857957791370197,0.0016210234024796465,-0.7827154297894985,-0.019441421493728406,0.0,-7.661676715240567e-05,-0.743679353267737,2.220446049250313e-16,-0.1052352191153183,0.0,0.0857937976215899,width,0.743679353267737,0.03888284298745681,0.0,0.00015323353430481135
bandm2,4.0,0.77,1.9259612633374992,1.1515046519549612,1.1515046519743668,1.7289703158223635,0.3859371125001557,0.0,460.48292816215394,968.6930505614679,0.0014877342575363118,0.0016231383087773879,-0.7827080863308532,-0.019441421493728406,0.0,-7.661676715240567e-05,-0.7436720098090914,-1.1102230246251565e-16,-0.1052352191153183,0.0,0.08579379762158901,width,0.7436720098090914,0.03888284298745681,0.0,0.00015323353430481135
bandm2,4.0,0.865,1.9402202494696392,1.1600351435148857,1.1600351435344358,1.823986987106496,0.3598945771745098,0.0,458.28173155019647,964.0554055868622,0.0014896560107107246,0.0016252349676273152,-0.7827007147702162,-0.019441421493728406,0.0,-7.661676715240567e-05,-0.7436646382484549,3.3306690738754696e-16,-0.1052352191153183,0.0,0.0857937976215899,width,0.7436646382484549,0.03888284298745681,0.0,0.00015323353430481135
bandm2,4.0,0.96,1.9545268956969832,1.168594227091437,1.16859422711113,1.9218754878208313,0.3346789483463096,0.0,456.0928689407299,959.4437481597573,0.0014915611052314021,0.0016273134516594531,-0.7826933153132805,-0.019441421493728406,0.0,-7.661676715240567e-05,-0.7436572387915197,8.881784197001252e-16,-0.1052352191153183,0.0,0.0857937976215899,width,0.7436572387915197,0.03888284298745681,0.0,0.00015323353430481135
bandm2,4.0,1.055,1.9688807199746967,1.177181615141372,1.1771816151612107,2.0226579597433085,0.3103002039437973,0.0,453.9163434841082,954.8580849151712,0.0014934496081488158,0.0016293738340267775,-0.7826858881681487,-0.019441421493728406,0.0,-7.661676715240567e-05,-0.7436498116463879,8.881784197001252e-16,-0.1052352191153183,0.0,0.08579379762158901,width,0.7436498116463879,0.03888284298745681,0.0,0.00015323353430481135
