combo_id,placement,peak,center_D,width_D,score,is_safe_no_regression,d60_drift_mean_improvement_vs_candidate,d60_drift_worst_improvement_vs_candidate,d60_reviewer_penalty,d60_complement_penalty,d21_reviewer_penalty,d21_complement_penalty,d21_all_penalty,acceptance_flip_max_vs_candidate,d100_drift_p95_candidate,d100_drift_p95_guard,d80_drift_p95_candidate,d80_drift_p95_guard,d21e41_all_p95_candidate,d21e41_all_p95_guard,d21e21_all_p95_candidate,d21e21_all_p95_guard
23,mu_linear_blend,0.5,7.232323,0.02,-1.315464304312349,0.0,0.01804620144177726,0.0006341540200089923,0.0,0.0,0.0,0.08890070038360842,0.0,0.0,1.041924642067773,0.9884317774651201,1.7152504518731853,1.6978268503976377,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
59,mu_linear_blend,0.7,7.254237,0.03,-1.3233598993008522,0.0,0.021118843090829335,0.0016181828900769801,0.0,0.0,0.0,0.08963191615944543,0.0,0.0,1.041924642067773,0.9845710548602229,1.7152504518731853,1.6913650636454687,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
109,mu_log_blend,0.3,7.24,0.03,-1.351611652378517,0.0,0.010993607800542378,0.0006197643598246927,3.907985046680551e-14,8.881784197001252e-16,0.0,0.09084035067853824,0.0,0.0,1.041924642067773,1.0105856467008278,1.7152504518731853,1.70385456272819,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
34,mu_linear_blend,0.5,7.248,0.03,-1.3517731402957112,0.0,0.016822801336989816,0.0011311314426984964,0.0,0.0,0.0,0.09123972944218006,0.0,0.0,1.041924642067773,0.995258711541088,1.7152504518731853,1.6968874658688913,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
188,mu_log_blend,1.0,7.24,0.02,-1.4575588689550814,0.0,0.03523564338761079,0.0017943830133724248,3.907985046680551e-14,8.881784197001252e-16,0.0,0.09951963415611376,0.0,0.0,1.041924642067773,0.9424485779301452,1.7152504518731853,1.6773727637014701,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
123,mu_log_blend,0.5,7.232323,0.02,-1.475949200961026,0.0,0.018139202350264075,0.0006342731064039597,3.907985046680551e-14,8.881784197001252e-16,0.0,0.09960589355402028,0.0,0.0,1.041924642067773,0.9880961626370963,1.7152504518731853,1.6977907000200103,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
159,mu_log_blend,0.7,7.254237,0.03,-1.4849414843935567,0.0,0.02121082136742527,0.001618308505259236,3.907985046680551e-14,8.881784197001252e-16,0.0,0.10041015371733308,0.0,0.0,1.041924642067773,0.9842372889780089,1.7152504518731853,1.691331167907582,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
134,mu_log_blend,0.5,7.248,0.03,-1.515751379265146,0.0,0.016914544414987166,0.0011312809216494912,3.907985046680551e-14,8.881784197001252e-16,0.0,0.10217772824527649,0.0,0.0,1.041924642067773,0.9949283867986631,1.7152504518731853,1.6968511175080936,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
79,mu_linear_blend,0.85,7.254237,0.03,-1.606937020579608,0.0,0.025644309467435566,0.001964936366522174,0.0,0.0,0.0,0.10883875533646958,0.0,0.0,1.041924642067773,0.9722810004586053,1.7152504518731853,1.686246766168101,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
4,mu_linear_blend,0.3,7.232323,0.03,-1.641867791692048,0.0,0.011027440679568491,0.0005311069822777625,0.0,0.0,0.0,0.11019301549144112,0.0,0.0,1.041924642067773,1.009828923304978,1.7152504518731853,1.7042986407213316,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
179,mu_log_blend,0.85,7.254237,0.03,-1.7960119818590519,0.0,0.02572703349059453,0.00196501263090898,3.907985046680551e-14,8.881784197001252e-16,0.0,0.12144926768991071,0.0,0.0,1.041924642067773,0.9719763644650561,1.7152504518731853,1.686220658835544,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
104,mu_log_blend,0.3,7.232323,0.03,-1.846277615975779,0.0,0.011105571142387215,0.0005312128450185583,3.907985046680551e-14,8.881784197001252e-16,0.0,0.12292645747532005,0.001348632498737956,0.0,1.041924642067773,1.0095465345874164,1.7152504518731853,1.7042687195285344,0.8785726023179126,0.8799212348166505,0.8785726023179126,0.8799212348166505
43,mu_linear_blend,0.7,7.232323,0.02,-1.8704813340771966,0.0,0.02526468201848813,0.0008878156280127669,0.0,0.0,0.0,0.12446098053705168,0.002883130803990941,0.0,1.041924642067773,0.9670346316240588,1.7152504518731853,1.6908574098074185,0.8785726023179126,0.8814557331219035,0.8785726023179126,0.8814557082169299
54,mu_linear_blend,0.7,7.248,0.03,-1.9540601142067582,0.0,0.023551921871785765,0.0015835840197784279,0.0,0.0,0.0,0.12773562121905224,0.006157771779276011,0.0,1.041924642067773,0.9765923393304137,1.7152504518731853,1.6895422714671744,0.8785726023179126,0.8847303740971886,0.8785726023179126,0.8847303490336791
99,mu_linear_blend,1.0,7.254237,0.03,-1.9551915928731562,0.0,0.030169775844041916,0.0023116898429673682,0.0,0.0,0.0,0.12804559451349362,0.006467745101479405,0.0,1.041924642067773,0.9599909460569878,1.7152504518731853,1.6811284686907326,0.8785726023179126,0.885040347419392,0.8785726023179126,0.8850403223408754
29,mu_linear_blend,0.5,7.24,0.03,-2.1387552094873765,0.0,0.018194389527001986,0.001032744985443479,0.0,0.0,0.0,0.13490914382743147,0.013331244160290634,0.0,1.041924642067773,0.9901547963972801,1.7152504518731853,1.696308259006944,0.8785726023179126,0.8919038464782032,0.8785726023179126,0.8919038210374763
143,mu_log_blend,0.7,7.232323,0.02,-2.219869254152576,0.0,0.025343454215560425,0.0008879571362712113,3.907985046680551e-14,8.881784197001252e-16,0.0,0.13843966821179732,0.016861768519019105,0.0,1.041924642067773,0.9667531862468044,1.7152504518731853,1.6908240496245721,0.8785726023179126,0.8954343708369317,0.8785726023179126,0.8954343452251945
154,mu_log_blend,0.7,7.248,0.03,-2.310263100140318,0.0,0.02363963877292203,0.0015837130823879164,3.907985046680551e-14,8.881784197001252e-16,0.0,0.14198727975733594,0.0204093542552215,0.0,1.041924642067773,0.9762734601434149,1.7152504518731853,1.689510541419942,0.8785726023179126,0.8989819565731341,0.8785726023179126,0.8989819565731341
199,mu_log_blend,1.0,7.254237,0.03,-2.3120587783054978,0.0,0.030233082893386085,0.0023116898429682564,3.907985046680551e-14,8.881784197001252e-16,0.0,0.142322844656238,0.02074491913543275,0.0,1.041924642067773,0.9597507368282141,1.7152504518731853,1.6811154499161374,0.8785726023179126,0.8993175214533453,0.8785726023179126,0.8993175214533453
129,mu_log_blend,0.5,7.24,0.03,-2.5094856747139214,0.0,0.01828738678245784,0.0010328928375766822,3.907985046680551e-14,8.881784197001252e-16,0.0,0.14974210329825677,0.02816415120215421,0.0,1.041924642067773,0.9898194845961505,1.7152504518731853,1.696271877745616,0.8785726023179126,0.9067367535200668,0.8785726023179126,0.9067367273136062
63,mu_linear_blend,0.85,7.232323,0.02,-2.5318217014448794,0.0,0.030678542451021303,0.0010780618340149317,0.0,0.0,0.0,0.1511311906521342,0.029553238411388794,0.0,1.041924642067773,0.9509867722432626,1.7152504518731853,1.6856303293647548,0.8785726023179126,0.9081258407293014,0.8785726023179126,0.9081258144556146
74,mu_linear_blend,0.85,7.248,0.03,-2.6333099478105897,0.0,0.028598762272882668,0.0019229234525885985,0.0,0.0,0.0,0.15510754005170635,0.03352956093078774,0.0,1.041924642067773,0.9625925601724079,1.7152504518731853,1.6840333756658863,0.8785726023179126,0.9121021632487003,0.8785726023179126,0.9121021632487003
163,mu_log_blend,0.85,7.232323,0.02,-2.828236842003404,0.0,0.030727485694271715,0.0010782107046711786,3.907985046680551e-14,8.881784197001252e-16,0.0,0.16719455257606597,0.03510460390557002,0.0,1.041924642067773,0.950816108731285,1.7152504518731853,1.6856055177694902,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
174,mu_log_blend,0.85,7.248,0.03,-2.894199154048622,0.0,0.028668275341560488,0.0019230071292870576,3.907985046680551e-14,8.881784197001252e-16,0.0,0.17145475935556642,0.03510460390557002,0.0,1.041924642067773,0.9623357727854458,1.7152504518731853,1.6840122783327818,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
83,mu_linear_blend,1.0,7.232323,0.02,-2.981974647680403,0.0,0.03609240288355444,0.0012683080400179847,0.0,0.0,0.0,0.17780140076721718,0.03510460390557002,0.0,1.041924642067773,0.9349389128624672,1.7152504518731853,1.6804032489220901,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
94,mu_linear_blend,1.0,7.248,0.03,-3.0545923196471225,0.0,0.0336456026739796,0.002262262885397881,0.0,0.0,0.0,0.18247945888436012,0.03510460390557002,0.0,1.041924642067773,0.9485927810144021,1.7152504518731853,1.6785244798645982,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
24,mu_linear_blend,0.5,7.232323,0.03,-3.087492358542443,0.0,0.018379067799280842,0.0008851783037959748,0.0,0.0,0.0,0.18365502581906823,0.03510460390557002,0.0,1.041924642067773,0.9884317774631146,1.7152504518731853,1.6969974332867634,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
49,mu_linear_blend,0.7,7.24,0.03,-3.1586659140939575,0.0,0.025472145337802714,0.0014458429796206929,0.0,0.0,0.0,0.188872801358404,0.03510460390557002,0.0,1.041924642067773,0.9694468581290838,1.7152504518731853,1.688731381860447,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
183,mu_log_blend,1.0,7.232323,0.02,-3.2494872592433084,0.0,0.03609516091016418,0.0012684561700258001,3.907985046680551e-14,8.881784197001252e-16,0.0,0.19563575873978578,0.03510460390557002,0.0,1.041924642067773,0.9349389128623766,1.7152504518731853,1.6803925130666073,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
194,mu_log_blend,1.0,7.248,0.03,-3.32624775654923,0.0,0.03368394055385242,0.002262275400943814,3.907985046680551e-14,8.881784197001252e-16,0.0,0.2005923772030931,0.03510460390557002,0.0,1.041924642067773,0.948443782050334,1.7152504518731853,1.6785201524639248,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
124,mu_log_blend,0.5,7.232323,0.03,-3.360120603889715,0.0,0.018472125852628477,0.0008853196530465013,3.907985046680551e-14,8.881784197001252e-16,0.0,0.2018364460457105,0.03510460390557002,0.0,1.041924642067773,0.9880961626350926,1.7152504518731853,1.6969610988552848,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
149,mu_log_blend,0.7,7.24,0.03,-3.4357581821014107,0.0,0.025553079683132456,0.001445983109745974,3.907985046680551e-14,8.881784197001252e-16,0.0,0.2073510148485238,0.03510460390557002,0.0,1.041924642067773,0.969153951649079,1.7152504518731853,1.688700831443323,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
69,mu_linear_blend,0.85,7.24,0.03,-3.760298744459299,0.0,0.03093046219590334,0.0017556664752529372,0.0,0.0,0.0,0.22934554450663347,0.03510460390557002,0.0,1.041924642067773,0.9539159044279355,1.7152504518731853,1.6830487240005745,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
169,mu_log_blend,0.85,7.24,0.03,-4.065957527220927,0.0,0.030983993913208677,0.0017557757435842092,3.907985046680551e-14,8.881784197001252e-16,0.0,0.24972636547183003,0.03510460390557002,0.0,1.041924642067773,0.9537205463938969,1.7152504518731853,1.6830301738530498,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
44,mu_linear_blend,0.7,7.232323,0.03,-4.182070886337138,0.0,0.02573069491899311,0.0012392496253141871,0.0,0.0,0.0,0.25711703614669545,0.03510460390557002,0.0,1.041924642067773,0.9670346316212521,1.7152504518731853,1.6896962258521944,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
89,mu_linear_blend,1.0,7.24,0.03,-4.361931574824641,0.0,0.03638877905400391,0.0020654899708860697,0.0,0.0,0.0,0.26981828765486293,0.03510460390557002,0.0,1.041924642067773,0.9383849507267881,1.7152504518731853,1.677366066140702,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
144,mu_log_blend,0.7,7.232323,0.03,-4.501207073884501,0.0,0.025809115443842373,0.0012393983927490027,3.907985046680551e-14,8.881784197001252e-16,0.0,0.2783980100181105,0.03510460390557002,0.0,1.041924642067773,0.966753186244012,1.7152504518731853,1.6896642868778402,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
189,mu_log_blend,1.0,7.24,0.03,-4.685679933242467,0.0,0.03639923391520292,0.002065546890261949,3.907985046680551e-14,8.881784197001252e-16,0.0,0.2914022085400656,0.03510460390557002,0.0,1.041924642067773,0.9383432658522999,1.7152504518731853,1.677366045444888,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
64,mu_linear_blend,0.85,7.232323,0.03,-5.003004782183163,0.0,0.031244415258777386,0.0015048031164530684,0.0,0.0,0.0,0.31221354389241607,0.03510460390557002,0.0,1.041924642067773,0.9509867722398546,1.7152504518731853,1.6842203202762676,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
164,mu_log_blend,0.85,7.232323,0.03,-5.334555779518176,0.0,0.03129253882313004,0.0015049390290258202,3.907985046680551e-14,8.881784197001252e-16,0.0,0.334320151952308,0.03510460390557002,0.0,1.041924642067773,0.9508161087279063,1.7152504518731853,1.6841987614832314,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
84,mu_linear_blend,1.0,7.232323,0.03,-5.823938678029186,0.0,0.036758135598561587,0.0017703566075919497,0.0,0.0,0.0,0.36731005163813646,0.03510460390557002,0.0,1.041924642067773,0.9349389128584571,1.7152504518731853,1.6787444147003407,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
184,mu_log_blend,1.0,7.232323,0.03,-6.149127210633365,0.0,0.0367594678455871,0.0017704638790592142,3.907985046680551e-14,8.881784197001252e-16,0.0,0.3889893759614844,0.03510460390557002,0.0,1.041924642067773,0.934938912858418,1.7152504518731853,1.6787393002509239,0.8785726023179126,0.9136772062234826,0.8785726023179126,0.9136772062234826
