grid,beta_peak,center_D,sigma_D,D,eta,delta_mu,abs_delta_mu,acceptance_mismatch
D60,0.65,6.4,0.05,5.898305084745763,2.1,-41.81216881602385,41.81216881602385,0.0
D60,0.65,6.4,0.05,5.898305084745763,2.29,-41.81168864365118,41.81168864365118,0.0
D60,0.65,6.4,0.05,5.898305084745763,2.4800000000000004,-41.81120826269461,41.81120826269461,0.0
D60,0.65,6.4,0.05,5.898305084745763,2.6700000000000004,-41.81072767311109,41.81072767311109,0.0
D60,0.65,6.4,0.05,5.898305084745763,2.8600000000000003,-41.8102468748907,41.8102468748907,0.0
D60,0.65,6.4,0.05,5.898305084745763,3.0500000000000003,-41.809765867977404,41.809765867977404,0.0
D60,0.65,6.4,0.05,5.898305084745763,3.24,-41.80928465237007,41.80928465237007,0.0
D60,0.65,6.4,0.05,5.898305084745763,3.43,-41.8088032280152,41.8088032280152,0.0
D60,0.65,6.4,0.05,5.898305084745763,3.62,-41.80832159490274,41.80832159490274,0.0
D60,0.65,6.4,0.05,5.898305084745763,3.81,-41.80783975299588,41.80783975299588,0.0
D60,0.65,6.4,0.05,5.898305084745763,4.0,-41.80735770224964,41.80735770224964,0.0
D60,0.65,6.4,0.05,6.169491525423728,0.2,-31.556771037812553,31.556771037812553,0.0
D60,0.65,6.4,0.05,6.169491525423728,0.39,-31.555650419427103,31.555650419427103,0.0
D60,0.65,6.4,0.05,6.169491525423728,0.5800000000000001,-31.554529683169328,31.554529683169328,0.0
D60,0.65,6.4,0.05,6.169491525423728,0.77,-31.5534091165855,31.5534091165855,0.0
D60,0.65,6.4,0.05,6.169491525423728,0.96,-31.55228846607134,31.55228846607134,0.0
D60,0.65,6.4,0.05,6.169491525423728,1.15,-31.55116814189676,31.55116814189676,0.0
D60,0.65,6.4,0.05,6.169491525423728,1.34,-31.550047818402867,31.550047818402867,0.0
D60,0.65,6.4,0.05,6.169491525423728,1.53,-31.548927377034644,31.548927377034644,0.0
D60,0.65,6.4,0.05,6.169491525423728,1.72,-31.54780681787284,31.54780681787284,0.0
D60,0.65,6.4,0.05,6.169491525423728,1.91,-31.546686140866015,31.546686140866015,0.0
D60,0.65,6.4,0.05,6.169491525423728,2.1,-31.545565980532388,31.545565980532388,0.0
D60,0.65,6.4,0.05,6.169491525423728,2.29,-31.544446273622185,31.544446273622185,0.0
D60,0.65,6.4,0.05,6.169491525423728,2.4800000000000004,-31.54332644895063,31.54332644895063,0.0
D60,0.65,6.4,0.05,6.169491525423728,2.6700000000000004,-31.542206506569563,31.542206506569563,0.0
D60,0.65,6.4,0.05,6.169491525423728,2.8600000000000003,-31.541086446435436,31.541086446435436,0.0
D60,0.65,6.4,0.05,6.169491525423728,3.0500000000000003,-31.539966268529724,31.539966268529724,0.0
D60,0.65,6.4,0.05,6.169491525423728,3.24,-31.538845972853565,31.538845972853565,0.0
D60,0.65,6.4,0.05,6.169491525423728,3.43,-31.537725559387376,31.537725559387376,0.0
D60,0.65,6.4,0.05,6.169491525423728,3.62,-31.53660502812351,31.53660502812351,0.0
D60,0.65,6.4,0.05,6.169491525423728,3.81,-31.535484379039453,31.535484379039453,0.0
D60,0.65,6.4,0.05,6.169491525423728,4.0,-31.534363612142002,31.534363612142002,0.0
D60,0.65,6.4,0.05,6.4406779661016955,0.2,-0.6824436881221772,0.6824436881221772,0.0
D60,0.65,6.4,0.05,6.4406779661016955,0.39,-0.6824238413846473,0.6824238413846473,0.0
D60,0.65,6.4,0.05,6.4406779661016955,0.5800000000000001,-0.6824039932602304,0.6824039932602304,0.0
D60,0.65,6.4,0.05,6.4406779661016955,0.77,-0.6823841464612812,0.6823841464612812,0.0
D60,0.65,6.4,0.05,6.4406779661016955,0.96,-0.6823642986290324,0.6823642986290324,0.0
D60,0.65,6.4,0.05,6.4406779661016955,1.15,-0.6823444535800931,0.6823444535800931,0.0
D60,0.65,6.4,0.05,6.4406779661016955,1.34,-0.6823246081808279,0.6823246081808279,0.0
D60,0.65,6.4,0.05,6.4406779661016955,1.53,-0.6823047614897888,0.6823047614897888,0.0
D60,0.65,6.4,0.05,6.4406779661016955,1.72,-0.6822849133219648,0.6822849133219648,0.0
D60,0.65,6.4,0.05,6.4406779661016955,1.91,-0.6822650637064598,0.6822650637064598,0.0
D60,0.65,6.4,0.05,6.4406779661016955,2.1,-0.6822452187744759,0.6822452187744759,0.0
D60,0.65,6.4,0.05,6.4406779661016955,2.29,-0.6822253778692584,0.6822253778692584,0.0
D60,0.65,6.4,0.05,6.4406779661016955,2.4800000000000004,-0.6822055355597598,0.6822055355597598,0.0
D60,0.65,6.4,0.05,6.4406779661016955,2.6700000000000004,-0.6821856918159028,0.6821856918159028,0.0
D60,0.65,6.4,0.05,6.4406779661016955,2.8600000000000003,-0.6821658466514009,0.6821658466514009,0.0
D60,0.65,6.4,0.05,6.4406779661016955,3.0500000000000003,-0.6821460000772177,0.6821460000772177,0.0
D60,0.65,6.4,0.05,6.4406779661016955,3.24,-0.6821261520815511,0.6821261520815511,0.0
D60,0.65,6.4,0.05,6.4406779661016955,3.43,-0.6821063026359937,0.6821063026359937,0.0
D60,0.65,6.4,0.05,6.4406779661016955,3.62,-0.68208645178008,0.68208645178008,0.0
D60,0.65,6.4,0.05,6.4406779661016955,3.81,-0.6820665995272108,0.6820665995272108,0.0
D60,0.65,6.4,0.05,6.4406779661016955,4.0,-0.6820467458383845,0.6820467458383845,0.0
D21,0.65,6.4,0.08,5.6,0.2,-14.058595729475066,14.058595729475066,0.0
D21,0.65,6.4,0.08,5.6,0.39,-14.059295408489888,14.059295408489888,0.0
D21,0.65,6.4,0.08,5.6,0.5800000000000001,-14.05999486745953,14.05999486745953,0.0
D21,0.65,6.4,0.08,5.6,0.77,-14.06069448586829,14.06069448586829,0.0
D21,0.65,6.4,0.08,5.6,0.96,-14.061393928822277,14.061393928822277,0.0
D21,0.65,6.4,0.08,5.6,1.15,-14.062093737795358,14.062093737795358,0.0
D21,0.65,6.4,0.08,5.6,1.34,-14.062793482989129,14.062793482989129,0.0
D21,0.65,6.4,0.08,5.6,1.53,-14.06349300804716,14.06349300804716,0.0
D21,0.65,6.4,0.08,5.6,1.72,-14.064192312910272,14.064192312910272,0.0
D21,0.65,6.4,0.08,5.6,1.91,-14.064891397524327,14.064891397524327,0.0
D21,0.65,6.4,0.08,5.6,2.1,-14.065591099372732,14.065591099372732,0.0
D21,0.65,6.4,0.08,5.6,2.29,-14.066291334904562,14.066291334904562,0.0
D21,0.65,6.4,0.08,5.6,2.4800000000000004,-14.066991350367694,14.066991350367694,0.0
D21,0.65,6.4,0.08,5.6,2.6700000000000004,-14.067691145690368,14.067691145690368,0.0
D21,0.65,6.4,0.08,5.6,2.8600000000000003,-14.068390720819416,14.068390720819416,0.0
D21,0.65,6.4,0.08,5.6,3.0500000000000003,-14.069090075699755,14.069090075699755,0.0
D21,0.65,6.4,0.08,5.6,3.24,-14.069789210264759,14.069789210264759,0.0
D21,0.65,6.4,0.08,5.6,3.43,-14.070488124460617,14.070488124460617,0.0
D21,0.65,6.4,0.08,5.6,3.62,-14.071186818224184,14.071186818224184,0.0
D21,0.65,6.4,0.08,5.6,3.81,-14.0718852915032,14.0718852915032,0.0
D21,0.65,6.4,0.08,5.6,4.0,-14.072583544233808,14.072583544233808,0.0
D21,0.65,6.4,0.08,6.4,0.2,-20.86431134722927,20.86431134722927,0.0
D21,0.65,6.4,0.08,6.4,0.39,-20.86435868674984,20.86435868674984,0.0
D21,0.65,6.4,0.08,6.4,0.5800000000000001,-20.864406025210016,20.864406025210016,0.0
D21,0.65,6.4,0.08,6.4,0.77,-20.86445336410697,20.86445336410697,0.0
D21,0.65,6.4,0.08,6.4,0.96,-20.864500701683717,20.864500701683717,0.0
D21,0.65,6.4,0.08,6.4,1.15,-20.86454804115307,20.86454804115307,0.0
D21,0.65,6.4,0.08,6.4,1.34,-20.86459538016758,20.86459538016758,0.0
D21,0.65,6.4,0.08,6.4,1.53,-20.864642717651,20.864642717651,0.0
D21,0.65,6.4,0.08,6.4,1.72,-20.86469005372684,20.86469005372684,0.0
D21,0.65,6.4,0.08,6.4,1.91,-20.86473738829065,20.86473738829065,0.0
D21,0.65,6.4,0.08,6.4,2.1,-20.86478472615888,20.86478472615888,0.0
D21,0.65,6.4,0.08,6.4,2.29,-20.864832066675625,20.864832066675625,0.0
D21,0.65,6.4,0.08,6.4,2.4800000000000004,-20.86487940583394,20.86487940583394,0.0
D21,0.65,6.4,0.08,6.4,2.6700000000000004,-20.86492674350677,20.86492674350677,0.0
D21,0.65,6.4,0.08,6.4,2.8600000000000003,-20.86497407971556,20.86497407971556,0.0
D21,0.65,6.4,0.08,6.4,3.0500000000000003,-20.865021414519276,20.865021414519276,0.0
D21,0.65,6.4,0.08,6.4,3.24,-20.865068747900942,20.865068747900942,0.0
D21,0.65,6.4,0.08,6.4,3.43,-20.865116079781913,20.865116079781913,0.0
D21,0.65,6.4,0.08,6.4,3.62,-20.865163410288446,20.865163410288446,0.0
D21,0.65,6.4,0.08,6.4,3.81,-20.86521073930269,20.86521073930269,0.0
D21,0.65,6.4,0.08,6.4,4.0,-20.865258066891172,20.865258066891172,0.0
D21,0.65,6.4,0.08,7.2,0.2,-0.7570342111131407,0.7570342111131407,0.0
D21,0.65,6.4,0.08,7.2,0.39,-0.7570342489725594,0.7570342489725594,0.0
D21,0.65,6.4,0.08,7.2,0.5800000000000001,-0.7570342867961406,0.7570342867961406,0.0
D21,0.65,6.4,0.08,7.2,0.77,-0.7570343246077327,0.7570343246077327,0.0
D21,0.65,6.4,0.08,7.2,0.96,-0.7570343624056277,0.7570343624056277,0.0
D21,0.65,6.4,0.08,7.2,1.15,-0.7570344002578375,0.7570344002578375,0.0
D21,0.65,6.4,0.08,7.2,1.34,-0.7570344380964973,0.7570344380964973,0.0
D21,0.65,6.4,0.08,7.2,1.53,-0.7570344758955265,0.7570344758955265,0.0
D21,0.65,6.4,0.08,7.2,1.72,-0.7570345137299577,0.7570345137299577,0.0
D21,0.65,6.4,0.08,7.2,1.91,-0.7570345515439083,0.7570345515439083,0.0
D21,0.65,6.4,0.08,7.2,2.1,-0.7570345893813282,0.7570345893813282,0.0
D21,0.65,6.4,0.08,7.2,2.29,-0.7570346271988222,0.7570346271988222,0.0
D21,0.65,6.4,0.08,7.2,2.4800000000000004,-0.7570346650277964,0.7570346650277964,0.0
D21,0.65,6.4,0.08,7.2,2.6700000000000004,-0.7570347028510676,0.7570347028510676,0.0
D21,0.65,6.4,0.08,7.2,2.8600000000000003,-0.7570347406832778,0.7570347406832778,0.0
D21,0.65,6.4,0.08,7.2,3.0500000000000003,-0.7570347785019256,0.7570347785019256,0.0
D21,0.65,6.4,0.08,7.2,3.24,-0.7570348163202993,0.7570348163202993,0.0
D21,0.65,6.4,0.08,7.2,3.43,-0.7570348541446337,0.7570348541446337,0.0
D21,0.65,6.4,0.08,7.2,3.62,-0.7570348919685652,0.7570348919685652,0.0
D21,0.65,6.4,0.08,7.2,3.81,-0.7570349297825913,0.7570349297825913,0.0
D21,0.65,6.4,0.08,7.2,4.0,-0.7570349676045995,0.7570349676045995,0.0
D60,0.65,6.4,0.08,5.898305084745763,0.2,-41.81697740640725,41.81697740640725,0.0
D60,0.65,6.4,0.08,5.898305084745763,0.39,-41.81649667154364,41.81649667154364,0.0
D60,0.65,6.4,0.08,5.898305084745763,0.5800000000000001,-41.81601572780099,41.81601572780099,0.0
D60,0.65,6.4,0.08,5.898305084745763,0.77,-41.81553494004592,41.81553494004592,0.0
D60,0.65,6.4,0.08,5.898305084745763,0.96,-41.81505398646037,41.81505398646037,0.0
D60,0.65,6.4,0.08,5.898305084745763,1.15,-41.81457338730272,41.81457338730272,0.0
D60,0.65,6.4,0.08,5.898305084745763,1.34,-41.81409272967856,41.81409272967856,0.0
D60,0.65,6.4,0.08,5.898305084745763,1.53,-41.813611863321846,41.813611863321846,0.0
D60,0.65,6.4,0.08,5.898305084745763,1.72,-41.8131307881984,41.8131307881984,0.0
D60,0.65,6.4,0.08,5.898305084745763,1.91,-41.81264950427777,41.81264950427777,0.0
D60,0.65,6.4,0.08,5.898305084745763,2.1,-41.81216881628995,41.81216881628995,0.0
D60,0.65,6.4,0.08,5.898305084745763,2.29,-41.811688643917265,41.811688643917265,0.0
D60,0.65,6.4,0.08,5.898305084745763,2.4800000000000004,-41.811208262960726,41.811208262960726,0.0
D60,0.65,6.4,0.08,5.898305084745763,2.6700000000000004,-41.81072767337722,41.81072767337722,0.0
D60,0.65,6.4,0.08,5.898305084745763,2.8600000000000003,-41.81024687515682,41.81024687515682,0.0
D60,0.65,6.4,0.08,5.898305084745763,3.0500000000000003,-41.809765868243545,41.809765868243545,0.0
D60,0.65,6.4,0.08,5.898305084745763,3.24,-41.809284652636215,41.809284652636215,0.0
D60,0.65,6.4,0.08,5.898305084745763,3.43,-41.80880322828137,41.80880322828137,0.0
D60,0.65,6.4,0.08,5.898305084745763,3.62,-41.80832159516892,41.80832159516892,0.0
D60,0.65,6.4,0.08,5.898305084745763,3.81,-41.80783975326209,41.80783975326209,0.0
D60,0.65,6.4,0.08,5.898305084745763,4.0,-41.807357702515844,41.807357702515844,0.0
D60,0.65,6.4,0.08,6.169491525423728,0.2,-31.700839580123315,31.700839580123315,0.0
D60,0.65,6.4,0.08,6.169491525423728,0.39,-31.699723300350975,31.699723300350975,0.0
D60,0.65,6.4,0.08,6.169491525423728,0.5800000000000001,-31.698606902997106,31.698606902997106,0.0
D60,0.65,6.4,0.08,6.169491525423728,0.77,-31.697490674859637,31.697490674859637,0.0
D60,0.65,6.4,0.08,6.169491525423728,0.96,-31.6963743629952,31.6963743629952,0.0
D60,0.65,6.4,0.08,6.169491525423728,1.15,-31.69525837660555,31.69525837660555,0.0
D60,0.65,6.4,0.08,6.169491525423728,1.34,-31.69414239087964,31.69414239087964,0.0
D60,0.65,6.4,0.08,6.169491525423728,1.53,-31.693026287570078,31.693026287570078,0.0
D60,0.65,6.4,0.08,6.169491525423728,1.72,-31.691910066758098,31.691910066758098,0.0
D60,0.65,6.4,0.08,6.169491525423728,1.91,-31.69079372839184,31.69079372839184,0.0
D60,0.65,6.4,0.08,6.169491525423728,2.1,-31.689677905339316,31.689677905339316,0.0
D60,0.65,6.4,0.08,6.169491525423728,2.29,-31.688562534515192,31.688562534515192,0.0
D60,0.65,6.4,0.08,6.169491525423728,2.4800000000000004,-31.68744704622049,31.68744704622049,0.0
D60,0.65,6.4,0.08,6.169491525423728,2.6700000000000004,-31.686331440507182,31.686331440507182,0.0
D60,0.65,6.4,0.08,6.169491525423728,2.8600000000000003,-31.685215717331303,31.685215717331303,0.0
D60,0.65,6.4,0.08,6.169491525423728,3.0500000000000003,-31.684099876674438,31.684099876674438,0.0
D60,0.65,6.4,0.08,6.169491525423728,3.24,-31.682983918537992,31.682983918537992,0.0
D60,0.65,6.4,0.08,6.169491525423728,3.43,-31.681867842902392,31.681867842902392,0.0
D60,0.65,6.4,0.08,6.169491525423728,3.62,-31.680751649759763,31.680751649759763,0.0
D60,0.65,6.4,0.08,6.169491525423728,3.81,-31.679635339087852,31.679635339087852,0.0
D60,0.65,6.4,0.08,6.169491525423728,4.0,-31.67851891089345,31.67851891089345,0.0
D60,0.65,6.4,0.08,6.4406779661016955,0.2,-4.742188362478053,4.742188362478053,0.0
D60,0.65,6.4,0.08,6.4406779661016955,0.39,-4.74217945955057,4.74217945955057,0.0
D60,0.65,6.4,0.08,6.4406779661016955,0.5800000000000001,-4.742170555296198,4.742170555296198,0.0
D60,0.65,6.4,0.08,6.4406779661016955,0.77,-4.742161652210129,4.742161652210129,0.0
D60,0.65,6.4,0.08,6.4406779661016955,0.96,-4.742152748113114,4.742152748113114,0.0
D60,0.65,6.4,0.08,6.4406779661016955,1.15,-4.742143846520399,4.742143846520399,0.0
D60,0.65,6.4,0.08,6.4406779661016955,1.34,-4.742134944536431,4.742134944536431,0.0
D60,0.65,6.4,0.08,6.4406779661016955,1.53,-4.742126041310563,4.742126041310563,0.0
D60,0.65,6.4,0.08,6.4406779661016955,1.72,-4.742117136657093,4.742117136657093,0.0
D60,0.65,6.4,0.08,6.4406779661016955,1.91,-4.742108230604003,4.742108230604003,0.0
D60,0.65,6.4,0.08,6.4406779661016955,2.1,-4.742099328812742,4.742099328812742,0.0
D60,0.65,6.4,0.08,6.4406779661016955,2.29,-4.7420904306802925,4.7420904306802925,0.0
D60,0.65,6.4,0.08,6.4406779661016955,2.4800000000000004,-4.742081531189392,4.742081531189392,0.0
D60,0.65,6.4,0.08,6.4406779661016955,2.6700000000000004,-4.7420726303135865,4.7420726303135865,0.0
D60,0.65,6.4,0.08,6.4406779661016955,2.8600000000000003,-4.742063728067528,4.742063728067528,0.0
D60,0.65,6.4,0.08,6.4406779661016955,3.0500000000000003,-4.742054824460197,4.742054824460197,0.0
D60,0.65,6.4,0.08,6.4406779661016955,3.24,-4.742045919481619,4.742045919481619,0.0
D60,0.65,6.4,0.08,6.4406779661016955,3.43,-4.742037013101061,4.742037013101061,0.0
D60,0.65,6.4,0.08,6.4406779661016955,3.62,-4.742028105360092,4.742028105360092,0.0
D60,0.65,6.4,0.08,6.4406779661016955,3.81,-4.742019196271002,4.742019196271002,0.0
D60,0.65,6.4,0.08,6.4406779661016955,4.0,-4.742010285796852,4.742010285796852,0.0
D21,0.65,6.4,0.1,5.6,0.2,-14.058595729475222,14.058595729475222,0.0
D21,0.65,6.4,0.1,5.6,0.39,-14.059295408490044,14.059295408490044,0.0
D21,0.65,6.4,0.1,5.6,0.5800000000000001,-14.059994867459686,14.059994867459686,0.0
D21,0.65,6.4,0.1,5.6,0.77,-14.060694485868432,14.060694485868432,0.0
D21,0.65,6.4,0.1,5.6,0.96,-14.06139392882244,14.06139392882244,0.0
D21,0.65,6.4,0.1,5.6,1.15,-14.062093737795522,14.062093737795522,0.0
D21,0.65,6.4,0.1,5.6,1.34,-14.062793482989285,14.062793482989285,0.0
D21,0.65,6.4,0.1,5.6,1.53,-14.063493008047324,14.063493008047324,0.0
D21,0.65,6.4,0.1,5.6,1.72,-14.064192312910428,14.064192312910428,0.0
D21,0.65,6.4,0.1,5.6,1.91,-14.064891397524491,14.064891397524491,0.0
D21,0.65,6.4,0.1,5.6,2.1,-14.065591099372881,14.065591099372881,0.0
D21,0.65,6.4,0.1,5.6,2.29,-14.066291334904705,14.066291334904705,0.0
D21,0.65,6.4,0.1,5.6,2.4800000000000004,-14.066991350367836,14.066991350367836,0.0
D21,0.65,6.4,0.1,5.6,2.6700000000000004,-14.067691145690524,14.067691145690524,0.0
D21,0.65,6.4,0.1,5.6,2.8600000000000003,-14.068390720819558,14.068390720819558,0.0
D21,0.65,6.4,0.1,5.6,3.0500000000000003,-14.069090075699911,14.069090075699911,0.0
D21,0.65,6.4,0.1,5.6,3.24,-14.069789210264922,14.069789210264922,0.0
D21,0.65,6.4,0.1,5.6,3.43,-14.070488124460766,14.070488124460766,0.0
D21,0.65,6.4,0.1,5.6,3.62,-14.071186818224334,14.071186818224334,0.0
D21,0.65,6.4,0.1,5.6,3.81,-14.071885291503335,14.071885291503335,0.0
D21,0.65,6.4,0.1,5.6,4.0,-14.072583544233979,14.072583544233979,0.0
D21,0.65,6.4,0.1,6.4,0.2,-20.86431134722927,20.86431134722927,0.0
D21,0.65,6.4,0.1,6.4,0.39,-20.86435868674984,20.86435868674984,0.0
D21,0.65,6.4,0.1,6.4,0.5800000000000001,-20.864406025210016,20.864406025210016,0.0
D21,0.65,6.4,0.1,6.4,0.77,-20.86445336410697,20.86445336410697,0.0
D21,0.65,6.4,0.1,6.4,0.96,-20.864500701683717,20.864500701683717,0.0
D21,0.65,6.4,0.1,6.4,1.15,-20.86454804115307,20.86454804115307,0.0
D21,0.65,6.4,0.1,6.4,1.34,-20.86459538016758,20.86459538016758,0.0
D21,0.65,6.4,0.1,6.4,1.53,-20.864642717651,20.864642717651,0.0
D21,0.65,6.4,0.1,6.4,1.72,-20.86469005372684,20.86469005372684,0.0
D21,0.65,6.4,0.1,6.4,1.91,-20.86473738829065,20.86473738829065,0.0
D21,0.65,6.4,0.1,6.4,2.1,-20.86478472615888,20.86478472615888,0.0
D21,0.65,6.4,0.1,6.4,2.29,-20.864832066675625,20.864832066675625,0.0
D21,0.65,6.4,0.1,6.4,2.4800000000000004,-20.86487940583394,20.86487940583394,0.0
D21,0.65,6.4,0.1,6.4,2.6700000000000004,-20.86492674350677,20.86492674350677,0.0
D21,0.65,6.4,0.1,6.4,2.8600000000000003,-20.86497407971556,20.86497407971556,0.0
D21,0.65,6.4,0.1,6.4,3.0500000000000003,-20.865021414519276,20.865021414519276,0.0
D21,0.65,6.4,0.1,6.4,3.24,-20.865068747900942,20.865068747900942,0.0
D21,0.65,6.4,0.1,6.4,3.43,-20.865116079781913,20.865116079781913,0.0
D21,0.65,6.4,0.1,6.4,3.62,-20.865163410288446,20.865163410288446,0.0
D21,0.65,6.4,0.1,6.4,3.81,-20.86521073930269,20.86521073930269,0.0
D21,0.65,6.4,0.1,6.4,4.0,-20.865258066891172,20.865258066891172,0.0
D21,0.65,6.4,0.1,7.2,0.2,-0.7570342111130621,0.7570342111130621,0.0
D21,0.65,6.4,0.1,7.2,0.39,-0.7570342489724795,0.7570342489724795,0.0
D21,0.65,6.4,0.1,7.2,0.5800000000000001,-0.7570342867960616,0.7570342867960616,0.0
D21,0.65,6.4,0.1,7.2,0.77,-0.757034324607655,0.757034324607655,0.0
D21,0.65,6.4,0.1,7.2,0.96,-0.7570343624055487,0.7570343624055487,0.0
D21,0.65,6.4,0.1,7.2,1.15,-0.7570344002577571,0.7570344002577571,0.0
D21,0.65,6.4,0.1,7.2,1.34,-0.7570344380964187,0.7570344380964187,0.0
D21,0.65,6.4,0.1,7.2,1.53,-0.7570344758954475,0.7570344758954475,0.0
D21,0.65,6.4,0.1,7.2,1.72,-0.7570345137298777,0.7570345137298777,0.0
D21,0.65,6.4,0.1,7.2,1.91,-0.7570345515438297,0.7570345515438297,0.0
D21,0.65,6.4,0.1,7.2,2.1,-0.75703458938125,0.75703458938125,0.0
D21,0.65,6.4,0.1,7.2,2.29,-0.7570346271987431,0.7570346271987431,0.0
D21,0.65,6.4,0.1,7.2,2.4800000000000004,-0.7570346650277173,0.7570346650277173,0.0
D21,0.65,6.4,0.1,7.2,2.6700000000000004,-0.7570347028509876,0.7570347028509876,0.0
D21,0.65,6.4,0.1,7.2,2.8600000000000003,-0.7570347406831996,0.7570347406831996,0.0
D21,0.65,6.4,0.1,7.2,3.0500000000000003,-0.7570347785018456,0.7570347785018456,0.0
D21,0.65,6.4,0.1,7.2,3.24,-0.7570348163202212,0.7570348163202212,0.0
D21,0.65,6.4,0.1,7.2,3.43,-0.757034854144556,0.757034854144556,0.0
D21,0.65,6.4,0.1,7.2,3.62,-0.7570348919684862,0.7570348919684862,0.0
D21,0.65,6.4,0.1,7.2,3.81,-0.7570349297825114,0.7570349297825114,0.0
D21,0.65,6.4,0.1,7.2,4.0,-0.7570349676045205,0.7570349676045205,0.0
D60,0.65,6.4,0.1,5.898305084745763,0.2,-41.81697772179842,41.81697772179842,0.0
D60,0.65,6.4,0.1,5.898305084745763,0.39,-41.81649698694818,41.81649698694818,0.0
D60,0.65,6.4,0.1,5.898305084745763,0.5800000000000001,-41.81601604321891,41.81601604321891,0.0
D60,0.65,6.4,0.1,5.898305084745763,0.77,-41.81553525547722,41.81553525547722,0.0
D60,0.65,6.4,0.1,5.898305084745763,0.96,-41.81505430190503,41.81505430190503,0.0
D60,0.65,6.4,0.1,5.898305084745763,1.15,-41.81457370276076,41.81457370276076,0.0
D60,0.65,6.4,0.1,5.898305084745763,1.34,-41.81409304515,41.81409304515,0.0
D60,0.65,6.4,0.1,5.898305084745763,1.53,-41.813612178806636,41.813612178806636,0.0
D60,0.65,6.4,0.1,5.898305084745763,1.72,-41.81313110369658,41.81313110369658,0.0
D60,0.65,6.4,0.1,5.898305084745763,1.91,-41.81264981978925,41.81264981978925,0.0
D60,0.65,6.4,0.1,5.898305084745763,2.1,-41.81216913181487,41.81216913181487,0.0
D60,0.65,6.4,0.1,5.898305084745763,2.29,-41.81168895945558,41.81168895945558,0.0
D60,0.65,6.4,0.1,5.898305084745763,2.4800000000000004,-41.8112085785124,41.8112085785124,0.0
D60,0.65,6.4,0.1,5.898305084745763,2.6700000000000004,-41.81072798894226,41.81072798894226,0.0
D60,0.65,6.4,0.1,5.898305084745763,2.8600000000000003,-41.810247190735154,41.810247190735154,0.0
D60,0.65,6.4,0.1,5.898305084745763,3.0500000000000003,-41.80976618383534,41.80976618383534,0.0
D60,0.65,6.4,0.1,5.898305084745763,3.24,-41.80928496824138,41.80928496824138,0.0
D60,0.65,6.4,0.1,5.898305084745763,3.43,-41.80880354389992,41.80880354389992,0.0
D60,0.65,6.4,0.1,5.898305084745763,3.62,-41.80832191080084,41.80832191080084,0.0
D60,0.65,6.4,0.1,5.898305084745763,3.81,-41.80784006890739,41.80784006890739,0.0
D60,0.65,6.4,0.1,5.898305084745763,4.0,-41.807358018174526,41.807358018174526,0.0
D60,0.65,6.4,0.1,6.169491525423728,0.2,-32.196714876909994,32.196714876909994,0.0
D60,0.65,6.4,0.1,6.169491525423728,0.39,-32.1956135303836,32.1956135303836,0.0
D60,0.65,6.4,0.1,6.169491525423728,0.5800000000000001,-32.19451206727768,32.19451206727768,0.0
D60,0.65,6.4,0.1,6.169491525423728,0.77,-32.19341077181322,32.19341077181322,0.0
D60,0.65,6.4,0.1,6.169491525423728,0.96,-32.19230939332091,32.19230939332091,0.0
D60,0.65,6.4,0.1,6.169491525423728,1.15,-32.19120833732761,32.19120833732761,0.0
D60,0.65,6.4,0.1,6.169491525423728,1.34,-32.19010728193904,32.19010728193904,0.0
D60,0.65,6.4,0.1,6.169491525423728,1.53,-32.18900610996766,32.18900610996766,0.0
D60,0.65,6.4,0.1,6.169491525423728,1.72,-32.18790482149556,32.18790482149556,0.0
D60,0.65,6.4,0.1,6.169491525423728,1.91,-32.18680341647079,32.18680341647079,0.0
D60,0.65,6.4,0.1,6.169491525423728,2.1,-32.18570252207971,32.18570252207971,0.0
D60,0.65,6.4,0.1,6.169491525423728,2.29,-32.18460207580516,32.18460207580516,0.0
D60,0.65,6.4,0.1,6.169491525423728,2.4800000000000004,-32.18350151306,32.18350151306,0.0
D60,0.65,6.4,0.1,6.169491525423728,2.6700000000000004,-32.18240083389662,32.18240083389662,0.0
D60,0.65,6.4,0.1,6.169491525423728,2.8600000000000003,-32.181300038271246,32.181300038271246,0.0
D60,0.65,6.4,0.1,6.169491525423728,3.0500000000000003,-32.18019912616565,32.18019912616565,0.0
D60,0.65,6.4,0.1,6.169491525423728,3.24,-32.1790980975812,32.1790980975812,0.0
D60,0.65,6.4,0.1,6.169491525423728,3.43,-32.17799695249842,32.17799695249842,0.0
D60,0.65,6.4,0.1,6.169491525423728,3.62,-32.17689569090972,32.17689569090972,0.0
D60,0.65,6.4,0.1,6.169491525423728,3.81,-32.175794312792654,32.175794312792654,0.0
D60,0.65,6.4,0.1,6.169491525423728,4.0,-32.17469281815439,32.17469281815439,0.0
D60,0.65,6.4,0.1,6.4406779661016955,0.2,-5.748494128214801,5.748494128214801,0.0
D60,0.65,6.4,0.1,6.4406779661016955,0.39,-5.748487937975042,5.748487937975042,0.0
D60,0.65,6.4,0.1,6.4406779661016955,0.5800000000000001,-5.748481746423181,5.748481746423181,0.0
D60,0.65,6.4,0.1,6.4406779661016955,0.77,-5.748475556000734,5.748475556000734,0.0
D60,0.65,6.4,0.1,6.4406779661016955,0.96,-5.748469364572628,5.748469364572628,0.0
D60,0.65,6.4,0.1,6.4406779661016955,1.15,-5.748463175580014,5.748463175580014,0.0
