mode,D,eta,B1,B2,B3,W1,W2,W3,log_B_sum_ratio,log_B2_ratio,share_l1,w_share_l1,argmax_B_mismatch,argmax_W_mismatch,delta_mu2,acceptance_mismatch
release_sumanchor,4.0,1.0,0.8139680110090749,0.8226591125111486,0.42106514326887545,0.3625590892643796,3.1933724971650777,0.7203142349541073,-0.8649677226770233,-0.8649677226707274,1.0153378138255675e-11,3.1463720517876936e-12,0.0,0.0,-1.579193123095558,1.0
release_eftsumanchor,4.0,1.0,1.849592558419523,1.8693414876713939,0.9567930742566731,0.8238488299551611,7.25635151152426,1.6367815819237586,-0.04416813426858837,-0.04416813426229238,1.015335038268006e-11,3.1463859295755015e-12,0.0,0.0,-1.579193123095558,1.0
release_fullsumanchor,4.0,1.0,1.9331165831019377,1.9537573358242133,1.0000000000125084,0.8610522506190896,7.584034319283134,1.710695474270482,0.0,6.296074772629443e-12,1.015335038268006e-11,3.1463859295755015e-12,0.0,0.0,-1.579193123095558,1.0
tailm2_detlin,4.0,1.0,1.9331165830777577,2.131575825270784,1.0,0.8610522506083192,8.274284588258817,1.7106954742490839,0.03574058832209365,0.08710717277651545,0.04214557939084815,0.03223151198542494,0.0,0.0,-0.4769927485282066,1.0
cell_direct_runtime,4.0,2.0,1.9331165831267465,1.9537573358119125,1.0,1.7142901018368346,14.569714010785955,3.1646296503514995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,4.0,2.0,0.36633155054415156,0.7673417358612442,1.0,0.32486325789653825,5.722281593068156,3.1646296503514995,-0.8287077766746024,-0.9345773856120406,0.5280910437280788,0.36164896344619074,1.0,0.0,-0.0273922195285996,0.0
release_sumanchor,4.0,2.0,0.8139680110090749,0.8226591125111486,0.42106514326887545,0.7218278073160492,6.134798717300019,1.3325152371181854,-0.8649677226770233,-0.8649677226707274,1.0153378138255675e-11,3.2533281624225197e-12,0.0,0.0,-1.702741130810941,1.0
release_eftsumanchor,4.0,2.0,1.849592558419523,1.8693414876713939,0.9567930742566731,1.640220896662684,13.940201459333815,3.027895732043632,-0.04416813426858837,-0.04416813426229238,1.015335038268006e-11,3.2532032623322493e-12,0.0,0.0,-1.702741130810941,1.0
release_fullsumanchor,4.0,2.0,1.9331165831019377,1.9537573358242133,1.0000000000125084,1.7142901018148342,14.569714010877686,3.1646296503910842,0.0,6.296074772629443e-12,1.015335038268006e-11,3.253231017907865e-12,0.0,0.0,-1.702741130810941,1.0
tailm2_detlin,4.0,2.0,1.9331165830777577,2.131575825270784,1.0,1.7142901017933911,15.895756139845492,3.1646296503514995,0.03574058832209365,0.08710717277651545,0.04214557939084815,0.03202488932042098,0.0,0.0,-0.5210118651351592,0.0
cell_direct_runtime,4.0,4.0,1.9331165831267465,1.9537573358119125,1.0,3.397605637776112,26.93111756353306,5.450580931170984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,4.0,4.0,0.36633155054415156,0.7673417358612442,1.0,0.643856740089052,10.57724525000793,5.450580931170984,-0.8287077766746024,-0.9345773856120406,0.5280910437280788,0.34919505084752533,1.0,0.0,-0.0315326797996715,0.0
