D,eta,base_raw_amp,base_raw_amp_ref,base_amp,base_amp_ref,base_partial_ratio,base_width_ratio,base_mu,base_chi2,cur_raw_amp,cur_raw_amp_ref,cur_amp,cur_amp_ref,cur_partial_ratio,cur_width_ratio,cur_mu,cur_chi2,cur_width_alpha,cur_refamp_beta,cur_pointamp_beta,delta_mu,delta_log_mu,delta_log_partial,delta_log_width,delta_log_amp_point,delta_log_amp_ref,path_closure_residual,width_component,partial_component,amp_point_component,amp_ref_component,mu_width_anchor,mu_partial_anchor,mu_refamp_anchor,mu_pointamp_anchor,mu_width_refamp_anchor,mu_width_pointamp_anchor,delta_mu_width_anchor,delta_mu_partial_anchor,delta_mu_refamp_anchor,delta_mu_pointamp_anchor,delta_mu_width_refamp_anchor,delta_mu_width_pointamp_anchor,acceptance_mismatch
4.0,4.0,0.0015489889375818863,4.237239589409662e-05,0.0015489889375818863,4.237239589409662e-05,1336.3819146558744,445.1137530334417,3.0023379541711694,16.046793246109054,0.0015489889375644643,4.588059328874114e-05,0.0015489889375644647,4.588059328874108e-05,1139.8260596261216,402.34743407501026,2.8329398005148505,12.833227949372123,0.8250003072106176,1.2664165549094355e-14,1.3131172951534883e-160,-0.16939815365631894,-0.05807633196895648,-0.15909022703675924,-0.10101389506780296,-1.1247114351028397e-11,0.07954511350713275,-2.0816681711721685e-16,0.10101389506780296,0.15909022703675924,2.2494228702056794e-11,0.1590902270142655,2.560752283788647,3.321462501005364,3.3214625009306515,2.832939800578575,3.002337954103635,2.5607522838462486,-0.4415856703825223,0.3191245468341948,0.3191245467594821,-0.16939815359259436,-6.753442249873842e-11,-0.4415856703249208,0.0
4.813559322033898,0.2,0.0015754895078207145,4.237239589409662e-05,0.0015754895078207145,4.237239589409662e-05,1382.4995158604968,103.01194534980445,13.420768932824753,903.1180358522796,0.0016584996156654176,4.588059328874114e-05,0.0016584996156654183,4.5879668316448175e-05,1306.7430872859443,88.74452510465726,14.724774128261883,1109.6850348074825,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,1.3040051954371297,0.09272796265292764,-0.05635525563108388,-0.14908321828401155,0.051347325062648455,0.07952495287819027,-4.163336342344337e-17,0.14908321828401155,0.05635525563108388,0.10269465012529691,0.15904990575638053,12.685354915379481,15.578420350214303,17.2632729820622,13.287672689320011,14.872265127532401,11.447295734057962,-0.7354140174452723,2.15765141738955,3.842504049237448,-0.1330962435047418,1.451496194707648,-1.9734731987667917,0.0
4.813559322033898,0.39,0.0015755721685958254,4.237239589409662e-05,0.0015755721685958254,4.237239589409662e-05,1382.644590110643,102.93354015408909,13.432401023425957,904.8667149283875,0.0016585866317090487,4.588059328874114e-05,0.0016585866317090484,4.5879668316448175e-05,1306.880211944106,88.67578980091696,14.737734108465668,1111.8446946758029,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,1.3053330850397113,0.09274137580634406,-0.05635525563108435,-0.14909663143742827,0.05134732506264824,0.07952495287819027,1.3877787807814457e-16,0.14909663143742827,0.05635525563108435,0.10269465012529648,0.15904990575638053,12.69634960565562,15.592131665415916,17.278467216904197,13.299367807595377,14.885155263431056,11.457217369828895,-0.7360514177703372,2.1597306419899596,3.84606619347824,-0.13303321583057937,1.452754240005099,-1.9751836535970622,0.0
4.813559322033898,0.5800000000000001,0.0015756545286349146,4.237239589409662e-05,0.0015756545286349146,4.237239589409662e-05,1382.7891441222569,102.85521694188017,13.444035074114149,906.6173804155737,0.0016586733311713408,4.588059328874114e-05,0.0016586733311713413,4.5879668316448175e-05,1307.0168448710972,88.60706674229856,14.750706607548308,1114.0085432552125,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,1.3066715334341588,0.09275546847077924,-0.05635525563108423,-0.14911072410186343,0.051347325062648455,0.07952495287819027,4.163336342344337e-17,0.14911072410186343,0.05635525563108423,0.10269465012529691,0.15904990575638053,12.707346148612432,15.605856225259194,17.29367612883537,13.31107422293806,14.898047571405959,11.467140677463457,-0.736688925501717,2.1618211511450447,3.8496410547212196,-0.13296085117608847,1.45401249729181,-1.9768943966506924,0.0
4.813559322033898,0.77,0.0015757365881908158,4.237239589409662e-05,0.0015757365881908158,4.237239589409662e-05,1382.9331782563602,102.77697565521486,13.455671072630855,908.3700313216773,0.0016587597143184508,4.588059328874114e-05,0.0016587597143184513,4.5879668316448175e-05,1307.1529864081572,88.53847098338005,14.763672467909782,1116.1733864348116,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,1.308001395278927,0.09276894214269764,-0.056355255631083526,-0.149124197773781,0.05134732506264866,0.07952495287819027,1.6653345369377348e-16,0.149124197773781,0.056355255631083526,0.10269465012529733,0.15904990575638053,12.718344532663165,15.619573761511612,17.308877257553384,13.322774647482289,14.910942037872845,11.477065646505729,-0.7373265399676896,2.163902688880757,3.853206184922529,-0.1328964251485658,1.45527096524199,-1.9786054261251262,0.0
4.813559322033898,0.96,0.00157581834751653,4.237239589409662e-05,0.00157581834751653,4.237239589409662e-05,1383.0766928746636,102.6988162360763,13.467309006710956,910.1246666465457,0.0016588457814167086,4.588059328874114e-05,0.0016588457814167086,4.5879668316448175e-05,1307.2886368971735,88.46990098876806,14.776648580890171,1118.3420453539438,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,1.3093395741792158,0.09278294246694373,-0.056355255631084115,-0.1491381980980278,0.05134732506264824,0.07952495287819027,4.163336342344337e-17,0.1491381980980278,0.056355255631084115,0.10269465012529648,0.15904990575638053,12.729344746214766,15.633302144762839,17.324090406405467,13.334484324015271,14.923838649240063,11.486992266494136,-0.7379642604961898,2.165993138051883,3.856781399694512,-0.13282468269568426,1.456529642529107,-1.9803167402168196,0.0
4.813559322033898,1.15,0.0015758998068652304,4.237239589409662e-05,0.0015758998068652304,4.237239589409662e-05,1383.2196883395734,102.62073862639298,13.478948864082955,911.8812853820681,0.0016589315327326275,4.588059328874114e-05,0.001658931532732627,4.5879668316448175e-05,1307.4237966806957,88.40152048032263,14.789607572097317,1120.509943342286,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,1.310658708014362,0.09279561804209513,-0.0563552556310847,-0.14915087367317997,0.05134732506264803,0.07952495287819027,-1.3877787807814457e-16,0.14915087367317997,0.0563552556310847,0.10269465012529606,0.15904990575638053,12.740346777668194,15.647012413632245,17.339283481751302,13.34617854981762,14.936737391908935,11.496920526961663,-0.7386020864147618,2.1680635495492897,3.8603346176683466,-0.13277031426533448,1.4577885278259792,-1.9820283371212923,0.0
4.813559322033898,1.34,0.0015759809664902442,4.237239589409662e-05,0.0015759809664902442,4.237239589409662e-05,1383.3621650141595,102.54274276803892,13.49059063246876,913.639886512133,0.001659016968532882,4.588059328874114e-05,0.0016590169685328819,4.5879668316448175e-05,1307.5584661018993,88.33319945359109,14.80257110792042,1122.6807018928944,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,1.3119804754516604,0.09280843694372475,-0.05635525563108447,-0.14916369257480924,0.05134732506264824,0.07952495287819027,-2.7755575615628914e-17,0.14916369257480924,0.05635525563108447,0.10269465012529648,0.15904990575638053,12.751350615418161,15.660727490584746,17.354481885188775,13.357876876692666,14.949638252273472,11.506850417435656,-0.7392400170505979,2.1701368581159866,3.863891252720016,-0.13271375577609312,1.4590476198047124,-1.9837402150331034,0.0
4.813559322033898,1.53,0.0015760618266450306,4.237239589409662e-05,0.0015760618266450306,4.237239589409662e-05,1383.504123262114,102.46482860283382,13.502234299583371,915.4004690125761,0.001659102089084285,4.588059328874114e-05,0.0016591020890842857,4.5879668316448175e-05,1307.6926455045477,88.26489062794047,14.815547112801772,1124.8556520987743,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,1.3133128132184009,0.09282193457314053,-0.05635525563108329,-0.14917719020422393,0.05134732506264866,0.07952495287819027,-1.1102230246251565e-16,0.14917719020422393,0.05635525563108329,0.10269465012529733,0.15904990575638053,12.762356247852852,15.674455759470032,17.369694907305927,13.369586455676783,14.962541216720009,11.51678192743758,-0.7398780517305195,2.1722214598866607,3.867460607722556,-0.13264784390658768,1.4603069171366378,-1.985452372145792,0.0
4.813559322033898,1.72,0.0015761423875831993,4.237239589409662e-05,0.0015761423875831993,4.237239589409662e-05,1383.6455634477861,102.3869960725392,13.513879853135842,917.1630318513153,0.0016591868946538094,4.588059328874114e-05,0.0016591868946538094,4.5879668316448175e-05,1307.8263352330212,88.19659399402086,14.828535615804881,1127.0348049058762,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,1.3146557626690392,0.09283611201185357,-0.056355255631084115,-0.14919136764293753,0.05134732506264803,0.07952495287819027,1.6653345369377348e-16,0.14919136764293753,0.056355255631084115,0.10269465012529606,0.15904990575638053,12.773363663354782,15.688197251036566,17.384922582176717,13.381307312996997,14.975446271628263,11.52671504648383,-0.7405161897810597,2.174317397900724,3.871042729040875,-0.13257254013884534,1.4615664184924206,-1.9871648066520127,0.0
