alpha_center,taper,taper_center_D,taper_sigma_D,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
0.85,0.01,5.9,0.4,6.4406779661016955,1.0,53.730944533387515,53.17654457489055,0.5543999584969654,0.010371676164560651,0.0
0.85,0.01,6.0,0.4,6.4406779661016955,1.0,53.633808138177685,53.17654457489055,0.45726356328713536,0.008562210407947357,0.0
0.85,0.02,5.9,0.4,6.4406779661016955,1.0,52.83464207619422,53.17654457489055,-0.34190249869632794,-0.0064503321762849645,0.0
0.85,0.02,6.0,0.4,6.4406779661016955,1.0,52.643782686825794,53.17654457489055,-0.5327618880647549,-0.010069263689511236,0.0
0.8,0.0,5.9,0.4,6.4406779661016955,2.0,49.73605901672781,53.1771848639417,-3.4411258472138897,-0.06689924485550881,0.0
0.8,0.0,6.0,0.4,6.4406779661016955,2.0,49.73605901672781,53.1771848639417,-3.4411258472138897,-0.06689924485550881,0.0
0.8,0.01,5.9,0.4,6.4406779661016955,2.0,48.9063978950905,53.1771848639417,-4.270786968851198,-0.083721224198721,0.0
0.8,0.01,6.0,0.4,6.4406779661016955,2.0,48.81798361066167,53.1771848639417,-4.359201253280027,-0.08553068683619247,0.0
0.8,0.02,5.9,0.4,6.4406779661016955,2.0,48.0905765828463,53.1771848639417,-5.086608281095394,-0.10054320354193337,0.0
0.8,0.02,6.0,0.4,6.4406779661016955,2.0,47.916854912233525,53.1771848639417,-5.260329951708172,-0.10416212881687663,0.0
0.825,0.0,5.9,0.4,6.4406779661016955,2.0,52.13193333221355,53.1771848639417,-1.045251531728148,-0.019851763580552954,0.0
0.825,0.0,6.0,0.4,6.4406779661016955,2.0,52.13193333221355,53.1771848639417,-1.045251531728148,-0.019851763580552954,0.0
0.825,0.01,5.9,0.4,6.4406779661016955,2.0,51.26230596051169,53.1771848639417,-1.914878903430008,-0.03667374292376516,0.0
0.825,0.01,6.0,0.4,6.4406779661016955,2.0,51.169632602940084,53.1771848639417,-2.0075522610016137,-0.03848320556123692,0.0
0.825,0.02,5.9,0.4,6.4406779661016955,2.0,50.40718508640687,53.1771848639417,-2.769999777534828,-0.053495722266977484,0.0
0.825,0.02,6.0,0.4,6.4406779661016955,2.0,50.22509493431621,53.1771848639417,-2.9520899296254868,-0.057114647541920624,0.0
0.85,0.0,5.9,0.4,6.4406779661016955,2.0,54.64322116958036,53.1771848639417,1.46603630563866,0.0271957176944031,0.0
0.85,0.0,6.0,0.4,6.4406779661016955,2.0,54.64322116958036,53.1771848639417,1.46603630563866,0.0271957176944031,0.0
0.85,0.01,5.9,0.4,6.4406779661016955,2.0,53.73170230255107,53.1771848639417,0.5545174386093734,0.01037373835119096,0.0
0.85,0.01,6.0,0.4,6.4406779661016955,2.0,53.63456470471748,53.1771848639417,0.4573798407757792,0.008564275713719547,0.0
0.85,0.02,5.9,0.4,6.4406779661016955,2.0,52.835388736877846,53.1771848639417,-0.34179612706385143,-0.006448240992021503,0.0
0.85,0.02,6.0,0.4,6.4406779661016955,2.0,52.64452697869051,53.1771848639417,-0.5326578852511901,-0.010067166266964371,0.0
0.8,0.0,5.9,0.4,6.4406779661016955,4.0,49.73747504070576,53.178465376946676,-3.4409903362409153,-0.06689485431947319,0.0
0.8,0.0,6.0,0.4,6.4406779661016955,4.0,49.73747504070576,53.178465376946676,-3.4409903362409153,-0.06689485431947319,0.0
0.8,0.01,5.9,0.4,6.4406779661016955,4.0,48.907793134544384,53.178465376946676,-4.270672242402291,-0.08371677566439603,0.0
0.8,0.01,6.0,0.4,6.4406779661016955,4.0,48.819376632329586,53.178465376946676,-4.35908874461709,-0.0855262320632595,0.0
0.8,0.02,5.9,0.4,6.4406779661016955,4.0,48.091951337171174,53.178465376946676,-5.086514039775501,-0.10053869700931874,0.0
0.8,0.02,6.0,0.4,6.4406779661016955,4.0,47.91822529830276,53.178465376946676,-5.260240078643918,-0.10415760980704553,0.0
0.825,0.0,5.9,0.4,6.4406779661016955,4.0,52.13340911208246,53.178465376946676,-1.0450562648642148,-0.019847535253338617,0.0
0.825,0.0,6.0,0.4,6.4406779661016955,4.0,52.13340911208246,53.178465376946676,-1.0450562648642148,-0.019847535253338617,0.0
0.825,0.01,5.9,0.4,6.4406779661016955,4.0,51.26376009569384,53.178465376946676,-1.9147052812528358,-0.03666945659826145,0.0
0.825,0.01,6.0,0.4,6.4406779661016955,4.0,51.17108442853442,53.178465376946676,-2.007380948412255,-0.03847891299712451,0.0
0.825,0.02,5.9,0.4,6.4406779661016955,4.0,50.408617888366585,53.178465376946676,-2.7698474885800906,-0.053491377943183815,0.0
0.825,0.02,6.0,0.4,6.4406779661016955,4.0,50.22652318713101,53.178465376946676,-2.951942189815668,-0.05711029074091082,0.0
0.85,0.0,5.9,0.4,6.4406779661016955,4.0,54.644759176524474,53.178465376946676,1.466293799577798,0.027199783812796044,0.0
0.85,0.0,6.0,0.4,6.4406779661016955,4.0,54.644759176524474,53.178465376946676,1.466293799577798,0.027199783812796044,0.0
0.85,0.01,5.9,0.4,6.4406779661016955,4.0,53.73321777000549,53.178465376946676,0.5547523930588127,0.01037786246787347,0.0
0.85,0.01,6.0,0.4,6.4406779661016955,4.0,53.63607776708409,53.178465376946676,0.45761239013741317,0.008568406069010262,0.0
0.85,0.02,5.9,0.4,6.4406779661016955,4.0,52.83688198884421,53.178465376946676,-0.3415833881024639,-0.006444058877048771,0.0
0.85,0.02,6.0,0.4,6.4406779661016955,4.0,52.64601549333177,53.178465376946676,-0.532449883614909,-0.010062971674775946,0.0
0.8,0.0,5.9,0.4,6.711864406779661,0.2,3.3350464213709285,24.022491636014024,-20.687445214643095,-1.9745039442739565,0.0
0.8,0.0,6.0,0.4,6.711864406779661,0.2,3.3350464213709285,24.022491636014024,-20.687445214643095,-1.9745039442739565,0.0
0.8,0.01,5.9,0.4,6.711864406779661,0.2,3.3365680379975275,24.022491636014024,-20.685923598016497,-1.9740477978157793,0.0
0.8,0.01,6.0,0.4,6.711864406779661,0.2,3.337194527513473,24.022491636014024,-20.68529710850055,-1.9738600507955233,0.0
0.8,0.02,5.9,0.4,6.711864406779661,0.2,3.338090348862486,24.022491636014024,-20.684401287151537,-1.9735916513576022,0.0
0.8,0.02,6.0,0.4,6.711864406779661,0.2,3.3393440172529503,24.022491636014024,-20.683147618761073,-1.9732161573170899,0.0
0.825,0.0,5.9,0.4,6.711864406779661,0.2,3.3261433807421765,24.022491636014024,-20.696348255271847,-1.9771770540920641,0.0
0.825,0.0,6.0,0.4,6.711864406779661,0.2,3.3261433807421765,24.022491636014024,-20.696348255271847,-1.9771770540920641,0.0
0.825,0.01,5.9,0.4,6.711864406779661,0.2,3.3276609353519584,24.022491636014024,-20.694830700662067,-1.976720907633887,0.0
0.825,0.01,6.0,0.4,6.711864406779661,0.2,3.3282857524289304,24.022491636014024,-20.694205883585095,-1.976533160613631,0.0
0.825,0.02,5.9,0.4,6.711864406779661,0.2,3.3291791823468033,24.022491636014024,-20.69331245366722,-1.9762647611757098,0.0
0.825,0.02,6.0,0.4,6.711864406779661,0.2,3.3304295040190492,24.022491636014024,-20.692062131994973,-1.9758892671351975,0.0
0.85,0.0,5.9,0.4,6.711864406779661,0.2,3.3172641071386533,24.022491636014024,-20.70522752887537,-1.9798501639101718,0.0
0.85,0.0,6.0,0.4,6.711864406779661,0.2,3.3172641071386533,24.022491636014024,-20.70522752887537,-1.9798501639101718,0.0
0.85,0.01,5.9,0.4,6.711864406779661,0.2,3.3187776105753364,24.022491636014024,-20.70371402543869,-1.9793940174519944,0.0
0.85,0.01,6.0,0.4,6.711864406779661,0.2,3.3194007596779773,24.022491636014024,-20.70309087633605,-1.9792062704317384,0.0
0.85,0.02,5.9,0.4,6.711864406779661,0.2,3.320291804548731,24.022491636014024,-20.702199831465293,-1.9789378709938177,0.0
0.85,0.02,6.0,0.4,6.711864406779661,0.2,3.3215387884369596,24.022491636014024,-20.700952847577064,-1.978562376953305,0.0
0.8,0.0,5.9,0.4,6.711864406779661,0.6,3.335060828367635,24.022531753025778,-20.687470924658143,-1.9745012943801157,0.0
0.8,0.0,6.0,0.4,6.711864406779661,0.6,3.335060828367635,24.022531753025778,-20.687470924658143,-1.9745012943801157,0.0
0.8,0.01,5.9,0.4,6.711864406779661,0.6,3.336582401776336,24.022531753025778,-20.68594935124944,-1.974045162844722,0.0
0.8,0.01,6.0,0.4,6.711864406779661,0.6,3.337208873491741,24.022531753025778,-20.685322879534038,-1.9738574219665896,0.0
0.8,0.02,5.9,0.4,6.711864406779661,0.6,3.338104669380962,24.022531753025778,-20.684427083644817,-1.9735890313093285,0.0
0.8,0.02,6.0,0.4,6.711864406779661,0.6,3.3393583021282,24.022531753025778,-20.683173450897577,-1.973213549553064,0.0
0.825,0.0,5.9,0.4,6.711864406779661,0.6,3.3261580401530164,24.022531753025778,-20.696373712872763,-1.9771743167477172,0.0
0.825,0.0,6.0,0.4,6.711864406779661,0.6,3.3261580401530164,24.022531753025778,-20.696373712872763,-1.9771743167477172,0.0
0.825,0.01,5.9,0.4,6.711864406779661,0.6,3.32767555179298,24.022531753025778,-20.6948562012328,-1.9767181852123235,0.0
0.825,0.01,6.0,0.4,6.711864406779661,0.6,3.3283003511715696,24.022531753025778,-20.694231401854207,-1.9765304443341911,0.0
0.825,0.02,5.9,0.4,6.711864406779661,0.6,3.3291937557757456,24.022531753025778,-20.693337997250033,-1.9762620536769298,0.0
0.825,0.02,6.0,0.4,6.711864406779661,0.6,3.3304440420092547,24.022531753025778,-20.692087711016523,-1.9758865719206653,0.0
0.85,0.0,5.9,0.4,6.711864406779661,0.6,3.317279017513322,24.022531753025778,-20.705252735512456,-1.9798473391153186,0.0
0.85,0.0,6.0,0.4,6.711864406779661,0.6,3.317279017513322,24.022531753025778,-20.705252735512456,-1.9798473391153186,0.0
0.85,0.01,5.9,0.4,6.711864406779661,0.6,3.318792478227249,24.022531753025778,-20.70373927479853,-1.979391207579925,0.0
0.85,0.01,6.0,0.4,6.711864406779661,0.6,3.319415609733248,24.022531753025778,-20.70311614329253,-1.9792034667017926,0.0
0.85,0.02,5.9,0.4,6.711864406779661,0.6,3.3203066294358012,24.022531753025778,-20.702225123589976,-1.9789350760445314,0.0
0.85,0.02,6.0,0.4,6.711864406779661,0.6,3.321553578088943,24.022531753025778,-20.700978174936836,-1.9785595942882668,0.0
0.8,0.0,5.9,0.4,6.711864406779661,1.0,3.335075235171794,24.022571869375913,-20.68749663420412,-1.9744986445323396,0.0
0.8,0.0,6.0,0.4,6.711864406779661,1.0,3.335075235171794,24.022571869375913,-20.68749663420412,-1.9744986445323396,0.0
0.8,0.01,5.9,0.4,6.711864406779661,1.0,3.3365967653629056,24.022571869375913,-20.685975104013007,-1.974042527919482,0.0
0.8,0.01,6.0,0.4,6.711864406779661,1.0,3.337223219277897,24.022571869375913,-20.685348650098014,-1.9738547931833719,0.0
0.8,0.02,5.9,0.4,6.711864406779661,1.0,3.3381189897075103,24.022571869375913,-20.684452879668402,-1.9735864113066244,0.0
0.8,0.02,6.0,0.4,6.711864406779661,1.0,3.339372586811777,24.022571869375913,-20.683199282564136,-1.9732109418344046,0.0
0.825,0.0,5.9,0.4,6.711864406779661,1.0,3.3261726993695424,24.022571869375913,-20.69639917000637,-1.977171579450884,0.0
0.825,0.0,6.0,0.4,6.711864406779661,1.0,3.3261726993695424,24.022571869375913,-20.69639917000637,-1.977171579450884,0.0
0.825,0.01,5.9,0.4,6.711864406779661,1.0,3.3276901680399855,24.022571869375913,-20.694881701335927,-1.9767154628380261,0.0
0.825,0.01,6.0,0.4,6.711864406779661,1.0,3.3283149497203155,24.022571869375913,-20.694256919655597,-1.976527728101916,0.0
0.825,0.02,5.9,0.4,6.711864406779661,1.0,3.3292083290109717,24.022571869375913,-20.693363540364942,-1.9762593462251683,0.0
0.825,0.02,6.0,0.4,6.711864406779661,1.0,3.3304585798059905,24.022571869375913,-20.69211328956992,-1.9758838767529485,0.0
0.85,0.0,5.9,0.4,6.711864406779661,1.0,3.3172939276919733,24.022571869375913,-20.70527794168394,-1.9798445143694279,0.0
0.85,0.0,6.0,0.4,6.711864406779661,1.0,3.3172939276919733,24.022571869375913,-20.70527794168394,-1.9798445143694279,0.0
0.85,0.01,5.9,0.4,6.711864406779661,1.0,3.3188073456834317,24.022571869375913,-20.70376452369248,-1.97938839775657,0.0
0.85,0.01,6.0,0.4,6.711864406779661,1.0,3.3194304595929047,24.022571869375913,-20.703141409783008,-1.9792006630204604,0.0
0.85,0.02,5.9,0.4,6.711864406779661,1.0,3.3203214541274284,24.022571869375913,-20.702250415248486,-1.9789322811437127,0.0
0.85,0.02,6.0,0.4,6.711864406779661,1.0,3.3215683675457233,24.022571869375913,-20.70100350183019,-1.9785568116714929,0.0
0.8,0.0,5.9,0.4,6.711864406779661,2.0,3.335111251496136,24.022672158852178,-20.68756090735604,-1.9744920201298055,0.0
0.8,0.0,6.0,0.4,6.711864406779661,2.0,3.335111251496136,24.022672158852178,-20.68756090735604,-1.9744920201298055,0.0
0.8,0.01,5.9,0.4,6.711864406779661,2.0,3.3366326736449308,24.022672158852178,-20.686039485207246,-1.9740359408221346,0.0
0.8,0.01,6.0,0.4,6.711864406779661,2.0,3.3372590830595716,24.022672158852178,-20.685413075792606,-1.9738482214406057,0.0
0.8,0.02,5.9,0.4,6.711864406779661,2.0,3.3381547898411448,24.022672158852178,-20.684517369011033,-1.973579861514464,0.0
0.8,0.02,6.0,0.4,6.711864406779661,2.0,3.3394082978393618,24.022672158852178,-20.683263861012815,-1.9732044227514056,0.0
0.825,0.0,5.9,0.4,6.711864406779661,2.0,3.3262093467152574,24.022672158852178,-20.69646281213692,-1.9771647364324656,0.0
0.825,0.0,6.0,0.4,6.711864406779661,2.0,3.3262093467152574,24.022672158852178,-20.69646281213692,-1.9771647364324656,0.0
0.825,0.01,5.9,0.4,6.711864406779661,2.0,3.327726707963508,24.022672158852178,-20.69494545088867,-1.9767086571247945,0.0
0.825,0.01,6.0,0.4,6.711864406779661,2.0,3.3283514453988525,24.022672158852178,-20.694320713453326,-1.9765209377432653,0.0
0.825,0.02,5.9,0.4,6.711864406779661,2.0,3.3292447614066605,24.022672158852178,-20.693427397445518,-1.976252577817124,0.0
0.825,0.02,6.0,0.4,6.711864406779661,2.0,3.3304949236067922,24.022672158852178,-20.692177235245385,-1.9758771390540655,0.0
0.85,0.0,5.9,0.4,6.711864406779661,2.0,3.3173312024337314,24.022672158852178,-20.705340956418446,-1.9798374527351252,0.0
0.85,0.0,6.0,0.4,6.711864406779661,2.0,3.3173312024337314,24.022672158852178,-20.705340956418446,-1.9798374527351252,0.0
0.85,0.01,5.9,0.4,6.711864406779661,2.0,3.318844513620579,24.022672158852178,-20.7038276452316,-1.9793813734274546,0.0
0.85,0.01,6.0,0.4,6.711864406779661,2.0,3.3194675835393874,24.022672158852178,-20.70320457531279,-1.9791936540459254,0.0
0.85,0.02,5.9,0.4,6.711864406779661,2.0,3.3203585151547603,24.022672158852178,-20.702313643697416,-1.9789252941197837,0.0
0.85,0.02,6.0,0.4,6.711864406779661,2.0,3.3216053404872348,24.022672158852178,-20.701066818364943,-1.9785498553567256,0.0
0.8,0.0,5.9,0.4,6.711864406779661,4.0,3.3351832812471582,24.02287273152609,-20.68768945027893,-1.9744787722297688,0.0
0.8,0.0,6.0,0.4,6.711864406779661,4.0,3.3351832812471582,24.02287273152609,-20.68768945027893,-1.9744787722297688,0.0
0.8,0.01,5.9,0.4,6.711864406779661,4.0,3.336704487318008,24.02287273152609,-20.68616824420808,-1.9740227675276583,0.0
0.8,0.01,6.0,0.4,6.711864406779661,4.0,3.3373308077347117,24.02287273152609,-20.685541923791376,-1.9738350788533097,0.0
0.8,0.02,5.9,0.4,6.711864406779661,4.0,3.338226387224163,24.02287273152609,-20.684646344301925,-1.9735667628255475,0.0
0.8,0.02,6.0,0.4,6.711864406779661,4.0,3.339479717015841,24.02287273152609,-20.683393014510248,-1.9731913854768504,0.0
0.825,0.0,5.9,0.4,6.711864406779661,4.0,3.326282638470525,24.02287273152609,-20.696590093055566,-1.9771510513288684,0.0
0.825,0.0,6.0,0.4,6.711864406779661,4.0,3.326282638470525,24.02287273152609,-20.696590093055566,-1.9771510513288684,0.0
0.825,0.01,5.9,0.4,6.711864406779661,4.0,3.3277997848808747,24.02287273152609,-20.695072946645215,-1.9766950466267579,0.0
0.825,0.01,6.0,0.4,6.711864406779661,4.0,3.328424433828929,24.02287273152609,-20.69444829769716,-1.9765073579524093,0.0
0.825,0.02,5.9,0.4,6.711864406779661,4.0,3.3293176232748833,24.02287273152609,-20.693555108251207,-1.9762390419246474,0.0
0.825,0.02,6.0,0.4,6.711864406779661,4.0,3.330567608290632,24.02287273152609,-20.692305123235457,-1.9758636645759502,0.0
0.85,0.0,5.9,0.4,6.711864406779661,4.0,3.3174057489437594,24.02287273152609,-20.70546698258233,-1.9798233304279682,0.0
0.85,0.0,6.0,0.4,6.711864406779661,4.0,3.3174057489437594,24.02287273152609,-20.70546698258233,-1.9798233304279682,0.0
0.85,0.01,5.9,0.4,6.711864406779661,4.0,3.318918846527673,24.02287273152609,-20.703953884998416,-1.9793673257258577,0.0
0.85,0.01,6.0,0.4,6.711864406779661,4.0,3.3195418284677474,24.02287273152609,-20.70333090305834,-1.979179637051509,0.0
0.85,0.02,5.9,0.4,6.711864406779661,4.0,3.3204326342485406,24.02287273152609,-20.70244009727755,-1.9789113210237472,0.0
0.85,0.02,6.0,0.4,6.711864406779661,4.0,3.321679283414604,24.02287273152609,-20.701193448111486,-1.9785359436750498,0.0
0.8,0.0,5.9,0.4,7.254237288135593,0.2,3.3130749541672473,3.4391049246431042,-0.12602997047585696,-0.03733449388370813,0.0
0.8,0.0,6.0,0.4,7.254237288135593,0.2,3.3130749541672473,3.4391049246431042,-0.12602997047585696,-0.03733449388370813,0.0
0.8,0.01,5.9,0.4,7.254237288135593,0.2,3.3131173947962465,3.4391049246431042,-0.1259875298468578,-0.037321683923850456,0.0
0.8,0.01,6.0,0.4,7.254237288135593,0.2,3.3131637687341797,3.4391049246431042,-0.12594115590892452,-0.037307686951253215,0.0
0.8,0.02,5.9,0.4,7.254237288135593,0.2,3.313159835968913,3.4391049246431042,-0.1259450886741913,-0.03730887396399243,0.0
0.8,0.02,6.0,0.4,7.254237288135593,0.2,3.31325258568199,3.4391049246431042,-0.12585233896111436,-0.03728088001879824,0.0
0.825,0.0,5.9,0.4,7.254237288135593,0.2,3.3072196821446904,3.4391049246431042,-0.13188524249841382,-0.03910337997442157,0.0
0.825,0.0,6.0,0.4,7.254237288135593,0.2,3.3072196821446904,3.4391049246431042,-0.13188524249841382,-0.03910337997442157,0.0
0.825,0.01,5.9,0.4,7.254237288135593,0.2,3.30726204776741,3.4391049246431042,-0.13184287687569407,-0.03909057001456374,0.0
0.825,0.01,6.0,0.4,7.254237288135593,0.2,3.3073083397476375,3.4391049246431042,-0.13179658489546675,-0.03907657304196653,0.0
0.825,0.02,5.9,0.4,7.254237288135593,0.2,3.307304413932835,3.4391049246431042,-0.13180051071026933,-0.03907776005470606,0.0
0.825,0.02,6.0,0.4,7.254237288135593,0.2,3.3073969997272545,3.4391049246431042,-0.1317079249158497,-0.03904976610951162,0.0
0.85,0.0,5.9,0.4,7.254237288135593,0.2,3.301374758276321,3.4391049246431042,-0.13773016636678337,-0.04087226606513486,0.0
0.85,0.0,6.0,0.4,7.254237288135593,0.2,3.301374758276321,3.4391049246431042,-0.13773016636678337,-0.04087226606513486,0.0
0.85,0.01,5.9,0.4,7.254237288135593,0.2,3.3014170490253205,3.4391049246431042,-0.13768787561778373,-0.040859456105277144,0.0
0.85,0.01,6.0,0.4,7.254237288135593,0.2,3.301463259192688,3.4391049246431042,-0.13764166545041645,-0.04084545913268005,0.0
0.85,0.02,5.9,0.4,7.254237288135593,0.2,3.3014593403160672,3.4391049246431042,-0.137645584327037,-0.04084664614541924,0.0
0.85,0.02,6.0,0.4,7.254237288135593,0.2,3.3015517624815254,3.4391049246431042,-0.13755316216157887,-0.04081865220022503,0.0
0.8,0.0,5.9,0.4,7.254237288135593,0.6,3.313075574045402,3.4391055154853563,-0.12602994143995438,-0.03733447858432903,0.0
0.8,0.0,6.0,0.4,7.254237288135593,0.6,3.313075574045402,3.4391055154853563,-0.12602994143995438,-0.03733447858432903,0.0
0.8,0.01,5.9,0.4,7.254237288135593,0.6,3.31311801463043,3.4391055154853563,-0.12598750085492627,-0.0373216686401399,0.0
0.8,0.01,6.0,0.4,7.254237288135593,0.6,3.3131643885203146,3.4391055154853563,-0.12594112696504167,-0.037307671684663465,0.0
0.8,0.02,5.9,0.4,7.254237288135593,0.6,3.3131604557591228,3.4391055154853563,-0.1259450597262335,-0.037308858695950825,0.0
0.8,0.02,6.0,0.4,7.254237288135593,0.6,3.3132532053761006,3.4391055154853563,-0.12585231010925568,-0.037280864784997834,0.0
0.825,0.0,5.9,0.4,7.254237288135593,0.6,3.307220308082987,3.4391055154853563,-0.1318852074023691,-0.03910336251139256,0.0
0.825,0.0,6.0,0.4,7.254237288135593,0.6,3.307220308082987,3.4391055154853563,-0.1318852074023691,-0.03910336251139256,0.0
0.825,0.01,5.9,0.4,7.254237288135593,0.6,3.307262673661905,3.4391055154853563,-0.13184284182345118,-0.03909055256720331,0.0
0.825,0.01,6.0,0.4,7.254237288135593,0.6,3.3073089655942693,3.4391055154853563,-0.1317965498910869,-0.039076555611726876,0.0
0.825,0.02,5.9,0.4,7.254237288135593,0.6,3.307305039783526,3.4391055154853563,-0.13180047570183007,-0.03907774262301429,0.0
0.825,0.02,6.0,0.4,7.254237288135593,0.6,3.307397625482216,3.4391055154853563,-0.1317078900031401,-0.039049748712061294,0.0
0.85,0.0,5.9,0.4,7.254237288135593,0.6,3.301375390251403,3.4391055154853563,-0.13773012523395334,-0.04087224643845602,0.0
0.85,0.0,6.0,0.4,7.254237288135593,0.6,3.301375390251403,3.4391055154853563,-0.13773012523395334,-0.04087224643845602,0.0
0.85,0.01,5.9,0.4,7.254237288135593,0.6,3.3014176809567695,3.4391055154853563,-0.1376878345285868,-0.040859436494267015,0.0
0.85,0.01,6.0,0.4,7.254237288135593,0.6,3.3014638910764584,3.4391055154853563,-0.13764162440889782,-0.04084543953879059,0.0
0.85,0.02,5.9,0.4,7.254237288135593,0.6,3.3014599722038813,3.4391055154853563,-0.13764554328147494,-0.04084662655007777,0.0
0.85,0.02,6.0,0.4,7.254237288135593,0.6,3.3015523942739793,3.4391055154853563,-0.13755312121137697,-0.04081863263912495,0.0
0.8,0.0,5.9,0.4,7.254237288135593,1.0,3.31307619391144,3.4391061064013226,-0.1260299124898827,-0.03733446331004662,0.0
0.8,0.0,6.0,0.4,7.254237288135593,1.0,3.31307619391144,3.4391061064013226,-0.1260299124898827,-0.03733446331004662,0.0
0.8,0.01,5.9,0.4,7.254237288135593,1.0,3.313118634452515,3.4391061064013226,-0.12598747194880744,-0.037321653381520534,0.0
0.8,0.01,6.0,0.4,7.254237288135593,1.0,3.313165008294372,3.4391061064013226,-0.12594109810695064,-0.03730765644315879,0.0
0.8,0.02,5.9,0.4,7.254237288135593,1.0,3.3131610755372525,3.4391061064013226,-0.12594503086407016,-0.0373088434529949,0.0
0.8,0.02,6.0,0.4,7.254237288135593,1.0,3.3132538250581707,3.4391061064013226,-0.12585228134315196,-0.03728084957627099,0.0
0.825,0.0,5.9,0.4,7.254237288135593,1.0,3.3072209340066308,3.4391061064013226,-0.13188517239469189,-0.03910334507423463,0.0
0.825,0.0,6.0,0.4,7.254237288135593,1.0,3.3072209340066308,3.4391061064013226,-0.13188517239469189,-0.03910334507423463,0.0
0.825,0.01,5.9,0.4,7.254237288135593,1.0,3.3072632995417632,3.4391061064013226,-0.1318428068595594,-0.0390905351457089,0.0
0.825,0.01,6.0,0.4,7.254237288135593,1.0,3.3073095914262853,3.4391061064013226,-0.1317965149750373,-0.03907653820734697,0.0
0.825,0.02,5.9,0.4,7.254237288135593,1.0,3.3073056656196,3.4391061064013226,-0.13180044078172282,-0.03907772521718288,0.0
0.825,0.02,6.0,0.4,7.254237288135593,1.0,3.3073982512226,3.4391061064013226,-0.13170785517872252,-0.03904973134045907,0.0
0.85,0.0,5.9,0.4,7.254237288135593,1.0,3.301376022209303,3.4391061064013226,-0.1377300841920195,-0.04087222683842299,0.0
0.85,0.0,6.0,0.4,7.254237288135593,1.0,3.301376022209303,3.4391061064013226,-0.1377300841920195,-0.04087222683842299,0.0
0.85,0.01,5.9,0.4,7.254237288135593,1.0,3.301418312871055,3.4391061064013226,-0.13768779353026783,-0.04085941690989692,0.0
0.85,0.01,6.0,0.4,7.254237288135593,1.0,3.301464522943086,3.4391061064013226,-0.13764158345823674,-0.04084541997153501,0.0
0.85,0.02,5.9,0.4,7.254237288135593,1.0,3.301460604074549,3.4391061064013226,-0.13764550232677353,-0.04084660698137125,0.0
0.85,0.02,6.0,0.4,7.254237288135593,1.0,3.301553026049327,3.4391061064013226,-0.13755308035199576,-0.040818613104647385,0.0
0.8,0.0,5.9,0.4,7.254237288135593,2.0,3.313077743508177,3.4391075836486515,-0.12602984014047447,-0.03733442513261447,0.0
0.8,0.0,6.0,0.4,7.254237288135593,2.0,3.313077743508177,3.4391075836486515,-0.12602984014047447,-0.03733442513261447,0.0
0.8,0.01,5.9,0.4,7.254237288135593,2.0,3.3131201839393736,3.4391075836486515,-0.12598739970927797,-0.03732161524324448,0.0
0.8,0.01,6.0,0.4,7.254237288135593,2.0,3.3131665576611686,3.4391075836486515,-0.1259410259874829,-0.03730761834766654,0.0
0.8,0.02,5.9,0.4,7.254237288135593,2.0,3.313162624914231,3.4391075836486515,-0.12594495873442035,-0.037308805353874416,0.0
0.8,0.02,6.0,0.4,7.254237288135593,2.0,3.3132553741950135,3.4391075836486515,-0.12585220945363806,-0.03728081156271876,0.0
0.825,0.0,5.9,0.4,7.254237288135593,2.0,3.3072224987465506,3.4391075836486515,-0.13188508490210094,-0.03910330148990488,0.0
0.825,0.0,6.0,0.4,7.254237288135593,2.0,3.3072224987465506,3.4391075836486515,-0.13188508490210094,-0.03910330148990488,0.0
0.825,0.01,5.9,0.4,7.254237288135593,2.0,3.3072648641722293,3.4391075836486515,-0.13184271947642223,-0.03909049160053478,0.0
0.825,0.01,6.0,0.4,7.254237288135593,2.0,3.3073111559371515,3.4391075836486515,-0.13179642771150002,-0.03907649470495681,0.0
0.825,0.02,5.9,0.4,7.254237288135593,2.0,3.3073072301406077,3.4391075836486515,-0.13180035350804387,-0.03907768171116478,0.0
0.825,0.02,6.0,0.4,7.254237288135593,2.0,3.307399815504397,3.4391075836486515,-0.13170776814425444,-0.03904968792000922,0.0
0.85,0.0,5.9,0.4,7.254237288135593,2.0,3.301377602034041,3.4391075836486515,-0.1377299816146107,-0.04087217784719541,0.0
0.85,0.0,6.0,0.4,7.254237288135593,2.0,3.301377602034041,3.4391075836486515,-0.1377299816146107,-0.04087217784719541,0.0
0.85,0.01,5.9,0.4,7.254237288135593,2.0,3.30141989258676,3.4391075836486515,-0.13768769106189138,-0.04085936795782517,0.0
0.85,0.01,6.0,0.4,7.254237288135593,2.0,3.3014661025396523,3.4391075836486515,-0.1376414811089992,-0.04084537106224734,0.0
0.85,0.02,5.9,0.4,7.254237288135593,2.0,3.30146218368122,3.4391075836486515,-0.13764539996743164,-0.04084655806845514,0.0
0.85,0.02,6.0,0.4,7.254237288135593,2.0,3.3015546054177096,3.4391075836486515,-0.13755297823094192,-0.04081856427729943,0.0
0.8,0.0,5.9,0.4,7.254237288135593,4.0,3.313080842592151,3.43911053799428,-0.12602969540212916,-0.03733434876757006,0.0
0.8,0.0,6.0,0.4,7.254237288135593,4.0,3.313080842592151,3.43911053799428,-0.12602969540212916,-0.03733434876757006,0.0
