D,eta,mu_full,chi2_full,mu_base,chi2_base,mu_runtime,chi2_runtime,mu_cf,chi2_cf,abs_delta_base,abs_delta_runtime,abs_delta_cf,abs_improvement_vs_base,abs_improvement_vs_runtime,improved_vs_base,improved_vs_runtime,worsened_vs_runtime,acceptance_flip_vs_base,case,is_reviewer_target
9.694915254237287,0.5800000000000001,1.1917464287709136,0.2710596870604257,1.4208491097998377,0.0027167836215355,1.3661321942414515,0.0071689266681172,1.3661321942414515,0.0071689266681172,0.22910268102892406,0.17438576547053786,0.17438576547053786,0.0547169155583862,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,0.77,1.191746431241598,0.2710596806288153,1.42084911120612,0.0027167839880322,1.366132195593578,0.0071689260956977,1.366132195593578,0.0071689260956977,0.22910267996452194,0.17438576435197994,0.17438576435197994,0.054716915612541994,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,0.96,1.1917464200743493,0.2710597096990584,1.420849098756679,0.002716780743536,1.3661321836235651,0.0071689311631743,1.3661321836235651,0.0071689311631743,0.2291026786823298,0.17438576354921587,0.17438576354921587,0.05471691513311394,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,1.15,1.191746429048777,0.2710596863371004,1.420849109224716,0.0027167834716508,1.3661321936884776,0.0071689269022174,1.3661321936884776,0.0071689269022174,0.22910268017593904,0.17438576463970068,0.17438576463970068,0.054716915536238364,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,1.34,1.1917464237306448,0.2710597001811007,1.4208491027301482,0.0027167817790767,1.3661321874440158,0.0071689295457954,1.3661321874440158,0.0071689295457954,0.22910267899950343,0.174385763713371,0.174385763713371,0.05471691528613243,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,1.53,1.19174643022879,0.2710596832653259,1.4208491104408545,0.0027167837885934,1.3661321948577827,0.0071689264071949,1.3661321948577827,0.0071689264071949,0.2291026802120646,0.1743857646289928,0.1743857646289928,0.05471691558307179,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,1.72,1.1917464259375534,0.271059694436143,1.4208491052596228,0.0027167824382927,1.3661321898760803,0.0071689285161865,1.3661321898760803,0.0071689285161865,0.2291026793220694,0.1743857639385269,0.1743857639385269,0.05471691538354251,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,1.91,1.191746426042423,0.2710596941631489,1.4208491057076094,0.0027167825550442,1.3661321903068149,0.0071689283338362,1.3661321903068149,0.0071689283338362,0.22910267966518627,0.17438576426439178,0.17438576426439178,0.054716915400794486,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,2.1,1.1917464262643933,0.2710596935853233,1.4208491062310762,0.0027167826914668,1.366132190810123,0.0071689281207619,1.366132190810123,0.0071689281207619,0.22910267996668288,0.17438576454572963,0.17438576454572963,0.05471691542095325,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,2.29,1.1917464235207835,0.2710597007274046,1.4208491028561674,0.002716781811919,1.3661321875651822,0.0071689294944999,1.3661321875651822,0.0071689294944999,0.22910267933538386,0.17438576404439865,0.17438576404439865,0.05471691529098521,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,2.4800000000000004,1.1917464251824477,0.2710596964018114,1.4208491045681024,0.0027167822580729,1.3661321892111904,0.0071689287976662,1.3661321892111904,0.0071689287976662,0.22910267938565476,0.17438576402874273,0.17438576402874273,0.05471691535691203,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,2.6700000000000004,1.1917464253119314,0.2710596960647432,1.420849104908287,0.0027167823467297,1.3661321895382743,0.0071689286591959,1.3661321895382743,0.0071689286591959,0.22910267959635555,0.1743857642263429,0.1743857642263429,0.054716915370012664,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,2.8600000000000003,1.1917464267437516,0.2710596923374723,1.4208491064028943,0.002716782736245,1.3661321909753246,0.0071689280508242,1.3661321909753246,0.0071689280508242,0.22910267965914266,0.17438576423157293,0.17438576423157293,0.054716915427569734,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,3.0500000000000003,1.191746424931244,0.2710596970557373,1.420849104251154,0.0027167821754718,1.3661321889064475,0.0071689289266783,1.3661321889064475,0.0071689289266783,0.22910267931991002,0.17438576397520356,0.17438576397520356,0.05471691534470646,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,3.24,1.19174642612047,0.2710596939599801,1.420849105487297,0.0027167824976277,1.3661321900949868,0.0071689284235131,1.3661321900949868,0.0071689284235131,0.22910267936682693,0.17438576397451677,0.17438576397451677,0.05471691539231016,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,3.43,1.1917464245527325,0.2710596980410674,1.4208491036404192,0.0027167820163058,1.3661321883192323,0.0071689291752746,1.3661321883192323,0.0071689291752746,0.22910267908768667,0.17438576376649984,0.17438576376649984,0.05471691532118683,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,3.62,1.191746423227446,0.2710597014910126,1.4208491020898482,0.0027167816122057,1.3661321868283738,0.007168929806426,1.3661321868283738,0.007168929806426,0.2291026788624022,0.17438576360092783,0.17438576360092783,0.054716915261474375,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,3.81,1.1917464238106767,0.2710596999727639,1.420849102993356,0.0027167818476723,1.3661321876970878,0.007168929438658,1.3661321876970878,0.007168929438658,0.22910267918267935,0.17438576388641103,0.17438576388641103,0.05471691529626832,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.694915254237287,4.0,1.191746425621097,0.2710596952599328,1.420849104723219,0.0027167822984984,1.3661321893603335,0.0071689287345268,1.3661321893603335,0.0071689287345268,0.229102679102122,0.17438576373923653,0.17438576373923653,0.054716915362885477,0.0,1.0,0.0,0.0,0.0,D60E21_fullmap,False
9.966101694915254,0.2,0.9999999517728996,1.0000002411355169,1.0173939823601954,0.91492102958869,0.2772837710944711,7.878073316549074,0.2772837710944711,7.878073316549074,0.017394030587295828,0.7227161806784285,0.7227161806784285,-0.7053221500911326,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,0.39,1.000000017738739,0.9999999113063068,1.0173940497351224,0.9149207073630622,0.2772837894570466,7.878073058849557,0.2772837894570465,7.878073058849557,0.017394031996383452,0.7227162282816924,0.7227162282816924,-0.7053221962853089,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,0.5800000000000001,0.999999997065754,1.0000000146712291,1.017394028925557,0.9149208068863592,0.2772837837855419,7.878073138443183,0.2772837837855419,7.878073138443183,0.017394031859802928,0.7227162132802121,0.7227162132802121,-0.7053221814204091,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,0.77,1.0000000012178736,0.9999999939106315,1.0173940339418257,0.9149207828956796,0.2772837851526916,7.878073119256667,0.2772837851526917,7.878073119256667,0.017394032723952124,0.722716216065182,0.7227162160651819,-0.7053221833412298,1.1102230246251565e-16,0.0,1.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,0.96,0.9999999913909252,1.0000000430453744,1.017394023686121,0.914920831944353,0.2772837823575694,7.87807315848328,0.2772837823575694,7.87807315848328,0.01739403229519576,0.7227162090333559,0.7227162090333559,-0.7053221767381601,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,1.15,0.999999991151724,1.0000000442413794,1.0173940248483682,0.9149208263858192,0.2772837826743319,7.8780731540378515,0.2772837826743319,7.8780731540378515,0.017394033696644162,0.7227162084773922,0.7227162084773922,-0.705322174780748,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,1.34,0.9999999855794584,1.0000000721027091,1.0173940189141544,0.91492085476664,0.2772837810570026,7.878073176735375,0.2772837810570026,7.878073176735375,0.017394033334696024,0.7227162045224558,0.7227162045224558,-0.7053221711877597,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,1.53,1.0000000015510233,0.999999992244883,1.0173940343332637,0.9149207810235994,0.2772837852593753,7.878073117759476,0.2772837852593752,7.878073117759476,0.017394032782240387,0.7227162162916481,0.7227162162916481,-0.7053221835094077,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,1.72,0.9999999963384528,1.0000000183077358,1.0173940289826464,0.9149208066133246,0.2772837838011012,7.878073138224825,0.2772837838011013,7.878073138224825,0.01739403264419359,0.7227162125373516,0.7227162125373515,-0.7053221798931579,1.1102230246251565e-16,0.0,1.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,1.91,0.9999999980846932,1.000000009576533,1.0173940310668288,0.9149207966455668,0.2772837843691309,7.878073130253123,0.2772837843691309,7.878073130253123,0.0173940329821356,0.7227162137155623,0.7227162137155623,-0.7053221807334267,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,2.1,0.9999999992618912,1.000000003690544,1.017394032485844,0.91492078985902,0.2772837847558738,7.878073124825593,0.2772837847558738,7.878073124825593,0.01739403322395272,0.7227162145060174,0.7227162145060174,-0.7053221812820647,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,2.29,0.999999995560428,1.0000000221978598,1.017394028620654,0.9149208083445804,0.2772837837024427,7.878073139609396,0.2772837837024426,7.878073139609396,0.017394033060226022,0.7227162118579853,0.7227162118579853,-0.7053221787977593,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,2.4800000000000004,0.9999999969649233,1.0000000151753836,1.017394030222927,0.9149208006815904,0.2772837841391312,7.878073133480929,0.2772837841391311,7.878073133480929,0.017394033258003705,0.722716212825792,0.7227162128257922,-0.7053221795677885,-2.220446049250313e-16,0.0,0.0,1.0,1.0,D60E21_fullmap,False
9.966101694915254,2.6700000000000004,0.9999999939525448,1.0000000302372756,1.0173940270683024,0.9149208157688178,0.2772837832793599,7.878073145546916,0.27728378327936,7.878073145546916,0.0173940331157576,0.7227162106731849,0.7227162106731848,-0.7053221775574272,1.1102230246251565e-16,0.0,1.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,2.8600000000000003,0.9999999968683048,1.0000000156584754,1.0173940298042694,0.9149208026838512,0.2772837840250289,7.878073135082234,0.2772837840250289,7.878073135082234,0.017394032935964643,0.7227162128432758,0.7227162128432758,-0.7053221799073112,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,3.0500000000000003,0.9999999979288452,1.000000010355774,1.017394031034265,0.9149207968013052,0.2772837843602559,7.878073130377675,0.2772837843602559,7.878073130377675,0.01739403310541987,0.7227162135685893,0.7227162135685893,-0.7053221804631694,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,3.24,0.9999999909135744,1.0000000454321274,1.017394024011959,0.9149208303860084,0.2772837824463744,7.878073157236996,0.2772837824463744,7.878073157236996,0.01739403309838461,0.7227162084672,0.7227162084672,-0.7053221753688154,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,3.43,0.9999999921864756,1.0000000390676225,1.0173940254270808,0.9149208236180828,0.2772837828320561,7.878073151824358,0.2772837828320561,7.878073151824358,0.017394033240605178,0.7227162093544195,0.7227162093544195,-0.7053221761138143,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,3.62,0.9999999945827815,1.0000000270860914,1.017394027675796,0.9149208128634344,0.2772837834449281,7.87807314322334,0.2772837834449282,7.87807314322334,0.01739403309301446,0.7227162111378534,0.7227162111378533,-0.7053221780448389,1.1102230246251565e-16,0.0,1.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,3.81,0.9999999955457812,1.0000000222710936,1.0173940287675816,0.9149208076418884,0.2772837837424867,7.8780731390474195,0.2772837837424867,7.8780731390474195,0.01739403322180033,0.7227162118032946,0.7227162118032946,-0.7053221785814943,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
9.966101694915254,4.0,0.99999999474163,1.0000000262918494,1.0173940276229252,0.9149208131162928,0.2772837834305185,7.878073143425567,0.2772837834305185,7.878073143425567,0.01739403288129515,0.7227162113111115,0.7227162113111115,-0.7053221784298164,0.0,0.0,0.0,0.0,1.0,D60E21_fullmap,False
10.23728813559322,0.2,0.7725400934241179,2.460662089751341,0.7178283902967946,2.908488156781639,0.6935640663985809,3.1190733017706775,0.6935640663985809,3.1190733017706775,0.05471170312732332,0.07897602702553697,0.07897602702553697,-0.024264323898213647,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,0.39,0.7725401605976386,2.46066156289273,0.7178284565730787,2.9084875916341737,0.6935641304345673,3.1190727363041804,0.6935641304345673,3.1190727363041804,0.05471170402455994,0.07897603016307131,0.07897603016307131,-0.024264326138511372,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,0.5800000000000001,0.7725401283676266,2.460661815680714,0.7178284265928705,2.9084878472797406,0.6935641014677623,3.119072992094062,0.6935641014677623,3.119072992094062,0.05471170177475615,0.07897602689986438,0.07897602689986438,-0.024264325125108233,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,0.77,0.7725401350703356,2.460661763109704,0.7178284333425407,2.908487789724327,0.6935641079892774,3.119072934506158,0.6935641079892774,3.119072934506158,0.05471170172779494,0.07897602708105822,0.07897602708105822,-0.024264325353263283,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,0.96,0.772540142864872,2.460661701975219,0.7178284397343843,2.908487735220153,0.6935641141650613,3.1190728799712155,0.6935641141650613,3.1190728799712155,0.05471170313048779,0.0789760286998108,0.0789760286998108,-0.02426432556932301,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,1.15,0.7725401295395006,2.460661806489416,0.7178284272423487,2.908487841741546,0.6935641020952865,3.1190729865527413,0.6935641020952865,3.1190729865527413,0.05471170229715183,0.07897602744421406,0.07897602744421406,-0.024264325147062227,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,1.34,0.7725401287152531,2.4606618129541933,0.7178284275581469,2.9084878390486892,0.6935641024004099,3.1190729838583646,0.6935641024004099,3.1190729838583646,0.05471170115710622,0.07897602631484324,0.07897602631484324,-0.02426432515773702,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,1.53,0.7725401343473294,2.4606617687804206,0.7178284322746973,2.908487798829982,0.6935641069575297,3.1190729436169526,0.6935641069575297,3.1190729436169526,0.054711702072632096,0.0789760273897997,0.0789760273897997,-0.0242643253171676,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,1.72,0.7725401367326908,2.4606617500714383,0.7178284347308566,2.908487777885957,0.6935641093306648,3.119072922661105,0.6935641093306648,3.119072922661105,0.054711702001834284,0.07897602740202603,0.07897602740202603,-0.024264325400191744,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,1.91,0.7725401404850999,2.4606617206403625,0.7178284378446002,2.9084877513346146,0.6935641123391564,3.1190728960947744,0.6935641123391564,3.1190728960947744,0.05471170264049974,0.07897602814594351,0.07897602814594351,-0.024264325505443773,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,2.1,0.7725401414594719,2.4606617129981214,0.7178284389368133,2.908487742021156,0.6935641133944501,3.1190728867760575,0.6935641133944501,3.1190728867760575,0.05471170252265867,0.0789760280650218,0.0789760280650218,-0.02426432554236313,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,2.29,0.7725401352390524,2.4606617617864153,0.7178284330664437,2.9084877920786454,0.6935641077225132,3.1190729368618046,0.6935641077225132,3.1190729368618046,0.05471170217260868,0.0789760275165392,0.0789760275165392,-0.024264325343930526,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,2.4800000000000004,0.7725401296442616,2.4606618056677494,0.7178284277797279,2.908487837159236,0.693564102614501,3.1190729819678444,0.693564102614501,3.1190729819678444,0.05471170186453367,0.07897602702976059,0.07897602702976059,-0.02426432516522692,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,2.6700000000000004,0.7725401371829279,2.4606617465401177,0.7178284350948452,2.908487774782173,0.6935641096823497,3.1190729195555695,0.6935641096823497,3.1190729195555695,0.054711702088082736,0.0789760275005782,0.0789760275005782,-0.024264325412495458,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,2.8600000000000003,0.7725401322023626,2.460661785603928,0.7178284303745048,2.908487815033198,0.6935641051215683,3.1190729598293148,0.6935641051215683,3.1190729598293148,0.054711701827857784,0.07897602708079432,0.07897602708079432,-0.024264325252936536,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,3.0500000000000003,0.772540133681172,2.4606617740052585,0.717828431859203,2.9084878023729623,0.6935641065560801,3.119072947161932,0.6935641065560801,3.119072947161932,0.05471170182196905,0.07897602712509189,0.07897602712509189,-0.024264325303122836,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,3.24,0.7725401360721278,2.4606617552523984,0.7178284338412783,2.908487785471519,0.6935641084711565,3.119072930250949,0.6935641084711565,3.119072930250949,0.054711702230849535,0.07897602760097133,0.07897602760097133,-0.024264325370121798,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,3.43,0.7725401371500373,2.4606617467980865,0.7178284349465227,2.9084877760469405,0.6935641095390409,3.1190729208210497,0.6935641095390409,3.1190729208210497,0.05471170220351462,0.07897602761099642,0.07897602761099642,-0.0242643254074818,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,3.62,0.7725401332167898,2.4606617776475233,0.7178284312228687,2.908487807799077,0.6935641059412553,3.119072952591111,0.6935641059412553,3.119072952591111,0.05471170199392117,0.07897602727553454,0.07897602727553454,-0.024264325281613375,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,3.81,0.7725401399487369,2.4606617248471903,0.7178284374370041,2.9084877548102455,0.6935641119453381,3.119072899572367,0.6935641119453381,3.119072899572367,0.05471170251173285,0.07897602800339887,0.07897602800339887,-0.024264325491666017,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.23728813559322,4.0,0.7725401362562081,2.46066175380861,0.7178284339478657,2.908487784562633,0.693564108574141,3.1190729293415496,0.693564108574141,3.1190729293415496,0.054711702308342436,0.07897602768206713,0.07897602768206713,-0.024264325373724693,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,0.2,0.561083970624576,4.3986256521439175,0.4974414696266478,5.0913243796856555,0.1556946625677822,9.676848579764403,0.1556946625677822,9.676848579764403,0.06364250099792823,0.40538930805679385,0.40538930805679385,-0.3417468070588656,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,0.39,0.5610840384890332,4.398624940486685,0.4974415292358757,5.091323707175463,0.1556946812249292,9.67684828957456,0.1556946812249293,9.67684828957456,0.06364250925315751,0.405389357264104,0.4053893572641039,-0.3417468480109464,1.1102230246251565e-16,0.0,1.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,0.5800000000000001,0.5610840396190548,4.39862492863677,0.4974415329337079,5.091323665456592,0.1556946823823171,9.676848271572764,0.1556946823823171,9.676848271572764,0.06364250668534693,0.40538935723673775,0.40538935723673775,-0.3417468505513908,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,0.77,0.5610840571083486,4.398624745236177,0.4974415476937199,5.09132349893442,0.1556946870020669,9.676848199718028,0.1556946870020669,9.676848199718028,0.06364250941462873,0.40538937010628173,0.40538937010628173,-0.341746860691653,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,0.96,0.5610840377141907,4.398624948612032,0.4974415304124443,5.0913236939014395,0.1556946815931845,9.676848283846788,0.1556946815931845,9.676848283846788,0.06364250730174636,0.4053893561210062,0.4053893561210062,-0.3417468488192598,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,1.15,0.5610840496449515,4.398624823500713,0.4974415406167085,5.091323578777128,0.1556946847870265,9.676848234170354,0.1556946847870265,9.676848234170354,0.06364250902824303,0.405389364857925,0.405389364857925,-0.34174685582968195,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,1.34,0.5610840311255546,4.3986250177034325,0.4974415247429507,5.091323757864559,0.1556946798186845,9.676848311447037,0.1556946798186845,9.676848311447037,0.06364250638260388,0.4053893513068701,0.4053893513068701,-0.3417468449242662,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,1.53,0.5610840409822803,4.398624914341376,0.4974415331920461,5.091323662542025,0.1556946824631747,9.67684827031512,0.1556946824631747,9.67684827031512,0.06364250779023417,0.40538935851910557,0.40538935851910557,-0.3417468507288714,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,1.72,0.5610840455154614,4.398624866804401,0.4974415374448616,5.091323614561842,0.1556946837942673,9.676848249611549,0.1556946837942673,9.676848249611549,0.06364250807059985,0.4053893617211941,0.4053893617211941,-0.34174685365059426,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,1.91,0.5610840369209726,4.398624956930074,0.4974415298008833,5.091323700801058,0.1556946814017715,9.676848286823994,0.1556946814017715,9.676848286823994,0.06364250712008934,0.40538935551920113,0.40538935551920113,-0.3417468483991118,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,2.1,0.5610840398996289,4.398624925694546,0.4974415325723284,5.091323669533668,0.1556946822692086,9.676848273332032,0.1556946822692086,9.676848273332032,0.06364250732730042,0.4053893576304203,0.4053893576304203,-0.34174685030311985,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,2.29,0.5610840331972393,4.398624995978816,0.4974415265807791,5.091323737130214,0.1556946803939081,9.676848302500114,0.1556946803939081,9.676848302500114,0.0636425066164602,0.4053893528033312,0.4053893528033312,-0.341746846186871,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,2.4800000000000004,0.5610840391193768,4.39862493387662,0.4974415316396292,5.091323680056362,0.1556946819772822,9.676848277872605,0.1556946819772823,9.676848277872605,0.06364250747974759,0.40538935714209456,0.40538935714209445,-0.34174684966234686,1.1102230246251565e-16,0.0,1.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,2.6700000000000004,0.561084033428964,4.398624993548847,0.4974415265681668,5.0913237372725035,0.1556946803899606,9.676848302561512,0.1556946803899606,9.676848302561512,0.06364250686079714,0.40538935303900336,0.40538935303900336,-0.3417468461782062,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,2.8600000000000003,0.5610840466733698,4.398624854662055,0.4974415383009438,5.09132360490354,0.1556946840622132,9.676848245443963,0.1556946840622132,9.676848245443963,0.06364250837242597,0.40538936261115655,0.40538936261115655,-0.3417468542387306,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,3.0500000000000003,0.5610840387244167,4.398624938018348,0.49744153146381,5.0913236820399534,0.1556946819222524,9.676848278728526,0.1556946819222524,9.676848278728526,0.06364250726060672,0.4053893568021643,0.4053893568021643,-0.3417468495415576,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,3.24,0.5610840429311826,4.3986248939043096,0.4974415350455762,5.091323641630534,0.1556946830433127,9.676848261291758,0.1556946830433127,9.676848261291758,0.06364250788560644,0.40538935988786995,0.40538935988786995,-0.3417468520022635,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,3.43,0.5610840382904679,4.398624942568931,0.4974415309070857,5.091323688320906,0.1556946817480028,9.676848281438774,0.1556946817480027,9.676848281438774,0.06364250738338223,0.4053893565424651,0.4053893565424652,-0.341746849159083,-1.1102230246251565e-16,0.0,0.0,1.0,0.0,D60E21_fullmap,False
10.508474576271189,3.62,0.5610840341349448,4.398624986145614,0.4974415272007657,5.091323730135536,0.1556946805879583,9.676848299481891,0.1556946805879583,9.676848299481891,0.06364250693417911,0.40538935354698646,0.40538935354698646,-0.34174684661280735,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,3.81,0.5610840420447372,4.398624903199976,0.4974415343897014,5.091323649030101,0.1556946828380299,9.67684826448469,0.1556946828380299,9.67684826448469,0.06364250765503576,0.40538935920670727,0.40538935920670727,-0.3417468515516715,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.508474576271189,4.0,0.5610840381056607,4.398624944506902,0.4974415308691721,5.091323688748645,0.1556946817361362,9.676848281623345,0.1556946817361362,9.676848281623345,0.06364250723648857,0.40538935636952445,0.40538935636952445,-0.3417468491330359,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.779661016949152,0.2,0.377101065445581,6.539513939453531,0.3380261268307284,7.048678170588397,0.2503254433993205,8.260947413093556,0.2503254433993205,8.260947413093556,0.03907493861485256,0.12677562204626047,0.12677562204626047,-0.08770068343140791,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.779661016949152,0.39,0.3771010723957625,6.53951385058687,0.338026133551794,7.048678081368449,0.2503254483766096,8.260947341565272,0.2503254483766096,8.260947341565272,0.03907493884396851,0.12677562401915293,0.12677562401915293,-0.08770068517518442,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.779661016949152,0.5800000000000001,0.3771010270132379,6.539514430858577,0.338026092840751,7.048678621794254,0.2503254182280231,8.260947774828562,0.2503254182280231,8.260947774828562,0.039074934172486864,0.12677560878521477,0.12677560878521477,-0.0877006746127279,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.779661016949152,0.77,0.3771010402021922,6.539514262221481,0.3380261048281098,7.048678462665976,0.2503254271052686,8.260947647254266,0.2503254271052686,8.260947647254266,0.03907493537408241,0.1267756130969236,0.1267756130969236,-0.08770067772284118,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.779661016949152,0.96,0.3771010575157349,6.539514040846421,0.3380261200185476,7.048678261017874,0.250325438354556,8.260947485591519,0.250325438354556,8.260947485591519,0.03907493749718732,0.1267756191611789,0.1267756191611789,-0.08770068166399159,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.779661016949152,1.15,0.3771010291602177,6.539514403406783,0.338026094921075,7.048678594178634,0.2503254197686082,8.260947752688915,0.2503254197686082,8.260947752688915,0.03907493423914271,0.12677560939160948,0.12677560939160948,-0.08770067515246677,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.779661016949152,1.34,0.3771010363346301,6.539514311673046,0.3380261014339126,7.04867850772284,0.2503254245916939,8.26094768337668,0.2503254245916939,8.26094768337668,0.039074934900717506,0.12677561174293622,0.12677561174293622,-0.08770067684221872,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.779661016949152,1.53,0.3771010675558777,6.539513912470779,0.3380261293763021,7.048678136796741,0.2503254452844466,8.260947386002535,0.2503254452844466,8.260947386002535,0.03907493817957558,0.12677562227143108,0.12677562227143108,-0.0877006840918555,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
10.779661016949152,1.72,0.3771010474883708,6.539514169058672,0.3380261115764422,7.0486783730840665,0.2503254321027501,8.260947575435798,0.2503254321027501,8.260947575435798,0.03907493591192862,0.1267756153856207,0.1267756153856207,-0.08770067947369209,0.0,0.0,0.0,0.0,0.0,D60E21_fullmap,False
