beta_peak,center_D,sigma_D,D,eta,beta_eff,base_mu,cur_mu,delta_mu_current,base_width_ratio,cur_width_ratio,width_ratio_boost,mu_boost,delta_mu_boost,delta_log_width_current,delta_log_width_boost,acceptance_mismatch_boost
0.2,6.1,0.15,6.169491525423728,0.6,0.17964894716931487,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.553079749074543,60.93013406003643,-26.01803960718295,0.5481804064461583,0.44970037356925896,0.0
0.2,6.1,0.2,6.169491525423728,0.6,0.18828447145713323,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.512686646875155,61.21925043823801,-25.728923228981373,0.5481804064461583,0.4449665483552867,0.0
0.3,5.9,0.1,6.169491525423728,0.6,0.007944646939252056,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,9.397243069219934,55.45672192350288,-31.491451743716496,0.5481804064461583,0.5438253066579278,0.0
0.3,5.9,0.15,6.169491525423728,0.6,0.059732629214288825,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,9.134214503675794,57.05365201655568,-29.894521650663698,0.5481804064461583,0.5154361494853721,0.0
0.3,5.9,0.2,6.169491525423728,0.6,0.12102068074206829,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.832431012516551,59.003041744541235,-27.945131922678144,0.5481804064461583,0.48183924048858034,0.0
0.3,6.0,0.1,6.169491525423728,0.6,0.07133689215503158,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,9.076294086077516,57.41774019163749,-29.530433475581887,0.5481804064461583,0.5090749199100072,0.0
0.3,6.0,0.15,6.169491525423728,0.6,0.15844322303739228,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.65308569549395,60.225948762841426,-26.722224904377953,0.5481804064461583,0.4613249360428817,0.0
0.3,6.0,0.2,6.169491525423728,0.6,0.20949298614398265,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.41429045694318,61.93514455009903,-25.013029117120347,0.5481804064461583,0.4333404561541305,0.0
0.3,6.1,0.1,6.169491525423728,0.6,0.23564557359212007,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.294520940971749,62.82946290039027,-24.11871076682911,0.5481804064461583,0.4190041201371918,0.0
0.3,6.1,0.15,6.169491525423728,0.6,0.2694734207539723,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.142126659088945,64.00542727440292,-22.94274639281646,0.5481804064461583,0.400460357130809,0.0
0.3,6.1,0.2,6.169491525423728,0.6,0.2824267071856998,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.08451633235217,64.46153045072397,-22.48664321649541,0.5481804064461583,0.3933596193098511,0.0
0.4,5.9,0.1,6.169491525423728,0.6,0.010592862585669409,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,9.383610989358443,55.53728690674601,-31.410886760473367,0.5481804064461583,0.5423736067285179,0.0
0.4,5.9,0.15,6.169491525423728,0.6,0.07964350561905177,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,9.035058928380824,57.67978934816847,-29.26838431905091,0.5481804064461583,0.5045213971651096,0.0
0.4,5.9,0.2,6.169491525423728,0.6,0.16136090765609107,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.639256860444737,60.32235227584923,-26.625821391370152,0.5481804064461583,0.4597255185027212,0.0
0.4,6.0,0.1,6.169491525423728,0.6,0.09511585620670879,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.958750882407697,58.171089092415556,-28.777084574803823,0.5481804064461583,0.49603975773129005,0.0
0.4,6.0,0.15,6.169491525423728,0.6,0.21125763071652304,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.406154882679914,61.99508610185792,-24.953087565361457,0.5481804064461583,0.4323731125751222,0.0
0.4,6.0,0.2,6.169491525423728,0.6,0.27932398152531024,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.098278610044135,64.35198402422641,-22.596189642992968,0.5481804064461583,0.39506047272345446,0.0
0.4,6.1,0.1,6.169491525423728,0.6,0.31419409812282684,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,7.944949208865526,65.59391155776932,-21.35426210945006,0.5481804064461583,0.3759453580342027,0.0
0.4,6.1,0.15,6.169491525423728,0.6,0.35929789433862974,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,7.750918789202222,67.23593807527611,-19.71223559194327,0.5481804064461583,0.3512203406923592,0.0
0.4,6.1,0.2,6.169491525423728,0.6,0.37656894291426646,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,7.6778820881491265,67.8755273595148,-19.072646307704574,0.5481804064461583,0.3417526902644158,0.0
0.5,5.9,0.1,6.169491525423728,0.6,0.01324107823208676,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,9.369998684828925,55.61796893110338,-31.330204736116002,0.5481804064461583,0.5409219067991077,0.0
0.5,5.9,0.15,6.169491525423728,0.6,0.09955438202381471,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.936979726769454,58.3127982461785,-28.635375421040877,0.5481804064461583,0.49360664484484734,0.0
0.5,5.9,0.2,6.169491525423728,0.6,0.20170113457011382,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.450307621420734,61.67116264693762,-25.277011020281762,0.5481804064461583,0.437611796516862,0.0
0.5,6.0,0.1,6.169491525423728,0.6,0.11889482025838598,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.842729930506932,58.93432230010659,-28.013851367112792,0.5481804064461583,0.4830045955525732,0.0
0.5,6.0,0.15,6.169491525423728,0.6,0.2640720383956538,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,8.166270669017067,63.81619185297243,-23.13198181424695,0.5481804064461583,0.4034212891073631,0.0
0.5,6.0,0.2,6.169491525423728,0.6,0.34915497690663777,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,7.794135082629851,66.86313365272784,-20.08504001449154,0.5481804064461583,0.3567804892927787,0.0
0.5,6.1,0.1,6.169491525423728,0.6,0.3927426226535335,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,7.610110141461387,68.4799938568588,-18.46817981036058,0.5481804064461583,0.3328865959312137,0.0
0.5,6.1,0.15,6.169491525423728,0.6,0.44912236792328714,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,7.378507433281601,70.62950067470716,-16.31867299251222,0.5481804064461583,0.3019803242539097,0.0
0.5,6.1,0.2,6.169491525423728,0.6,0.470711178642833,86.94817366721938,55.21572752383685,-31.732446143382532,5.455318743905926,9.438258248291962,7.291700695021024,71.47033559580191,-15.477838071417466,0.5481804064461583,0.29014576121897967,0.0
0.1,5.9,0.1,6.169491525423728,1.0,0.002648215646417352,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.423917888567697,55.299440539610366,-31.649885630068475,0.5481302685212137,0.5466787013678409,0.0
0.1,5.9,0.15,6.169491525423728,1.0,0.019910876404762943,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.335167564641475,55.82517756862938,-31.124148601049463,0.5481302685212137,0.5372165144909782,0.0
0.1,5.9,0.2,6.169491525423728,1.0,0.04034022691402277,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.231215976479067,56.45381802970121,-30.49550813997763,0.5481302685212137,0.5260185691106235,0.0
0.1,6.0,0.1,6.169491525423728,1.0,0.023778964051677197,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.3153959611906,55.943664563498956,-31.005661606179885,0.5481302685212137,0.5350962985704111,0.0
0.1,6.0,0.15,6.169491525423728,1.0,0.05281440767913076,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.168313051990399,56.84114230980401,-30.108183859874828,0.5481302685212137,0.5191810930582623,0.0
0.1,6.0,0.2,6.169491525423728,1.0,0.06983099538132756,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.083194961805454,57.37379733897445,-29.575528830704393,0.5481302685212137,0.5098537862717433,0.0
0.1,6.1,0.1,6.169491525423728,1.0,0.07854852453070671,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.03989588479365,57.64860498068841,-29.30072118899043,0.5481302685212137,0.5050754446782522,0.0
0.1,6.1,0.15,6.169491525423728,1.0,0.08982447358465744,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.984195410863178,58.006016465190655,-28.943309704488186,0.5481302685212137,0.49889475569547836,0.0
0.1,6.1,0.2,6.169491525423728,1.0,0.09414223572856661,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.962957691939526,58.143461660840345,-28.805864508838496,0.5481302685212137,0.49652805957212676,0.0
0.2,5.9,0.1,6.169491525423728,1.0,0.005296431292834704,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.410248362422337,55.379769678562596,-31.569556491116245,0.5481302685212137,0.5452271342144677,0.0
0.2,5.9,0.15,6.169491525423728,1.0,0.039821752809525886,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.233839781024287,56.43777662245851,-30.511549547220334,0.5481302685212137,0.526302760460743,0.0
0.2,5.9,0.2,6.169491525423728,1.0,0.08068045382804553,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.029338258547337,57.71601107486494,-29.233315094813904,0.5481302685212137,0.5039068697000334,0.0
0.2,6.0,0.1,6.169491525423728,1.0,0.047557928103354394,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.194767213628175,56.67760529669609,-30.271720872982748,0.5481302685212137,0.5220623286196091,0.0
0.2,6.0,0.15,6.169491525423728,1.0,0.10562881535826152,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.906702917636563,58.51069601716391,-28.438630152514932,0.5481302685212137,0.4902319175953121,0.0
0.2,6.0,0.2,6.169491525423728,1.0,0.13966199076265512,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.742091966951559,59.612434746639344,-27.336891423039496,0.5481302685212137,0.4715773040222723,0.0
0.2,6.1,0.1,6.169491525423728,1.0,0.15709704906141342,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.658944503437116,60.18486279963539,-26.76446337004345,0.5481302685212137,0.4620206208352908,0.0
0.2,6.1,0.15,6.169491525423728,1.0,0.17964894716931487,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.552566859351288,60.933447875851876,-26.015878293826965,0.5481302685212137,0.4496592428697434,0.0
0.2,6.1,0.2,6.169491525423728,1.0,0.18828447145713323,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.512179864839034,61.222553470899264,-25.726772698779577,0.5481302685212137,0.4449258506230403,0.0
0.3,5.9,0.1,6.169491525423728,1.0,0.007944646939252056,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.396598664117938,55.46021550532393,-31.48911066435491,0.5481302685212137,0.5437755670610953,0.0
0.3,5.9,0.15,6.169491525423728,1.0,0.059732629214288825,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.133611851229928,57.05709804811158,-29.892228121567264,0.5481302685212137,0.5153890064305073,0.0
0.3,5.9,0.2,6.169491525423728,1.0,0.12102068074206829,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.83187541002189,59.006424200421115,-27.942901969257726,0.5481302685212137,0.48179517028944374,0.0
0.3,6.0,0.1,6.169491525423728,1.0,0.07133689215503158,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.07570053543984,57.421174805627686,-29.528151364051155,0.5481302685212137,0.5090283586688071,0.0
0.3,6.0,0.15,6.169491525423728,1.0,0.15844322303739228,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.652557609364525,60.22928831643966,-26.720037853239184,0.5481302685212137,0.4612827421323613,0.0
0.3,6.0,0.2,6.169491525423728,1.0,0.20949298614398265,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.4137984794998,61.93842034590796,-25.010905823770884,0.5481302685212137,0.43330082177280127,0.0
0.3,6.1,0.1,6.169491525423728,1.0,0.23564557359212007,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.294046841814406,62.832703608774864,-24.116622560903977,0.5481302685212137,0.4189657969923293,0.0
0.3,6.1,0.15,6.169491525423728,1.0,0.2694734207539723,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.141675079242988,64.00862007594083,-22.940706093738015,0.5481302685212137,0.4004237300440086,0.0
0.3,6.1,0.2,6.169491525423728,1.0,0.2824267071856998,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.084073197905699,64.46470413751676,-22.48462203216208,0.5481302685212137,0.3933236416739534,0.0
0.4,5.9,0.1,6.169491525423728,1.0,0.010592862585669409,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.382968764893922,55.540778189397656,-31.408547980281185,0.5481302685212137,0.5423239999077224,0.0
0.4,5.9,0.15,6.169491525423728,1.0,0.07964350561905177,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.03447183698848,57.68321561371251,-29.26611055596633,0.5481302685212137,0.5044752524002718,0.0
0.4,5.9,0.2,6.169491525423728,1.0,0.16136090765609107,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.638730882001365,60.325688350218186,-26.623637819460654,0.5481302685212137,0.45968347087885364,0.0
0.4,6.0,0.1,6.169491525423728,1.0,0.09511585620670879,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.958175698771297,58.17449941292165,-28.774826756757193,0.5481302685212137,0.4959943887180053,0.0
0.4,6.0,0.15,6.169491525423728,1.0,0.21125763071652304,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.405664124613935,61.99835958267667,-24.95096658700217,0.5481302685212137,0.43233356666941025,0.0
0.4,6.0,0.2,6.169491525423728,1.0,0.27932398152531024,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.0978334615163,64.3551623289914,-22.594163840687443,0.5481302685212137,0.3950243395233309,0.0
0.4,6.1,0.1,6.169491525423728,1.0,0.31419409812282684,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,7.944526378117484,65.59703651616641,-21.35228965351243,0.5481302685212137,0.37591097314936817,0.0
0.4,6.1,0.15,6.169491525423728,1.0,0.35929789433862974,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,7.750523811864618,67.238989206285,-19.710336963393843,0.5481302685212137,0.35118821721827403,0.0
0.4,6.1,0.2,6.169491525423728,1.0,0.37656894291426646,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,7.677497480879786,67.87854873633918,-19.070777433339657,0.5481302685212137,0.34172143272486705,0.0
0.5,5.9,0.1,6.169491525423728,1.0,0.01324107823208676,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,9.369358636031446,55.62145790053316,-31.327868269145682,0.5481302685212137,0.5408724327543493,0.0
0.5,5.9,0.15,6.169491525423728,1.0,0.09955438202381471,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.936407929612962,58.31620389688169,-28.633122272797152,0.5481302685212137,0.4935614983700368,0.0
0.5,5.9,0.2,6.169491525423728,1.0,0.20170113457011382,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.449810237015006,61.67444857473127,-25.27487759494757,0.5481302685212137,0.43757177146826354,0.0
0.5,6.0,0.1,6.169491525423728,1.0,0.11889482025838598,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.84217273770674,58.937707098468124,-28.011619071210717,0.5481302685212137,0.48296041876720336,0.0
0.5,6.0,0.15,6.169491525423728,1.0,0.2640720383956538,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,8.165815538674112,63.8193924980134,-23.12993367166544,0.5481302685212137,0.40338439120645947,0.0
0.5,6.0,0.2,6.169491525423728,1.0,0.34915497690663777,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,7.793733939578677,66.86620187052371,-20.08312429915513,0.5481302685212137,0.3567478572738602,0.0
0.5,6.1,0.1,6.169491525423728,1.0,0.3927426226535335,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,7.609735099928291,68.48298660671259,-18.466339562966255,0.5481302685212137,0.3328561493064067,0.0
0.5,6.1,0.15,6.169491525423728,1.0,0.44912236792328714,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,7.378164661892373,70.63238770214123,-16.31693846753761,0.5481302685212137,0.30195270439253874,0.0
0.5,6.1,0.2,6.169491525423728,1.0,0.470711178642833,86.94932616967884,55.21922791921003,-31.730098250468814,5.455215985212466,9.437607271356345,7.291369848579024,71.47317962900777,-15.476146540671067,0.5481302685212137,0.2901192237757804,0.0
0.1,5.9,0.1,6.169491525423728,2.0,0.002648215646417352,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.422296423808477,55.30818509400023,-31.644022215710073,0.5480049534907803,0.5465537181986315,0.0
0.1,5.9,0.15,6.169491525423728,2.0,0.019910876404762943,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.3335815611691,55.833884474381804,-31.1183228353285,0.5480049534907803,0.5370936945926273,0.0
0.1,5.9,0.2,6.169491525423728,2.0,0.04034022691402277,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.229671262813794,56.462478432808446,-30.489728876901857,0.5480049534907803,0.525898309316954,0.0
0.1,6.0,0.1,6.169491525423728,2.0,0.023778964051677197,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.313817831507128,55.952362827586924,-30.99984448212338,0.5480049534907803,0.5349739634015819,0.0
0.1,6.0,0.15,6.169491525423728,2.0,0.05281440767913076,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.166793193782848,56.849773263345725,-30.10243404636458,0.5480049534907803,0.5190623964669346,0.0
0.1,6.0,0.2,6.169491525423728,2.0,0.06983099538132756,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.081708579999315,57.38238680838347,-29.56982050132683,0.5480049534907803,0.5097372221146214,0.0
0.1,6.1,0.1,6.169491525423728,2.0,0.07854852453070671,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.038426462395561,57.65717260484458,-29.29503470486572,0.5480049534907803,0.5049599729585608,0.0
0.1,6.1,0.15,6.169491525423728,2.0,0.08982447358465744,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.982747735524892,58.014555229863,-28.937652079847304,0.5480049534907803,0.4987806970216862,0.0
0.1,6.1,0.2,6.169491525423728,2.0,0.09414223572856661,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.961518287659086,58.15198919319111,-28.80021811651919,0.5480049534907803,0.496414541978829,0.0
0.2,5.9,0.1,6.169491525423728,2.0,0.005296431292834704,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.408632371980424,55.38850855417608,-31.563698755534226,0.5480049534907803,0.5451024829064831,0.0
0.2,5.9,0.15,6.169491525423728,2.0,0.039821752809525886,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.232294028456204,56.44643823217548,-30.505769077534822,0.5480049534907803,0.5261824356944741,0.0
0.2,5.9,0.2,6.169491525423728,2.0,0.08068045382804553,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.027872964187951,57.72457329492461,-29.227634014785693,0.5480049534907803,0.5037916651431272,0.0
0.2,6.0,0.1,6.169491525423728,2.0,0.047557928103354394,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.193236914303178,56.6862487583391,-30.265958551371206,0.5480049534907803,0.5219429733123837,0.0
0.2,6.0,0.15,6.169491525423728,2.0,0.10562881535826152,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.90528536620393,58.519193174455076,-28.433014135255227,0.5480049534907803,0.4901198394430895,0.0
0.2,6.0,0.2,6.169491525423728,2.0,0.13966199076265512,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.740737892287031,59.62083762726593,-27.331369682444375,0.5480049534907803,0.47146949073846184,0.0
0.2,6.1,0.1,6.169491525423728,2.0,0.15709704906141342,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.657622223398215,60.193214854087984,-26.75899245562232,0.5480049534907803,0.4619149924263417,0.0
0.2,6.1,0.15,6.169491525423728,2.0,0.17964894716931487,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.551284990588314,60.941731586784925,-26.010475722925378,0.5480049534907803,0.44955644055259203,0.0
0.2,6.1,0.2,6.169491525423728,2.0,0.18828447145713323,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.510913259499544,61.2308102232003,-25.721397086510002,0.5480049534907803,0.4448241304668778,0.0
0.3,5.9,0.1,6.169491525423728,2.0,0.007944646939252056,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.394988135524756,55.46894866721703,-31.483258642493276,0.5480049534907803,0.5436512476143349,0.0
0.3,5.9,0.15,6.169491525423728,2.0,0.059732629214288825,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.132105662683236,57.06571231956321,-29.886494990147092,0.5480049534907803,0.5152711767963218,0.0
0.3,5.9,0.2,6.169491525423728,2.0,0.12102068074206829,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.830486800314121,59.01487951943916,-27.93732779027114,0.5480049534907803,0.4816850209693007,0.0
0.3,6.0,0.1,6.169491525423728,2.0,0.07133689215503158,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.074217092437012,57.42976053029151,-29.522446779418793,0.5480049534907803,0.5089119832231853,0.0
0.3,6.0,0.15,6.169491525423728,2.0,0.15844322303739228,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.651237764075661,60.237636374130524,-26.71457093557978,0.5480049534907803,0.46117728241924505,0.0
0.3,6.0,0.2,6.169491525423728,2.0,0.20949298614398265,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.41256887166799,61.946609004724785,-25.00559830498552,0.5480049534907803,0.4332017593623023,0.0
0.3,6.1,0.1,6.169491525423728,2.0,0.23564557359212007,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.292861912958749,62.840804548330595,-24.111402761379708,0.5480049534907803,0.4188700118941223,0.0
0.3,6.1,0.15,6.169491525423728,2.0,0.2694734207539723,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.140546427800592,64.01660124912945,-22.935606060580852,0.5480049534907803,0.40033218408349835,0.0
0.3,6.1,0.2,6.169491525423728,2.0,0.2824267071856998,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.082965652201631,64.47263752464303,-22.47956978506727,0.5480049534907803,0.3932337189549267,0.0
0.4,5.9,0.1,6.169491525423728,2.0,0.010592862585669409,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.381363685705557,55.549505602536755,-31.40270170717355,0.5480049534907803,0.5422000123221863,0.0
0.4,5.9,0.15,6.169491525423728,2.0,0.07964350561905177,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.03300453574877,57.69178046530648,-29.260426844403824,0.5480049534907803,0.5043599178981689,0.0
0.4,5.9,0.2,6.169491525423728,2.0,0.16136090765609107,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.637416303911838,60.33402770948052,-26.61817960022978,0.5480049534907803,0.4595783767954738,0.0
0.4,6.0,0.1,6.169491525423728,2.0,0.09511585620670879,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.95673815525913,58.18302439851316,-28.76918291119714,0.5480049534907803,0.49588099313398665,0.0
0.4,6.0,0.15,6.169491525423728,2.0,0.21125763071652304,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.404437564079164,62.00654245393678,-24.945664855773522,0.5480049534907803,0.43223472539539953,0.0
0.4,6.0,0.2,6.169491525423728,2.0,0.27932398152531024,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.096720882456275,64.36310726083005,-22.589100048880255,0.5480049534907803,0.3949340279861433,0.0
0.4,6.1,0.1,6.169491525423728,2.0,0.31419409812282684,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,7.943469573151254,65.60484808551966,-21.34735922419064,0.5480049534907803,0.3758250313619027,0.0
0.4,6.1,0.15,6.169491525423728,2.0,0.35929789433862974,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,7.7495366153874095,67.246616214934,-19.70559109477631,0.5480049534907803,0.3511079276144039,0.0
0.4,6.1,0.2,6.169491525423728,2.0,0.37656894291426646,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,7.676536200359901,67.88610136354251,-19.066105946167795,0.5480049534907803,0.3416433074429754,0.0
0.5,5.9,0.1,6.169491525423728,2.0,0.01324107823208676,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,9.367758993828597,55.6301795297949,-31.322027779915402,0.5480049534907803,0.540748777030038,0.0
0.5,5.9,0.15,6.169491525423728,2.0,0.09955438202381471,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.93497884899453,58.32471720704514,-28.627490102665163,0.5480049534907803,0.4934486590000167,0.0
0.5,5.9,0.2,6.169491525423728,2.0,0.20170113457011382,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.448567116869274,61.68266256392684,-25.269544745783463,0.5480049534907803,0.4374717326216473,0.0
0.5,6.0,0.1,6.169491525423728,2.0,0.11889482025838598,86.9522073097103,55.22797811752147,-31.724229192188837,5.454959104647343,9.435980319786566,8.840780153776297,58.946168274067695,-28.00603903564261,0.5480049534907803,0.48285000304478887,0.0
