D,eta,mu_full,chi2_full,mu_base,chi2_base,mu_parent,chi2_parent,mu_cf,chi2_cf,case,abs_delta_base,abs_delta_parent,abs_delta_cf,abs_improvement_vs_parent,acceptance_flip_vs_base,drift_grid_D
9.152542372881356,2.29,1.5734250469584583,0.1879765432033968,1.4729551971770896,0.0332653799696751,1.0772437553578822,0.6510724590967659,1.0772437553578822,0.6510724590967659,D60E21_monitor,0.10046984978136875,0.4961812916005761,0.4961812916005761,0.0,0.0,7.254237288135593
9.152542372881356,2.4800000000000004,1.573425046031541,0.1879765411940136,1.4729551966790952,0.0332653795155342,1.0772437549936746,0.6510724605661442,1.0772437549936746,0.6510724605661442,D60E21_monitor,0.10046984935244585,0.49618129103786646,0.49618129103786646,0.0,0.0,7.254237288135593
9.152542372881356,2.6700000000000004,1.5734250450984848,0.1879765391713219,1.4729551959311915,0.0332653788334909,1.0772437544466964,0.6510724627729022,1.0772437544466964,0.6510724627729022,D60E21_monitor,0.10046984916729329,0.4961812906517884,0.4961812906517884,0.0,0.0,7.254237288135593
9.152542372881356,2.8600000000000003,1.5734250433869832,0.1879765354611064,1.4729551946760897,0.0332653776889133,1.077243753528779,0.6510724664761964,1.077243753528779,0.6510724664761964,D60E21_monitor,0.10046984871089348,0.4961812898582041,0.4961812898582041,0.0,0.0,7.254237288135593
9.152542372881356,3.0500000000000003,1.5734250414201745,0.1879765311974324,1.4729551931770437,0.0332653763218736,1.077243752432454,0.6510724708992683,1.077243752432454,0.6510724708992683,D60E21_monitor,0.10046984824313077,0.4961812889877204,0.4961812889877204,0.0,0.0,7.254237288135593
9.152542372881356,3.24,1.5734250412536994,0.1879765308365461,1.4729551931783968,0.0332653763231075,1.0772437524334435,0.6510724708952756,1.0772437524334435,0.6510724708952756,D60E21_monitor,0.10046984807530257,0.4961812888202559,0.4961812888202559,0.0,0.0,7.254237288135593
9.152542372881356,3.43,1.5734250397000478,0.1879765274685198,1.472955191962719,0.0332653752144825,1.0772437515443596,0.6510724744822439,1.0772437515443596,0.6510724744822439,D60E21_monitor,0.1004698477373287,0.4961812881556882,0.4961812881556882,0.0,0.0,7.254237288135593
9.152542372881356,3.62,1.573425038884317,0.1879765257001679,1.4729551913885093,0.0332653746908376,1.077243751124412,0.651072476176503,1.077243751124412,0.651072476176503,D60E21_monitor,0.10046984749580767,0.496181287759905,0.496181287759905,0.0,0.0,7.254237288135593
9.152542372881356,3.81,1.5734250373894478,0.1879765224595713,1.472955190312701,0.0332653737097651,1.077243750337621,0.6510724793507737,1.077243750337621,0.6510724793507737,D60E21_monitor,0.10046984707674689,0.49618128705182674,0.49618128705182674,0.0,0.0,7.254237288135593
9.152542372881356,4.0,1.5734250365618017,0.1879765206653892,1.4729551898095672,0.0332653732509374,1.0772437499696548,0.6510724808353167,1.0772437499696548,0.6510724808353167,D60E21_monitor,0.10046984675223447,0.4961812865921469,0.4961812865921469,0.0,0.0,7.254237288135593
9.423728813559322,0.2,1.3841970840876356,0.0015608259458328,1.92292244172966,1.7090492504031856,0.6074293358854155,3.926051610093958,0.6074293358854155,3.926051610093958,D60E21_monitor,0.5387253576420243,0.7767677482022202,0.7767677482022202,0.0,0.0,7.254237288135593
9.423728813559322,0.39,1.3841970849156566,0.0015608257822685,1.9229224393324704,1.7090492347338846,0.6074293351281703,3.9260516175960873,0.6074293351281703,3.9260516175960873,D60E21_monitor,0.5387253544168138,0.7767677497874863,0.7767677497874863,0.0,0.0,7.254237288135593
9.423728813559322,0.5800000000000001,1.384197075825922,0.0015608275778228,1.922922426298025,1.7090491495338322,0.6074293310107373,3.926051658388046,0.6074293310107373,3.926051658388046,D60E21_monitor,0.5387253504721028,0.7767677448151848,0.7767677448151848,0.0,0.0,7.254237288135593
9.423728813559322,0.77,1.384197071477003,0.0015608284368934,1.922922420353667,1.709049110678358,0.6074293291329822,3.9260516769912153,0.6074293291329822,3.9260516769912153,D60E21_monitor,0.5387253488766639,0.7767677423440209,0.7767677423440209,0.0,0.0,7.254237288135593
9.423728813559322,0.96,1.384197075075642,0.0015608277260305,1.9229224250621135,1.7090491414552629,0.6074293306203269,3.9260516622558934,0.6074293306203269,3.9260516622558934,D60E21_monitor,0.5387253499864715,0.7767677444553152,0.7767677444553152,0.0,0.0,7.254237288135593
9.423728813559322,1.15,1.384197072756811,0.0015608281840845,1.9229224224321209,1.7090491242642345,0.6074293297895421,3.926051670486589,0.6074293297895421,3.926051670486589,D60E21_monitor,0.5387253496753099,0.7767677429672688,0.7767677429672688,0.0,0.0,7.254237288135593
9.423728813559322,1.34,1.3841970727983504,0.0015608281758789,1.922922422300131,1.7090491234014795,0.6074293297478479,3.926051670899659,0.6074293297478479,3.926051670899659,D60E21_monitor,0.5387253495017807,0.7767677430505024,0.7767677430505024,0.0,0.0,7.254237288135593
9.423728813559322,1.53,1.3841970728296025,0.0015608281697055,1.9229224223061971,1.7090491234411302,0.6074293297497644,3.926051670880672,0.6074293297497644,3.926051670880672,D60E21_monitor,0.5387253494765947,0.7767677430798381,0.7767677430798381,0.0,0.0,7.254237288135593
9.423728813559322,1.72,1.3841970720496,0.0015608283237845,1.92292242202887,1.7090491216283723,0.6074293296621596,3.926051671748585,0.6074293296621596,3.926051671748585,D60E21_monitor,0.5387253499792701,0.7767677423874404,0.7767677423874404,0.0,0.0,7.254237288135593
9.423728813559322,1.91,1.3841970704968083,0.0015608286305177,1.9229224197022017,1.7090491064200335,0.6074293289271917,3.9260516790300097,0.6074293289271917,3.9260516790300097,D60E21_monitor,0.5387253492053934,0.7767677415696166,0.7767677415696166,0.0,0.0,7.254237288135593
9.423728813559322,2.1,1.3841970685656828,0.0015608290119857,1.9229224175253643,1.709049092191072,0.6074293282395535,3.9260516858425327,0.6074293282395535,3.9260516858425327,D60E21_monitor,0.5387253489596815,0.7767677403261293,0.7767677403261293,0.0,0.0,7.254237288135593
9.423728813559322,2.29,1.384197069565097,0.0015608288145648,1.9229224191807623,1.7090491030116326,0.607429328762475,3.926051680661879,0.607429328762475,3.926051680661879,D60E21_monitor,0.5387253496156654,0.7767677408026219,0.7767677408026219,0.0,0.0,7.254237288135593
9.423728813559322,2.4800000000000004,1.3841970688566847,0.0015608289545022,1.9229224182156592,1.7090490967032057,0.6074293284576098,3.926051683682221,0.6074293284576098,3.926051683682221,D60E21_monitor,0.5387253493589745,0.7767677403990749,0.7767677403990749,0.0,0.0,7.254237288135593
9.423728813559322,2.6700000000000004,1.3841970685111629,0.0015608290227554,1.92292241787787,1.7090490944952357,0.6074293283509058,3.926051684739351,0.6074293283509058,3.926051684739351,D60E21_monitor,0.5387253493667072,0.7767677401602571,0.7767677401602571,0.0,0.0,7.254237288135593
9.423728813559322,2.8600000000000003,1.3841970682801967,0.0015608290683797,1.9229224177381832,1.7090490935821705,0.6074293283067806,3.9260516851765046,0.6074293283067806,3.9260516851765046,D60E21_monitor,0.5387253494579864,0.7767677399734161,0.7767677399734161,0.0,0.0,7.254237288135593
9.423728813559322,3.0500000000000003,1.3841970680197342,0.0015608291198306,1.92292241756866,1.7090490924740749,0.6074293282532301,3.9260516857070367,0.6074293282532301,3.9260516857070367,D60E21_monitor,0.5387253495489257,0.776767739766504,0.776767739766504,0.0,0.0,7.254237288135593
9.423728813559322,3.24,1.384197066865611,0.0015608293478123,1.92292241604778,1.709049082532796,0.6074293277728013,3.926051690466709,0.6074293277728013,3.926051690466709,D60E21_monitor,0.5387253491821691,0.7767677390928096,0.7767677390928096,0.0,0.0,7.254237288135593
9.423728813559322,3.43,1.384197066921457,0.0015608293367806,1.9229224164186465,1.7090490849569775,0.6074293278899539,3.926051689306063,0.6074293278899539,3.926051689306063,D60E21_monitor,0.5387253494971895,0.7767677390315031,0.7767677390315031,0.0,0.0,7.254237288135593
9.423728813559322,3.62,1.3841970661493732,0.0015608294892955,1.9229224155312663,1.7090490791565918,0.6074293276096405,3.9260516920831647,0.6074293276096405,3.9260516920831647,D60E21_monitor,0.5387253493818931,0.7767677385397327,0.7767677385397327,0.0,0.0,7.254237288135593
9.423728813559322,3.81,1.3841970654070557,0.0015608296359304,1.922922414693653,1.7090490736815056,0.6074293273450482,3.9260516947045168,0.6074293273450482,3.9260516947045168,D60E21_monitor,0.5387253492865973,0.7767677380620075,0.7767677380620075,0.0,0.0,7.254237288135593
9.423728813559322,4.0,1.384197065305986,0.0015608296558954,1.9229224145019184,1.7090490724282277,0.6074293272844813,3.92605169530456,0.6074293272844813,3.92605169530456,D60E21_monitor,0.5387253491959323,0.7767677380215048,0.7767677380215048,0.0,0.0,7.254237288135593
9.694915254237287,0.2,1.1917464424765642,0.2710596513822932,1.4208491262022815,0.0027167878962416,1.366132210012237,0.007168919991595,1.3661324211643546,0.007168830601179,D60E21_monitor,0.2291026837257173,0.1743857675356728,0.17438597868779038,-2.1115211756850272e-07,0.0,7.254237288135593
9.694915254237287,0.39,1.1917464326857568,0.271059676869425,1.420849114683356,0.0027167848942483,1.3661321989369053,0.0071689246803084,1.3661324100890213,0.0071688352898638,D60E21_monitor,0.2291026819975992,0.17438576625114854,0.17438597740326456,-2.1115211601419048e-07,0.0,7.254237288135593
9.694915254237287,0.5800000000000001,1.1917464287709136,0.2710596870604257,1.4208491097998377,0.0027167836215355,1.3661321942414515,0.0071689266681172,1.3661324053935666,0.0071688372776606,D60E21_monitor,0.22910268102892406,0.17438576547053786,0.17438597662265298,-2.1115211512601206e-07,0.0,7.254237288135593
9.694915254237287,0.77,1.191746431241598,0.2710596806288153,1.42084911120612,0.0027167839880322,1.366132195593578,0.0071689260956977,1.3661324067456937,0.0071688367052446,D60E21_monitor,0.22910267996452194,0.17438576435197994,0.17438597550409574,-2.1115211579214588e-07,0.0,7.254237288135593
9.694915254237287,0.96,1.1917464200743493,0.2710597096990584,1.420849098756679,0.002716780743536,1.3661321836235651,0.0071689311631743,1.3661323947756787,0.0071688417726904,D60E21_monitor,0.2291026786823298,0.17438576354921587,0.17438597470132944,-2.1115211357169983e-07,0.0,7.254237288135593
9.694915254237287,1.15,1.191746429048777,0.2710596863371004,1.420849109224716,0.0027167834716508,1.3661321936884776,0.0071689269022174,1.3661324048405927,0.0071688375117593,D60E21_monitor,0.22910268017593904,0.17438576463970068,0.1743859757918158,-2.1115211512601206e-07,0.0,7.254237288135593
9.694915254237287,1.34,1.1917464237306448,0.2710597001811007,1.4208491027301482,0.0027167817790767,1.3661321874440158,0.0071689295457954,1.36613239859613,0.0071688401553213,D60E21_monitor,0.22910267899950343,0.174385763713371,0.17438597486548524,-2.1115211423783364e-07,0.0,7.254237288135593
9.694915254237287,1.53,1.19174643022879,0.2710596832653259,1.4208491104408545,0.0027167837885934,1.3661321948577827,0.0071689264071949,1.366132406009898,0.0071688370167398,D60E21_monitor,0.2291026802120646,0.1743857646289928,0.17438597578110815,-2.1115211534805667e-07,0.0,7.254237288135593
9.694915254237287,1.72,1.1917464259375534,0.271059694436143,1.4208491052596228,0.0027167824382927,1.3661321898760803,0.0071689285161865,1.366132401028195,0.0071688391257187,D60E21_monitor,0.2291026793220694,0.1743857639385269,0.17438597509064158,-2.1115211468192285e-07,0.0,7.254237288135593
9.694915254237287,1.91,1.191746426042423,0.2710596941631489,1.4208491057076094,0.0027167825550442,1.3661321903068149,0.0071689283338362,1.3661324014589296,0.0071688389433694,D60E21_monitor,0.22910267966518627,0.17438576426439178,0.17438597541650647,-2.1115211468192285e-07,0.0,7.254237288135593
9.694915254237287,2.1,1.1917464262643933,0.2710596935853233,1.4208491062310762,0.0027167826914668,1.366132190810123,0.0071689281207619,1.3661324019622376,0.0071688387302965,D60E21_monitor,0.22910267996668288,0.17438576454572963,0.1743859756978443,-2.1115211468192285e-07,0.0,7.254237288135593
9.694915254237287,2.29,1.1917464235207835,0.2710597007274046,1.4208491028561674,0.002716781811919,1.3661321875651822,0.0071689294944999,1.3661323987172964,0.0071688401040261,D60E21_monitor,0.22910267933538386,0.17438576404439865,0.1743859751965129,-2.1115211423783364e-07,0.0,7.254237288135593
9.694915254237287,2.4800000000000004,1.1917464251824477,0.2710596964018114,1.4208491045681024,0.0027167822580729,1.3661321892111904,0.0071689287976662,1.3661324003633049,0.0071688394071966,D60E21_monitor,0.22910267938565476,0.17438576402874273,0.1743859751808572,-2.1115211445987825e-07,0.0,7.254237288135593
9.694915254237287,2.6700000000000004,1.1917464253119314,0.2710596960647432,1.420849104908287,0.0027167823467297,1.3661321895382743,0.0071689286591959,1.366132400690389,0.0071688392687272,D60E21_monitor,0.22910267959635555,0.1743857642263429,0.17438597537845757,-2.1115211468192285e-07,0.0,7.254237288135593
9.694915254237287,2.8600000000000003,1.1917464267437516,0.2710596923374723,1.4208491064028943,0.002716782736245,1.3661321909753246,0.0071689280508242,1.3661324021274392,0.0071688386603592,D60E21_monitor,0.22910267965914266,0.17438576423157293,0.1743859753836876,-2.1115211468192285e-07,0.0,7.254237288135593
9.694915254237287,3.0500000000000003,1.191746424931244,0.2710596970557373,1.420849104251154,0.0027167821754718,1.3661321889064475,0.0071689289266783,1.3661324000585622,0.0071688395362079,D60E21_monitor,0.22910267931991002,0.17438576397520356,0.17438597512731824,-2.1115211468192285e-07,0.0,7.254237288135593
9.694915254237287,3.24,1.19174642612047,0.2710596939599801,1.420849105487297,0.0027167824976277,1.3661321900949868,0.0071689284235131,1.3661324012471014,0.0071688390330458,D60E21_monitor,0.22910267936682693,0.17438576397451677,0.17438597512663145,-2.1115211468192285e-07,0.0,7.254237288135593
9.694915254237287,3.43,1.1917464245527325,0.2710596980410674,1.4208491036404192,0.0027167820163058,1.3661321883192323,0.0071689291752746,1.3661323994713466,0.0071688397848027,D60E21_monitor,0.22910267908768667,0.17438576376649984,0.17438597491861407,-2.1115211423783364e-07,0.0,7.254237288135593
9.694915254237287,3.62,1.191746423227446,0.2710597014910126,1.4208491020898482,0.0027167816122057,1.3661321868283738,0.007168929806426,1.3661323979804878,0.0071688404159503,D60E21_monitor,0.2291026788624022,0.17438576360092783,0.17438597475304185,-2.1115211401578904e-07,0.0,7.254237288135593
9.694915254237287,3.81,1.1917464238106767,0.2710596999727639,1.420849102993356,0.0027167818476723,1.3661321876970878,0.007168929438658,1.366132398849202,0.0071688400481845,D60E21_monitor,0.22910267918267935,0.17438576388641103,0.17438597503852526,-2.1115211423783364e-07,0.0,7.254237288135593
9.694915254237287,4.0,1.191746425621097,0.2710596952599328,1.420849104723219,0.0027167822984984,1.3661321893603335,0.0071689287345268,1.366132400512448,0.0071688393440576,D60E21_monitor,0.229102679102122,0.17438576373923653,0.174385974891351,-2.1115211445987825e-07,0.0,7.254237288135593
9.966101694915254,0.2,0.9999999517728996,1.0000002411355169,1.0173939823601954,0.91492102958869,0.2772837710944711,7.878073316549074,0.2772837710944711,7.878073316549074,D60E21_monitor,0.017394030587295828,0.7227161806784285,0.7227161806784285,0.0,1.0,7.254237288135593
9.966101694915254,0.39,1.000000017738739,0.9999999113063068,1.0173940497351224,0.9149207073630622,0.2772837894570465,7.878073058849557,0.2772837894570465,7.878073058849557,D60E21_monitor,0.017394031996383452,0.7227162282816924,0.7227162282816924,0.0,1.0,7.254237288135593
9.966101694915254,0.5800000000000001,0.999999997065754,1.0000000146712291,1.017394028925557,0.9149208068863592,0.2772837837855419,7.878073138443183,0.2772837837855419,7.878073138443183,D60E21_monitor,0.017394031859802928,0.7227162132802121,0.7227162132802121,0.0,1.0,7.254237288135593
9.966101694915254,0.77,1.0000000012178736,0.9999999939106315,1.0173940339418257,0.9149207828956796,0.2772837851526917,7.878073119256667,0.2772837851526917,7.878073119256667,D60E21_monitor,0.017394032723952124,0.7227162160651819,0.7227162160651819,0.0,1.0,7.254237288135593
9.966101694915254,0.96,0.9999999913909252,1.0000000430453744,1.017394023686121,0.914920831944353,0.2772837823575694,7.87807315848328,0.2772837823575694,7.87807315848328,D60E21_monitor,0.01739403229519576,0.7227162090333559,0.7227162090333559,0.0,1.0,7.254237288135593
9.966101694915254,1.15,0.999999991151724,1.0000000442413794,1.0173940248483682,0.9149208263858192,0.2772837826743319,7.8780731540378515,0.2772837826743319,7.8780731540378515,D60E21_monitor,0.017394033696644162,0.7227162084773922,0.7227162084773922,0.0,1.0,7.254237288135593
9.966101694915254,1.34,0.9999999855794584,1.0000000721027091,1.0173940189141544,0.91492085476664,0.2772837810570026,7.878073176735375,0.2772837810570026,7.878073176735375,D60E21_monitor,0.017394033334696024,0.7227162045224558,0.7227162045224558,0.0,1.0,7.254237288135593
9.966101694915254,1.53,1.0000000015510233,0.999999992244883,1.0173940343332637,0.9149207810235994,0.2772837852593752,7.878073117759476,0.2772837852593752,7.878073117759476,D60E21_monitor,0.017394032782240387,0.7227162162916481,0.7227162162916481,0.0,1.0,7.254237288135593
9.966101694915254,1.72,0.9999999963384528,1.0000000183077358,1.0173940289826464,0.9149208066133246,0.2772837838011013,7.878073138224825,0.2772837838011013,7.878073138224825,D60E21_monitor,0.01739403264419359,0.7227162125373515,0.7227162125373515,0.0,1.0,7.254237288135593
9.966101694915254,1.91,0.9999999980846932,1.000000009576533,1.0173940310668288,0.9149207966455668,0.2772837843691309,7.878073130253123,0.2772837843691309,7.878073130253123,D60E21_monitor,0.0173940329821356,0.7227162137155623,0.7227162137155623,0.0,1.0,7.254237288135593
9.966101694915254,2.1,0.9999999992618912,1.000000003690544,1.017394032485844,0.91492078985902,0.2772837847558738,7.878073124825593,0.2772837847558738,7.878073124825593,D60E21_monitor,0.01739403322395272,0.7227162145060174,0.7227162145060174,0.0,1.0,7.254237288135593
9.966101694915254,2.29,0.999999995560428,1.0000000221978598,1.017394028620654,0.9149208083445804,0.2772837837024426,7.878073139609396,0.2772837837024426,7.878073139609396,D60E21_monitor,0.017394033060226022,0.7227162118579853,0.7227162118579853,0.0,1.0,7.254237288135593
9.966101694915254,2.4800000000000004,0.9999999969649233,1.0000000151753836,1.017394030222927,0.9149208006815904,0.2772837841391311,7.878073133480929,0.2772837841391311,7.878073133480929,D60E21_monitor,0.017394033258003705,0.7227162128257922,0.7227162128257922,0.0,1.0,7.254237288135593
9.966101694915254,2.6700000000000004,0.9999999939525448,1.0000000302372756,1.0173940270683024,0.9149208157688178,0.27728378327936,7.878073145546916,0.27728378327936,7.878073145546916,D60E21_monitor,0.0173940331157576,0.7227162106731848,0.7227162106731848,0.0,1.0,7.254237288135593
9.966101694915254,2.8600000000000003,0.9999999968683048,1.0000000156584754,1.0173940298042694,0.9149208026838512,0.2772837840250289,7.878073135082234,0.2772837840250289,7.878073135082234,D60E21_monitor,0.017394032935964643,0.7227162128432758,0.7227162128432758,0.0,1.0,7.254237288135593
9.966101694915254,3.0500000000000003,0.9999999979288452,1.000000010355774,1.017394031034265,0.9149207968013052,0.2772837843602559,7.878073130377675,0.2772837843602559,7.878073130377675,D60E21_monitor,0.01739403310541987,0.7227162135685893,0.7227162135685893,0.0,1.0,7.254237288135593
9.966101694915254,3.24,0.9999999909135744,1.0000000454321274,1.017394024011959,0.9149208303860084,0.2772837824463744,7.878073157236996,0.2772837824463744,7.878073157236996,D60E21_monitor,0.01739403309838461,0.7227162084672,0.7227162084672,0.0,1.0,7.254237288135593
9.966101694915254,3.43,0.9999999921864756,1.0000000390676225,1.0173940254270808,0.9149208236180828,0.2772837828320561,7.878073151824358,0.2772837828320561,7.878073151824358,D60E21_monitor,0.017394033240605178,0.7227162093544195,0.7227162093544195,0.0,1.0,7.254237288135593
9.966101694915254,3.62,0.9999999945827815,1.0000000270860914,1.017394027675796,0.9149208128634344,0.2772837834449282,7.87807314322334,0.2772837834449282,7.87807314322334,D60E21_monitor,0.01739403309301446,0.7227162111378533,0.7227162111378533,0.0,1.0,7.254237288135593
9.966101694915254,3.81,0.9999999955457812,1.0000000222710936,1.0173940287675816,0.9149208076418884,0.2772837837424867,7.8780731390474195,0.2772837837424867,7.8780731390474195,D60E21_monitor,0.01739403322180033,0.7227162118032946,0.7227162118032946,0.0,1.0,7.254237288135593
9.966101694915254,4.0,0.99999999474163,1.0000000262918494,1.0173940276229252,0.9149208131162928,0.2772837834305185,7.878073143425567,0.2772837834305185,7.878073143425567,D60E21_monitor,0.01739403288129515,0.7227162113111115,0.7227162113111115,0.0,1.0,7.254237288135593
10.23728813559322,0.2,0.7725400934241179,2.460662089751341,0.7178283902967946,2.908488156781639,0.6935640663985809,3.1190733017706775,0.6935640663985809,3.1190733017706775,D60E21_monitor,0.05471170312732332,0.07897602702553697,0.07897602702553697,0.0,0.0,7.254237288135593
10.23728813559322,0.39,0.7725401605976386,2.46066156289273,0.7178284565730787,2.9084875916341737,0.6935641304345673,3.1190727363041804,0.6935641304345673,3.1190727363041804,D60E21_monitor,0.05471170402455994,0.07897603016307131,0.07897603016307131,0.0,0.0,7.254237288135593
10.23728813559322,0.5800000000000001,0.7725401283676266,2.460661815680714,0.7178284265928705,2.9084878472797406,0.6935641014677623,3.119072992094062,0.6935641014677623,3.119072992094062,D60E21_monitor,0.05471170177475615,0.07897602689986438,0.07897602689986438,0.0,0.0,7.254237288135593
10.23728813559322,0.77,0.7725401350703356,2.460661763109704,0.7178284333425407,2.908487789724327,0.6935641079892774,3.119072934506158,0.6935641079892774,3.119072934506158,D60E21_monitor,0.05471170172779494,0.07897602708105822,0.07897602708105822,0.0,0.0,7.254237288135593
10.23728813559322,0.96,0.772540142864872,2.460661701975219,0.7178284397343843,2.908487735220153,0.6935641141650613,3.1190728799712155,0.6935641141650613,3.1190728799712155,D60E21_monitor,0.05471170313048779,0.0789760286998108,0.0789760286998108,0.0,0.0,7.254237288135593
10.23728813559322,1.15,0.7725401295395006,2.460661806489416,0.7178284272423487,2.908487841741546,0.6935641020952865,3.1190729865527413,0.6935641020952865,3.1190729865527413,D60E21_monitor,0.05471170229715183,0.07897602744421406,0.07897602744421406,0.0,0.0,7.254237288135593
10.23728813559322,1.34,0.7725401287152531,2.4606618129541933,0.7178284275581469,2.9084878390486892,0.6935641024004099,3.1190729838583646,0.6935641024004099,3.1190729838583646,D60E21_monitor,0.05471170115710622,0.07897602631484324,0.07897602631484324,0.0,0.0,7.254237288135593
10.23728813559322,1.53,0.7725401343473294,2.4606617687804206,0.7178284322746973,2.908487798829982,0.6935641069575297,3.1190729436169526,0.6935641069575297,3.1190729436169526,D60E21_monitor,0.054711702072632096,0.0789760273897997,0.0789760273897997,0.0,0.0,7.254237288135593
10.23728813559322,1.72,0.7725401367326908,2.4606617500714383,0.7178284347308566,2.908487777885957,0.6935641093306648,3.119072922661105,0.6935641093306648,3.119072922661105,D60E21_monitor,0.054711702001834284,0.07897602740202603,0.07897602740202603,0.0,0.0,7.254237288135593
10.23728813559322,1.91,0.7725401404850999,2.4606617206403625,0.7178284378446002,2.9084877513346146,0.6935641123391564,3.1190728960947744,0.6935641123391564,3.1190728960947744,D60E21_monitor,0.05471170264049974,0.07897602814594351,0.07897602814594351,0.0,0.0,7.254237288135593
10.23728813559322,2.1,0.7725401414594719,2.4606617129981214,0.7178284389368133,2.908487742021156,0.6935641133944501,3.1190728867760575,0.6935641133944501,3.1190728867760575,D60E21_monitor,0.05471170252265867,0.0789760280650218,0.0789760280650218,0.0,0.0,7.254237288135593
10.23728813559322,2.29,0.7725401352390524,2.4606617617864153,0.7178284330664437,2.9084877920786454,0.6935641077225132,3.1190729368618046,0.6935641077225132,3.1190729368618046,D60E21_monitor,0.05471170217260868,0.0789760275165392,0.0789760275165392,0.0,0.0,7.254237288135593
10.23728813559322,2.4800000000000004,0.7725401296442616,2.4606618056677494,0.7178284277797279,2.908487837159236,0.693564102614501,3.1190729819678444,0.693564102614501,3.1190729819678444,D60E21_monitor,0.05471170186453367,0.07897602702976059,0.07897602702976059,0.0,0.0,7.254237288135593
10.23728813559322,2.6700000000000004,0.7725401371829279,2.4606617465401177,0.7178284350948452,2.908487774782173,0.6935641096823497,3.1190729195555695,0.6935641096823497,3.1190729195555695,D60E21_monitor,0.054711702088082736,0.0789760275005782,0.0789760275005782,0.0,0.0,7.254237288135593
10.23728813559322,2.8600000000000003,0.7725401322023626,2.460661785603928,0.7178284303745048,2.908487815033198,0.6935641051215683,3.1190729598293148,0.6935641051215683,3.1190729598293148,D60E21_monitor,0.054711701827857784,0.07897602708079432,0.07897602708079432,0.0,0.0,7.254237288135593
10.23728813559322,3.0500000000000003,0.772540133681172,2.4606617740052585,0.717828431859203,2.9084878023729623,0.6935641065560801,3.119072947161932,0.6935641065560801,3.119072947161932,D60E21_monitor,0.05471170182196905,0.07897602712509189,0.07897602712509189,0.0,0.0,7.254237288135593
10.23728813559322,3.24,0.7725401360721278,2.4606617552523984,0.7178284338412783,2.908487785471519,0.6935641084711565,3.119072930250949,0.6935641084711565,3.119072930250949,D60E21_monitor,0.054711702230849535,0.07897602760097133,0.07897602760097133,0.0,0.0,7.254237288135593
10.23728813559322,3.43,0.7725401371500373,2.4606617467980865,0.7178284349465227,2.9084877760469405,0.6935641095390409,3.1190729208210497,0.6935641095390409,3.1190729208210497,D60E21_monitor,0.05471170220351462,0.07897602761099642,0.07897602761099642,0.0,0.0,7.254237288135593
10.23728813559322,3.62,0.7725401332167898,2.4606617776475233,0.7178284312228687,2.908487807799077,0.6935641059412553,3.119072952591111,0.6935641059412553,3.119072952591111,D60E21_monitor,0.05471170199392117,0.07897602727553454,0.07897602727553454,0.0,0.0,7.254237288135593
10.23728813559322,3.81,0.7725401399487369,2.4606617248471903,0.7178284374370041,2.9084877548102455,0.6935641119453381,3.119072899572367,0.6935641119453381,3.119072899572367,D60E21_monitor,0.05471170251173285,0.07897602800339887,0.07897602800339887,0.0,0.0,7.254237288135593
10.23728813559322,4.0,0.7725401362562081,2.46066175380861,0.7178284339478657,2.908487784562633,0.693564108574141,3.1190729293415496,0.693564108574141,3.1190729293415496,D60E21_monitor,0.054711702308342436,0.07897602768206713,0.07897602768206713,0.0,0.0,7.254237288135593
10.508474576271189,0.2,0.561083970624576,4.3986256521439175,0.4974414696266478,5.0913243796856555,0.1556946625677822,9.676848579764403,0.1556946625677822,9.676848579764403,D60E21_monitor,0.06364250099792823,0.40538930805679385,0.40538930805679385,0.0,0.0,7.254237288135593
10.508474576271189,0.39,0.5610840384890332,4.398624940486685,0.4974415292358757,5.091323707175463,0.1556946812249293,9.67684828957456,0.1556946812249293,9.67684828957456,D60E21_monitor,0.06364250925315751,0.4053893572641039,0.4053893572641039,0.0,0.0,7.254237288135593
10.508474576271189,0.5800000000000001,0.5610840396190548,4.39862492863677,0.4974415329337079,5.091323665456592,0.1556946823823171,9.676848271572764,0.1556946823823171,9.676848271572764,D60E21_monitor,0.06364250668534693,0.40538935723673775,0.40538935723673775,0.0,0.0,7.254237288135593
10.508474576271189,0.77,0.5610840571083486,4.398624745236177,0.4974415476937199,5.09132349893442,0.1556946870020669,9.676848199718028,0.1556946870020669,9.676848199718028,D60E21_monitor,0.06364250941462873,0.40538937010628173,0.40538937010628173,0.0,0.0,7.254237288135593
10.508474576271189,0.96,0.5610840377141907,4.398624948612032,0.4974415304124443,5.0913236939014395,0.1556946815931845,9.676848283846788,0.1556946815931845,9.676848283846788,D60E21_monitor,0.06364250730174636,0.4053893561210062,0.4053893561210062,0.0,0.0,7.254237288135593
10.508474576271189,1.15,0.5610840496449515,4.398624823500713,0.4974415406167085,5.091323578777128,0.1556946847870265,9.676848234170354,0.1556946847870265,9.676848234170354,D60E21_monitor,0.06364250902824303,0.405389364857925,0.405389364857925,0.0,0.0,7.254237288135593
10.508474576271189,1.34,0.5610840311255546,4.3986250177034325,0.4974415247429507,5.091323757864559,0.1556946798186845,9.676848311447037,0.1556946798186845,9.676848311447037,D60E21_monitor,0.06364250638260388,0.4053893513068701,0.4053893513068701,0.0,0.0,7.254237288135593
