D,eta,mu_ee_full,mu_mumu_full,mu_tautau_full,chi2_mumu_full,mu_ee_cmp,mu_mumu_cmp,mu_tautau_cmp,chi2_mumu_cmp,risk_score,high_anchor_candidate,alpha_blend,B1_full,B2_full,B3_full,B1_cmp,B2_cmp,B3_cmp,yraw1_full,yraw2_full,yraw3_full,yraw1_cmp,yraw2_cmp,yraw3_cmp,m2_1_full,m2_2_full,m2_3_full,m2_1_cmp,m2_2_cmp,m2_3_cmp,log_B1_ratio,log_B2_ratio,log_B3_ratio,log_yraw1_ratio,log_yraw2_ratio,log_yraw3_ratio,log_m2_1_ratio,log_m2_2_ratio,log_m2_3_ratio,b_visibility_norm_score,yraw_operator_score,m2_spectrum_score,scenario,surface,risk_score_release_tuned,release_hotspot_candidate,abs_delta_mu_mumu_map,rel_delta_mu_mumu_map
11.322033898305085,1.34,0.2371061640196326,0.1707235506631758,0.0645601973121764,9.444503680588433,0.1899959111237517,0.148193367656772,0.1871636800277314,9.793874029865584,0.0381347406627202,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347406627202,False,0.022530183006403803,0.1319688052344582
11.322033898305085,1.53,0.2371062137470356,0.1707235156592748,0.0645601978455729,9.44450421845683,0.1899959509585388,0.1481933372626564,0.1871636815619065,9.793874505460032,0.0381347494963115,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347494963115,False,0.02253017839661839,0.1319688052909096
11.322033898305085,1.72,0.2371062055240624,0.170723515069945,0.0645602076613213,9.444504227512445,0.1899959441453377,0.1481933365763546,0.1871637097976207,9.793874516198995,0.0381347406730833,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347406730833,False,0.022530178493590375,0.13196880631446592
11.322033898305085,1.91,0.2371062073150386,0.1707235206302479,0.0645601978247816,9.444504142073075,0.1899959458050055,0.1481933415780064,0.1871636815021243,9.793874437935235,0.0381347422918213,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347422918213,False,0.0225301790522415,0.1319688052886236
11.322033898305085,2.1,0.2371062104205999,0.1707235263642896,0.0645601902143704,9.444504053964042,0.1899959484672575,0.1481933466908395,0.1871636596102496,9.79387435793175,0.0381347480945874,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347480945874,False,0.022530179673450113,0.13196880449490744
11.322033898305085,2.29,0.2371062030082916,0.170723523944707,0.0645601978083347,9.444504091143244,0.1899959423543521,0.1481933444553665,0.1871636814548304,9.7938743929115,0.0381347460125163,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347460125163,False,0.022530179489340496,0.13196880528683
11.322033898305085,2.4800000000000004,0.237106205968279,0.1707235285464495,0.0645601913653837,9.444504020433072,0.189995944873302,0.1481933485645407,0.1871636629212347,9.793874328612857,0.0381347493881135,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347493881135,False,0.022530179981908816,0.13196880461487726
11.322033898305085,2.6700000000000004,0.2371062072175433,0.1707235315648192,0.0645601854883105,9.444503974052934,0.1899959460085058,0.1481933512892173,0.1871636460154197,9.793874285978251,0.0381347413469851,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347413469851,False,0.022530180275601913,0.13196880400197086
11.322033898305085,2.8600000000000003,0.2371061683249263,0.1707235472980379,0.0645601986956516,9.444503732296992,0.1899959145420394,0.1481933647110845,0.1871636840073818,9.793874075958472,0.0381347393734948,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347393734948,False,0.022530182586953412,0.1319688053788017
11.322033898305085,3.0500000000000003,0.237106172892345,0.1707235495849898,0.0645601934015192,9.44450369715579,0.18999591832281,0.1481933667904872,0.1871636687784348,9.793874043420848,0.0381347467874123,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347467874123,False,0.022530182794502612,0.13196880482669796
11.322033898305085,3.24,0.2371061698602602,0.170723546517558,0.0645601985836265,9.444503744289811,0.189995915774873,0.1481933640355948,0.1871636836851295,9.793874086528254,0.0381347395790489,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347395790489,False,0.0225301824819632,0.13196880536713834
11.322033898305085,3.43,0.2371061917185788,0.1707235311333871,0.0645601987511912,9.4445039806823,0.1899959332862922,0.1481933506786092,0.1871636841670627,9.793874295532794,0.0381347431441058,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347431441058,False,0.022530180454777893,0.13196880538497624
11.322033898305085,3.62,0.2371061933881388,0.1707235332240294,0.0645601940288527,9.444503948557584,0.1899959347319234,0.1481933525774289,0.1871636705829217,9.793874265820854,0.0381347424112146,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347424112146,False,0.02253018064660048,0.13196880489250176
11.322033898305085,3.81,0.2371061906909866,0.170723532081891,0.064560198650385,9.444503966107632,0.1899959324651764,0.1481933515037386,0.1871636838770912,9.793874282621514,0.0381347387831255,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347387831255,False,0.022530180578152398,0.1319688053744421
11.322033898305085,4.0,0.2371061922455818,0.1707235339251478,0.0645601943800501,9.444503937784232,0.1899959338083672,0.1481933531797723,0.1871636715931703,9.793874256395636,0.0381347419920473,False,0.0,1.876556917654389,6.463023679907534,1.0,1.7998501374209066,3.4116093271961536,1.0,2.217354870527542e-05,5.562532476863351e-05,1.8660334703253673e-05,3.251867142081281e-05,5.249635561918054e-05,2.112668871654491e-05,2.13649237225933,1.5561974396466365,3.3740173633162462,1.8277073953506524,1.5566109558485033,2.1371827209007064,-0.04173526650214712,-0.6389131467684772,0.0,0.3829143509108324,-0.05789482859598327,0.12413697709716708,-0.15610301386089434,0.00026568689862028946,-0.4566156541767067,0.6389131467684772,0.3829143509108324,0.4566156541767067,cell_direct_runtime_release,D60E21,0.0381347419920473,False,0.022530180745375494,0.13196880492910631
11.593220338983052,0.2,0.1680435200555166,0.1144212704377223,0.0476870110175264,10.329454186893496,0.1287961509047094,0.0964305623479106,0.1272951919859612,10.620582992378653,0.0285228645227383,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285228645227383,False,0.017990708089811694,0.1572322001056941
11.593220338983052,0.39,0.1680431789689236,0.1144214308413624,0.0476870699489496,10.329451609249809,0.1287958886805474,0.0964306969319833,0.1272953485062088,10.620580799382717,0.0285227686922683,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285227686922683,False,0.017990733909379095,0.15723220534029184
11.593220338983052,0.5800000000000001,0.1680430698225987,0.1144214919200665,0.047687092673665,10.329450627731418,0.1287958047173855,0.0964307481761826,0.1272954088624273,10.620579964378168,0.0285227501923088,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285227501923088,False,0.01799074374388389,0.15723220735884139
11.593220338983052,0.77,0.1680431704682483,0.1144214409064636,0.0476870700297162,10.32945144750633,0.1287958821641917,0.0964307054137373,0.1272953487207648,10.620580661175786,0.0285226927239828,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285226927239828,False,0.017990735492726298,0.15723220534718868
11.593220338983052,0.96,0.1680431062364561,0.1144214758354209,0.0476870837512865,10.329450886207354,0.1287958327477658,0.0964307347112704,0.1272953851648694,10.620580183783735,0.0285226897019303,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285226897019303,False,0.0179907411241505,0.15723220656607886
11.593220338983052,1.15,0.1680430628246568,0.1144214989472674,0.047687092824008,10.329450514806188,0.1287957993518342,0.0964307540969745,0.1272954092617624,10.620579867901135,0.0285227103991895,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285227103991895,False,0.017990744850292895,0.15723220737200932
11.593220338983052,1.34,0.1680431219773689,0.1144214688595865,0.0476870798836007,10.32945099830714,0.1287958448648309,0.0964307288715827,0.1272953748924168,10.620580278939206,0.0285226999871735,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285226999871735,False,0.017990739988003795,0.15723220622242948
11.593220338983052,1.53,0.1680430710938054,0.114421475999413,0.047687116228885,10.329450883572044,0.1287958053715956,0.0964307345191062,0.1272954714241052,10.62058018691498,0.0285226925936017,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285226925936017,False,0.0179907414803068,0.15723220945339922
11.593220338983052,1.72,0.1680430433490217,0.1144214896626124,0.0476871179690597,10.329450664008098,0.1287957840831555,0.0964307460163532,0.1272954760459998,10.620579999571753,0.0285227029035292,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285227029035292,False,0.017990743646259202,0.15723220960771792
11.593220338983052,1.91,0.1680430891289132,0.1144214710727548,0.0476871070539193,10.329450962742118,0.1287958193191513,0.0964307304603921,0.1272954470557331,10.620580253050164,0.0285226877040586,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285226877040586,False,0.017990740612362693,0.1572322086378639
11.593220338983052,2.1,0.1680431023300612,0.1144214477463418,0.0476871199672674,10.32945133759132,0.1287958292615608,0.0964307106702087,0.1272954813529827,10.620580575523604,0.028522699120261,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.028522699120261,False,0.017990737076133106,0.15723220978654584
11.593220338983052,2.29,0.1680430810447002,0.1144214618134582,0.0476871215728825,10.329451111536534,0.1287958129257442,0.0964307225092339,0.1272954856174937,10.620580382611234,0.0285226879286918,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285226879286918,False,0.017990739304224304,0.1572322099288915
11.593220338983052,2.4800000000000004,0.168043113249026,0.1144214495171159,0.0476871128433683,10.329451309135452,0.1287958377271451,0.0964307122350323,0.1272954624321921,10.620580550025403,0.0285226949367724,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285226949367724,False,0.0179907372820836,0.15723220915316607
11.593220338983052,2.6700000000000004,0.1680430923659888,0.1144214601964515,0.0476871142024074,10.329451137521396,0.128795821703023,0.0964307212214423,0.1272954660417925,10.620580403595303,0.0285226938443958,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285226938443958,False,0.01799073897500919,0.15723220927368597
11.593220338983052,2.8600000000000003,0.1680430759942696,0.114421470639349,0.0476871158736995,10.329450969706835,0.1287958091323354,0.0964307300054127,0.1272954704807237,10.62058026046388,0.0285226946730048,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285226946730048,False,0.017990740633936297,0.15723220942197336
11.593220338983052,3.0500000000000003,0.1680431010098013,0.1144214590801267,0.0476871087092519,10.329451155460436,0.1287958284026591,0.0964307203365141,0.1272954514521808,10.620580418014868,0.0285227014412986,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285227014412986,False,0.017990738743612594,0.15723220878536512
11.593220338983052,3.24,0.1680430860509948,0.1144214683634733,0.0476871105065617,10.329451006279548,0.1287958169131748,0.0964307281419667,0.1272954562258053,10.620580290828014,0.0285226939363661,False,0.0,1.8197507756462177,6.173539595356649,1.0,1.7788887283793786,3.3463125222495584,1.0,1.8241938793526706e-05,4.520352461130602e-05,1.607718853983126e-05,2.6155476155678433e-05,4.197234013637305e-05,1.7172315437262852e-05,2.1030571064313417,1.536137338796855,3.372889314069517,1.8009116931996174,1.5362972585966672,2.103330056599403,-0.022710695811734818,-0.6124133518154131,0.0,0.3603353093039203,-0.07416422877379605,0.06589711305895349,-0.15509901819990615,0.00010409972605572118,-0.47224791025660756,0.6124133518154131,0.3603353093039203,0.47224791025660756,cell_direct_runtime_release,D60E21,0.0285226939363661,False,0.01799074022150661,0.15723220894488874
