combo_id,peak,center_D,width_D,region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_runtime,slice_p95_abs_delta_guard,slice_mean_abs_improvement_vs_base,slice_mean_abs_improvement_vs_runtime,slice_improved_fraction_vs_base,slice_improved_fraction_vs_runtime
51,0.9,6.4,0.005,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,6.846329347405209,24.439384057966922,-9.237055564881302e-14,1.0,0.0
51,0.9,6.4,0.005,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
51,0.9,6.4,0.005,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
51,0.9,6.4,0.005,D21_guard,6.4,2.1022273869561374,44.13924402166741,2.5220014034672005,-0.41966123223168583,41.616227670237585,0.0,1.0
51,0.9,6.4,0.005,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
52,0.9,6.4,0.0075,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
52,0.9,6.4,0.0075,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
52,0.9,6.4,0.0075,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
52,0.9,6.4,0.0075,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,6.846338353964136,24.439375051626307,-9.006340710760425e-06,1.0,0.0
52,0.9,6.4,0.0075,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
52,0.9,6.4,0.0075,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
52,0.9,6.4,0.0075,D21_guard,6.4,2.1022273869561374,44.13924402166741,2.5220014034672005,-0.41966123223168583,41.616227670237585,0.0,1.0
52,0.9,6.4,0.0075,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
53,0.9,6.4,0.01,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
53,0.9,6.4,0.01,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
53,0.9,6.4,0.01,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
53,0.9,6.4,0.01,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,6.8519425998141585,24.43377094161794,-0.005613116349075364,1.0,0.0
53,0.9,6.4,0.01,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
53,0.9,6.4,0.01,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
53,0.9,6.4,0.01,D21_guard,6.4,2.1022273869561374,44.13924402166741,2.5220014034672005,-0.41966123223168583,41.616227670237585,0.0,1.0
53,0.9,6.4,0.01,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
54,0.9,6.4,0.015,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
54,0.9,6.4,0.015,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
54,0.9,6.4,0.015,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
54,0.9,6.4,0.015,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,7.402742252710247,23.88298463958791,-0.5563994183791064,1.0,0.0
54,0.9,6.4,0.015,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
54,0.9,6.4,0.015,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
54,0.9,6.4,0.015,D21_guard,6.4,2.1022273869561374,44.13924402166741,2.5220014034672005,-0.41966123223168583,41.616227670237585,0.0,1.0
54,0.9,6.4,0.015,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
55,0.9,6.4,0.02,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
55,0.9,6.4,0.02,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
55,0.9,6.4,0.02,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
55,0.9,6.4,0.02,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,9.62643379412129,21.659346998370467,-2.780037059596556,1.0,0.0
55,0.9,6.4,0.02,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
55,0.9,6.4,0.02,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
55,0.9,6.4,0.02,D21_guard,6.4,2.1022273869561374,44.13924402166741,2.5220014034672005,-0.41966123223168583,41.616227670237585,0.0,1.0
55,0.9,6.4,0.02,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
56,0.9,6.4,0.03,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
56,0.9,6.4,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
56,0.9,6.4,0.03,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.816534511420514,3.0700596061511423,-4.121147867408581e-13,1.0,0.0
56,0.9,6.4,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,15.618493866236513,15.667432168161266,-8.77195188980575,1.0,0.0
56,0.9,6.4,0.03,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
56,0.9,6.4,0.03,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
56,0.9,6.4,0.03,D21_guard,6.4,2.1022273869561374,44.13924402166741,2.5220014034672005,-0.41966123223168583,41.616227670237585,0.0,1.0
56,0.9,6.4,0.03,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
57,0.9,6.405,0.003,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
57,0.9,6.405,0.003,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
57,0.9,6.405,0.003,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
57,0.9,6.405,0.003,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,6.846329347405117,24.439384057967015,0.0,1.0,0.0
57,0.9,6.405,0.003,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
57,0.9,6.405,0.003,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
57,0.9,6.405,0.003,D21_guard,6.4,2.1022273869561374,44.13924402166741,33.76189265159795,-31.658790611916086,10.377098290553189,0.0,1.0
57,0.9,6.405,0.003,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
58,0.9,6.405,0.005,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
58,0.9,6.405,0.005,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
58,0.9,6.405,0.005,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
58,0.9,6.405,0.005,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,6.846329347598278,24.43938405777386,-1.9315901259428107e-10,1.0,0.0
58,0.9,6.405,0.005,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
58,0.9,6.405,0.005,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
58,0.9,6.405,0.005,D21_guard,6.4,2.1022273869561374,44.13924402166741,18.89711040102918,-16.794370878888387,25.241518023580888,0.0,1.0
58,0.9,6.405,0.005,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
59,0.9,6.405,0.0075,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
59,0.9,6.405,0.0075,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
59,0.9,6.405,0.0075,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
59,0.9,6.405,0.0075,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,6.846597498357937,24.43911591351392,-0.00026814445309463776,1.0,0.0
59,0.9,6.405,0.0075,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
59,0.9,6.405,0.0075,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
59,0.9,6.405,0.0075,D21_guard,6.4,2.1022273869561374,44.13924402166741,10.814761251010765,-8.71221883860831,33.323670063860966,0.0,1.0
59,0.9,6.405,0.0075,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
60,0.9,6.405,0.01,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
60,0.9,6.405,0.01,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
60,0.9,6.405,0.01,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
60,0.9,6.405,0.01,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,6.88419440064785,24.401519922537588,-0.037864135429425495,1.0,0.0
60,0.9,6.405,0.01,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
60,0.9,6.405,0.01,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
60,0.9,6.405,0.01,D21_guard,6.4,2.1022273869561374,44.13924402166741,7.412156316993915,-5.309696886229071,36.7261920162402,0.0,1.0
60,0.9,6.405,0.01,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
61,0.9,6.405,0.015,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
61,0.9,6.405,0.015,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
61,0.9,6.405,0.015,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
61,0.9,6.405,0.015,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,8.146056840498225,23.139688069047118,-1.2996959889198954,1.0,0.0
61,0.9,6.405,0.015,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
61,0.9,6.405,0.015,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
61,0.9,6.405,0.015,D21_guard,6.4,2.1022273869561374,44.13924402166741,4.771019297190648,-2.6686242776281923,39.367264624841084,0.0,1.0
61,0.9,6.405,0.015,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
62,0.9,6.405,0.02,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
62,0.9,6.405,0.02,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
62,0.9,6.405,0.02,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
62,0.9,6.405,0.02,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,11.326732689219007,19.95908931692036,-4.480294741046656,1.0,0.0
62,0.9,6.405,0.02,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
62,0.9,6.405,0.02,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
62,0.9,6.405,0.02,D21_guard,6.4,2.1022273869561374,44.13924402166741,3.8024293488424163,-1.7000579509409153,40.33583095152835,0.0,1.0
62,0.9,6.405,0.02,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
63,0.9,6.405,0.03,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
63,0.9,6.405,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
63,0.9,6.405,0.03,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.816534511420215,3.0700596061514407,-1.1368683772161603e-13,1.0,0.0
63,0.9,6.405,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,17.691104346070524,13.59487192645787,-10.844512131509148,1.0,0.0
63,0.9,6.405,0.03,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
63,0.9,6.405,0.03,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
63,0.9,6.405,0.03,D21_guard,6.4,2.1022273869561374,44.13924402166741,3.096023172340132,-0.9936690020458528,41.04221990042342,0.0,1.0
63,0.9,6.405,0.03,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
64,0.9,6.41,0.003,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
64,0.9,6.41,0.003,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
64,0.9,6.41,0.003,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
64,0.9,6.41,0.003,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,6.846329347405117,24.439384057967015,0.0,1.0,0.0
64,0.9,6.41,0.003,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
64,0.9,6.41,0.003,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
64,0.9,6.41,0.003,D21_guard,6.4,2.1022273869561374,44.13924402166741,43.978355085280356,-41.87500388978998,0.1608850126792936,0.0,1.0
64,0.9,6.41,0.003,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
65,0.9,6.41,0.005,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
65,0.9,6.41,0.005,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
65,0.9,6.41,0.005,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
65,0.9,6.41,0.005,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,6.8463294945434825,24.439383910832216,-1.4713479924380193e-07,1.0,0.0
65,0.9,6.41,0.005,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
65,0.9,6.41,0.005,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
65,0.9,6.41,0.005,D21_guard,6.4,2.1022273869561374,44.13924402166741,38.50696270440598,-36.40374494347783,5.632143958991441,0.0,1.0
65,0.9,6.41,0.005,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
66,0.9,6.41,0.0075,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
66,0.9,6.41,0.0075,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
66,0.9,6.41,0.0075,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
66,0.9,6.41,0.0075,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,6.851448287178648,24.43426524227177,-0.005118815695243349,1.0,0.0
66,0.9,6.41,0.0075,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
66,0.9,6.41,0.0075,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
66,0.9,6.41,0.0075,D21_guard,6.4,2.1022273869561374,44.13924402166741,27.029884084305138,-24.926946222688663,17.108942679780608,0.0,1.0
66,0.9,6.41,0.0075,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
67,0.9,6.41,0.01,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
67,0.9,6.41,0.01,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
67,0.9,6.41,0.01,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
67,0.9,6.41,0.01,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,7.0452541573335665,24.240464069789052,-0.19891998817796366,1.0,0.0
67,0.9,6.41,0.01,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
67,0.9,6.41,0.01,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
67,0.9,6.41,0.01,D21_guard,6.4,2.1022273869561374,44.13924402166741,18.89711040102918,-16.794370878888387,25.241518023580888,0.0,1.0
67,0.9,6.41,0.01,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
68,0.9,6.41,0.015,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
68,0.9,6.41,0.015,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
68,0.9,6.41,0.015,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
68,0.9,6.41,0.015,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,9.563096855363433,21.722682401900432,-2.716701656066582,1.0,0.0
68,0.9,6.41,0.015,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
68,0.9,6.41,0.015,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
68,0.9,6.41,0.015,D21_guard,6.4,2.1022273869561374,44.13924402166741,10.814761251010765,-8.71221883860831,33.323670063860966,0.0,1.0
68,0.9,6.41,0.015,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
69,0.9,6.41,0.02,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
69,0.9,6.41,0.02,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
69,0.9,6.41,0.02,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
69,0.9,6.41,0.02,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,13.62945258435051,17.656425237555485,-6.78295882041153,1.0,0.0
69,0.9,6.41,0.02,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
69,0.9,6.41,0.02,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
69,0.9,6.41,0.02,D21_guard,6.4,2.1022273869561374,44.13924402166741,7.412156316993915,-5.309696886229071,36.7261920162402,0.0,1.0
69,0.9,6.41,0.02,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
70,0.9,6.41,0.03,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
70,0.9,6.41,0.03,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
70,0.9,6.41,0.03,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.81653451142013,3.070059606151526,-2.842170943040401e-14,1.0,0.0
70,0.9,6.41,0.03,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,19.88611907195962,11.399910405663297,-13.039473652303716,1.0,0.0
70,0.9,6.41,0.03,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
70,0.9,6.41,0.03,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
70,0.9,6.41,0.03,D21_guard,6.4,2.1022273869561374,44.13924402166741,4.771019297190648,-2.6686242776281923,39.367264624841084,0.0,1.0
70,0.9,6.41,0.03,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
71,0.93,6.39,0.003,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
71,0.93,6.39,0.003,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
71,0.93,6.39,0.003,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
71,0.93,6.39,0.003,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,6.846329347405117,24.439384057967015,0.0,1.0,0.0
71,0.93,6.39,0.003,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
71,0.93,6.39,0.003,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
71,0.93,6.39,0.003,D21_guard,6.4,2.1022273869561374,44.13924402166741,43.972992120734276,-41.86964105603416,0.16624784643510693,0.0,1.0
71,0.93,6.39,0.003,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
72,0.93,6.39,0.005,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
72,0.93,6.39,0.005,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
72,0.93,6.39,0.005,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
72,0.93,6.39,0.005,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,6.846329347405117,24.439384057967015,0.0,1.0,0.0
72,0.93,6.39,0.005,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
72,0.93,6.39,0.005,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
72,0.93,6.39,0.005,D21_guard,6.4,2.1022273869561374,44.13924402166741,38.31921999383266,-36.216006811513516,5.819882090955754,0.0,1.0
72,0.93,6.39,0.005,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
73,0.93,6.39,0.0075,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
73,0.93,6.39,0.0075,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
73,0.93,6.39,0.0075,D60_hotspot,6.169491525423728,25.887561191706766,22.8165345114201,22.8165345114201,3.0700596061515544,0.0,1.0,0.0
73,0.93,6.39,0.0075,D60_hotspot,6.4406779661016955,31.28630580743782,6.846329347405117,6.846329350172688,24.439384055199508,-2.7675067740130456e-09,1.0,0.0
73,0.93,6.39,0.0075,D60_hotspot,6.711864406779661,7.462467784829663,1.7268649543238617,1.7268649543238617,5.735517205664442,0.0,1.0,0.0
73,0.93,6.39,0.0075,D21_guard,4.0,0.9136772062233662,0.7688606834098684,0.7688606834098684,0.12898721105220606,0.0,1.0,0.0
73,0.93,6.39,0.0075,D21_guard,6.4,2.1022273869561374,44.13924402166741,26.459572086395852,-24.35664813336543,17.679240769103846,0.0,1.0
73,0.93,6.39,0.0075,D21_guard,8.0,0.3226590996076344,1.3897781615027076,1.3897781615027076,-1.0671190542193356,0.0,0.0,0.0
74,0.93,6.39,0.01,D60_hotspot,4.813559322033898,8.950884564633627,9.736762911466718,9.736762911466718,-0.779729412975039,0.0,0.0,0.0
74,0.93,6.39,0.01,D60_hotspot,5.627118644067797,10.271915904250342,10.289321838292217,10.289321838292217,-0.017397880608360845,0.0,0.0,0.0
