D,eta,winner_baseline,winner_direct,winner_mismatch,R3_baseline,R3_direct,delta_R3,abs_delta_R3,mu_mumu_baseline,mu_mumu_direct,delta_mu_mumu,abs_delta_mu_mumu,chi2_mumu_baseline,chi2_mumu_direct,delta_chi2_mumu,abs_delta_chi2_mumu,underflow_fallback_baseline,underflow_fallback_direct
5.969491525,0.39,2,2,0,0.9461441905531068,0.9461441564801625,-3.4072944354868184e-08,3.4072944354868184e-08,82.48829448107574,82.48822423204727,-7.024902846808345e-05,7.024902846808345e-05,41095.696886560356,41095.62568191736,-0.07120464299805462,0.07120464299805462,0,0
6.098305085,0.39,2,2,0,0.9467601458485949,0.9467601327937987,-1.30547962440275e-08,1.30547962440275e-08,78.28211199983859,78.28208525549803,-2.6744340559048396e-05,2.6744340559048396e-05,36942.86965972327,36942.843957710415,-0.025702012855617795,0.025702012855617795,0,0
6.169491525,0.39,2,2,0,0.9470003249714586,0.947000324971458,-5.551115123125783e-16,5.551115123125783e-16,71.30535541165612,71.30535249447806,-2.917178065331427e-06,2.917178065331427e-06,30542.241970187242,30542.23942110768,-0.0025490795633231755,0.0025490795633231755,0,0
6.2,0.39,2,2,0,0.9470998848195007,0.9470998748760358,-9.943464940320723e-09,9.943464940320723e-09,68.30394728173806,68.30392935610818,-1.7925629876458515e-05,1.7925629876458515e-05,27975.863511734908,27975.84852054446,-0.014991190448199632,0.014991190448199632,0,0
6.240677966,0.39,2,2,0,0.9472296282110277,0.9472296153402429,-1.287078488232396e-08,1.287078488232396e-08,64.29930054538343,64.29927974083684,-2.080454659392217e-05,2.080454659392217e-05,24727.012556865448,24726.996199475296,-0.016357390151824802,0.016357390151824802,0,0
6.369491525,0.39,2,2,0,0.9476194296140903,0.9476194239357816,-5.6783087121203835e-09,5.6783087121203835e-09,51.69026265567068,51.69025453662539,-8.119045290300164e-06,8.119045290300164e-06,15806.940737352154,15806.935633491066,-0.005103861087263795,0.005103861087263795,0,0
6.4,0.39,2,2,0,0.9477073938559228,0.9477073886766867,-5.17923615106497e-09,5.17923615106497e-09,48.7428502605852,48.7428432106935,-7.049891699750788e-06,7.049891699750788e-06,14008.4091924762,14008.405020451924,-0.004172024275248987,0.004172024275248987,0,0
6.440677966,0.39,2,2,0,0.9478222662857256,0.9478222662857256,0.0,0.0,44.8511898845708,44.85118826985478,-1.6147160195600918e-06,1.6147160195600918e-06,11800.036889906423,11800.036012889786,-0.00087701663687767,0.00087701663687767,0,0
6.6,0.39,2,2,0,0.9482477303230202,0.9482477264385278,-3.884492394412575e-09,3.884492394412575e-09,30.250888738727767,30.250885537247967,-3.201479799486151e-06,3.201479799486151e-06,5202.336131340303,5202.33497677115,-0.0011545691531864577,0.0011545691531864577,0,0
6.640677966,0.39,2,2,0,0.9483506164762658,0.9483506138243516,-2.651914243756437e-09,2.651914243756437e-09,26.753146407486273,26.75314425827155,-2.1492147226354064e-06,2.1492147226354064e-06,4017.387704746463,4017.387023629548,-0.0006811169150751084,0.0006811169150751084,0,0
