mode,layer,D,eta,amp,amp_ref,amp_ratio,partial_ratio,width_ratio,mu,chi2,mu_identity_residual,delta_log_amp_point,delta_log_amp_ref,delta_log_amp_ratio,delta_log_partial,delta_log_width,delta_log_mu,delta_mu,path_closure_residual,dominant_partial,dominant_width,acceptance_mismatch
release_tuned,1,11.2,0.2,4.586488090656394e-06,1.1074763961967275e-05,0.4141386765810284,0.1715108434402856,0.9393469689450371,0.18258518855168737,,0.0,0.0010019621233095311,0.0035166395371815616,-0.002514677413872131,-0.005029354827744221,-1.1179471390665286e-05,-0.0050181753563535375,-0.0009185472817145324,1.8214596497756474e-17,1.0,0.0,0.0
release_sumanchor,1,11.2,0.2,7.993987106202485e-06,1.0744940970675008e-05,0.7439768285390864,0.5535015214030772,0.9546996979206218,0.5797650534598764,,0.0,0.5565770001207695,-0.026717327053518147,0.5832943271742876,1.1665886543485753,0.016200739169388054,1.1503879151791871,0.3962613176264745,0.0,1.0,0.0,0.0
release_eftsumanchor,1,11.2,0.2,7.993987106202485e-06,1.0744940970675008e-05,0.7439768285390864,0.5535015214030772,0.9546996979206218,0.5797650534598764,,0.0,0.5565770001207695,-0.026717327053518147,0.5832943271742876,1.1665886543485753,0.016200739169388054,1.1503879151791871,0.3962613176264745,0.0,1.0,0.0,0.0
release_fullsumanchor,1,11.2,0.2,7.993987106202485e-06,1.0744940970675008e-05,0.7439768285390864,0.5535015214030772,0.9546996979206218,0.5797650534598764,,0.0,0.5565770001207695,-0.026717327053518147,0.5832943271742876,1.1665886543485753,0.016200739169388054,1.1503879151791871,0.3962613176264745,0.0,1.0,0.0,0.0
tailm2_detlin,1,11.2,0.2,7.993987106202485e-06,1.0744940970675008e-05,0.7439768285390864,0.5535015214030772,0.9546996979206218,0.5797650534598764,,0.0,0.5565770001207695,-0.026717327053518147,0.5832943271742876,1.1665886543485753,0.016200739169388054,1.1503879151791871,0.3962613176264745,0.0,1.0,0.0,0.0
cell_direct_runtime,2,11.2,0.2,1.6557901590162785e-05,4.3821020360683625e-05,0.377852944862475,0.14277284794124456,0.9393574704063026,0.15198989994670578,9.734557561468955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,11.2,0.2,1.644338717639229e-05,4.3711964945909345e-05,0.37617588677928093,0.1415082977941784,0.9393469689450371,0.15064539778427527,9.755543262985073,0.0,-0.006940024324642072,-0.0024917571545870557,-0.004448267170055049,-0.008896534340109879,-1.1179471390665286e-05,-0.008885354868719305,-0.001344502162430511,-9.194034422677078e-17,1.0,0.0,0.0
release_sumanchor,2,11.2,0.2,1.5872869283839996e-05,4.874270363819415e-05,0.3256460577497023,0.10604535492792244,0.9546996979206218,0.1110771849607724,10.383262644554042,0.0,-0.042252107928257246,0.10644189811252298,-0.14869400604078034,-0.2973880120815605,0.016200739169388054,-0.3135887512509486,-0.04091271498593338,0.0,1.0,0.0,0.0
release_eftsumanchor,2,11.2,0.2,1.5872869283839996e-05,4.874270363819415e-05,0.3256460577497023,0.10604535492792244,0.9546996979206218,0.1110771849607724,10.383262644554042,0.0,-0.042252107928257246,0.10644189811252298,-0.14869400604078034,-0.2973880120815605,0.016200739169388054,-0.3135887512509486,-0.04091271498593338,0.0,1.0,0.0,0.0
release_fullsumanchor,2,11.2,0.2,1.5872869283839996e-05,4.874270363819415e-05,0.3256460577497023,0.10604535492792244,0.9546996979206218,0.1110771849607724,10.383262644554042,0.0,-0.042252107928257246,0.10644189811252298,-0.14869400604078034,-0.2973880120815605,0.016200739169388054,-0.3135887512509486,-0.04091271498593338,0.0,1.0,0.0,0.0
tailm2_detlin,2,11.2,0.2,1.5872869283839996e-05,4.874270363819415e-05,0.3256460577497023,0.10604535492792244,0.9546996979206218,0.1110771849607724,10.383262644554042,0.0,-0.042252107928257246,0.10644189811252298,-0.14869400604078034,-0.2973880120815605,0.016200739169388054,-0.3135887512509486,-0.04091271498593338,0.0,1.0,0.0,0.0
cell_direct_runtime,3,11.2,0.2,7.996884640904409e-07,3.977923286492469e-06,0.20103164553370903,0.04041372250599083,0.9393574704063026,0.04302272966276681,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,11.2,0.2,7.948437175926322e-07,3.961785777460441e-06,0.20062763668714514,0.04025144860266911,0.9393469689450371,0.042850458811694206,,0.0,-0.0060767182522236795,-0.00406501828313594,-0.002011699969087615,-0.004023399938175237,-1.1179471390665286e-05,-0.004012220466784588,-0.00017227085107260343,-1.6479873021779667e-17,1.0,0.0,0.0
release_sumanchor,3,11.2,0.2,1.4605116525897913e-06,2.740266641607103e-06,0.532981583037932,0.28406936785762,0.9546996979206218,0.2975484002732332,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362693,1.9500490680725389,0.016200739169388054,1.9338483289031507,0.2545256706104664,0.0,1.0,0.0,0.0
release_eftsumanchor,3,11.2,0.2,1.4605116525897913e-06,2.740266641607103e-06,0.532981583037932,0.28406936785762,0.9546996979206218,0.2975484002732332,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362693,1.9500490680725389,0.016200739169388054,1.9338483289031507,0.2545256706104664,0.0,1.0,0.0,0.0
release_fullsumanchor,3,11.2,0.2,1.4605116525897913e-06,2.740266641607103e-06,0.532981583037932,0.28406936785762,0.9546996979206218,0.2975484002732332,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362693,1.9500490680725389,0.016200739169388054,1.9338483289031507,0.2545256706104664,0.0,1.0,0.0,0.0
tailm2_detlin,3,11.2,0.2,1.4605116525897913e-06,2.740266641607103e-06,0.532981583037932,0.28406936785762,0.9546996979206218,0.2975484002732332,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362693,1.9500490680725389,0.016200739169388054,1.9338483289031507,0.2545256706104664,0.0,1.0,0.0,0.0
cell_direct_runtime,1,11.2,0.6,4.581895086083309e-06,1.1035886408390427e-05,0.41518142870696456,0.1723756187431563,0.9393574702381269,0.1835037503874421,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,11.2,0.6,4.586488272127495e-06,1.1074763961967275e-05,0.41413869296703015,0.17151085701244007,0.9393469687775431,0.1825852030327437,,0.0,0.001001962123309753,0.0035166395371815616,-0.0025146774138719084,-0.005029354827743774,-1.1179470666902805e-05,-0.005018175357077027,-0.0009185473546984013,-1.5612511283791264e-16,1.0,0.0,0.0
release_sumanchor,1,11.2,0.6,7.993987422496261e-06,1.0744940970675008e-05,0.7439768579756163,0.5535015652032703,0.9546996967467111,0.579765100051266,,0.0,0.5565770001207694,-0.026717327053518147,0.5832943271742875,1.166588654348575,0.016200738118808275,1.1503879162297665,0.3962613496638239,-2.220446049250313e-16,1.0,0.0,0.0
release_eftsumanchor,1,11.2,0.6,7.993987422496261e-06,1.0744940970675008e-05,0.7439768579756163,0.5535015652032703,0.9546996967467111,0.579765100051266,,0.0,0.5565770001207694,-0.026717327053518147,0.5832943271742875,1.166588654348575,0.016200738118808275,1.1503879162297665,0.3962613496638239,-2.220446049250313e-16,1.0,0.0,0.0
release_fullsumanchor,1,11.2,0.6,7.993987422496261e-06,1.0744940970675008e-05,0.7439768579756163,0.5535015652032703,0.9546996967467111,0.579765100051266,,0.0,0.5565770001207694,-0.026717327053518147,0.5832943271742875,1.166588654348575,0.016200738118808275,1.1503879162297665,0.3962613496638239,-2.220446049250313e-16,1.0,0.0,0.0
tailm2_detlin,1,11.2,0.6,7.993987422496261e-06,1.0744940970675008e-05,0.7439768579756163,0.5535015652032703,0.9546996967467111,0.579765100051266,,0.0,0.5565770001207694,-0.026717327053518147,0.5832943271742875,1.166588654348575,0.016200738118808275,1.1503879162297665,0.3962613496638239,-2.220446049250313e-16,1.0,0.0,0.0
cell_direct_runtime,2,11.2,0.6,1.655790124628677e-05,4.3821020360683625e-05,0.3778529370151905,0.14277284201100554,0.9393574702381269,0.15198989366083676,9.734557659529308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,11.2,0.6,1.6443386834894522e-05,4.3711964945909345e-05,0.3761758789668257,0.14150829191646389,0.9393469687775431,0.15064539155390194,9.755543360284392,0.0,-0.006940024324642184,-0.0024917571545870557,-0.004448267170055161,-0.008896534340110328,-1.1179470666902805e-05,-0.00888535486944347,-0.0013445021069348195,-4.5102810375396984e-17,1.0,0.0,0.0
release_sumanchor,2,11.2,0.6,1.5872868954190795e-05,4.874270363819415e-05,0.3256460509866552,0.10604535052320326,0.9546996967467111,0.11107718048363209,10.383262716687643,0.0,-0.042252107928257364,0.10644189811252298,-0.1486940060407802,-0.2973880120815605,0.016200738118808275,-0.31358875020036886,-0.04091271317720467,-5.551115123125783e-17,1.0,0.0,0.0
release_eftsumanchor,2,11.2,0.6,1.5872868954190795e-05,4.874270363819415e-05,0.3256460509866552,0.10604535052320326,0.9546996967467111,0.11107718048363209,10.383262716687643,0.0,-0.042252107928257364,0.10644189811252298,-0.1486940060407802,-0.2973880120815605,0.016200738118808275,-0.31358875020036886,-0.04091271317720467,-5.551115123125783e-17,1.0,0.0,0.0
release_fullsumanchor,2,11.2,0.6,1.5872868954190795e-05,4.874270363819415e-05,0.3256460509866552,0.10604535052320326,0.9546996967467111,0.11107718048363209,10.383262716687643,0.0,-0.042252107928257364,0.10644189811252298,-0.1486940060407802,-0.2973880120815605,0.016200738118808275,-0.31358875020036886,-0.04091271317720467,-5.551115123125783e-17,1.0,0.0,0.0
tailm2_detlin,2,11.2,0.6,1.5872868954190795e-05,4.874270363819415e-05,0.3256460509866552,0.10604535052320326,0.9546996967467111,0.11107718048363209,10.383262716687643,0.0,-0.042252107928257364,0.10644189811252298,-0.1486940060407802,-0.2973880120815605,0.016200738118808275,-0.31358875020036886,-0.04091271317720467,-5.551115123125783e-17,1.0,0.0,0.0
cell_direct_runtime,3,11.2,0.6,7.996884378843403e-07,3.977923286492469e-06,0.20103163894582418,0.040413719857244214,0.9393574702381269,0.04302272685072632,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,11.2,0.6,7.948436915452958e-07,3.961785777460441e-06,0.20062763011249982,0.04025144596455804,0.9393469687775431,0.04285045601088262,,0.0,-0.0060767182522236795,-0.00406501828313594,-0.0020116999690877263,-0.00402339993817546,-1.1179470666902805e-05,-0.004012220467508354,-0.00017227083984369673,2.0296264668928643e-16,1.0,0.0,0.0
release_sumanchor,3,11.2,0.6,1.460511604728259e-06,2.740266641607103e-06,0.5329815655719192,0.284069349239494,0.9546996967467111,0.2975483811375502,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362694,1.9500490680725389,0.016200738118808275,1.9338483299537306,0.2545256542868239,0.0,1.0,0.0,0.0
release_eftsumanchor,3,11.2,0.6,1.460511604728259e-06,2.740266641607103e-06,0.5329815655719192,0.284069349239494,0.9546996967467111,0.2975483811375502,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362694,1.9500490680725389,0.016200738118808275,1.9338483299537306,0.2545256542868239,0.0,1.0,0.0,0.0
release_fullsumanchor,3,11.2,0.6,1.460511604728259e-06,2.740266641607103e-06,0.5329815655719192,0.284069349239494,0.9546996967467111,0.2975483811375502,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362694,1.9500490680725389,0.016200738118808275,1.9338483299537306,0.2545256542868239,0.0,1.0,0.0,0.0
tailm2_detlin,3,11.2,0.6,1.460511604728259e-06,2.740266641607103e-06,0.5329815655719192,0.284069349239494,0.9546996967467111,0.2975483811375502,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362694,1.9500490680725389,0.016200738118808275,1.9338483299537306,0.2545256542868239,0.0,1.0,0.0,0.0
cell_direct_runtime,1,11.2,1.0,4.581895119929051e-06,1.1035886408390427e-05,0.41518143177384476,0.1723756212897797,0.939357470201778,0.1835037531055698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,11.2,1.0,4.586488306007166e-06,1.1074763961967275e-05,0.4141386960262078,0.17151085954628773,0.9393469687413415,0.18258520573723697,,0.0,0.0010019621233095311,0.0035166395371815616,-0.00251467741387202,-0.005029354827743997,-1.1179470510470633e-05,-0.005018175357233353,-0.0009185473683328282,1.734723475976807e-16,1.0,0.0,0.0
release_sumanchor,1,11.2,1.0,7.993987481546595e-06,1.0744940970675008e-05,0.7439768634712569,0.5535015733805293,0.9546996964930615,0.5797651087705693,,0.0,0.5565770001207695,-0.026717327053518147,0.5832943271742876,1.1665886543485753,0.01620073789181861,1.1503879164567568,0.39626135566499954,0.0,1.0,0.0,0.0
release_eftsumanchor,1,11.2,1.0,7.993987481546595e-06,1.0744940970675008e-05,0.7439768634712569,0.5535015733805293,0.9546996964930615,0.5797651087705693,,0.0,0.5565770001207695,-0.026717327053518147,0.5832943271742876,1.1665886543485753,0.01620073789181861,1.1503879164567568,0.39626135566499954,0.0,1.0,0.0,0.0
release_fullsumanchor,1,11.2,1.0,7.993987481546595e-06,1.0744940970675008e-05,0.7439768634712569,0.5535015733805293,0.9546996964930615,0.5797651087705693,,0.0,0.5565770001207695,-0.026717327053518147,0.5832943271742876,1.1665886543485753,0.01620073789181861,1.1503879164567568,0.39626135566499954,0.0,1.0,0.0,0.0
tailm2_detlin,1,11.2,1.0,7.993987481546595e-06,1.0744940970675008e-05,0.7439768634712569,0.5535015733805293,0.9546996964930615,0.5797651087705693,,0.0,0.5565770001207695,-0.026717327053518147,0.5832943271742876,1.1665886543485753,0.01620073789181861,1.1503879164567568,0.39626135566499954,0.0,1.0,0.0,0.0
cell_direct_runtime,2,11.2,1.0,1.6557901168794787e-05,4.3821020360683625e-05,0.3778529352468158,0.14277284067463436,0.939357470201778,0.1519898922440742,9.734557681630985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,11.2,1.0,1.644338675793847e-05,4.3711964945909345e-05,0.37617587720629964,0.14150829059192901,0.9393469687413415,0.15064539014964845,9.755543382214523,0.0,-0.006940024324642407,-0.0024917571545870557,-0.004448267170055272,-0.008896534340110663,-1.1179470510470633e-05,-0.008885354869600176,-0.0013445020944257424,1.5612511283791264e-17,1.0,0.0,0.0
release_sumanchor,2,11.2,1.0,1.5872868879904806e-05,4.874270363819415e-05,0.32564604946261194,0.1060453495306059,0.9546996964930615,0.11107717947344777,10.383262732963265,0.0,-0.04225210792825713,0.10644189811252298,-0.1486940060407801,-0.2973880120815602,0.01620073789181861,-0.3135887499733788,-0.04091271277062643,-5.551115123125783e-17,1.0,0.0,0.0
release_eftsumanchor,2,11.2,1.0,1.5872868879904806e-05,4.874270363819415e-05,0.32564604946261194,0.1060453495306059,0.9546996964930615,0.11107717947344777,10.383262732963265,0.0,-0.04225210792825713,0.10644189811252298,-0.1486940060407801,-0.2973880120815602,0.01620073789181861,-0.3135887499733788,-0.04091271277062643,-5.551115123125783e-17,1.0,0.0,0.0
release_fullsumanchor,2,11.2,1.0,1.5872868879904806e-05,4.874270363819415e-05,0.32564604946261194,0.1060453495306059,0.9546996964930615,0.11107717947344777,10.383262732963265,0.0,-0.04225210792825713,0.10644189811252298,-0.1486940060407801,-0.2973880120815602,0.01620073789181861,-0.3135887499733788,-0.04091271277062643,-5.551115123125783e-17,1.0,0.0,0.0
tailm2_detlin,2,11.2,1.0,1.5872868879904806e-05,4.874270363819415e-05,0.32564604946261194,0.1060453495306059,0.9546996964930615,0.11107717947344777,10.383262732963265,0.0,-0.04225210792825713,0.10644189811252298,-0.1486940060407801,-0.2973880120815602,0.01620073789181861,-0.3135887499733788,-0.04091271277062643,-5.551115123125783e-17,1.0,0.0,0.0
cell_direct_runtime,3,11.2,1.0,7.996884322221313e-07,3.977923286492469e-06,0.2010316375224159,0.040413719284944014,0.939357470201778,0.04302272624314466,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,11.2,1.0,7.9484368591739e-07,3.961785777460441e-06,0.20062762869195208,0.040251445394555795,0.9393469687413415,0.042850455405727114,,0.0,-0.006076718252223791,-0.00406501828313594,-0.002011699969087949,-0.0040233999381757935,-1.1179470510470633e-05,-0.004012220467665191,-0.00017227083741754717,1.3183898417423734e-16,1.0,0.0,0.0
release_sumanchor,3,11.2,1.0,1.4605115943870792e-06,2.740266641607103e-06,0.5329815617981332,0.28406934521677724,0.9546996964930615,0.29754837700301057,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362693,1.9500490680725386,0.01620073789181861,1.9338483301807199,0.2545256507598659,-2.220446049250313e-16,1.0,0.0,0.0
release_eftsumanchor,3,11.2,1.0,1.4605115943870792e-06,2.740266641607103e-06,0.5329815617981332,0.28406934521677724,0.9546996964930615,0.29754837700301057,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362693,1.9500490680725386,0.01620073789181861,1.9338483301807199,0.2545256507598659,-2.220446049250313e-16,1.0,0.0,0.0
release_fullsumanchor,3,11.2,1.0,1.4605115943870792e-06,2.740266641607103e-06,0.5329815617981332,0.28406934521677724,0.9546996964930615,0.29754837700301057,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362693,1.9500490680725386,0.01620073789181861,1.9338483301807199,0.2545256507598659,-2.220446049250313e-16,1.0,0.0,0.0
tailm2_detlin,3,11.2,1.0,1.4605115943870792e-06,2.740266641607103e-06,0.5329815617981332,0.28406934521677724,0.9546996964930615,0.29754837700301057,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362693,1.9500490680725386,0.01620073789181861,1.9338483301807199,0.2545256507598659,-2.220446049250313e-16,1.0,0.0,0.0
cell_direct_runtime,1,11.2,2.0,4.581895201519267e-06,1.1035886408390427e-05,0.4151814391670176,0.17237562742879595,0.9393574697268823,0.18350375973367633,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,11.2,2.0,4.586488387679173e-06,1.1074763961967275e-05,0.4141387034008126,0.17151086565450624,0.9393469682683473,0.18258521233179728,,0.0,0.001001962123309753,0.0035166395371815616,-0.0025146774138719084,-0.0050293548277436624,-1.1179468491951585e-05,-0.005018175359251738,-0.0009185474018790496,-2.7755575615628914e-17,1.0,0.0,0.0
release_sumanchor,1,11.2,2.0,7.993987623896245e-06,1.0744940970675008e-05,0.7439768767193194,0.5535015930930335,0.9546996931479723,0.5797651314498163,,0.0,0.5565770001207696,-0.026717327053518147,0.5832943271742876,1.1665886543485755,0.016200734893559304,1.1503879194550162,0.39626137171614,0.0,1.0,0.0,0.0
release_eftsumanchor,1,11.2,2.0,7.993987623896245e-06,1.0744940970675008e-05,0.7439768767193194,0.5535015930930335,0.9546996931479723,0.5797651314498163,,0.0,0.5565770001207696,-0.026717327053518147,0.5832943271742876,1.1665886543485755,0.016200734893559304,1.1503879194550162,0.39626137171614,0.0,1.0,0.0,0.0
release_fullsumanchor,1,11.2,2.0,7.993987623896245e-06,1.0744940970675008e-05,0.7439768767193194,0.5535015930930335,0.9546996931479723,0.5797651314498163,,0.0,0.5565770001207696,-0.026717327053518147,0.5832943271742876,1.1665886543485755,0.016200734893559304,1.1503879194550162,0.39626137171614,0.0,1.0,0.0,0.0
tailm2_detlin,1,11.2,2.0,7.993987623896245e-06,1.0744940970675008e-05,0.7439768767193194,0.5535015930930335,0.9546996931479723,0.5797651314498163,,0.0,0.5565770001207696,-0.026717327053518147,0.5832943271742876,1.1665886543485755,0.016200734893559304,1.1503879194550162,0.39626137171614,0.0,1.0,0.0,0.0
cell_direct_runtime,2,11.2,2.0,1.655790146364282e-05,4.3821020360683625e-05,0.3778529419752769,0.142772845759372,0.9393574697268823,0.1519898977339086,9.73455759598887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,11.2,2.0,1.644338705074733e-05,4.3711964945909345e-05,0.3761758839048972,0.1415082956316307,0.9393469682683473,0.15064539559061568,9.755543297243305,0.0,-0.006940024324642519,-0.0024917571545870557,-0.0044482671700553835,-0.008896534340110887,-1.1179468491951585e-05,-0.008885354871618989,-0.0013445021432929305,-5.377642775528102e-17,1.0,0.0,0.0
release_sumanchor,2,11.2,2.0,1.5872869162554405e-05,4.874270363819415e-05,0.3256460552614203,0.10604535330732402,0.9546996931479723,0.11107718381856406,10.383262662956772,0.0,-0.042252107928257246,0.10644189811252298,-0.1486940060407802,-0.2973880120815605,0.016200734893559304,-0.3135887469751198,-0.040912713915344553,5.551115123125783e-17,1.0,0.0,0.0
release_eftsumanchor,2,11.2,2.0,1.5872869162554405e-05,4.874270363819415e-05,0.3256460552614203,0.10604535330732402,0.9546996931479723,0.11107718381856406,10.383262662956772,0.0,-0.042252107928257246,0.10644189811252298,-0.1486940060407802,-0.2973880120815605,0.016200734893559304,-0.3135887469751198,-0.040912713915344553,5.551115123125783e-17,1.0,0.0,0.0
release_fullsumanchor,2,11.2,2.0,1.5872869162554405e-05,4.874270363819415e-05,0.3256460552614203,0.10604535330732402,0.9546996931479723,0.11107718381856406,10.383262662956772,0.0,-0.042252107928257246,0.10644189811252298,-0.1486940060407802,-0.2973880120815605,0.016200734893559304,-0.3135887469751198,-0.040912713915344553,5.551115123125783e-17,1.0,0.0,0.0
tailm2_detlin,2,11.2,2.0,1.5872869162554405e-05,4.874270363819415e-05,0.3256460552614203,0.10604535330732402,0.9546996931479723,0.11107718381856406,10.383262662956772,0.0,-0.042252107928257246,0.10644189811252298,-0.1486940060407802,-0.2973880120815605,0.016200734893559304,-0.3135887469751198,-0.040912713915344553,5.551115123125783e-17,1.0,0.0,0.0
cell_direct_runtime,3,11.2,2.0,7.996883574669153e-07,3.977923286492469e-06,0.2010316187298926,0.04041371172916091,0.9393574697268823,0.04302271822132971,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,3,11.2,2.0,7.94843611615063e-07,3.961785777460441e-06,0.20062760993719572,0.040251437869111555,0.9393469682683473,0.04285044741594647,,0.0,-0.0060767182522236795,-0.00406501828313594,-0.0020116999690878374,-0.0040233999381757935,-1.1179468491951585e-05,-0.004012220469683888,-0.0001722708053832414,-4.597017211338539e-17,1.0,0.0,0.0
release_sumanchor,3,11.2,2.0,1.460511457857832e-06,2.740266641607103e-06,0.5329815119747894,0.28406929210693255,0.9546996931479723,0.29754832241566836,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362694,1.950049068072539,0.016200734893559304,1.9338483331789795,0.2545256041943387,-2.220446049250313e-16,1.0,0.0,0.0
release_eftsumanchor,3,11.2,2.0,1.460511457857832e-06,2.740266641607103e-06,0.5329815119747894,0.28406929210693255,0.9546996931479723,0.29754832241566836,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362694,1.950049068072539,0.016200734893559304,1.9338483331789795,0.2545256041943387,-2.220446049250313e-16,1.0,0.0,0.0
release_fullsumanchor,3,11.2,2.0,1.460511457857832e-06,2.740266641607103e-06,0.5329815119747894,0.28406929210693255,0.9546996931479723,0.29754832241566836,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362694,1.950049068072539,0.016200734893559304,1.9338483331789795,0.2545256041943387,-2.220446049250313e-16,1.0,0.0,0.0
tailm2_detlin,3,11.2,2.0,1.460511457857832e-06,2.740266641607103e-06,0.5329815119747894,0.28406929210693255,0.9546996931479723,0.29754832241566836,,0.0,0.6023198683521278,-0.3727046656841417,0.9750245340362694,1.950049068072539,0.016200734893559304,1.9338483331789795,0.2545256041943387,-2.220446049250313e-16,1.0,0.0,0.0
cell_direct_runtime,1,11.2,4.0,4.581895082736661e-06,1.1035886408390427e-05,0.41518142840371314,0.17237561849134758,0.9393574695968523,0.18350375024465043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,1,11.2,4.0,4.586488268777493e-06,1.1074763961967275e-05,0.4141386926645404,0.17151085676189465,0.9393469681388298,0.18258520289017038,,0.0,0.001001962123309753,0.0035166395371815616,-0.002514677413871797,-0.005029354827743551,-1.1179467947936221e-05,-0.005018175359795695,-0.0009185473544800482,-7.979727989493313e-17,1.0,0.0,0.0
release_sumanchor,1,11.2,4.0,7.993987416657397e-06,1.0744940970675008e-05,0.7439768574322104,0.5535015643947075,0.95469969222154,0.5797651019523596,,0.0,0.5565770001207695,-0.026717327053518147,0.5832943271742875,1.166588654348575,0.01620073406159237,1.1503879202869824,0.3962613517077092,-2.220446049250313e-16,1.0,0.0,0.0
release_eftsumanchor,1,11.2,4.0,7.993987416657397e-06,1.0744940970675008e-05,0.7439768574322104,0.5535015643947075,0.95469969222154,0.5797651019523596,,0.0,0.5565770001207695,-0.026717327053518147,0.5832943271742875,1.166588654348575,0.01620073406159237,1.1503879202869824,0.3962613517077092,-2.220446049250313e-16,1.0,0.0,0.0
release_fullsumanchor,1,11.2,4.0,7.993987416657397e-06,1.0744940970675008e-05,0.7439768574322104,0.5535015643947075,0.95469969222154,0.5797651019523596,,0.0,0.5565770001207695,-0.026717327053518147,0.5832943271742875,1.166588654348575,0.01620073406159237,1.1503879202869824,0.3962613517077092,-2.220446049250313e-16,1.0,0.0,0.0
tailm2_detlin,1,11.2,4.0,7.993987416657397e-06,1.0744940970675008e-05,0.7439768574322104,0.5535015643947075,0.95469969222154,0.5797651019523596,,0.0,0.5565770001207695,-0.026717327053518147,0.5832943271742875,1.166588654348575,0.01620073406159237,1.1503879202869824,0.3962613517077092,-2.220446049250313e-16,1.0,0.0,0.0
cell_direct_runtime,2,11.2,4.0,1.6557901985543894e-05,4.3821020360683625e-05,0.37785295388511086,0.14277285475970372,0.9393574695968523,0.15198990733631798,9.734557446190074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
release_tuned,2,11.2,4.0,1.644338756903894e-05,4.3711964945909345e-05,0.3761758957618707,0.14150830455224583,0.9393469681388298,0.15064540510800026,9.755543148610952,0.0,-0.006940024324642407,-0.0024917571545870557,-0.004448267170055272,-0.008896534340110552,-1.1179467947936221e-05,-0.008885354872162701,-0.0013445022283177233,-8.500145032286355e-17,1.0,0.0,0.0
release_sumanchor,2,11.2,4.0,1.587286966286342e-05,4.874270363819415e-05,0.32564606552570563,0.10604535999237216,0.95469969222154,0.11107719092860471,10.383262548403101,0.0,-0.04225210792825759,0.10644189811252298,-0.1486940060407806,-0.29738801208156124,0.01620073406159237,-0.3135887461431537,-0.04091271640771327,-5.551115123125783e-17,1.0,0.0,0.0
release_eftsumanchor,2,11.2,4.0,1.587286966286342e-05,4.874270363819415e-05,0.32564606552570563,0.10604535999237216,0.95469969222154,0.11107719092860471,10.383262548403101,0.0,-0.04225210792825759,0.10644189811252298,-0.1486940060407806,-0.29738801208156124,0.01620073406159237,-0.3135887461431537,-0.04091271640771327,-5.551115123125783e-17,1.0,0.0,0.0
release_fullsumanchor,2,11.2,4.0,1.587286966286342e-05,4.874270363819415e-05,0.32564606552570563,0.10604535999237216,0.95469969222154,0.11107719092860471,10.383262548403101,0.0,-0.04225210792825759,0.10644189811252298,-0.1486940060407806,-0.29738801208156124,0.01620073406159237,-0.3135887461431537,-0.04091271640771327,-5.551115123125783e-17,1.0,0.0,0.0
tailm2_detlin,2,11.2,4.0,1.587286966286342e-05,4.874270363819415e-05,0.32564606552570563,0.10604535999237216,0.95469969222154,0.11107719092860471,10.383262548403101,0.0,-0.04225210792825759,0.10644189811252298,-0.1486940060407806,-0.29738801208156124,0.01620073406159237,-0.3135887461431537,-0.04091271640771327,-5.551115123125783e-17,1.0,0.0,0.0
