z,U1D,U2D_axis,rel_error
-38.28,0.0042099650405401,0.004209965001791716,3.0581358842657462e-12
-38.26,0.0042121953007364,0.00421219551935792,1.7254249908461382e-11
-38.24,0.0042144279394382,0.004214427899569273,3.146572339333332e-12
-38.22,0.0042166629604743,0.00421666307374835,8.939919411852904e-12
-38.2,0.0042189003676831,0.004218900576233864,1.6459436392700734e-11
-38.18,0.0042211401649095,0.004221139941364527,1.7642823302734783e-11
-38.16,0.0042233823560078,0.004223382566124201,1.658300107492767e-11
-38.14,0.0042256269448411,0.004225627053529024,8.57796895040596e-12
-38.12,0.0042278739352789,0.004227873869240284,5.21196081135879e-12
-38.1,0.0042301233312018,0.004230123478919268,1.1658294707901521e-11
-38.08,0.0042323751364964,0.004232374951243401,1.4620708705982896e-11
-38.06,0.0042346293550591,0.004234629217535257,1.0853784032574773e-11
-38.04,0.0042368859907941,0.004236885812133551,1.4100413222066855e-11
-38.02,0.0042391450476144,0.004239145200699568,1.2081929312157583e-11
-38.0,0.0042414065294414,0.004241406451910734,6.118946979220921e-12
-37.98,0.0042436704402055,0.004243670497089624,4.489461498978362e-12
-37.96,0.0042459367838444,0.004245936870574951,6.845028869683009e-12
-37.94,0.004248205564306,0.0042482055723667145,6.361751647909303e-13
-37.92,0.0042504767855455,0.004250476602464914,1.44492554249545e-11
-37.9,0.0042527504515268,0.004252750426530838,1.972754441618437e-12
-37.88,0.0042550265662235,0.004255026578903198,1.0007188966203627e-12
-37.86,0.004257305133617,0.004257305059581995,5.843059168310413e-12
-37.84,0.0042595861576974,0.004259586334228516,1.3932352078072574e-11
-37.82,0.0042618696424635,0.0042618694715201855,1.3491346471018692e-11
-37.8,0.0042641555919232,0.004264155402779579,1.4927767923984423e-11
-37.78,0.004266444010093,0.004266444128006697,9.306093940618218e-12
-37.76,0.0042687349009985,0.0042687347158789635,1.4610175440394263e-11
-37.74,0.0042710282686728,0.004271028097718954,1.349217764830096e-11
-37.72,0.0042733241171594,0.0042733242735266685,1.2340962337358524e-11
-37.7,0.0042756224505101,0.004275622311979532,1.0933237721596089e-11
-37.68,0.0042779232727851,0.00427792314440012,1.0132518274355643e-11
-37.66,0.0042802265880544,0.004280226770788431,1.4421904339208304e-11
-37.64,0.0042825324003963,0.004282532259821892,1.1094543547871205e-11
-37.62,0.0042848407138978,0.004284840542823076,1.3501717704271044e-11
-37.6,0.0042871515326558,0.0042871516197919846,6.877042612176623e-12
-37.58,0.0042894648607749,0.004289465025067329,1.2966439192216598e-11
-37.56,0.0042917807023706,0.004291780758649111,4.4416646979643765e-12
-37.54,0.0042940990615649,0.004294099286198616,1.7728750070640244e-11
-37.52,0.0042964199424919,0.004296420142054558,1.57500688188506e-11
-37.5,0.0042987433492922,0.004298743326216936,1.821167338148088e-12
-37.48,0.004301069286117,0.004301069304347038,1.4387679440612356e-12
-37.46,0.0043033977571259,0.004303397610783577,1.1549764257947984e-11
-37.44,0.0043057287664884,0.0043057287111878395,4.364481994475861e-12
-37.42,0.0043080623183823,0.004308062139898539,1.408646064291791e-11
-37.4,0.0043103984169953,0.0043103983625769615,4.294854502179025e-12
-37.38,0.004312737066524,0.004312736913561821,1.2072222705839306e-11
-37.36,0.004315078271175,0.004315078258514404,9.992112497364328e-13
-37.34,0.0043174220351631,0.004317421931773424,8.159815721419463e-12
-37.32,0.0043197683627132,0.004319768399000168,2.8638736939209294e-12
-37.3,0.0043221172580594,0.004322117194533348,5.013661845825754e-12
-37.28,0.0043244687254451,0.004324468784034252,4.624027266390953e-12
-37.26,0.0043268227691228,0.004326822701841593,5.3100297362764694e-12
-37.24,0.0043291793933557,0.004329179413616657,1.5990540002841406e-12
-37.22,0.0043315386024142,0.004331538453698158,1.1737105127863252e-11
-37.2,0.0043339004005804,0.004333900287747383,8.90511182662982e-12
-37.18,0.004336264792145,0.004336264915764332,9.756399327554163e-12
-37.16,0.0043386317814083,0.004338631872087717,7.156684890985606e-12
-37.14,0.00434100137268,0.004341001156717539,1.7044389281992033e-11
-37.12,0.0043433735702794,0.004343373700976372,1.031498735833577e-11
-37.1,0.0043457483785358,0.004345748573541641,1.539043151104763e-11
-37.08,0.0043481258017877,0.004348125774413347,2.1604640086875752e-12
-37.06,0.0043505058443838,0.004350505769252777,5.929560134456993e-12
-37.04,0.004352888510682,0.004352888558059931,3.739204890508057e-12
-37.02,0.0043552738050501,0.004355273675173521,1.0250239592722284e-11
-37.0,0.004357661731866,0.004357661586254835,1.1492059114538399e-11
-36.98,0.0043600522955166,0.004360052291303873,3.324807019331473e-13
-36.96,0.0043624455003995,0.0043624453246593475,1.3869926981309967e-11
-36.94,0.0043648413509216,0.004364841151982546,1.5700852198366056e-11
-36.92,0.0043672398514995,0.004367239773273468,6.1738272699101895e-12
-36.9,0.0043696410065603,0.004369641188532114,1.436174796897254e-11
-36.88,0.0043720448205405,0.004372044932097197,8.804380834330091e-12
-36.86,0.0043744512978874,0.004374451469630003,1.3554428664695523e-11
-36.84,0.0043768604430572,0.004376860335469246,8.491156104528032e-12
-36.82,0.0043792722605162,0.0043792724609375,1.581783536942297e-11
-36.8,0.0043816867547416,0.004381686914712191,1.2625347022670638e-11
-36.78,0.0043841039302199,0.004384104162454605,1.8328642382409527e-11
-36.76,0.004386523791448,0.004386523738503456,4.178538285516869e-12
-36.74,0.0043889463429331,0.004388946574181318,1.8250785947508388e-11
-36.72,0.0043913715891926,0.004391371738165617,1.1757386346424625e-11
-36.7,0.0043937995347528,0.0043937996961176395,1.2735385256417554e-11
-36.68,0.0043962301841519,0.004396229982376099,1.592473659689932e-11
-36.66,0.0043986635419375,0.004398663528263569,1.0791866322240775e-12
-36.64,0.0044010996126677,0.004401099402457476,1.659040589108648e-11
-36.62,0.0044035384009108,0.004403538536280394,1.0683764398871574e-11
-36.6,0.0044059799112449,0.004405979998409748,6.879304835504503e-12
-36.58,0.00440842414826,0.004408424254506826,8.38531038047083e-12
-36.56,0.004410871116555,0.004410871304571629,1.483882237112008e-11
-36.54,0.0044133208207391,0.004413320682942867,1.0875281828525415e-11
-36.52,0.0044157732654337,0.004415773320943117,4.380965618661422e-12
-36.5,0.0044182284552688,0.0044182282872498035,1.3260550746445864e-11
-36.48,0.0044206863948856,0.004420686513185501,9.336574297250951e-12
-36.46,0.0044231470889359,0.004423147067427635,1.6974951820014387e-12
-36.44,0.0044256105420821,0.004425610415637493,9.979378275427523e-12
-36.42,0.0044280767589969,0.004428076557815075,1.587785818448844e-11
-36.4,0.0044305457443639,0.004430545959621668,1.698877282918009e-11
-36.38,0.0044330175028775,0.004433017689734697,1.47473166799606e-11
-36.36,0.0044354920392423,0.004435492213815451,1.377782381730255e-11
-36.34,0.0044379693581736,0.004437969531863928,1.3708148817425918e-11
-36.32,0.0044404494643984,0.004440449643880129,1.4165223144571488e-11
-36.3,0.0044429323626535,0.004442932549864054,1.4775204587667555e-11
-36.28,0.0044454180576867,0.0044454182498157024,1.516338299817233e-11
-36.26,0.0044479065542564,0.004447906743735075,1.4954211368519485e-11
