z,U1D,U2D_axis,rel_error
-63.98,-2.9560637072145582e-09,-2.9560636161107823e-09,1.9836661893252542e-18
-63.96,-2.960990838380292e-09,-2.9609907858940687e-09,1.1428192240609265e-18
-63.94,-2.9659279567356503e-09,-2.9659279476845768e-09,1.9707535035263098e-19
-63.92,-2.970875086165387e-09,-2.9708751014823065e-09,3.3350599453851374e-19
-63.9,-2.9758322506201604e-09,-2.975832247287258e-09,7.256961766370689e-20
-63.88,-2.980799474116727e-09,-2.9807993850994308e-09,1.938235811768113e-18
-63.86,-2.9857767807381393e-09,-2.9857767369634303e-09,9.531373355864369e-19
-63.84,-2.9907641946339766e-09,-2.9907643028792563e-09,2.3569001318294288e-18
-63.82,-2.9957617400205326e-09,-2.995761638757699e-09,2.204866450344934e-18
-63.8,-3.000769441181034e-09,-3.0007694107325733e-09,6.629756198234857e-19
-63.78,-3.005787322465846e-09,-3.005787396759274e-09,1.6176427371687048e-18
-63.76,-3.0108154082926957e-09,-3.0108153747931965e-09,7.29408009616531e-19
-63.74,-3.0158537231468582e-09,-3.0158537889235504e-09,1.43220189247013e-18
-63.72,-3.02090229158139e-09,-3.020902195061126e-09,2.101603173826592e-18
-63.7,-3.0259611382173347e-09,-3.025961037295133e-09,2.1974496374884175e-18
-63.68,-3.031030287743938e-09,-3.0310303156255713e-09,6.070862913234838e-19
-63.66,-3.0361097649188563e-09,-3.0361098080078364e-09,9.382064786688075e-19
-63.64,-3.0411995945683773e-09,-3.041199514441928e-09,1.744649185837579e-18
-63.620000000000005,-3.046299801587633e-09,-3.046299879017056e-09,1.6859249422992062e-18
-63.6,-3.0514104109408227e-09,-3.0514104576440104e-09,1.016901148914798e-18
-63.58,-3.056531447661416e-09,-3.0565314723673964e-09,5.379405772788099e-19
-63.56,-3.061662936852386e-09,-3.061662923187214e-09,2.9754134536080534e-19
-63.54,-3.066804903686418e-09,-3.066804810103463e-09,2.0376470954043965e-18
-63.52,-3.0719573734061315e-09,-3.071957355160748e-09,3.9726948367280584e-19
-63.5,-3.0771203713243034e-09,-3.077120336314465e-09,7.622936796540843e-19
-63.48,-3.0822939228240883e-09,-3.0822939756092183e-09,1.1493275280653836e-18
-63.46,-3.087478053359236e-09,-3.087478051000403e-09,5.136051746069236e-20
-63.44,-3.0926727884543196e-09,-3.092672784532624e-09,8.538981809901322e-20
-63.42,-3.0978781537049518e-09,-3.0978781762058816e-09,4.899284712459744e-19
-63.4,-3.103094174778022e-09,-3.1030942260201755e-09,1.115731224628081e-18
-63.38,-3.1083208774119033e-09,-3.108320933975506e-09,1.2315988513693588e-18
-63.36,-3.113558287416692e-09,-3.1135583000718725e-09,2.755500909442132e-19
-63.34,-3.118806430674433e-09,-3.1188063243092756e-09,2.3159629129693723e-18
-63.32,-3.1240653331393407e-09,-3.12406522873232e-09,2.273327034256638e-18
-63.3,-3.1293350208380324e-09,-3.129335013341006e-09,1.6323799961946599e-19
-63.28,-3.13461551986975e-09,-3.134615456090728e-09,1.3887052244712483e-18
-63.26,-3.139906856406606e-09,-3.1399067790260915e-09,1.6848600278195256e-18
-63.24,-3.1452090566937927e-09,-3.1452089821470963e-09,1.62315732331324e-18
-63.22,-3.1505221470498263e-09,-3.1505220654537425e-09,1.776648563322206e-18
-63.2,-3.155846153866784e-09,-3.155846250990635e-09,2.1147454880858493e-18
-63.18,-3.161181103610525e-09,-3.1611810946685637e-09,1.9469957516480533e-19
-63.16,-3.16652702282093e-09,-3.1665270405767387e-09,3.8660963146632264e-19
-63.14,-3.1718839381121317e-09,-3.171883866670555e-09,1.5555473796122385e-18
-63.120000000000005,-3.1772518761727582e-09,-3.1772517949946177e-09,1.7675483907720005e-18
-63.1,-3.1826308637661673e-09,-3.1826308255489266e-09,8.321306925244343e-19
-63.08,-3.188020927730678e-09,-3.1880209583334818e-09,6.663362335558926e-19
-63.06,-3.1934220949798104e-09,-3.193422193348283e-09,2.141845509715429e-18
-63.04,-3.19883439250253e-09,-3.198834308548726e-09,1.827984856281614e-18
-63.02,-3.204257847363484e-09,-3.2042577480240197e-09,2.1629875827946304e-18
-63.0,-3.2096924867032374e-09,-3.209692511774165e-09,5.458868260665495e-19
-62.98,-3.2151383377385223e-09,-3.215138377754556e-09,8.712970733244552e-19
-62.96,-3.220595427762477e-09,-3.2205953459651937e-09,1.7810294247958664e-18
-62.94,-3.2260637841448873e-09,-3.2260638604952874e-09,1.6624306251183707e-18
-62.92,-3.231543434332429e-09,-3.2315434772556273e-09,9.345967938373247e-19
-62.9,-3.2370344058489222e-09,-3.2370344182908184e-09,2.7090610095641934e-19
-62.88,-3.242536726295565e-09,-3.2425366836008607e-09,9.296216396078137e-19
-62.86,-3.2480504233511886e-09,-3.248050495230359e-09,1.5650754162906992e-18
-62.84,-3.253575524772501e-09,-3.2535756311347086e-09,2.315898686522102e-18
-62.82,-3.2591120583943382e-09,-3.2591120913139093e-09,7.167808307278872e-19
-62.8,-3.264660052129911e-09,-3.264660097812566e-09,9.946803831079736e-19
-62.78,-3.2702195339710527e-09,-3.270219428586074e-09,2.294620794138675e-18
-62.76,-3.275790531988477e-09,-3.2757905277236432e-09,9.286120362384997e-20
-62.74,-3.281373074332025e-09,-3.2813731731806683e-09,2.152300597345631e-18
-62.72,-3.286967189230921e-09,-3.2869671429125447e-09,1.0085223802117534e-18
-62.7,-3.292572904994021e-09,-3.292572881008482e-09,5.2225390691572785e-19
-62.68,-3.298190250010077e-09,-3.2981901654238754e-09,1.841754486064829e-18
-62.66,-3.303819252747982e-09,-3.30381921820333e-09,7.521648573329977e-19
-62.64,-3.3094599417570284e-09,-3.3094600393468454e-09,2.124891294574007e-18
-62.620000000000005,-3.3151123456671796e-09,-3.315112406809817e-09,1.3313013783498902e-18
-62.6,-3.320776493189306e-09,-3.3207765426368496e-09,1.0766559243507317e-18
-62.58,-3.326452413115457e-09,-3.3264524468279433e-09,7.340455247283312e-19
-62.56,-3.332140134319122e-09,-3.332140119383098e-09,3.2521248887567613e-19
-62.54,-3.3378396857554916e-09,-3.3378397823469186e-09,2.10315265037508e-18
-62.52,-3.3435510964617114e-09,-3.3435509916301953e-09,2.2825698702080856e-18
-62.5,-3.34927439555715e-09,-3.349274413366743e-09,3.87780710498285e-19
-62.48,-3.3550096122436704e-09,-3.3550096034673516e-09,1.9109292515002623e-19
-62.46,-3.360756775805884e-09,-3.360756783976626e-09,1.7790727695018177e-19
-62.44,-3.366515915611422e-09,-3.3665159548945667e-09,8.55339367714107e-19
-62.42,-3.372287061111198e-09,-3.372287116221173e-09,1.1999480095253255e-18
-62.4,-3.3780702418396806e-09,-3.3780702679564456e-09,5.686585777048099e-19
-62.38,-3.383865487415161e-09,-3.383865410100384e-09,1.6834286749823172e-18
-62.36,-3.389672827540013e-09,-3.3896727646975933e-09,1.3683119316272756e-18
-62.34,-3.3954922920009903e-09,-3.3954923317480734e-09,8.65441020771114e-19
-62.32,-3.401323910669468e-09,-3.4013238892072195e-09,4.673125398849324e-19
-62.3,-3.407167713501724e-09,-3.4071676591196365e-09,1.184099197100675e-18
-62.28,-3.4130237305392243e-09,-3.4130236414853243e-09,1.9390328068657483e-18
-62.26,-3.4188919919088904e-09,-3.418892058348888e-09,1.44664450411411e-18
-62.24,-3.4247725278233642e-09,-3.4247724656211176e-09,1.3543729914914056e-18
-62.22,-3.4306653685813e-09,-3.430665307391223e-09,1.3323343146867979e-18
-62.2,-3.43657054456764e-09,-3.436570583659204e-09,8.511679536199498e-19
-62.18,-3.442488086253887e-09,-3.4424880723804563e-09,3.020759018394528e-19
-62.16,-3.448418024198383e-09,-3.448417995599584e-09,6.227016389913356e-19
-62.14,-3.454360389046588e-09,-3.454360353316588e-09,7.779742623729775e-19
-62.120000000000005,-3.4603152115313812e-09,-3.4603151455314674e-09,1.4370622549829616e-18
-62.1,-3.466282522473322e-09,-3.4662825942888276e-09,1.5636891984722403e-18
-62.08,-3.472262352780933e-09,-3.4722622554994587e-09,2.1181775325781764e-18
-62.06,-3.4782547334510007e-09,-3.4782547952971754e-09,1.346619989385099e-18
-62.04,-3.4842596955688543e-09,-3.484259769592768e-09,1.611774410267687e-18
-62.02,-3.49027727030864e-09,-3.4902771783862363e-09,2.001490739467084e-18
-62.0,-3.4963074889336323e-09,-3.4963074657667903e-09,5.044278438682418e-19
-61.98,-3.502350382796504e-09,-3.502350409689825e-09,5.855670724770796e-19
-61.96,-3.508405983339622e-09,-3.5084060101553405e-09,5.838773819936501e-19
-61.94,-3.5144743220953403e-09,-3.5144742671633367e-09,1.1960729088104435e-18
-61.92,-3.5205554306862863e-09,-3.5205554027584185e-09,6.080929859515656e-19
-61.9,-3.526649340825663e-09,-3.526649416940586e-09,1.6573034148650006e-18
-61.88,-3.532756084317534e-09,-3.532756087665234e-09,7.289181253617539e-20
-61.86,-3.538875693057117e-09,-3.538875636976968e-09,1.2210722789468918e-18
-61.84,-3.5450081990311e-09,-3.5450082869203925e-09,1.9136749951588137e-18
-61.82,-3.551153634317912e-09,-3.5511535934062977e-09,8.907971754861396e-19
-61.8,-3.557312031088036e-09,-3.5573120005238934e-09,6.654944366389677e-19
-61.78,-3.563483421604304e-09,-3.5634835082731797e-09,1.8871020050211104e-18
-61.76,-3.5696678382222077e-09,-3.5696678946095517e-09,1.2277610509832195e-18
-61.74,-3.575865313390177e-09,-3.5758653815776142e-09,1.48469273056397e-18
-61.72,-3.582075879649909e-09,-3.5820759691773674e-09,1.9493439253130405e-18
-61.7,-3.58829956963666e-09,-3.588299657408811e-09,1.9111243893137656e-18
-61.68,-3.594536416079546e-09,-3.5945364462719454e-09,6.574002112694068e-19
-61.66,-3.600786451801857e-09,-3.600786557811375e-09,2.308219330501855e-18
-61.64,-3.6070497097213564e-09,-3.6070497699824955e-09,1.3121079007399606e-18
-61.620000000000005,-3.6133262228505956e-09,-3.6133263048299114e-09,1.7849929404377396e-18
-61.6,-3.6196160242972285e-09,-3.6196159403090178e-09,1.828734014743257e-18
-61.58,-3.6259191472643e-09,-3.6259191205090247e-09,5.825613071642251e-19
-61.56,-3.6322356250505876e-09,-3.632235623385327e-09,3.625888231170595e-20
-61.54,-3.638565491050889e-09,-3.638565448937925e-09,9.16954999096632e-19
-61.52,-3.6449087787563525e-09,-3.644908819211423e-09,8.808565298114587e-19
-61.5,-3.651265521754783e-09,-3.651265512161217e-09,2.088874152973256e-19
-61.48,-3.6576357537309606e-09,-3.657635749831911e-09,8.489672792510709e-20
-61.46,-3.664019508466962e-09,-3.664019532223506e-09,5.17267829147162e-19
-61.44,-3.6704168198424756e-09,-3.670416859336001e-09,8.599201308530104e-19
-61.42,-3.676827721835113e-09,-3.6768277311693964e-09,2.032418727596036e-19
-61.4,-3.6832522485207525e-09,-3.6832521477236924e-09,2.194724840368895e-18
-61.38,-3.6896904340738355e-09,-3.6896903310434936e-09,2.2433516453731605e-18
-61.36,-3.696142312767704e-09,-3.6961422811288003e-09,6.888959622728774e-19
-61.34,-3.702607918974922e-09,-3.7026079979796123e-09,1.7202243416241488e-18
-61.32,-3.7090872871676126e-09,-3.7090872595513247e-09,6.0130873876185e-19
-61.3,-3.715580451917754e-09,-3.7155805099331474e-09,1.2632097092781871e-18
-61.28,-3.7220874478975392e-09,-3.7220875270804754e-09,1.7241054129131393e-18
-61.26,-3.728608309879698e-09,-3.728608088948704e-09,4.810484949097456e-18
-61.24,-3.7351430727378105e-09,-3.7351428616716476e-09,4.595691087079805e-18
-61.22,-3.7416917714466565e-09,-3.7416918452493064e-09,1.606956679274959e-18
-61.2,-3.748254441082546e-09,-3.748254595592471e-09,3.364252576693853e-18
-61.18,-3.75483111682365e-09,-3.75483111270114e-09,8.976229555382796e-20
-61.16,-3.761421833950331e-09,-3.761421840664525e-09,1.46192830030844e-19
-61.14,-3.768026627845491e-09,-3.768026779482625e-09,3.3017012942113613e-18
-61.120000000000005,-3.774645533994896e-09,-3.77464548506623e-09,1.065358031199834e-18
-61.1,-3.781278587987533e-09,-3.781278401504551e-09,4.0604243093923504e-18
-61.08,-3.7879258255159255e-09,-3.7879259728867964e-09,3.208808976962256e-18
-61.06,-3.794587282376496e-09,-3.794587311034547e-09,6.239917782952222e-19
-61.04,-3.801262994469911e-09,-3.8012628600370135e-09,2.9271014410450088e-18
-61.02,-3.807952997801403e-09,-3.807953063983405e-09,1.4410269863525948e-18
-61.0,-3.814657328481126e-09,-3.814657478784511e-09,3.272660655888769e-18
-60.98,-3.821376022724521e-09,-3.821376104440333e-09,1.7792554888813915e-18
-60.96,-3.8281091168526375e-09,-3.8281089409508695e-09,3.830032137906265e-18
-60.94,-3.8348566472924955e-09,-3.834856432405331e-09,4.678888416710188e-18
-60.92,-3.841618650577428e-09,-3.841618578803718e-09,1.562779149698352e-18
-60.9,-3.84839516334745e-09,-3.84839538014603e-09,4.720507010455246e-18
-60.88,-3.855186222349589e-09,-3.855186392343057e-09,3.701386600044933e-18
-60.86,-3.861991864438255e-09,-3.86199205948401e-09,4.246867544142199e-18
-60.84,-3.868812126575591e-09,-3.868811937479677e-09,4.11731750482772e-18
-60.82,-3.875647045831838e-09,-3.875646914508479e-09,2.859395274743182e-18
-60.8,-3.882496659385676e-09,-3.882496546481207e-09,2.45834792156009e-18
-60.78,-3.889361004524591e-09,-3.889360833397859e-09,3.726061947214578e-18
-60.76,-3.896240118645254e-09,-3.8962402193476464e-09,2.192663569449784e-18
-60.74,-3.903134039253854e-09,-3.903134260241359e-09,4.811715391665651e-18
-60.72,-3.910042803966482e-09,-3.910042956078996e-09,3.3120520904105705e-18
-60.7,-3.916966450509488e-09,-3.916966306860559e-09,3.1277685464960156e-18
-60.68,-3.9239050167198534e-09,-3.923905200764466e-09,4.0073319832354015e-18
-60.66,-3.930858540545551e-09,-3.930858749612298e-09,4.5521564163316975e-18
-60.64,-3.937827060045914e-09,-3.9378269534040555e-09,2.321987717541138e-18
-60.620000000000005,-3.9448106133920185e-09,-3.944810700318158e-09,1.8927035832408887e-18
-60.6,-3.951809238867049e-09,-3.951809102176185e-09,2.9762657237944924e-18
-60.58,-3.9588229748666505e-09,-3.958823047156557e-09,1.5740186518952254e-18
-60.56,-3.965851859899346e-09,-3.9658516470808536e-09,4.633845775259844e-18
-60.54,-3.9728959325868805e-09,-3.972895790127495e-09,3.1018677637554677e-18
-60.52,-3.979955231664601e-09,-3.979955032207272e-09,4.3429238334099426e-18
-60.5,-3.987029795981849e-09,-3.987029817409393e-09,4.665568885365143e-19
-60.48,-3.994119664502332e-09,-3.9941197016446495e-09,8.087256457827172e-19
-60.46,-4.001224876304505e-09,-4.001224684913041e-09,4.167300125451063e-18
-60.44,-4.008345470581954e-09,-4.008345655392986e-09,4.024019782895044e-18
-60.42,-4.015481486643782e-09,-4.015481280816857e-09,4.481613497891774e-18
-60.4,-4.022632963914998e-09,-4.022632893452283e-09,1.534233951956668e-18
-60.38,-4.029799941936901e-09,-4.029800049210053e-09,2.3357333119362763e-18
-60.36,-4.036982460367458e-09,-4.036982304000958e-09,3.404677091638815e-18
-60.34,-4.04418055898172e-09,-4.0441805460034175e-09,2.8258565157531675e-19
-60.32,-4.051394277672195e-09,-4.051394331128222e-09,1.1639354336577162e-18
-60.3,-4.0586236564492395e-09,-4.058623659375371e-09,6.371270773550373e-20
-60.28,-4.065868735441457e-09,-4.065868530744865e-09,4.457001962921422e-18
-60.26,-4.073129554896112e-09,-4.0731293893259135e-09,3.605075656335811e-18
-60.24,-4.080406155179498e-09,-4.080406235118517e-09,1.7405681318348286e-18
-60.22,-4.08769857677735e-09,-4.0876986240334645e-09,1.0289404108642864e-18
-60.2,-4.095006860295251e-09,-4.095007000159967e-09,3.0453722103567894e-18
-60.18,-4.102331046459033e-09,-4.102330919408814e-09,2.7663532158556563e-18
-60.16,-4.109671176115172e-09,-4.109671269958426e-09,2.043314764187343e-18
-60.14,-4.117027290231191e-09,-4.117027163630382e-09,2.7565678861563083e-18
-60.120000000000005,-4.124399429896081e-09,-4.124399488603103e-09,1.2782690280957485e-18
-60.1,-4.131787636320707e-09,-4.131787800787379e-09,3.581047796765542e-18
-60.08,-4.139191950838199e-09,-4.139192100183209e-09,3.2517932742455033e-18
-60.06,-4.1466124149043905e-09,-4.1466123867905935e-09,6.121413503856689e-19
-60.04,-4.154049070098208e-09,-4.154049104698743e-09,7.533816297179398e-19
-60.02,-4.161501958122101e-09,-4.1615018098184464e-09,3.2291191230328626e-18
-60.0,-4.168971120802448e-09,-4.168970946238915e-09,3.800893827114927e-18
-59.98,-4.176456600089983e-09,-4.176456513960147e-09,1.875365108073523e-18
-59.96,-4.183958438060205e-09,-4.183958512982144e-09,1.6313277522998512e-18
-59.94,-4.191476676913811e-09,-4.191476499215696e-09,3.869145251819633e-18
-59.92,-4.1990113589770954e-09,-4.199011360839222e-09,4.0545385300439396e-20
-59.9,-4.206562526702412e-09,-4.2065626537635126e-09,2.7665901476879177e-18
-59.88,-4.2141302226685644e-09,-4.2141303779885675e-09,3.3818909854076004e-18
-59.86,-4.221714489581231e-09,-4.221714533514387e-09,9.565873008064796e-19
-59.84,-4.229315370273438e-09,-4.2293155644301805e-09,4.2275104565919984e-18
-59.82,-4.2369329077059445e-09,-4.236933026646739e-09,2.589781042125685e-18
-59.8,-4.2445671449676866e-09,-4.244567364253271e-09,4.774658298528549e-18
-59.78,-4.252218125276221e-09,-4.252218133160568e-09,1.7167140402856662e-19
-59.76,-4.25988589197815e-09,-4.259885777457839e-09,2.4935307767398535e-18
-59.74,-4.267570488549563e-09,-4.267570297145085e-09,4.1675834890783506e-18
-59.72,-4.275271958596471e-09,-4.275272136311514e-09,3.8695138424655644e-18
-59.7,-4.282990345855259e-09,-4.282990406778708e-09,1.3265288454136473e-18
-59.68,-4.2907256941931115e-09,-4.290725552635877e-09,3.0822246109607362e-18
-59.66,-4.298478047608462e-09,-4.298478017972229e-09,6.452904100936888e-19
-59.64,-4.306247450231442e-09,-4.306247358698556e-09,1.9930094984219905e-18
-59.620000000000005,-4.314033946324324e-09,-4.314034018904067e-09,1.5803294676791772e-18
-59.6,-4.321837580281979e-09,-4.3218375544995524e-09,5.613787908748873e-19
-59.58,-4.329658396632301e-09,-4.329658409574222e-09,2.817934833671563e-19
-59.56,-4.33749644003669e-09,-4.3374965841280755e-09,3.1374024415434705e-18
-59.54,-4.3453517552905014e-09,-4.345351634071903e-09,2.639377259440071e-18
-59.52,-4.353224387323474e-09,-4.353224447584125e-09,1.3120972743788027e-18
-59.5,-4.361114381200213e-09,-4.361114580575531e-09,4.3411381544658484e-18
-59.48,-4.369021782120646e-09,-4.369021588956912e-09,4.205888999543707e-18
-59.46,-4.376946635420482e-09,-4.376946804995896e-09,3.692284005044599e-18
-59.44,-4.384888986571666e-09,-4.3848888964248545e-09,1.9628295340754387e-18
-59.42,-4.3928488811828395e-09,-4.392848751422207e-09,2.825368945883829e-18
-59.4,-4.400826364999836e-09,-4.4008263699879535e-09,1.0860976803798236e-19
-59.38,-4.40882148390611e-09,-4.408821308032884e-09,3.829410675886335e-18
-59.36,-4.4168342839232395e-09,-4.416834453735419e-09,3.6974392670903485e-18
-59.34,-4.424864811211367e-09,-4.424864918917137e-09,2.3451530227686607e-18
-59.32,-4.4329131120697045e-09,-4.43291314766725e-09,7.750902409385093e-19
-59.3,-4.440979232936978e-09,-4.440979139985757e-09,2.0238919012626525e-18
-59.28,-4.449063220391925e-09,-4.449063339961867e-09,2.603479934564073e-18
-59.26,-4.457165121153775e-09,-4.457165303506372e-09,3.970490551197464e-18
-59.24,-4.465284982082697e-09,-4.46528503061927e-09,1.0568207406023271e-18
-59.22,-4.473422850180328e-09,-4.473422965389773e-09,2.5085357570292553e-18
-59.2,-4.4815787725902245e-09,-4.481578663728669e-09,2.3703187314787956e-18
-59.18,-4.4897527965983676e-09,-4.489753013814379e-09,4.729596043337017e-18
-59.16,-4.497944969633633e-09,-4.497945127468483e-09,3.436648516390361e-18
-59.14,-4.506155339268286e-09,-4.506155448780191e-09,2.3844792582609834e-18
-59.120000000000005,-4.514383953218488e-09,-4.514383977749503e-09,5.341309457551304e-19
-59.1,-4.522630859344781e-09,-4.522630714376419e-09,3.1564974722210446e-18
-59.08,-4.530896105652557e-09,-4.530896102750148e-09,6.319617652931421e-20
-59.06,-4.5391797402926e-09,-4.5391796987814814e-09,9.038505975326927e-19
-59.04,-4.5474818115615645e-09,-4.547481946559628e-09,2.9394071995247938e-18
-59.02,-4.555802367902458e-09,-4.555802401995379e-09,7.423290073911951e-19
-59.0,-4.564141457905173e-09,-4.564141509177944e-09,1.1163978666937141e-18
-58.98,-4.5724991303069826e-09,-4.572499268107322e-09,3.000423098895418e-18
-58.96,-4.5808754339930425e-09,-4.580875234694304e-09,4.339470734313897e-18
-58.94,-4.589270417996898e-09,-4.589270297117309e-09,2.6319957747317097e-18
-58.92,-4.597684131500997e-09,-4.597684011287129e-09,2.617500571605388e-18
-58.9,-4.606116623837215e-09,-4.6061168212929715e-09,4.299342190543359e-18
-58.88,-4.6145679444873564e-09,-4.614567838956418e-09,2.2977988776047157e-18
-58.86,-4.623038143083657e-09,-4.6230379524558884e-09,4.150671635295308e-18
-58.84,-4.631527269409344e-09,-4.631527161791382e-09,2.3432411062561654e-18
-58.82,-4.640035373399121e-09,-4.6400354669629e-09,2.037229551454011e-18
-58.8,-4.648562505139702e-09,-4.648562423881231e-09,1.769297489818616e-18
-58.78,-4.6571087148703275e-09,-4.657108920724795e-09,4.482213202887503e-18
-58.76,-4.6656740529833184e-09,-4.665674069315173e-09,3.5560489039148066e-19
-58.74,-4.6742585700245685e-09,-4.674258757830785e-09,4.089236012669722e-18
-58.72,-4.682862316694094e-09,-4.68286209809321e-09,4.759749838017869e-18
-58.7,-4.691485343846574e-09,-4.691485422370079e-09,1.7097471457595035e-18
-58.68,-4.700127702491878e-09,-4.700127842482971e-09,3.048123897573277e-18
-58.66,-4.7087894437955855e-09,-4.708789358431886e-09,1.8586834861119774e-18
-58.64,-4.717470619079546e-09,-4.717470414306035e-09,4.45867676749384e-18
-58.620000000000005,-4.726171279822421e-09,-4.7261714541946276e-09,3.796727933325337e-18
-58.6,-4.734891477660223e-09,-4.7348915899192434e-09,2.4442941086590234e-18
-58.58,-4.743631264386841e-09,-4.743631265569093e-09,2.5741999689752634e-20
-58.56,-4.7523906919546145e-09,-4.752390481144175e-09,4.59012303593002e-18
-58.54,-4.7611698124748845e-09,-4.761169680733701e-09,2.868492862746224e-18
-58.52,-4.769968678218516e-09,-4.76996886433767e-09,4.052502429192148e-18
-58.5,-4.778787341616476e-09,-4.778787143777663e-09,4.307682749373189e-18
-58.48,-4.787625855260393e-09,-4.787625851321309e-09,8.576844075030916e-20
-58.46,-4.7964842719030925e-09,-4.796484098790188e-09,3.769308265348889e-18
-58.44,-4.805362644459178e-09,-4.80536277436272e-09,2.8284806145926313e-18
-58.42,-4.814261026005577e-09,-4.814260989860486e-09,7.870123337481438e-19
-58.4,-4.8231794697821275e-09,-4.823179633461905e-09,3.563914194239147e-18
-58.38,-4.832118029192121e-09,-4.832117816988557e-09,4.620456524179133e-18
-58.36,-4.841076757802877e-09,-4.841076872708072e-09,2.50191112138629e-18
-58.34,-4.850055709346337e-09,-4.850055912442031e-09,4.422144490522475e-18
-58.32,-4.8590549377196055e-09,-4.859054936190432e-09,3.3295757524345923e-20
-58.3,-4.8680744969855445e-09,-4.868074388042487e-09,2.3720933337921907e-18
-58.28,-4.8771144413733455e-09,-4.877114267998195e-09,3.775018331511778e-18
-58.26,-4.886174825279113e-09,-4.886175020146766e-09,4.242989606729211e-18
-58.24,-4.895255703266445e-09,-4.89525575630978e-09,1.1549496025546496e-18
-58.22,-4.90435713006702e-09,-4.904356920576447e-09,4.561384672555421e-18
-58.2,-4.9134791605811765e-09,-4.913478957035977e-09,4.43193189146171e-18
-58.18,-4.922621849878515e-09,-4.92262186568837e-09,3.442390245507345e-19
-58.16,-4.931785253198474e-09,-4.9317852024444164e-09,1.105103575699141e-18
-58.14,-4.940969425950935e-09,-4.9409694113933256e-09,3.1697300655231914e-19
-58.120000000000005,-4.950174423716818e-09,-4.950174492535098e-09,1.4984285000777325e-18
-58.1,-4.959400302248683e-09,-4.959400445869733e-09,3.127161493101385e-18
-58.08,-4.968647117471309e-09,-4.968647271397231e-09,3.35153667669493e-18
-58.06,-4.977914925482329e-09,-4.977914969117592e-09,9.501010780202933e-19
-58.04,-4.987203782552813e-09,-4.9872039831200254e-09,4.36709010583699e-18
-58.02,-4.996513745127894e-09,-4.996513869315322e-09,2.704019665712215e-18
-58.0,-5.005844869827347e-09,-5.005845071792692e-09,4.397532613347272e-18
-57.98,-5.015197213446245e-09,-5.015197146462924e-09,1.458474660888946e-18
-57.96,-5.024570832955544e-09,-5.024570981504439e-09,3.2344589235471294e-18
-57.94,-5.0339657855027015e-09,-5.033965688738817e-09,2.1069076822142667e-18
-57.92,-5.043382128412306e-09,-5.043382156344478e-09,6.081867050537451e-19
-57.9,-5.052819919186704e-09,-5.052819940232212e-09,4.582385550112083e-19
-57.88,-5.0622792155066146e-09,-5.062279040402018e-09,3.8126747694289755e-18
-57.86,-5.071760075231746e-09,-5.071759900943107e-09,3.794908358090227e-18
-57.84,-5.081262556401455e-09,-5.0812625218554786e-09,7.521936925943775e-19
-57.82,-5.090786717235369e-09,-5.090786903139133e-09,4.04781258375434e-18
-57.8,-5.100332616133998e-09,-5.10033260070486e-09,3.3594940021133682e-19
-57.78,-5.1099003116793895e-09,-5.1099005027310795e-09,4.159901980769699e-18
-57.76,-5.119489862635781e-09,-5.119489721039372e-09,3.0830775835676587e-18
-57.74,-5.1291013279502195e-09,-5.129101143808157e-09,4.009453833418504e-18
-57.72,-5.138734766753212e-09,-5.138734771037434e-09,9.328336733972149e-20
-57.7,-5.1483902383593895e-09,-5.148390158637994e-09,1.7358296572866363e-18
-57.68,-5.158067802268133e-09,-5.158067750699047e-09,1.1228497609301253e-18
-57.66,-5.167767518164248e-09,-5.167767547220592e-09,6.326640777117813e-19
-57.64,-5.177489445918588e-09,-5.1774895482026295e-09,2.2271019309603454e-18
-57.620000000000005,-5.187233645588754e-09,-5.18723375364516e-09,2.352787649012745e-18
-57.6,-5.1970001774197264e-09,-5.197000163548182e-09,3.020348282519597e-19
-57.58,-5.206789101844525e-09,-5.206789222000907e-09,2.616248894325659e-18
-57.56,-5.216600479484897e-09,-5.2166004849141245e-09,1.1821435954373515e-19
-57.54,-5.226434371151972e-09,-5.226434396377044e-09,5.492431262167575e-19
-57.52,-5.236290837846921e-09,-5.2362909563896665e-09,2.5811140558897052e-18
-57.5,-5.246169940761646e-09,-5.246169720862781e-09,4.788011672132265e-18
-57.48,-5.256071741279462e-09,-5.256071577974808e-09,3.555746376815871e-18
-57.46,-5.265996300975765e-09,-5.265996083636537e-09,4.73227891135692e-18
-57.44,-5.275943681618696e-09,-5.2759436819371786e-09,6.934547162366364e-21
-57.42,-5.285913945169859e-09,-5.285913928787522e-09,3.5670407038320074e-19
-57.4,-5.2959071537849875e-09,-5.295907268276778e-09,2.4929097830002456e-18
-57.38,-5.305923369814639e-09,-5.3059232563157366e-09,2.4712909375152894e-18
-57.36,-5.3159626558048855e-09,-5.315962781082817e-09,2.7277639635365984e-18
-57.34,-5.326025074498012e-09,-5.3260249543996e-09,2.6149866807386803e-18
-57.32,-5.33611068883322e-09,-5.3361106644445044e-09,5.310325509923847e-19
-57.3,-5.346219561947298e-09,-5.346219467128321e-09,2.0645598499320422e-18
-57.28,-5.356351757175367e-09,-5.3563518065402604e-09,1.0748563230724429e-18
-57.26,-5.366507338051565e-09,-5.366507238591112e-09,2.1656219657904016e-18
-57.24,-5.376686368309744e-09,-5.376686207370085e-09,3.5042516790320815e-18
