D,eta,generic_offdiag_k11,generic_offdiag_k_bg,generic_offdiag_k22,generic_offdiag_e_part,generic_offdiag_e_tree,generic_offdiag_det_ratio_ref,generic_offdiag_q_inferred,generic_offdiag_q_geomean,generic_offdiag_q_residual,generic_offdiag_rho_inferred,generic_offdiag_rho_residual,generic_offdiag_schur_from_q,generic_offdiag_schur_from_det,generic_offdiag_positive_cone,generic_offdiag_positive_q
7.2,2.1,1.4653975001957322,1.5397550802947837,2.131691220694989,0.4653975001957322,0.5919361404002053,2.0287479651618265,-1.7763568394002505e-15,0.2754856000177655,-0.2754856000177673,-6.448093255276126e-15,-1.0000000000000064,1.384435257253303,1.3844352572533036,1,1
8.0,2.1,1.4813765433868733,1.5891268740470006,2.147171909604469,0.4813765433868733,0.5580450355574682,2.001583481756149,-8.881784197001252e-16,0.26862979027085887,-0.26862979027085976,-3.3063288282531015e-15,-1.0000000000000033,1.3511645575134634,1.3511645575134636,1,1
8.8,2.1,1.4893167977386257,1.1526414316992488,1.891253850797647,0.4893167977386257,0.7386124190983983,2.4436707299583977,4.440892098500626e-16,0.361415463683208,-0.36141546368320754,1.2287498861402366e-15,-0.9999999999999988,1.6407998175195904,1.6407998175195904,1,1
9.6,2.1,1.496386181365458,1.1066533286499558,1.9918148529386406,0.496386181365458,0.8851615242886848,2.6932772392343463,8.881784197001252e-16,0.4393819489332883,-0.4393819489332874,2.0214267378448403e-15,-0.999999999999998,1.7998543910481188,1.7998543910481188,1,1
10.4,2.1,1.5001900872717417,1.191089660939199,2.108300919049289,0.5001900872717417,0.91721125811009,2.655427415304463,0.0,0.45877997924070996,-0.45877997924070996,0.0,-1.0,1.7700606328719617,1.7700606328719617,1,1
11.2,2.1,1.5018903664274437,1.263616892757297,2.1820846628197192,0.5018903664274437,0.9184677700624222,2.5935486875826976,-1.3322676295501878e-15,0.46097012566842616,-0.4609701256684275,-2.890138764672317e-15,-1.0000000000000029,1.7268561977343178,1.7268561977343184,1,1
12.0,2.1,1.5025679772754126,1.324701506182844,2.2018189180721475,0.5025679772754126,0.8771174118893035,2.4974551494151913,4.440892098500626e-16,0.4408111235262522,-0.44081112352625174,1.0074364873045568e-15,-0.999999999999999,1.662124567531244,1.6621245675312442,1,1
12.8,2.1,1.5279637896172682,1.114287005200122,1.9059498103136323,0.5279637896172682,0.7916628051135104,2.6135298010265373,4.440892098500626e-16,0.4179692946867658,-0.41796929468676536,1.0624924258679614e-15,-0.9999999999999989,1.710465796889851,1.7104657968898511,1,1
13.6,2.1,1.5316473021173076,1.1152775579450587,1.7973267347473008,0.5316473021173076,0.6820491768022421,2.468327838830795,-4.440892098500626e-16,0.36260960475824255,-0.362609604758243,-1.224703383535976e-15,-1.0000000000000013,1.6115510636284511,1.6115510636284514,1,1
14.4,2.1,1.5288177564984131,1.195999582362392,1.891878550868686,0.5288177564984131,0.695878968506294,2.418343253927781,-4.440892098500626e-16,0.3679931549199283,-0.36799315491992873,-1.2067866043505403e-15,-1.000000000000001,1.5818388056054022,1.5818388056054027,1,1
15.2,2.1,1.5260230636538084,1.2635129579283289,2.0828276497897393,0.5260230636538084,0.8193146918614105,2.515560296592773,8.881784197001252e-16,0.4309784243095151,-0.4309784243095142,2.0608419577455773e-15,-0.9999999999999979,1.6484418594366996,1.6484418594366996,1,1
16.0,2.1,1.5232077292402852,1.3217878591111365,2.10710265957636,0.5232077292402852,0.7853148004652235,2.4281922664411555,0.0,0.4108827734901973,-0.4108827734901973,0.0,-1.0,1.5941307412169186,1.5941307412169188,1,1
16.8,2.1,1.5197756429815825,1.3729068193667717,2.1555436269863444,0.5197756429815825,0.7826368076195727,2.386136229688911,4.440892098500626e-16,0.4067955499015165,-0.40679554990151606,1.0916766664669137e-15,-0.9999999999999989,1.5700582126764795,1.5700582126764797,1,1
17.6,2.1,1.53334510636259,1.2679119024066776,1.946628624197221,0.53334510636259,0.6787167217905434,2.3541489508478253,0.0,0.36199024217344583,-0.36199024217344583,0.0,-1.0,1.5353027450111023,1.5353027450111023,1,1
18.4,2.1,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,2.1986425500178775,-4.440892098500626e-16,0.2777852955496714,-0.27778529554967185,-1.5986778888757055e-15,-1.0000000000000016,1.4272097161359025,1.427209716135903,1,1
19.200000000000003,2.1,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
20.0,2.1,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
4.0,2.29,1.3944845790465905,1.052928468881864,1.9406706441018138,0.3944845790465905,0.8877421752199497,2.57019860910611,4.440892098500626e-16,0.35020059829354644,-0.350200598293546,1.2680995178592371e-15,-0.9999999999999988,1.8431172690797022,1.8431172690797022,1,1
4.8,2.29,1.3866430306391628,1.3330127461264274,2.3621825346272196,0.38664303063916283,1.0291697885007922,2.4572187762319615,8.881784197001252e-16,0.3979213260682125,-0.3979213260682116,2.2320452851221947e-15,-0.9999999999999978,1.77206297651049,1.77206297651049,1,1
5.6,2.29,1.3740627774447243,1.0489632309804584,2.163262293788268,0.37406277744472427,1.1142990628078095,2.833710570546708,-4.440892098500626e-16,0.4168178023379425,-0.41681780233794297,-1.0654276457463045e-15,-1.000000000000001,2.062286102980256,2.0622861029802566,1,1
6.4,2.29,1.4087626695725408,1.2368422574530327,2.3109243887082296,0.4087626695725408,1.074082131255197,2.6321416424766046,8.881784197001252e-16,0.43904467931203844,-0.43904467931203756,2.0229795771397513e-15,-0.999999999999998,1.8684067226705208,1.8684067226705208,1,1
7.2,2.29,1.4653975466392424,1.5397550802947837,2.1316911736070447,0.4653975466392424,0.591936093312261,2.0287479846458756,0.0,0.27548560559474394,-0.27548560559474394,0.0,-1.0,1.384435226671852,1.3844352266718523,1,1
8.0,2.29,1.48137654708682,1.5891268740470006,2.147171907623566,0.4813765470868201,0.5580450335765652,2.0015834849087972,-4.440892098500626e-16,0.2686297913820355,-0.26862979138203597,-1.6531644072883007e-15,-1.0000000000000016,1.3511645562669279,1.3511645562669279,1,1
8.8,2.29,1.4893167980775892,1.1526414316992488,1.8912538499726217,0.4893167980775892,0.7386124182733729,2.443670729448562,0.0,0.36141546352987186,-0.36141546352987186,0.0,-1.0,1.6407998168038211,1.6407998168038211,1,1
9.6,2.29,1.4963861814465456,1.1066533286499558,1.9918148527592554,0.49638618144654556,0.8851615241092996,2.693277239137733,4.440892098500626e-16,0.4393819489160196,-0.43938194891601917,1.0107133689621434e-15,-0.999999999999999,1.7998543908860223,1.799854390886022,1,1
10.4,2.29,1.5001900861868793,1.191089660939199,2.108300919501615,0.5001900861868793,0.9172112585624161,2.655427413953899,8.881784197001252e-16,0.458779978471911,-0.4587799784719101,1.9359572374070033e-15,-0.9999999999999981,1.7700606332517197,1.7700606332517195,1,1
11.2,2.29,1.5018903558876548,1.263616892757297,2.1820846774364937,0.5018903558876548,0.9184677846791967,2.593548686754978,4.440892098500626e-16,0.46097012332398796,-0.4609701233239875,9.633795931237375e-16,-0.999999999999999,1.7268562093017272,1.7268562093017275,1,1
12.0,2.29,1.5025680421661747,1.324701506182844,2.2018188054418393,0.5025680421661747,0.8771172992589953,2.4974551295186385,-4.440892098500626e-16,0.440811123838676,-0.44081112383867643,-1.0074364865905387e-15,-1.000000000000001,1.6621244825080843,1.6621244825080843,1,1
12.8,2.29,1.527963781950314,1.114287005200122,1.90595011644268,0.527963781950314,0.7916631112425581,2.6135302076913054,1.3322676295501878e-15,0.41796945024217314,-0.4179694502421718,3.1874760913226237e-15,-0.9999999999999968,1.7104660716207287,1.7104660716207287,1,1
13.6,2.29,1.5316462817006142,1.1152775579450587,1.7973280034157237,0.5316462817006142,0.6820504454706651,2.468327936680042,-4.440892098500626e-16,0.36260958326672665,-0.3626095832667271,-1.2247034561229495e-15,-1.0000000000000013,1.6115522011644967,1.611552201164497,1,1
14.4,2.29,1.5288274448895363,1.195999582362392,1.8918668381798327,0.5288274448895363,0.6958672558174408,2.418343607254982,4.440892098500626e-16,0.3679937028762305,-0.36799370287623007,1.2067848074004292e-15,-0.9999999999999988,1.5818290123838776,1.5818290123838774,1,1
15.2,2.29,1.5260634678675122,1.2635129579283289,2.082974675125882,0.5260634678675122,0.8194617171975531,2.5158044769202275,-8.881784197001252e-16,0.4310888727336114,-0.4310888727336123,-2.060313953519671e-15,-1.000000000000002,1.6485582217859898,1.6485582217859902,1,1
16.0,2.29,1.523059653332533,1.3217878591111365,2.1083163488261936,0.5230596533325329,0.7865284897150571,2.429354714695214,1.3322676295501878e-15,0.4114013191665184,-0.41140131916651707,3.2383649917538073e-15,-0.9999999999999968,1.5950489590999675,1.5950489590999677,1,1
16.8,2.29,1.5219884198191271,1.3729068193667717,2.147027035518614,0.5219884198191271,0.7741202161518421,2.38016902458472,4.440892098500626e-16,0.4040817883791412,-0.40408178837914077,1.0990082271002605e-15,-0.9999999999999989,1.5638548845644824,1.5638548845644824,1,1
17.6,2.29,1.53334510636259,1.2679119024066776,1.946628624197221,0.53334510636259,0.6787167217905434,2.3541489508478253,0.0,0.36199024217344583,-0.36199024217344583,0.0,-1.0,1.5353027450111023,1.5353027450111023,1,1
18.4,2.29,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,2.1986425500178775,-4.440892098500626e-16,0.2777852955496714,-0.27778529554967185,-1.5986778888757055e-15,-1.0000000000000016,1.4272097161359025,1.427209716135903,1,1
19.200000000000003,2.29,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
20.0,2.29,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
4.0,2.4800000000000004,1.3940330785165496,1.052928468881864,1.9412772702109635,0.39403307851654956,0.8883488013290994,2.5701695881774302,4.440892098500626e-16,0.3500388129841917,-0.35003881298419126,1.2686856239285623e-15,-0.9999999999999988,1.8436934013879054,1.8436934013879054,1,1
4.8,2.4800000000000004,1.386661292020429,1.3330127461264274,2.362134698134031,0.3866612920204291,1.0291219520076038,2.4572013748247863,8.881784197001252e-16,0.3979216236098461,-0.39792162360984523,2.232043616134231e-15,-0.9999999999999978,1.7720270905121547,1.7720270905121547,1,1
5.6,2.4800000000000004,1.3740678875681749,1.0489632309804584,2.1632548813002845,0.3740678875681749,1.1142916503198261,2.8337113992465577,0.0,0.41682072376999274,-0.41682072376999274,0.0,-1.0,2.0622790364904455,2.0622790364904455,1,1
6.4,2.4800000000000004,1.4087632497697236,1.2368422574530327,2.310923554623371,0.40876324976972356,1.0740812971703384,2.632141776498323,4.440892098500626e-16,0.4390449615482277,-0.43904496154822725,1.0114891383425677e-15,-0.999999999999999,1.8684060483041223,1.8684060483041225,1,1
7.2,2.4800000000000004,1.4653975930831324,1.5397550802947837,2.1316911265188057,0.46539759308313244,0.591936046224022,2.028748004130168,0.0,0.27548561117180564,-0.27548561117180564,0.0,-1.0,1.38443519609021,1.38443519609021,1,1
8.0,2.4800000000000004,1.4813765507805117,1.5891268740470006,2.147171905651194,0.48137655078051167,0.5580450316041936,2.0015834880609464,8.881784197001252e-16,0.26862979249382835,-0.26862979249382746,3.3063288008925173e-15,-0.9999999999999967,1.3511645550257607,1.3511645550257607,1,1
8.8,2.4800000000000004,1.489316798464506,1.1526414316992488,1.8912538490811557,0.48931679846450593,0.7386124173819069,2.443670728931561,-8.881784197001252e-16,0.3614154633794441,-0.36141546337944497,-2.4574997743459624e-15,-1.0000000000000024,1.6407998160304098,1.6407998160304103,1,1
9.6,2.4800000000000004,1.4963861810577896,1.1066533286499558,1.991814853388453,0.49638618105778964,0.8851615247384972,2.6932772392888134,-4.440892098500626e-16,0.4393819488842328,-0.43938194888423326,-1.010713369035263e-15,-1.000000000000001,1.7998543914545813,1.7998543914545817,1,1
10.4,2.4800000000000004,1.5001900866548286,1.191089660939199,2.108300918554844,0.5001900866548286,0.917211257615645,2.6554274135897304,0.0,0.45877997842755375,-0.45877997842755375,0.0,-1.0,1.770060632456842,1.770060632456842,1,1
11.2,2.4800000000000004,1.501890355773569,1.263616892757297,2.1820846836368104,0.501890355773569,0.9184677908795134,2.5935486939274446,1.3322676295501878e-15,0.4609701263310829,-0.4609701263310816,2.8901387605176658e-15,-0.9999999999999971,1.726856214208528,1.726856214208528,1,1
12.0,2.4800000000000004,1.502567947447753,1.324701506182844,2.201818964973533,0.5025679474477529,0.8771174587906889,2.4974551530366953,1.7763568394002505e-15,0.4408111209350255,-0.4408111209350237,4.029745972906344e-15,-0.999999999999996,1.6621246029364913,1.6621246029364916,1,1
12.8,2.4800000000000004,1.5279633995854898,1.114287005200122,1.9059508024140674,0.5279633995854898,0.7916637972139455,2.613530494305878,-4.440892098500626e-16,0.41796950970583246,-0.4179695097058329,-1.0624918792823266e-15,-1.000000000000001,1.710466687235364,1.7104666872353642,1,1
13.6,2.4800000000000004,1.5316454176436847,1.1152775579450587,1.7973290776851676,0.5316454176436847,0.6820515197401089,2.4683280195348916,0.0,0.36260956506674,-0.36260956506674,0.0,-1.0,1.611553164395072,1.611553164395072,1,1
14.4,2.4800000000000004,1.5288235066002558,1.195999582362392,1.8918753665867984,0.5288235066002558,0.6958757842244065,2.41834827925507,4.440892098500626e-16,0.3679954723717536,-0.3679954723717532,1.2067790046107909e-15,-0.9999999999999988,1.5818361431614227,1.5818361431614225,1,1
15.2,2.4800000000000004,1.526048485740274,1.2635129579283289,2.0829796776748606,0.5260484857402741,0.8194667197465317,2.5157858200009025,-1.3322676295501878e-15,0.4310792270372126,-0.4310792270372139,-3.0905400817079524e-15,-1.000000000000003,1.6485621810243556,1.6485621810243563,1,1
16.0,2.4800000000000004,1.5234115925238405,1.3217878591111365,2.1070596855565045,0.5234115925238405,0.785271826445368,2.428467721949718,4.440892098500626e-16,0.41102037724387497,-0.4110203772438745,1.0804554577754342e-15,-0.9999999999999989,1.5940982291768362,1.5940982291768362,1,1
16.8,2.4800000000000004,1.5198936661464402,1.3729068193667717,2.153655894321897,0.5198936661464402,0.7807490749551254,2.3842316948710036,1.7763568394002505e-15,0.40590649891886194,-0.40590649891886016,4.376270998694536e-15,-0.9999999999999957,1.56868322302837,1.5686832230283703,1,1
17.6,2.4800000000000004,1.53334510636259,1.2679119024066776,1.946628624197221,0.53334510636259,0.6787167217905434,2.3541489508478253,0.0,0.36199024217344583,-0.36199024217344583,0.0,-1.0,1.5353027450111023,1.5353027450111023,1,1
18.4,2.4800000000000004,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,2.1986425500178775,-4.440892098500626e-16,0.2777852955496714,-0.27778529554967185,-1.5986778888757055e-15,-1.0000000000000016,1.4272097161359025,1.427209716135903,1,1
19.200000000000003,2.4800000000000004,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
20.0,2.4800000000000004,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
4.0,2.6700000000000004,1.3935953158788092,1.052928468881864,1.9418607383561897,0.39359531587880925,0.8889322694743256,2.5701347328331923,-4.440892098500626e-16,0.349879577398614,-0.3498795773986144,-1.269263022300146e-15,-1.0000000000000013,1.84424753983365,1.84424753983365,1,1
4.8,2.6700000000000004,1.386679625421599,1.3330127461264274,2.362086774714771,0.38667962542159895,1.0290740285883437,2.4571840092998896,8.881784197001252e-16,0.39792195990563656,-0.39792195990563567,2.2320417297671846e-15,-0.9999999999999978,1.7719911393035865,1.7719911393035863,1,1
5.6,2.6700000000000004,1.3740729978687551,1.0489632309804584,2.1632474685977954,0.37407299786875514,1.114284237617337,2.833712227958487,4.440892098500626e-16,0.41682364524341753,-0.4168236452434171,1.065412710909724e-15,-0.9999999999999989,2.0622719697961416,2.0622719697961416,1,1
6.4,2.6700000000000004,1.4087638299653824,1.2368422574530327,2.3109227205387093,0.4087638299653824,1.0740804630856766,2.6321419105166353,-4.440892098500626e-16,0.4390452437818927,-0.43904524378189314,-1.0114884881219114e-15,-1.000000000000001,1.8684053739378834,1.8684053739378834,1,1
7.2,2.6700000000000004,1.4653976395266344,1.5397550802947837,2.1316910794309956,0.4653976395266344,0.5919359991362119,2.028748023614329,-8.881784197001252e-16,0.2754856167488329,-0.27548561674883376,-3.2240464318320465e-15,-1.0000000000000033,1.384435165508846,1.3844351655088465,1,1
8.0,2.6700000000000004,1.4813765544753932,1.5891268740470006,2.1471719036758676,0.4813765544753932,0.558045029628867,2.0015834912119495,0.0,0.2686297936048627,-0.2686297936048627,0.0,-1.0,1.3511645537827348,1.3511645537827346,1,1
8.8,2.6700000000000004,1.489316798919305,1.1526414316992488,1.8912538480527643,0.489316798919305,0.7386124163535155,2.44367072834902,0.0,0.3614154632121551,-0.3614154632121551,0.0,-1.0,1.6407998151382057,1.640799815138206,1,1
9.6,2.6700000000000004,1.4963861811492307,1.1066533286499558,1.9918148532025892,0.4963861811492307,0.8851615245526334,2.693277239202075,-1.3322676295501878e-15,0.4393819488729127,-0.43938194887291404,-3.0321401071839078e-15,-1.000000000000003,1.79985439128663,1.7998543912866312,1,1
10.4,2.6700000000000004,1.5001900854939971,1.191089660939199,2.1083009218879862,0.5001900854939971,0.9172112609487872,2.655427415733116,4.440892098500626e-16,0.4587799790300308,-0.45877997903003037,9.679786175259262e-16,-0.999999999999999,1.770060635255239,1.770060635255239,1,1
11.2,2.6700000000000004,1.5018903640066732,1.263616892757297,2.182084661387128,0.5018903640066732,0.9184677686298308,2.5935486816996463,8.881784197001252e-16,0.46097012272602267,-0.4609701227260218,1.9267591887468455e-15,-0.9999999999999981,1.7268561966005946,1.7268561966005946,1,1
12.0,2.6700000000000004,1.5025680052256996,1.324701506182844,2.201818865035459,0.5025680052256996,0.8771173588526151,2.4974551357141737,-1.3322676295501878e-15,0.44081112138739287,-0.4408111213873942,-3.022309476578216e-15,-1.000000000000003,1.6621245274945355,1.6621245274945362,1,1
12.8,2.6700000000000004,1.5279639300461312,1.114287005200122,1.9059497014658986,0.5279639300461312,0.7916626962657767,2.613529891968057,4.440892098500626e-16,0.4179693483913961,-0.41796934839139566,1.0624922893489484e-15,-0.9999999999999989,1.7104656992061005,1.7104656992061005,1,1
13.6,2.6700000000000004,1.53164876031056,1.1152775579450587,1.7973238768388506,0.53164876031056,0.682046318893792,2.4683262639204013,-4.440892098500626e-16,0.36260907991426533,-0.3626090799142658,-1.2247051561837953e-15,-1.0000000000000013,1.6115485011197466,1.6115485011197468,1,1
14.4,2.6700000000000004,1.5288201286802376,1.195999582362392,1.8918826814000487,0.5288201286802376,0.6958830990376568,2.4183522863050166,0.0,0.3679969899794962,-0.3679969899794962,0.0,-1.0,1.581842259228149,1.5818422592281491,1,1
15.2,2.6700000000000004,1.5260356357260905,1.2635129579283289,2.0829839685043683,0.5260356357260905,0.8194710105760394,2.5157698182974446,0.0,0.4310709540074687,-0.4310709540074687,0.0,-1.0,1.648565576976475,1.6485655769764753,1,1
16.0,2.6700000000000004,1.5233340127951691,1.3217878591111365,2.1072070107741454,0.5233340127951691,0.7854191516630089,2.428513841601866,0.0,0.41103655636597997,-0.41103655636597997,0.0,-1.0,1.5942096882257493,1.5942096882257493,1,1
16.8,2.6700000000000004,1.5215433780138037,1.3729068193667717,2.1511733264750093,0.5215433780138037,0.7782665071082375,2.384068229311903,4.440892098500626e-16,0.40589974311223415,-0.4058997431122337,1.094085959367727e-15,-0.9999999999999989,1.566874966406823,1.566874966406823,1,1
17.6,2.6700000000000004,1.5333451063625898,1.2679119024066776,1.946628624197221,0.5333451063625898,0.6787167217905434,2.3541489508478244,8.881784197001252e-16,0.36199024217344566,-0.3619902421734448,2.453597683648498e-15,-0.9999999999999976,1.5353027450111019,1.535302745011102,1,1
18.4,2.6700000000000004,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,2.1986425500178775,-4.440892098500626e-16,0.2777852955496714,-0.27778529554967185,-1.5986778888757055e-15,-1.0000000000000016,1.4272097161359025,1.427209716135903,1,1
19.200000000000003,2.6700000000000004,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
20.0,2.6700000000000004,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
4.0,2.8600000000000003,1.3931712790450512,1.052928468881864,1.9424212393758895,0.3931712790450512,0.8894927704940254,2.5700943250012944,8.881784197001252e-16,0.3497230102764622,-0.3497230102764613,2.539662514622657e-15,-0.9999999999999974,1.8447798656622927,1.844779865662293,1,1
4.8,2.8600000000000003,1.3866980307707801,1.3330127461264274,2.3620387644770666,0.38669803077078013,1.0290260183506392,2.4571666796304896,0.0,0.39792233490808887,-0.39792233490808887,0.0,-1.0,1.7719551229655257,1.7719551229655255,1,1
5.6,2.8600000000000003,1.3740781083464328,1.0489632309804584,2.163240055680822,0.37407810834643285,1.1142768247003634,2.8337130566824515,4.440892098500626e-16,0.4168265667581817,-0.41682656675818125,1.0654052434899072e-15,-0.9999999999999989,2.062264902897365,2.062264902897365,1,1
6.4,2.8600000000000003,1.4087644101596757,1.2368422574530327,2.310921886454025,0.4087644101596757,1.0740796290009922,2.6321420445315873,0.0,0.43904552601311386,-0.43904552601311386,0.0,-1.0,1.8684046995716257,1.8684046995716257,1,1
7.2,2.8600000000000003,1.4653976859698457,1.5397550802947837,2.1316910323436415,0.46539768596984565,0.5919359520488578,2.0287480430985174,4.440892098500626e-16,0.27548562232589596,-0.2754856223258955,1.6120231832814519e-15,-0.9999999999999983,1.3844351349277784,1.3844351349277784,1,1
8.0,2.8600000000000003,1.4813765581727036,1.5891268740470006,2.147171901698988,0.48137655817270364,0.5580450276519875,2.0015834943647866,4.440892098500626e-16,0.26862979471650494,-0.2686297947165045,1.6531643867677693e-15,-0.9999999999999983,1.3511645525387308,1.351164552538731,1,1
8.8,2.8600000000000003,1.4893167992496663,1.1526414316992488,1.8912538472492337,0.4893167992496663,0.7386124155499849,2.443670727852843,0.0,0.36141546306298306,-0.36141546306298306,0.0,-1.0,1.6407998144410847,1.640799814441085,1,1
9.6,2.8600000000000003,1.496386181228522,1.1066533286499558,1.9918148530414201,0.49638618122852196,0.8851615243914643,2.6932772391268576,4.440892098500626e-16,0.4393819488630962,-0.43938194886309573,1.0107133690838836e-15,-0.999999999999999,1.7998543911409934,1.7998543911409934,1,1
10.4,2.8600000000000003,1.500190085945802,1.191089660939199,2.108300920908475,0.5001900859458019,0.9172112599692761,2.655427415299134,-4.440892098500626e-16,0.4587799789544895,-0.45877997895448996,-9.679786176853106e-16,-1.0000000000000009,1.7700606344328738,1.7700606344328742,1,1
11.2,2.8600000000000003,1.5018903557282928,1.263616892757297,2.182084673185941,0.5018903557282928,0.9184677804286439,2.5935486814277264,0.0,0.46097012104430757,-0.46097012104430757,0.0,-1.0,1.726856205937929,1.726856205937929,1,1
12.0,2.8600000000000003,1.5025679720993288,1.324701506182844,2.201818959768642,0.5025679720993288,0.8771174535857982,2.4974551881069402,4.440892098500626e-16,0.44081113994154175,-0.4408111399415413,1.0074364497888043e-15,-0.999999999999999,1.6621245990073874,1.6621245990073874,1,1
12.8,2.8600000000000003,1.5279635886464582,1.114287005200122,1.9059503238635267,0.5279635886464582,0.7916633186634048,2.613530161476996,4.440892098500626e-16,0.4179694067212958,-0.41796940672129534,1.0624921410723815e-15,-0.9999999999999989,1.7104662577674274,1.7104662577674274,1,1
13.6,2.8600000000000003,1.5316478463818894,1.1152775579450587,1.7973250825358638,0.5316478463818894,0.6820475245908051,2.4683264469039194,4.440892098500626e-16,0.36260909757880033,-0.3626090975787999,1.2247050965221728e-15,-0.9999999999999988,1.6115495821932464,1.6115495821932464,1,1
14.4,2.8600000000000003,1.5288277286523577,1.195999582362392,1.8918730286020657,0.5288277286523577,0.6958734462396738,2.4183519692400375,4.440892098500626e-16,0.3679971740044153,-0.36799717400441484,1.2067734244196517e-15,-0.9999999999999988,1.581834188324007,1.581834188324007,1,1
15.2,2.8600000000000003,1.526024492925944,1.2635129579283289,2.0829876894133372,0.5260244929259441,0.8194747314850084,2.515755942637732,4.440892098500626e-16,0.4310637800950257,-0.4310637800950253,1.0302169431914821e-15,-0.999999999999999,1.6485685218682906,1.6485685218682908,1,1
16.0,2.8600000000000003,1.5232668011695372,1.3217878591111365,2.1073346038273675,0.5232668011695372,0.785546744716231,2.428553734125415,-4.440892098500626e-16,0.4110505322768052,-0.41105053227680566,-1.0803761946013218e-15,-1.000000000000001,1.594306218884843,1.5943062188848431,1,1
16.8,2.8600000000000003,1.5196995369161035,1.3729068193667717,2.156636846175469,0.5196995369161035,0.7837300268086973,2.3872268461312802,4.440892098500626e-16,0.40730413199972537,-0.4073041319997249,1.0903135395895321e-15,-0.9999999999999989,1.5708544933662563,1.5708544933662565,1,1
17.6,2.8600000000000003,1.5327251853945651,1.2679119024066776,1.9667838940494224,0.5327251853945651,0.6988719916427448,2.377562039535965,0.0,0.37230671131495024,-0.37230671131495024,0.0,-1.0,1.5511991726839902,1.5511991726839902,1,1
18.4,2.8600000000000003,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,2.1986425500178775,-4.440892098500626e-16,0.2777852955496714,-0.27778529554967185,-1.5986778888757055e-15,-1.0000000000000016,1.4272097161359025,1.427209716135903,1,1
19.200000000000003,2.8600000000000003,1.5372946556442435,1.2685122027208124,1.7875737798852471,0.5372946556442435,0.5190615771644347,2.1663391274385595,0.0,0.27888901136072286,-0.27888901136072286,0.0,-1.0,1.4091892660166039,1.409189266016604,1,1
20.0,2.8600000000000003,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1,1
4.0,3.0500000000000003,1.3927609499338345,1.052928468881864,1.9429589667313527,0.3927609499338345,0.8900304978494886,2.570048636884976,4.440892098500626e-16,0.3495692238054488,-0.34956922380544836,1.2703898959286488e-15,-0.9999999999999988,1.845290562610239,1.845290562610239,1,1
4.8,3.0500000000000003,1.3867165079959884,1.3330127461264274,2.361990667528549,0.38671650799598845,1.0289779214021215,2.4571493857896334,-4.440892098500626e-16,0.3979227485695991,-0.3979227485695995,-1.1160186529833157e-15,-1.000000000000001,1.771919041578714,1.7719190415787143,1,1
5.6,3.0500000000000003,1.3740832190011725,1.0489632309804584,2.1632326425493904,0.3740832190011725,1.114269411568932,2.833713885418405,0.0,0.4168294883142484,-0.4168294883142484,0.0,-1.0,2.0622578357941417,2.0622578357941412,1,1
6.4,3.0500000000000003,1.4087649903521966,1.2368422574530327,2.310921052369775,0.4087649903521966,1.0740787949167425,2.63214217854294,8.881784197001252e-16,0.4390458082416412,-0.4390458082416403,2.0229743754011454e-15,-0.999999999999998,1.8684040252057192,1.868404025205719,1,1
7.2,3.0500000000000003,1.4653977324137488,1.5397550802947837,2.1316909852553927,0.4653977324137488,0.591935904960609,2.0287480625828107,0.0,0.2754856279029478,-0.2754856279029478,0.0,-1.0,1.38443510434613,1.38443510434613,1,1
8.0,3.0500000000000003,1.481376561870605,1.5891268740470006,2.1471718997200835,0.48137656187060496,0.5580450256730829,2.0015834975165347,-4.440892098500626e-16,0.2686297958275021,-0.26862979582750257,-1.6531643799306239e-15,-1.0000000000000016,1.3511645512934531,1.3511645512934534,1,1
