D,eta,feshbach_k11,feshbach_g_schur,feshbach_projected_action,feshbach_projected_response,feshbach_exported_response,feshbach_response_logdet_factor,feshbach_abs_response_logdet_factor,feshbach_response_equiv_norm,feshbach_projected_prefactor,feshbach_exported_prefactor,feshbach_prefactor_logdet_factor,feshbach_abs_prefactor_logdet_factor,feshbach_prefactor_equiv_norm,feshbach_response_rel_drift,feshbach_prefactor_rel_drift,feshbach_positive_psd_sign_violation_response,feshbach_positive_psd_sign_violation_prefactor
10.4,1.72,1.500190088586999,1.7700606296779473,0.9766056258582225,0.6136670185972722,0.6136670185972724,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.044359261638336915,0.0443592616383369,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,2.220446049250313e-16,3.3306690738754696e-16,0.0,6.66133814775094e-16
11.2,1.72,1.501890369084992,1.7268561810288825,0.9530270796543361,0.6209445206129236,0.6209445206129237,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.045925271783806995,0.045925271783807,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0
12.0,1.72,1.5025680202827212,1.6621245164818261,0.9152722710963899,0.6327776796269149,0.632777679626915,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04574444073446077,0.0457444407344607,3.1086244689504407e-15,3.1086244689504407e-15,1.554312234475218e-15,2.220446049250313e-16,1.5543122344752192e-15,0.0,3.1086244689504407e-15
12.8,1.72,1.5279635614188316,1.7104663143012537,0.9607018749818923,0.6185662756145153,0.6185662756145153,-0.0,0.0,0.0,0.03929267432882922,0.0392926743288292,1.110223024625157e-15,1.110223024625157e-15,5.551115123125781e-16,0.0,5.551115123125783e-16,0.0,1.110223024625157e-15
13.6,1.72,1.5316468664717386,1.6115520609310106,0.9035412674689267,0.6365001446447767,0.6365001446447768,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.03962081830088956,0.0396208183008895,2.886579864025409e-15,2.886579864025409e-15,1.4432899320127023e-15,2.220446049250313e-16,1.4432899320127035e-15,0.0,2.886579864025409e-15
14.4,1.72,1.5288443902802886,1.5818001949750966,0.8830757119155428,0.643046747019083,0.6430467470190832,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.03968501673084086,0.0396850167308408,2.886579864025409e-15,2.886579864025409e-15,1.4432899320127023e-15,2.220446049250313e-16,1.4432899320127035e-15,0.0,2.886579864025409e-15
15.2,1.72,1.5260573446774506,1.648404721759686,0.9224954955104124,0.6304964539657154,0.6304964539657154,-0.0,0.0,0.0,0.04172270767559117,0.0417227076755912,-1.3322676295501875e-15,1.3322676295501875e-15,6.661338147750933e-16,0.0,6.661338147750939e-16,0.0,0.0
16.0,1.72,1.5234028138377635,1.5937919493769108,0.8870625767881519,0.6417661535878224,0.6417661535878224,-0.0,0.0,0.0,0.04351142883008685,0.0435114288300868,2.2204460492503143e-15,2.2204460492503143e-15,1.110223024625156e-15,0.0,1.1102230246251565e-15,0.0,2.2204460492503143e-15
16.8,1.72,1.5225456426281996,1.5646508451813321,0.8680463958708771,0.6478972254330118,0.6478972254330118,-0.0,0.0,0.0,0.043034077667843604,0.0430340776678436,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,2.220446049250313e-16
17.6,1.72,1.5310126274091105,1.5621850905700732,0.8720149047403131,0.646612907118752,0.646612907118752,-0.0,0.0,0.0,0.04043863688351707,0.0404386368835171,-1.3322676295501875e-15,1.3322676295501875e-15,6.661338147750933e-16,0.0,6.661338147750939e-16,0.0,0.0
18.4,1.72,1.5405182049703174,1.4272097161359023,0.7878401472082652,0.6744079570837195,0.6744079570837193,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,0.03957455211392779,0.0395745521139277,4.662936703425663e-15,4.662936703425663e-15,2.331468351712826e-15,3.3306690738754696e-16,2.3314683517128287e-15,6.66133814775094e-16,4.662936703425663e-15
19.200000000000003,1.72,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.058067061738201954,0.0580670617382019,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,0.0,9.992007221626409e-16,0.0,1.998401444325283e-15
20.0,1.72,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0622911350603241,0.0622911350603241,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.91,1.395428810811924,1.8418983113194753,0.9439984900293978,0.6237539838426637,0.6237539838426638,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04332446285575013,0.0433244628557501,1.5543122344752197e-15,1.5543122344752197e-15,7.771561172376092e-16,2.220446049250313e-16,7.771561172376096e-16,0.0,1.5543122344752197e-15
4.8,1.91,1.3866067242235531,1.7721345525534289,0.8990443388397024,0.637932902655265,0.6379329026552651,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.03922032182053256,0.0392203218205325,3.1086244689504407e-15,3.1086244689504407e-15,1.554312234475218e-15,2.220446049250313e-16,1.5543122344752192e-15,0.0,3.1086244689504407e-15
5.6,1.91,1.3740525577295526,2.062300235346076,1.041586423637368,0.594049154227354,0.594049154227354,-0.0,0.0,0.0,0.04489670792203215,0.0448967079220321,2.442490654175346e-15,2.442490654175346e-15,1.2212453270876714e-15,0.0,1.2212453270876722e-15,0.0,2.442490654175346e-15
6.4,1.91,1.40876150917315,1.8684080714040958,0.9677977257069135,0.6163755372230626,0.6163755372230626,-0.0,0.0,0.0,0.049370122378576305,0.0493701223785763,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,2.220446049250313e-16
7.2,1.91,1.4653974537522605,1.384435287834617,0.7074188272411607,0.7020789522971506,0.7020789522971506,-0.0,0.0,0.0,0.05439242764700427,0.0543924276470042,2.442490654175346e-15,2.442490654175346e-15,1.2212453270876714e-15,0.0,1.2212453270876722e-15,0.0,2.442490654175346e-15
8.0,1.91,1.4813765396938257,1.351164558754983,0.6939386066024154,0.706827025181026,0.706827025181026,-0.0,0.0,0.0,0.05799499408596731,0.0579949940859673,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.0,2.220446049250313e-16,0.0,4.440892098500627e-16
8.8,1.91,1.4893167973153887,1.640799818347709,0.8935013065772557,0.6397033963281917,0.6397033963281918,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04570816650146077,0.0457081665014607,3.1086244689504407e-15,3.1086244689504407e-15,1.554312234475218e-15,2.220446049250313e-16,1.5543122344752192e-15,0.0,3.1086244689504407e-15
9.6,1.91,1.4963861809989933,1.7998543915184066,0.9907587566474507,0.6093396931688947,0.6093396931688948,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0411393810748158,0.0411393810748158,-0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0
10.4,1.91,1.5001900867720606,1.7700606338662777,0.9766056270146242,0.6136670182424495,0.6136670182424495,-0.0,0.0,0.0,0.04435926161268836,0.0443592616126883,2.886579864025409e-15,2.886579864025409e-15,1.4432899320127023e-15,0.0,1.4432899320127035e-15,0.0,2.886579864025409e-15
11.2,1.91,1.5018903676240365,1.7268561902124988,0.9530270839997045,0.6209445192638073,0.6209445192638073,-0.0,0.0,0.0,0.04592527168402589,0.0459252716840258,3.9968028886505675e-15,3.9968028886505675e-15,1.9984014443252798e-15,0.0,1.9984014443252818e-15,0.0,3.9968028886505675e-15
12.0,1.91,1.5025680240978176,1.6621244644318858,0.9152722423201327,0.6327776887314016,0.6327776887314017,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04574444139263767,0.0457444413926376,3.1086244689504407e-15,3.1086244689504407e-15,1.554312234475218e-15,2.220446049250313e-16,1.5543122344752192e-15,0.0,3.1086244689504407e-15
12.8,1.91,1.5279637988087147,1.7104654675003206,0.9607015352751146,0.6185663806801024,0.6185663806801024,-0.0,0.0,0.0,0.03929268100282368,0.0392926810028237,-8.88178419700125e-16,8.88178419700125e-16,4.440892098500623e-16,0.0,4.440892098500626e-16,0.0,0.0
13.6,1.91,1.531649555202351,1.6115430261917374,0.9035374166675858,0.6365013701637617,0.6365013701637617,-0.0,0.0,0.0,0.03962089458691312,0.0396208945869131,1.110223024625157e-15,1.110223024625157e-15,5.551115123125781e-16,0.0,5.551115123125783e-16,0.0,1.110223024625157e-15
14.4,1.91,1.5288219061967472,1.5818305211600625,0.8830801769804211,0.643045311397963,0.6430453113979631,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.03968492813285256,0.0396849281328525,2.886579864025409e-15,2.886579864025409e-15,1.4432899320127023e-15,2.220446049250313e-16,1.4432899320127035e-15,0.0,2.886579864025409e-15
15.2,1.91,1.5260384991127178,1.6484251381185064,0.922495531697852,0.6304964425576893,0.6304964425576892,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.041722706920672196,0.0417227069206722,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,2.220446049250313e-16,2.220446049250313e-16,4.440892098500627e-16,0.0
16.0,1.91,1.5232955340312875,1.5939783267082925,0.8871090858642283,0.6417512297859159,0.6417512297859159,-0.0,0.0,0.0,0.04351041700367485,0.0435104170036748,2.2204460492503143e-15,2.2204460492503143e-15,1.110223024625156e-15,0.0,1.1102230246251565e-15,0.0,2.2204460492503143e-15
16.8,1.91,1.5196995369161035,1.5708544933662567,0.870132376830056,0.6472218270733887,0.6472218270733888,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0429892169332644,0.0429892169332644,-0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0
17.6,1.91,1.5316218709711875,1.5589259630817494,0.8703243192809738,0.647159715382016,0.6471597153820161,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04047283382044735,0.0404728338204473,2.442490654175346e-15,2.442490654175346e-15,1.2212453270876714e-15,2.220446049250313e-16,1.2212453270876722e-15,0.0,2.442490654175346e-15
18.4,1.91,1.5405182049703174,1.4272097161359023,0.7878401472082652,0.6744079570837195,0.6744079570837193,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,0.03957455211392779,0.0395745521139277,4.662936703425663e-15,4.662936703425663e-15,2.331468351712826e-15,3.3306690738754696e-16,2.3314683517128287e-15,6.66133814775094e-16,4.662936703425663e-15
19.200000000000003,1.91,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.058067061738201954,0.0580670617382019,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,0.0,9.992007221626409e-16,0.0,1.998401444325283e-15
20.0,1.91,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0622911350603241,0.0622911350603241,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2.1,1.3949498233383726,1.8425189643155566,0.943992083430329,0.6237559819167099,0.62375598191671,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.043324601637204106,0.0433246016372041,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,2.220446049250313e-16
4.8,2.1,1.3866248413496276,1.7720987972178321,0.899037227928176,0.6379351708015125,0.6379351708015125,-0.0,0.0,0.0,0.039220461266899716,0.0392204612668997,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,0.0,3.3306690738754696e-16,0.0,6.66133814775094e-16
5.6,2.1,1.374057667498514,2.062293169265464,1.0415867160722623,0.5940490673670096,0.5940490673670098,-8.88178419700125e-16,8.88178419700125e-16,4.440892098500623e-16,0.04489670135735061,0.0448967013573506,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,4.440892098500626e-16,3.3306690738754696e-16,0.0,6.66133814775094e-16
6.4,2.1,1.4087620893735155,1.8684073970373136,0.9677977766269312,0.6163755215301361,0.6163755215301362,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04937012112161256,0.0493701211216125,2.442490654175346e-15,2.442490654175346e-15,1.2212453270876714e-15,2.220446049250313e-16,1.2212453270876722e-15,0.0,2.442490654175346e-15
7.2,2.1,1.4653975001957322,1.384435257253303,0.7074188368452123,0.7020789489257493,0.7020789489257492,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,0.05439242738581043,0.0543924273858104,1.3322676295501882e-15,1.3322676295501882e-15,6.661338147750937e-16,1.1102230246251565e-16,6.661338147750939e-16,2.220446049250313e-16,1.3322676295501882e-15
8.0,2.1,1.4813765433868733,1.3511645575134636,0.6939386081765477,0.7068270246247064,0.7068270246247064,-0.0,0.0,0.0,0.05799499404032141,0.0579949940403214,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,2.220446049250313e-16
8.8,2.1,1.4893167977386257,1.6407998175195906,0.8935013063567336,0.6397033963987261,0.6397033963987262,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0457081665065006,0.0457081665065006,-0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0
9.6,2.1,1.496386181365458,1.7998543910481195,0.9907587566310587,0.6093396931738888,0.6093396931738889,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04113938107515298,0.041139381075153,-8.88178419700125e-16,8.88178419700125e-16,4.440892098500623e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,0.0
10.4,2.1,1.5001900872717417,1.7700606328719617,0.9766056267859615,0.6136670183126108,0.6136670183126108,-0.0,0.0,0.0,0.04435926161776001,0.04435926161776,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,1.1102230246251565e-16,0.0,2.220446049250313e-16
11.2,2.1,1.5018903664274437,1.7268561977343178,0.9530270875587676,0.6209445181588169,0.6209445181588168,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.04592527160230041,0.0459252716023004,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,4.440892098500627e-16,2.220446049250313e-16
12.0,2.1,1.5025679772754126,1.662124567531244,0.9152722731872056,0.6327776789654042,0.6327776789654042,-0.0,0.0,0.0,0.04574444068663917,0.0457444406866391,3.3306690738754724e-15,3.3306690738754724e-15,1.6653345369377332e-15,0.0,1.6653345369377348e-15,0.0,3.3306690738754724e-15
12.8,2.1,1.5279637896172682,1.7104657968898511,0.9607017218326463,0.6185663229809965,0.6185663229809965,-0.0,0.0,0.0,0.03929267733765106,0.039292677337651,2.886579864025409e-15,2.886579864025409e-15,1.4432899320127023e-15,0.0,1.4432899320127035e-15,0.0,2.886579864025409e-15
13.6,2.1,1.5316473021173076,1.6115510636284511,0.9035409330521977,0.6365002510729337,0.6365002510729337,-0.0,0.0,0.0,0.03962082492582234,0.0396208249258223,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,0.0,9.992007221626409e-16,0.0,1.998401444325283e-15
14.4,2.1,1.5288177564984131,1.5818388056054022,0.8830826999040575,0.6430445002213669,0.6430445002213668,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.03968487807186254,0.0396848780718625,1.7763568394002513e-15,1.7763568394002513e-15,8.881784197001248e-16,2.220446049250313e-16,8.881784197001252e-16,4.440892098500627e-16,1.7763568394002513e-15
15.2,2.1,1.5260230636538084,1.6484418594367,0.9224955606849268,0.6304964334195656,0.6304964334195657,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04172270631596259,0.0417227063159626,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0
16.0,2.1,1.5232077292402852,1.5941307412169186,0.8871470572289816,0.6417390458165633,0.6417390458165633,-0.0,0.0,0.0,0.043509590936559296,0.0435095909365593,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0,2.220446049250313e-16,0.0,0.0
16.8,2.1,1.5197756429815825,1.57005821267648,0.86967541747288,0.6473697210031489,0.647369721003149,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.042999040217899784,0.0429990402178998,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0
17.6,2.1,1.53334510636259,1.5353027450111023,0.8561792824725557,0.6517529882364431,0.6517529882364431,-0.0,0.0,0.0,0.04076009330911849,0.0407600933091185,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0,2.220446049250313e-16,0.0,0.0
18.4,2.1,1.5405182049703174,1.4272097161359023,0.7878401472082652,0.6744079570837195,0.6744079570837193,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,0.03957455211392779,0.0395745521139277,4.662936703425663e-15,4.662936703425663e-15,2.331468351712826e-15,3.3306690738754696e-16,2.3314683517128287e-15,6.66133814775094e-16,4.662936703425663e-15
19.200000000000003,2.1,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.058067061738201954,0.0580670617382019,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,0.0,9.992007221626409e-16,0.0,1.998401444325283e-15
20.0,2.1,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0622911350603241,0.0622911350603241,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2.29,1.3944845790465905,1.8431172690797026,0.9439831757290231,0.6237587600388839,0.623758760038884,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0433247945989391,0.0433247945989391,-0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0
4.8,2.29,1.3866430306391628,1.7720629765104905,0.8990301315904878,0.6379374343072257,0.6379374343072258,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.03922060042796531,0.0392206004279653,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,4.440892098500627e-16
5.6,2.29,1.3740627774447243,2.062286102980256,1.0415870085113759,0.5940489805054247,0.5940489805054247,-0.0,0.0,0.0,0.044896694792575326,0.0448966947925753,1.3322676295501882e-15,1.3322676295501882e-15,6.661338147750937e-16,0.0,6.661338147750939e-16,0.0,1.3322676295501882e-15
6.4,2.29,1.4087626695725408,1.868406722670521,0.967797827545692,0.6163755058375975,0.6163755058375975,-0.0,0.0,0.0,0.049370119864679894,0.0493701198646799,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0,2.220446049250313e-16,0.0,0.0
7.2,2.29,1.4653975466392424,1.384435226671852,0.7074188464491897,0.7020789455543742,0.7020789455543741,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,0.054392427124618614,0.0543924271246186,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16,4.440892098500627e-16
8.0,2.29,1.48137654708682,1.3511645562669279,0.6939386097516248,0.7068270240680529,0.7068270240680529,-0.0,0.0,0.0,0.05799499399464812,0.0579949939946481,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,0.0,3.3306690738754696e-16,0.0,6.66133814775094e-16
8.8,2.29,1.4893167980775892,1.6407998168038211,0.8935013061480982,0.6397033964654585,0.6397033964654585,-0.0,0.0,0.0,0.04570816651126877,0.0457081665112687,3.1086244689504407e-15,3.1086244689504407e-15,1.554312234475218e-15,0.0,1.5543122344752192e-15,0.0,3.1086244689504407e-15
9.6,2.29,1.4963861814465456,1.7998543908860225,0.9907587565951865,0.609339693184818,0.6093396931848181,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04113938107589086,0.0411393810758908,2.6645352591003777e-15,2.6645352591003777e-15,1.332267629550187e-15,2.220446049250313e-16,1.3322676295501878e-15,0.0,2.6645352591003777e-15
10.4,2.29,1.5001900861868793,1.7700606332517201,0.976605626277357,0.6136670184686678,0.6136670184686679,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04435926162904067,0.0443592616290407,-1.3322676295501875e-15,1.3322676295501875e-15,6.661338147750933e-16,2.220446049250313e-16,6.661338147750939e-16,0.0,0.0
11.2,2.29,1.5018903558876548,1.7268562093017277,0.9530270872396227,0.6209445182579025,0.6209445182579026,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.045925271609628816,0.0459252716096288,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,2.220446049250313e-16,3.3306690738754696e-16,0.0,6.66133814775094e-16
12.0,2.29,1.5025680421661747,1.6621244825080839,0.9152722652204746,0.632777681485989,0.6327776814859889,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.045744440868856005,0.045744440868856,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16,4.440892098500627e-16,2.220446049250313e-16
12.8,2.29,1.527963781950314,1.7104660716207298,0.9607018774324554,0.6185662748565974,0.6185662748565977,-8.88178419700125e-16,8.88178419700125e-16,4.440892098500623e-16,0.03929267428068463,0.0392926742806846,1.3322676295501882e-15,1.3322676295501882e-15,6.661338147750937e-16,4.440892098500626e-16,6.661338147750939e-16,0.0,1.3322676295501882e-15
13.6,2.29,1.5316462817006142,1.611552201164497,0.9035409726941139,0.6365002384568891,0.6365002384568891,-0.0,0.0,0.0,0.03962082414049964,0.0396208241404996,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,0.0,9.992007221626409e-16,0.0,1.998401444325283e-15
14.4,2.29,1.5288274448895363,1.581829012383878,0.8830828460070461,0.643044453246007,0.6430444532460071,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.039684875172823,0.039684875172823,-0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0
15.2,2.29,1.5260634678675122,1.6485582217859902,0.9225926239425666,0.6304658351431848,0.6304658351431848,-0.0,0.0,0.0,0.04172068149420065,0.0417206814942006,2.2204460492503143e-15,2.2204460492503143e-15,1.110223024625156e-15,0.0,1.1102230246251565e-15,0.0,2.2204460492503143e-15
16.0,2.29,1.523059653332533,1.5950489590999681,0.8876256725798013,0.6415854911114318,0.6415854911114318,-0.0,0.0,0.0,0.04349918000325204,0.043499180003252,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,0.0,9.992007221626409e-16,0.0,1.998401444325283e-15
16.8,2.29,1.5219884198191271,1.5638548845644824,0.8671715038947481,0.6481807074744759,0.6481807074744759,-0.0,0.0,0.0,0.04305290687054879,0.0430529068705488,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0,2.220446049250313e-16,0.0,0.0
17.6,2.29,1.53334510636259,1.5353027450111023,0.8561792824725557,0.6517529882364431,0.6517529882364431,-0.0,0.0,0.0,0.04076009330911849,0.0407600933091185,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.0,2.220446049250313e-16,0.0,0.0
18.4,2.29,1.5405182049703174,1.4272097161359023,0.7878401472082652,0.6744079570837195,0.6744079570837193,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,0.03957455211392779,0.0395745521139277,4.662936703425663e-15,4.662936703425663e-15,2.331468351712826e-15,3.3306690738754696e-16,2.3314683517128287e-15,6.66133814775094e-16,4.662936703425663e-15
19.200000000000003,2.29,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.058067061738201954,0.0580670617382019,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,0.0,9.992007221626409e-16,0.0,1.998401444325283e-15
20.0,2.29,1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0622911350603241,0.0622911350603241,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2.4800000000000004,1.3940330785165496,1.8436934013879058,0.9439718843477187,0.6237622815978254,0.6237622815978255,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04332503919801744,0.0433250391980174,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,2.220446049250313e-16,9.992007221626409e-16,0.0,1.998401444325283e-15
4.8,2.4800000000000004,1.386661292020429,1.7720270905121553,0.8990230498161826,0.6379396931756902,0.6379396931756903,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.03922073930393136,0.0392207393039313,2.886579864025409e-15,2.886579864025409e-15,1.4432899320127023e-15,2.220446049250313e-16,1.4432899320127035e-15,0.0,2.886579864025409e-15
5.6,2.4800000000000004,1.3740678875681749,2.062279036490445,1.041587300954696,0.5940488936426028,0.5940488936426028,-0.0,0.0,0.0,0.04489668822770655,0.0448966882277065,2.442490654175346e-15,2.442490654175346e-15,1.2212453270876714e-15,0.0,1.2212453270876722e-15,0.0,2.442490654175346e-15
6.4,2.4800000000000004,1.4087632497697236,1.8684060483041227,0.9677978784630562,0.6163754901454896,0.6163754901454896,-0.0,0.0,0.0,0.049370118607781725,0.0493701186077817,1.110223024625157e-15,1.110223024625157e-15,5.551115123125781e-16,0.0,5.551115123125783e-16,0.0,1.110223024625157e-15
7.2,2.4800000000000004,1.4653975930831324,1.38443519609021,0.7074188560532869,0.702078942182957,0.702078942182957,-0.0,0.0,0.0,0.054392426863423535,0.0543924268634235,1.3322676295501882e-15,1.3322676295501882e-15,6.661338147750937e-16,0.0,6.661338147750939e-16,0.0,1.3322676295501882e-15
8.0,2.4800000000000004,1.4813765507805117,1.3511645550257612,0.6939386113264528,0.7068270235114874,0.7068270235114874,-0.0,0.0,0.0,0.057994993948982054,0.057994993948982,1.998401444325283e-15,1.998401444325283e-15,9.992007221626403e-16,0.0,9.992007221626409e-16,0.0,1.998401444325283e-15
8.8,2.4800000000000004,1.489316798464506,1.6407998160304098,0.8935013059365305,0.6397033965331288,0.6397033965331287,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.04570816651610396,0.0457081665161039,2.6645352591003777e-15,2.6645352591003777e-15,1.332267629550187e-15,2.220446049250313e-16,1.3322676295501878e-15,4.440892098500627e-16,2.6645352591003777e-15
9.6,2.4800000000000004,1.4963861810577896,1.7998543914545813,0.9907587566512814,0.6093396931677276,0.6093396931677275,4.440892098500627e-16,4.440892098500627e-16,2.220446049250313e-16,0.04113938107473701,0.041139381074737,6.66133814775094e-16,6.66133814775094e-16,3.3306690738754686e-16,2.220446049250313e-16,3.3306690738754696e-16,4.440892098500627e-16,6.66133814775094e-16
10.4,2.4800000000000004,1.5001900866548286,1.770060632456842,0.9766056261402153,0.6136670185107475,0.6136670185107475,-0.0,0.0,0.0,0.044359261632082425,0.0443592616320824,1.3322676295501882e-15,1.3322676295501882e-15,6.661338147750937e-16,0.0,6.661338147750939e-16,0.0,1.3322676295501882e-15
11.2,2.4800000000000004,1.501890355773569,1.7268562142085286,0.9530270900051258,0.6209445173992906,0.6209445173992907,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04592527154612558,0.0459252715461255,3.3306690738754724e-15,3.3306690738754724e-15,1.6653345369377332e-15,2.220446049250313e-16,1.6653345369377348e-15,0.0,3.3306690738754724e-15
12.0,2.4800000000000004,1.502567947447753,1.662124602936492,0.9152722746372837,0.6327776785066156,0.6327776785066157,-4.4408920985006257e-16,4.4408920985006257e-16,2.2204460492503123e-16,0.04574444065347266,0.0457444406534726,2.6645352591003777e-15,2.6645352591003777e-15,1.332267629550187e-15,2.220446049250313e-16,1.3322676295501878e-15,0.0,2.6645352591003777e-15
