D,eta,hk_loop_local_prefactor_diag,shell_access,coeff_l1,coeff_l2,coeff_align,coeff_participation,coeff_participation_access,gap_cv,c_tree_diag_cv,shell_gap_screen,tree_diag_screen,diag_dispersion_screen,eymh_loop_prefactor_diag,eymh_prefactor_source_recon,eymh_source_residual,abs_mu_diff_vs_const
8.0,0.96,0.2258410747793691,0.3633075560105363,0.5340456108622648,0.360506328551625,0.6750478259142605,2.1944763975780175,0.8216129416667318,0.5891268740470006,0.5580450474201091,0.7932694219547243,0.8602919843621317,0.6824433251472308,0.0460056556159852,0.04600565561598524,-4.163336342344337e-17,7.070844135403931e-05
8.8,0.96,0.2223372469819722,0.32136821487248435,0.4659139786146119,0.3128373896455267,0.6714488167445499,2.218064516931368,0.8194198049501549,0.1526414316992487,0.7386124246303037,0.9314357157759846,0.780678465556053,0.7271518053560996,0.0425742187585718,0.04257421875857185,-4.85722573273506e-17,6.94464117056981e-06
9.6,0.96,0.2103436369428326,0.3209732984685203,0.4654103916929098,0.3110229149002349,0.6682766875249664,2.239171601358526,0.8174819187755571,0.1066533286499557,0.8851615256495696,0.9505921042738744,0.7453861414369245,0.7085581806851098,0.039106770821974,0.03910677082197405,-4.85722573273506e-17,2.90878432451791e-14
10.4,0.96,0.2165968878056446,0.3337331239271595,0.4844721659189021,0.3229405197065204,0.6665821948594232,2.250570293087402,0.8164448510826822,0.1910896609391989,0.9172112607191568,0.9162790831336259,0.7516331537279977,0.6887057369507255,0.0406454635604034,0.04064546356040345,-5.551115123125783e-17,6.191760678786462e-06
11.2,0.96,0.2141961374641878,0.3452926237866013,0.5036498102811295,0.3353439264583454,0.6658275643371365,2.2556746521065096,0.815982576000944,0.263616892757297,0.918467784068744,0.8895949081049276,0.7609776677230721,0.6769618583880084,0.0408548877331765,0.0408548877331765,0.0,3.4440507639954543e-06
12.0,0.96,0.2033633873147403,0.3554793714957137,0.5221458797888384,0.3475023405588132,0.6655273057011327,2.257710447092826,0.8157985693179002,0.324701506182844,0.8771176375719667,0.8688423567258983,0.7756542802194966,0.6739212928304377,0.0397447059651436,0.03974470596514367,-6.938893903907228e-17,1.029936991296665e-06
12.8,0.96,0.2100711557195202,0.3023840820031647,0.4340749234581026,0.2840874118309545,0.6544663063411792,2.3346695246635663,0.8089909185776928,0.1142870052001219,0.7916661241161201,0.9473303846842511,0.7646143152761692,0.7243423734256585,0.0372231299446434,0.03722312994464342,-2.0816681711721685e-17,3.8647296799875636e-08
13.6,0.96,0.2082773251008593,0.2988704261474397,0.4287114397942616,0.2799012259607951,0.6528895662199254,2.3459596795157807,0.808015820525765,0.1152775579450587,0.6820332379477909,0.9469095974288698,0.7877345429328517,0.7459133989293614,0.037517440879936,0.037517440879936075,-7.632783294297951e-17,3.4221172000195414e-09
14.4,0.96,0.1981620938639441,0.31143214686360643,0.4446123313224836,0.2908175904788945,0.6540924980957408,2.3373387743396012,0.8087598519311779,0.1959995823623919,0.6958126886253156,0.9143963546007987,0.795108680670106,0.7270444791161954,0.0362881298688051,0.03628812986880518,-8.326672684688674e-17,6.079174653364668e-10
15.2,0.96,0.205104029139777,0.3226380950411735,0.4601641690336159,0.3015414531580154,0.6552910318751637,2.3287965619073443,0.8095004829369552,0.2635129579283289,0.8192287236544278,0.8896314957761173,0.7788828579946605,0.6929187219921671,0.0371183997457655,0.03711839974576551,-6.938893903907228e-18,4.012860761557098e-11
16.0,0.96,0.2036891577435576,0.33285771202960807,0.4756946960596452,0.312298204546419,0.6565097469727966,2.3201584411627563,0.8102528907525085,0.3217878591111364,0.7863184118128737,0.8697994340835512,0.7918348815196331,0.6887375318333927,0.0378356217492745,0.03783562174927455,-4.85722573273506e-17,7.608994840054193e-12
16.8,0.96,0.1940657427146949,0.3422610674663284,0.4914648746662304,0.3233960810855746,0.6580248106341338,2.3094866825030196,0.8111872845614223,0.3729068193667717,0.7837300268086972,0.8534527240071733,0.7978697883847091,0.6809441442999569,0.0366892642946298,0.03668926429462981,-1.3877787807814457e-17,3.0726768708837073e-12
17.6,0.96,0.2011363173486186,0.31092929648788725,0.4410367983505292,0.2876304861315658,0.6521689056498219,2.3511472152061024,0.807569752807658,0.2679119024066777,0.6787167217905434,0.888086893264368,0.8070547292918159,0.7167347272310843,0.0361985046360608,0.03619850463606079,1.3877787807814457e-17,4.034350757563207e-12
18.4,0.96,0.1999781067668977,0.2934342948281214,0.4179237790947546,0.2712877898789954,0.649132218479215,2.373196339844969,0.8056874198342772,0.20297833384972,0.5139240325215797,0.9117401859103199,0.837059063454707,0.7631803861321128,0.0360817095016701,0.03608170950167017,-6.938893903907228e-17,4.034350757563207e-12
19.200000000000003,0.96,0.1907155475682234,0.3044694702587371,0.0,0.0,0.0,inf,0.0,0.2685122027208125,0.0,0.8878767329178662,1.0,0.8878767329178662,5.1556393066254794e-17,0.0,5.1556393066254794e-17,4.034350757563207e-12
20.0,0.96,0.1978582751435992,0.3148270397844881,0.0,0.0,0.0,inf,0.0,0.3261537967964966,0.0,0.8683664853567993,1.0,0.8683664853567993,5.409153402121938e-17,0.0,5.409153402121938e-17,4.034350757563207e-12
4.0,1.15,0.2594822797956052,0.26767767385469626,0.5380514218296297,0.3850149370108706,0.7155727526964568,1.9529557779015474,0.8459153342365043,0.0529284688818641,0.8836057886019614,0.9745420116059422,0.7373723392413372,0.718600322786832,0.0422215487789907,0.04222154877899067,3.469446951953614e-17,1.252048136279882e-07
4.8,1.15,0.2385972532567175,0.25767406620130606,0.5497836083569774,0.3965162197627721,0.721222338635662,1.9224792473963748,0.8492481019323281,0.3330127461264275,1.0294549759836706,0.8661295363125563,0.751163037219033,0.6506044931216525,0.0339693935634384,0.033969393563438435,-3.469446951953614e-17,3.4803438335728742e-06
5.6,1.15,0.2408620932557482,0.31377884425076946,0.5468277902087512,0.3979730765235719,0.7277850241876807,1.8879642679665745,0.8531031732373762,0.0489632309804584,1.114343533227509,0.9763822314504504,0.696339575671587,0.6798935887414839,0.0438363735033216,0.04383637350332166,-6.245004513516506e-17,7.62354719725522e-05
6.4,1.15,0.2348317398037009,0.3410845234930134,0.5249815567765913,0.3726552849600859,0.7098445272024506,1.9846024507747857,0.8425227161343785,0.2368422574530327,1.0740871357703772,0.8991721408122968,0.7315833605376693,0.6578193764773104,0.0443922431525151,0.044392243152515165,-6.245004513516506e-17,0.0006463962240914611
7.2,1.15,0.2205935934157932,0.35120411348378744,0.5085809238493166,0.3470601010143223,0.6824088060313287,2.1473891529869156,0.8260803871484473,0.5397550802947837,0.5919363758443125,0.8058870502159887,0.8498918225214398,0.6849168138544938,0.0438341539125052,0.04383415391250523,-3.469446951953614e-17,6.176208364738756e-05
8.0,1.15,0.2258410747793691,0.3633075560105363,0.5340456115679116,0.3605063281259025,0.6750478242251391,2.1944764085601642,0.8216129406388016,0.5891268740470006,0.5580450454295189,0.7932694219547243,0.8602919847609095,0.682443325463569,0.0460056555797523,0.04600565557975235,-4.85722573273506e-17,7.070844134160481e-05
8.8,1.15,0.2223372469819722,0.32136821487248435,0.4659139785999588,0.3128373895519315,0.6714488165647821,2.218064518119059,0.8194198048404627,0.1526414316992487,0.7386124237174833,0.9314357157759846,0.7806784657444517,0.7271518055315808,0.0425742187631469,0.042574218763146925,-2.7755575615628914e-17,6.944641073758362e-06
9.6,1.15,0.2103436369428326,0.3209732984685203,0.4654103916376015,0.3110229148210471,0.6682766874342366,2.239171601966536,0.8174819187200636,0.1066533286499557,0.8851615257376086,0.9505921042738744,0.7453861414204513,0.7085581806694506,0.0391067708184551,0.03910677081845509,1.3877787807814457e-17,4.8627768478581856e-14
10.4,1.15,0.2165968878056446,0.3337331239271595,0.4844721658897742,0.3229405194508326,0.6665821943717343,2.2505702963805536,0.8164448507840161,0.1910896609391989,0.9172112583210936,0.9162790831336259,0.751633154155466,0.6887057373424057,0.0406454635686506,0.04064546356865068,-8.326672684688674e-17,6.191760555773751e-06
11.2,1.15,0.2141961374641878,0.3452926237866013,0.5036498114394391,0.3353439274195839,0.665827564714391,2.2556746495504023,0.8159825762321098,0.263616892757297,0.918467797540719,0.8895949081049276,0.7609776653739715,0.6769618562982606,0.0408548876186335,0.04085488761863355,-4.85722573273506e-17,3.444051052181596e-06
12.0,1.15,0.2033633873147403,0.3554793714957137,0.5221458624448468,0.3475023248995926,0.6655272978176641,2.257710500580009,0.8157985644861505,0.324701506182844,0.8771174745944522,0.8688423567258983,0.7756543089262624,0.6739213177720919,0.0397447072006881,0.03974470720068811,-6.938893903907228e-18,1.0299360036977734e-06
12.8,1.15,0.2100711557195202,0.3023840820031647,0.4340745255628638,0.2840868233849967,0.654465550625487,2.334674916383307,0.80899045150452,0.1142870052001219,0.7916609183428122,0.9473303846842511,0.7646153594825785,0.724343362634118,0.0372231592880323,0.037223159288032305,-6.938893903907228e-18,3.8647100000267776e-08
13.6,1.15,0.2082773251008593,0.2988704261474397,0.42871233344882,0.2799023406411726,0.652890805332027,2.345950774797728,0.8080165872876788,0.1152775579450587,0.6820383978019674,0.9469095974288698,0.7877334121916829,0.7459123282196966,0.0375174226280214,0.037517422628021456,-5.551115123125783e-17,3.4221343000019958e-09
14.4,1.15,0.1981620938639441,0.31143214686360643,0.4446077459097098,0.2908114864547793,0.6540855149964858,2.3373886820516865,0.8087555347547773,0.1959995823623919,0.6958003123615081,0.9143963546007987,0.7951112814892309,0.7270468572957223,0.0362880548607255,0.036288054860725553,-5.551115123125783e-17,6.079262458765096e-10
15.2,1.15,0.205104029139777,0.3226380950411735,0.4601576251820758,0.3015150870733361,0.6552430527561771,2.3291376191612168,0.8094708473788151,0.2635129579283289,0.8191392184055508,0.8896314957761173,0.7788995946720186,0.6929336114674794,0.0371178384258218,0.03711783842582179,1.3877787807814457e-17,4.017581627521413e-11
16.0,1.15,0.2036891577435576,0.33285771202960807,0.4757545680736621,0.3123675064253823,0.6565727948554722,2.3197128727354324,0.8102917961175913,0.3217878591111364,0.7864859789681974,0.8697994340835512,0.7918034130849411,0.6887101606067061,0.0378359347731363,0.03783593477313634,-4.163336342344337e-17,7.62455330703606e-12
16.8,1.15,0.1940657427146949,0.3422610674663284,0.4897804336620548,0.3214593528976459,0.6563335952277969,2.321404011421668,0.8101441817527278,0.3729068193667717,0.777435420037646,0.8534527240071733,0.7990367204374352,0.6819400656390874,0.03669567693295,0.03669567693295005,-4.85722573273506e-17,2.9295452058695886e-12
17.6,1.15,0.2011363173486186,0.31092929648788725,0.4410367983505292,0.2876304861315658,0.6521689056498219,2.3511472152061024,0.807569752807658,0.2679119024066777,0.6787167217905434,0.888086893264368,0.8070547292918159,0.7167347272310843,0.0361985046360608,0.03619850463606079,1.3877787807814457e-17,4.034350757563207e-12
18.4,1.15,0.1999781067668977,0.2934342948281214,0.4179237790947546,0.2712877898789954,0.649132218479215,2.373196339844969,0.8056874198342772,0.20297833384972,0.5139240325215797,0.9117401859103199,0.837059063454707,0.7631803861321128,0.0360817095016701,0.03608170950167017,-6.938893903907228e-17,4.034350757563207e-12
19.200000000000003,1.15,0.1907155475682234,0.3044694702587371,0.0,0.0,0.0,inf,0.0,0.2685122027208125,0.0,0.8878767329178662,1.0,0.8878767329178662,5.1556393066254794e-17,0.0,5.1556393066254794e-17,4.034350757563207e-12
20.0,1.15,0.1978582751435992,0.3148270397844881,0.0,0.0,0.0,inf,0.0,0.3261537967964966,0.0,0.8683664853567993,1.0,0.8683664853567993,5.409153402121938e-17,0.0,5.409153402121938e-17,4.034350757563207e-12
4.0,1.34,0.2594822797956052,0.26767767385469626,0.5388313145702636,0.3857203463759128,0.7158461951743432,1.9514640634056013,0.8460769440035245,0.0529284688818641,0.8843552012381466,0.9745420116059422,0.7372297040638986,0.7184613188140851,0.0422214463133334,0.04222144631333346,-6.245004513516506e-17,1.2797786741458594e-07
4.8,1.34,0.2385972532567175,0.25767406620130606,0.5498198315781759,0.3965372461718981,0.7212130654394495,1.922528685330159,0.8492426422639465,0.3330127461264275,1.02940766330775,0.8661295363125563,0.7511705590291359,0.6506110079835491,0.0339695153322144,0.03396951533221442,-2.0816681711721685e-17,3.4861142879094587e-06
5.6,1.34,0.2408620932557482,0.31377884425076946,0.5468292108264858,0.3979726306474925,0.7277823180769563,1.88797830801598,0.8531015871963645,0.0489632309804584,1.114336122027794,0.9763822314504504,0.6963407684577905,0.679894753356739,0.0438363670940539,0.0438363670940539,0.0,7.624170764586324e-05
6.4,1.34,0.2348317398037009,0.3410845234930134,0.5249816242679175,0.372655179387932,0.7098442348484036,1.9846040855184348,0.8425225426351532,0.2368422574530327,1.074086301683963,0.8991721408122968,0.7315834925633186,0.6578194951910961,0.0443922420221707,0.04439224202217071,-6.938893903907228e-18,0.0006463988784020103
7.2,1.34,0.2205935934157932,0.35120411348378744,0.5085809317316451,0.3470600953934085,0.6824087844027472,2.1473892891076196,0.8260803740573596,0.5397550802947837,0.5919363287547263,0.8058870502159887,0.8498918319085993,0.684916821419484,0.0438341537020088,0.04383415370200882,-2.0816681711721685e-17,6.176209077946027e-05
8.0,1.34,0.2258410747793691,0.3633075560105363,0.5340456122814372,0.3605063277093812,0.675047822543288,2.1944764194950417,0.8216129396152959,0.5891268740470006,0.5580450434646992,0.7932694219547243,0.8602919851545247,0.6824433257758119,0.0460056555434911,0.04600565554349113,-2.7755575615628914e-17,7.070844135181886e-05
8.8,1.34,0.2223372469819722,0.32136821487248435,0.4659139785801463,0.3128373894465296,0.6714488163671085,2.2180645194250483,0.8194198047198448,0.1526414316992487,0.7386124227298875,0.9314357157759846,0.7806784659482833,0.7271518057214368,0.0425742187679959,0.04257421876799597,-6.938893903907228e-17,6.944640969175353e-06
9.6,1.34,0.2103436369428326,0.3209732984685203,0.4654103915533039,0.3110229146979194,0.6682766872907213,2.239171602928281,0.8174819186322846,0.1066533286499557,0.8851615249852637,0.9505921042738744,0.7453861415612243,0.7085581808032683,0.0391067708216416,0.03910677082164157,2.7755575615628914e-17,4.440892098500626e-16
10.4,1.34,0.2165968878056446,0.3337331239271595,0.4844721658407972,0.3229405192489161,0.6665821940223452,2.250570298739827,0.8164448505700462,0.1910896609391989,0.9172112566030785,0.9162790831336259,0.751633154461712,0.6887057376230125,0.0406454635745591,0.04064546357455913,-2.7755575615628914e-17,6.1917604671224424e-06
11.2,1.34,0.2141961374641878,0.3452926237866013,0.5036498148648577,0.3353439334773654,0.6658275722137353,2.255674598738206,0.8159825808273944,0.263616892757297,0.9184678186239548,0.8895949081049276,0.7609776616977001,0.6769618530278683,0.0408548876513424,0.04085488765134246,-5.551115123125783e-17,3.4440515233047364e-06
12.0,1.34,0.2033633873147403,0.3554793714957137,0.5221458960718355,0.347502362433256,0.6655273268401741,2.2577103036702146,0.8157985822739422,0.324701506182844,0.8771176603749923,0.8688423567258983,0.7756542762029849,0.6739212893407222,0.0397447063905391,0.03974470639053915,-4.85722573273506e-17,1.0299371245026112e-06
12.8,1.34,0.2100711557195202,0.3023840820031647,0.4340746086355084,0.2840868937669081,0.6544655875171342,2.334674653176188,0.8089904743055596,0.1142870052001219,0.7916617090311255,0.9473303846842511,0.7646152008811201,0.7243432123861373,0.0372231526160822,0.03722315261608222,-2.0816681711721685e-17,3.8647150099949124e-08
13.6,1.34,0.2082773251008593,0.2988704261474397,0.4287133888843304,0.2799036785063636,0.6528923186532049,2.3459398995805634,0.808017523729037,0.1152775579450587,0.6820527031709029,0.9469095974288698,0.7877302773088651,0.7459093597690696,0.0375173168029891,0.03751731680298917,-6.938893903907228e-17,3.422214100019501e-09
14.4,1.34,0.1981620938639441,0.31143214686360643,0.4446108793449305,0.2908155866940934,0.6540901273548859,2.3373557176761057,0.8087583862655682,0.1959995823623919,0.695825588940341,0.9143963546007987,0.7951059697510154,0.7270420002616614,0.036287940382091,0.036287940382091016,-1.3877787807814457e-17,6.079361173949886e-10
15.2,1.34,0.205104029139777,0.3226380950411735,0.4601604749284071,0.3015248919256597,0.6552603023381607,2.3290149927138373,0.8094815021593519,0.2635129579283289,0.8191942230531922,0.8896314957761173,0.7788893091693274,0.6929244611603355,0.0371178368410239,0.03711783684102394,-4.163336342344337e-17,4.0154060240740167e-11
16.0,1.34,0.2036891577435576,0.33285771202960807,0.4757973517398619,0.3124170346996387,0.6566178511864649,2.3193945318165192,0.8103195981749823,0.3217878591111364,0.7866056950592111,0.8697994340835512,0.7917809331843315,0.6886906076018776,0.0378361587404274,0.03783615874042742,-2.0816681711721685e-17,7.63565278844864e-12
16.8,1.34,0.1940657427146949,0.3422610674663284,0.4913732508925202,0.3232848578384835,0.6579211571880959,2.310214444812795,0.8111233920853818,0.3729068193667717,0.779941435308551,0.8534527240071733,0.7985715271105025,0.6815430451270266,0.036718640725442,0.03671864072544208,-7.632783294297951e-17,2.993477987843455e-12
17.6,1.34,0.2011363173486186,0.31092929648788725,0.4410367983505291,0.2876304861315658,0.652168905649822,2.351147215206102,0.8075697528076581,0.2679119024066777,0.6787167217905432,0.888086893264368,0.807054729291816,0.7167347272310843,0.0361985046360608,0.0361985046360608,0.0,4.034350757563207e-12
18.4,1.34,0.1999781067668977,0.2934342948281214,0.4179237790947546,0.2712877898789954,0.649132218479215,2.373196339844969,0.8056874198342772,0.20297833384972,0.5139240325215797,0.9117401859103199,0.837059063454707,0.7631803861321128,0.0360817095016701,0.03608170950167017,-6.938893903907228e-17,4.034350757563207e-12
19.200000000000003,1.34,0.1907155475682234,0.3044694702587371,0.0,0.0,0.0,inf,0.0,0.2685122027208125,0.0,0.8878767329178662,1.0,0.8878767329178662,5.1556393066254794e-17,0.0,5.1556393066254794e-17,4.034350757563207e-12
20.0,1.34,0.1978582751435992,0.3148270397844881,0.0,0.0,0.0,inf,0.0,0.3261537967964966,0.0,0.8683664853567993,1.0,0.8683664853567993,5.409153402121938e-17,0.0,5.409153402121938e-17,4.034350757563207e-12
4.0,1.53,0.2594822797956052,0.26767767385469626,0.539600367380543,0.3864147491823633,0.7161128356123814,1.9500111014304182,0.8462345039127046,0.0529284688818641,0.8850803758025219,0.9745420116059422,0.7370917608723383,0.7183268873786947,0.0422214074296492,0.04222140742964917,2.7755575615628914e-17,1.3079997618348216e-07
4.8,1.53,0.2385972532567175,0.25767406620130606,0.5498560085537688,0.3965582179672932,0.7212037547981345,1.9225783248125694,0.8492371605141489,0.3330127461264275,1.02936026305976,0.8661295363125563,0.7511780949881144,0.6506175351002048,0.0339696368531941,0.033969636853194124,-2.0816681711721685e-17,3.4918922704463284e-06
5.6,1.53,0.2408620932557482,0.31377884425076946,0.5468306312049689,0.3979721845492114,0.727779611892369,1.8879923486052297,0.8531000011091132,0.0489632309804584,1.1143287106132855,0.9763822314504504,0.6963419612846935,0.6798959180117323,0.043836360684693,0.04383636068469305,-4.85722573273506e-17,7.624794303495719e-05
6.4,1.53,0.2348317398037009,0.3410845234930134,0.524981691757917,0.3726550738153081,0.7098439424953306,1.9846057202586593,0.8425223691364702,0.2368422574530327,1.0740854675977176,0.8991721408122968,0.7315836245890125,0.657819613904922,0.0443922408918542,0.044392240891854215,-1.3877787807814457e-17,0.0006464015327267703
7.2,1.53,0.2205935934157932,0.35120411348378744,0.508580939613542,0.3470600897724526,0.6824087627746627,2.1473894252252084,0.8260803609665726,0.5397550802947837,0.591936281666024,0.8058870502159887,0.8498918412955827,0.6849168289843325,0.0438341534915192,0.04383415349151927,-6.938893903907228e-17,6.17620979106448e-05
8.0,1.53,0.2258410747793691,0.3633075560105363,0.5340456129865254,0.3605063272826946,0.6750478208530676,2.1944764304843343,0.8216129385866969,0.5891268740470006,0.558045041471163,0.7932694219547243,0.8602919855538925,0.6824433260926183,0.0460056555072523,0.04600565550725234,-3.469446951953614e-17,7.070844133671983e-05
8.8,1.53,0.2223372469819722,0.32136821487248435,0.4659139785675425,0.3128373893503944,0.6714488161789357,2.2180645206682694,0.819419804605024,0.1526414316992487,0.7386124217557754,0.9314357157759846,0.7806784661493319,0.7271518059087009,0.0425742187729944,0.04257421877299444,-4.163336342344337e-17,6.9446408643702995e-06
9.6,1.53,0.2103436369428326,0.3209732984685203,0.4654103915254441,0.311022914629097,0.66827668718285,2.2391716036511613,0.8174819185663069,0.1066533286499557,0.885161524419776,0.9505921042738744,0.745386141667034,0.7085581809038501,0.0391067708240366,0.03910677082403665,-4.85722573273506e-17,3.68594044175552e-14
10.4,1.53,0.2165968878056446,0.3337331239271595,0.4844721655481628,0.3229405189266227,0.6665821937597326,2.250570300513136,0.8164448504092193,0.1910896609391989,0.9172112553117598,0.9162790831336259,0.7516331546918967,0.688705737833926,0.0406454635790001,0.040645463579000125,-2.7755575615628914e-17,6.191760394291812e-06
11.2,1.53,0.2141961374641878,0.3452926237866013,0.5036498122243913,0.3353439281233069,0.6658275650739267,2.255674647114349,0.8159825764524183,0.263616892757297,0.9184677763506895,0.8895949081049276,0.7609776690688647,0.6769618595852188,0.0408548878280331,0.04085488782803312,-2.0816681711721685e-17,3.4440506342936494e-06
12.0,1.53,0.2033633873147403,0.3554793714957137,0.5221458532405683,0.3475023093377522,0.6655272797458136,2.257710623192584,0.8157985534099785,0.324701506182844,0.8771174609399315,0.8688423567258983,0.7756543113313621,0.6739213198617443,0.0397447067843084,0.039744706784308435,-3.469446951953614e-17,1.0299359421012122e-06
12.8,1.53,0.2100711557195202,0.3023840820031647,0.4340747036053441,0.2840870812344012,0.6544658762070826,2.334672593490631,0.8089906527315891,0.1142870052001219,0.7916629950631761,0.9473303846842511,0.7646149429205701,0.7243429680122703,0.0372231482677041,0.037223148267704176,-7.632783294297951e-17,3.8647176899692104e-08
13.6,1.53,0.2082773251008593,0.2988704261474397,0.4287134432423762,0.2799039667385464,0.652892908189727,2.3459356630002377,0.8080178885332471,0.1152775579450587,0.6820541640823212,0.9469095974288698,0.7877299571664073,0.7459090566231035,0.0375173184938616,0.037517318493861605,-6.938893903907228e-18,3.422208800005601e-09
14.4,1.53,0.1981620938639441,0.31143214686360643,0.4446132180506422,0.2908186579449618,0.6540935944730216,2.337330938754592,0.808760529744758,0.1959995823623919,0.6958445880980939,0.9143963546007987,0.7951019772494361,0.7270383495327716,0.0362878543424638,0.036287854342463864,-6.245004513516506e-17,6.079434905118626e-10
15.2,1.53,0.205104029139777,0.3226380950411735,0.4601760972938615,0.3015410953061833,0.6552732683845238,2.3289228240902586,0.8094895109786933,0.2635129579283289,0.8192355631069402,0.8896314957761173,0.7788815791228622,0.6929175842675361,0.0371178356984729,0.03711783569847292,-2.0816681711721685e-17,4.014006405974918e-11
16.0,1.53,0.2036891577435576,0.33285771202960807,0.4754926416048454,0.3120978923206837,0.6563674492781117,2.3211645513400794,0.8101650753260793,0.3217878591111364,0.7845588602554318,0.8697994340835512,0.7921655448993375,0.6890251426539318,0.0378473192295447,0.037847319229544756,-5.551115123125783e-17,7.465050588487566e-12
16.8,1.53,0.1940657427146949,0.3422610674663284,0.4913478489597752,0.3232566327408648,0.6578977264787591,2.3103790020832933,0.8111089485875244,0.3729068193667717,0.7788930551818256,0.8534527240071733,0.7987660397553616,0.6817090524736354,0.0367269304951515,0.03672693049515151,-6.938893903907228e-18,2.972207660378535e-12
17.6,1.53,0.2011363173486186,0.31092929648788725,0.4410367983505292,0.2876304861315658,0.6521689056498219,2.3511472152061024,0.807569752807658,0.2679119024066777,0.6787167217905434,0.888086893264368,0.8070547292918159,0.7167347272310843,0.0361985046360608,0.03619850463606079,1.3877787807814457e-17,4.034350757563207e-12
18.4,1.53,0.1999781067668977,0.2934342948281214,0.4179237790947546,0.2712877898789954,0.649132218479215,2.373196339844969,0.8056874198342772,0.20297833384972,0.5139240325215797,0.9117401859103199,0.837059063454707,0.7631803861321128,0.0360817095016701,0.03608170950167017,-6.938893903907228e-17,4.034350757563207e-12
19.200000000000003,1.53,0.1907155475682234,0.3044694702587371,0.0,0.0,0.0,inf,0.0,0.2685122027208125,0.0,0.8878767329178662,1.0,0.8878767329178662,5.1556393066254794e-17,0.0,5.1556393066254794e-17,4.034350757563207e-12
20.0,1.53,0.1978582751435992,0.3148270397844881,0.0,0.0,0.0,inf,0.0,0.3261537967964966,0.0,0.8683664853567993,1.0,0.8683664853567993,5.409153402121938e-17,0.0,5.409153402121938e-17,4.034350757563207e-12
4.0,1.72,0.2594822797956052,0.26767767385469626,0.5403587428329503,0.387098221205988,0.7163726438042622,1.948596929650469,0.8463879983815119,0.0529284688818641,0.8857814836599387,0.9745420116059422,0.736958469258853,0.7181969891015585,0.0422214292991586,0.04222142929915863,-3.469446951953614e-17,1.3367154183541174e-07
4.8,1.72,0.2385972532567175,0.25767406620130606,0.5498921393244803,0.3965791351975836,0.7211944067517762,1.9226281656533117,0.8492316567060935,0.3330127461264275,1.0293127753474058,0.8661295363125563,0.7511856450801128,0.6506240744578865,0.0339697581265479,0.03396975812654789,6.938893903907228e-18,3.497677790065268e-06
5.6,1.72,0.2408620932557482,0.31377884425076946,0.5468320513442106,0.3979717382287375,0.7277769056339182,1.8880063897343407,0.8530984149756218,0.0489632309804584,1.1143212989839744,0.9763822314504504,0.696343154152298,0.6798970827064658,0.0438363542752391,0.04383635427523919,-8.326672684688674e-17,7.625417828194259e-05
6.4,1.72,0.2348317398037009,0.3410845234930134,0.5249817592466957,0.3726549682423529,0.7098436501433522,1.9846073549947818,0.842522195638401,0.2368422574530327,1.0740846335117982,0.8991721408122968,0.7315837566147264,0.6578197326187658,0.044392239761568,0.044392239761567996,6.938893903907228e-18,0.000646404186980476
7.2,1.72,0.2205935934157932,0.35120411348378744,0.5085809474957474,0.3470600841517522,0.682408741146667,2.1473895613422505,0.826080347875839,0.5397550802947837,0.5919362345779086,0.8058870502159887,0.8498918506824494,0.6849168365490869,0.0438341532810265,0.043834153281026515,-1.3877787807814457e-17,6.17621050431616e-05
8.0,1.72,0.2258410747793691,0.3633075560105363,0.5340456136973406,0.3605063268654692,0.6750478191733239,2.194476441405509,0.8216129375644738,0.5891268740470006,0.5580450395063701,0.7932694219547243,0.8602919859475022,0.6824433264048568,0.0460056554710626,0.04600565547106263,-3.469446951953614e-17,7.070844134560161e-05
8.8,1.72,0.2223372469819722,0.32136821487248435,0.4659139785683167,0.3128373892812882,0.6714488160294959,2.218064521655587,0.8194198045138377,0.1526414316992487,0.7386124209402581,0.9314357157759846,0.780678466317648,0.7271518060654764,0.0425742187774358,0.04257421877743582,-2.0816681711721685e-17,6.9446407777729036e-06
9.6,1.72,0.2103436369428326,0.3209732984685203,0.465410391573605,0.311022914712782,0.6682766872935054,2.239171602909622,0.8174819186339876,0.1066533286499557,0.8851615249535911,0.9505921042738744,0.7453861415671507,0.7085581808089019,0.0391067708220339,0.03910677082203397,-6.938893903907228e-17,3.1086244689504383e-15
10.4,1.72,0.2165968878056446,0.3337331239271595,0.4844721655696946,0.3229405188418555,0.666582193555139,2.2505703018946677,0.8164448502839239,0.1910896609391989,0.9172112543057322,0.9162790831336259,0.751633154871227,0.6887057379982425,0.04064546358246,0.040645463582459976,2.0816681711721685e-17,6.191760343776664e-06
11.2,1.72,0.2141961374641878,0.3452926237866013,0.5036498070834016,0.3353439222000231,0.6658275601096221,2.255674680750254,0.8159825734105,0.263616892757297,0.9184677489531516,0.8895949081049276,0.7609776738461574,0.6769618638350741,0.0408548879322096,0.04085488793220961,-6.938893903907228e-18,3.4440500115973105e-06
12.0,1.72,0.2033633873147403,0.3554793714957137,0.5221458667156461,0.3475023158135629,0.6655272749727773,2.257710655576336,0.8157985504846016,0.324701506182844,0.8771173442640625,0.8688423567258983,0.7756543318825848,0.673921337717517,0.039744707694837,0.03974470769483707,-6.938893903907228e-17,1.029935334399823e-06
