D,eta,coeff_l1,coeff_l2,tree_diag_susceptibility_parented,coeff_participation_access_parented,tree_diag_compressibility_parented,stationarity_s_part,stationarity_s_schur,stationarity_response_action,stationarity_response_weight,stationarity_score_alpha,stationarity_score_beta,stationarity_cross_xi,stationarity_lambda_quartic_density,eymh_parented_prefactor_diag
15.2,1.91,0.460176420399855,0.3015496795575044,0.6484251381185063,0.8095007489531926,0.778870734058019,0.4226751613203801,0.49982037037747185,0.9224955316978519,0.6304964425576893,-0.21133758066019004,-0.24991018518873592,0.13559468115004442,0.0018272189811986592,0.0417227069206722
16.0,1.91,0.4756050854519726,0.3122211513305756,0.5939783267082928,0.8102292463347305,0.7920612995507557,0.42087610238394174,0.46623298348028663,0.8871090858642283,0.6417512297859159,-0.21043805119197087,-0.23311649174014332,0.12801210706955826,0.0016872347831783092,0.0435104170036748
16.8,1.91,0.4914648746662304,0.3233960810855746,0.5708544933662566,0.8111872845614223,0.7978697883847091,0.41851264223677553,0.4516197345932803,0.8701323768300558,0.6472218270733888,-0.20925632111838777,-0.22580986729664015,0.12427508358902123,0.0016173888570840168,0.0429892169332644
17.6,1.91,0.4417361418233043,0.2884107038398475,0.5589259630817494,0.8080239254700619,0.8009165260861995,0.42632722033831255,0.4439970989426612,0.8703243192809738,0.647159715382016,-0.21316361016915628,-0.2219985494713306,0.12444575132329824,0.0016215229785325029,0.0404728338204473
18.4,1.91,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.43211885655718146,0.3557212906510838,0.7878401472082652,0.6744079570837195,-0.21605942827859073,-0.1778606453255419,0.10502599838694987,0.0012542352936230933,0.0395745521139277
19.200000000000003,1.91,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0580670617382019
20.0,1.91,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0622911350603241
4.0,2.1,0.5418441046355835,0.3884326845096482,0.8425189643155565,0.8466827406089446,0.7367056773450904,0.33285844569336515,0.6111336377369639,0.943992083430329,0.6237559819167099,-0.16642922284668257,-0.30556681886848197,0.1294646066993174,0.0016303151657577457,0.0433246016372041
4.8,2.1,0.5499642624141616,0.396620806157541,0.7720987972178324,0.8492205830079513,0.7512007875997743,0.3268726226619159,0.5721646052662601,0.899037227928176,0.6379351708015125,-0.16343631133095796,-0.28608230263313006,0.12148306025066904,0.001501497276340212,0.0392204612668997
5.6,2.1,0.5468348909050605,0.3979708449213627,1.0622931692654634,0.8530952425700025,0.6963455400095774,0.31776816344235587,0.7238185526299061,1.041586716072262,0.5940490673670097,-0.15888408172117793,-0.36190927631495307,0.1402256904528129,0.00173476167764348,0.0448967013573506
6.4,2.1,0.5249818942204559,0.3726547570952299,0.8684073970373135,0.8425218486439655,0.7315840206662764,0.3427113679666263,0.6250864086603047,0.967797776626931,0.6163755215301362,-0.17135568398331316,-0.31254320433015237,0.1348605388048677,0.001727430389698243,0.0493701211216125
7.2,2.1,0.5085809632599883,0.3470600729099493,0.3844352572533029,0.826080321694032,0.8498918694564775,0.3821265368570061,0.3252922999882062,0.7074188368452123,0.7020789489257493,-0.19106326842850305,-0.1626461499941031,0.08818996286634305,0.000958407560219855,0.0543924273858104
8.0,2.1,0.5340456151152255,0.3605063260244666,0.3511645575134635,0.8216129355154428,0.8602919867385913,0.39297175238695614,0.30096685578959154,0.6939386081765477,0.7068270246247064,-0.19648587619347807,-0.15048342789479577,0.08445432448687953,0.0008908612842714409,0.0579949940403214
8.8,2.1,0.4659139785382343,0.3128373890938964,0.6407998175195906,0.8194198042948722,0.7806784666977927,0.3983174897949974,0.49518381656173616,0.8935013063567336,0.6397033963987261,-0.1991587448974987,-0.24759190828086808,0.12831275132780257,0.0016843679010705747,0.0457081665065006
9.6,2.1,0.4654103915378921,0.3110229146283638,0.7998543910481194,0.8174819185544111,0.7453861416915628,0.4030529888631805,0.5877057677678782,0.9907587566310587,0.6093396931738888,-0.20152649443159024,-0.2938528838839391,0.14741767428801372,0.0020172422630602388,0.041139381075153
10.4,2.1,0.484472165907004,0.3229405193498306,0.7700606328719619,0.8164448506418236,0.7516331541930786,0.40559182492707696,0.5710138018588847,0.9766056267859617,0.6136670183126108,-0.20279591246353848,-0.28550690092944236,0.14505261674290434,0.001980873352317887,0.04435926161776
11.2,2.1,0.5036498088037761,0.3353439239388765,0.7268561977343179,0.8159825741324279,0.7609776701653461,0.4067245589518479,0.5463025286069199,0.9530270875587677,0.6209445181588169,-0.20336227947592395,-0.27315126430345993,0.14065751885342365,0.0019070914019008926,0.0459252716023004
12.0,2.1,0.5221458706675841,0.3475023283900836,0.662124567531244,0.815798562159714,0.7756543199711123,0.4071756291827787,0.508096644004427,0.9152722731872057,0.6327776789654042,-0.20358781459138936,-0.2540483220022135,0.1332406728851387,0.0017771166896672424,0.0457444406866391
12.8,2.1,0.4340746642168769,0.2840870098928235,0.7104657968898512,0.8089905878567921,0.7646149810218749,0.4239359925690712,0.5367657292635752,0.9607017218326465,0.6185663229809965,-0.2119679962845356,-0.2683828646317876,0.14352245548227038,0.0019703903146206297,0.039292677337651
13.6,2.1,0.4287129463086926,0.2799031772628408,0.6115510636284511,0.8080172173134949,0.78773105007487,0.42634382426352035,0.4771971087886773,0.9035409330521977,0.6365002510729337,-0.21317191213176018,-0.23859855439433866,0.13172053888880675,0.001757292942636035,0.0396208249258223
14.4,2.1,0.4446180764716878,0.2908247726596504,0.5818388056054022,0.808764613352277,0.7950947526697403,0.4244947285405354,0.4585879713635222,0.8830826999040575,0.6430445002213669,-0.2122473642702677,-0.2292939856817611,0.12723036373113378,0.0016734147880853323,0.0396848780718625
15.2,2.1,0.4601863597520658,0.3015592429187971,0.6484418594367001,0.8095048429227563,0.7788667837280973,0.42266504654478193,0.4998305141401449,0.9224955606849268,0.6304964334195656,-0.21133252327239097,-0.24991525707007245,0.13559419504444606,0.0018272058271326373,0.0417227063159626
16.0,2.1,0.475645961899241,0.3122659849792609,0.5941307412169186,0.8102525986927388,0.7920234342376005,0.42081845938576407,0.4663285978432175,0.8871470572289816,0.6417390458165633,-0.21040922969288203,-0.23316429892160875,0.12801860885569405,0.0016873421062911895,0.0435095909365593
16.8,2.1,0.4910757295075001,0.3231238319783042,0.5700582126764797,0.8111669733247626,0.7980720890912864,0.4185627206621552,0.4511126968107247,0.8696754174728799,0.647369721003149,-0.2092813603310776,-0.22555634840536234,0.12417663767230883,0.0016155654852960978,0.0429990402178998
17.6,2.1,0.4410367983505292,0.2876304861315658,0.5353027450111023,0.8075697528076581,0.8070547292918159,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.6517529882364431,-0.21372584643001108,-0.21436379480626677,0.12127571595302504,0.0015619019428042068,0.0407600933091185
18.4,2.1,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.43211885655718146,0.3557212906510838,0.7878401472082652,0.6744079570837195,-0.21605942827859073,-0.1778606453255419,0.10502599838694987,0.0012542352936230933,0.0395745521139277
19.200000000000003,2.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0580670617382019
20.0,2.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0622911350603241
4.0,2.29,0.5425714087112334,0.3890838356076979,0.8431172690797025,0.8468239689408454,0.7365860945327781,0.3325248696137854,0.6114583061152375,0.9439831757290229,0.623758760038884,-0.1662624348068927,-0.3057291530576188,0.1294050816934693,0.0016288308526784866,0.0433247945989391
4.8,2.29,0.5500002548145826,0.396641559984666,0.7720629765104903,0.8492150131643152,0.7512083799957394,0.32688574024764877,0.5721443913428389,0.8990301315904876,0.6379374343072258,-0.16344287012382439,-0.28607219567141945,0.12148400133099466,0.0015015311947538937,0.0392206004279653
5.6,2.29,0.5468363103267052,0.397970397934532,1.0622861029802562,0.8530936562979171,0.6963467329992324,0.31777188230862286,0.7238151262027529,1.0415870085113759,0.5940489805054247,-0.15888594115431143,-0.36190756310137645,0.14022663226508134,0.0017347844731204032,0.0448966947925753
6.4,2.29,0.5249819617054499,0.3726546515210717,0.8684067226705209,0.8425216751476001,0.7315841526921139,0.3427117798167962,0.6250860477288959,0.967797827545692,0.6163755058375975,-0.1713558899083981,-0.31254302386444793,0.13486061863279775,0.0017274323467741128,0.0493701198646799
7.2,2.29,0.5085809711420645,0.3470600672892139,0.384435226671852,0.8260803086033626,0.8498918788433112,0.3821265685504609,0.32529227789872883,0.7074188464491897,0.7020789455543742,-0.19106328427523045,-0.16264613894936442,0.08818996380470154,0.0009584075714106192,0.0543924271246186
8.0,2.29,0.53404561582292,0.3605063256017788,0.351164556266928,0.8216129344893957,0.8602919871354285,0.3929717548845971,0.3009668548670278,0.6939386097516249,0.7068270240680529,-0.19648587744229856,-0.1504834274335139,0.08445432470319947,0.0008908612874319409,0.0579949939946481
8.8,2.29,0.4659139785386467,0.3128373890229726,0.6407998168038211,0.8194198042016235,0.7806784668680712,0.3983174900225941,0.4951838161255041,0.8935013061480982,0.6397033964654585,-0.19915874501129704,-0.24759190806275205,0.12831275130013445,0.0016843679006955914,0.0457081665112687
9.6,2.29,0.4654103915025452,0.3110229145878883,0.7998543908860225,0.8174819185322618,0.745386141725128,0.4030529889173694,0.5877057676778171,0.9907587565951865,0.609339693184818,-0.2015264944586847,-0.29385288383890856,0.14741767428750807,0.002017242263118763,0.0411393810758908
10.4,2.29,0.4844721661030459,0.3229405197140431,0.7700606332517199,0.8164448509370297,0.751633154112449,0.40559182420392703,0.5710138020734299,0.9766056262773569,0.6136670184686678,-0.20279591210196352,-0.28550690103671494,0.1450526165736073,0.001980873348701447,0.0443592616290407
11.2,2.29,0.5036498110268487,0.3353439277723966,0.7268562093017278,0.8159825769955811,0.7609776676166278,0.40672455193416596,0.5463025353054567,0.9530270872396227,0.6209445182579025,-0.20336227596708298,-0.27315126765272835,0.14065751818294667,0.0019070913843283377,0.0459252716096288
12.0,2.29,0.5221458522321835,0.3475023011133877,0.6621244825080841,0.8157985445439423,0.775654339809753,0.4071756723693511,0.5080965928511236,0.9152722652204748,0.6327776814859889,-0.20358783618467555,-0.2540482964255618,0.13324067404106532,0.0017771167346597296,0.045744440868856
12.8,2.29,0.4340746973553115,0.2840870330062749,0.7104660716207296,0.8089905898864521,0.764614919616578,0.4239359875513121,0.5367658898811432,0.9607018774324553,0.6185662748565975,-0.21196799377565606,-0.2683829449405716,0.14352248656487213,0.001970390861481569,0.0392926742806846
13.6,2.29,0.4287132700889307,0.2799035751341509,0.6115522011644967,0.8080174864729378,0.7877307720594817,0.4263431580415828,0.47719781465253097,0.9035409726941137,0.6365002384568892,-0.2131715790207914,-0.23859890732626549,0.13172052586020536,0.001757292525342639,0.0396208241404996
14.4,2.29,0.4446151283567453,0.2908210013124604,0.581829012383878,0.8087620507215693,0.7950972139114211,0.424501065699025,0.45858178030802094,0.8830828460070459,0.643044453246007,-0.2122505328495125,-0.22929089015401047,0.1272305345933941,0.0016734190381753806,0.039684875172823
15.2,2.29,0.4601787422075712,0.3015462671749917,0.64855822178599,0.8094941265849855,0.7788392953546583,0.42269152299837454,0.49990110094419193,0.9225926239425665,0.6304658351431848,-0.21134576149918727,-0.24995055047209597,0.13561578031866406,0.001827610217741826,0.0417206814942006
16.0,2.29,0.4757099087102277,0.3123383300643215,0.5950489590999682,0.8102919851910855,0.7917954303350677,0.4207212414536048,0.4669044311261966,0.8876256725798014,0.6415854911114317,-0.2103606207268024,-0.2334522155630983,0.1281188376402919,0.001689176600992871,0.043499180003252
16.8,2.29,0.4904708457083839,0.3222566212209889,0.5638548845644825,0.8105770922384284,0.7996533749609294,0.42001765088172327,0.4471538530130249,0.8671715038947482,0.6481807074744759,-0.21000882544086164,-0.22357692650651245,0.12365748699400164,0.0016061017024137196,0.0430529068705488
17.6,2.29,0.4410367983505292,0.2876304861315658,0.5353027450111023,0.8075697528076581,0.8070547292918159,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.6517529882364431,-0.21372584643001108,-0.21436379480626677,0.12127571595302504,0.0015619019428042068,0.0407600933091185
18.4,2.29,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.43211885655718146,0.3557212906510838,0.7878401472082652,0.6744079570837195,-0.21605942827859073,-0.1778606453255419,0.10502599838694987,0.0012542352936230933,0.0395745521139277
19.200000000000003,2.29,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0580670617382019
20.0,2.29,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0622911350603241
4.0,2.4800000000000004,0.5432886708183449,0.3897243754046939,0.8436934013879057,0.8469610928453885,0.7364709983339134,0.3322010412652276,0.6117708430824911,0.9439718843477187,0.6237622815978254,-0.1661005206326138,-0.30588542154124554,0.12934675976331927,0.0016273813543500346,0.0433250391980174
4.8,2.4800000000000004,0.5500362011730254,0.3966622594415955,0.7720270905121552,0.8492094213553137,0.7512159864613336,0.3268989096507448,0.5721241401654378,0.8990230498161826,0.6379396931756902,-0.1634494548253724,-0.2860620700827189,0.12148495249539261,0.0015015653411658393,0.0392207393039313
5.6,2.4800000000000004,0.5468377295091886,0.3979699507256384,1.0622790364904453,0.8530920699796605,0.6963479260295623,0.31777560129004956,0.7238116996646466,1.041587300954696,0.5940488936426028,-0.15888780064502478,-0.3619058498323233,0.1402275740901457,0.0017348072690496648,0.0448966882277065
6.4,2.4800000000000004,0.5249820291892272,0.3726545459466243,0.8684060483041227,0.8425215016518929,0.7315842847179458,0.3427121916654885,0.6250856867975677,0.9677978784630562,0.6163754901454896,-0.17135609583274425,-0.31254284339878385,0.1348606984600637,0.0017274343038363896,0.0493701186077817
7.2,2.4800000000000004,0.5085809790242124,0.3470600616684379,0.3844351960902097,0.8260802955125865,0.8498918882302039,0.38212660024417394,0.3252922558091128,0.7074188560532868,0.702078942182957,-0.19106330012208697,-0.1626461279045564,0.08818996474307615,0.000958407582601619,0.0543924268634235
8.0,2.4800000000000004,0.5340456165328311,0.3605063251821097,0.3511645550257611,0.8216129334650834,0.8602919875305565,0.39297175737801554,0.3009668539484373,0.6939386113264528,0.7068270235114874,-0.19648587868900777,-0.15048342697421865,0.08445432491973419,0.0008908612905971943,0.057994993948982
8.8,2.4800000000000004,0.4659139785249925,0.312837388932531,0.6407998160304098,0.8194198040951829,0.7806784670520625,0.39831749028238883,0.4951838156541417,0.8935013059365305,0.6397033965331288,-0.19915874514119442,-0.24759190782707086,0.12831275127387515,0.0016843679003625343,0.0457081665161039
9.6,2.4800000000000004,0.4654103916079277,0.3110229147391156,0.7998543914545813,0.8174819186384513,0.7453861416073974,0.4030529886575729,0.5877057679937085,0.9907587566512814,0.6093396931677276,-0.20152649432878644,-0.2938528839968543,0.1474176742685738,0.0020172422624874175,0.041139381074737
10.4,2.4800000000000004,0.484472166060243,0.3229405195847777,0.770060632456842,0.8164448508096942,0.7516331542812162,0.4055918245158536,0.5710138016243617,0.9766056261402153,0.6136670185107475,-0.2027959122579268,-0.28550690081218083,0.14505261657947563,0.0019808733491333856,0.0443592616320824
11.2,2.4800000000000004,0.5036498115065705,0.3353439281172818,0.7268562142085286,0.8159825770265727,0.7609776665354822,0.40672455185820444,0.5463025381469213,0.9530270900051258,0.6209445173992906,-0.20336227592910222,-0.27315126907346066,0.14065751871152385,0.001907091393387596,0.0459252715461255
12.0,2.4800000000000004,0.5221458808632652,0.3475023420738989,0.6621246029364921,0.8157985702569724,0.7756543117099285,0.40717560933165686,0.5080966653056269,0.9152722746372838,0.6327776785066156,-0.20358780466582843,-0.25404833265281346,0.13324067190869865,0.0017771166610434654,0.0457444406534726
12.8,2.4800000000000004,0.43407475306767,0.2840871405594054,0.710466687235364,0.8089906911092709,0.7646147820201606,0.42393573730658995,0.5367662497915405,0.9607019870981305,0.6185662409388544,-0.21196786865329498,-0.26838312489577026,0.14352249124403113,0.0019703907738757567,0.0392926721261558
13.6,2.4800000000000004,0.4287132882100464,0.2799037448690885,0.611553164395072,0.808017714388943,0.7877305366448225,0.4263425939053435,0.47719841235596666,0.9035410062613102,0.636500227774125,-0.21317129695267176,-0.23859920617798333,0.1317205148274415,0.0017572921719775677,0.0396208234755196
14.4,2.4800000000000004,0.4446164117813267,0.2908225899600727,0.5818361431614226,0.8087630924169807,0.7950954217954129,0.4244984896762265,0.45858628822981046,0.8830847779060369,0.6430438320978419,-0.21224924483811325,-0.22929314411490523,0.12723090058317407,0.0016734254327701575,0.0396848368392563
15.2,2.4800000000000004,0.4601786639570842,0.301549176357824,0.6485621810243557,0.8094981002183104,0.7788383601117218,0.42268170545074457,0.4999035025782738,0.9225852080290184,0.6304681728875832,-0.21134085272537229,-0.2499517512891369,0.13561375158563757,0.0018275690912277682,0.041720836192971
16.0,2.4800000000000004,0.475576376979209,0.3121785204426075,0.5940982291768364,0.8101983827859575,0.792031510956423,0.42095228856645833,0.46630820279607055,0.8872604913625288,0.6417026492924123,-0.21047614428322917,-0.23315410139803527,0.12804695629200538,0.0016878979765153142,0.0435071232701649
16.8,2.4800000000000004,0.4913928052645493,0.3233073577511732,0.5686832230283708,0.8111354782425201,0.7984217774440924,0.418640375928511,0.45023655599808954,0.8688769319266005,0.6476282302863567,-0.2093201879642555,-0.22511827799904477,0.1240042259031329,0.0016123693090435128,0.0430162107013263
17.6,2.4800000000000004,0.4410367983505292,0.2876304861315658,0.5353027450111023,0.8075697528076581,0.8070547292918159,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.6517529882364431,-0.21372584643001108,-0.21436379480626677,0.12127571595302504,0.0015619019428042068,0.0407600933091185
18.4,2.4800000000000004,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.43211885655718146,0.3557212906510838,0.7878401472082652,0.6744079570837195,-0.21605942827859073,-0.1778606453255419,0.10502599838694987,0.0012542352936230933,0.0395745521139277
19.200000000000003,2.4800000000000004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0580670617382019
20.0,2.4800000000000004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0622911350603241
4.0,2.6700000000000004,0.5439960459251542,0.3903543874802041,0.8442475398336501,0.8470941080778521,0.7363603468226686,0.3318869659442709,0.6120713568156264,0.9439583227598973,0.6237665112156463,-0.16594348297213546,-0.3060356784078132,0.12928967220112642,0.0016259672230731664,0.0433253329771754
4.8,2.6700000000000004,0.5500721015302176,0.3966829045771668,0.7719911393035868,0.8492038076042449,0.7512236069807108,0.3269121308173564,0.5721038517773774,0.8990159825947338,0.6379419474102144,-0.1634560654086782,-0.2860519258886887,0.12148591373088002,0.001501599715280579,0.0392208778950012
5.6,2.6700000000000004,0.5468391484525335,0.3979695032947332,1.0622719697961418,0.8530904836152678,0.6963491191005488,0.3177793203865539,0.7238082730156404,1.0415875934021943,0.5940488067785529,-0.15888966019327694,-0.3619041365078202,0.14022851592798072,0.001734830065430696,0.0448966816627449
6.4,2.6700000000000004,0.5249820966717388,0.3726544403717685,0.8684053739378834,0.8425213281567485,0.731584416743818,0.3427126035129295,0.6250853258661944,0.9677979293791239,0.6163754744537817,-0.17135630175646474,-0.3125426629330972,0.1348607782867207,0.0017274362608863114,0.0493701173509156
7.2,2.6700000000000004,0.508580986906354,0.3470600560477498,0.3844351655088463,0.8260802824219206,0.8498918976170113,0.3821266319376211,0.3252922337196977,0.7074188656573188,0.7020789388115627,-0.19106331596881054,-0.16264611685984884,0.08818996568144552,0.000958407593792567,0.0543924266022302
8.0,2.6700000000000004,0.5340456172417759,0.3605063247614986,0.3511645537827346,0.8216129324404409,0.8602919879262766,0.39297175987223726,0.3009668530284705,0.6939386129007077,0.7068270229551245,-0.19648587993611863,-0.15048342651423524,0.08445432513607878,0.0008908612937589471,0.0579949939033326
8.8,2.6700000000000004,0.4659139785033694,0.3128373888224797,0.6407998151382058,0.8194198039700681,0.780678467264314,0.39831749058776317,0.4951838151103801,0.8935013056981433,0.6397033966093774,-0.19915874529388158,-0.24759190755519006,0.128312751245071,0.0016843679000078393,0.045708166521552
9.6,2.6700000000000004,0.465410391592976,0.3110229147101177,0.7998543912866299,0.8174819186134739,0.7453861416421748,0.40305298871868084,0.5877057679003947,0.9907587566190756,0.6093396931775397,-0.20152649435934042,-0.2938528839501974,0.1474176742695235,0.0020172422625783755,0.0411393810753994
10.4,2.6700000000000004,0.4844721662924376,0.3229405199894425,0.7700606352552394,0.8164448511255725,0.7516331536870647,0.4055918237420641,0.571013803205323,0.9766056269473871,0.6136670182630801,-0.20279591187103205,-0.2855069016026615,0.14505261665287864,0.0019808733495392983,0.0443592616141796
11.2,2.6700000000000004,0.5036498093007141,0.3353439248102642,0.7268561966005951,0.8159825747900348,0.7609776704151463,0.40672455734003216,0.5463025279503957,0.9530270852904279,0.6209445188630734,-0.20336227867001608,-0.27315126397519784,0.14065751827465622,0.0019070913905325005,0.0459252716543874
12.0,2.6700000000000004,0.5221458642838845,0.3475023176774308,0.6621245274945357,0.8157985545721026,0.7756543293129652,0.40717564778445736,0.5080966199167565,0.9152722677012138,0.6327776807011107,-0.20358782389222868,-0.25404830995837824,0.133240672969599,0.0017771167016694923,0.0457444408121159
12.8,2.6700000000000004,0.4340746380056786,0.2840869666292275,0.7104656992061008,0.808990550681297,0.764615002855244,0.4239360844749511,0.5367656721541297,0.9607017566290809,0.6185663122190452,-0.21196804223747556,-0.26838283607706487,0.1435224689293165,0.001970390615281547,0.0392926766540285
13.6,2.6700000000000004,0.4287126614851135,0.2799027248245785,0.6115485011197465,0.8080168326804232,0.7877316763566322,0.4263447763055187,0.47719551869898064,0.9035402950044993,0.6365004541317263,-0.21317238815275935,-0.23859775934949032,0.13172043227936062,0.0017572912193042584,0.0396208375658124
14.4,2.6700000000000004,0.4446173582169245,0.2908238515938058,0.5818422592281489,0.8087639858953826,0.795093884707462,0.424496280183937,0.45859015465739783,0.8830864348413348,0.6430432993570507,-0.2122481400919685,-0.22929507732869892,0.1272312144674121,0.0016734309168398504,0.0396848039616665
15.2,2.6700000000000004,0.4601863231991076,0.3015567346041367,0.648565576976475,0.8095015084087642,0.7788375579297587,0.42267328496580886,0.4999055625240015,0.9225788474898103,0.630470177949538,-0.21133664248290443,-0.24995278126200074,0.1356120115256672,0.0018275338165162115,0.0417209688766892
16.0,2.6700000000000004,0.4756106315686118,0.3122169055333523,0.5942096882257493,0.8102190132484614,0.7920038230610876,0.4209013622741202,0.46637812016405744,0.8872794824381777,0.6416965560095634,-0.2104506811370601,-0.23318906008202872,0.12804956482184573,0.0016879346918040098,0.0435067101485916
16.8,2.6700000000000004,0.490679030518103,0.3224877040039614,0.5668749664068236,0.810695627905226,0.7988823550892717,0.4197251999805615,0.44908316849081853,0.8688083684713801,0.6476504324815028,-0.20986259999028076,-0.22454158424540926,0.12401066431584787,0.0016126473096468948,0.0430176853966218
17.6,2.6700000000000004,0.4410367983505291,0.2876304861315658,0.5353027450111022,0.8075697528076582,0.8070547292918159,0.42745169286002205,0.42872758961253343,0.8561792824725555,0.6517529882364432,-0.21372584643001102,-0.21436379480626672,0.12127571595302501,0.0015619019428042065,0.0407600933091185
18.4,2.6700000000000004,0.4179237790947546,0.2712877898789954,0.4272097161359024,0.8056874198342772,0.8370590634547069,0.43211885655718146,0.3557212906510838,0.7878401472082652,0.6744079570837195,-0.21605942827859073,-0.1778606453255419,0.10502599838694987,0.0012542352936230933,0.0395745521139277
19.200000000000003,2.6700000000000004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0580670617382019
20.0,2.6700000000000004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0622911350603241
4.0,2.8600000000000003,0.5446936873950653,0.3909739567473896,0.8447798656622935,0.84722301246343,0.7362540978547906,0.33158264419891703,0.6123599563698315,0.9439426005687486,0.6237714147230805,-0.16579132209945852,-0.30617997818491577,0.12923384837005275,0.001624588969562953,0.0433256735630975
4.8,2.8600000000000003,0.5501079559268862,0.3967034954402546,0.7719551229655255,0.8491981719344301,0.7512312415380294,0.3269254036935839,0.5720835262219671,0.899008929915551,0.637944197014127,-0.16346270184679196,-0.28604176311098356,0.12148688502445214,0.0015016343168022218,0.0392210162013796
5.6,2.8600000000000003,0.5468405671567568,0.3979690556418407,1.0622649028973656,0.8530888972047498,0.696350312212189,0.3177830395981112,0.7238048462557426,1.0415878858538539,0.5940487199132795,-0.1588915197990556,-0.3619024231278713,0.14022945777857682,0.0017348528622632923,0.0448966750976909
6.4,2.8600000000000003,0.5249821641529593,0.3726543347964444,0.8684046995716257,0.8425211546621196,0.7315845487697653,0.34271301535923154,0.6250849649346809,0.9677979802939125,0.6163754587624685,-0.17135650767961577,-0.31254248246734045,0.134860858112791,0.0017274382179244207,0.049370116094081
7.2,2.8600000000000003,0.5085809947885837,0.347060050427191,0.3844351349277786,0.8260802693313372,0.8498919070037283,0.38212666363086895,0.32529221163049565,0.7074188752613646,0.7020789354401635,-0.19106333181543447,-0.16264610581524783,0.08818996661982498,0.000958407604983721,0.0543924263410365
8.0,2.8600000000000003,0.5340456179504225,0.3605063243400951,0.3511645525387312,0.8216129314151249,0.8602919883223076,0.39297176236809855,0.30096685210778074,0.6939386144758792,0.7068270223984375,-0.19648588118404928,-0.15048342605389037,0.08445432535253719,0.0008908612969222842,0.0579949938576565
8.8,2.8600000000000003,0.4659139785017077,0.3128373887519701,0.6407998144410846,0.819419803879186,0.780678467430156,0.39831749080958384,0.49518381468551337,0.8935013054950972,0.639703396674322,-0.19915874540479192,-0.24759190734275668,0.12831275121816407,0.0016843678996434268,0.0457081665261925
9.6,2.8600000000000003,0.4654103915818366,0.3110229146861929,0.7998543911409937,0.8174819185918154,0.7453861416723315,0.40305298877166934,0.5877057678194791,0.9907587565911484,0.6093396931860483,-0.20152649438583467,-0.29385288390973957,0.1474176742703469,0.002017242262657247,0.0411393810759739
10.4,2.8600000000000003,0.4844721661191192,0.3229405197766531,0.7700606344328736,0.81644485100263,0.7516331538616682,0.40559182404322913,0.5710138027407256,0.9766056267839547,0.6136670183132267,-0.20279591202161457,-0.2855069013703628,0.145052616652701,0.001980873349858185,0.0443592616178045
11.2,2.8600000000000003,0.5036498119178036,0.3353439284012014,0.7268562059379289,0.815982577038872,0.7609776683577941,0.4067245518280583,0.5463025333575244,0.9530270851855827,0.620944518895625,-0.20336227591402914,-0.2731512666787622,0.1406575177762555,0.0019070913772174128,0.0459252716567949
12.0,2.8600000000000003,0.5221458734526919,0.3475023314407336,0.6621245990073875,0.8157985635648557,0.775654312626715,0.40717562573795363,0.508096662941722,0.9152722886796756,0.6327776740637596,-0.20358781286897681,-0.254048331470861,0.13324067578263799,0.0017771167394269453,0.045744440332292
12.8,2.8600000000000003,0.434074690258554,0.2840870643017598,0.7104662577674276,0.8089906410594632,0.7646148780108036,0.4239358610405464,0.5367659987091935,0.9607018597497399,0.6185662803255633,-0.2119679305202732,-0.26838299935459675,0.14352247415852606,0.0019703905556750635,0.0392926746280852
13.6,2.8600000000000003,0.4287127388912641,0.279902942379336,0.6115495821932467,0.8080170737507324,0.7877314121401313,0.4263441796093525,0.47719618952777476,0.9035403691371273,0.636500430539001,-0.21317208980467625,-0.23859809476388738,0.13172042893135177,0.0017572909996996296,0.039620836097214
