D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
18.4,2.29,1.7949803590232282e-09,1.9969300124387082e-09,3.8732741948561017e-10,1.7969745348657373e-09,1.999148549020442e-09,3.877577300342448e-10,1.807523638066096e-09,2.0108845107423702e-09,3.900340540619382e-10,2.2185365817337405e-12,2.2185365817337405e-12,1.173596172192823e-11,1.173596172192823e-11,1.395449830366197e-11,1.395449830366197e-11,0.006987975650994567,1.5896510516836373,1.0,0.463514527796402,1.0011109736284771,1.0,0.0,0.0,action_normalized,0.17543792340978479,0.0,0.09421603304878111,0.5139240325215798,1.686044268142297e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215797,0.9043734450498737,1.229970175055255,1.2702190003210754,5.6207073804593766e-08,5.5421309149153085e-08,-7.85764655440681e-10,7.85764655440681e-10,12.249999016376224,12.249999030127107
19.200000000000003,2.29,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,1e-30,1e-30,5.716173653527695e-33,5.716173653527695e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0007338863028497,1.0,0.0,0.0,action_normalized,0.11589067975208274,0.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,5.6207073804593766e-08,5.5421309149153085e-08,-7.85764655440681e-10,7.85764655440681e-10,12.249999016376224,12.249999030127107
20.0,2.29,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005e-30,1e-30,1e-30,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005,1.5516627094173834,1.0,0.43932707173589636,1.0008103337191063,1.0,0.0,0.0,action_normalized,0.12796277184710375,0.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,5.6207073804593766e-08,5.5421309149153085e-08,-7.85764655440681e-10,7.85764655440681e-10,12.249999016376224,12.249999030127107
4.0,2.4800000000000004,0.00018188022143403752,0.0015198330466008035,0.0003243748766724725,0.0001820765412695555,0.0015214735403904576,0.0003247250039261805,0.00018264745871943692,0.001526244258175874,0.00032574320852223445,1.6404937896541492e-06,1.6404937896541492e-06,4.770717785416469e-06,4.770717785416469e-06,6.411211575070618e-06,6.411211575070618e-06,0.004218365687869251,1.280917082806759,1.0,0.24757629233153006,1.0010793907879048,1.0,0.0,0.0,action_normalized,0.17045056113280374,0.0,0.07718149434815945,0.7373895431433497,2.876436969381539e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8883488013290995,0.7588920048651987,1.2711243817151885,1.0767321020559757,2.863330704368112,2.8632948650002907,-3.583936782147745e-05,3.583936782147745e-05,13.383354689665474,13.382699137101369
4.8,2.4800000000000004,0.00019723472712080903,0.0015693552359671088,0.00015130647232297316,0.00019746345532323576,0.0015711751781615272,0.00015148193867180112,0.0001982329616193093,0.0015772979778960433,0.0001520722570441732,1.8199421944183145e-06,1.8199421944183145e-06,6.122799734516139e-06,6.122799734516139e-06,7.942741928934453e-06,7.942741928934453e-06,0.005061149793813107,1.3602809677586774,1.0,0.30769127235057525,1.0011596751026843,1.0,0.0,0.0,action_normalized,0.1831285519565795,0.0,0.07111786048012514,0.7484655663114287,2.993467745694783e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.029121952007604,0.8339479067863083,1.4727203729041105,1.4163259993902102,13.88716695832063,13.886611170849605,-0.0005557874710255817,0.0005557874710255817,974.5583665310905,974.4716158249132
5.6,2.4800000000000004,0.00015723407141749095,0.001302131195698094,5.95087694011172e-05,0.0001574979854407006,0.001304316795037381,5.9608653596745535e-05,0.00015821221619794631,0.0013102316844856565,5.9878970284782355e-05,2.185599339287001e-06,2.185599339287001e-06,5.914889448275541e-06,5.914889448275541e-06,8.100488787562542e-06,8.100488787562542e-06,0.006220946717446345,1.4305484675437201,1.0,0.35805791447458585,1.0016784785945592,1.0,0.0,0.0,action_normalized,0.2650547155839386,0.0,0.1092096338293002,0.7674180092973474,3.368030663815032e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1142916503198257,0.8790244134175882,1.3732047854896314,1.0711593535980681,58.01438788134137,58.008467723289726,-0.005920158051644364,0.005920158051644364,20032.43071986858,20028.241362367087
6.4,2.4800000000000004,0.0001040366924901613,0.000672270658810036,2.7225855101631526e-05,0.00010425347183182556,0.0006736714568107108,2.7282585114898106e-05,0.0001047689335375562,0.0006770022987685677,2.7417478731513126e-05,1.400798000674797e-06,1.400798000674797e-06,3.330841957856906e-06,3.330841957856906e-06,4.731639958531703e-06,4.731639958531703e-06,0.0070382961036958265,1.4775528482269376,1.0,0.3903872383399466,1.002083681598055,1.0,0.0,0.0,action_normalized,0.32904180913009895,0.0,0.1316552460415761,0.7152824913374339,4.490444038003538e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740812971703386,0.9010346820211551,1.4570594123103533,1.309910589913548,59.895566769515405,59.89484402808891,-0.0007227414264932008,0.0007227414264932008,21385.820823042715,21385.29236169031
7.2,2.4800000000000004,7.600620508195545e-05,0.0001209653670688274,1.7567924450041457e-05,7.616429155817682e-05,0.00012121696479830379,1.7604464246599326e-05,7.655034834747155e-05,0.00012183138175513111,1.769369665203836e-05,2.5159772947638316e-07,2.5159772947638316e-07,6.144169568273188e-07,6.144169568273188e-07,8.660146863037019e-07,8.660146863037019e-07,0.007159195291086523,1.4921401916441892,1.0,0.40021145959540433,1.002079915397051,1.0,0.0,0.0,action_normalized,0.3284470745060565,0.0,0.14069871838435052,0.6301148433093944,8.300513183159487e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.5919360462240219,0.9103279033972314,1.4320462832901086,1.6204236024415644,3.53280364425829,3.5330903214137175,0.0002866771554272951,0.0002866771554272951,28.430321156009022,28.437964495680475
8.0,2.4800000000000004,6.313932625028321e-05,8.59108199667477e-05,1.3492968614758651e-05,6.328043672320856e-05,8.610282259260495e-05,1.3523124134233914e-05,6.358692947585925e-05,8.651985339191553e-05,1.358862209466152e-05,1.920026258572555e-07,1.920026258572555e-07,4.1703079931057734e-07,4.1703079931057734e-07,6.090334251678328e-07,6.090334251678328e-07,0.007089135284747171,1.4658274448318904,1.0,0.38241989178356733,1.0022349062193978,1.0,0.0,0.0,action_normalized,0.35292224414386236,0.0,0.1520636193182569,0.605861904420752,9.732597763314594e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.5580450316041937,0.9133806414947753,1.4452584376452795,1.665287061215118,2.326336273832506,2.32640122596856,6.495213605406391e-05,6.495213605406391e-05,5.363118076361823,5.363870196725319
8.8,2.4800000000000004,2.2146858270532902e-05,5.848230718768981e-05,7.047750146085177e-06,2.2179891334263212e-05,5.856953625453208e-05,7.058262191490764e-06,2.230268430435237e-05,5.889379065258356e-05,7.097338351292426e-06,8.72290668422709e-08,8.72290668422709e-08,3.242543980514788e-07,3.242543980514788e-07,4.114834648937497e-07,4.114834648937497e-07,0.007036033369428432,1.5482467554553723,1.0,0.43712316521321565,1.0014915462647929,1.0,0.0,0.0,action_normalized,0.23553554527085543,0.0,0.11517223325097901,0.5937428188013033,1.2483365525809008e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124173819069,0.9135092949214365,1.2831884086545777,1.2087482232265034,1.5836853887134927,1.5836127596189096,-7.262909458316535e-05,7.262909458316535e-05,0.21087701266766848,0.2107102843429469
9.600000000000001,2.4800000000000004,1.0975147142501783e-05,4.3579838309926065e-05,3.9560295877021215e-06,1.0991844595504119e-05,4.364614013646026e-05,3.9620482421455506e-06,1.1052676290693501e-05,4.388768910214161e-05,3.983975236190791e-06,6.630182653419336e-08,6.630182653419336e-08,2.4154896568135054e-07,2.4154896568135054e-07,3.078507922155439e-07,3.078507922155439e-07,0.007064064580189724,1.5480056645464257,1.0,0.4369674344285572,1.0015213876210984,1.0,0.0,0.0,action_normalized,0.2402479033752912,0.0,0.11485685465158924,0.5829075332925521,1.520540353944639e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615247384971,0.912687496045802,1.3214390646168297,1.1497013156171452,0.9999999996784092,0.9999999996784376,2.8310687127941492e-14,2.8310687127941492e-14,1.0000000016079533,1.0000000016078117
10.4,2.4800000000000004,7.422066686678523e-06,2.996797598611787e-05,2.1099881278010496e-06,7.434887931429161e-06,3.0019744148682204e-05,2.1136330255565542e-06,7.474498685063798e-06,3.017967994066928e-05,2.124893800140047e-06,5.176816256433273e-08,5.176816256433273e-08,1.599357919870753e-07,1.599357919870753e-07,2.1170395455140804e-07,2.1170395455140804e-07,0.007064339435184949,1.5229622419775668,1.0,0.42065728173279693,1.0017274494142785,1.0,0.0,0.0,action_normalized,0.2727878774691614,0.0,0.12533762689732517,0.5770575930771609,1.8818072703150271e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.917211257615645,0.9115432850353611,1.38005388883335,1.2559774722814012,0.4952546194049395,0.49525488463802203,2.6523308255255174e-07,2.6523308255255174e-07,5.11602627317563,5.116023273570992
11.2,2.4800000000000004,4.558508082537998e-06,1.6473387832136306e-05,7.956066050852777e-07,4.567280239824141e-06,1.6505088368031526e-05,7.971376293044596e-07,4.590712079273942e-06,1.6589765585201666e-05,8.012272406198308e-07,3.1700535895219786e-08,3.1700535895219786e-08,8.467721717014018e-08,8.467721717014018e-08,1.1637775306535996e-07,1.1637775306535996e-07,0.007064591342791681,1.499419168235305,1.0,0.40507781194222237,1.00192434830153,1.0,0.0,0.0,action_normalized,0.30388090345615676,0.0,0.1353663151635882,0.5744380236196981,2.578737719268957e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184677908795132,0.9102765380356049,1.425828305897987,1.3404293458524341,0.15211175100148555,0.15211190969401325,1.5869252770195352e-07,1.5869252770195352e-07,9.732656762428611,9.732654287047012
12.0,2.4800000000000004,2.51049571798009e-06,8.248755831060166e-06,4.859946604585267e-07,2.5156934046686136e-06,8.26583391172484e-06,4.870008553543265e-07,2.5281407442455184e-06,8.30673223478543e-06,4.894104753062606e-07,1.7078080664673862e-08,1.7078080664673862e-08,4.089832306058981e-08,4.089832306058981e-08,5.797640372526367e-08,5.797640372526367e-08,0.007028502832749299,1.4779687035454037,1.0,0.3906686474340275,1.002070382614596,1.0,0.0,0.0,action_normalized,0.32694171783929804,0.0,0.14464355018632655,0.573393224602195,3.6558279429173075e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771174587906886,0.909309057457207,1.4365938131964964,1.407463712250409,0.03820532013257955,0.03820262470306413,-2.6954295154202335e-06,2.6954295154202335e-06,11.590529688220059,11.590575571035142
12.8,2.4800000000000004,6.987841025928219e-07,2.049408911684897e-06,2.0546668407898788e-07,6.99671395581801e-07,2.0520111834769173e-06,2.05727578892673e-07,7.037143036894879e-07,2.0638683105556145e-06,2.0691633364516415e-07,2.602271792020344e-09,2.602271792020344e-09,1.1857127078697258e-08,1.1857127078697258e-08,1.4459398870717602e-08,1.4459398870717602e-08,0.007055399626827026,1.5781226258875372,1.0,0.4562359290923607,1.0012697669933917,1.0,0.0,0.0,action_normalized,0.20051356650139,0.0,0.10063809092004923,0.5338323643152548,6.4640438474176565e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916637972139454,0.9085356366479935,1.2989830220181673,1.1597086448540501,0.0023603119148784086,0.002360271305377479,-4.0609500929524034e-08,4.0609500929524034e-08,12.20872936069172,12.20873007015986
13.600000000000001,2.4800000000000004,2.2326194978907245e-07,5.624667345886857e-07,8.964752703803287e-08,2.235297248441031e-07,5.631413437683946e-07,8.975504814276501e-08,2.2483100172864645e-07,5.664196675523458e-07,9.027755658991096e-08,6.746091797089012e-10,6.746091797089012e-10,3.2783237839511926e-09,3.2783237839511926e-09,3.952932963660094e-09,3.952932963660094e-09,0.007027851996528736,1.5835144599575646,1.0,0.4596467185984162,1.0011993761376878,1.0,0.0,0.0,action_normalized,0.1893978881133532,0.0,0.09808481357269962,0.5280211608046792,1.1763494738739079e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820515197401089,0.9078244391942292,1.26370002041045,1.1610009932696252,0.00017781558896087508,0.00017780280164427328,-1.2787316601805317e-08,1.2787316601805317e-08,12.24688842480808,12.246888648557697
14.4,2.4800000000000004,1.1131775215698983e-07,2.794000179578865e-07,4.0785166673063826e-08,1.1146950464080063e-07,2.7978090641350405e-07,4.084076652327052e-08,1.1209813134917525e-07,2.813587168723514e-07,4.1071085987860865e-08,3.808884556175393e-10,3.808884556175393e-10,1.577810458847371e-09,1.577810458847371e-09,1.95869891446491e-09,1.95869891446491e-09,0.0070103750485804965,1.5609164733916419,1.0,0.4452731317042589,1.0013632370477332,1.0,0.0,0.0,action_normalized,0.21527376585655983,0.0,0.10740742647090296,0.5324768155223147,1.7068971243440566e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.6958757842244063,0.9074217929250221,1.3078648997640685,1.2618790978739667,4.3877402874174614e-05,4.387272456693458e-05,-4.678307240035915e-09,4.678307240035915e-09,12.249232157482366,12.249232239350176
15.200000000000001,2.4800000000000004,4.967747595064845e-08,1.4687159898936166e-07,1.176045210847181e-08,4.97554551848934e-08,1.4710214481727169e-07,1.1778912608572583e-08,5.0027520460103277e-08,1.4790650657750384e-07,1.1843320281834053e-08,2.3054582791002812e-10,2.3054582791002812e-10,8.043617602321585e-10,8.043617602321585e-10,1.0349075881421866e-09,1.0349075881421866e-09,0.0070463424873392164,1.5399344597018174,1.0,0.4317398568847099,1.00156971006986,1.0,0.0,0.0,action_normalized,0.24787867862280175,0.0,0.11619019864791928,0.5368461997978402,2.4988186859965714e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.8194667197465321,0.9072053437120633,1.3881591836495004,1.3403122806873127,1.2124575704544754e-05,1.2124148977298958e-05,-4.2672724579551145e-10,4.2672724579551145e-10,12.249787820843952,12.249787828311614
16.0,2.4800000000000004,2.014453801101653e-08,5.599354655929196e-08,5.237878715422869e-09,2.0178888234961823e-08,5.608902608147068e-08,5.24681028321433e-09,2.028591842015731e-08,5.638652606160007e-08,5.274639719095988e-09,9.547952217871815e-11,9.547952217871815e-11,2.9749998012938777e-10,2.9749998012938777e-10,3.929795023081059e-10,3.929795023081059e-10,0.007018299901614147,1.520124718640573,1.0,0.4187923832293445,1.0017051879733607,1.0,0.0,0.0,action_normalized,0.2692724916250372,0.0,0.12459912372608362,0.54098728248732,4.065868177220089e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7852718264453679,0.9071300054581891,1.4024195146821474,1.4043428740235022,1.7622476007587655e-06,1.7620874490163788e-06,-1.6015174238667333e-10,1.6015174238667333e-10,12.249969160686396,12.249969163489043
16.8,2.4800000000000004,9.337349222530798e-09,2.5043653789138157e-08,2.2359326924194416e-09,9.354652290850145e-09,2.5090062254983465e-08,2.2400761056315167e-09,9.402796922519583e-09,2.5219190710886734e-08,2.2516048760939557e-09,4.640846584530759e-11,4.640846584530759e-11,1.2912845590326985e-10,1.2912845590326985e-10,1.7553692174857743e-10,1.7553692174857743e-10,0.007009237678597469,1.5013415333766713,1.0,0.40635906399495303,1.0018531028353952,1.0,0.0,0.0,action_normalized,0.29263027039820866,0.0,0.13268580337603814,0.5464962461447119,6.166773348968587e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.780749074955125,0.9061797356278646,1.4260866689694878,1.4580718575681215,3.5252210824165994e-07,3.5248372716292484e-07,-3.8381078735096375e-11,3.8381078735096375e-11,12.249993830863879,12.249993831535551
17.6,2.4800000000000004,3.484410888318046e-09,7.139226485334225e-09,8.222198924376402e-10,3.4892255624326104e-09,7.149091294640208e-09,8.233560158626563e-10,3.5088717188711048e-09,7.1893444005098275e-09,8.279919388784604e-10,9.864809305983397e-12,9.864809305983397e-12,4.025310586961934e-11,4.025310586961934e-11,5.0117915175602737e-11,5.0117915175602737e-11,0.00702007637361801,1.559816346703205,1.0,0.44456808785883606,1.0013817756484191,1.0,0.0,0.0,action_normalized,0.21820126433529216,0.0,0.10702376707827714,0.5253311760113417,1.0452097502090277e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905434,0.9037860142270192,1.3366351644987071,1.345257621215382,5.6207073804593766e-08,5.5421309149153085e-08,-7.85764655440681e-10,7.85764655440681e-10,12.249999016376224,12.249999030127107
18.4,2.4800000000000004,1.7949803590232282e-09,1.9969300124387082e-09,3.8732741948561017e-10,1.7969745348657373e-09,1.999148549020442e-09,3.877577300342448e-10,1.807523638066096e-09,2.0108845107423702e-09,3.900340540619382e-10,2.2185365817337405e-12,2.2185365817337405e-12,1.173596172192823e-11,1.173596172192823e-11,1.395449830366197e-11,1.395449830366197e-11,0.006987975650994567,1.5896510516836373,1.0,0.463514527796402,1.0011109736284771,1.0,0.0,0.0,action_normalized,0.17543792340978479,0.0,0.09421603304878111,0.5139240325215798,1.686044268142297e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215797,0.9043734450498737,1.229970175055255,1.2702190003210754,5.6207073804593766e-08,5.5421309149153085e-08,-7.85764655440681e-10,7.85764655440681e-10,12.249999016376224,12.249999030127107
19.200000000000003,2.4800000000000004,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,1e-30,1e-30,5.716173653527695e-33,5.716173653527695e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0007338863028497,1.0,0.0,0.0,action_normalized,0.11589067975208274,0.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,5.6207073804593766e-08,5.5421309149153085e-08,-7.85764655440681e-10,7.85764655440681e-10,12.249999016376224,12.249999030127107
20.0,2.4800000000000004,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005e-30,1e-30,1e-30,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005,1.5516627094173834,1.0,0.43932707173589636,1.0008103337191063,1.0,0.0,0.0,action_normalized,0.12796277184710375,0.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,5.6207073804593766e-08,5.5421309149153085e-08,-7.85764655440681e-10,7.85764655440681e-10,12.249999016376224,12.249999030127107
4.0,2.6700000000000004,0.0001834888120595809,0.0015230826335008037,0.0003228518417737125,0.0001836869658749565,0.0015247274456916557,0.00032320049695072536,0.00018426293295672642,0.001529508366391208,0.0003242139213173841,1.6448121908519808e-06,1.6448121908519808e-06,4.780920699552207e-06,4.780920699552207e-06,6.425732890404188e-06,6.425732890404188e-06,0.004218899716317196,1.280917082806759,1.0,0.24757629233153006,1.0010799231470924,1.0,0.0,0.0,action_normalized,0.17053462792609822,0.0,0.07718149434815945,0.7380469811128293,2.876311547830275e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8889322694743258,0.7589108590241562,1.271270248751495,1.0767321020559757,2.9026971890451216,2.9026605213413705,-3.6667703751103176e-05,3.6667703751103176e-05,14.113117762275687,14.112429014986999
4.8,2.6700000000000004,0.00019736992451803879,0.0015694394316102679,0.00015124680189505335,0.00019759880403574125,0.001571259427949869,0.00015142219485401765,0.0001983688377797229,0.0015773825560020604,0.00015201228040739108,1.8199963396012264e-06,1.8199963396012264e-06,6.123128052191269e-06,6.123128052191269e-06,7.943124391792495e-06,7.943124391792495e-06,0.005061121972475696,1.3602809677586774,1.0,0.30769127235057525,1.0011596473893445,1.0,0.0,0.0,action_normalized,0.18312417564136352,0.0,0.07111786048012514,0.7484380062185624,2.9934298259132183e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.0290740285883435,0.8339808739601283,1.4727083920492954,1.4163259993902102,13.899469934829549,13.898913214149502,-0.0005567206800467517,0.0005567206800467517,976.4796790731738,976.3926970927563
5.6,2.6700000000000004,0.00015724182456759554,0.001302126352564385,5.950687418721459e-05,0.00015750575009823892,0.001304311931302805,5.9606754631809906e-05,0.00015822001606709206,0.0013102267986947423,5.987706270831332e-05,2.185578738419852e-06,2.185578738419852e-06,5.9148673919374485e-06,5.9148673919374485e-06,8.1004461303573e-06,8.1004461303573e-06,0.006220937096007943,1.4305484675437201,1.0,0.35805791447458585,1.0016784690165557,1.0,0.0,0.0,action_normalized,0.2650532030862365,0.0,0.1092096338293002,0.7674103089396564,3.3680289924431367e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1142842376173367,0.8790269837621539,1.3732029323140094,1.0711593535980681,58.01738508976949,58.01146420834089,-0.0059208814286009215,0.0059208814286009215,20034.55184002033,20030.36174882663
6.4,2.6700000000000004,0.00010403708255399988,0.0006722701488916236,2.7225781826902705e-05,0.00010425386256741056,0.0006736709449185276,2.7282511650583495e-05,0.0001047693262050599,0.0006770017843454297,2.7417404903968012e-05,1.4007960269039324e-06,1.4007960269039324e-06,3.330839426902185e-06,3.330839426902185e-06,4.731635453806117e-06,4.731635453806117e-06,0.007038294741492236,1.4775528482269376,1.0,0.3903872383399466,1.0020836802425535,1.0,0.0,0.0,action_normalized,0.3290415950779118,0.0,0.1316552460415761,0.7152816209670805,4.4904440380872964e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740804630856768,0.9010347912624492,1.4570592037891879,1.309910589913548,59.89571924138318,59.894996456972976,-0.0007227844102075665,0.0007227844102075665,21385.93230979204,21385.40381563301
7.2,2.6700000000000004,7.600622864338473e-05,0.0001209653556031762,1.756792018956085e-05,7.616431516049782e-05,0.0001212169532958913,1.7604459975381812e-05,7.65503720694265e-05,0.00012183137019441591,1.7693692359171163e-05,2.5159769271509904e-07,2.5159769271509904e-07,6.14416898524618e-07,6.14416898524618e-07,8.66014591239717e-07,8.66014591239717e-07,0.00715919518379011,1.4921401916441892,1.0,0.40021145959540433,1.0020799152902957,1.0,0.0,0.0,action_normalized,0.3284470576479244,0.0,0.14069871838435052,0.6301147730409906,8.300513024405297e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.5919359991362121,0.9103279023427275,1.4320462715181563,1.6204236024415644,3.532803951222684,3.5330906281589627,0.0002866769362785959,0.0002866769362785959,28.430329339694335,28.437972674622486
8.0,2.6700000000000004,6.313932801633746e-05,8.591081903113288e-05,1.3492968299093392e-05,6.328043849266703e-05,8.610282165416063e-05,1.3523123817747187e-05,6.358693125388793e-05,8.651985244892593e-05,1.358862177664192e-05,1.9200262302774532e-07,1.9200262302774532e-07,4.170307947653037e-07,4.170307947653037e-07,6.09033417793049e-07,6.09033417793049e-07,0.0070891352761093315,1.4658274448318904,1.0,0.38241989178356733,1.0022349062108018,1.0,0.0,0.0,action_normalized,0.3529222427864062,0.0,0.1520636193182569,0.6058618987927822,9.732597749047201e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.5580450296288668,0.9133806404790165,1.4452584371514479,1.665287061215118,2.326336270941947,2.326401223056876,6.49521149287402e-05,6.49521149287402e-05,5.363118042891453,5.363870163007971
8.8,2.6700000000000004,2.2146858335423456e-05,5.848230710570905e-05,7.047750129323704e-06,2.2179891399229518e-05,5.856953617237348e-05,7.058262174697596e-06,2.2302684369678347e-05,5.889379056997011e-05,7.097338334406287e-06,8.722906666443463e-08,8.722906666443463e-08,3.242543975966289e-07,3.242543975966289e-07,4.1148346426106354e-07,4.1148346426106354e-07,0.0070360333684731545,1.5482467554553723,1.0,0.43712316521321565,1.001491546263843,1.0,0.0,0.0,action_normalized,0.23553554512085773,0.0,0.11517223325097901,0.5937428181056691,1.2483365526119756e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124163535156,0.9135092947602114,1.28318840839748,1.2087482232265034,1.583685385599573,1.5836127565025966,-7.26290969763621e-05,7.26290969763621e-05,0.21087700551789895,0.2107102771905116
9.600000000000001,2.6700000000000004,1.0975147146615624e-05,4.3579838298163136e-05,3.956029587259143e-06,1.099184459962215e-05,4.364614012467122e-05,3.962048241701152e-06,1.1052676294834323e-05,4.388768909028733e-05,3.9839752357439325e-06,6.630182650808441e-08,6.630182650808441e-08,2.415489656161087e-07,2.415489656161087e-07,3.078507921241931e-07,3.078507921241931e-07,0.0070640645800002615,1.5480056645464257,1.0,0.4369674344285572,1.00152138762091,1.0,0.0,0.0,action_normalized,0.24024790334552587,0.0,0.11485685465158924,0.582907533152099,1.5205403539707882e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615245526332,0.9126874960474894,1.3214390645703638,1.1497013156171452,0.9999999991528034,0.9999999991524792,-3.241851231905457e-13,3.241851231905457e-13,1.0000000042359827,1.0000000042376036
10.4,2.6700000000000004,7.4220666266363025e-06,2.9967976141729828e-05,2.1099881418428763e-06,7.434887871305495e-06,3.0019744304652903e-05,2.1136330396289695e-06,7.4744986246198115e-06,3.017968009747094e-05,2.1248938142874355e-06,5.17681629230749e-08,5.17681629230749e-08,1.5993579281803834e-07,1.5993579281803834e-07,2.1170395574111325e-07,2.1170395574111325e-07,0.0070643394382018205,1.5229622419775668,1.0,0.42065728173279693,1.0017274494172794,1.0,0.0,0.0,action_normalized,0.2727878779430515,0.0,0.12533762689732517,0.577057594864605,1.881807269394664e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.9172112609487872,0.9115432857625818,1.3800538896666354,1.2559774722814012,0.4952546244239773,0.49525488965997366,2.65235996388391e-07,2.65235996388391e-07,5.116026216413737,5.116023216776163
11.2,2.6700000000000004,4.558508269691014e-06,1.6473387263908685e-05,7.956065931607407e-07,4.567280427232369e-06,1.650508779833122e-05,7.971376173386611e-07,4.590712267643642e-06,1.6589765012578584e-05,8.012272285926434e-07,3.170053442253442e-08,3.170053442253442e-08,8.46772142473649e-08,8.46772142473649e-08,1.1637774866989932e-07,1.1637774866989932e-07,0.00706459131965347,1.499419168235305,1.0,0.40507781194222237,1.0019243482785103,1.0,0.0,0.0,action_normalized,0.3038808998210064,0.0,0.1353663151635882,0.5744380109277872,2.578737726380723e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184677686298309,0.9102765365166572,1.4258283003355663,1.3404293458524341,0.15211174052042012,0.15211189920596632,1.5868554620324105e-07,1.5868554620324105e-07,9.732656925918592,9.732654450645876
