D,eta,coeff_1,coeff_2,coeff_3,basis_1_mumu,basis_2_mumu,basis_3_mumu,basis_1_offdiag_frob,basis_2_offdiag_frob,basis_3_offdiag_frob,tree_term_1_mumu,tree_term_2_mumu,tree_term_3_mumu,C_tree_mumu,C_match_mumu,C_ir_mumu,delta_C_match_diag_mumu,delta_C_rge_diag_mumu,tree_rebuild_residual,match_rebuild_residual,ir_rebuild_residual,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,coeff_l1,coeff_l2,coeff_align,action_abs_diag,action_abs_offdiag,hk_omega_mid,hk_R_mid,hk_X_mid,hk_a1_well,hk_a2_well,hk_a2_barrier,hk_diag_density,hk_barrier_density,hk_abs_diag,hk_abs_offdiag,hk_barrier_ratio,hk_a1_flat,hk_a2_flat,hk_a1_well_geom,hk_a2_well_geom,hk_a2_barrier_geom,hk_diag_density_geom,hk_barrier_density_geom,hk_abs_diag_geom,hk_abs_offdiag_geom,hk_barrier_ratio_geom,hk_R_well_abs,hk_R_barrier_abs,hk_X_well_abs,hk_X_barrier_abs,hk_gradX_barrier,hk_curv_contrast_log,hk_curv_access,hk_barrier_stiffness_log,hk_loop_prefactor_diag,hk_loop_prefactor_offdiag,mu_mumu_tree_recon,mu_mumu_ir_recon,mu_mumu_ir_native,abs_delta_mu_mumu_ir_recon_vs_native,chi2_uv_rge
8.8,2.29,0.15532925414292123,0.2682273418634431,0.042357382532282384,1.0000000000000001e-60,0.00021803260940042338,1.0000000000000001e-60,2.3881380588317396e-32,2.9531854625161854e-32,2.579827620959073e-32,1.5532925414292125e-61,5.848230725902592e-05,4.235738253228239e-62,5.848230725902592e-05,5.850222153081128e-05,5.8826103259099326e-05,1.9914271785355614e-08,3.23881728288049e-07,0.0,0.0,0.0,1.5482467554553723,1.0,0.43712316521321565,1.0003405178885496,1.0,0.11517223325097901,0.5937428193931094,1.2483365525497638e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124182733729,0.9135092950845572,1.2831884088774443,1.2087482232265034,0.4659139785386467,0.3128373890229726,0.671448815517827,0.6133747341490511,0.0688289766739722,1.0181750711259014,8.259727716180359e-06,1.0000011563618803,2.2153271804510855,12.251230609730406,0.5000027059548982,12.251230609730406,0.5000027059548982,0.9245353107608211,0.3333345359777852,0.040812447490603636,1.0,0.5,1.2153271804510855,11.751230609730404,2.705954898062309e-06,11.751230609730404,2.705954898062309e-06,0.92157619679179,2.705947575890212e-06,2.3026991707759439e-07,3.9630234145144088,8.82375377797098e-06,0.5548232780320173,1.2353255289095678e-06,5.531180724703706e-13,5.652373257409156,0.3877141894585874,2.4021606027423186e-07,0.3722008151608848,2.3026986176307537e-07,1.800850939866935,1.5837017816147427,1.5837017816147427,0.0,0.21091465355269165
9.600000000000001,2.29,0.1615250297101309,0.26255859661368636,0.041326765178727985,1.0000000000000001e-60,0.00016598138027800193,1.0000000000000001e-60,1.6485998528050524e-32,2.5766752242221136e-32,1.956789256143102e-32,1.6152502971013094e-61,4.357983826979478e-05,4.132676517872799e-62,4.357983826979478e-05,4.359448965936234e-05,4.3835752778018485e-05,1.4651389567560142e-08,2.4126311865614217e-07,0.0,0.0,0.0,1.5480056645464257,1.0,0.4369674344285572,1.0003361965108006,1.0,0.11485685465158924,0.5829075326954241,1.5205403539759334e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615241092997,0.9126874962560492,1.3214390644595304,1.1497013156171452,0.4654103915025452,0.3110229145878883,0.6682766871271876,0.6099277763804,0.052512325937100604,1.0166650798672585,5.388569962363167e-06,1.0000007543997946,2.113724665240571,8.881031909501738,0.5000017405965005,8.881031909501738,0.5000017405965005,0.8987959952807777,0.33333410693088034,0.05629995992487686,1.0,0.5,1.113724665240571,8.38103190950174,1.740596500556963e-06,8.38103190950174,1.740596500556963e-06,0.8934019189309939,1.7405934708860589e-06,2.0768283898115396e-07,3.631710864914905,5.675853141313554e-06,0.5084395210880868,7.946194397895338e-07,1.5661252291734766e-13,5.80608011542953,0.3833111668199893,6.801594918813654e-08,0.3623054875621284,2.076828248554095e-07,0.9999999974080478,0.9999999976948076,0.9999999976948081,4.440892098500626e-16,1.0000000115259589
10.4,2.29,0.17639310392612517,0.2674408050772873,0.0406382570996334,1.0000000000000001e-60,0.00011205461341960352,1.0000000000000001e-60,1.297333462625057e-32,2.117117034267152e-32,1.4411276959137232e-32,1.7639310392612517e-61,2.9967976025562966e-05,4.063825709963341e-62,2.9967976025562966e-05,2.9979374108706825e-05,3.0139094821768375e-05,1.1398083143858743e-08,1.5972071306155007e-07,0.0,0.0,0.0,1.5229622419775668,1.0,0.42065728173279693,1.0003803421069923,1.0,0.12533762689732517,0.5770575937977077,1.8818072701279693e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.9172112585624159,0.9115432849486551,1.3800538890700427,1.2559774722814012,0.4844721661030459,0.32294051971404314,0.6665821946215886,0.6076185233736466,0.07885407222539348,1.0153805273192358,3.613952576791553e-06,1.0000005059533608,2.217750923707844,12.292100047434756,0.5000011613836357,12.292100047434756,0.5000011613836357,0.9247673432767315,0.3333338495034384,0.0406766264067287,1.0,0.5,1.217750923707844,11.792100047434758,1.1613836357476172e-06,11.792100047434758,1.1613836357476172e-06,0.9218267527386534,1.1613822869372342e-06,9.848827868453028e-08,3.9709269251342745,3.7871183290639358e-06,0.5559297695187984,5.30196566061681e-07,4.9491738844059265e-14,6.020583020118831,0.3774100061779538,2.149398858491227e-08,0.36235817545643023,9.848827656762438e-08,0.47287199632627114,0.495097868007864,0.495097868007864,0.0,5.117799178024455
11.2,2.29,0.1903918202999029,0.2731219571241865,0.04013603360275935,1.0000000000000001e-60,6.0315134839430895e-05,1.0000000000000001e-60,9.786270620734407e-33,1.553256383723317e-32,8.90454950613309e-33,1.9039182029990292e-61,1.6473387671554573e-05,4.013603360275936e-62,1.6473387671554573e-05,1.6480270852569717e-05,1.6564820746692593e-05,6.883181015143855e-09,8.454989412287625e-08,0.0,0.0,0.0,1.499419168235305,1.0,0.40507781194222237,1.0004178364008898,1.0,0.1353663151635882,0.574438023443826,2.5787377217544124e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184677846791967,0.9102765337790458,1.4258283043479079,1.3404293458524341,0.5036498110268487,0.3353439277723966,0.6658275659603493,0.6060872088369258,0.0931100906006975,1.0142824410064095,2.503424455001628e-06,1.0000003504794237,2.218709133881447,12.30799250134595,0.5000007992184813,12.30799250134595,0.5000007992184813,0.9248571863939011,0.333333688541358,0.040624074085502025,1.0,0.5,1.2187091338814469,11.807992501345952,7.992184813274223e-07,11.807992501345952,7.992184813274223e-07,0.9219237519154612,7.992178425777519e-07,6.76845349653061e-08,3.974051523526457,2.6061461721852246e-06,0.556367213293704,3.6486046412016194e-07,1.7133770280926153e-14,6.183234722887541,0.37311264781838893,7.4411017798086714e-09,0.3582510509304326,6.768453446165858e-08,0.14288762190129953,0.15201465370239658,0.15201465370239664,5.551115123125783e-17,9.73417140358468
12.0,2.29,0.20336920285352214,0.27894906346941584,0.03982758590924552,1.0000000000000001e-60,2.957082437531488e-05,1.0000000000000001e-60,7.026954938208634e-33,1.0875812498441646e-32,6.986406599875982e-33,2.0336920285352215e-61,8.24875376551266e-06,3.982758590924553e-62,8.24875376551266e-06,8.252371130851172e-06,8.293202841738406e-06,3.6173653385129578e-09,4.08317108872337e-08,0.0,0.0,0.0,1.4779687035454037,1.0,0.3906686474340275,1.000438534770384,1.0,0.14464355018632655,0.5733930785188157,3.6558279871948243e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771172992589951,0.909309125993386,1.436593773313573,1.407463712250409,0.5221458522321835,0.3475023011133877,0.6655272652800147,0.6051700159165385,0.1001704111263923,1.013332521703754,1.7819504812323868e-06,1.0000002494730673,2.116370113120926,8.915327185882708,0.5000005647178117,8.915327185882708,0.5000005647178117,0.8991460411489209,0.33333358431893295,0.056083254634732356,1.0,0.5,1.1163701131209263,8.415327185882706,5.647178117713068e-07,8.415327185882706,5.647178117713068e-07,0.8937902018424388,5.647174928652799e-07,6.710586520256277e-08,3.640337325394325,1.8414706023683223e-06,0.5096472255552056,2.57805884319227e-07,6.407787557438435e-15,6.295976838564704,0.37021863623661705,2.782866801665598e-09,0.3500064690863518,6.710586501581608e-08,0.035826588024852814,0.038168600738186134,0.038168600738186134,0.0,11.591154750096186
12.8,2.29,0.17135243212775808,0.22310068788592188,0.03962157734163159,1.0000000000000001e-60,9.186019029316344e-06,1.0000000000000001e-60,4.0388379677876596e-33,6.0616892131868145e-33,4.55444315358891e-33,1.713524321277581e-61,2.049407164373645e-06,3.9621577341631595e-62,2.049407164373645e-06,2.049950596769188e-06,2.061795817168893e-06,5.434323955430375e-10,1.184522039970528e-08,0.0,0.0,0.0,1.5781226258875372,1.0,0.4562359290923607,1.0002651656561907,1.0,0.10063809092004923,0.533831761956101,6.464043951341822e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916631112425582,0.9085359295993752,1.2989828505253205,1.1597086448540501,0.4340746973553115,0.28408703300627497,0.6544657745248297,0.5946056708488913,0.05401592903496103,1.012497807015756,1.2911169053946058e-06,1.0000001807563668,2.220261480797612,12.334214972575495,0.50000040825811,12.334214972575495,0.50000040825811,0.9250049588928406,0.33333351478133283,0.04053767583667349,1.0,0.5,1.220261480797612,11.834214972575499,4.082581100397719e-07,11.834214972575499,4.082581100397719e-07,0.9220832748916216,4.0825794336515557e-07,3.4498115082907104e-08,3.9791135243400397,1.3312761727949578e-06,0.5570758934076054,1.8637866420040464e-07,2.56082265677955e-15,6.475518170704546,0.3657458013593058,1.1121511511321626e-09,0.3512080175322714,3.449811504453998e-08,0.002211491480655217,0.002361118203116302,0.002361118203116302,0.0,12.20871527444027
13.600000000000001,2.29,0.17197414492594107,0.217289233226246,0.03944989193674362,1.0000000000000001e-60,2.5885617446326796e-06,1.0000000000000001e-60,2.2787958365921463e-33,3.2178015753819755e-33,3.0149352342625718e-33,1.719741449259411e-61,5.624665966500285e-07,3.944989193674362e-62,5.624665966500285e-07,5.626058039657617e-07,5.658810101081267e-07,1.3920731573315428e-10,3.27520614236505e-09,0.0,0.0,0.0,1.5835144599575646,1.0,0.4596467185984162,1.000247494369554,1.0,0.09808481357269962,0.5280197945307815,1.1763491354089638e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820504454706652,0.9078255609830228,1.263699751843089,1.1610009932696252,0.4287132700889307,0.2799035751341509,0.6528922584460441,0.5927122807852527,0.0542016832731214,1.011762877532728,9.556588152057026e-07,1.0000001337922342,2.2209042963055294,12.344891910878538,0.5000003011139055,12.344891910878538,0.5000003011139055,0.9250649606847084,0.3333334671617089,0.040502606642776384,1.0,0.5,1.2209042963055294,11.844891910878538,3.0111390540763943e-07,11.844891910878538,3.0111390540763943e-07,0.9221480408758376,3.011138147380827e-07,2.542141436774882e-08,3.9812096618658566,9.818930214946953e-07,0.55736935266122,1.3746502300199428e-07,1.0842126758400704e-15,6.6079508759505305,0.36254853131307285,4.70867601078178e-10,0.3481500597922349,2.54214143557787e-08,0.00016657976400080696,0.00017788555047183437,0.00017788555047183442,5.421010862427522e-20,12.24688720063717
14.4,2.29,0.181243719127208,0.2240039570937439,0.03936745213579343,1.0000000000000001e-60,1.2472862552806118e-06,1.0000000000000001e-60,1.567404010988234e-33,2.233639411615592e-33,2.035717144397029e-33,1.8124371912720803e-61,2.7939705681149466e-07,3.936745213579343e-62,2.7939705681149466e-07,2.7947411859936174e-07,2.8105019894364195e-07,7.706178786707804e-11,1.5760803442802069e-09,0.0,0.0,0.0,1.5609164733916419,1.0,0.4452731317042589,1.0002758146014368,1.0,0.10740742647090296,0.5324706060175548,1.7068965601937106e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.695867255817441,0.9074250518596708,1.3078627676623271,1.2618790978739667,0.4446151283567453,0.2908210013124604,0.6540960546873581,0.593543146345882,0.07820466983296465,1.0111106416733688,7.205812327255459e-07,1.0000001008813726,2.118138437267512,8.938285272118142,0.5000002260463465,8.938285272118142,0.5000002260463465,0.899379020362245,0.3333334337983611,0.05593916627454647,1.0,0.5,1.118138437267512,8.438285272118144,2.260463464301547e-07,8.438285272118144,2.260463464301547e-07,0.8940485510695334,2.2604629533321548e-07,2.6788184938124694e-08,3.6461035997853655,7.371075678382429e-07,0.5104545039699513,1.0319505950527104e-07,4.829147055055109e-16,6.6942981343684655,0.36050848843144706,2.0972714474368812e-10,0.3408757031425171,2.6788184932506487e-08,4.110289620212541e-05,4.3880355593268176e-05,4.3880355593268176e-05,0.0,12.249232105811398
15.200000000000001,2.29,0.19008097815127067,0.23076453361690863,0.039333230439391964,1.0000000000000001e-60,6.36458540351539e-07,1.0000000000000001e-60,1.0224279419523345e-33,1.595567034444544e-33,1.0936942886213224e-33,1.900809781512707e-61,1.468720582307213e-07,3.933323043939197e-62,1.468720582307213e-07,1.4691903363101914e-07,1.4772239413028212e-07,4.697540029783378e-11,8.033604992629702e-10,0.0,0.0,0.0,1.5399344597018174,1.0,0.4317398568847099,1.0003198389187413,1.0,0.11619019864791928,0.5368226415498417,2.498812114529351e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.8194617171975535,0.9072272012461313,1.3881579330122558,1.3403122806873127,0.46017874220757127,0.3015462671749917,0.6552807409755887,0.5944885126657745,0.0913126303214539,1.0105250061205142,5.500853938359986e-07,1.000000077011955,2.2219831696611854,12.363137967251323,0.5000001723792271,12.363137967251323,0.5000001723792271,0.9251672771432374,0.3333334099463144,0.04044282072267381,1.0,0.5,1.2219831696611854,11.863137967251324,1.723792269802766e-07,11.863137967251324,1.723792269802766e-07,0.9222584720349006,1.7237919726568383e-07,1.4530660222964318e-08,3.9847277271560393,5.621061264270024e-07,0.5578618818018455,7.869485769027903e-08,2.2497849227674766e-16,6.850580333077239,0.3569021128774012,9.77069125258946e-11,0.3427484075797823,1.4530660221544571e-08,1.1358137778099361e-05,1.2122658444954984e-05,1.2122658444954984e-05,0.0,12.249787854395704
16.0,2.29,0.19848294401607447,0.237942124704944,0.03928483998920925,1.0000000000000001e-60,2.3577682401147757e-07,1.0000000000000001e-60,6.366952551262236e-34,9.711371149564362e-34,7.299676125005615e-34,1.984829440160745e-61,5.610123846147463e-08,3.928483998920926e-62,5.610123846147463e-08,5.612063976567194e-08,5.641830742691614e-08,1.9401304197311872e-11,2.976676612441948e-10,0.0,0.0,0.0,1.520124718640573,1.0,0.4187923832293445,1.000345826664961,1.0,0.12459912372608362,0.5415392062573733,4.0653165950024656e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7865284897150572,0.9070552828249248,1.4027336804995698,1.4043428740235022,0.4757099087102277,0.3123383300643215,0.6565731012649101,0.595548100063081,0.09833096456347752,1.009998877106056,4.263324857011415e-07,1.000000059686548,2.2224441133415525,12.370801756946312,0.5000001333147813,12.370801756946312,0.5000001333147813,0.9252101692794535,0.33333339258434197,0.04041776298242165,1.0,0.5,1.222444113341552,11.870801756946314,1.333147813511935e-07,11.870801756946314,1.333147813511935e-07,0.922304762447273,1.333147635783649e-07,1.123047828451714e-08,3.9862308043746264,4.347220840377282e-07,0.5580723126124476,6.086109177456844e-08,1.091022930580196e-16,6.962350737851868,0.35438827760203895,4.738251936475096e-11,0.3403428047371568,1.1230478283985011e-08,1.6571952038769013e-06,1.768256953378479e-06,1.768256953378479e-06,0.0,12.249969055522856
16.8,2.29,0.20865734583617832,0.24240063545207519,0.03941286442013044,1.0000000000000001e-60,1.0225565476109463e-07,1.0000000000000001e-60,4.243519037651276e-34,6.395487620536675e-34,4.784519404143322e-34,2.0865734583617833e-61,2.4786835692657354e-08,3.941286442013045e-62,2.4786835692657354e-08,2.479594172123566e-08,2.4923556457085692e-08,9.106028578306978e-12,1.2761473585003172e-10,0.0,0.0,0.0,1.5013415333766713,1.0,0.40635906399495303,1.0003673735805254,1.0,0.13268580337603814,0.5432180507548596,6.170586853108524e-27,0.3729068193667717,1.1893186878231288,0.1777839621892827,0.7741202161518416,0.9071615083644379,1.4244294542686669,1.4580718575681215,0.4904708457083839,0.32225662122098897,0.6570352224617058,0.596037063456925,0.10152303855745878,1.009523513998177,3.3488469669205205e-07,1.0000000468838575,2.119403827084807,8.954730376020542,0.5000001044168244,8.954730376020542,0.5000001044168244,0.8995452451018814,0.33333337974080757,0.055836422027373545,1.0,0.5,1.1194038270848077,8.454730376020544,1.0441682444597141e-07,8.454730376020544,1.0441682444597141e-07,0.894232837930922,1.0441681354309931e-07,1.2350106958126098e-08,3.65022987092872,3.40489627069013e-07,0.5110321819300209,4.76685478024246e-08,5.485072290351744e-17,7.030216328961326,0.35288758323983177,2.3821395674625917e-11,0.3337042090102289,1.2350106957831901e-08,3.2349751308262095e-07,3.4508437584130394e-07,3.4508437584130415e-07,2.117582368135751e-22,12.249993961024167
17.6,2.29,0.18962990788759784,0.21279271638670577,0.038614174076225596,1.0000000000000001e-60,3.355014497939953e-08,1.0000000000000001e-60,2.7110732989817773e-34,3.6633397319604162e-34,2.9184389339704e-34,1.8962990788759788e-61,7.1392264853342256e-09,3.86141740762256e-62,7.1392264853342256e-09,7.141180208951782e-09,7.181388771290394e-09,1.9537236175565413e-12,4.020856233861165e-11,0.0,0.0,0.0,1.559816346703205,1.0,0.44456808785883606,1.0002736604058675,1.0,0.10702376707827714,0.5253311760113416,1.0452097502090277e-26,0.2679119024066777,0.7319116463917812,0.1320001313909301,0.6787167217905434,0.9037860142270192,1.3366351644987071,1.345257621215382,0.4410367983505292,0.28763048613156583,0.6521689056498219,0.5894211358400495,0.09117840286518317,1.0090900654241295,2.6545618336643267e-07,1.0000000371638658,2.2232373197579536,12.38422789795775,0.5000000827258511,12.38422789795775,0.5000000827258511,0.9252851933167855,0.3333333701003762,0.04037394069664244,1.0,0.5,1.2232373197579536,11.884227897957754,8.272585109894264e-08,11.884227897957754,8.272585109894264e-08,0.922385725561521,8.272584425537678e-08,6.9609781812715555e-09,3.988817347036804,2.697581989459456e-07,0.5584344285851527,3.77661478481933e-08,2.8489173389221154e-17,7.169869496509011,0.34985850851417527,1.237270712668905e-11,0.3360073109897049,6.960978181185429e-09,2.6836822269855552e-08,2.8649836333229696e-08,5.555271242474103e-08,2.690287609151133e-08,12.249999027827547
18.4,2.29,0.1794980359023228,0.19969300124387082,0.03873274194856101,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,1.7949803590232284e-61,1.9969300124387082e-09,3.873274194856101e-62,1.9969300124387082e-09,1.997365072042292e-09,2.0090905638981574e-09,4.3505960358358404e-13,1.1725491855865617e-11,0.0,0.0,0.0,1.5896510516836373,1.0,0.463514527796402,1.0002178642220176,1.0,0.09421603304878111,0.5139240325215798,1.6860442681422976e-26,0.20297833384972,0.5093420730458487,0.0,0.5139240325215799,0.9043734450498737,1.229970175055255,1.2702190003210754,0.41792377909475464,0.27128778987899543,0.649132218479215,0.5870579407189149,0.07894833438248254,1.0086949138283985,2.12809755032579e-07,1.0000000297933658,2.223583936488238,12.389995084439638,0.5000000662279563,12.389995084439638,0.5000000662279563,0.9253173736290546,0.33333336276797926,0.04035514645650643,1.0,0.5,1.2235839364882382,11.889995084439644,6.622795631524081e-08,11.889995084439644,6.622795631524081e-08,0.9224204514083046,6.622795192909891e-08,5.570057501698456e-09,3.9899476189833853,2.1596071991930412e-07,0.5585926666576739,3.023450079630678e-08,1.5241591041239538e-17,7.2665924276481615,0.34780573356292427,6.619336595864629e-12,0.3340420949612821,5.570057501661586e-09,2.0996865139845838e-09,2.242354624116195e-09,5.555271242474103e-08,5.331035780062483e-08,12.249999027827547
19.200000000000003,2.29,0.0,0.0,0.0,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,0.0,0.0,0.0,0.0,1e-30,1.0057161736535278e-30,1e-30,5.716173653527695e-33,0.0,0.0,0.0,1.5704009692603986,1.0,0.4513309811859851,1.0,1.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,0.0,0.0,0.0,-0.0,-0.0,1.0083331353964178,1.7234851319392037e-07,1.0000000241287919,2.1203541289254564,8.967089674543494,0.500000053527889,8.967089674543494,0.500000053527889,0.8996698100796608,0.33333335712350537,0.055759457268207094,1.0,0.5,1.1203541289254564,8.467089674543494,5.352788896920116e-08,8.467089674543494,5.352788896920116e-08,0.8943709171057134,5.352788610396642e-08,6.321875759758873e-09,3.653328681278661,1.7454745921042652e-07,0.5114660153790127,2.4436644282431084e-08,8.377418847020591e-18,7.320775214994881,0.3466714724806728,3.638311098543657e-12,0.3278513221250676,6.321875759735872e-09,0.0,5.6189625491977885e-52,5.555271242474103e-08,5.555271242474103e-08,12.249999027827547
20.0,2.29,0.0,0.0,0.0,1.0000000000000001e-60,1e-08,1.0000000000000001e-60,2.0000000000000003e-34,2.0000000000000003e-34,2.0000000000000003e-34,0.0,0.0,0.0,0.0,1e-30,1.0055641423643005e-30,1e-30,5.564142364300414e-33,0.0,0.0,0.0,1.5516627094173834,1.0,0.43932707173589636,1.0,1.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,0.0,0.0,0.0,-0.0,-0.0,1.007999425050114,1.405570735761822e-07,1.0000000196779903,2.224191608311563,12.400287296810635,0.5000000436430984,12.400287296810635,0.5000000436430984,0.9253747342985693,0.3333333527302654,0.04032164994852166,1.0,0.5,1.2241916083115632,11.900287296810637,4.364309837953688e-08,11.900287296810637,4.364309837953688e-08,0.9224823465561708,4.3643096474816925e-08,3.6673987182841835e-09,3.9919291575377067,1.4231444802892805e-07,0.558870082055279,1.9924022734991943e-08,4.7199658785088955e-18,7.447933832799711,0.34405252396449,2.049870895647485e-12,0.3304484964087956,3.6673987182766656e-09,0.0,5.617263872026334e-52,5.555271242474103e-08,5.555271242474103e-08,12.249999027827547
4.0,2.4800000000000004,0.05586234461222883,0.36613104476175984,0.12129528144435624,1.0000000000000001e-60,0.0041510630369783405,1.0000000000000001e-60,1.1412036525285907e-31,1.2885748774484689e-31,1.0342645694866756e-31,5.586234461222884e-62,0.0015198330466008035,1.2129528144435625e-61,0.0015198330466008035,0.0015202230351580807,0.0015249898318713294,3.899885572772148e-07,4.7667967132487745e-06,0.0,0.0,0.0,1.280917082806759,1.0,0.24757629233153006,1.0002565996035877,1.0,0.07718149434815945,0.7373895431433497,2.876436969381539e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8883488013290995,0.7588920048651987,1.2711243817151885,1.0767321020559757,0.5432886708183449,0.3897243754046939,0.7173430927938547,0.5443859378665307,0.025916726340239185,1.0399282813788122,0.0003971717229458095,1.0000556040412125,2.1966240095107397,11.939227316409962,0.5001836766919643,11.939227316409962,0.5001836766919643,0.9227156324294754,0.3334149574236889,0.041894141340661384,1.0,0.5,1.1966240095107399,11.439227316409962,0.0001836766919642534,11.439227316409962,0.0001836766919642534,0.9196091546071524,0.00018364296103266838,1.605673940063792e-05,3.9020348136219765,0.0005873525588659454,0.5462848739070769,8.222935824121802e-05,0.0002535704397484617,3.8223922746698986,0.4553745263706248,2.405807972768336,0.4366871128119951,4.7145169454714e-06,1216.2435139996196,2.863299459186816,2.863299459186816,0.0,13.38278317035268
4.8,2.4800000000000004,0.07764875174366001,0.3771488030708251,0.09523864635854032,1.0000000000000001e-60,0.004161103583490356,1.0000000000000001e-60,1.0079858792610566e-31,1.2901323317381603e-31,7.971721936714691e-32,7.7648751743660015e-62,0.0015693552359671088,9.523864635854032e-62,0.0015693552359671088,0.0015698068713595522,0.001575924338863366,4.516353924433579e-07,6.117467503813801e-06,0.0,0.0,0.0,1.3602809677586774,1.0,0.30769127235057525,1.0002877840415558,1.0,0.07111786048012514,0.7484655663114287,2.993467745694783e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.029121952007604,0.8339479067863083,1.4727203729041105,1.4163259993902102,0.5500362011730254,0.39666225944159555,0.7211566413186268,0.6014070714927133,0.10021035932380458,1.0333205335754574,0.00016518363110749093,1.000023125708355,2.1006236190363605,8.712081613251453,0.5000639755523397,8.712081613251453,0.5000639755523397,0.8970354616217835,0.3333617656995001,0.05739890852166959,1.0,0.5,1.10062361903636,8.212081613251454,6.397555233973386e-05,8.212081613251454,6.397555233973386e-05,0.8914469017988819,6.397145973026364e-05,7.790418477636594e-06,3.588990062075087,0.00020859695254771168,0.5024586086905123,2.9203573356669195e-05,2.5792971459201976e-07,4.235664296367017,0.43703287156825393,0.09965637607141929,0.4126309918075527,7.084411682736998e-06,1296.7948941391971,13.886698648001571,13.886698648001571,0.0,974.4852695375266
5.6,2.4800000000000004,0.10066397855416293,0.3791499029400984,0.06702384801492733,1.0000000000000001e-60,0.00343434400378527,1.0000000000000001e-60,7.904352146000565e-32,1.1720655278243226e-31,5.959444798111691e-32,1.0066397855416293e-61,0.0013021311956980942,6.7023848014927344e-62,0.0013021311956980942,0.0013026963281855273,0.001308603869049226,5.651324874330309e-07,5.907540863698754e-06,0.0,0.0,0.0,1.4305484675437201,1.0,0.35805791447458585,1.000434005797035,1.0,0.1092096338293002,0.7674180092973474,3.3680306638150317e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1142916503198257,0.8790244134175882,1.3732047854896314,1.0711593535980681,0.5468377295091886,0.39796995072563845,0.727766079862182,0.6397241514560722,0.028398791414330677,1.0285452641561494,7.660504636946285e-05,1.0000107247064918,2.2063608369255485,12.101930923526595,0.5000279354719778,12.101930923526595,0.5000279354719778,0.9236753722915497,0.33334574886743423,0.04131802921630508,1.0,0.5,1.206360836925548,11.601930923526593,2.7935471977609552e-05,11.601930923526593,2.7935471977609552e-05,0.9206470813029853,2.793469160881491e-05,2.4078295381815732e-06,3.9337853378007,9.109242879519339e-05,0.5507299472920979,1.2752940031335227e-05,6.694228054582783e-10,4.63532837546055,0.42125045802038286,0.00029062936435809007,0.40419131404542613,2.4071299555326695e-06,892.7672650682056,58.00804987618068,58.00804987618065,2.842170943040401e-14,20027.945692400972
6.4,2.4800000000000004,0.12575726941450807,0.34686440091848236,0.0523603588562368,1.0000000000000001e-60,0.0019381367964826934,1.0000000000000001e-60,5.752501155700377e-32,8.804855016370669e-32,4.5605734319466625e-32,1.2575726941450808e-61,0.000672270658810036,5.23603588562368e-62,0.000672270658810036,0.0006726234255379357,0.0006759490857020545,3.527667278997162e-07,3.325660164118778e-06,0.0,0.0,0.0,1.4775528482269376,1.0,0.3903872383399466,1.0005247391408159,1.0,0.1316552460415761,0.7152824913374339,4.490444038003538e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740812971703386,0.9010346820211551,1.4570594123103533,1.309910589913548,0.5249820291892272,0.37265454594662434,0.7098424807457606,0.6395926939238643,0.09346794319789063,1.0249824673198273,3.9737823800067885e-05,1.000005563295332,2.209439552837929,12.152665839924776,0.5000138690251117,12.152665839924776,0.5000138690251117,0.9239697858844318,0.33333949728750206,0.04114437734167195,1.0,0.5,1.209439552837929,11.652665839924776,1.3869025111697671e-05,11.652665839924776,1.3869025111697671e-05,0.9209652722476431,1.386883276450779e-05,1.1902019076337988e-06,3.9438246288193346,4.5224740072564076e-05,0.5521354480347069,6.331463610151786e-06,6.577947116532334e-11,4.940541515352905,0.4102862686474258,2.8566721808008824e-05,0.39373915908072726,1.1901679084382537e-06,237.9671911010542,59.88431138782646,59.884311387826465,7.105427357601002e-15,21377.591740676547
