D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,gap_cv,gap_asym,g_col_norm_cv,c_tree_diag_cv,pkin_entropy,action_norm_diag,action_norm_offdiag,coeff_l1,coeff_l2,coeff_align,action_abs_diag,action_abs_offdiag,hk_omega_mid,hk_R_mid,hk_X_mid,hk_a1_well,hk_a2_well,hk_a2_barrier,hk_diag_density,hk_barrier_density,hk_abs_diag,hk_abs_offdiag,hk_barrier_ratio,hk_a1_flat,hk_a2_flat,hk_a1_well_geom,hk_a2_well_geom,hk_a2_barrier_geom,hk_diag_density_geom,hk_barrier_density_geom,hk_abs_diag_geom,hk_abs_offdiag_geom,hk_barrier_ratio_geom,hk_R_well_abs,hk_R_barrier_abs,hk_X_well_abs,hk_X_barrier_abs,hk_gradX_barrier,hk_curv_contrast_log,hk_curv_access,hk_barrier_stiffness_log,mu_mumu_uv_tree,mu_mumu_uv_rge,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge
19.200000000000003,2.29,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,1e-30,1e-30,5.716173653527695e-33,5.716173653527695e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0002544174452423,1.0,0.0,0.0,action_loop_contrast,0.04017599259644062,0.0,0.10217329191624851,0.0,0.0,0.26851220272081255,0.7341536078101636,0.0,0.0,-0.0,1.1342561013604062,1.3459310085035026,0.0,0.0,0.0,-0.0,-0.0,1.0083331353964178,1.7234851319392037e-07,1.0000000241287919,2.1203541289254564,8.967089674543494,0.500000053527889,8.967089674543494,0.500000053527889,0.8996698100796608,0.33333335712350537,0.055759457268207094,1.0,0.5,1.1203541289254564,8.467089674543494,5.352788896920116e-08,8.467089674543494,5.352788896920116e-08,0.8943709171057134,5.352788610396642e-08,6.321875759758873e-09,3.653328681278661,1.7454745921042652e-07,0.5114660153790127,2.4436644282431084e-08,8.377418847020591e-18,7.320775214994881,0.3466714724806728,3.638311098543657e-12,5.6207073804593766e-08,5.55252922894241e-08,-6.817815151696658e-10,6.817815151696658e-10,12.249999016376224,12.249999028307402
20.0,2.29,0.0,0.0,0.0,1e-30,1e-30,1e-30,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005e-30,1e-30,1e-30,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643005e-30,1.0055641423643005e-30,1.0055641423643005,1.5516627094173834,1.0,0.43932707173589636,1.000278797361312,1.0,0.0,0.0,action_loop_contrast,0.04402591462748823,0.0,0.11002090405486509,0.0,0.0,0.3261537967964966,0.9680363122799913,0.0,0.0,-0.0,1.1630768983982482,1.409016545507328,0.0,0.0,0.0,-0.0,-0.0,1.007999425050114,1.405570735761822e-07,1.0000000196779903,2.224191608311563,12.400287296810635,0.5000000436430984,12.400287296810635,0.5000000436430984,0.9253747342985693,0.3333333527302654,0.04032164994852166,1.0,0.5,1.2241916083115632,11.900287296810637,4.364309837953688e-08,11.900287296810637,4.364309837953688e-08,0.9224823465561708,4.3643096474816925e-08,3.6673987182841835e-09,3.9919291575377067,1.4231444802892805e-07,0.558870082055279,1.9924022734991943e-08,4.7199658785088955e-18,7.447933832799711,0.34405252396449,2.049870895647485e-12,5.6207073804593766e-08,5.55252922894241e-08,-6.817815151696658e-10,6.817815151696658e-10,12.249999016376224,12.249999028307402
4.0,2.4800000000000004,0.00018188022143403752,0.0015198330466008035,0.0003243748766724725,0.0001819696204861537,0.0015205800856832813,0.0003245343157047993,0.00018254020267625604,0.0015253480019607195,0.0003255519223807021,7.470390824778662e-07,7.470390824778662e-07,4.767916277438177e-06,4.767916277438177e-06,5.514955359916043e-06,5.514955359916043e-06,0.003628658668957467,1.280917082806759,1.0,0.24757629233153006,1.000491527068811,1.0,0.0,0.0,action_loop_contrast,0.07761884354545774,1.1269714325244901e-35,0.07718149434815945,0.7373895431433497,2.876436969381539e-29,0.052928468881864164,0.11177290657100736,0.09029178776792637,0.8883488013290995,0.7588920048651987,1.2711243817151885,1.0767321020559757,0.5432886708183449,0.3897243754046939,0.7173430927938547,0.5443859378665307,0.025916726340239185,1.0399282813788122,0.0003971717229458095,1.0000556040412125,2.1966240095107397,11.939227316409962,0.5001836766919643,11.939227316409962,0.5001836766919643,0.9227156324294754,0.3334149574236889,0.041894141340661384,1.0,0.5,1.1966240095107399,11.439227316409962,0.0001836766919642534,11.439227316409962,0.0001836766919642534,0.9196091546071524,0.00018364296103266838,1.605673940063792e-05,3.9020348136219765,0.0005873525588659454,0.5462848739070769,8.222935824121802e-05,0.0002535704397484617,3.8223922746698986,0.4553745263706248,2.405807972768336,2.863330704368112,2.863299306689395,-3.1397678717404176e-05,3.1397678717404176e-05,13.383354689665474,13.382780380985398
4.8,2.4800000000000004,0.00019723472712080903,0.0015693552359671088,0.00015130647232297316,0.0001973346888639242,0.0015701506105304235,0.000151383156885265,0.00019810369336283734,0.001576269417570486,0.00015197309030941182,7.953745633146585e-07,7.953745633146585e-07,6.118807040062435e-06,6.118807040062435e-06,6.914181603377093e-06,6.914181603377093e-06,0.004405746669023764,1.3602809677586774,1.0,0.30769127235057525,1.0005068161402122,1.0,0.0,0.0,action_loop_contrast,0.08003319692772012,2.1360936250464298e-35,0.07111786048012514,0.7484655663114287,2.993467745694783e-29,0.3330127461264275,0.9985580509745398,0.1957340473559828,1.029121952007604,0.8339479067863083,1.4727203729041105,1.4163259993902102,0.5500362011730254,0.39666225944159555,0.7211566413186268,0.6014070714927133,0.10021035932380458,1.0333205335754574,0.00016518363110749093,1.000023125708355,2.1006236190363605,8.712081613251453,0.5000639755523397,8.712081613251453,0.5000639755523397,0.8970354616217835,0.3333617656995001,0.05739890852166959,1.0,0.5,1.10062361903636,8.212081613251454,6.397555233973386e-05,8.212081613251454,6.397555233973386e-05,0.8914469017988819,6.397145973026364e-05,7.790418477636594e-06,3.588990062075087,0.00020859695254771168,0.5024586086905123,2.9203573356669195e-05,2.5792971459201976e-07,4.235664296367017,0.43703287156825393,0.09965637607141929,13.88716695832063,13.886690845750316,-0.0004761125703147684,0.0004761125703147684,974.5583665310905,974.4840517334044
5.6,2.4800000000000004,0.00015723407141749095,0.001302131195698094,5.95087694011172e-05,0.00015734524532064602,0.0013030518804208178,5.955084566427464e-05,0.0001580587834233711,0.001308961033662869,5.982090020163526e-05,9.206847227237903e-07,9.206847227237903e-07,5.909153242051116e-06,5.909153242051116e-06,6.829837964774906e-06,6.829837964774906e-06,0.005245122755171623,1.4305484675437201,1.0,0.35805791447458585,1.0007070598767356,1.0,0.0,0.0,action_loop_contrast,0.11165442034019646,9.483979570088115e-36,0.1092096338293002,0.7674180092973474,3.368030663815032e-29,0.04896323098045846,0.10296811348511037,0.28060102967778355,1.1142916503198257,0.8790244134175882,1.3732047854896314,1.0711593535980681,0.5468377295091886,0.39796995072563845,0.727766079862182,0.6397241514560722,0.028398791414330677,1.0285452641561494,7.660504636946285e-05,1.0000107247064918,2.2063608369255485,12.101930923526595,0.5000279354719778,12.101930923526595,0.5000279354719778,0.9236753722915497,0.33334574886743423,0.04131802921630508,1.0,0.5,1.206360836925548,11.601930923526593,2.7935471977609552e-05,11.601930923526593,2.7935471977609552e-05,0.9206470813029853,2.793469160881491e-05,2.4078295381815732e-06,3.9337853378007,9.109242879519339e-05,0.5507299472920979,1.2752940031335227e-05,6.694228054582783e-10,4.63532837546055,0.42125045802038286,0.00029062936435809007,58.01438788134137,58.00823411203709,-0.006153769304283685,0.006153769304283685,20032.43071986858,20028.076058019997
6.4,2.4800000000000004,0.0001040366924901613,0.000672270658810036,2.7225855101631526e-05,0.00010412563407737257,0.0006728453869948617,2.724913064709499e-05,0.00010464046371334276,0.0006761721446057051,2.738385885437893e-05,5.747281848256279e-07,5.747281848256279e-07,3.3267576108434197e-06,3.3267576108434197e-06,3.901485795669048e-06,3.901485795669048e-06,0.0058034450031999585,1.4775528482269376,1.0,0.3903872383399466,1.0008549059479153,1.0,0.0,0.0,action_loop_contrast,0.1350013360969868,9.216740212345029e-36,0.1316552460415761,0.7152824913374339,4.490444038003538e-29,0.23684225745303278,0.6206901777936342,0.28047183716500834,1.0740812971703386,0.9010346820211551,1.4570594123103533,1.309910589913548,0.5249820291892272,0.37265454594662434,0.7098424807457606,0.6395926939238643,0.09346794319789063,1.0249824673198273,3.9737823800067885e-05,1.000005563295332,2.209439552837929,12.152665839924776,0.5000138690251117,12.152665839924776,0.5000138690251117,0.9239697858844318,0.33333949728750206,0.04114437734167195,1.0,0.5,1.209439552837929,11.652665839924776,1.3869025111697671e-05,11.652665839924776,1.3869025111697671e-05,0.9209652722476431,1.386883276450779e-05,1.1902019076337988e-06,3.9438246288193346,4.5224740072564076e-05,0.5521354480347069,6.331463610151786e-06,6.577947116532334e-11,4.940541515352905,0.4102862686474258,2.8566721808008824e-05,59.895566769515405,59.88665898058014,-0.008907788935268002,0.008907788935268002,21385.820823042715,21379.30799194172
7.2,2.4800000000000004,7.600620508195545e-05,0.0001209653670688274,1.7567924450041457e-05,7.606986127049853e-05,0.00012106667714219594,1.7582637816008046e-05,7.64554394174672e-05,0.00012168033233036763,1.767175958900314e-05,1.0131007336852942e-07,1.0131007336852942e-07,6.136551881716904e-07,6.136551881716904e-07,7.149652615402198e-07,7.149652615402198e-07,0.00591049553161291,1.4921401916441892,1.0,0.40021145959540433,1.0008375130487628,1.0,0.0,0.0,action_loop_contrast,0.13225475955261823,1.7149626178097128e-35,0.14069871838435052,0.6301148433093944,8.300513183159487e-29,0.5397550802947837,2.3455123877977533,0.05673892634684577,0.5919360462240219,0.9103279033972314,1.4320462832901086,1.6204236024415644,0.5085809790242124,0.34706006166843795,0.6824086546341624,0.6212156398332425,0.10022509519962879,1.02221845280947,2.237315547532781e-05,1.0000031322417666,2.109334315750343,8.824249410586136,0.5000075435908989,8.824249410586136,0.5000075435908989,0.898211053261489,0.3333366860235386,0.05666289792206664,1.0,0.5,1.1093343157503428,8.324249410586134,7.5435908988445985e-06,8.324249410586134,7.5435908988445985e-06,0.8927527615397475,7.54353399351022e-06,9.062187503958309e-07,3.617394507881553,2.4598568383405263e-05,0.5064352311034175,3.443799573673375e-06,1.0770583261022989e-11,5.167486042626169,0.40266688248483545,4.677579687065356e-06,3.53280364425829,3.5321696266488,-0.0006340176094901118,0.0006340176094901118,28.430321156009022,28.41342073002302
8.0,2.4800000000000004,6.313932625028321e-05,8.59108199667477e-05,1.3492968614758651e-05,6.319492722436348e-05,8.59864736925295e-05,1.3504850626220752e-05,6.350100581992179e-05,8.640294096705265e-05,1.3570260080657225e-05,7.565372578180181e-08,7.565372578180181e-08,4.1646727452315617e-07,4.1646727452315617e-07,4.92121000304958e-07,4.92121000304958e-07,0.005728277305413176,1.4658274448318904,1.0,0.38241989178356733,1.0008806076558352,1.0,0.0,0.0,action_loop_contrast,0.1390599871306117,9.241657322977494e-36,0.1520636193182569,0.605861904420752,9.732597763314594e-29,0.5891268740470006,2.8676826827286432,0.04473497088292337,0.5580450316041937,0.9133806414947753,1.4452584376452795,1.665287061215118,0.5340456165328311,0.36050632518210973,0.6750478124370994,0.6165756039634426,0.09391702680230175,1.0199910205174039,1.3227190912142285e-05,1.0000018518067277,2.2137482258156496,12.22510261724053,0.5000043966685783,12.22510261724053,0.5000043966685783,0.9243862199831722,0.33333528740252943,0.040899811831717786,1.0,0.5,1.2137482258156496,11.725102617240529,4.396668578344474e-06,11.725102617240529,4.396668578344474e-06,0.9214151720360073,4.3966492477348765e-06,3.749791129230405e-07,3.9578746493988577,1.4336930217086677e-05,0.55410245091584,2.0071702304065375e-06,2.2373623786036913e-12,5.441005864084353,0.39402443296809153,9.71673048094801e-07,2.326336273832506,2.325318619488954,-0.0010176543435518326,0.0010176543435518326,5.363118076361823,5.3513409223309
8.8,2.4800000000000004,2.2146858270532902e-05,5.848230718768981e-05,7.047750146085177e-06,2.2159665658062433e-05,5.8516127134637785e-05,7.051825815249155e-06,2.2282346654165094e-05,5.884008584754082e-05,7.090866341794396e-06,3.3819946947976124e-08,3.3819946947976124e-08,3.2395871290303446e-07,3.2395871290303446e-07,3.577786598510106e-07,3.577786598510106e-07,0.0061177247796119945,1.5482467554553723,1.0,0.43712316521321565,1.000578293651094,1.0,0.0,0.0,action_loop_contrast,0.09132047302337613,4.00177276648876e-36,0.11517223325097901,0.5937428188013033,1.2483365525809008e-28,0.1526414316992487,0.36027589124483117,0.08885835383790645,0.7386124173819069,0.9135092949214365,1.2831884086545777,1.2087482232265034,0.46591397852499256,0.312837388932531,0.6714488153433881,0.6133747338801723,0.06882897664380035,1.0181750711259014,8.259727716180359e-06,1.0000011563618803,2.2153271804510855,12.251230609730406,0.5000027059548982,12.251230609730406,0.5000027059548982,0.9245353107608211,0.3333345359777852,0.040812447490603636,1.0,0.5,1.2153271804510855,11.751230609730404,2.705954898062309e-06,11.751230609730404,2.705954898062309e-06,0.92157619679179,2.705947575890212e-06,2.3026991707759439e-07,3.9630234145144088,8.82375377797098e-06,0.5548232780320173,1.2353255289095678e-06,5.531180724703706e-13,5.652373257409156,0.3877141894585874,2.4021606027423186e-07,1.5836853887134927,1.5836778037164756,-7.584997017140438e-06,7.584997017140438e-06,0.21087701266766848,0.21085959736317605
9.600000000000001,2.4800000000000004,1.0975147142501783e-05,4.3579838309926065e-05,3.9560295877021215e-06,1.098154746269503e-05,4.360525254041718e-05,3.958336605159519e-06,1.1042322170902935e-05,4.3846575223625385e-05,3.980243058051013e-06,2.5414230491115585e-08,2.5414230491115585e-08,2.41322683208204e-07,2.41322683208204e-07,2.667369136993196e-07,2.667369136993196e-07,0.0061206494572644075,1.5480056645464257,1.0,0.4369674344285572,1.0005831648642287,1.0,0.0,0.0,action_loop_contrast,0.0920897041688389,4.170042489419001e-36,0.11485685465158924,0.5829075332925521,1.520540353944639e-28,0.1066533286499557,0.23877254389671365,0.18728807642891,0.8851615247384971,0.912687496045802,1.3214390646168297,1.1497013156171452,0.4654103916079277,0.3110229147391156,0.6682766873008035,0.6099277763983537,0.05251232593864634,1.0166650798672585,5.388569962363167e-06,1.0000007543997946,2.113724665240571,8.881031909501738,0.5000017405965005,8.881031909501738,0.5000017405965005,0.8987959952807777,0.33333410693088034,0.05629995992487686,1.0,0.5,1.113724665240571,8.38103190950174,1.740596500556963e-06,8.38103190950174,1.740596500556963e-06,0.8934019189309939,1.7405934708860589e-06,2.0768283898115396e-07,3.631710864914905,5.675853141313554e-06,0.5084395210880868,7.946194397895338e-07,1.5661252291734766e-13,5.80608011542953,0.3833111668199893,6.801594918813654e-08,0.9999999996784092,0.9999999996784198,1.0547118733938987e-14,1.0547118733938987e-14,1.0000000016079533,1.0000000016079005
10.4,2.4800000000000004,7.422066686678523e-06,2.996797598611787e-05,2.1099881278010496e-06,7.426905552739071e-06,2.99875138086711e-05,2.1113637486854724e-06,7.466473778760833e-06,3.0147277887503987e-05,2.122612433272734e-06,1.9537822553227462e-08,1.9537822553227462e-08,1.5976407883288842e-07,1.5976407883288842e-07,1.7930190138611588e-07,1.7930190138611588e-07,0.005983116826747801,1.5229622419775668,1.0,0.42065728173279693,1.000651956694115,1.0,0.0,0.0,action_loop_contrast,0.1029528745209071,2.9175815058558944e-36,0.12533762689732517,0.5770575930771609,1.8818072703150271e-28,0.19108966093919896,0.472461907610346,0.220824975839357,0.917211257615645,0.9115432850353611,1.38005388883335,1.2559774722814012,0.48447216606024307,0.32294051958477776,0.6665821944136638,0.6076185232419109,0.07885407220829739,1.0153805273192358,3.613952576791553e-06,1.0000005059533608,2.217750923707844,12.292100047434756,0.5000011613836357,12.292100047434756,0.5000011613836357,0.9247673432767315,0.3333338495034384,0.0406766264067287,1.0,0.5,1.217750923707844,11.792100047434758,1.1613836357476172e-06,11.792100047434758,1.1613836357476172e-06,0.9218267527386534,1.1613822869372342e-06,9.848827868453028e-08,3.9709269251342745,3.7871183290639358e-06,0.5559297695187984,5.30196566061681e-07,4.9491738844059265e-14,6.020583020118831,0.3774100061779538,2.149398858491227e-08,0.4952546194049395,0.49512178538271123,-0.00013283402222824536,0.00013283402222824536,5.11602627317563,5.1175286455560745
11.2,2.4800000000000004,4.558508082537998e-06,1.6473387832136306e-05,7.956066050852777e-07,4.56178108537011e-06,1.6485215703021433e-05,7.961778495855707e-07,4.585184712120555e-06,1.6569790966058804e-05,8.002625368754609e-07,1.1827870885126689e-08,1.1827870885126689e-08,8.457526303737168e-08,8.457526303737168e-08,9.640313392249837e-08,9.640313392249837e-08,0.005852052711005505,1.499419168235305,1.0,0.40507781194222237,1.0007179986901087,1.0,0.0,0.0,action_loop_contrast,0.11338180850997086,3.167022531772015e-36,0.1353663151635882,0.5744380236196981,2.578737719268957e-28,0.26361689275729705,0.7159775670150244,0.25761164719784035,0.9184677908795132,0.9102765380356049,1.425828305897987,1.3404293458524341,0.5036498115065705,0.33534392811728186,0.6658275660109267,0.6060872117170996,0.09311009104316392,1.0142824410064095,2.503424455001628e-06,1.0000003504794237,2.218709133881447,12.30799250134595,0.5000007992184813,12.30799250134595,0.5000007992184813,0.9248571863939011,0.333333688541358,0.040624074085502025,1.0,0.5,1.2187091338814469,11.807992501345952,7.992184813274223e-07,11.807992501345952,7.992184813274223e-07,0.9219237519154612,7.992178425777519e-07,6.76845349653061e-08,3.974051523526457,2.6061461721852246e-06,0.556367213293704,3.6486046412016194e-07,1.7133770280926153e-14,6.183234722887541,0.37311264781838893,7.4411017798086714e-09,0.15211175100148555,0.15203076837360588,-8.098262787967214e-05,8.098262787967214e-05,9.732656762428611,9.733920019288576
12.0,2.4800000000000004,2.51049571798009e-06,8.248755831060166e-06,4.859946604585267e-07,2.5124199984575005e-06,8.255078454793382e-06,4.86367172560638e-07,2.524851141625651e-06,8.295923561184372e-06,4.887736571285453e-07,6.32262373321613e-09,6.32262373321613e-09,4.084510639099002e-08,4.084510639099002e-08,4.716773012420615e-08,4.716773012420615e-08,0.005718162967874386,1.4779687035454037,1.0,0.3906686474340275,1.0007664942280639,1.0,0.0,0.0,action_loop_contrast,0.12103991690732178,4.9943906192602764e-36,0.14464355018632655,0.573393224602195,3.6558279429173075e-28,0.324701506182844,0.9616532811955605,0.21985478162960875,0.8771174587906886,0.909309057457207,1.4365938131964964,1.407463712250409,0.5221458808632652,0.34750234207389896,0.6655273072333203,0.6051700084523636,0.10017040989088913,1.013332521703754,1.7819504812323868e-06,1.0000002494730673,2.116370113120926,8.915327185882708,0.5000005647178117,8.915327185882708,0.5000005647178117,0.8991460411489209,0.33333358431893295,0.056083254634732356,1.0,0.5,1.1163701131209263,8.415327185882706,5.647178117713068e-07,8.415327185882706,5.647178117713068e-07,0.8937902018424388,5.647174928652799e-07,6.710586520256277e-08,3.640337325394325,1.8414706023683223e-06,0.5096472255552056,2.57805884319227e-07,6.407787557438435e-15,6.295976838564704,0.37021863623661705,2.782866801665598e-09,0.03820532013257955,0.03817479030540267,-3.0529827176883906e-05,3.0529827176883906e-05,11.590529688220059,11.591049385998337
12.8,2.4800000000000004,6.987841025928219e-07,2.049408911684897e-06,2.0546668407898788e-07,6.991086262781164e-07,2.050360681666824e-06,2.0556210526168962e-07,7.031482825384433e-07,2.062208271658266e-06,2.0674990385863612e-07,9.517699819271032e-10,9.517699819271032e-10,1.1847589991442092e-08,1.1847589991442092e-08,1.2799359973369195e-08,1.2799359973369195e-08,0.006245391000494067,1.5781226258875372,1.0,0.4562359290923607,1.0004644119465376,1.0,0.0,0.0,action_loop_contrast,0.07333699506346333,2.6026210864994866e-36,0.10063809092004923,0.5338323643152548,6.4640438474176565e-28,0.11428700520012199,0.2580678072267517,0.17569428045847932,0.7916637972139454,0.9085356366479935,1.2989830220181673,1.1597086448540501,0.43407475306767007,0.2840871405594054,0.6544659383014558,0.5946056279191396,0.05401592513508161,1.012497807015756,1.2911169053946058e-06,1.0000001807563668,2.220261480797612,12.334214972575495,0.50000040825811,12.334214972575495,0.50000040825811,0.9250049588928406,0.33333351478133283,0.04053767583667349,1.0,0.5,1.220261480797612,11.834214972575499,4.082581100397719e-07,11.834214972575499,4.082581100397719e-07,0.9220832748916216,4.0825794336515557e-07,3.4498115082907104e-08,3.9791135243400397,1.3312761727949578e-06,0.5570758934076054,1.8637866420040464e-07,2.56082265677955e-15,6.475518170704546,0.3657458013593058,1.1121511511321626e-09,0.0023603119148784086,0.0023608971203011907,5.852054227820785e-07,5.852054227820785e-07,12.20872936069172,12.208719136864804
13.600000000000001,2.4800000000000004,2.2326194978907245e-07,5.624667345886857e-07,8.964752703803287e-08,2.233590312419961e-07,5.627113131559995e-07,8.968650865663867e-08,2.2465931443481047e-07,5.659871335194507e-07,9.020861810159807e-08,2.445785673138071e-10,2.445785673138071e-10,3.275820363451135e-09,3.275820363451135e-09,3.5203989307649423e-09,3.5203989307649423e-09,0.006258857127505148,1.5835144599575646,1.0,0.4596467185984162,1.0004348320572107,1.0,0.0,0.0,action_loop_contrast,0.0686659261692939,3.4054180553402075e-36,0.09808481357269962,0.5280211608046792,1.1763494738739079e-27,0.11527755794505871,0.2605959846057573,0.14219344601157302,0.6820515197401089,0.9078244391942292,1.26370002041045,1.1610009932696252,0.4287132882100464,0.27990374486908853,0.6528926267663315,0.5927118827481921,0.0542016468738778,1.011762877532728,9.556588152057026e-07,1.0000001337922342,2.2209042963055294,12.344891910878538,0.5000003011139055,12.344891910878538,0.5000003011139055,0.9250649606847084,0.3333334671617089,0.040502606642776384,1.0,0.5,1.2209042963055294,11.844891910878538,3.0111390540763943e-07,11.844891910878538,3.0111390540763943e-07,0.9221480408758376,3.011138147380827e-07,2.542141436774882e-08,3.9812096618658566,9.818930214946953e-07,0.55736935266122,1.3746502300199428e-07,1.0842126758400704e-15,6.6079508759505305,0.36254853131307285,4.70867601078178e-10,0.00017781558896087508,0.00017786444257755727,4.885361668219182e-08,4.885361668219182e-08,12.24688842480808,12.246887569978387
14.4,2.4800000000000004,1.1131775215698983e-07,2.794000179578865e-07,4.0785166673063826e-08,1.1137246021554417e-07,2.795373314792822e-07,4.080521089101885e-08,1.120005396467257e-07,2.8111376830944397e-07,4.103532984139557e-08,1.3731352139567722e-10,1.3731352139567722e-10,1.5764368301617785e-09,1.5764368301617785e-09,1.7137503515574557e-09,1.7137503515574557e-09,0.006133680176841529,1.5609164733916419,1.0,0.4452731317042589,1.000491458527452,1.0,0.0,0.0,action_loop_contrast,0.07760801992789364,6.1973024623034e-36,0.10740742647090296,0.5324768155223147,1.7068971243440566e-27,0.19599958236239193,0.48756089689181237,0.14358465010708318,0.6958757842244063,0.9074217929250221,1.3078648997640685,1.2618790978739667,0.4446164117813267,0.29082258996007276,0.6540977396558777,0.5935425436667409,0.07820459042454499,1.0111106416733688,7.205812327255459e-07,1.0000001008813726,2.118138437267512,8.938285272118142,0.5000002260463465,8.938285272118142,0.5000002260463465,0.899379020362245,0.3333334337983611,0.05593916627454647,1.0,0.5,1.118138437267512,8.438285272118144,2.260463464301547e-07,8.438285272118144,2.260463464301547e-07,0.8940485510695334,2.2604629533321548e-07,2.6788184938124694e-08,3.6461035997853655,7.371075678382429e-07,0.5104545039699513,1.0319505950527104e-07,4.829147055055109e-16,6.6942981343684655,0.36050848843144706,2.0972714474368812e-10,4.3877402874174614e-05,4.387853942522969e-05,1.136551055079169e-09,1.136551055079169e-09,12.249232157482366,12.249232137593346
15.200000000000001,2.4800000000000004,4.967747595064845e-08,1.4687159898936166e-07,1.176045210847181e-08,4.970530690411104e-08,1.4695388128245783e-07,1.176704069996255e-08,4.9977097966056024e-08,1.4775743233039216e-07,1.1831383457044051e-08,8.228229309616796e-11,8.228229309616796e-11,8.035510479343333e-10,8.035510479343333e-10,8.858333410305012e-10,8.858333410305012e-10,0.0060313453868958335,1.5399344597018174,1.0,0.4317398568847099,1.000560232840538,1.0,0.0,0.0,action_loop_contrast,0.08846842413773624,5.654517903993569e-36,0.11619019864791928,0.5368461997978402,2.4988186859965714e-27,0.26351295792832896,0.7155942817054621,0.20614409899481195,0.8194667197465321,0.9072053437120633,1.3881591836495004,1.3403122806873127,0.46017866395708423,0.301549176357824,0.6552871742570537,0.5944800261519771,0.09131132680442945,1.0105250061205142,5.500853938359986e-07,1.000000077011955,2.2219831696611854,12.363137967251323,0.5000001723792271,12.363137967251323,0.5000001723792271,0.9251672771432374,0.3333334099463144,0.04044282072267381,1.0,0.5,1.2219831696611854,11.863137967251324,1.723792269802766e-07,11.863137967251324,1.723792269802766e-07,0.9222584720349006,1.7237919726568383e-07,1.4530660222964318e-08,3.9847277271560393,5.621061264270024e-07,0.5578618818018455,7.869485769027903e-08,2.2497849227674766e-16,6.850580333077239,0.3569021128774012,9.77069125258946e-11,1.2124575704544754e-05,1.2122423427355717e-05,-2.1522771890367408e-09,2.1522771890367408e-09,12.249787820843952,12.249787858508478
16.0,2.4800000000000004,2.014453801101653e-08,5.599354655929196e-08,5.237878715422869e-09,2.0156711327715747e-08,5.6027383382703146e-08,5.241043958348771e-09,2.0263623885098344e-08,5.6324556405797624e-08,5.268842809254137e-09,3.38368234111831e-11,3.38368234111831e-11,2.971730230944772e-10,2.971730230944772e-10,3.310098465056603e-10,3.310098465056603e-10,0.005911571365731436,1.520124718640573,1.0,0.4187923832293445,1.000604298628867,1.0,0.0,0.0,action_loop_contrast,0.09542701451260639,7.989869560696869e-36,0.12459912372608362,0.54098728248732,4.065868177220089e-27,0.3217878591111364,0.9489298103375201,0.18083051406094844,0.7852718264453679,0.9071300054581891,1.4024195146821474,1.4043428740235022,0.475576376979209,0.3121785204426075,0.6564214194689808,0.5954595658257688,0.09831634667291439,1.009998877106056,4.263324857011415e-07,1.000000059686548,2.2224441133415525,12.370801756946312,0.5000001333147813,12.370801756946312,0.5000001333147813,0.9252101692794535,0.33333339258434197,0.04041776298242165,1.0,0.5,1.222444113341552,11.870801756946314,1.333147813511935e-07,11.870801756946314,1.333147813511935e-07,0.922304762447273,1.333147635783649e-07,1.123047828451714e-08,3.9862308043746264,4.347220840377282e-07,0.5580723126124476,6.086109177456844e-08,1.091022930580196e-16,6.962350737851868,0.35438827760203895,4.738251936475096e-11,1.7622476007587655e-06,1.76151527414677e-06,-7.323266119954931e-10,7.323266119954931e-10,12.249969160686396,12.249969173502093
