D,eta,C_uv_ee,C_uv_mumu_input,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,delta_C_match_mumu,abs_delta_C_match_mumu,delta_C_rge_mumu,abs_delta_C_rge_mumu,delta_C_mumu,abs_delta_C_mumu,rel_delta_C_mumu,mu_match,mu_low,log_ratio,finite_fac_diag,finite_fac_offdiag,kappa_diag,kappa_offdiag,finite_match_mode,kappa_diag_eff,kappa_offdiag_eff,shell_spread,coeff_cv,offdiag_mix,mu_mumu_uv_tree,mu_mumu_uv_rge_input,delta_mu_mumu,abs_delta_mu_mumu,chi2_uv_tree,chi2_uv_rge,mu_mumu_uv_rge_const,C_uv_mumu_const,I_diag,abs_mu_drift_vs_const,rel_match_shift_diag
16.8,1.15,9.259520015784744e-09,2.4922048524967845e-08,2.3106554340027726e-09,9.271506784657476e-09,2.495431097863656e-08,2.3136466573690704e-09,9.3192234998586e-09,2.508274077733749e-08,2.3255540658615495e-09,3.226245366871642e-11,3.226245366871642e-11,1.284297987009303e-10,1.284297987009303e-10,1.6069225236964672e-10,1.6069225236964672e-10,0.0064477946990857,1.501341533376671,1.0,0.406359063994953,1.0012945345819544,1.0,0.0,0.0,input_tied,0.2044247073186983,8.178139261960705e-28,0.1326858033760381,0.5406675176797071,6.1635375103268976e-27,3.491069144859379e-07,3.489376044876922e-07,-1.6930999824570802e-10,1.6930999824570802e-10,12.249993890629757,12.24999389359268,3.488377884762437e-07,2.4922048524967845e-08,0.20442470731869833,9.981601144847264e-11,0.001294534581954396
17.6,1.15,3.4844108883180453e-09,7.139226485334225e-09,8.222198924376402e-10,3.488012973795402e-09,7.146606815859708e-09,8.230698801195386e-10,3.5076523027285846e-09,7.186845932820351e-09,8.27704192042144e-10,7.380330525483494e-12,7.380330525483494e-12,4.023911696064278e-11,4.023911696064278e-11,4.761944748612627e-11,4.761944748612627e-11,0.0066701130134964,1.559816346703205,1.0,0.444568087858836,1.0010337717315236,1.0,0.0,0.0,input_tied,0.1632466884986723,1.118622848543152e-27,0.1070237670782771,0.5253311760113416,1.0452097502090276e-26,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,7.139226485334225e-09,0.1632466884986723,1.277821748719599e-10,0.0010337717315236543
18.4,1.15,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.796601679509653e-09,1.9987337444532942e-09,3.8767727394335355e-10,1.8071485938700735e-09,2.0104672710732772e-09,3.8995312565516856e-10,1.803732014586392e-12,1.803732014586392e-12,1.1733526619982158e-11,1.1733526619982158e-11,1.353725863456855e-11,1.353725863456855e-11,0.0067790350939923,1.5896510516836373,1.0,0.463514527796402,1.0009032524942545,1.0,0.0,0.0,input_tied,0.1426359166813971,1.5885240248900262e-27,0.0942160330487811,0.5139240325215798,1.686044268142297e-26,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,1.996930012438708e-09,0.1426359166813971,1.277821748719599e-10,0.0009032524942542293
19.200000000000003,1.15,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,9.999999999999999e-31,9.999999999999999e-31,5.7161736535276946e-33,5.7161736535276946e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0006470199295994,1.0,0.0,0.0,input_tied,0.1021732919162485,0.0,0.1021732919162485,0.0,0.0,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,0.0,0.1021732919162485,1.277821748719599e-10,0.9999999999999998
20.0,1.15,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,9.999999999999999e-31,9.999999999999999e-31,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643005,1.5516627094173834,1.0,0.4393270717358963,1.000696715514015,1.0,0.0,0.0,input_tied,0.110020904054865,0.0,0.110020904054865,0.0,0.0,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,0.0,0.110020904054865,1.277821748719599e-10,0.9999999999999998
4.0,1.34,0.0001722796614203,0.001499016244654,0.0003337512363909,0.0001724255862381,0.0015002859457352,0.0003340339313298,0.0001729662422463,0.0015049902279028,0.000335081324909,1.2697010812092856e-06,1.2697010812092856e-06,4.70428216759692e-06,4.70428216759692e-06,5.973983248806205e-06,5.973983248806205e-06,0.0039852691857818,1.280917082806759,1.0,0.24757629233153,1.000847022896341,1.0,0.0,0.0,input_tied,0.1337564944888072,2.2206219026496913e-30,0.0771814943481594,0.7330125001913349,2.8771429231891344e-29,2.631578497961627,2.631548894189107,-2.9603772519593008e-05,2.9603772519593008e-05,9.479909979008855,9.47945424236508,2.631552244673955,0.001499016244654,0.1337564944888071,3.350484847786106e-06,0.0008470228963411638
4.8,1.34,0.0001964237570903,0.0015688434427182,0.0001516653511057,0.0001965784429297,0.0015700789239476,0.0001517847892149,0.0001973445003719,0.0015761974516282,0.0001523762877824,1.2354812293669405e-06,1.2354812293669405e-06,6.118527680640338e-06,6.118527680640338e-06,7.354008910007278e-06,7.354008910007278e-06,0.0046875352312179,1.3602809677586774,1.0,0.3076912723505752,1.0007875108476256,1.0,0.0,0.0,input_tied,0.1243587284420893,2.1290522433812323e-30,0.0711178604801251,0.7486286511226398,2.993695576621326e-29,13.813392089846168,13.812841218208083,-0.0005508716380848,0.0005508716380848,963.0768948515962,962.9914194277844,13.81294183361318,0.0015688434427182,0.12435872844208924,0.00010061540509731515,0.0007875108476256423
5.6,1.34,0.0001571875510568,0.0013021602309697,5.952014313828802e-05,0.0001573796876112,0.0013037519128702,5.959289696097165e-05,0.0001580933819047,0.001309664240659,5.9863142194926894e-05,1.5916819005212977e-06,1.5916819005212977e-06,5.912327788729164e-06,5.912327788729164e-06,7.504009689250461e-06,7.504009689250461e-06,0.0057627391090433,1.43054846754372,1.0,0.3580579144745858,1.0012223395114257,1.0,0.0,0.0,input_tied,0.1930241187454473,3.6782249114372944e-30,0.1092096338293002,0.7674642060164139,3.368040696104277e-29,57.99640331389466,57.98987985496709,-0.0065234589275675,0.0065234589275675,20019.70542543141,20015.090637497564,57.989378252349695,0.0013021602309697,0.19302411874544737,0.0005016026173976229,0.0012223395114255601
6.4,1.34,0.0001040343520878,0.0006722737182801,2.7226294759302388e-05,0.0001041831278503,0.0006732351125984,2.7265230098255862e-05,0.0001046982417534,0.0006765637971343,2.7400037906251524e-05,9.613943183292431e-07,9.613943183292431e-07,3.328684535873873e-06,3.328684535873873e-06,4.290078854203116e-06,4.290078854203116e-06,0.0063814466303673,1.4775528482269376,1.0,0.3903872383399466,1.0014300638150615,1.0,0.0,0.0,input_tied,0.2258266259675206,5.9119051459975345e-30,0.1316552460415761,0.7152877136107867,4.490444037551366e-29,59.8946519142389,59.88593793984941,-0.0087139743894866,0.0087139743894866,21385.151891049827,21378.780854399476,59.878071344315885,0.0006722737182801,0.22582662596752065,0.007866595533528198,0.0014300638150615346
7.2,1.34,7.600606371287709e-05,0.0001209654358632,1.7567950012952227e-05,7.611645555210593e-05,0.0001211411270685,1.759346584969831e-05,7.650226987325003e-05,0.0001217551596238,1.768264250715219e-05,1.756912053557327e-07,1.756912053557327e-07,6.140325552941856e-07,6.140325552941856e-07,7.897237606499183e-07,7.897237606499183e-07,0.0065285075444432,1.4921401916441892,1.0,0.4002114595954043,1.0014524083189713,1.0,0.0,0.0,input_tied,0.2293551285935574,1.167871700823003e-29,0.1406987183843505,0.6301152649238909,8.30051413569167e-29,3.532801802494156,3.5323090351639808,-0.0004927673301753,0.0004927673301753,28.430272054514504,28.41713638401216,3.531396321455779,0.0001209654358632,0.22935512859355742,0.0009127137082018955,0.0014524083189715628
8.0,1.34,6.313931565229087e-05,8.591082558240335e-05,1.3492970508759048e-05,6.323695248217031e-05,8.60436756232303e-05,1.3513835652014436e-05,6.354323462305183e-05,8.646041994984262e-05,1.3579288624565364e-05,1.3285004082694393e-07,1.3285004082694393e-07,4.1674432661232587e-07,4.1674432661232587e-07,5.495943674392698e-07,5.495943674392698e-07,0.0063972655799019,1.4658274448318904,1.0,0.3824198917835673,1.001546371367361,1.0,0.0,0.0,input_tied,0.2441931784483542,1.4799740542796377e-29,0.1520636193182569,0.605861938201521,9.732597848944863e-29,2.326336291280967,2.325572486963124,-0.0007638043178426,0.0007638043178426,5.363118278401101,5.354277678894393,2.324543253192366,8.591082558240335e-05,0.24419317844835428,0.0010292337707578092,0.0015463713673606564
8.8,1.34,2.2146857907199705e-05,5.848230761854747e-05,7.0477502504623235e-06,2.2172600863602343e-05,5.8550285997316074e-05,7.055942379937059e-06,2.229535347197231e-05,5.887443382152447e-05,7.095005696729419e-06,6.797837876860378e-08,6.797837876860378e-08,3.2414782420839874e-07,3.2414782420839874e-07,3.921262029770025e-07,3.921262029770025e-07,0.0067050398478571,1.5482467554553725,1.0,0.4371231652132156,1.0011623751102985,1.0,0.0,0.0,input_tied,0.183554920069061,1.437737085847259e-29,0.115172233250979,0.5937428222744027,1.2483365523651834e-28,1.5836854037920298,1.5837193581467,3.3954354670129305e-05,3.3954354670129305e-05,0.2108770472890067,0.2109550159864714,1.5836905219731847,5.848230761854747e-05,0.18355492006906107,2.8836173515234265e-05,0.001162375110298224
9.6,1.34,1.097514712342376e-05,4.35798383273272e-05,3.956029599315189e-06,1.0987782933443336e-05,4.3630012284140286e-05,3.960584220577812e-06,1.104859215035018e-05,4.387147199413867e-05,3.9825031123511365e-06,5.0173956813087184e-08,5.0173956813087184e-08,2.4145970999838714e-07,2.4145970999838714e-07,2.9163366681147433e-07,2.9163366681147433e-07,0.0066919400806634,1.5480056645464255,1.0,0.4369674344285572,1.0011513112195651,1.0,0.0,0.0,input_tied,0.1818077804743054,1.746444824089591e-29,0.1148568546515892,0.5829075332578755,1.520540353805889e-28,1.0000000001069425,1.0000000001070106,6.816769371198461e-14,6.816769371198461e-14,0.9999999994652872,0.9999999994649464,1.0000000001069425,4.35798383273272e-05,0.1818077804743054,6.816769371198461e-14,0.001151311219565151
10.4,1.34,7.422066683292962e-06,2.9967975942332868e-05,2.109988140872866e-06,7.431357077557641e-06,3.000548763869709e-05,2.112629268008874e-06,7.470949019909026e-06,3.0165347476465363e-05,2.123884694886618e-06,3.7511696364221766e-08,3.7511696364221766e-08,1.5985983776827314e-07,1.5985983776827314e-07,1.9737153413249488e-07,1.9737153413249488e-07,0.0065860815729529,1.5229622419775668,1.0,0.4206572817327969,1.0012517260570553,1.0,0.0,0.0,input_tied,0.1976646560267306,2.3586125753885187e-29,0.1253376268973251,0.5770575917210782,1.8818072703105038e-28,0.4952546178427229,0.4951524323736498,-0.000102185469073,0.000102185469073,5.116026290843232,5.1171820039957625,0.495054994530259,2.9967975942332868e-05,0.19766465602673058,9.743784339083517e-05,0.0012517260570552118
11.2,1.34,4.5585079061044325e-06,1.6473388549208365e-05,7.956065820611202e-07,4.56466022965595e-06,1.649562161722803e-05,7.966803608530802e-07,4.588078627483079e-06,1.6580250266459856e-05,8.007676262119137e-07,2.223306801966437e-08,2.223306801966437e-08,8.462864923182706e-08,8.462864923182706e-08,1.0686171725149141e-07,1.0686171725149141e-07,0.006486929931403,1.499419168235305,1.0,0.4050778119422223,1.0013496353803135,1.0,0.0,0.0,input_tied,0.213125876630545,3.490742217468367e-29,0.1353663151635882,0.5744380451886095,2.5787377112613693e-28,0.1521117642675053,0.1520499863039474,-6.177796355785747e-05,6.177796355785747e-05,9.732656555497236,9.733620229274855,0.1519899284281823,1.6473388549208365e-05,0.21312587663054505,6.0057875765101576e-05,0.00134963538031359
12.0,1.34,2.5104946310683556e-06,8.248758411778193e-06,4.859948555054508e-07,2.514112692496708e-06,8.260646313975679e-06,4.866952590113263e-07,2.526552210905445e-06,8.30151896944472e-06,4.891033669103815e-07,1.188790219748594e-08,1.188790219748594e-08,4.087265546904144e-08,4.087265546904144e-08,5.276055766652739e-08,5.276055766652739e-08,0.0063961817079273,1.4779687035454037,1.0,0.3906686474340275,1.001441174732492,1.0,0.0,0.0,input_tied,0.2275811917206747,5.287919176115674e-29,0.1446435501863265,0.5733932928741707,3.655827839750819e-28,0.0382053440072358,0.0381829213638475,-2.2422643388295135e-05,2.2422643388295135e-05,11.590529281815316,11.5909109729069,0.0381608433144709,8.248758411778193e-06,0.22758119172067462,2.2078049376601794e-05,0.0014411747324920448
12.8,1.34,6.987857618056051e-07,2.049403004697858e-06,2.0546715984402825e-07,6.99468830278724e-07,2.0514063119455713e-06,2.056680055779025e-07,7.035105679042226e-07,2.0632599438977942e-06,2.068564160981743e-07,2.003307247713485e-09,2.003307247713485e-09,1.1853631952222878e-08,1.1853631952222878e-08,1.3856939199936363e-08,1.3856939199936363e-08,0.0067614515876926,1.5781226258875372,1.0,0.4562359290923607,1.000977507714745,1.0,0.0,0.0,input_tied,0.1543618310967098,6.505291363808648e-29,0.1006380909200492,0.5338310741540279,6.464044880359168e-28,0.0023602983067243,0.0023606242131933,3.2590646907191753e-07,3.2590646907191753e-07,12.208729598432924,12.208723904685838,0.0023614439033561,2.049403004697858e-06,0.1543618310967098,8.196901628001671e-07,0.0009775077147448758
13.6,1.34,2.2326027653039697e-07,5.624688926071745e-07,8.96487902497012e-08,2.2347217242621795e-07,5.630027307431952e-07,8.973387574280567e-08,2.2477311426972326e-07,5.662802475922937e-07,9.025626093495869e-08,5.338381360206449e-10,5.338381360206449e-10,3.2775168490985455e-09,3.2775168490985455e-09,3.81135498511919e-09,3.81135498511919e-09,0.0067761169288005,1.5835144599575646,1.0,0.4596467185984162,1.000949098062199,1.0,0.0,0.0,input_tied,0.1498755585879128,1.1538193229065794e-28,0.0980848135726996,0.5280200178677648,1.1763485914681163e-27,0.000177816953242,0.0001778466905991,2.973735710104573e-08,2.973735710104573e-08,12.246888400936191,12.246887880598546,0.0001779185530531,5.624688926071745e-07,0.14987555858791282,7.18624540000149e-08,0.0009490980621989255
14.4,1.34,1.1132200550824042e-07,2.793810927918337e-07,4.0787980013233296e-08,1.1143803852057417e-07,2.7967229693999585e-07,4.08304940891012e-08,1.1206648777733413e-07,2.812494949011377e-07,4.1060755622811703e-08,2.9120414816219376e-10,2.9120414816219376e-10,1.577197961141826e-09,1.577197961141826e-09,1.8684021093040193e-09,1.8684021093040193e-09,0.0066876469364237,1.560916473391642,1.0,0.4452731317042589,1.0010423187383664,1.0,0.0,0.0,input_tied,0.1645963777203077,1.833336383691209e-28,0.1074074264709029,0.5324487619568599,1.7068990887588825e-27,4.387145895867788e-05,4.387108477320503e-05,-3.7418547284924405e-10,3.7418547284924405e-10,12.249232261497625,12.249232268045668,4.388063850407364e-05,2.793810927918337e-07,0.1645963777203076,9.55373086861149e-09,0.001042318738366341
15.2,1.34,4.96978704732193e-08,1.4681049173589056e-07,1.1760387509510896e-08,4.9754064498642185e-08,1.4697649225918058e-07,1.1773685131891891e-08,5.0026122169511264e-08,1.477801669450473e-07,1.1838064221053858e-08,1.6600052328999618e-10,1.6600052328999618e-10,8.03674685866738e-10,8.03674685866738e-10,9.696752091567343e-10,9.696752091567343e-10,0.0066049449034007,1.5399344597018174,1.0,0.4317398568847099,1.0011307129437903,1.0,0.0,0.0,input_tied,0.1785550311424073,2.9034927184214743e-28,0.1161901986479192,0.5367477912957755,2.4989136366137622e-27,1.2114488725317218e-05,1.2112395024384092e-05,-2.0937009331253387e-09,2.0937009331253387e-09,12.24978799736456,12.24978803400401,1.211289345454328e-05,1.4681049173589056e-07,0.17855503114240726,4.984301591878321e-10,0.0011307129437903398
16.0,1.34,2.0122682869662417e-08,5.6112563888524165e-08,5.228798524556936e-09,2.0147161187289222e-08,5.6180822240087626e-08,5.235159117322806e-09,2.0254023090082395e-08,5.64788091132382e-08,5.262926754634166e-09,6.825835156346713e-11,6.825835156346713e-11,2.979868731505755e-10,2.979868731505755e-10,3.6624522471404256e-10,3.6624522471404256e-10,0.0065269736282527,1.520124718640573,1.0,0.4187923832293445,1.001216453978098,1.0,0.0,0.0,input_tied,0.1920947125753135,5.065442805695833e-28,0.1245991237260836,0.541701954482529,4.0653919981264135e-27,1.769747068839483e-06,1.7691671100806863e-06,-5.799587587964423e-10,5.799587587964423e-10,12.249969029445866,12.249969039595133,1.7689368990383245e-06,5.6112563888524165e-08,0.19209471257531355,2.302110423618321e-10,0.0012164539780978882
16.8,1.34,9.352782009881095e-09,2.5011697896849683e-08,2.233079625335666e-09,9.364934758773582e-09,2.5044197412351493e-08,2.235981227865796e-09,9.41313231016846e-09,2.5173089820362605e-08,2.2474889236398733e-09,3.249951550180669e-11,3.249951550180669e-11,1.2889240801111467e-10,1.2889240801111467e-10,1.6139192351292136e-10,1.6139192351292136e-10,0.0064526576395778,1.501341533376671,1.0,0.406359063994953,1.0012993726229955,1.0,0.0,0.0,input_tied,0.2051887001371688,8.183591673299564e-28,0.1326858033760381,0.5464254269588575,6.1676467753726905e-27,3.5162304044585706e-07,3.5145590647086e-07,-1.6713397499708338e-10,1.6713397499708338e-10,12.249993846597564,12.249993849522408,3.5135197475834113e-07,2.5011697896849683e-08,0.20518870013716875,1.0393171251884772e-10,0.0012993726229957433
17.6,1.34,3.484410888318046e-09,7.139226485334223e-09,8.222198924376402e-10,3.488012973795402e-09,7.146606815859706e-09,8.230698801195386e-10,3.507652302728585e-09,7.186845932820349e-09,8.27704192042144e-10,7.380330525483494e-12,7.380330525483494e-12,4.023911696064278e-11,4.023911696064278e-11,4.761944748612627e-11,4.761944748612627e-11,0.0066701130134964,1.559816346703205,1.0,0.444568087858836,1.0010337717315236,1.0,0.0,0.0,input_tied,0.1632466884986723,1.1186228485431525e-27,0.1070237670782771,0.5253311760113416,1.0452097502090277e-26,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,7.139226485334223e-09,0.1632466884986723,1.277821748719599e-10,0.0010337717315236545
18.4,1.34,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.796601679509653e-09,1.9987337444532942e-09,3.8767727394335355e-10,1.8071485938700735e-09,2.0104672710732772e-09,3.8995312565516856e-10,1.803732014586392e-12,1.803732014586392e-12,1.1733526619982158e-11,1.1733526619982158e-11,1.353725863456855e-11,1.353725863456855e-11,0.0067790350939923,1.5896510516836373,1.0,0.463514527796402,1.0009032524942545,1.0,0.0,0.0,input_tied,0.1426359166813971,1.5885240248900262e-27,0.0942160330487811,0.5139240325215798,1.686044268142297e-26,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,1.996930012438708e-09,0.1426359166813971,1.277821748719599e-10,0.0009032524942542293
19.200000000000003,1.34,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,9.999999999999999e-31,9.999999999999999e-31,5.7161736535276946e-33,5.7161736535276946e-33,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535276,1.5704009692603986,1.0,0.4513309811859851,1.0006470199295994,1.0,0.0,0.0,input_tied,0.1021732919162485,0.0,0.1021732919162485,0.0,0.0,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,0.0,0.1021732919162485,1.277821748719599e-10,0.9999999999999998
20.0,1.34,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,9.999999999999999e-31,9.999999999999999e-31,5.564142364300414e-33,5.564142364300414e-33,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643005,1.5516627094173834,1.0,0.4393270717358963,1.000696715514015,1.0,0.0,0.0,input_tied,0.110020904054865,0.0,0.110020904054865,0.0,0.0,5.6207073804593766e-08,5.5462289769209036e-08,-7.447840353847369e-10,7.447840353847369e-10,12.249999016376224,12.249999029409944,5.5590071944080996e-08,0.0,0.110020904054865,1.277821748719599e-10,0.9999999999999998
4.0,1.53,0.0001738733388017,0.0015026456270817,0.0003321607154432,0.0001740206798646,0.0015039189758618,0.0003324421899534,0.0001745663374331,0.0015086346497236,0.0003334845924836,1.2733487800298e-06,1.2733487800298e-06,4.7156738618851e-06,4.7156738618851e-06,5.9890226419149e-06,5.9890226419149e-06,0.0039856520619209,1.280917082806759,1.0,0.24757629233153,1.00084740457569,1.0,0.0,0.0,input_tied,0.1338167668757449,2.2205351244895853e-30,0.0771814943481594,0.7337934177862434,2.8770304892944045e-29,2.669646112893075,2.6696157977520674,-3.031514100770849e-05,3.031514100770849e-05,10.075007824903096,10.074526711885117,2.6696192249287676,0.0015026456270817,0.1338167668757449,3.4271767002103104e-06,0.0008474045756901317
4.8,1.53,0.0001965588929171,0.0015689295309817,0.0001516054360511,0.0001967136827954,0.0015701650609929,0.0001517248251393,0.0001974802672613,0.0015762839243458,0.0001523160900294,1.2355300111628175e-06,1.2355300111628175e-06,6.118863352871885e-06,6.118863352871885e-06,7.3543933640347024e-06,7.3543933640347024e-06,0.0046875230651261,1.3602809677586774,1.0,0.3076912723505752,1.0007874987287604,1.0,0.0,0.0,input_tied,0.1243568147076286,2.1290252122020745e-30,0.0711178604801251,0.748601741785833,2.9936575676331815e-29,13.825682714850911,13.825130919705384,-0.000551795145526,0.000551795145526,964.9849433134044,964.8992398238672,13.825231706529934,0.0015689295309817,0.1243568147076286,0.00010078682455016974,0.0007874987287604499
5.6,1.53,0.0001571953046239,0.0013021553945598,5.951824722330873e-05,0.0001573874498188,0.0013037470636155,5.9590998411646026e-05,0.0001581011793128,0.0013096593694135,5.986123503595259e-05,1.5916690556867265e-06,1.5916690556867265e-06,5.912305798054908e-06,5.912305798054908e-06,7.503974853741635e-06,7.503974853741635e-06,0.0057627337605725,1.43054846754372,1.0,0.3580579144745858,1.0012223341870996,1.0,0.0,0.0,input_tied,0.1930232779615929,3.67822308487201e-30,0.1092096338293002,0.767456507209771,3.368039023572999e-29,57.99940089845018,57.992876679145176,-0.0065242193050067,0.0065242193050067,20021.826137896765,20017.210567630835,57.99237505855652,0.0013021553945598,0.19302327796159297,0.0005016205886576586,0.001222334187099688
6.4,1.53,0.0001040347421571,0.0006722732083732,2.722622148192537e-05,0.0001041835184019,0.0006732346014745,2.7265156696330693e-05,0.0001046986342361,0.0006765632834832,2.7399964141404324e-05,9.61393101291813e-07,9.61393101291813e-07,3.328682008717763e-06,3.328682008717763e-06,4.290075110009576e-06,4.290075110009576e-06,0.0063814459011249,1.4775528482269376,1.0,0.3903872383399466,1.001430063089407,1.0,0.0,0.0,input_tied,0.2258265113767722,5.9119051460888634e-30,0.1316552460415761,0.7152868432258086,4.4904440376207346e-29,59.89480439295721,59.886090340513455,-0.0087140524437572,0.0087140524437572,21385.26338106454,21378.89227074188,59.87822371347947,0.0006722732083732,0.2258265113767722,0.007866627033983775,0.0014300630894071172
7.2,1.53,7.600608727404467e-05,0.0001209654243975,1.756794575258709e-05,7.611647914273531e-05,0.0001211411155786,1.7593461582045476e-05,7.650229358345412e-05,0.0001217551480757,1.7682638217867743e-05,1.756911811294249e-07,1.756911811294249e-07,6.140324970549919e-07,6.140324970549919e-07,7.897236781844168e-07,7.897236781844168e-07,0.0065285074815172,1.4921401916441892,1.0,0.4002114595954043,1.0014524082563625,1.0,0.0,0.0,input_tied,0.2293551187067954,1.1678716784864919e-29,0.1406987183843505,0.6301151946548642,8.30051397693748e-29,3.5328021094317967,3.5323093417328533,-0.0004927676989434,0.0004927676989434,28.430280237479515,28.41714455525746,3.531396627882916,0.0001209654243975,0.22935511870679542,0.0009127138499374077,0.001452408256363344
8.0,1.53,6.313931741925957e-05,8.59108246442703e-05,1.3492970193872364e-05,6.323695425152791e-05,8.604367468317917e-05,1.3513835336567412e-05,6.354323640097914e-05,8.646041900523845e-05,1.3579288307590504e-05,1.3285003890886832e-07,1.3285003890886832e-07,4.1674432205927306e-07,4.1674432205927306e-07,5.495943609681414e-07,5.495943609681414e-07,0.0063972655744353,1.4658274448318904,1.0,0.3824198917835673,1.0015463713619204,1.0,0.0,0.0,input_tied,0.2441931775892402,1.479974052104497e-29,0.1520636193182569,0.6058619325518196,9.732597834640711e-29,2.3263362881363197,2.3255724837896943,-0.0007638043466253,0.0007638043466253,5.363118241988591,5.3542776421789,2.3245432500134355,8.59108246442703e-05,0.24419317758924025,0.0010292337762587422,0.0015463713619204393
8.8,1.53,2.2146857972329627e-05,5.8482307540217285e-05,7.0477502321363354e-06,2.2172600928797663e-05,5.855028591886761e-05,7.055942361586488e-06,2.2295353537528563e-05,5.8874433742641703e-05,7.0950056782772545e-06,6.79783786503241e-08,6.79783786503241e-08,3.241478237740945e-07,3.241478237740945e-07,3.921262024244186e-07,3.921262024244186e-07,0.006705039847389,1.5482467554553725,1.0,0.4371231652132156,1.0011623751098326,1.0,0.0,0.0,input_tied,0.1835549199955352,1.4377370858900142e-29,0.115172233250979,0.5937428216360034,1.2483365524023064e-28,1.583685400999389,1.5837193553528175,3.3954353428455875e-05,3.3954353428455875e-05,0.2108770408769149,0.2109550095703428,1.58369051918054,5.8482307540217285e-05,0.18355491999553522,2.8836172277557637e-05,0.0011623751098326024
9.6,1.53,1.097514713937607e-05,4.35798382909594e-05,3.956029595148473e-06,1.098778294941105e-05,4.363001224771886e-05,3.960584216405232e-06,1.1048592166406264e-05,4.3871471957515685e-05,3.982503108155465e-06,5.0173956759459834e-08,5.0173956759459834e-08,2.414597097968272e-07,2.414597097968272e-07,2.91633666556287e-07,2.91633666556287e-07,0.0066919400803923,1.5480056645464255,1.0,0.4369674344285572,1.0011513112192951,1.0,0.0,0.0,input_tied,0.1818077804316926,1.746444824211399e-29,0.1148568546515892,0.5829075328868677,1.520540353911941e-28,0.9999999985710004,0.999999998570564,-4.366507155850741e-13,4.366507155850741e-13,1.0000000071449966,1.0000000071471802,0.9999999985710004,4.35798382909594e-05,0.1818077804316926,4.3642867098014904e-13,0.0011513112192953773
10.4,1.53,7.422066698272933e-06,2.996797587290715e-05,2.109988139363075e-06,7.431357092551003e-06,3.0005487569162827e-05,2.1126292664956693e-06,7.470949034982267e-06,3.0165347406560645e-05,2.1238846933653515e-06,3.7511696255676195e-08,3.7511696255676195e-08,1.598598373978182e-07,1.598598373978182e-07,1.9737153365349436e-07,1.9737153365349436e-07,0.0065860815722269,1.5229622419775668,1.0,0.4206572817327969,1.001251726056333,1.0,0.0,0.0,input_tied,0.1976646559126655,2.3586125757401367e-29,0.1253376268973251,0.577057590811015,1.8818072705910406e-28,0.4952546155615997,0.4951524300922938,-0.0001021854693059,0.0001021854693059,5.116026316641176,5.117182029799257,0.4950549922500498,2.996797587290715e-05,0.19766465591266544,9.743784224403029e-05,0.0012517260563329879
