D,eta,block_split_k_part,block_split_k_bg,block_split_k_full,block_split_g_schur,block_split_c_mix,block_split_xi_cross,block_split_s_part,block_split_s_schur,block_split_response_action,block_split_split_action,block_split_action_residual,block_split_coeff_share,block_split_tree_share,eymh_parented_prefactor_diag
7.2,2.1,1.4653975001957322,1.5397550802947837,2.131691220694989,1.384435257253303,0.4229836967458562,0.08818996286634305,0.3821265368570061,0.32529229998820625,0.7074188368452128,0.7074188368452123,-4.440892098500626e-16,0.5401701466717062,0.4598298533282939,0.0543924273858104
8.0,2.1,1.4813765433868733,1.5891268740470006,2.1471719096044692,1.3511645575134636,0.41114763875743227,0.08445432448687959,0.39297175238695614,0.30096685578959165,0.6939386081765478,0.6939386081765477,-1.1102230246251565e-16,0.5662918127866703,0.43370818721332977,0.0579949940403214
8.8,2.1,1.4893167977386257,1.1526414316992488,1.891253850797647,1.6407998175195906,0.5599590294835701,0.12831275132780257,0.3983174897949974,0.49518381656173616,0.8935013063567334,0.8935013063567336,2.220446049250313e-16,0.44579396466597637,0.5542060353340236,0.0457081665065006
9.6,2.1,1.496386181365458,1.1066533286499558,1.9918148529386406,1.7998543910481195,0.6301084563952224,0.14741767428801375,0.4030529888631805,0.5877057677678782,0.9907587566310584,0.9907587566310587,3.3306690738754696e-16,0.40681244164190655,0.5931875583580934,0.041139381075153
10.4,2.1,1.5001900872717417,1.191089660939199,2.108300919049289,1.7700606328719617,0.620626050984616,0.14505261674290426,0.40559182492707696,0.5710138018588846,0.9766056267859616,0.9766056267859615,-1.1102230246251565e-16,0.41530768797830075,0.5846923120216992,0.04435926161776
11.2,2.1,1.5018903664274437,1.263616892757297,2.1820846628197192,1.7268561977343178,0.6039885126564372,0.1406575188534236,0.4067245589518479,0.5463025286069197,0.9530270875587681,0.9530270875587676,-4.440892098500626e-16,0.42677124738783206,0.573228752612168,0.0459252716023004
12.0,2.1,1.5025679772754126,1.324701506182844,2.201818918072147,1.662124567531244,0.5768557918652933,0.13324067288513866,0.4071756291827787,0.5080966440044269,0.9152722731872056,0.9152722731872056,0.0,0.4448683098034773,0.5551316901965226,0.0457444406866391
12.8,2.1,1.5279637896172682,1.114287005200122,1.9059498103136323,1.7104657968898511,0.6124542550422996,0.14352245548227036,0.4239359925690712,0.5367657292635751,0.9607017218326463,0.9607017218326463,0.0,0.44127743599789304,0.558722564002107,0.039292677337651
13.6,2.1,1.5316473021173076,1.1152775579450587,1.7973267347473008,1.6115510636284511,0.5702012566498218,0.13172053888880672,0.42634382426352035,0.4771971087886773,0.9035409330521978,0.9035409330521977,-1.1102230246251565e-16,0.4718588927933942,0.5281411072066057,0.0396208249258223
14.4,2.1,1.5288177564984131,1.195999582362392,1.891878550868686,1.5818388056054022,0.5546951341268148,0.12723036373113378,0.4244947285405354,0.4585879713635222,0.8830826999040577,0.8830826999040575,-2.220446049250313e-16,0.4806964609165762,0.5193035390834239,0.0396848780718625
15.2,2.1,1.5260230636538084,1.2635129579283289,2.0828276497897393,1.6484418594367,0.5840337092174263,0.1355941950444461,0.42266504654478193,0.4998305141401449,0.9224955606849264,0.9224955606849268,3.3306690738754696e-16,0.4581756970526396,0.5418243029473605,0.0417227063159626
16.0,2.1,1.5232077292402852,1.3217878591111365,2.10710265957636,1.5941307412169186,0.5575426405073889,0.12801860885569402,0.42081845938576407,0.4663285978432175,0.8871470572289816,0.8871470572289816,0.0,0.4743502849462156,0.5256497150537843,0.0435095909365593
16.8,2.1,1.5197756429815825,1.3729068193667717,2.1555436269863444,1.57005821267648,0.5443366366788562,0.12417663767230887,0.4185627206621552,0.45111269681072486,0.8696754174728798,0.86967541747288,2.220446049250313e-16,0.4812861353243984,0.5187138646756017,0.0429990402178998
17.6,2.1,1.53334510636259,1.2679119024066776,1.946628624197221,1.5353027450111023,0.5343230291444799,0.12127571595302504,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.8561792824725557,0.0,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,2.1,1.5405182049703174,1.20297833384972,1.7169023663712997,1.4272097161359023,0.48053577276999554,0.10502599838694984,0.43211885655718146,0.35572129065108377,0.7878401472082657,0.7878401472082652,-4.440892098500626e-16,0.5484854485880256,0.45151455141197444,0.0395745521139277
19.200000000000003,2.1,1.0,1.2685122027208124,1.2685122027208124,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.1,1.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.29,1.3944845790465905,1.052928468881864,1.940670644101814,1.8431172690797026,0.5767120260405686,0.12940508169346931,0.3325248696137854,0.6114583061152377,0.9439831757290228,0.9439831757290231,3.3306690738754696e-16,0.35225719924190574,0.6477428007580942,0.0433247945989391
4.8,2.29,1.3866430306391628,1.3330127461264274,2.3621825346272196,1.7720629765104905,0.5463632208360193,0.12148400133099468,0.32688574024764877,0.572144391342839,0.8990301315904875,0.8990301315904878,3.3306690738754696e-16,0.36359820295383233,0.6364017970461676,0.0392206004279653
5.6,2.29,1.3740627774447243,1.0489632309804584,2.163262293788268,2.062286102980256,0.63036631423461,0.14022663226508136,0.31777188230862286,0.7238151262027529,1.0415870085113759,1.0415870085113759,0.0,0.3050843373735803,0.6949156626264196,0.0448966947925753
6.4,2.29,1.4087626695725408,1.2368422574530327,2.3109243887082296,1.868406722670521,0.5957954768488456,0.13486061863279775,0.3427117798167962,0.6250860477288959,0.967797827545692,0.967797827545692,0.0,0.35411505384952513,0.6458849461504749,0.0493701198646799
7.2,2.29,1.4653975466392424,1.5397550802947837,2.1316911736070447,1.384435226671852,0.4229837010273339,0.08818996380470155,0.3821265685504609,0.3252922778987289,0.7074188464491898,0.7074188464491897,-1.1102230246251565e-16,0.5401701841398525,0.45982981586014754,0.0543924271246186
8.0,2.29,1.48137654708682,1.5891268740470006,2.147171907623566,1.3511645562669279,0.4111476396077802,0.08445432470319948,0.3929717548845971,0.3009668548670277,0.6939386097516248,0.6939386097516248,0.0,0.566291815100546,0.4337081848994539,0.0579949939946481
8.8,2.29,1.4893167980775892,1.1526414316992488,1.8912538499726215,1.6407998168038211,0.5599590293647844,0.12831275130013442,0.3983174900225941,0.4951838161255041,0.8935013061480983,0.8935013061480982,-1.1102230246251565e-16,0.4457939650247952,0.5542060349752048,0.0457081665112687
9.6,2.29,1.4963861814465456,1.1066533286499558,1.9918148527592554,1.7998543908860225,0.63010845638284,0.14741767428750807,0.4030529889173694,0.5877057676778171,0.9907587565951863,0.9907587565951865,2.220446049250313e-16,0.4068124417113303,0.5931875582886696,0.0411393810758908
10.4,2.29,1.5001900861868793,1.191089660939199,2.108300919501615,1.7700606332517201,0.6206260504646102,0.14505261657360738,0.40559182420392703,0.57101380207343,0.9766056262773566,0.976605626277357,4.440892098500626e-16,0.4153076874541152,0.5846923125458848,0.0443592616290407
11.2,2.29,1.5018903558876548,1.263616892757297,2.1820846774364937,1.7268562093017277,0.603988511120531,0.14065751818294664,0.40672455193416596,0.5463025353054567,0.9530270872396225,0.9530270872396227,2.220446049250313e-16,0.42677124016717677,0.5732287598328232,0.0459252716096288
12.0,2.29,1.5025680421661747,1.324701506182844,2.201818805441839,1.6621244825080839,0.5768557920697159,0.1332406740410653,0.4071756723693511,0.5080965928511235,0.9152722652204748,0.9152722652204746,-2.220446049250313e-16,0.4448683608601086,0.5551316391398915,0.045744440868856
12.8,2.29,1.527963781950314,1.114287005200122,1.9059501164426802,1.7104660716207298,0.6124543690106743,0.14352248656487218,0.4239359875513121,0.5367658898811433,0.9607018774324548,0.9607018774324554,5.551115123125783e-16,0.44127735930350365,0.5587226406964964,0.0392926742806846
13.6,2.29,1.5316462817006142,1.1152775579450587,1.797328003415724,1.611552201164497,0.5702012397521868,0.13172052586020538,0.4263431580415828,0.47719781465253114,0.9035409726941139,0.9035409726941139,0.0,0.4718581347455038,0.5281418652544961,0.0396208241404996
14.4,2.29,1.5288274448895363,1.195999582362392,1.891866838179833,1.581829012383878,0.5546955471081129,0.12723053459339415,0.424501065699025,0.45858178030802105,0.8830828460070457,0.8830828460070461,4.440892098500626e-16,0.48070355756365574,0.5192964424363442,0.039684875172823
15.2,2.29,1.5260634678675122,1.2635129579283289,2.0829746751258824,1.6485582217859902,0.5841085406555233,0.13561578031866406,0.42269152299837454,0.4999011009441921,0.9225926239425666,0.9225926239425666,0.0,0.458156191615822,0.5418438083841781,0.0417206814942006
16.0,2.29,1.523059653332533,1.3217878591111365,2.1083163488261936,1.5950489590999681,0.5578943468639146,0.1281188376402919,0.4207212414536048,0.46690443112619656,0.8876256725798011,0.8876256725798013,2.220446049250313e-16,0.4739849853945951,0.5260150146054049,0.043499180003252
16.8,2.29,1.5219884198191271,1.3729068193667717,2.1470270355186134,1.5638548845644824,0.5425179445890344,0.12365748699400161,0.42001765088172327,0.44715385301302485,0.8671715038947481,0.8671715038947481,0.0,0.48435361286122525,0.5156463871387749,0.0430529068705488
17.6,2.29,1.53334510636259,1.2679119024066776,1.946628624197221,1.5353027450111023,0.5343230291444799,0.12127571595302504,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.8561792824725557,0.0,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,2.29,1.5405182049703174,1.20297833384972,1.7169023663712997,1.4272097161359023,0.48053577276999554,0.10502599838694984,0.43211885655718146,0.35572129065108377,0.7878401472082657,0.7878401472082652,-4.440892098500626e-16,0.5484854485880256,0.45151455141197444,0.0395745521139277
19.200000000000003,2.29,1.0,1.2685122027208124,1.2685122027208124,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.29,1.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.4800000000000004,1.3940330785165496,1.052928468881864,1.9412772702109637,1.8436934013879058,0.5765787962394866,0.1293467597633193,0.3322010412652276,0.6117708430824912,0.9439718843477185,0.9439718843477187,2.220446049250313e-16,0.351918364067355,0.6480816359326451,0.0433250391980174
4.8,2.4800000000000004,1.386661292020429,1.3330127461264274,2.3621346981340317,1.7720270905121553,0.5463634251047582,0.12148495249539264,0.3268989096507448,0.5721241401654379,0.8990230498161823,0.8990230498161826,3.3306690738754696e-16,0.3636157156566605,0.6363842843433396,0.0392207393039313
5.6,2.4800000000000004,1.3740678875681749,1.0489632309804584,2.163254881300284,2.062279036490445,0.6303685233162717,0.1402275740901457,0.31777560129004956,0.7238116996646465,1.0415873009546963,1.041587300954696,-2.220446049250313e-16,0.30508782221018194,0.6949121777898181,0.0448966882277065
6.4,2.4800000000000004,1.4087632497697236,1.2368422574530327,2.310923554623371,1.8684060483041227,0.5957956683498771,0.1348606984600637,0.3427121916654885,0.6250856867975677,0.9677978784630561,0.9677978784630562,1.1102230246251565e-16,0.35411546077135864,0.6458845392286413,0.0493701186077817
7.2,2.4800000000000004,1.4653975930831324,1.5397550802947837,2.1316911265188057,1.38443519609021,0.42298370530887563,0.08818996474307621,0.38212660024417394,0.325292255809113,0.7074188560532869,0.7074188560532869,0.0,0.5401702216082716,0.45982977839172845,0.0543924268634235
8.0,2.4800000000000004,1.4813765507805117,1.5891268740470006,2.147171905651194,1.3511645550257612,0.41114764045859986,0.08445432491973419,0.39297175737801554,0.3009668539484373,0.6939386113264527,0.6939386113264528,1.1102230246251565e-16,0.5662918174085402,0.4337081825914599,0.057994993948982
8.8,2.4800000000000004,1.489316798464506,1.1526414316992488,1.8912538490811557,1.6407998160304098,0.5599590292482518,0.12831275127387515,0.39831749028238883,0.4951838156541417,0.8935013059365309,0.8935013059365305,-3.3306690738754696e-16,0.4457939654211128,0.5542060345788872,0.0457081665161039
9.6,2.4800000000000004,1.4963861810577896,1.1066533286499558,1.991814853388453,1.7998543914545813,0.6301084563600475,0.1474176742685738,0.4030529886575729,0.5877057679937085,0.9907587566512817,0.9907587566512814,-2.220446049250313e-16,0.4068124414260776,0.5931875585739225,0.041139381074737
10.4,2.4800000000000004,1.5001900866548286,1.191089660939199,2.108300918554844,1.770060632456842,0.6206260504346074,0.14505261657947563,0.4055918245158536,0.5710138016243617,0.9766056261402153,0.9766056261402153,0.0,0.4153076878318343,0.5846923121681656,0.0443592616320824
11.2,2.4800000000000004,1.501890355773569,1.263616892757297,2.1820846836368104,1.7268562142085286,0.6039885130905619,0.14065751871152382,0.40672455185820444,0.5463025381469213,0.9530270900051254,0.9530270900051258,3.3306690738754696e-16,0.42677123884906243,0.5732287611509376,0.0459252715461255
12.0,2.4800000000000004,1.502567947447753,1.324701506182844,2.2018189649735325,1.662124602936492,0.5768557901698232,0.13324067190869862,0.40717560933165686,0.5080966653056268,0.9152722746372834,0.9152722746372837,2.220446049250313e-16,0.44486828740990525,0.5551317125900948,0.0457444406534726
12.8,2.4800000000000004,1.5279633995854898,1.114287005200122,1.9059508024140674,1.710466687235364,0.6124544125769882,0.14352249124403113,0.42393573730658995,0.5367662497915405,0.9607019870981307,0.9607019870981305,-2.220446049250313e-16,0.4412770484498719,0.5587229515501281,0.0392926721261558
13.6,2.4800000000000004,1.5316454176436847,1.1152775579450587,1.7973290776851676,1.611553164395072,0.5702012254425055,0.1317205148274415,0.4263425939053435,0.47719841235596666,0.9035410062613102,0.9035410062613102,0.0,0.4718574928541122,0.5281425071458878,0.0396208234755196
14.4,2.4800000000000004,1.5288235066002558,1.195999582362392,1.8918753665867982,1.5818361431614227,0.5546968807316226,0.12723090058317404,0.4244984896762265,0.4585862882298105,0.8830847779060368,0.883084777906037,2.220446049250313e-16,0.480699588869365,0.519300411130635,0.0396848368392563
15.2,2.4800000000000004,1.526048485740274,1.2635129579283289,2.082979677674861,1.6485621810243558,0.5841020058485263,0.13561375158563763,0.42268170545074457,0.4999035025782739,0.9225852080290187,0.9225852080290184,-2.220446049250313e-16,0.4581492330163717,0.5418507669836282,0.041720836192971
16.0,2.4800000000000004,1.5234115925238405,1.3217878591111365,2.1070596855565045,1.5940982291768364,0.5576359926054285,0.12804695629200538,0.42095228856645833,0.46630820279607055,0.8872604913625288,0.8872604913625288,0.0,0.4744404745443128,0.5255595254556873,0.0435071232701649
16.8,2.4800000000000004,1.5198936661464402,1.3729068193667717,2.1536558943218966,1.5686832230283707,0.543741487929874,0.12400422590313284,0.418640375928511,0.4502365559980895,0.8688769319266003,0.8688769319266005,2.220446049250313e-16,0.48181780473816993,0.51818219526183,0.0430162107013263
17.6,2.4800000000000004,1.53334510636259,1.2679119024066776,1.946628624197221,1.5353027450111023,0.5343230291444799,0.12127571595302504,0.42745169286002216,0.42872758961253354,0.8561792824725557,0.8561792824725557,0.0,0.4992548892628967,0.5007451107371033,0.0407600933091185
18.4,2.4800000000000004,1.5405182049703174,1.20297833384972,1.7169023663712997,1.4272097161359023,0.48053577276999554,0.10502599838694984,0.43211885655718146,0.35572129065108377,0.7878401472082657,0.7878401472082652,-4.440892098500626e-16,0.5484854485880256,0.45151455141197444,0.0395745521139277
19.200000000000003,2.4800000000000004,1.0,1.2685122027208124,1.2685122027208124,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.4800000000000004,1.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.6700000000000004,1.3935953158788092,1.052928468881864,1.9418607383561899,1.8442475398336502,0.5764476360613626,0.12928967220112644,0.3318869659442709,0.6120713568156265,0.9439583227598973,0.9439583227598974,1.1102230246251565e-16,0.3515906983837132,0.6484093016162867,0.0433253329771754
4.8,2.6700000000000004,1.386679625421599,1.3330127461264274,2.362086774714771,1.771991139303587,0.5463636559789683,0.12148591373088002,0.3269121308173564,0.5721038517773775,0.8990159825947337,0.8990159825947339,2.220446049250313e-16,0.36363328032703574,0.6363667196729642,0.0392208778950012
5.6,2.6700000000000004,1.3740729978687551,1.0489632309804584,2.1632474685977954,2.062271969796142,0.6303707324214779,0.1402285159279807,0.3177793203865539,0.7238082730156405,1.041587593402194,1.0415875934021943,2.220446049250313e-16,0.3050913071540858,0.6949086928459143,0.0448966816627449
6.4,2.6700000000000004,1.4087638299653824,1.2368422574530327,2.3109227205387093,1.8684053739378834,0.5957958598491343,0.13486077828672066,0.3427126035129295,0.6250853258661944,0.9677979293791239,0.9677979293791239,0.0,0.3541158676923307,0.6458841323076692,0.0493701173509156
7.2,2.6700000000000004,1.4653976395266344,1.5397550802947837,2.131691079430996,1.3844351655088465,0.4229837095903909,0.08818996568144553,0.3821266319376211,0.3252922337196978,0.7074188656573188,0.7074188656573188,0.0,0.5401702590763635,0.4598297409236366,0.0543924266022302
8.0,2.6700000000000004,1.4813765544753932,1.5891268740470006,2.1471719036758676,1.3511645537827348,0.4111476413088391,0.08445432513607883,0.39297175987223726,0.30096685302847065,0.6939386129007077,0.6939386129007079,2.220446049250313e-16,0.5662918197181593,0.43370818028184066,0.0579949939033326
8.8,2.6700000000000004,1.489316798919305,1.1526414316992488,1.8912538480527643,1.6407998151382057,0.5599590291186572,0.128312751245071,0.39831749058776317,0.49518381511038007,0.8935013056981433,0.8935013056981432,-1.1102230246251565e-16,0.4457939658818239,0.5542060341181761,0.045708166521552
9.6,2.6700000000000004,1.4963861811492307,1.1066533286499558,1.991814853202589,1.7998543912866298,0.6301084563519305,0.14741767426952346,0.40305298871868084,0.5877057679003947,0.9907587566190762,0.9907587566190756,-5.551115123125783e-16,0.40681244150097945,0.5931875584990205,0.0411393810753994
10.4,2.6700000000000004,1.5001900854939971,1.191089660939199,2.1083009218879862,1.7700606352552393,0.6206260508421153,0.14505261665287864,0.4055918237420641,0.5710138032053229,0.976605626947387,0.9766056269473871,1.1102230246251565e-16,0.41530768669625395,0.5846923133037459,0.0443592616141796
11.2,2.6700000000000004,1.5018903640066732,1.263616892757297,2.182084661387128,1.7268561966005949,0.6039885107287875,0.14065751827465622,0.40672455734003216,0.5463025279503956,0.9530270852904277,0.9530270852904277,0.0,0.4267712467123492,0.5732287532876509,0.0459252716543874
12.0,2.6700000000000004,1.5025680052256996,1.324701506182844,2.2018188650354595,1.6621245274945358,0.5768557904658128,0.13324067296959904,0.40717564778445736,0.5080966199167566,0.9152722677012142,0.915272267701214,-2.220446049250313e-16,0.44486833279360083,0.5551316672063992,0.0457444408121159
12.8,2.6700000000000004,1.5279639300461312,1.114287005200122,1.9059497014658986,1.7104656992061007,0.6124542943892429,0.1435224689293165,0.4239360844749511,0.5367656721541296,0.9607017566290806,0.9607017566290807,1.1102230246251565e-16,0.44127751568026896,0.558722484319731,0.0392926766540285
13.6,2.6700000000000004,1.53164876031056,1.1152775579450587,1.7973238768388504,1.6115485011197463,0.5702008439927937,0.1317204322793606,0.4263447763055187,0.4771955186989806,0.9035402950044996,0.9035402950044993,-3.3306690738754696e-16,0.47186027968281774,0.5281397203171823,0.0396208375658124
14.4,2.6700000000000004,1.5288201286802376,1.195999582362392,1.8918826814000487,1.581842259228149,0.5546980245112019,0.1272312144674121,0.424496280183937,0.45859015465739783,0.8830864348413349,0.8830864348413348,-1.1102230246251565e-16,0.48069618492124927,0.5193038150787508,0.0396848039616665
15.2,2.6700000000000004,1.5260356357260905,1.2635129579283289,2.0829839685043683,1.648565576976475,0.5840964009432679,0.1356120115256672,0.42267328496580886,0.49990556252400153,0.9225788474898104,0.9225788474898104,0.0,0.45814326451970505,0.5418567354802949,0.0417209688766892
16.0,2.6700000000000004,1.5233340127951691,1.3217878591111365,2.1072070107741454,1.5942096882257493,0.5576469676963624,0.12804956482184576,0.4209013622741202,0.46637812016405744,0.8872794824381777,0.8872794824381777,0.0,0.47437292375736534,0.5256270762426347,0.0435067101485916
16.8,2.6700000000000004,1.5215433780138037,1.3729068193667717,2.1511733264750097,1.5668749664068238,0.5437369629621259,0.12401066431584787,0.4197251999805615,0.44908316849081864,0.8688083684713798,0.8688083684713801,3.3306690738754696e-16,0.4831044626320124,0.5168955373679877,0.0430176853966218
17.6,2.6700000000000004,1.5333451063625898,1.2679119024066776,1.9466286241972208,1.535302745011102,0.5343230291444797,0.12127571595302497,0.42745169286002205,0.4287275896125334,0.8561792824725554,0.8561792824725554,0.0,0.4992548892628968,0.5007451107371033,0.0407600933091185
18.4,2.6700000000000004,1.5405182049703174,1.20297833384972,1.7169023663712997,1.4272097161359023,0.48053577276999554,0.10502599838694984,0.43211885655718146,0.35572129065108377,0.7878401472082657,0.7878401472082652,-4.440892098500626e-16,0.5484854485880256,0.45151455141197444,0.0395745521139277
19.200000000000003,2.6700000000000004,1.0,1.2685122027208124,1.2685122027208124,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,2.6700000000000004,1.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,2.8600000000000003,1.3931712790450512,1.052928468881864,1.9424212393758897,1.8447798656622936,0.5763186447564841,0.12923384837005278,0.33158264419891703,0.6123599563698315,0.9439426005687482,0.9439426005687486,3.3306690738754696e-16,0.3512741601016104,0.6487258398983896,0.0433256735630975
4.8,2.8600000000000003,1.3866980307707801,1.3330127461264274,2.3620387644770666,1.7719551229655257,0.5463639134260097,0.12148688502445214,0.3269254036935839,0.5720835262219672,0.8990089299155509,0.8990089299155511,2.220446049250313e-16,0.36365089690966007,0.6363491030903399,0.0392210162013796
5.6,2.8600000000000003,1.3740781083464328,1.0489632309804584,2.163240055680822,2.0622649028973656,0.6303729415502015,0.14022945777857682,0.3177830395981112,0.7238048462557426,1.0415878858538536,1.0415878858538539,2.220446049250313e-16,0.3050947922052731,0.6949052077947269,0.0448966750976909
6.4,2.8600000000000003,1.4087644101596757,1.2368422574530327,2.3109218864540253,1.8684046995716261,0.5957960513466719,0.13486085811279103,0.34271301535923154,0.6250849649346811,0.9677979802939124,0.9677979802939127,3.3306690738754696e-16,0.35411627461255113,0.6458837253874489,0.049370116094081
7.2,2.8600000000000003,1.4653976859698457,1.5397550802947837,2.1316910323436415,1.3844351349277786,0.4229837138719333,0.08818996661982498,0.38212666363086895,0.32529221163049565,0.7074188752613644,0.7074188752613646,2.220446049250313e-16,0.5401702965441622,0.4598297034558379,0.0543924263410365
8.0,2.8600000000000003,1.4813765581727036,1.5891268740470006,2.147171901698988,1.351164552538731,0.4111476421595433,0.08445432535253714,0.39297176236809855,0.30096685210778057,0.6939386144758792,0.6939386144758791,-1.1102230246251565e-16,0.5662918220293937,0.43370817797060635,0.0579949938576565
8.8,2.8600000000000003,1.4893167992496663,1.1526414316992488,1.8912538472492335,1.6407998144410845,0.5599590290030972,0.128312751218164,0.39831749080958384,0.4951838146855133,0.8935013054950973,0.8935013054950971,-2.220446049250313e-16,0.4457939662313896,0.5542060337686104,0.0457081665261925
9.6,2.8600000000000003,1.496386181228522,1.1066533286499558,1.9918148530414201,1.7998543911409937,0.6301084563448918,0.1474176742703469,0.40305298877166934,0.5877057678194791,0.9907587565911484,0.9907587565911484,0.0,0.40681244156592933,0.5931875584340708,0.0411393810759739
10.4,2.8600000000000003,1.500190085945802,1.191089660939199,2.108300920908475,1.7700606344328738,0.6206260507910202,0.14505261665270103,0.40559182404322913,0.5710138027407256,0.9766056267839549,0.9766056267839547,-2.220446049250313e-16,0.41530768707413396,0.584692312925866,0.0443592616178045
11.2,2.8600000000000003,1.5018903557282928,1.263616892757297,2.1820846731859405,1.7268562059379287,0.6039885096270493,0.14065751777625546,0.4067245518280583,0.5463025333575243,0.9530270851855829,0.9530270851855827,-2.220446049250313e-16,0.42677124097565067,0.5732287590243492,0.0459252716567949
12.0,2.8600000000000003,1.5025679720993288,1.324701506182844,2.2018189597686417,1.6621245990073874,0.57685580260601,0.13324067578263799,0.40717562573795363,0.5080966629417218,0.9152722886796755,0.9152722886796755,0.0,0.4448682985096426,0.5551317014903574,0.045744440332292
12.8,2.8600000000000003,1.5279635886464582,1.114287005200122,1.9059503238635265,1.7104662577674274,0.6124543371249082,0.14352247415852606,0.4239358610405464,0.5367659987091934,0.9607018597497398,0.9607018597497399,1.1102230246251565e-16,0.44127723573990013,0.5587227642600998,0.0392926746280852
13.6,2.8600000000000003,1.5316478463818894,1.1152775579450587,1.7973250825358638,1.6115495821932466,0.5702008578814871,0.1317204289313518,0.4263441796093525,0.4771961895277747,0.9035403691371271,0.9035403691371272,1.1102230246251565e-16,0.47185958057027083,0.5281404194297292,0.039620836097214
14.4,2.8600000000000003,1.5288277286523577,1.195999582362392,1.891873028602066,1.5818341883240072,0.5546981632056058,0.12723129477317724,0.4245012513071498,0.45858505242632236,0.8830863037334721,0.8830863037334722,1.1102230246251565e-16,0.48070188554896914,0.5192981144510308,0.0396848065631615
15.2,2.8600000000000003,1.526024492925944,1.2635129579283289,2.0829876894133372,1.648568521868291,0.5840915406368226,0.13561050261727406,0.422665983143645,0.49990734885827104,0.9225733320019159,0.922573332001916,1.1102230246251565e-16,0.458138088846001,0.541861911153999,0.0417210839325972
16.0,2.8600000000000003,1.5232668011695372,1.3217878591111365,2.1073346038273675,1.594306218884843,0.5576564480672975,0.1280518152434567,0.4208572399031586,0.4664386691228428,0.8872959090260016,0.8872959090260014,-2.220446049250313e-16,0.47431441486655807,0.525685585133442,0.0435063528166615
16.8,2.8600000000000003,1.5196995369161035,1.3729068193667717,2.156636846175469,1.5708544933662567,0.5446767994406595,0.12427508358902123,0.41851264223677553,0.4516197345932804,0.8701323768300557,0.870132376830056,2.220446049250313e-16,0.4809758300931658,0.5190241699068342,0.0429892169332644
17.6,2.8600000000000003,1.5327251853945651,1.2679119024066776,1.9667838940494224,1.5511991726839902,0.5418834574494866,0.1235036884735591,0.42704731793219425,0.4390282916068063,0.8660756095390005,0.8660756095390005,0.0,0.4930831826097785,0.5069168173902214,0.0405589038714138
18.4,2.8600000000000003,1.5405182049703174,1.20297833384972,1.7169023663712997,1.4272097161359023,0.48053577276999554,0.10502599838694984,0.43211885655718146,0.35572129065108377,0.7878401472082657,0.7878401472082652,-4.440892098500626e-16,0.5484854485880256,0.45151455141197444,0.0395745521139277
19.200000000000003,2.8600000000000003,1.5372946556442435,1.2685122027208124,1.7875737798852471,1.4091892660166039,0.46888719941763385,0.10148697541998643,0.43002415447440784,0.3430145503800086,0.7730387048544165,0.7730387048544165,0.0,0.5562776504902076,0.44372234950979234,0.0394517823820258
20.0,2.8600000000000003,1.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,3.0500000000000003,1.3927609499338345,1.052928468881864,1.9429589667313527,1.8452905626102392,0.5761919162405031,0.12917931574372835,0.3312880719836164,0.6126367516024067,0.9439248235860229,0.9439248235860231,2.220446049250313e-16,0.3509687039747874,0.6490312960252126,0.0433260586646842
4.8,3.0500000000000003,1.3867165079959884,1.3330127461264274,2.361990667528549,1.771919041578714,0.5463641974131637,0.12148786636307815,0.32693872822545633,0.5720631635425166,0.8990018917679732,0.899001891767973,-2.220446049250313e-16,0.3636685653491787,0.6363314346508213,0.0392211542232726
5.6,3.0500000000000003,1.3740832190011725,1.0489632309804584,2.1632326425493904,2.0622578357941417,0.6303751507024142,0.14023039964192371,0.3177867589246942,0.7238014193849642,1.0415881783096583,1.0415881783096586,2.220446049250313e-16,0.3050982773637221,0.6949017226362778,0.0448966685325447
6.4,3.0500000000000003,1.4087649903521966,1.2368422574530327,2.3109210523697756,1.86840402520572,0.59579624284232,0.13486093793821013,0.34271342720410586,0.6250846040032255,0.9677980312073308,0.9677980312073313,5.551115123125783e-16,0.3541166815317548,0.6458833184682452,0.0493701148372804
