D,eta,coeff_l1,coeff_l2,projected_logdet_part_kernel,projected_logdet_part_action,tree_diag_susceptibility_parented,schur_bg_kernel,schur_full_kernel,projected_schur_gain,projected_schur_action,projected_logdet_schur_response_action,projected_logdet_schur_response_weight,projected_logdet_schur_response_weight_residual,shell_spread,shell_access_parented,hk_loop_local_prefactor_diag,eymh_parented_prefactor_diag,projected_logdet_schur_prefactor_recon,projected_logdet_schur_prefactor_residual,projected_logdet_part_share,projected_schur_share,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
12.0,2.1,0.5221458706675841,0.3475023283900836,1.5025679772754126,0.4071756291827787,0.662124567531244,1.324701506182844,2.201818918072147,1.662124567531244,0.5080966440044269,0.9152722731872056,0.6327776789654042,0.0,0.1446435501863265,0.3554793714957137,0.2033633873147403,0.0457444406866391,0.04574444068663917,7.632783294297951e-17,0.4448683098034773,0.5551316901965226,0.0381622729123122,0.0381608136496297,1.4592626825030153e-06
12.8,2.1,0.4340746642168769,0.2840870098928235,1.5279637896172682,0.4239359925690712,0.7104657968898512,1.114287005200122,1.9059498103136323,1.7104657968898511,0.5367657292635751,0.9607017218326463,0.6185663229809965,0.0,0.1006380909200492,0.3023840820031647,0.2100711557195202,0.039292677337651,0.03929267733765106,5.551115123125783e-17,0.44127743599789304,0.558722564002107,0.0023614106588717,0.0023614508340433,4.017517160007783e-08
13.6,2.1,0.4287129463086926,0.2799031772628408,1.5316473021173076,0.42634382426352035,0.6115510636284511,1.1152775579450587,1.7973267347473008,1.6115510636284511,0.4771971087886773,0.9035409330521977,0.6365002510729337,0.0,0.0980848135726996,0.2988704261474397,0.2082773251008593,0.0396208249258223,0.03962082492582234,4.163336342344337e-17,0.4718588927933942,0.5281411072066057,0.0001779131852523,0.0001779167464889,3.5612366000201904e-09
14.4,2.1,0.4446180764716878,0.2908247726596504,1.5288177564984131,0.4244947285405354,0.5818388056054022,1.195999582362392,1.891878550868686,1.5818388056054022,0.4585879713635222,0.8830826999040575,0.6430445002213669,1.1102230246251565e-16,0.1074074264709029,0.31143214686360643,0.1981620938639441,0.0396848780718625,0.03968487807186254,3.469446951953614e-17,0.4806964609165762,0.5193035390834239,4.3885941928586626e-05,4.388647417103871e-05,5.322424520836115e-10
15.2,2.1,0.4601863597520658,0.3015592429187971,1.5260230636538084,0.42266504654478193,0.6484418594367001,1.2635129579283289,2.0828276497897393,1.6484418594367,0.4998305141401449,0.9224955606849268,0.6304964334195656,-1.1102230246251565e-16,0.1161901986479192,0.3226380950411735,0.205104029139777,0.0417227063159626,0.04172270631596259,-1.3877787807814457e-17,0.4581756970526396,0.5418243029473605,1.2117265494006113e-05,1.2117247188182593e-05,1.830582351996298e-11
16.0,2.1,0.475645961899241,0.3122659849792609,1.5232077292402852,0.42081845938576407,0.5941307412169186,1.3217878591111365,2.10710265957636,1.5941307412169186,0.4663285978432175,0.8871470572289816,0.6417390458165633,0.0,0.1245991237260836,0.33285771202960807,0.2036891577435576,0.0435095909365593,0.043509590936559296,-6.938893903907228e-18,0.4743502849462156,0.5256497150537843,1.7614945184000992e-06,1.7614733703122222e-06,2.1148087876973176e-11
16.8,2.1,0.4910757295075001,0.3231238319783042,1.5197756429815825,0.4185627206621552,0.5700582126764797,1.3729068193667717,2.1555436269863444,1.57005821267648,0.45111269681072486,0.86967541747288,0.6473697210031489,-1.1102230246251565e-16,0.1326858033760381,0.3422610674663284,0.1940657427146949,0.0429990402178998,0.042999040217899784,-1.3877787807814457e-17,0.4812861353243984,0.5187138646756017,3.538361728484938e-07,3.538295303605331e-07,6.642487960705332e-12
17.6,2.1,0.4410367983505292,0.2876304861315658,1.53334510636259,0.42745169286002216,0.5353027450111023,1.2679119024066776,1.946628624197221,1.5353027450111023,0.42872758961253354,0.8561792824725557,0.6517529882364431,0.0,0.1070237670782771,0.31092929648788725,0.2011363173486186,0.0407600933091185,0.04076009330911849,-6.938893903907228e-18,0.4992548892628967,0.5007451107371033,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,2.1,0.4179237790947546,0.2712877898789954,1.5405182049703174,0.43211885655718146,0.4272097161359024,1.20297833384972,1.7169023663712997,1.4272097161359023,0.35572129065108377,0.7878401472082652,0.6744079570837195,2.220446049250313e-16,0.0942160330487811,0.2934342948281214,0.1999781067668977,0.0395745521139277,0.03957455211392779,9.020562075079397e-17,0.5484854485880256,0.45151455141197444,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,2.1,0.0,0.0,1.0,0.0,0.0,1.2685122027208124,1.2685122027208124,1.0,0.0,0.0,1.0,0.0,0.1021732919162485,0.3044694702587371,0.1907155475682234,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,2.1,0.0,0.0,1.0,0.0,0.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,1.0,0.0,0.110020904054865,0.3148270397844881,0.1978582751435992,0.0622911350603241,0.0622911350603241,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,2.29,0.5425714087112334,0.3890838356076979,1.3944845790465905,0.3325248696137854,0.8431172690797025,1.052928468881864,1.940670644101814,1.8431172690797026,0.6114583061152377,0.9439831757290231,0.6237587600388839,-1.1102230246251565e-16,0.0771814943481594,0.26767767385469626,0.2594822797956052,0.0433247945989391,0.0433247945989391,0.0,0.35225719924190574,0.6477428007580942,2.824136640795359,2.8241367987389703,1.579436110787924e-07
4.8,2.29,0.5500002548145826,0.396641559984666,1.3866430306391628,0.32688574024764877,0.7720629765104903,1.3330127461264274,2.3621825346272196,1.7720629765104905,0.572144391342839,0.8990301315904878,0.6379374343072257,-1.1102230246251565e-16,0.0711178604801251,0.25767406620130606,0.2385972532567175,0.0392206004279653,0.03922060042796531,6.938893903907228e-18,0.36359820295383233,0.6364017970461676,13.874408961284974,13.87441198083421,3.0195492364271104e-06
5.6,2.29,0.5468363103267052,0.397970397934532,1.3740627774447243,0.31777188230862286,1.0622861029802562,1.0489632309804584,2.163262293788268,2.062286102980256,0.7238151262027529,1.0415870085113759,0.5940489805054247,0.0,0.1092096338293002,0.31377884425076946,0.2408620932557482,0.0448966947925753,0.044896694792575326,2.7755575615628914e-17,0.3050843373735803,0.6949156626264196,58.00443264077295,58.0043616564147,7.098435824559601e-05
6.4,2.29,0.5249819617054499,0.3726546515210717,1.4087626695725408,0.3427117798167962,0.8684067226705209,1.2368422574530327,2.3109243887082296,1.868406722670521,0.6250860477288959,0.967797827545692,0.6163755058375975,0.0,0.1316552460415761,0.3410845234930134,0.2348317398037009,0.0493701198646799,0.049370119864679894,-6.938893903907228e-18,0.35411505384952513,0.6458849461504749,59.87961376479858,59.87883317875469,0.0007805860438878653
7.2,2.29,0.5085809711420645,0.3470600672892139,1.4653975466392424,0.3821265685504609,0.384435226671852,1.5397550802947837,2.1316911736070447,1.384435226671852,0.3252922778987289,0.7074188464491897,0.7020789455543742,1.1102230246251565e-16,0.1406987183843505,0.35120411348378744,0.2205935934157932,0.0543924271246186,0.054392427124618614,1.3877787807814457e-17,0.5401701841398525,0.45982981586014754,3.5314952968831004,3.531397853700598,9.744318250248796e-05
8.0,2.29,0.53404561582292,0.3605063256017788,1.48137654708682,0.3929717548845971,0.351164556266928,1.5891268740470006,2.147171907623566,1.3511645562669279,0.3009668548670277,0.6939386097516248,0.7068270240680529,0.0,0.1520636193182569,0.3633075560105363,0.2258410747793691,0.0579949939946481,0.05799499399464812,2.0816681711721685e-17,0.566291815100546,0.4337081848994539,2.3246521219185827,2.3245432384087983,0.00010888350978444095
8.8,2.29,0.4659139785386467,0.3128373890229726,1.4893167980775892,0.3983174900225941,0.6407998168038211,1.1526414316992488,1.8912538499726215,1.6407998168038211,0.4951838161255041,0.8935013061480982,0.6397033964654585,0.0,0.115172233250979,0.32136821487248435,0.2223372469819722,0.0457081665112687,0.04570816651126877,6.938893903907228e-17,0.4457939650247952,0.5542060349752048,1.5837000138984771,1.5836905095038265,9.504394650639014e-06
9.6,2.29,0.4654103915025452,0.3110229145878883,1.4963861814465456,0.4030529889173694,0.7998543908860225,1.1066533286499558,1.9918148527592554,1.7998543908860225,0.5877057676778171,0.9907587565951865,0.609339693184818,-1.1102230246251565e-16,0.1148568546515892,0.3209732984685203,0.2103436369428326,0.0411393810758908,0.04113938107589086,5.551115123125783e-17,0.4068124417113303,0.5931875582886696,0.9999999976953478,0.9999999976954088,6.106226635438361e-14
10.4,2.29,0.4844721661030459,0.3229405197140431,1.5001900861868793,0.40559182420392703,0.7700606332517199,1.191089660939199,2.108300919501615,1.7700606332517201,0.57101380207343,0.976605626277357,0.6136670184686678,-1.1102230246251565e-16,0.1253376268973251,0.3337331239271595,0.2165968878056446,0.0443592616290407,0.04435926162904067,-2.7755575615628914e-17,0.4153076874541152,0.5846923125458848,0.4950631435791765,0.495054997402103,8.146177073509175e-06
11.2,2.29,0.5036498110268487,0.3353439277723966,1.5018903558876548,0.40672455193416596,0.7268562093017278,1.263616892757297,2.1820846774364937,1.7268562093017277,0.5463025353054567,0.9530270872396227,0.6209445182579025,-1.1102230246251565e-16,0.1353663151635882,0.3452926237866013,0.2141961374641878,0.0459252716096288,0.045925271609628816,1.3877787807814457e-17,0.42677124016717677,0.5732287598328232,0.1519945771914366,0.1519899122364957,4.664954940919452e-06
12.0,2.29,0.5221458522321835,0.3475023011133877,1.5025680421661747,0.4071756723693511,0.6621244825080841,1.324701506182844,2.201818805441839,1.6621244825080839,0.5080965928511235,0.9152722652204746,0.632777681485989,1.1102230246251565e-16,0.1446435501863265,0.3554793714957137,0.2033633873147403,0.045744440868856,0.045744440868856005,6.938893903907228e-18,0.4448683608601086,0.5551316391398915,0.0381622595809512,0.0381608003190997,1.4592618515010813e-06
12.8,2.29,0.4340746973553115,0.2840870330062749,1.527963781950314,0.4239359875513121,0.7104660716207296,1.114287005200122,1.9059501164426802,1.7104660716207298,0.5367658898811433,0.9607018774324554,0.6185662748565974,-2.220446049250313e-16,0.1006380909200492,0.3023840820031647,0.2100711557195202,0.0392926742806846,0.03929267428068463,2.7755575615628914e-17,0.44127735930350365,0.5587226406964964,0.0023614133143692,0.0023614534895632,4.0175194000128395e-08
13.6,2.29,0.4287132700889307,0.2799035751341509,1.5316462817006142,0.4263431580415828,0.6115522011644967,1.1152775579450587,1.797328003415724,1.611552201164497,0.47719781465253114,0.9035409726941139,0.6365002384568891,0.0,0.0980848135726996,0.2988704261474397,0.2082773251008593,0.0396208241404996,0.03962082414049964,4.163336342344337e-17,0.4718581347455038,0.5281418652544961,0.0001779135393906,0.0001779171006294,3.5612388000019236e-09
14.4,2.29,0.4446151283567453,0.2908210013124604,1.5288274448895363,0.424501065699025,0.581829012383878,1.195999582362392,1.891866838179833,1.581829012383878,0.45858178030802105,0.8830828460070461,0.643044453246007,-1.1102230246251565e-16,0.1074074264709029,0.31143214686360643,0.1981620938639441,0.039684875172823,0.039684875172823,0.0,0.48070355756365574,0.5192964424363442,4.3885121167735565e-05,4.388565341339088e-05,5.322456553182725e-10
15.2,2.29,0.4601787422075712,0.3015462671749917,1.5260634678675122,0.42269152299837454,0.64855822178599,1.2635129579283289,2.0829746751258824,1.6485582217859902,0.4999011009441921,0.9225926239425666,0.6304658351431848,0.0,0.1161901986479192,0.3226380950411735,0.205104029139777,0.0417206814942006,0.04172068149420065,4.85722573273506e-17,0.458156191615822,0.5418438083841781,1.2123073277340856e-05,1.2123054916164692e-05,1.836117616422475e-11
16.0,2.29,0.4757099087102277,0.3123383300643215,1.523059653332533,0.4207212414536048,0.5950489590999682,1.3217878591111365,2.1083163488261936,1.5950489590999681,0.46690443112619656,0.8876256725798013,0.6415854911114318,0.0,0.1245991237260836,0.33285771202960807,0.2036891577435576,0.043499180003252,0.04349918000325204,4.163336342344337e-17,0.4739849853945951,0.5260150146054049,1.7682442152188234e-06,1.7682229076381492e-06,2.130758067422476e-11
16.8,2.29,0.4904708457083839,0.3222566212209889,1.5219884198191271,0.42001765088172327,0.5638548845644825,1.3729068193667717,2.1470270355186134,1.5638548845644824,0.44715385301302485,0.8671715038947481,0.6481807074744759,0.0,0.1326858033760381,0.3422610674663284,0.1940657427146949,0.0430529068705488,0.04305290687054879,-1.3877787807814457e-17,0.48435361286122525,0.5156463871387749,3.4506923069910597e-07,3.4506286654089053e-07,6.364158215435055e-12
17.6,2.29,0.4410367983505292,0.2876304861315658,1.53334510636259,0.42745169286002216,0.5353027450111023,1.2679119024066776,1.946628624197221,1.5353027450111023,0.42872758961253354,0.8561792824725557,0.6517529882364431,0.0,0.1070237670782771,0.31092929648788725,0.2011363173486186,0.0407600933091185,0.04076009330911849,-6.938893903907228e-18,0.4992548892628967,0.5007451107371033,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,2.29,0.4179237790947546,0.2712877898789954,1.5405182049703174,0.43211885655718146,0.4272097161359024,1.20297833384972,1.7169023663712997,1.4272097161359023,0.35572129065108377,0.7878401472082652,0.6744079570837195,2.220446049250313e-16,0.0942160330487811,0.2934342948281214,0.1999781067668977,0.0395745521139277,0.03957455211392779,9.020562075079397e-17,0.5484854485880256,0.45151455141197444,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,2.29,0.0,0.0,1.0,0.0,0.0,1.2685122027208124,1.2685122027208124,1.0,0.0,0.0,1.0,0.0,0.1021732919162485,0.3044694702587371,0.1907155475682234,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,2.29,0.0,0.0,1.0,0.0,0.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,1.0,0.0,0.110020904054865,0.3148270397844881,0.1978582751435992,0.0622911350603241,0.0622911350603241,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,2.4800000000000004,0.5432886708183449,0.3897243754046939,1.3940330785165496,0.3322010412652276,0.8436934013879057,1.052928468881864,1.9412772702109637,1.8436934013879058,0.6117708430824912,0.9439718843477187,0.6237622815978254,-1.1102230246251565e-16,0.0771814943481594,0.26767767385469626,0.2594822797956052,0.0433250391980174,0.04332503919801744,4.163336342344337e-17,0.351918364067355,0.6480816359326451,2.8633003076679997,2.863300469037758,1.6136975844460721e-07
4.8,2.4800000000000004,0.5500362011730254,0.3966622594415955,1.386661292020429,0.3268989096507448,0.7720270905121552,1.3330127461264274,2.3621346981340317,1.7720270905121553,0.5721241401654379,0.8990230498161826,0.6379396931756902,-1.1102230246251565e-16,0.0711178604801251,0.25767406620130606,0.2385972532567175,0.0392207393039313,0.03922073930393136,5.551115123125783e-17,0.3636157156566605,0.6363842843433396,13.886709152073122,13.886712176606231,3.0245331092970673e-06
5.6,2.4800000000000004,0.5468377295091886,0.3979699507256384,1.3740678875681749,0.31777560129004956,1.0622790364904453,1.0489632309804584,2.163254881300284,2.062279036490445,0.7238116996646465,1.041587300954696,0.5940488936426028,0.0,0.1092096338293002,0.31377884425076946,0.2408620932557482,0.0448966882277065,0.04489668822770655,5.551115123125783e-17,0.30508782221018194,0.6949121777898181,58.007429138970245,58.00735814901693,7.098995331489277e-05
6.4,2.4800000000000004,0.5249820291892272,0.3726545459466243,1.4087632497697236,0.3427121916654885,0.8684060483041227,1.2368422574530327,2.310923554623371,1.8684060483041227,0.6250856867975677,0.9677978784630562,0.6163754901454896,0.0,0.1316552460415761,0.3410845234930134,0.2348317398037009,0.0493701186077817,0.049370118607781725,2.7755575615628914e-17,0.35411546077135864,0.6458845392286413,59.8797661316673,59.87898554226405,0.0007805894032557603
7.2,2.4800000000000004,0.5085809790242124,0.3470600616684379,1.4653975930831324,0.38212660024417394,0.3844351960902097,1.5397550802947837,2.1316911265188057,1.38443519609021,0.325292255809113,0.7074188560532869,0.702078942182957,0.0,0.1406987183843505,0.35120411348378744,0.2205935934157932,0.0543924268634235,0.054392426863423535,3.469446951953614e-17,0.5401702216082716,0.45982977839172845,3.5314956033556744,3.531398160156766,9.744319890847564e-05
8.0,2.4800000000000004,0.5340456165328311,0.3605063251821097,1.4813765507805117,0.39297175737801554,0.3511645550257611,1.5891268740470006,2.147171905651194,1.3511645550257612,0.3009668539484373,0.6939386113264528,0.7068270235114874,0.0,0.1520636193182569,0.3633075560105363,0.2258410747793691,0.057994993948982,0.057994993948982054,5.551115123125783e-17,0.5662918174085402,0.4337081825914599,2.324652119046735,2.3245432355365647,0.00010888351017035447
8.8,2.4800000000000004,0.4659139785249925,0.312837388932531,1.489316798464506,0.39831749028238883,0.6407998160304098,1.1526414316992488,1.8912538490811557,1.6407998160304098,0.4951838156541417,0.8935013059365305,0.6397033965331288,1.1102230246251565e-16,0.115172233250979,0.32136821487248435,0.2223372469819722,0.0457081665161039,0.04570816651610396,6.245004513516506e-17,0.4457939654211128,0.5542060345788872,1.5837000112891737,1.5836905068946263,9.504394547388273e-06
9.6,2.4800000000000004,0.4654103916079277,0.3110229147391156,1.4963861810577896,0.4030529886575729,0.7998543914545813,1.1066533286499558,1.991814853388453,1.7998543914545813,0.5877057679937085,0.9907587566512814,0.6093396931677276,1.1102230246251565e-16,0.1148568546515892,0.3209732984685203,0.2103436369428326,0.041139381074737,0.04113938107473701,1.3877787807814457e-17,0.4068124414260776,0.5931875585739225,0.9999999996783836,0.9999999996784092,2.5646151868841116e-14
10.4,2.4800000000000004,0.484472166060243,0.3229405195847777,1.5001900866548286,0.4055918245158536,0.770060632456842,1.191089660939199,2.108300918554844,1.770060632456842,0.5710138016243617,0.9766056261402153,0.6136670185107475,0.0,0.1253376268973251,0.3337331239271595,0.2165968878056446,0.0443592616320824,0.044359261632082425,2.7755575615628914e-17,0.4153076878318343,0.5846923121681656,0.4950631422688163,0.4950549960917995,8.14617701683229e-06
11.2,2.4800000000000004,0.5036498115065705,0.3353439281172818,1.501890355773569,0.40672455185820444,0.7268562142085286,1.263616892757297,2.1820846836368104,1.7268562142085286,0.5463025381469213,0.9530270900051258,0.6209445173992906,-1.1102230246251565e-16,0.1353663151635882,0.3452926237866013,0.2141961374641878,0.0459252715461255,0.04592527154612558,7.632783294297951e-17,0.42677123884906243,0.5732287611509376,0.1519945801279112,0.1519899151728069,4.6649551042887705e-06
12.0,2.4800000000000004,0.5221458808632652,0.3475023420738989,1.502567947447753,0.40717560933165686,0.6621246029364921,1.324701506182844,2.2018189649735325,1.662124602936492,0.5080966653056268,0.9152722746372837,0.6327776785066156,-1.1102230246251565e-16,0.1446435501863265,0.3554793714957137,0.2033633873147403,0.0457444406534726,0.04574444065347266,6.245004513516506e-17,0.44486828740990525,0.5551317125900948,0.0381622787306244,0.0381608194675868,1.4592630376009108e-06
12.8,2.4800000000000004,0.43407475306767,0.2840871405594054,1.5279633995854898,0.42393573730658995,0.710466687235364,1.114287005200122,1.9059508024140674,1.710466687235364,0.5367662497915405,0.9607019870981305,0.6185662409388544,1.1102230246251565e-16,0.1006380909200492,0.3023840820031647,0.2100711557195202,0.0392926721261558,0.03929267212615587,6.938893903907228e-17,0.4412770484498719,0.5587229515501281,0.0023614173429092,0.002361457518116,4.017520680021924e-08
13.6,2.4800000000000004,0.4287132882100464,0.2799037448690885,1.5316454176436847,0.4263425939053435,0.611553164395072,1.1152775579450587,1.7973290776851676,1.611553164395072,0.47719841235596666,0.9035410062613102,0.636500227774125,0.0,0.0980848135726996,0.2988704261474397,0.2082773251008593,0.0396208234755196,0.03962082347551965,4.85722573273506e-17,0.4718574928541122,0.5281425071458878,0.0001779136267562,0.0001779171879925,3.5612362999943442e-09
14.4,2.4800000000000004,0.4446164117813267,0.2908225899600727,1.5288235066002558,0.4244984896762265,0.5818361431614226,1.195999582362392,1.8918753665867982,1.5818361431614227,0.4585862882298105,0.883084777906037,0.6430438320978418,-1.1102230246251565e-16,0.1074074264709029,0.31143214686360643,0.1981620938639441,0.0396848368392563,0.03968483683925636,6.245004513516506e-17,0.480699588869365,0.519300411130635,4.3886051416760646e-05,4.3886583663268195e-05,5.322465075486139e-10
15.2,2.4800000000000004,0.4601786639570842,0.301549176357824,1.526048485740274,0.42268170545074457,0.6485621810243557,1.2635129579283289,2.082979677674861,1.6485621810243558,0.4999035025782739,0.9225852080290184,0.6304681728875832,1.1102230246251565e-16,0.1161901986479192,0.3226380950411735,0.205104029139777,0.041720836192971,0.041720836192971025,2.7755575615628914e-17,0.4581492330163717,0.5418507669836282,1.2122997471894627e-05,1.2122979105488345e-05,1.8366406282659987e-11
16.0,2.4800000000000004,0.475576376979209,0.3121785204426075,1.5234115925238405,0.42095228856645833,0.5940982291768364,1.3217878591111365,2.1070596855565045,1.5940982291768364,0.46630820279607055,0.8872604913625288,0.6417026492924123,0.0,0.1245991237260836,0.33285771202960807,0.2036891577435576,0.0435071232701649,0.04350712327016491,1.3877787807814457e-17,0.4744404745443128,0.5255595254556873,1.7614620046523424e-06,1.761440864127616e-06,2.1140524726351648e-11
16.8,2.4800000000000004,0.4913928052645493,0.3233073577511732,1.5198936661464402,0.418640375928511,0.5686832230283708,1.3729068193667717,2.1536558943218966,1.5686832230283707,0.4502365559980895,0.8688769319266005,0.6476282302863567,-1.1102230246251565e-16,0.1326858033760381,0.3422610674663284,0.1940657427146949,0.0430162107013263,0.043016210701326364,6.245004513516506e-17,0.48181780473816993,0.51818219526183,3.522569373461542e-07,3.522503494640953e-07,6.587882058889914e-12
17.6,2.4800000000000004,0.4410367983505292,0.2876304861315658,1.53334510636259,0.42745169286002216,0.5353027450111023,1.2679119024066776,1.946628624197221,1.5353027450111023,0.42872758961253354,0.8561792824725557,0.6517529882364431,0.0,0.1070237670782771,0.31092929648788725,0.2011363173486186,0.0407600933091185,0.04076009330911849,-6.938893903907228e-18,0.4992548892628967,0.5007451107371033,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,2.4800000000000004,0.4179237790947546,0.2712877898789954,1.5405182049703174,0.43211885655718146,0.4272097161359024,1.20297833384972,1.7169023663712997,1.4272097161359023,0.35572129065108377,0.7878401472082652,0.6744079570837195,2.220446049250313e-16,0.0942160330487811,0.2934342948281214,0.1999781067668977,0.0395745521139277,0.03957455211392779,9.020562075079397e-17,0.5484854485880256,0.45151455141197444,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,2.4800000000000004,0.0,0.0,1.0,0.0,0.0,1.2685122027208124,1.2685122027208124,1.0,0.0,0.0,1.0,0.0,0.1021732919162485,0.3044694702587371,0.1907155475682234,0.0580670617382019,0.058067061738201954,5.551115123125783e-17,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,2.4800000000000004,0.0,0.0,1.0,0.0,0.0,1.3261537967964965,1.3261537967964965,1.0,0.0,0.0,1.0,0.0,0.110020904054865,0.3148270397844881,0.1978582751435992,0.0622911350603241,0.0622911350603241,0.0,0.0,0.0,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,2.6700000000000004,0.5439960459251542,0.3903543874802041,1.3935953158788092,0.3318869659442709,0.8442475398336501,1.052928468881864,1.9418607383561899,1.8442475398336502,0.6120713568156265,0.9439583227598974,0.6237665112156463,0.0,0.0771814943481594,0.26767767385469626,0.2594822797956052,0.0433253329771754,0.043325332977175446,4.85722573273506e-17,0.3515906983837132,0.6484093016162867,2.9026660842173873,2.9026662490704944,1.6485310716518597e-07
4.8,2.6700000000000004,0.5500721015302176,0.3966829045771668,1.386679625421599,0.3269121308173564,0.7719911393035868,1.3330127461264274,2.362086774714771,1.771991139303587,0.5721038517773775,0.8990159825947339,0.6379419474102143,-1.1102230246251565e-16,0.0711178604801251,0.25767406620130606,0.2385972532567175,0.0392208778950012,0.03922087789500124,4.163336342344337e-17,0.36363328032703574,0.6363667196729642,13.899011366322384,13.899014395846113,3.0295237287703003e-06
5.6,2.6700000000000004,0.5468391484525335,0.3979695032947332,1.3740729978687551,0.3177793203865539,1.0622719697961418,1.0489632309804584,2.1632474685977954,2.062271969796142,0.7238082730156405,1.0415875934021943,0.5940488067785529,0.0,0.1092096338293002,0.31377884425076946,0.2408620932557482,0.0448966816627449,0.044896681662744964,6.245004513516506e-17,0.3050913071540858,0.6949086928459143,58.01042557436968,58.01035457882148,7.099554819944842e-05
6.4,2.6700000000000004,0.5249820966717388,0.3726544403717685,1.4087638299653824,0.3427126035129295,0.8684053739378834,1.2368422574530327,2.3109227205387093,1.8684053739378834,0.6250853258661944,0.9677979293791239,0.6163754744537817,0.0,0.1316552460415761,0.3410845234930134,0.2348317398037009,0.0493701173509156,0.049370117350915586,-1.3877787807814457e-17,0.3541158676923307,0.6458841323076692,59.87991849733976,59.87913790457715,0.0007805927626094444
7.2,2.6700000000000004,0.508580986906354,0.3470600560477498,1.4653976395266344,0.3821266319376211,0.3844351655088463,1.5397550802947837,2.131691079430996,1.3844351655088465,0.3252922337196978,0.7074188656573188,0.7020789388115627,0.0,0.1406987183843505,0.35120411348378744,0.2205935934157932,0.0543924266022302,0.05439242660223023,3.469446951953614e-17,0.5401702590763635,0.4598297409236366,3.531495909825945,3.5313984666106317,9.744321531313105e-05
8.0,2.6700000000000004,0.5340456172417759,0.3605063247614986,1.4813765544753932,0.39297175987223726,0.3511645537827346,1.5891268740470006,2.1471719036758676,1.3511645537827348,0.30096685302847065,0.6939386129007079,0.7068270229551243,-1.1102230246251565e-16,0.1520636193182569,0.3633075560105363,0.2258410747793691,0.0579949939033326,0.05799499390333259,-6.938893903907228e-18,0.5662918197181593,0.43370818028184066,2.324652116121986,2.3245432326114357,0.00010888351055049483
8.8,2.6700000000000004,0.4659139785033694,0.3128373888224797,1.489316798919305,0.39831749058776317,0.6407998151382058,1.1526414316992488,1.8912538480527643,1.6407998151382057,0.49518381511038007,0.8935013056981432,0.6397033966093774,0.0,0.115172233250979,0.32136821487248435,0.2223372469819722,0.045708166521552,0.04570816652155208,8.326672684688674e-17,0.4457939658818239,0.5542060341181761,1.583700008175128,1.5836905037807008,9.504394427262142e-06
9.6,2.6700000000000004,0.465410391592976,0.3110229147101177,1.4963861811492307,0.40305298871868084,0.7998543912866299,1.1066533286499558,1.991814853202589,1.7998543912866298,0.5877057679003947,0.9907587566190756,0.6093396931775397,1.1102230246251565e-16,0.1148568546515892,0.3209732984685203,0.2103436369428326,0.0411393810753994,0.04113938107539947,6.938893903907228e-17,0.40681244150097945,0.5931875584990205,0.9999999991527662,0.9999999991528034,3.7192471324942744e-14
10.4,2.6700000000000004,0.4844721662924376,0.3229405199894425,1.5001900854939971,0.4055918237420641,0.7700606352552394,1.191089660939199,2.1083009218879862,1.7700606352552393,0.5710138032053229,0.9766056269473871,0.6136670182630801,0.0,0.1253376268973251,0.3337331239271595,0.2165968878056446,0.0443592616141796,0.044359261614179656,5.551115123125783e-17,0.41530768669625395,0.5846923133037459,0.4950631472860931,0.4950550011088644,8.146177228662843e-06
11.2,2.6700000000000004,0.5036498093007141,0.3353439248102642,1.5018903640066732,0.40672455734003216,0.7268561966005951,1.263616892757297,2.182084661387128,1.7268561966005949,0.5463025279503956,0.9530270852904277,0.6209445188630736,0.0,0.1353663151635882,0.3452926237866013,0.2141961374641878,0.0459252716543874,0.04592527165438748,7.632783294297951e-17,0.4267712467123492,0.5732287532876509,0.1519945696546374,0.1519899047001262,4.664954511207631e-06
