D,eta,loop_trace_p1,loop_trace_p2,h_part_neff,h_part_imbalance,h_part_ratio_low_high,coeff_participation_access_parented,coeff_participation_access_parented_exact,coeff_participation_access_parented_exact_residual,eymh_parented_prefactor_diag,mu_mumu_uv_rge,mu_mumu_uv_rge_const,abs_mu_diff_vs_const
12.8,1.15,0.6044247942315513,0.3955752057684488,1.9164097508728075,0.2088495884631029,0.6544655506254863,0.8089904515045199,0.8089904515045194,-4.440892098500626e-16,0.0392926901636739,0.002361397209312,0.0023614373844012,4.017508920027904e-08
13.6,1.15,0.6050006429790281,0.3949993570209719,1.9155243419380992,0.21000128595805623,0.6528908053320271,0.8080165872876789,0.8080165872876789,0.0,0.039620912840985,0.0001779074434574,0.0001779110046316,3.5611742000109855e-09
14.4,1.15,0.6045636642928491,0.3954363357071508,1.9161965988971121,0.20912732858569785,0.6540855149964866,0.8087555347547773,0.8087555347547778,4.440892098500626e-16,0.0396852575780094,4.387733824843774e-05,4.387787048325145e-05,5.322348137098997e-10
15.2,1.15,0.6041408833191481,0.3958591166808519,1.9168447919272062,0.20828176663829587,0.6552430527561773,0.8094708473788151,0.8094708473788154,2.220446049250313e-16,0.0417227117093466,1.2111396378236896e-05,1.2111378177263922e-05,1.8200972973992833e-11
16.0,1.15,0.6036559353778624,0.3963440646221374,1.9175856000215596,0.20731187075572519,0.6565727948554719,0.8102917961175913,0.8102917961175912,-1.1102230246251565e-16,0.043499608404553,1.768339918434975e-06,1.768318612374339e-06,2.1306060635907945e-11
16.8,1.15,0.6037431124268594,0.3962568875731406,1.9174526408429649,0.20748622485371856,0.6563335952277971,0.8101441817527278,0.810144181752728,1.1102230246251565e-16,0.0429967306925387,3.488442523712286e-07,3.488377884762437e-07,6.463894984904034e-12
17.6,1.15,0.605264992326366,0.394735007673634,1.9151165304853885,0.21052998465273215,0.6521689056498217,0.8075697528076581,0.8075697528076579,-2.220446049250313e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.15,0.6063795181457148,0.3936204818542851,1.9133878077438675,0.21275903629142984,0.6491322184792147,0.8056874198342772,0.805687419834277,-1.1102230246251565e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.15,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.15,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.34,0.5828028192808926,0.4171971807191073,1.9466136770077886,0.16560563856178562,0.7158461951743427,0.8460769440035245,0.8460769440035242,-3.3306690738754696e-16,0.0433243983435429,2.631552103015893,2.631552244673955,1.4165806216936971e-07
4.8,1.34,0.5809855967742646,0.4190144032257353,1.9488719912328933,0.1619711935485291,0.7212130654394499,0.8492426422639465,0.8492426422639467,2.220446049250313e-16,0.0392199017676219,13.812938838882449,13.81294183361318,2.99473073184231e-06
5.6,1.34,0.5787766141240598,0.4212233858759402,1.9515564751113612,0.1575532282481197,0.7277823180769559,0.8531015871963644,0.8531015871963643,-1.1102230246251565e-16,0.0448967276155091,57.98944920872863,57.989378252349695,7.095637893428375e-05
6.4,1.34,0.5848485959240965,0.4151514040759035,1.944017851746084,0.16969719184819285,0.7098442348484039,0.8425225426351532,0.8425225426351534,1.1102230246251565e-16,0.0493701261496686,59.87885191356253,59.878071344315885,0.0007805692466433811
7.2,1.34,0.5943858646428778,0.4056141353571221,1.9311827548570546,0.18877172928575575,0.6824087844027471,0.8260803740573597,0.8260803740573596,-1.1102230246251565e-16,0.0543924284305855,3.531493764556257,3.531396321455779,9.744310047832272e-05
8.0,1.34,0.5969978806226932,0.4030021193773068,1.9274612387571692,0.19399576124538617,0.6750478225432882,0.821612939615296,0.8216129396152961,1.1102230246251565e-16,0.0579949942229298,2.324652136700264,2.324543253192366,0.00010888350789794998
8.8,1.34,0.5982833516694208,0.4017166483305791,1.9255978475284983,0.1965667033388418,0.6714488163671083,0.8194198047198448,0.8194198047198447,-1.1102230246251565e-16,0.0457081664863228,1.5837000263683558,1.5836905219731847,9.504395171111568e-06
9.6,1.34,0.5994209519429289,0.4005790480570712,1.9239314025398344,0.19884190388585835,0.6682766872907204,0.8174819186322847,0.8174819186322841,-5.551115123125783e-16,0.0411393810718783,1.0000000001069416,1.0000000001069425,8.881784197001252e-16
10.4,1.34,0.6000304116933294,0.3999695883066705,1.9230319295768552,0.2000608233866588,0.6665821940223453,0.8164448505700462,0.8164448505700463,1.1102230246251565e-16,0.0443592616297141,0.4950631407072167,0.495054994530259,8.146176957712914e-06
11.2,1.34,0.6003022261608324,0.3996977738391676,1.9226292715888347,0.20060445232166454,0.6658275722137355,0.8159825808273944,0.8159825808273945,1.1102230246251565e-16,0.0459252714680822,0.1519945933840364,0.1519899284281823,4.664955854105646e-06
12.0,1.34,0.600410442917915,0.3995895570820849,1.9224687053899954,0.20082088583582988,0.6655273268401745,0.8157985822739423,0.8157985822739424,1.1102230246251565e-16,0.0457444392332702,0.0381623025790235,0.0381608433144709,1.4592645525973724e-06
12.8,1.34,0.6044247807539507,0.3955752192460494,1.91640977154816,0.2088495615079015,0.6544655875171339,0.8089904743055596,0.8089904743055594,-2.220446049250313e-16,0.0392926831207772,0.0023614037282157,0.0023614439033561,4.017514039977507e-08
13.6,1.34,0.6050000890649738,0.3949999109350262,1.9155251955662582,0.21000017812994742,0.6528923186532051,0.808017523729037,0.8080175237290371,1.1102230246251565e-16,0.0396208010826581,0.0001779149917968,0.0001779185530531,3.5612563000007695e-09
14.4,1.34,0.6045619784933578,0.3954380215066422,1.916199187848642,0.20912395698671568,0.6540901273548858,0.8087583862655682,0.8087583862655681,-1.1102230246251565e-16,0.0396851323821532,4.388010626682965e-05,4.388063850407364e-05,5.322372439897269e-10
15.2,1.34,0.6041345875252588,0.3958654124747411,1.9168544278808923,0.20826917505051717,0.6552603023381613,0.8094815021593518,0.8094815021593522,4.440892098500626e-16,0.0417227099279373,1.2112911687898617e-05,1.211289345454328e-05,1.8233355336639764e-11
16.0,1.34,0.6036395172753951,0.3963604827246049,1.9176106298527709,0.2072790345507901,0.6566178511864651,0.8103195981749823,0.8103195981749824,1.1102230246251565e-16,0.0434998658975822,1.7689582222445797e-06,1.7689368990383245e-06,2.1323206255226927e-11
16.8,1.34,0.6031649910880215,0.3968350089119786,1.918332625407806,0.206329982176043,0.6579211571880956,0.8111233920853816,0.8111233920853815,-1.1102230246251565e-16,0.0430236376222913,3.513585354118934e-07,3.5135197475834113e-07,6.560653552278571e-12
17.6,1.34,0.605264992326366,0.394735007673634,1.9151165304853885,0.21052998465273215,0.6521689056498217,0.8075697528076582,0.8075697528076579,-3.3306690738754696e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.34,0.6063795181457148,0.3936204818542851,1.9133878077438675,0.21275903629142984,0.6491322184792147,0.8056874198342772,0.805687419834277,-1.1102230246251565e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.34,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.34,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.53,0.5827122664945035,0.4172877335054965,1.9467272707169487,0.16542453298900686,0.7161128356123815,0.8462345039127047,0.8462345039127047,0.0,0.043324358444099,2.6696190801249746,2.6696192249287676,1.4480379295633838e-07
4.8,1.53,0.5809887395448319,0.4190112604551682,1.9488681244067292,0.16197747908966428,0.7212037547981337,0.849237160514149,0.8492371605141485,-4.440892098500626e-16,0.0392200420710923,13.825228706848948,13.825231706529934,2.9996809853827244e-06
5.6,1.53,0.5787775206496037,0.4212224793503962,1.951555387179109,0.15755504129920703,0.7277796118923697,0.8531000011091132,0.8531000011091137,4.440892098500626e-16,0.0448967210511118,57.992446020531816,57.99237505855652,7.096197529676829e-05
6.4,1.53,0.5848486959228625,0.4151513040771374,1.9440177234834906,0.169697391845725,0.7098439424953307,0.8425223691364702,0.8425223691364703,1.1102230246251565e-16,0.0493701248926051,59.8790042860856,59.87822371347947,0.0007805726061320684
7.2,1.53,0.5943858722839624,0.4056141277160375,1.9311827440981337,0.18877174456792478,0.682408762774663,0.8260803609665724,0.8260803609665727,2.220446049250313e-16,0.0543924281693956,3.5314940709997975,3.531396627882916,9.744311688164586e-05
8.0,1.53,0.5969978812250987,0.4030021187749013,1.9274612378888438,0.19399576245019734,0.6750478208530676,0.8216129385866969,0.821612938586697,1.1102230246251565e-16,0.057994994177247,2.3246521335216923,2.3245432500134355,0.00010888350825677406
8.8,1.53,0.5982833517367759,0.401716648263224,1.9255978474303141,0.19656670347355173,0.671448816178936,0.819419804605024,0.8194198046050242,2.220446049250313e-16,0.0457081664916892,1.5837000235755976,1.58369051918054,9.504395057646775e-06
9.6,1.53,0.5994209519816875,0.4005790480183124,1.923931402482781,0.198841903963375,0.6682766871828503,0.817481918566307,0.817481918566307,0.0,0.0411393810743978,0.9999999985709612,0.9999999985710004,3.9190872769268026e-14
10.4,1.53,0.6000304117878796,0.3999695882121205,1.9230319294369516,0.20006082357575997,0.6665821937597314,0.8164448504092193,0.8164448504092187,-6.661338147750939e-16,0.0443592616345609,0.4950631384269214,0.4950549922500498,8.146176871615118e-06
11.2,1.53,0.6003022287337535,0.3996977712662465,1.9226292677730121,0.20060445746750705,0.6658275650739267,0.8159825764524183,0.8159825764524183,0.0,0.0459252716667014,0.1519945744396834,0.1519899094849276,4.664954755789763e-06
12.0,1.53,0.6004104598950887,0.3995895401049112,1.9224686801887008,0.2008209197901772,0.6655272797458139,0.8157985534099785,0.8157985534099788,2.220446049250313e-16,0.0457444396864816,0.0381622771769213,0.0381608179139123,1.4592630089987901e-06
12.8,1.53,0.6044246752870678,0.3955753247129322,1.9164099333398625,0.20884935057413564,0.6544658762070825,0.8089906527315891,0.8089906527315891,0.0,0.0392926785306383,0.0023614113794512,0.0023614515546179,4.017516669991769e-08
13.6,1.53,0.6049998732798818,0.3950001267201183,1.915525528108226,0.20999974655976392,0.6528929081897263,0.8080178885332471,0.8080178885332467,-3.3306690738754696e-16,0.0396208028683327,0.0001779149860174,0.0001779185472681,3.5612507000152335e-09
14.4,1.53,0.6045607112810267,0.3954392887189734,1.9162011339357998,0.2091214225620538,0.6540935944730208,0.808760529744758,0.8087605297447575,-4.440892098500626e-16,0.0396850382876976,4.388218367425233e-05,4.38827159132815e-05,5.322390291692615e-10
15.2,1.53,0.604129855232881,0.3958701447671191,1.9168616705158923,0.2082597104657627,0.6552732683845227,0.8094895109786931,0.8094895109786925,-6.661338147750939e-16,0.0417227086436403,1.2114760444361604e-05,1.2114742185601987e-05,1.825875961655645e-11
16.0,1.53,0.6037307726832147,0.3962692273167852,1.9174714666294497,0.20746154536642955,0.6563674492781119,0.8101650753260794,0.8101650753260794,0.0,0.043512697004019,1.7573064231024236e-06,1.7572853786639142e-06,2.1044438509484323e-11
16.8,1.53,0.6031735154881473,0.3968264845118527,1.9183196799026927,0.2063470309762949,0.6578977264787587,0.8111089485875242,0.811108948587524,-2.220446049250313e-16,0.0430333508371845,3.501931927911892e-07,3.50186667186594e-07,6.525604595182505e-12
17.6,1.53,0.605264992326366,0.394735007673634,1.9151165304853885,0.21052998465273215,0.6521689056498217,0.8075697528076581,0.8075697528076579,-2.220446049250313e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.53,0.6063795181457148,0.3936204818542851,1.9133878077438675,0.21275903629142984,0.6491322184792147,0.8056874198342772,0.805687419834277,-1.1102230246251565e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.53,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.53,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.72,0.5826240610451267,0.4173759389548733,1.946837813039471,0.1652481220902532,0.7163726438042627,0.846387998381512,0.8463879983815122,2.220446049250313e-16,0.0433243808849063,2.7079165473131046,2.707916695317909,1.480048044122384e-07
4.8,1.72,0.5809918949755314,0.4190081050244685,1.9488642418681705,0.1619837899510626,0.7211944067517765,0.8492316567060934,0.8492316567060937,3.3306690738754696e-16,0.0392201820886632,13.837520666757728,13.837523671395694,3.0046379659864897e-06
5.6,1.72,0.5787784272027306,0.4212215727972693,1.9515542992024464,0.1575568544054613,0.7277769056339183,0.8530984149756218,0.8530984149756219,1.1102230246251565e-16,0.0448967144866193,57.99544276966004,57.99537180208862,7.09675714176683e-05
6.4,1.72,0.5848487959212882,0.4151512040787117,1.9440175952211993,0.16969759184257652,0.7098436501433523,0.842522195638401,0.8425221956384011,1.1102230246251565e-16,0.0493701236355753,59.87915665751493,59.878376081549355,0.000780575965578123
7.2,1.72,0.5943858799250159,0.4056141200749841,1.9311827333392555,0.18877175985003197,0.6824087411466667,0.826080347875839,0.8260803478758387,-2.220446049250313e-16,0.0543924279082017,3.531494377484091,3.5313969343508025,9.744313328852172e-05
8.0,1.72,0.5969978818237702,0.4030021181762298,1.9274612370259006,0.19399576364754065,0.6750478191733235,0.8216129375644738,0.8216129375644735,-3.3306690738754696e-16,0.057994994131626,2.324652130737945,2.324543247229297,0.00010888350864801666
8.8,1.72,0.5982833517902669,0.4017166482097331,1.9255978473523396,0.19656670358053413,0.6714488160294956,0.8194198045138377,0.8194198045138374,-2.220446049250313e-16,0.0457081664964575,1.5837000214519683,1.583690517057006,9.50439496238964e-06
9.6,1.72,0.5994209519419285,0.4005790480580715,1.9239314025413077,0.1988419038838567,0.6682766872935059,0.8174819186339876,0.8174819186339878,2.220446049250313e-16,0.041139381072291,1.0000000001047302,1.000000000104734,3.774758283725532e-15
10.4,1.72,0.6000304118615407,0.3999695881384593,1.923031929327958,0.20006082372308115,0.6665821935551393,0.816444850283924,0.8164448502839241,1.1102230246251565e-16,0.0443592616383369,0.4950631371507266,0.4950549909739138,8.146176812773298e-06
11.2,1.72,0.600302230522704,0.3996977694772959,1.9226292651198733,0.20060446104540788,0.6658275601096224,0.8159825734105001,0.8159825734105003,2.220446049250313e-16,0.045925271783807,0.1519945601319198,0.1519898951779386,4.664953981214914e-06
12.0,1.72,0.6004104616157335,0.3995895383842665,1.922468677634537,0.20082092323146689,0.6655272749727776,0.8157985504846018,0.8157985504846019,1.1102230246251565e-16,0.0457444407344607,0.0381622660927206,0.0381608068304902,1.459262230399383e-06
12.8,1.72,0.604424677925838,0.3955753220741619,1.916409929291853,0.20884935585167594,0.6544658689840895,0.8089906482673884,0.8089906482673885,1.1102230246251565e-16,0.0392926743288292,0.0023614148968367,0.0023614550720347,4.017519799996705e-08
13.6,1.72,0.6050002023411494,0.3949997976588506,1.915525020998446,0.21000040468229855,0.6528920091767458,0.8080173322254577,0.8080173322254578,1.1102230246251565e-16,0.0396208183008895,0.0001779138980151,0.0001779174592608,3.5612457000000746e-09
14.4,1.72,0.6045624618724905,0.3954375381275095,1.916198445507004,0.2091249237449809,0.6540888048237969,0.808757568634629,0.8087575686346292,2.220446049250313e-16,0.0396850167308408,4.388155334759192e-05,4.388208559184386e-05,5.32244251940533e-10
15.2,1.72,0.6041261683520138,0.3958738316479862,1.9168673129889908,0.20825233670402762,0.655283370240167,0.8094957506004383,0.8094957506004383,0.0,0.0417227076755912,1.211556943904155e-05,1.2115551161443887e-05,1.8277597663184705e-11
16.0,1.72,0.6037097230310481,0.3962902769689518,1.9175035761302432,0.2074194460620961,0.6564252021307452,0.8102007171872567,0.8102007171872567,0.0,0.0435114288300868,1.759012384724289e-06,1.7589912980920306e-06,2.1086632258470725e-11
16.8,1.72,0.6035750619924894,0.3964249380075106,1.9177088616130509,0.20715012398497873,0.6567947600400422,0.8104287507486652,0.8104287507486653,1.1102230246251565e-16,0.0430340776678436,3.463207335084795e-07,3.463143367077418e-07,6.396800737687231e-12
17.6,1.72,0.6049012204954278,0.3950987795045721,1.9156775003911977,0.20980244099085546,0.6531624769759556,0.8081846799933511,0.8081846799933513,2.220446049250313e-16,0.0404386368835171,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.72,0.6063795181457148,0.3936204818542851,1.9133878077438675,0.21275903629142984,0.6491322184792147,0.8056874198342772,0.805687419834277,-1.1102230246251565e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.72,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.72,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,1.91,0.5825382096573127,0.4174617903426872,1.9469453039358635,0.16507641931462536,0.7166255936898386,0.8465374142291872,0.8465374142291873,1.1102230246251565e-16,0.0433244628557501,2.746439031940409,2.7464391832019213,1.5126151220457018e-07
4.8,1.91,0.5809950630532413,0.4190049369467586,1.9488603436317298,0.16199012610648222,0.7211850213404691,0.8492261308629572,0.8492261308629576,4.440892098500626e-16,0.0392203218205325,13.849814704927338,13.849817714528992,3.0096016541136805e-06
5.6,1.91,0.5787793337834276,0.4212206662165724,1.9515532111813891,0.15755866756685524,0.727774199301643,0.8530968287959129,0.8530968287959129,0.0,0.0448967079220321,57.998439456096534,57.99836848292928,7.097316725435121e-05
6.4,1.91,0.5848488959194355,0.4151511040805645,1.9440174669591315,0.1696977918388705,0.7098433577922889,0.8425220221408388,0.8425220221408393,4.440892098500626e-16,0.0493701223785763,59.87930902770516,59.878528448380095,0.0007805793250668103
7.2,1.91,0.5943858875663109,0.405614112433689,1.9311827225800366,0.18877177513262194,0.682408719517988,0.8260803347846915,0.8260803347846915,0.0,0.0543924276470042,3.531494683930879,3.5313972407811858,9.744314969317713e-05
8.0,1.91,0.5969978824240078,0.4030021175759923,1.9274612361607004,0.19399576484801553,0.6750478174891862,0.8216129365395766,0.8216129365395766,0.0,0.0579949940859673,2.324652127806064,2.3245432442970357,0.00010888350902815702
8.8,1.91,0.598283351850414,0.4017166481495859,1.9255978472646629,0.1965667037008279,0.6714488158614607,0.8194198044113044,0.8194198044113046,2.220446049250313e-16,0.0457081665014607,1.5837000189827817,1.583690514587924,9.504394857584586e-06
9.6,1.91,0.5994209519298715,0.4005790480701284,1.9239314025590557,0.1988419038597429,0.668276687327062,0.8174819186545117,0.8174819186545119,2.220446049250313e-16,0.0411393810748158,0.9999999998666108,0.9999999998666328,2.19824158875781e-14
10.4,1.91,0.6000304115711947,0.3999695884288053,1.9230319297575742,0.20006082314238963,0.6665821943615736,0.8164448507777937,0.8164448507777936,-1.1102230246251565e-16,0.0443592616126883,0.4950631446735358,0.4950549984964067,8.146177129075838e-06
11.2,1.91,0.6003022302893043,0.3996977697106957,1.9226292654660213,0.20060446057860878,0.6658275607573018,0.8159825738073713,0.815982573807371,-2.220446049250313e-16,0.0459252716840258,0.1519945656417443,0.1519899006874554,4.66495428888547e-06
12.0,1.91,0.6004104622248969,0.3995895377751031,1.9224686767302812,0.20082092444979366,0.6655272732829699,0.8157985494489247,0.8157985494489248,1.1102230246251565e-16,0.0457444413926376,0.0381622569527426,0.0381607976910724,1.4592616702016614e-06
12.8,1.91,0.6044247150725642,0.3955752849274356,1.9164098723068501,0.20884943014512908,0.6544657673039469,0.8089905854235558,0.8089905854235554,-4.440892098500626e-16,0.0392926810028237,0.0023614074231625,0.0023614475983064,4.0175143900013366e-08
13.6,1.91,0.6050006218494678,0.3949993781505321,1.915524374500598,0.21000124369893539,0.6528908630590028,0.8080166230090828,0.8080166230090832,3.3306690738754696e-16,0.0396208945869131,0.0001779084343979,0.0001779119955826,3.56118469999403e-09
14.4,1.91,0.6045589459860531,0.3954410540139468,1.916203844907218,0.2091178919721064,0.6540984243793977,0.8087635157321317,0.8087635157321315,-2.220446049250313e-16,0.0396849281328525,4.388485570919386e-05,4.3885387950704e-05,5.322415101423165e-10
15.2,1.91,0.6041232149267503,0.3958767850732498,1.9168718328474252,0.20824642985350064,0.6552914625557794,0.8095007489531926,0.8095007489531924,-2.220446049250313e-16,0.0417227069206722,1.2116217485067828e-05,1.2116199192382124e-05,1.8292685703526017e-11
16.0,1.91,0.6036928744520179,0.3963071255479821,1.9175292733211786,0.20738574890403602,0.6564714316161451,0.8102292463347305,0.8102292463347303,-2.220446049250313e-16,0.0435104170036748,1.7603774505239973e-06,1.7603563301032962e-06,2.1120420701104054e-11
16.8,1.91,0.603127283491938,0.396872716508062,1.9183898789807063,0.20625456698387587,0.658024810634134,0.8111872845614223,0.8111872845614223,0.0,0.0429892169332644,3.5557796609861114e-07,3.555712759819993e-07,6.690116611841557e-12
17.6,1.91,0.6049963023836662,0.3950036976163337,1.915531031060489,0.2099926047673323,0.6529026641320481,0.8080239254700619,0.8080239254700619,0.0,0.0404728338204473,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,1.91,0.6063795181457148,0.3936204818542851,1.9133878077438675,0.21275903629142984,0.6491322184792147,0.8056874198342772,0.805687419834277,-1.1102230246251565e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,1.91,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,1.91,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,2.1,0.5824547177334687,0.4175452822665313,1.9470497448321955,0.16490943546693748,0.7168716632450731,0.8466827406089446,0.8466827406089444,-1.1102230246251565e-16,0.0433246016372041,2.785180956269893,2.785181110844213,1.5457432001042548e-07
4.8,2.1,0.5809982437648208,0.4190017562351792,1.9488564297119393,0.16199648752964138,0.721175598604365,0.8492205830079513,0.8492205830079514,1.1102230246251565e-16,0.0392204612668997,13.862110807668438,13.862113822240527,3.0145720888441474e-06
5.6,2.1,0.5787802403916855,0.4212197596083146,1.9515521231159465,0.15756048078337145,0.7277714928955704,0.8530952425700025,0.8530952425700019,-5.551115123125783e-16,0.0448967013573506,58.00143607981104,58.00136510104814,7.097876290629301e-05
6.4,2.1,0.5848489959171992,0.4151510040828007,1.9440173386974209,0.16969799183439815,0.7098430654424456,0.8425218486439655,0.8425218486439657,2.220446049250313e-16,0.0493701211216125,59.879461396861686,59.8786808141772,0.0007805826844844432
7.2,2.1,0.5943858952073212,0.4056141047926787,1.931182711821218,0.18877179041464257,0.6824086978901154,0.826080321694032,0.826080321694032,0.0,0.0543924273858104,3.531494990419022,3.5313975472529235,9.744316609827663e-05
8.0,2.1,0.5969978830237982,0.4030021169762018,1.9274612352961444,0.1939957660475965,0.6750478158063029,0.8216129355154428,0.8216129355154427,-1.1102230246251565e-16,0.0579949940403214,2.3246521249152052,2.3245432414057956,0.00010888350940962965
8.8,2.1,0.5982833519187145,0.4017166480812855,1.9255978471651005,0.1965667038374288,0.6714488156706468,0.8194198042948722,0.8194198042948723,1.1102230246251565e-16,0.0457081665065006,1.5837000160794863,1.5836905116847384,9.504394747894551e-06
9.6,2.1,0.5994209519886758,0.4005790480113242,1.9239314024724936,0.19884190397735205,0.6682766871634002,0.8174819185544111,0.8174819185544107,-4.440892098500626e-16,0.041139381075153,0.9999999982883636,0.9999999982884128,4.9182879990894435e-14
10.4,2.1,0.6000304116511316,0.3999695883488685,1.9230319296392937,0.20006082330226363,0.6665821941395489,0.8164448506418236,0.8164448506418231,-4.440892098500626e-16,0.04435926161776,0.4950631430270493,0.4950549968499924,8.146177056911341e-06
11.2,2.1,0.6003022300981387,0.3996977699018613,1.9226292657495334,0.20060446019627717,0.6658275612877834,0.8159825741324279,0.815982574132428,1.1102230246251565e-16,0.0459252716023004,0.1519945700785559,0.1519899051240172,4.664954538713406e-06
12.0,2.1,0.6004104547486792,0.3995895452513209,1.9224686878281456,0.20082090949735867,0.6655272940218561,0.815798562159714,0.8157985621597136,-4.440892098500626e-16,0.0457444406866391,0.0381622729123122,0.0381608136496297,1.4592626825030153e-06
12.8,2.1,0.6044247136342885,0.3955752863657115,1.9164098745132403,0.20884942726857722,0.6544657712408778,0.8089905878567921,0.8089905878567919,-2.220446049250313e-16,0.039292677337651,0.0023614106588717,0.0023614508340433,4.017517160007783e-08
13.6,2.1,0.605000270312668,0.3949997296873321,1.9155249162487245,0.21000054062533646,0.6528918234750428,0.8080172173134949,0.8080172173134944,-4.440892098500626e-16,0.0396208249258223,0.0001779131852523,0.0001779167464889,3.5612366000201904e-09
14.4,2.1,0.604558297081608,0.395441702918392,1.9162048414231123,0.20911659416321587,0.6541001998108585,0.808764613352277,0.8087646133522772,2.220446049250313e-16,0.0396848780718625,4.3885941928586626e-05,4.388647417103871e-05,5.322424520836115e-10
15.2,2.1,0.604120795891098,0.3958792041089021,1.9168755348078763,0.2082415917821968,0.655298090715395,0.8095048429227563,0.8095048429227555,-7.771561172376096e-16,0.0417227063159626,1.2117265494006113e-05,1.2117247188182593e-05,1.830582351996298e-11
16.0,2.1,0.6036790834097949,0.3963209165902051,1.9175503046096543,0.20735816681958988,0.6565092736883363,0.8102525986927388,0.8102525986927387,-1.1102230246251565e-16,0.0435095909365593,1.7614945184000992e-06,1.7614733703122222e-06,2.1148087876973176e-11
16.8,2.1,0.6031392704404719,0.3968607295595281,1.9183716804184618,0.20627854088094377,0.657991858612856,0.8111669733247626,0.8111669733247625,-1.1102230246251565e-16,0.0429990402178998,3.538361728484938e-07,3.538295303605331e-07,6.642487960705332e-12
17.6,2.1,0.605264992326366,0.394735007673634,1.9151165304853885,0.21052998465273215,0.6521689056498217,0.8075697528076581,0.8075697528076579,-2.220446049250313e-16,0.0407600933091185,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
18.4,2.1,0.6063795181457148,0.3936204818542851,1.9133878077438675,0.21275903629142984,0.6491322184792147,0.8056874198342772,0.805687419834277,-1.1102230246251565e-16,0.0395745521139277,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
19.200000000000003,2.1,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0580670617382019,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
20.0,2.1,0.5,0.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0622911350603241,5.5585827916252447e-08,5.5590071944080996e-08,4.244027828549087e-12
4.0,2.29,0.5823735893934346,0.4176264106065652,1.947151138560862,0.16474717878686965,0.7171108343727256,0.8468239689408454,0.8468239689408452,-2.220446049250313e-16,0.0433247945989391,2.824136640795359,2.8241367987389703,1.579436110787924e-07
4.8,2.29,0.581001437097113,0.4189985629028869,1.948852500123348,0.1620028741942259,0.7211661385836684,0.8492150131643152,0.8492150131643155,2.220446049250313e-16,0.0392206004279653,13.874408961284974,13.87441198083421,3.0195492364271104e-06
5.6,2.29,0.5787811470274892,0.4212188529725108,1.9515510350061367,0.15756229405497843,0.7277687864157486,0.8530936562979171,0.853093656297917,-1.1102230246251565e-16,0.0448966947925753,58.00443264077295,58.0043616564147,7.098435824559601e-05
