D,eta,eymh_loop_prefactor_diag,hk_loop_local_prefactor_diag,shell_access,align_access,diag_dispersion_screen,eymh_prefactor_recon,eymh_prefactor_residual,log10_hk_loop_local_prefactor_diag,log10_shell_access,log10_align_access,log10_diag_dispersion_screen,log10_eymh_loop_prefactor_diag,log10_prefactor_residual,abs_mu_diff_vs_const,abs_mu_diff_vs_loop_abs,shell_spread,coeff_align,gap_cv,c_tree_diag_cv
16.8,1.34,0.036718640725442,0.1940657427146949,0.3422610674663284,0.8111233920853816,0.6815430451270266,0.03671864072544207,-6.938893903907228e-17,-0.7120511212991004,-0.46564249947785463,-0.09091307374752255,-0.16650670964474595,-1.4351134041692244,-8.326672684688674e-16,2.993477987843455e-12,1.9707649523411414e-11,0.1326858033760381,0.6579211571880959,0.3729068193667717,0.779941435308551
17.6,1.34,0.0361985046360608,0.2011363173486186,0.31092929648788725,0.8075697528076581,0.7167347272310843,0.036198504636060794,6.938893903907228e-18,-0.6965095057330672,-0.5073383557837621,-0.09281995574465558,-0.14464155258438316,-1.441309369845868,-5.551115123125783e-17,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.652168905649822,0.2679119024066777,0.6787167217905432
18.4,1.34,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342773,0.7631803861321128,0.03608170950167017,-6.938893903907228e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456332,-0.1173727996038182,-1.442712894368614,-7.494005416219807e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.649132218479215,0.20297833384972,0.5139240325215797
19.200000000000003,1.34,5.1556393066254794e-17,0.1907155475682234,0.3044694702587371,1e-15,0.8878767329178662,5.155639306625478e-17,1.232595164407831e-32,-0.7196139008299743,-0.516456248393634,-15.0,-0.051647324682628296,-16.287717473906238,-4.163336342344337e-17,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.0,0.2685122027208125,0.0
20.0,1.34,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,1.53,0.0422214074296492,0.2594822797956052,0.26767767385469626,0.8462345039127047,0.7183268873786947,0.04222140742964917,2.7755575615628914e-17,-0.5858922950400162,-0.5723878504270297,-0.07250927095296893,-0.14367787737617047,-1.374467293796185,1.942890293094024e-16,1.3079997618348216e-07,7.802997004091594e-07,0.0771814943481594,0.7161128356123814,0.0529284688818641,0.8850803758025219
4.8,1.53,0.0339696368531941,0.2385972532567175,0.25767406620130606,0.849237160514149,0.6506175351002048,0.033969636853194124,-2.0816681711721685e-17,-0.6223345602562768,-0.5889292891418788,-0.07097101043969198,-0.186674236020912,-1.4689090958587598,-3.0531133177191805e-16,3.4918922704463284e-06,9.925598243754052e-06,0.0711178604801251,0.7212037547981345,0.3330127461264275,1.02936026305976
5.6,1.53,0.043836360684693,0.2408620932557482,0.31377884425076946,0.8531000011091132,0.6798959180117323,0.04383636068469305,-4.85722573273506e-17,-0.618231543651437,-0.5033763409749502,-0.06900005747922268,-0.16755756625389545,-1.3581655083595057,-3.885780586188048e-16,7.624794303495719e-05,0.0006151959052544953,0.1092096338293002,0.727779611892369,0.0489632309804584,1.1143287106132855
6.4,1.53,0.0443922408918542,0.2348317398037009,0.3410845234930134,0.8425223691364702,0.657819613904922,0.04439224089185422,-2.0816681711721685e-17,-0.6292432043153414,-0.4671379859988473,-0.07441855969867961,-0.18189318150145903,-1.3526929315143275,-8.326672684688674e-17,0.0006464015327267703,0.004679337841110964,0.1316552460415761,0.7098439424953306,0.2368422574530327,1.0740854675977176
7.2,1.53,0.0438341534915192,0.2205935934157932,0.35120411348378744,0.8260803609665724,0.6849168289843325,0.043834153491519263,-6.245004513516506e-17,-0.6564071046998696,-0.4544404060550915,-0.08297770252618102,-0.1643621626771807,-1.3581873759583236,-7.494005416219807e-16,6.17620979106448e-05,0.00040969778618160646,0.1406987183843505,0.6824087627746627,0.5397550802947837,0.591936281666024
8.0,1.53,0.0460056555072523,0.2258410747793691,0.3633075560105363,0.821612938586697,0.6824433260926183,0.04600565550725233,-2.7755575615628914e-17,-0.6461970680455217,-0.43972556965846205,-0.08533273017932584,-0.16593340903039006,-1.3371887769137,-4.440892098500626e-16,7.070844133671983e-05,0.00041167964539567947,0.1520636193182569,0.6750478208530676,0.5891268740470006,0.558045041471163
8.8,1.53,0.0425742187729944,0.2223372469819722,0.32136821487248435,0.819419804605024,0.7271518059087009,0.04257421877299445,-4.85722573273506e-17,-0.6529877761507202,-0.4929970796203284,-0.08649354376737987,-0.1383749129564803,-1.3708533124949094,-5.551115123125783e-16,6.9446408643702995e-06,4.327473567489193e-06,0.115172233250979,0.6714488161789357,0.1526414316992487,0.7386124217557754
9.6,1.53,0.0391067708240366,0.2103436369428326,0.3209732984685203,0.8174819185663069,0.7085581809038501,0.03910677082403665,-4.85722573273506e-17,-0.6770706211911424,-0.49353109472943196,-0.08752184448262626,-0.1496244833020798,-1.407748043705281,-5.551115123125783e-16,3.68594044175552e-14,3.5016434196677437e-13,0.1148568546515892,0.66827668718285,0.1066533286499557,0.885161524419776
10.4,1.53,0.0406454635790001,0.2165968878056446,0.3337331239271595,0.8164448504092193,0.688705737833926,0.040645463579000125,-2.7755575615628914e-17,-0.6643477878701882,-0.47660068628839386,-0.08807314585917968,-0.1619662987494967,-1.3909879187672587,-2.220446049250313e-16,6.191760394291812e-06,3.6678843923720894e-05,0.1253376268973251,0.6665821937597326,0.1910896609391989,0.9172112553117598
11.2,1.53,0.0408548878280331,0.2141961374641878,0.3452926237866013,0.8159825764524183,0.6769618595852188,0.04085488782803313,-2.7755575615628914e-17,-0.6691883649379355,-0.46181269904119887,-0.08831911456888061,-0.1694357990228108,-1.388755977570826,-1.942890293094024e-16,3.4440506342936494e-06,2.1297413875492888e-05,0.1353663151635882,0.6658275650739267,0.263616892757297,0.9184677763506895
12.0,1.53,0.0397447067843084,0.2033633873147403,0.3554793714957137,0.8157985534099785,0.6739213198617443,0.03974470678430844,-4.163336342344337e-17,-0.6917272329198442,-0.4491855963562059,-0.08841706911774858,-0.1713908042725317,-1.4007207026663309,-4.996003610813204e-16,1.0299359421012122e-06,6.7704913161020785e-06,0.1446435501863265,0.6655272797458136,0.324701506182844,0.8771174609399315
12.8,1.53,0.0372231482677041,0.2100711557195202,0.3023840820031647,0.8089906527315891,0.7243429680122703,0.03722314826770417,-6.938893903907228e-17,-0.6776335752562322,-0.519441074546968,-0.09205649629940094,-0.14005575169402662,-1.4291868977966284,-6.661338147750939e-16,3.8647176899692104e-08,2.966391809003724e-07,0.1006380909200492,0.6544658762070826,0.1142870052001219,0.7916629950631761
13.6,1.53,0.0375173184938616,0.2082773251008593,0.2988704261474397,0.8080178885332472,0.7459090566231035,0.037517318493861605,-6.938893903907228e-18,-0.6813580085909113,-0.5245170571802344,-0.09257902436739272,-0.12731411973162007,-1.4257682098701587,-1.3877787807814457e-16,3.422208800005601e-09,2.8128009200008254e-08,0.0980848135726996,0.652892908189727,0.1152775579450587,0.6820541640823212
14.4,1.53,0.0362878543424638,0.1981620938639441,0.31143214686360643,0.808760529744758,0.7270383495327716,0.036287854342463864,-6.245004513516506e-17,-0.7029794174600048,-0.5066365604098594,-0.09218005194268714,-0.1384426805423334,-1.4402387103548855,-7.494005416219807e-16,6.079434905118626e-10,4.689870484945026e-09,0.1074074264709029,0.6540935944730216,0.1959995823623919,0.6958445880980939
15.2,1.53,0.0371178356984729,0.205104029139777,0.3226380950411735,0.8094895109786931,0.6929175842675361,0.03711783569847292,-2.0816681711721685e-17,-0.6880258081056236,-0.49128435520682556,-0.09178877427760805,-0.15931841737425587,-1.4304173549643133,-1.942890293094024e-16,4.014006405974918e-11,3.5717335809800157e-10,0.1161901986479192,0.6552732683845238,0.2635129579283289,0.8192355631069402
16.0,1.53,0.0378473192295447,0.2036891577435576,0.33285771202960807,0.8101650753260793,0.6890251426539318,0.03784731922954476,-6.245004513516506e-17,-0.6910320876295052,-0.47774137636259545,-0.09142648235717554,-0.1617649303178653,-1.4219648766671422,-7.494005416219807e-16,7.465050588487566e-12,2.496563876684926e-11,0.1245991237260836,0.6563674492781117,0.3217878591111364,0.7845588602554318
16.8,1.53,0.0367269304951515,0.1940657427146949,0.3422610674663284,0.8111089485875242,0.6817090524736354,0.0367269304951515,0.0,-0.7120511212991004,-0.46564249947785463,-0.09092080720377509,-0.16640093892915947,-1.4350153669098895,1.1102230246251565e-16,2.972207660378535e-12,1.949236350798082e-11,0.1326858033760381,0.6578977264787591,0.3729068193667717,0.7788930551818256
17.6,1.53,0.0361985046360608,0.2011363173486186,0.31092929648788725,0.807569752807658,0.7167347272310843,0.03619850463606079,1.3877787807814457e-17,-0.6965095057330672,-0.5073383557837621,-0.09281995574465564,-0.14464155258438316,-1.441309369845868,0.0,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.6521689056498219,0.2679119024066777,0.6787167217905434
18.4,1.53,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342773,0.7631803861321128,0.03608170950167017,-6.938893903907228e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456332,-0.1173727996038182,-1.442712894368614,-7.494005416219807e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.649132218479215,0.20297833384972,0.5139240325215797
19.200000000000003,1.53,5.1556393066254794e-17,0.1907155475682234,0.3044694702587371,1e-15,0.8878767329178662,5.155639306625478e-17,1.232595164407831e-32,-0.7196139008299743,-0.516456248393634,-15.0,-0.051647324682628296,-16.287717473906238,-4.163336342344337e-17,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.0,0.2685122027208125,0.0
20.0,1.53,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,1.72,0.0422214292991586,0.2594822797956052,0.26767767385469626,0.8463879983815119,0.7181969891015585,0.04222142929915863,-3.469446951953614e-17,-0.5858922950400162,-0.5723878504270297,-0.07243050347717557,-0.14375641989961385,-1.3744670688438356,-3.885780586188048e-16,1.3367154183541174e-07,7.96513722978176e-07,0.0771814943481594,0.7163726438042622,0.0529284688818641,0.8857814836599387
4.8,1.72,0.0339697581265479,0.2385972532567175,0.25767406620130606,0.8492316567060935,0.6506240744578865,0.03396975812654789,6.938893903907228e-18,-0.6223345602562768,-0.5889292891418788,-0.07097382506124257,-0.1866698709484527,-1.4689075454078506,1.942890293094024e-16,3.497677790065268e-06,9.941962785475766e-06,0.0711178604801251,0.7211944067517762,0.3330127461264275,1.0293127753474058
5.6,1.72,0.0438363542752391,0.2408620932557482,0.31377884425076946,0.8530984149756218,0.6798970827064658,0.04383635427523919,-8.326672684688674e-17,-0.618231543651437,-0.5033763409749502,-0.06900086494571239,-0.16755682228698937,-1.3581655718590897,-7.771561172376096e-16,7.625417828194259e-05,0.000615246336792552,0.1092096338293002,0.7277769056339182,0.0489632309804584,1.1143212989839744
6.4,1.72,0.044392239761568,0.2348317398037009,0.3410845234930134,0.842522195638401,0.6578197326187658,0.04439223976156799,1.3877787807814457e-17,-0.6292432043153414,-0.4671379859988473,-0.07441864913163067,-0.18189310312623042,-1.3526929425720498,5.551115123125783e-17,0.000646404186980476,0.004679356424951209,0.1316552460415761,0.7098436501433522,0.2368422574530327,1.0740846335117982
7.2,1.72,0.0438341532810265,0.2205935934157932,0.35120411348378744,0.826080347875839,0.6849168365490869,0.04383415328102652,-2.0816681711721685e-17,-0.6564071046998696,-0.4544404060550915,-0.08297770940836056,-0.16436215788049455,-1.3581873780438165,-2.498001805406602e-16,6.17621050431616e-05,0.0004096978247321026,0.1406987183843505,0.682408741146667,0.5397550802947837,0.5919362345779086
8.0,1.72,0.0460056554710626,0.2258410747793691,0.3633075560105363,0.8216129375644738,0.6824433264048568,0.04600565547106263,-3.469446951953614e-17,-0.6461970680455217,-0.43972556965846205,-0.08533273071966044,-0.16593340883168714,-1.3371887772553317,-3.885780586188048e-16,7.070844134560161e-05,0.0004116796446074211,0.1520636193182569,0.6750478191733239,0.5891268740470006,0.5580450395063701
8.8,1.72,0.0425742187774358,0.2223372469819722,0.32136821487248435,0.8194198045138377,0.7271518060654764,0.04257421877743582,-2.0816681711721685e-17,-0.6529877761507202,-0.4929970796203284,-0.08649354381570883,-0.13837491286284548,-1.3708533124496032,-2.220446049250313e-16,6.9446407777729036e-06,4.3274728134257145e-06,0.115172233250979,0.6714488160294959,0.1526414316992487,0.7386124209402581
9.6,1.72,0.0391067708220339,0.2103436369428326,0.3209732984685203,0.8174819186339876,0.7085581808089019,0.039106770822033975,-7.632783294297951e-17,-0.6770706211911424,-0.49353109472943196,-0.08752184444667033,-0.14962448336027617,-1.4077480437275216,-7.771561172376096e-16,3.1086244689504383e-15,4.1522341120980855e-14,0.1148568546515892,0.6682766872935054,0.1066533286499557,0.8851615249535911
10.4,1.72,0.04064546358246,0.2165968878056446,0.3337331239271595,0.816444850283924,0.6887057379982425,0.04064546358245998,1.3877787807814457e-17,-0.6643477878701882,-0.47660068628839386,-0.08807314592582847,-0.1619662986458795,-1.3909879187302898,2.498001805406602e-16,6.191760343776664e-06,3.6678843522597315e-05,0.1253376268973251,0.666582193555139,0.1910896609391989,0.9172112543057322
11.2,1.72,0.0408548879322096,0.2141961374641878,0.3452926237866013,0.8159825734105001,0.6769618638350741,0.04085488793220962,-2.0816681711721685e-17,-0.6691883649379355,-0.46181269904119887,-0.08831911618789597,-0.16943579629638147,-1.388755976463412,-2.498001805406602e-16,3.4440500115973105e-06,2.1297409228904218e-05,0.1353663151635882,0.6658275601096221,0.263616892757297,0.9184677489531516
12.0,1.72,0.039744707694837,0.2033633873147403,0.3554793714957137,0.8157985504846017,0.673921337717517,0.039744707694837074,-7.632783294297951e-17,-0.6917272329198442,-0.4491855963562059,-0.08841707067508771,-0.17139079276575303,-1.4007206927168916,-7.771561172376096e-16,1.029935334399823e-06,6.7704861745968015e-06,0.1446435501863265,0.6655272749727773,0.324701506182844,0.8771173442640625
12.8,1.72,0.0372231442872028,0.2100711557195202,0.3023840820031647,0.8089906482673884,0.7243428945508925,0.037223144287202775,2.7755575615628914e-17,-0.6776335752562322,-0.519441074546968,-0.09205649869594003,-0.14005579573928423,-1.429186944238424,4.996003610813204e-16,3.864720749978054e-08,2.9663926160014217e-07,0.1006380909200492,0.6544658689840894,0.1142870052001219,0.7916633816583125
13.6,1.72,0.0375173331070977,0.2082773251008593,0.2988704261474397,0.8080173322254576,0.7459098607068392,0.037517333107097726,-2.7755575615628914e-17,-0.6813580085909113,-0.5245170571802344,-0.09257932337251361,-0.1273136515660467,-1.4257680407097064,-3.0531133177191805e-16,3.4222037999904423e-09,2.812800299999813e-08,0.0980848135726996,0.6528920091767455,0.1152775579450587,0.6820502890714052
14.4,1.72,0.0362878346309525,0.1981620938639441,0.31143214686360643,0.808757568634629,0.7270406165160614,0.03628783463095259,-9.020562075079397e-17,-0.7029794174600048,-0.5066365604098594,-0.09218164202540784,-0.1384413263678266,-1.4402389462630998,-1.1379786002407855e-15,6.079465241976326e-10,4.6898886987351484e-09,0.1074074264709029,0.6540888048237967,0.1959995823623919,0.6958327902085736
15.2,1.72,0.0371178348372658,0.205104029139777,0.3226380950411735,0.8094957506004383,0.6929122271574697,0.03711783483726587,-6.938893903907228e-17,-0.6880258081056236,-0.49128435520682556,-0.09178542670754992,-0.15932177502080327,-1.4304173650408032,-8.049116928532385e-16,4.0127070238913255e-11,3.5706801209874366e-10,0.1161901986479192,0.655283370240167,0.2635129579283289,0.819267767925276
16.0,1.72,0.0378462161725762,0.2036891577435576,0.33285771202960807,0.8102007171872567,0.6889747507785163,0.03784621617257626,-6.245004513516506e-17,-0.6910320876295052,-0.47774137636259545,-0.09140737671608123,-0.16179669361993773,-1.4219775343281202,-6.38378239159465e-16,7.491228097676746e-12,2.5176540052171525e-11,0.1245991237260836,0.6564252021307452,0.3217878591111364,0.7848669895243352
16.8,1.72,0.0367275508107574,0.1940657427146949,0.3422610674663284,0.8104287507486652,0.6822927387653569,0.03672755081075739,1.3877787807814457e-17,-0.7120511212991004,-0.46564249947785463,-0.09128516035506673,-0.1660292506326216,-1.4350080317646432,1.942890293094024e-16,2.8909981529967706e-12,1.8881732051758534e-11,0.1326858033760381,0.6567947600400421,0.3729068193667717,0.7752129959106623
17.6,1.72,0.0359130233977285,0.2011363173486186,0.31092929648788725,0.808184679993351,0.7105411201712685,0.03591302339772856,-6.245004513516506e-17,-0.6965095057330672,-0.5073383557837621,-0.0924893863326322,-0.1484107836806023,-1.4447480315300645,-6.661338147750939e-16,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.6531624769759552,0.2679119024066777,0.7128011676893717
18.4,1.72,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342773,0.7631803861321128,0.03608170950167017,-6.938893903907228e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456332,-0.1173727996038182,-1.442712894368614,-7.494005416219807e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.649132218479215,0.20297833384972,0.5139240325215797
19.200000000000003,1.72,5.1556393066254794e-17,0.1907155475682234,0.3044694702587371,1e-15,0.8878767329178662,5.155639306625478e-17,1.232595164407831e-32,-0.7196139008299743,-0.516456248393634,-15.0,-0.051647324682628296,-16.287717473906238,-4.163336342344337e-17,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.0,0.2685122027208125,0.0
20.0,1.72,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,1.91,0.0422215091831897,0.2594822797956052,0.26767767385469626,0.8465374142291872,0.7180715842485813,0.04222150918318967,2.7755575615628914e-17,-0.5858922950400162,-0.5723878504270297,-0.07235384271251415,-0.14383225896871393,-1.3744662471482736,3.3306690738754696e-16,1.3659294184620308e-07,8.130072997047932e-07,0.0771814943481594,0.7166255936898384,0.0529284688818641,0.8864586998918419
4.8,1.91,0.0339698791524471,0.2385972532567175,0.25767406620130606,0.8492261308629572,0.6506306260428674,0.033969879152447105,-6.938893903907228e-18,-0.6223345602562768,-0.5889292891418788,-0.07097665096978092,-0.1866654977581713,-1.468905998126108,-1.1102230246251565e-16,3.503470832555422e-06,9.958356143258129e-06,0.0711178604801251,0.7211850213404685,0.3330127461264275,1.0292652002783464
5.6,1.91,0.0438363478656928,0.2408620932557482,0.31377884425076946,0.8530968287959129,0.6798982474409306,0.043836347865692876,-7.632783294297951e-17,-0.618231543651437,-0.5033763409749502,-0.06900167243723178,-0.1675560782959787,-1.3581656353595983,-6.938893903907228e-16,7.626041323760546e-05,0.000615296766738993,0.1092096338293002,0.7277741993016431,0.0489632309804584,1.1143138871399212
6.4,1.91,0.0443922386313095,0.2348317398037009,0.3410845234930134,0.8425220221408388,0.6578198513326743,0.04439223863130954,-4.163336342344337e-17,-0.6292432043153414,-0.4671379859988473,-0.07441873856433884,-0.18189302475097324,-1.3526929536295011,-3.3306690738754696e-16,0.000646406841255498,0.004679375008571185,0.1316552460415761,0.709843357792288,0.2368422574530327,1.074083799425876
7.2,1.91,0.0438341530705308,0.2205935934157932,0.35120411348378744,0.8260803347846915,0.6849168441141393,0.04383415307053086,-6.245004513516506e-17,-0.6564071046998696,-0.4544404060550915,-0.08297771629075788,-0.16436215308361943,-1.3581873801293392,-6.938893903907228e-16,6.17621121756784e-05,0.0004096978632714965,0.1406987183843505,0.6824087195179879,0.5397550802947837,0.591936187487939
8.0,1.91,0.0460056554348429,0.2258410747793691,0.3633075560105363,0.8216129365395766,0.6824433267188715,0.04600565543484293,-3.469446951953614e-17,-0.6461970680455217,-0.43972556965846205,-0.08533273126140851,-0.1659334086318539,-1.3371887775972464,-2.7755575615628914e-16,7.070844134382526e-05,0.00041167964377564203,0.1520636193182569,0.6750478174891863,0.5891268740470006,0.5580450375304004
8.8,1.91,0.042574218782096,0.2223372469819722,0.32136821487248435,0.8194198044113044,0.7271518062360585,0.042574218782096,0.0,-0.6529877761507202,-0.4929970796203284,-0.08649354387005173,-0.1383749127609646,-1.370853312402065,0.0,6.944640680961456e-06,4.327472012510825e-06,0.115172233250979,0.6714488158614603,0.1526414316992487,0.7386124200529219
9.6,1.91,0.0391067708244339,0.2103436369428326,0.3209732984685203,0.8174819186545117,0.7085581808345969,0.03910677082443397,-6.938893903907228e-17,-0.6770706211911424,-0.49353109472943196,-0.08752184443576669,-0.14962448334452702,-1.4077480437008687,-6.661338147750939e-16,2.020605904817785e-14,2.2382096176443156e-13,0.1148568546515892,0.6682766873270617,0.1066533286499557,0.8851615248091295
10.4,1.91,0.0406454635589587,0.2165968878056446,0.3337331239271595,0.8164448507777938,0.6887057371834323,0.04064546355895875,-4.85722573273506e-17,-0.6643477878701882,-0.47660068628839386,-0.0880731456631225,-0.16196629915969485,-1.3909879189813998,-3.885780586188048e-16,6.191760614671082e-06,3.66788456984124e-05,0.1253376268973251,0.666582194361574,0.1910896609391989,0.9172112592944092
11.2,1.91,0.0408548878434448,0.2141961374641878,0.3452926237866013,0.8159825738073713,0.6769618620349942,0.04085488784344484,-4.163336342344337e-17,-0.6691883649379355,-0.46181269904119887,-0.08831911597666722,-0.16943579745119505,-1.388755977406997,-3.885780586188048e-16,3.44405025989869e-06,2.129741123660378e-05,0.1353663151635882,0.6658275607573021,0.263616892757297,0.9184677605577248
12.0,1.91,0.039744708266689,0.2033633873147403,0.3554793714957137,0.8157985494489248,0.6739213482695443,0.03974470826668905,-4.85722573273506e-17,-0.6917272329198442,-0.4491855963562059,-0.08841707122643554,-0.17139078596572027,-1.4007206864682065,-5.551115123125783e-16,1.0299349046047346e-06,6.770482641700604e-06,0.1446435501863265,0.6655272732829698,0.324701506182844,0.877117275313428
12.8,1.91,0.0372231506096805,0.2100711557195202,0.3023840820031647,0.8089905854235558,0.724343073851257,0.037223150609680525,-2.7755575615628914e-17,-0.6776335752562322,-0.519441074546968,-0.09205653243270921,-0.14005568823612538,-1.429186870472035,-1.3877787807814457e-16,3.864715439989494e-08,2.966391181003468e-07,0.1006380909200492,0.6544657673039476,0.1142870052001219,0.7916624380790367
13.6,1.91,0.0375174053430655,0.2082773251008593,0.2988704261474397,0.8080166230090828,0.7459119515885464,0.037517405343065593,-9.020562075079397e-17,-0.6813580085909113,-0.5245170571802344,-0.09257970456346201,-0.1273124341842116,-1.4257672045188203,-9.43689570931383e-16,3.422144500013404e-09,2.8127687399994317e-08,0.0980848135726996,0.6528908630590022,0.1152775579450587,0.6820402128294519
14.4,1.91,0.036287753617275,0.1981620938639441,0.31143214686360643,0.8087635157321317,0.7270336472252318,0.03628775361727506,-6.245004513516506e-17,-0.7029794174600048,-0.5066365604098594,-0.09217844850706211,-0.13844548946269128,-1.4402399158396182,-6.106226635438361e-16,6.079531431434754e-10,4.689859279349655e-09,0.1074074264709029,0.654098424379398,0.1959995823623919,0.6958690603131275
15.2,1.91,0.0371178341656661,0.205104029139777,0.3226380950411735,0.8095007489531926,0.692907936156278,0.037117834165666164,-6.245004513516506e-17,-0.6880258081056236,-0.49128435520682556,-0.09178274509950397,-0.15932446448685195,-1.4304173728988059,-7.771561172376096e-16,4.011666348370307e-11,3.5698364436797874e-10,0.1161901986479192,0.6552914625557797,0.2635129579283289,0.8192935642591993
16.0,1.91,0.0378453360865357,0.2036891577435576,0.33285771202960807,0.8102292463347305,0.6889344701087294,0.03784533608653571,-6.938893903907228e-18,-0.6910320876295052,-0.47774137636259545,-0.09139208441514698,-0.16182208523842118,-1.421987633645669,-1.3877787807814457e-16,7.512197366444685e-12,2.534545532630232e-11,0.1245991237260836,0.6564714316161453,0.3217878591111364,0.7851133408181694
16.8,1.91,0.0366892642946298,0.1940657427146949,0.3422610674663284,0.8111872845614222,0.6809441442999569,0.036689264294629806,-6.938893903907228e-18,-0.7120511212991004,-0.46564249947785463,-0.09087886556509077,-0.16688851043256095,-1.4354609967746068,-2.7755575615628914e-17,3.0726768708837073e-12,2.0504108294430907e-11,0.1326858033760381,0.6580248106341338,0.3729068193667717,0.7837300268086972
17.6,1.91,0.0359433932492061,0.2011363173486186,0.31092929648788725,0.8080239254700617,0.711283469415983,0.03594339324920612,-2.0816681711721685e-17,-0.6965095057330672,-0.5073383557837621,-0.09257577963904046,-0.14795728440610556,-1.4443809255619757,-3.885780586188048e-16,4.034350757563207e-12,3.332516858239867e-11,0.1070237670782771,0.6529026641320479,0.2679119024066777,0.7086688811554653
18.4,1.91,0.0360817095016701,0.1999781067668977,0.2934342948281214,0.8056874198342773,0.7631803861321128,0.03608170950167017,-6.938893903907228e-17,-0.6990175474898864,-0.5324891298103454,-0.09383341746456332,-0.1173727996038182,-1.442712894368614,-7.494005416219807e-16,4.034350757563207e-12,3.332516858239867e-11,0.0942160330487811,0.649132218479215,0.20297833384972,0.5139240325215797
19.200000000000003,1.91,5.1556393066254794e-17,0.1907155475682234,0.3044694702587371,1e-15,0.8878767329178662,5.155639306625478e-17,1.232595164407831e-32,-0.7196139008299743,-0.516456248393634,-15.0,-0.051647324682628296,-16.287717473906238,-4.163336342344337e-17,4.034350757563207e-12,3.332516858239867e-11,0.1021732919162485,0.0,0.2685122027208125,0.0
20.0,1.91,5.409153402121938e-17,0.1978582751435992,0.3148270397844881,1e-15,0.8683664853567993,5.409153402121933e-17,4.930380657631324e-32,-0.7036457812632696,-0.5019279741373668,-15.0,-0.061296946509051445,-16.26687070190969,-1.4849232954361469e-15,4.034350757563207e-12,3.332516858239867e-11,0.110020904054865,0.0,0.3261537967964966,0.0
4.0,2.1,0.042221644431547,0.2594822797956052,0.26767767385469626,0.8466827406089446,0.7179506327614026,0.04222164443154699,1.3877787807814457e-17,-0.5858922950400162,-0.5723878504270297,-0.07227929310976078,-0.14390541739615567,-1.3744648559729622,8.326672684688674e-17,1.3956454436581112e-07,8.297830413894758e-07,0.0771814943481594,0.7168716632450732,0.0529284688818641,0.8871122031007128
4.8,2.1,0.0339699999310644,0.2385972532567175,0.25767406620130606,0.8492205830079513,0.6506371898414195,0.03396999993106442,-2.0816681711721685e-17,-0.6223345602562768,-0.5889292891418788,-0.07097948815365694,-0.18666111645947667,-1.4689044540112894,-2.498001805406602e-16,3.5092714156803595e-06,9.97477835085192e-06,0.0711178604801251,0.7211755986043648,0.3330127461264275,1.0292175379602544
5.6,2.1,0.0438363414560544,0.2408620932557482,0.31377884425076946,0.8530952425700025,0.6798994122151201,0.04383634145605447,-6.938893903907228e-17,-0.618231543651437,-0.5033763409749502,-0.06900247995377286,-0.16755533428086802,-1.3581656988610287,-6.38378239159465e-16,7.62666480795815e-05,0.0006153471950085532,0.1092096338293002,0.7277714928955713,0.0489632309804584,1.1143064750811715
6.4,2.1,0.0443922375010827,0.2348317398037009,0.3410845234930134,0.8425218486439655,0.6578199700465632,0.04439223750108276,-6.245004513516506e-17,-0.6292432043153414,-0.4671379859988473,-0.07441882799671032,-0.18189294637574308,-1.3526929646866428,-6.661338147750939e-16,0.0006464094954878874,0.004679393592077474,0.1316552460415761,0.7098430654424451,0.2368422574530327,1.074082965340543
