D,eta,C_uv_mumu,C_match_mumu,C_ir_mumu,finite_fac_diag,log_ratio,kappa_diag_eff,action_abs_diag,eymh_parented_prefactor_diag,coeff_participation_access_parented,tree_diag_compressibility_parented,rge_fac_diag,chain_fac_diag,C_ir_mumu_factorized,abs_factorization_residual,A_tree_local,A_ir_local,A_ir_over_A_tree,Z_diag_local
14.4,1.53,2.7938770589495537e-07,2.793966770641579e-07,2.809723206807651e-07,1.000032110107257,0.4452731317042589,0.0050706248943897,0.5935406820776018,0.0396850382876976,0.808760529744758,0.7951019772494361,1.0056394500935508,1.0056717412841552,2.8097232068076515e-07,5.293955920339377e-23,12811070370960.916,12666975278215.193,0.9887522987093768,1.005671741284155
15.2,1.53,1.4682169477065804e-07,1.4682741029567776e-07,1.4763026979403836e-07,1.0000389283411328,0.4317398568847099,0.0061473172315608,0.5944378142170547,0.0417227086436403,0.8094895109786931,0.7788815791228622,1.0054680491656416,1.0055071903688577,1.4763026979403839e-07,2.6469779601696886e-23,46389483199508.18,45882721848032.516,0.9890759431551279,1.0055071903688575
16.0,1.53,5.5927459253405185e-08,5.5929929160996286e-08,5.622658528032104e-08,1.0000441626997556,0.4187923832293445,0.0069738940139563,0.5953576395467799,0.043512697004019,0.8101650753260794,0.7921655448993375,1.005304067496149,1.005348464437845,5.622658528032105e-08,6.617444900424222e-24,319705288141697.6,316312665592537.7,0.9893882814110466,1.005348464437845
16.8,1.53,2.4970186065191604e-08,2.49713719581379e-08,2.5099889562836152e-08,1.0000474923552112,0.406359063994953,0.0074996921281796,0.5958048178464515,0.0430333508371845,0.8111089485875242,0.7987660397553616,1.0051465976684701,1.0051943344477259,2.5099889562836152e-08,0.0,1603823021053422.8,1587290360203947.5,0.9896917174573188,1.0051943344477259
17.6,1.53,7.139226485334225e-09,7.1394634860016125e-09,7.179662382296273e-09,1.000033196967189,0.444568087858836,0.0052422549355331,0.5894211358400495,0.0407600933091185,0.8075697528076581,0.8070547292918159,1.0056305206089335,1.0056639044923303,7.179662382296273e-09,0.0,1.9619940250403732e+16,1.9399563367801036e+16,0.9887677087804505,1.0056639044923303
18.4,1.53,1.996930012438708e-09,1.9969815547120153e-09,2.008704795137036e-09,1.0000258107560036,0.463514527796402,0.004075871216787,0.5870579407189149,0.0395745521139277,0.8056874198342772,0.8370590634547069,1.0058704800739688,1.0058964423515013,2.0087047951370356e-09,4.1359030627651384e-25,2.5076926766846688e+17,2.478379267363657e+17,0.9883106053650218,1.0058964423515016
19.200000000000003,1.53,0.0,9.999999999999999e-31,1.0057161736535278e-30,1.0,0.4513309811859851,0.0,-0.0,0.0580670617382019,1.0,1.0,1.0057161736535276,1.0057161736535276,0.0,1.0057161736535278e-30,inf,9.886649348227497e+59,0.0,1.0057161736535278e+270
20.0,1.53,0.0,9.999999999999999e-31,1.0055641423643003e-30,1.0,0.4393270717358963,0.0,-0.0,0.0622911350603241,1.0,1.0,1.0055641423643005,1.0055641423643005,0.0,1.0055641423643003e-30,inf,9.88963910016592e+59,0.0,1.0055641423643003e+270
4.0,1.72,0.0015062102895496,0.0015062484976293,0.0015109714759173,1.0000253670287569,0.24757629233153,0.0040058006185778,0.5436098277346603,0.0433243808849063,0.846387998381512,0.736958469258853,1.0031355903726016,1.0031610369419697,0.001510971475917241,5.898059818321144e-17,440787.00227523537,438013.47204446804,0.993707776734679,1.0031610369420088
4.8,1.72,0.0015690153031258,0.0015690582208651,0.0015751727709113,1.0000273532955684,0.3076912723505752,0.004319459301225,0.6013433866929873,0.0392201820886632,0.8492316567060934,0.7511856450801128,1.0038969554888721,1.0039244153790159,0.001575172770911298,1.951563910473908e-18,406205.35195450194,403035.7851190085,0.9921971317703159,1.003924415379017
5.6,1.72,0.0013021505570288,0.0013022133333132,0.0013081186838645,1.000048209697447,0.3580579144745858,0.0076129702735824,0.6397261828546584,0.0448967144866193,0.8530984149756218,0.6963431541522981,1.004534856463384,1.004583284784889,0.0013081186838644649,3.5128150388530344e-17,589763.1020872835,584393.9383245175,0.990896067007645,1.004583284784916
6.4,1.72,0.0006722726984645,0.000672316931442,0.0006756410762037,1.0000657961830497,0.3903872383399466,0.0103901167648486,0.6395934373924029,0.0493701236355753,0.842522195638401,0.7315837566147265,1.0049443121334334,1.0050104336333492,0.0006756410762036691,3.0899761915836876e-17,2212631.296024594,2190624.3458149508,0.9900539460644967,1.0050104336333954
7.2,1.72,0.0001209654129318,0.000120973914281,0.0001215870992786,1.0000702791729417,0.4002114595954043,0.0110980421531109,0.6212157214658337,0.0543924279082017,0.826080347875839,0.8498918506824495,1.0050687373491793,1.0051393727487898,0.0001215870992785678,3.220080452281948e-17,68340409.28151946,67643333.9930811,0.989799954437398,1.005139372749056
8.0,1.72,8.591082371023913e-05,8.591768939795765e-05,8.633382352231822e-05,1.000079916446171,0.3824198917835673,0.0126198993415256,0.6165756128601608,0.057994994131626,0.8216129375644738,0.8602919859475023,1.0048434045104857,1.0049237080243325,8.633382352231824e-05,1.3552527156068805e-20,135489061.29842982,134164633.79058161,0.9902248381149309,1.0049237080243323
8.8,1.72,5.848230747383244e-05,5.84847530484239e-05,5.8808538067183355e-05,1.0000418173409549,0.4371231652132156,0.0066035297972905,0.6133747349924521,0.0457081664964575,0.8194198045138377,0.7806784663176479,1.005536229562111,1.0055782784134653,5.8808538067183355e-05,0.0,292382247.70353174,289147361.2826293,0.9889361052310449,1.0055782784134653
9.6,1.72,4.3579838326135254e-05,4.358150197496383e-05,4.382269321643397e-05,1.0000381747361275,0.4369674344285572,0.0060283126991035,0.6099277766012091,0.041139381072291,0.8174819186339876,0.7453861415671507,1.005534257208682,1.0055726432136183,4.382269321643397e-05,0.0,526536849.4486036,520717137.27265483,0.9889471892004459,1.0055726432136183
10.4,1.72,2.9967975834253863e-05,2.996937116788107e-05,3.012903858840771e-05,1.000046560823291,0.4206572817327969,0.0073525905035301,0.6076185230803424,0.0443592616383369,0.816444850283924,0.751633154871227,1.005327686711617,1.0053744955963875,3.0129038588407706e-05,3.3881317890172014e-21,1113487075.273045,1101614015.5773911,0.9893370475874249,1.0053744955963875
11.2,1.72,1.6473386745956647e-05,1.6474269121404176e-05,1.6558788224423e-05,1.000053563694044,0.4050778119422223,0.0084584395276146,0.6060872018609321,0.045925271783807,0.8159825734105001,0.7609776738461574,1.0051303704216543,1.00518420891729,1.6558788224423e-05,0.0,3684972159.2996154,3647059899.9269676,0.9897116564973306,1.00518420891729
12.0,1.72,8.248754468793814e-06,8.249227243980747e-06,8.290043399304892e-06,1.0000573147362697,0.3906686474340275,0.0090507803733705,0.605170017942306,0.0457444407344607,0.8157985504846018,0.7756543318825849,1.0049478762212458,1.0050054745437362,8.290043399304892e-06,0.0,14696815652.55195,14550783928.834232,0.9900637167145551,1.0050054745437362
12.8,1.72,2.0494078504462116e-06,2.049468648952162e-06,2.061311084514943e-06,1.0000296663770156,0.4562359290923607,0.0046847264825306,0.594605601507916,0.0392926743288292,0.8089906482673884,0.7646148653748913,1.005778295544475,1.0058081333425848,2.061311084514943e-06,0.0,238091126064.7505,235349306386.9072,0.988484158468394,1.0058081333425848
13.6,1.72,5.624671636841482e-07,5.624830060316217e-07,5.65757497306587e-07,1.0000281658174848,0.4596467185984162,0.004447767619315,0.5927127541921742,0.0396208183008895,0.8080173322254577,0.7877308063327245,1.0058214936982135,1.0058498234828273,5.65757497306587e-07,0.0,3160862851379.213,3124203857582.4136,0.9884022194190414,1.0058498234828273
14.4,1.72,2.793856995637378e-07,2.793946706275495e-07,2.809703029289576e-07,1.0000321099606233,0.4452731317042589,0.0050706017389695,0.5935464692957656,0.0396850167308408,0.808757568634629,0.7951044564623929,1.0056394500935508,1.0056717411366947,2.809703029289576e-07,0.0,12811254369946.88,12667157211350.266,0.9887522989993358,1.0056717411366944
15.2,1.72,1.468265967665568e-07,1.4683231258916697e-07,1.476351988935094e-07,1.0000389290682754,0.4317398568847099,0.0061474320572859,0.5944311746079153,0.0417227076755912,0.8094957506004383,0.7788755574047779,1.0054680491656416,1.0055071910999762,1.476351988935094e-07,0.0,46386385705384.375,45879658124391.09,0.9890759417167856,1.0055071910999762
16.0,1.72,5.5954599010270144e-08,5.5957070462607546e-08,5.6253870541227994e-08,1.0000441688865815,0.4187923832293445,0.0069748709983408,0.5953444486344527,0.0435114288300868,0.8102007171872567,0.7921076098473694,1.005304067496149,1.0053484706574862,5.625387054122799e-08,6.617444900424222e-24,319395228925876.25,316005892727886.06,0.9893882691692406,1.0053484706574864
16.8,1.72,2.4831743321905122e-08,2.4832920609038628e-08,2.4960725660346412e-08,1.0000474105711488,0.406359063994953,0.0074867773066989,0.5966947315084441,0.0430340776678436,0.8104287507486652,0.7994499514417417,1.0051465976684701,1.005194252242754,2.4960725660346415e-08,3.308722450212111e-24,1621756245610711.5,1605038986536337.8,0.9896918793316696,1.0051942522427537
17.6,1.72,7.558267951327627e-09,7.558522257494391e-09,7.601080672838294e-09,1.000033646090401,0.444568087858836,0.0053131776303599,0.596885848286675,0.0404386368835171,0.8081846799933511,0.8000806290018658,1.0056305206089335,1.00566435614434,7.601080672838298e-09,3.308722450212111e-24,1.7504730611065876e+16,1.7308096832699146e+16,0.9887668206534738,1.0056643561443395
18.4,1.72,1.996930012438708e-09,1.9969815547120153e-09,2.008704795137036e-09,1.0000258107560036,0.463514527796402,0.004075871216787,0.5870579407189149,0.0395745521139277,0.8056874198342772,0.8370590634547069,1.0058704800739688,1.0058964423515013,2.0087047951370356e-09,4.1359030627651384e-25,2.5076926766846688e+17,2.478379267363657e+17,0.9883106053650218,1.0058964423515016
19.200000000000003,1.72,0.0,9.999999999999999e-31,1.0057161736535278e-30,1.0,0.4513309811859851,0.0,-0.0,0.0580670617382019,1.0,1.0,1.0057161736535276,1.0057161736535276,0.0,1.0057161736535278e-30,inf,9.886649348227497e+59,0.0,1.0057161736535278e+270
20.0,1.72,0.0,9.999999999999999e-31,1.0055641423643003e-30,1.0,0.4393270717358963,0.0,-0.0,0.0622911350603241,1.0,1.0,1.0055641423643005,1.0055641423643005,0.0,1.0055641423643003e-30,inf,9.88963910016592e+59,0.0,1.0055641423643003e+270
4.0,1.91,0.0015097107933558,0.0015097491258374,0.0015144830806614,1.000025390612412,0.24757629233153,0.0040095248001299,0.5438097451975674,0.0433244628557501,0.8465374142291872,0.7368297884513724,1.0031355903726016,1.0031610605995733,0.0015144830806614275,2.7538735181131813e-17,438745.30294041097,435984.5989740497,0.9937077298654609,1.0031610605995551
4.8,1.91,0.0015691007594232,0.001569143679781,0.0015752585628568,1.0000273534746535,0.3076912723505752,0.0043194875812054,0.6013593669361361,0.0392203218205325,0.8492261308629572,0.7511932092892827,1.0038969554888721,1.003924415558799,0.0015752585628568037,3.686287386450715e-18,406161.1076828834,402991.8859352783,0.9921971314149569,1.0039244155587965
5.6,1.91,0.0013021457183771,0.001302208494011,0.0013081138226168,1.0000482093770982,0.3580579144745858,0.0076129196861018,0.6397256754485787,0.0448967079220321,0.8530968287959129,0.6963443470605949,1.004534856463384,1.0045832844630875,0.0013081138226168137,1.3660947373317356e-17,589767.4851044808,584398.281813468,0.9908960676425531,1.004583284463077
6.4,1.91,0.0006722721885536,0.0006723164214548,0.0006756405636949,1.0000657961194517,0.3903872383399466,0.0103901067218012,0.6395932515272869,0.0493701223785763,0.8425220221408388,0.7315838886405123,1.0049443121334334,1.0050104335694368,0.0006756405636949278,2.7755575615628914e-17,2212634.6525378115,2190627.6692231083,0.9900539461905914,1.0050104335693955
7.2,1.91,0.0001209654014658,0.0001209739028134,0.0001215870877529,1.000070279166688,0.4002114595954043,0.0110980411655761,0.6212157010576651,0.0543924276470042,0.8260803347846915,0.8498918600696863,1.0050687373491793,1.0051393727425044,0.00012158708775287944,2.0559183695756378e-17,68340422.23714414,67643346.81741673,0.9897999544499662,1.0051393727426745
8.0,1.91,8.591082277430941e-05,8.591768846189655e-05,8.633382258172341e-05,1.000079916445512,0.3824198917835673,0.0126198992375178,0.6165756106361909,0.0579949940859673,0.8216129365395766,0.8602919863433511,1.0048434045104857,1.0049237080236704,8.633382258172341e-05,0.0,135489064.25051978,134164636.71399114,0.9902248381162352,1.0049237080236706
8.8,1.91,5.848230740181678e-05,5.848475297640304e-05,5.8808537994763766e-05,1.0000418173409176,0.4371231652132156,0.0066035297913973,0.6133747347033625,0.0457081665014607,0.8194198044113044,0.7806784665007869,1.005536229562111,1.0055782784134277,5.8808537994763766e-05,0.0,292382248.4236163,289147361.9947685,0.9889361052311187,1.0055782784134275
9.6,1.91,4.3579838312784185e-05,4.358150196161183e-05,4.382269320300807e-05,1.0000381747361178,0.4369674344285572,0.0060283126975657,0.6099277763803915,0.0411393810748158,0.8174819186545117,0.7453861415941813,1.005534257208682,1.0055726432136083,4.382269320300807e-05,0.0,526536849.7712221,520717137.59171766,0.9889471892004651,1.0055726432136083
10.4,1.91,2.9967976066891604e-05,2.996937140053567e-05,3.0129038822301818e-05,1.000046560823492,0.4206572817327969,0.0073525905353002,0.6076185244313045,0.0443592616126883,0.8164448507777937,0.7516331539819671,1.005327686711617,1.0053744955965898,3.0129038822301818e-05,0.0,1113487057.9853165,1101613998.4735582,0.9893370475870273,1.0053744955965898
11.2,1.91,1.647338704653586e-05,1.6474269422007086e-05,1.6558788526568113e-05,1.0000535636945052,0.4050778119422223,0.0084584396004222,0.6060872062945816,0.0459252716840258,0.8159825738073713,0.7609776718226748,1.0051303704216543,1.0051842089177534,1.6558788526568113e-05,0.0,3684972024.825021,3647059766.8325315,0.9897116564964181,1.0051842089177534
12.0,1.91,8.248753478481527e-06,8.249226253588812e-06,8.29004240401262e-06,1.000057314733495,0.3906686474340275,0.0090507799352083,0.6051699894623972,0.0457444413926376,0.8157985494489247,0.7756543440275122,1.0049478762212458,1.0050054745409478,8.29004240401262e-06,0.0,14696819181.433744,14550787422.732805,0.9900637167200492,1.0050054745409478
12.8,1.91,2.049404607100038e-06,2.049465405478112e-06,2.061307822299142e-06,1.0000296663615684,0.4562359290923607,0.0046847240431952,0.5946054438556296,0.0392926810028237,0.8089905854235558,0.764615054643986,1.005778295544475,1.0058081333270483,2.061307822299142e-06,0.0,238091879661.72305,235350051312.84726,0.9884841584989319,1.005808133327048
13.6,1.91,5.624585271907594e-07,5.624743692185832e-07,5.657488102143958e-07,1.00002816568166,0.4596467185984162,0.00444774617076,0.592711585391436,0.0396208945869131,0.8080166230090828,0.7877330144439453,1.0058214936982135,1.0058498233462119,5.657488102143958e-07,0.0,3160959921578.647,3124299802831.6646,0.9884022196875328,1.0058498233462119
14.4,1.91,2.7939621165334673e-07,2.794051831909426e-07,2.809808747774273e-07,1.000032110448251,0.4452731317042589,0.0050706787420772,0.5935389622624591,0.0396849281328525,0.8087635157321317,0.7950968347228763,1.0056394500935508,1.0056717416270722,2.809808747774273e-07,0.0,12810290358877.062,12666204030836.332,0.9887522980350806,1.0056717416270722
15.2,1.91,1.468305233974076e-07,1.468362394583799e-07,1.476391472350362e-07,1.0000389296505932,0.4317398568847099,0.0061475240132461,0.594425853765456,0.0417227069206722,0.8095007489531926,0.778870734058019,1.0054680491656416,1.005507191685478,1.476391472350362e-07,0.0,46383904752875.67,45877204220524.055,0.9890759405649175,1.005507191685478
16.0,1.91,5.597630605521305e-08,5.5978778743370894e-08,5.6275693964177735e-08,1.0000441738358978,0.4187923832293445,0.0069756525630402,0.5953338537586602,0.0435104170036748,0.8102292463347305,0.7920612995507557,1.005304067496149,1.0053484756330542,5.6275693964177735e-08,0.0,319147560482594.4,315760849349997.06,0.9893882593760825,1.005348475633054
16.8,1.91,2.5161429443196977e-08,2.5162626689312033e-08,2.529212860516383e-08,1.0000475825953274,0.406359063994953,0.0075139422761447,0.5968661633365383,0.0429892169332644,0.8111872845614223,0.7978697883847091,1.0051465976684701,1.0051944251522718,2.529212860516383e-08,0.0,1579535458672989.8,1563252878755947.8,0.9896915388460342,1.0051944251522718
17.6,1.91,7.509294303181091e-09,7.509546453540741e-09,7.551829109611146e-09,1.0000335784361978,0.444568087858836,0.0053024941068757,0.5960151759002704,0.0404728338204473,0.8080239254700619,0.8009165260861995,1.0056305206089335,1.0056642881092084,7.551829109611146e-09,0.0,1.7733797665804102e+16,1.7534593108627048e+16,0.9887669544374481,1.0056642881092084
18.4,1.91,1.996930012438708e-09,1.9969815547120153e-09,2.008704795137036e-09,1.0000258107560036,0.463514527796402,0.004075871216787,0.5870579407189149,0.0395745521139277,0.8056874198342772,0.8370590634547069,1.0058704800739688,1.0058964423515013,2.0087047951370356e-09,4.1359030627651384e-25,2.5076926766846688e+17,2.478379267363657e+17,0.9883106053650218,1.0058964423515016
19.200000000000003,1.91,0.0,9.999999999999999e-31,1.0057161736535278e-30,1.0,0.4513309811859851,0.0,-0.0,0.0580670617382019,1.0,1.0,1.0057161736535276,1.0057161736535276,0.0,1.0057161736535278e-30,inf,9.886649348227497e+59,0.0,1.0057161736535278e+270
20.0,1.91,0.0,9.999999999999999e-31,1.0055641423643003e-30,1.0,0.4393270717358963,0.0,-0.0,0.0622911350603241,1.0,1.0,1.0055641423643005,1.0055641423643005,0.0,1.0055641423643003e-30,inf,9.88963910016592e+59,0.0,1.0055641423643003e+270
4.0,2.1,0.0015131477053595,0.0015131861599451,0.0015179308919002,1.0000254136364075,0.24757629233153,0.0040131606037534,0.5440056709592521,0.0433246016372041,0.8466827406089446,0.7367056773450904,1.0031355903726016,1.0031610836957627,0.0015179308919001928,7.15573433840433e-18,436754.4642883711,434006.2672319731,0.9937076841083335,1.0031610836957676
4.8,2.1,0.001569185900147,0.0015692288231083,0.0015753440379838,1.0000273536496185,0.3076912723505752,0.0043195152105312,0.6013753077897538,0.0392204612668997,0.8492205830079513,0.7512007875997743,1.0038969554888721,1.0039244157344456,0.0015753440379838073,7.37257477290143e-18,406117.03398512426,402948.155997793,0.9921971310677716,1.0039244157344411
5.6,2.1,0.0013021408786046,0.001302203653588,0.0013081089602431,1.0000482090567189,0.3580579144745858,0.0076128690938476,0.6397251677467628,0.0448967013573506,0.8530952425700025,0.6963455400095774,1.004534856463384,1.0045832841412554,0.0013081089602431887,8.868773770931426e-17,589771.8691858152,584402.6263569325,0.9908960682775612,1.0045832841411872
6.4,2.1,0.0006722716786411,0.000672315911466,0.0006756400511846,1.0000657960558532,0.3903872383399466,0.0103900966787642,0.6395930656608254,0.0493701211216125,0.8425218486439655,0.7315840206662764,1.0049443121334334,1.0050104335055239,0.0006756400511845782,2.179246366695864e-17,2212638.009069199,2190630.992648556,0.9900539463163696,1.0050104335055563
7.2,2.1,0.0001209653900002,0.0001209738913462,0.0001215870762275,1.0000702791604346,0.4002114595954043,0.0110980401780621,0.621215680649382,0.0543924273858104,0.826080321694032,0.8498918694564775,1.0050687373491793,1.0051393727362192,0.00012158707622759317,9.316007167081697e-17,68340435.19232054,67643359.64142221,0.989799954464196,1.0051393727354492
8.0,2.1,8.591082183901177e-05,8.59176875264676e-05,8.63338216417638e-05,1.0000799164448535,0.3824198917835673,0.0126198991335554,0.616575608412371,0.0579949940403214,0.8216129355154428,0.8602919867385913,1.0048434045104857,1.0049237080230087,8.633382164176378e-05,1.3552527156068805e-20,135489067.20061618,134164639.63542652,0.990224838117539,1.004923708023009
8.8,2.1,5.8482307325780445e-05,5.848475290036128e-05,5.880853791830102e-05,1.000041817340879,0.4371231652132156,0.0066035297852823,0.6133747344309406,0.0457081665065006,0.8194198042948722,0.7806784666977927,1.005536229562111,1.0055782784133889,5.880853791830102e-05,0.0,292382249.1839034,289147362.7466662,0.9889361052311951,1.0055782784133889
9.6,2.1,4.3579838283542114e-05,4.3581501932368026e-05,4.382269317360242e-05,1.0000381747361036,0.4369674344285572,0.0060283126953161,0.6099277764247298,0.041139381075153,0.8174819185544111,0.7453861416915628,1.005534257208682,1.005572643213594,4.382269317360242e-05,0.0,526536850.47783446,520717138.2905348,0.9889471892004933,1.005572643213594
10.4,2.1,2.9967976016569573e-05,2.9969371350209898e-05,3.0129038771707926e-05,1.0000465608234457,0.4206572817327969,0.0073525905279358,0.6076185241800376,0.04435926161776,0.8164448506418236,0.7516331541930786,1.005327686711617,1.005374495596543,3.0129038771707933e-05,6.776263578034403e-21,1113487061.7248368,1101614002.173307,0.9893370475871197,1.0053744955965427
11.2,2.1,1.6473387288594874e-05,1.6474269664085287e-05,1.6558788769888268e-05,1.0000535636948829,0.4050778119422223,0.008458439660055,0.6060872099259513,0.0459252716023004,0.8159825741324279,0.7609776701653461,1.0051303704216543,1.005184208918133,1.6558788769888268e-05,0.0,3684971916.531483,3647059659.650399,0.9897116564956703,1.005184208918133
12.0,2.1,8.248755203639351e-06,8.249227978889026e-06,8.290044137849407e-06,1.00005731473877,0.3906686474340275,0.0090507807681707,0.605170012338724,0.0457444406866391,0.815798562159714,0.7756543199711123,1.0049478762212458,1.005005474546249,8.290044137849407e-06,0.0,14696813034.001965,14550781336.230137,0.990063716709604,1.005005474546249
12.8,2.1,2.0494060116657032e-06,2.0494668100972984e-06,2.061309235034633e-06,1.0000296663673518,0.4562359290923607,0.0046847249564706,0.5946055676211017,0.039292677337651,0.8089905878567921,0.7646149810218749,1.005778295544475,1.005808133332865,2.061309235034633e-06,0.0,238091553308.0744,235349728714.71332,0.9884841584874985,1.005808133332865
13.6,2.1,5.624660370309668e-07,5.624818793386387e-07,5.657563640545679e-07,1.0000281658031398,0.4596467185984162,0.0044477653540708,0.5927127508445285,0.0396208249258223,0.8080172173134949,0.78773105007487,1.0058214936982135,1.0058498234683988,5.657563640545679e-07,0.0,3160875514187.345,3124216373619.7065,0.9884022194473977,1.005849823468399
14.4,2.1,2.79399669298023e-07,2.79408640985584e-07,2.809843520721291e-07,1.0000321105876169,0.4452731317042589,0.0050707007497959,0.593538628853969,0.0396848780718625,0.808764613352277,0.7950947526697403,1.0056394500935508,1.005671741767224,2.8098435207212917e-07,5.293955920339377e-23,12809973299388.049,12665890534007.688,0.988752297759493,1.0056717417672238
15.2,2.1,1.4683687333572945e-07,1.4684258971392056e-07,1.476455322140864e-07,1.000038930127435,0.4317398568847099,0.0061475993130816,0.5944214942822701,0.0417227063159626,0.8095048429227563,0.7788667837280973,1.0054680491656416,1.0055071921649275,1.476455322140864e-07,0.0,46379893109763.734,45873236357093.055,0.9890759396216888,1.0055071921649275
16.0,2.1,5.5994063218182355e-08,5.5996536917481034e-08,5.6293546328841955e-08,1.0000441778852347,0.4187923832293445,0.0069762920086892,0.5953251573411875,0.0435095909365593,0.8102525986927388,0.7920234342376005,1.005304067496149,1.005348479703869,5.6293546328841955e-08,0.0,318945172718018.2,315560606716374.56,0.989388251363704,1.005348479703869
16.8,2.1,2.5099727876293256e-08,2.510092165949677e-08,2.5230106004385992e-08,1.0000475615994484,0.406359063994953,0.0075106267398265,0.5966266628181061,0.0429990402178998,0.8111669733247626,0.7980720890912864,1.0051465976684701,1.0051944040483354,2.523010600438599e-08,3.308722450212111e-24,1587310810172074.8,1570948144309881.0,0.9896915804029458,1.0051944040483354
17.6,2.1,7.139226485334225e-09,7.1394634860016125e-09,7.179662382296273e-09,1.000033196967189,0.444568087858836,0.0052422549355331,0.5894211358400495,0.0407600933091185,0.8075697528076581,0.8070547292918159,1.0056305206089335,1.0056639044923303,7.179662382296273e-09,0.0,1.9619940250403732e+16,1.9399563367801036e+16,0.9887677087804505,1.0056639044923303
18.4,2.1,1.996930012438708e-09,1.9969815547120153e-09,2.008704795137036e-09,1.0000258107560036,0.463514527796402,0.004075871216787,0.5870579407189149,0.0395745521139277,0.8056874198342772,0.8370590634547069,1.0058704800739688,1.0058964423515013,2.0087047951370356e-09,4.1359030627651384e-25,2.5076926766846688e+17,2.478379267363657e+17,0.9883106053650218,1.0058964423515016
19.200000000000003,2.1,0.0,9.999999999999999e-31,1.0057161736535278e-30,1.0,0.4513309811859851,0.0,-0.0,0.0580670617382019,1.0,1.0,1.0057161736535276,1.0057161736535276,0.0,1.0057161736535278e-30,inf,9.886649348227497e+59,0.0,1.0057161736535278e+270
20.0,2.1,0.0,9.999999999999999e-31,1.0055641423643003e-30,1.0,0.4393270717358963,0.0,-0.0,0.0622911350603241,1.0,1.0,1.0055641423643005,1.0055641423643005,0.0,1.0055641423643003e-30,inf,9.88963910016592e+59,0.0,1.0055641423643003e+270
4.0,2.29,0.0015165215975457,0.0015165601719461,0.0015213154834207,1.0000254361035548,0.24757629233153,0.0040167084734487,0.5441977028554155,0.0433247945989391,0.8468239689408454,0.7365860945327781,1.0031355903726016,1.0031611062333579,0.0015213154834207235,2.3418766925686896e-17,434813.2808361253,432077.27890463546,0.9937076394579561,1.0031611062333423
4.8,2.29,0.0015692707255705,0.0015693136511202,0.0015754291965667,1.000027353820467,0.3076912723505752,0.0043195421898634,0.6013912092949204,0.0392206004279653,0.8492150131643152,0.7512083799957394,1.0038969554888721,1.00392441590596,0.0015754291965666858,1.4094628242311558e-17,406073.13063845265,402904.5950855029,0.9921971307287236,1.0039244159059688
5.6,2.29,0.0013021360377115,0.0013021988120444,0.0013081040967438,1.0000482087363096,0.3580579144745858,0.0076128184968209,0.6397246597492484,0.0448966947925753,0.8530936562979171,0.6963467329992324,1.004534856463384,1.004583283819393,0.0013081040967437916,8.456776945386935e-18,589776.2543311401,584406.9719545877,0.9908960689123681,1.0045832838193995
6.4,2.29,0.0006722711687264,0.000672315401475,0.000675639538672,1.000065795992255,0.3903872383399466,0.01039008663573,0.6395928797930172,0.0493701198646799,0.8425216751476001,0.7315841526921139,1.0049443121334334,1.0050104334416112,0.0006756395386720178,1.7780915628762273e-17,2212641.3656227062,2190634.316096481,0.9900539464424087,1.0050104334415848
7.2,2.29,0.0001209653785345,0.000120973879879,0.0001215870647022,1.000070279154181,0.4002114595954043,0.0110980391905541,0.6212156602414585,0.0543924271246186,0.8260803086033626,0.8498918788433112,1.0050687373491793,1.0051393727299338,0.00012158706470220635,6.342582709040201e-18,68340448.1476136,67643372.46532008,0.9897999544751616,1.0051393727298814
8.0,2.29,8.59108209023412e-05,8.591768658966556e-05,8.633382070042444e-05,1.0000799164441947,0.3824198917835673,0.0126198990294865,0.6165756061885199,0.0579949939946481,0.8216129344893957,0.8602919871354285,1.0048434045104857,1.0049237080223468,8.633382070042444e-05,0.0,135489070.15504313,134164642.56115031,0.9902248381188443,1.0049237080223465
8.8,2.29,5.8482307259025914e-05,5.8484752833601886e-05,5.880853785117203e-05,1.0000418173408436,0.4371231652132156,0.0066035297797267,0.6133747341490511,0.0457081665112687,0.8194198042016235,0.7806784668680712,1.005536229562111,1.0055782784133533,5.880853785117203e-05,0.0,292382249.8513819,289147363.40678024,0.9889361052312651,1.0055782784133533
9.6,2.29,4.357983826979479e-05,4.3581501918619895e-05,4.382269315977821e-05,1.0000381747360971,0.4369674344285572,0.0060283126943072,0.6099277763804,0.0411393810758908,0.8174819185322618,0.745386141725128,1.005534257208682,1.0055726432135876,4.382269315977821e-05,0.0,526536850.81002814,520717138.61906356,0.9889471892005061,1.0055726432135876
10.4,2.29,2.996797602556297e-05,2.996937135920381e-05,3.0129038780749752e-05,1.0000465608234488,0.4206572817327969,0.0073525905284382,0.6076185233736466,0.0443592616290407,0.8164448509370297,0.751633154112449,1.005327686711617,1.0053744955965462,3.0129038780749756e-05,3.3881317890172014e-21,1113487061.0565217,1101614001.5121107,0.9893370475871132,1.005374495596546
11.2,2.29,1.6473387671554577e-05,1.6474270047075422e-05,1.6558789154843282e-05,1.000053563695485,0.4050778119422223,0.0084584397551734,0.6060872088369258,0.0459252716096288,0.8159825769955811,0.7609776676166278,1.0051303704216543,1.0051842089187384,1.6558789154843282e-05,0.0,3684971745.201122,3647059490.0783525,0.9897116564944787,1.0051842089187382
