D,eta,mu_mumu_release_bridge,mu_mumu_direct_y2,accept_release,accept_direct_y2,acceptance_gain,acceptance_loss,release_inside_margin,direct_inside_margin,release_outside_margin,direct_outside_margin,z_release,z_direct,direct_minus_release_mu,release_minus_direct_mu,direct_uniform_mu_set_invariance_radius,release_uniform_mu_set_invariance_radius
8.0,1.53,2.324652133521689,2.0545962071233643,False,True,True,False,-0.12465213352168902,0.14540379287663585,0.12465213352168902,0.0,2.311630333804223,1.636490517808411,-0.2700559263983249,0.2700559263983249,0.1454037407902904,0.10493685123702917
8.0,1.72,2.324652130737942,2.054596199758533,False,True,True,False,-0.12465213073794201,0.14540380024146726,0.12465213073794201,0.0,2.3116303268448557,1.6364904993963325,-0.2700559309794093,0.2700559309794093,0.1454037407902904,0.10493685123702917
8.0,1.91,2.3246521278060612,2.0545961922674367,False,True,True,False,-0.12465212780606105,0.14540380773256345,0.12465212780606105,0.0,2.311630319515153,1.636490480668592,-0.2700559355386245,0.2700559355386245,0.1454037407902904,0.10493685123702917
8.0,2.1,2.3246521249152026,2.054596184811897,False,True,True,False,-0.12465212491520239,0.1454038151881032,0.12465212491520239,0.0,2.3116303122880066,1.6364904620297427,-0.2700559401033056,0.2700559401033056,0.1454037407902904,0.10493685123702917
8.0,2.29,2.3246521219185805,2.0545961772661103,False,True,True,False,-0.12465212191858033,0.14540382273388985,0.12465212191858033,0.0,2.3116303047964513,1.636490443165276,-0.2700559446524702,0.2700559446524702,0.1454037407902904,0.10493685123702917
8.0,2.4800000000000004,2.3246521190467324,2.0545961698237765,False,True,True,False,-0.12465211904673223,0.14540383017622371,0.12465211904673223,0.0,2.3116302976168313,1.6364904245594414,-0.27005594922295595,0.27005594922295595,0.1454037407902904,0.10493685123702917
8.0,2.6700000000000004,2.3246521161219835,2.0545961623400006,False,True,True,False,-0.12465211612198335,0.14540383765999954,0.12465211612198335,0.0,2.311630290304959,1.6364904058500018,-0.2700559537819829,0.2700559537819829,0.1454037407902904,0.10493685123702917
8.0,2.8600000000000003,2.3246521131865143,2.0545961548440377,False,True,True,False,-0.12465211318651415,0.1454038451559625,0.12465211318651415,0.0,2.311630282966286,1.6364903871100944,-0.27005595834247664,0.27005595834247664,0.1454037407902904,0.10493685123702917
8.0,3.0500000000000003,2.324652110214771,2.0545961473205105,False,True,True,False,-0.12465211021477085,0.14540385267948963,0.12465211021477085,0.0,2.3116302755369276,1.6364903683012766,-0.2700559628942605,0.2700559628942605,0.1454037407902904,0.10493685123702917
8.0,3.24,2.324652107333641,2.054596139871654,False,True,True,False,-0.12465210733364085,0.14540386012834627,0.12465210733364085,0.0,2.3116302683341026,1.636490349679135,-0.2700559674619871,0.2700559674619871,0.1454037407902904,0.10493685123702917
8.0,3.43,2.324652104382522,2.0545961323634434,False,True,True,False,-0.12465210438252194,0.14540386763655677,0.12465210438252194,0.0,2.3116302609563055,1.6364903309086087,-0.2700559720190787,0.2700559720190787,0.1454037407902904,0.10493685123702917
8.0,3.62,2.3246521014889883,2.0545961249082847,False,True,True,False,-0.12465210148898809,0.14540387509171548,0.12465210148898809,0.0,2.3116302537224707,1.636490312270712,-0.27005597658070357,0.27005597658070357,0.1454037407902904,0.10493685123702917
8.0,3.81,2.32465209850056,2.054596117368384,False,True,True,False,-0.12465209850055992,0.1454038826316162,0.12465209850055992,0.0,2.3116302462514002,1.6364902934209602,-0.2700559811321761,0.2700559811321761,0.1454037407902904,0.10493685123702917
8.0,4.0,2.3246520956144257,2.054596109916038,False,True,True,False,-0.12465209561442547,0.14540389008396204,0.12465209561442547,0.0,2.3116302390360643,1.6364902747900956,-0.2700559856983875,0.2700559856983875,0.1454037407902904,0.10493685123702917
8.8,0.2,1.583700040283578,1.3275105294002574,True,True,False,False,0.6162999597164223,0.7275105294002575,0.0,0.0,0.459250100708945,0.18122367649935633,-0.25618951088332054,0.25618951088332054,0.1454037407902904,0.10493685123702917
8.8,0.39,1.5837000387135465,1.3275105279402128,True,True,False,False,0.6162999612864537,0.727510527940213,0.0,0.0,0.4592500967838664,0.18122368014946766,-0.25618951077333363,0.25618951077333363,0.1454037407902904,0.10493685123702917
8.8,0.5800000000000001,1.583700037274428,1.3275105266189198,True,True,False,False,0.6162999627255721,0.7275105266189199,0.0,0.0,0.45925009318607046,0.18122368345270035,-0.2561895106555083,0.2561895106555083,0.1454037407902904,0.10493685123702917
8.8,0.77,1.583700033696034,1.3275105234549145,True,True,False,False,0.6162999663039661,0.7275105234549146,0.0,0.0,0.4592500842400854,0.18122369136271355,-0.2561895102411196,0.2561895102411196,0.1454037407902904,0.10493685123702917
8.8,0.96,1.5837000320648118,1.327510521850716,True,True,False,False,0.6162999679351884,0.7275105218507161,0.0,0.0,0.45925008016202973,0.18122369537320993,-0.25618951021409586,0.25618951021409586,0.1454037407902904,0.10493685123702917
8.8,1.15,1.5837000293677848,1.3275105194209382,True,True,False,False,0.6162999706322154,0.7275105194209384,0.0,0.0,0.4592500734194621,0.1812237014476542,-0.2561895099468465,0.2561895099468465,0.1454037407902904,0.10493685123702917
8.8,1.34,1.5837000263683536,1.3275105167376562,True,True,False,False,0.6162999736316466,0.7275105167376563,0.0,0.0,0.45925006592088424,0.1812237081558593,-0.2561895096306974,0.2561895096306974,0.1454037407902904,0.10493685123702917
8.8,1.53,1.583700023575595,1.3275105142000918,True,True,False,False,0.6162999764244053,0.7275105142000919,0.0,0.0,0.4592500589389875,0.18122371449977026,-0.2561895093755031,0.2561895093755031,0.1454037407902904,0.10493685123702917
8.8,1.72,1.583700021451966,1.32751051222041,True,True,False,False,0.6162999785480341,0.7275105122204102,0.0,0.0,0.45925005362991544,0.18122371944897464,-0.25618950923155603,0.25618950923155603,0.1454037407902904,0.10493685123702917
8.8,1.91,1.5837000189827792,1.3275105099565738,True,True,False,False,0.6162999810172209,0.727510509956574,0.0,0.0,0.4592500474569483,0.18122372510856521,-0.2561895090262054,0.2561895090262054,0.1454037407902904,0.10493685123702917
8.8,2.1,1.583700016079484,1.3275105073581888,True,True,False,False,0.6162999839205161,0.7275105073581889,0.0,0.0,0.4592500401987104,0.18122373160452787,-0.2561895087212953,0.2561895087212953,0.1454037407902904,0.10493685123702917
8.8,2.29,1.5837000138984747,1.3275105053354748,True,True,False,False,0.6162999861015255,0.7275105053354749,0.0,0.0,0.459250034746187,0.18122373666131286,-0.25618950856299993,0.25618950856299993,0.1454037407902904,0.10493685123702917
8.8,2.4800000000000004,1.5837000112891717,1.3275105029781786,True,True,False,False,0.6162999887108285,0.7275105029781788,0.0,0.0,0.4592500282229295,0.1812237425545532,-0.2561895083109931,0.2561895083109931,0.1454037407902904,0.10493685123702917
8.8,2.6700000000000004,1.5837000081751258,1.327510500188056,True,True,False,False,0.6162999918248744,0.7275105001880562,0.0,0.0,0.4592500204378147,0.18122374952985965,-0.25618950798706974,0.25618950798706974,0.1454037407902904,0.10493685123702917
8.8,2.8600000000000003,1.5837000060374633,1.3275104982068782,True,True,False,False,0.6162999939625369,0.7275104982068783,0.0,0.0,0.4592500150936585,0.18122375448280437,-0.25618950783058514,0.25618950783058514,0.1454037407902904,0.10493685123702917
8.8,3.0500000000000003,1.5837000032005035,1.3275104956472048,True,True,False,False,0.6162999967994967,0.7275104956472049,0.0,0.0,0.45925000800125904,0.18122376088198777,-0.2561895075532987,0.2561895075532987,0.1454037407902904,0.10493685123702917
8.8,3.24,1.5837000002996695,1.327510493038182,True,True,False,False,0.6162999997003307,0.7275104930381822,0.0,0.0,0.459250000749174,0.1812237674045447,-0.2561895072614875,0.2561895072614875,0.1454037407902904,0.10493685123702917
8.8,3.43,1.5836999981471251,1.3275104910456532,True,True,False,False,0.616300001852875,0.7275104910456534,0.0,0.0,0.4592499953678131,0.18122377238586673,-0.2561895071014719,0.2561895071014719,0.1454037407902904,0.10493685123702917
8.8,3.62,1.5836999954457505,1.3275104886018272,True,True,False,False,0.6163000045542497,0.7275104886018273,0.0,0.0,0.4592499886143764,0.1812237784954318,-0.2561895068439233,0.2561895068439233,0.1454037407902904,0.10493685123702917
8.8,3.81,1.5836999926396729,1.3275104860713025,True,True,False,False,0.6163000073603273,0.7275104860713026,0.0,0.0,0.4592499815991824,0.1812237848217435,-0.25618950656837036,0.25618950656837036,0.1454037407902904,0.10493685123702917
8.8,4.0,1.5836999898941426,1.3275104835818845,True,True,False,False,0.6163000101058576,0.7275104835818846,0.0,0.0,0.4592499747353568,0.18122379104528852,-0.2561895063122581,0.2561895063122581,0.1454037407902904,0.10493685123702917
9.6,0.2,1.000000001434018,0.820042671694541,True,True,False,False,0.40000000143401815,0.22004267169454117,0.0,0.0,0.9999999964149547,1.449893320763647,-0.17995732973947698,0.17995732973947698,0.1454037407902904,0.10493685123702917
9.6,0.39,1.0000000045309438,0.8200426743306519,True,True,False,False,0.400000004530944,0.22004267433065205,0.0,0.0,0.9999999886726402,1.4498933141733699,-0.17995733020029192,0.17995733020029192,0.1454037407902904,0.10493685123702917
9.6,0.5800000000000001,0.9999999954198678,0.8200426669657976,True,True,False,False,0.39999999541986797,0.22004266696579777,0.0,0.0,1.00000001145033,1.4498933325855057,-0.1799573284540702,0.1799573284540702,0.1454037407902904,0.10493685123702917
9.6,0.77,0.9999999984724518,0.8200426694678035,True,True,False,False,0.39999999847245193,0.2200426694678036,0.0,0.0,1.00000000381887,1.449893326330491,-0.17995732900464834,0.17995732900464834,0.1454037407902904,0.10493685123702917
9.6,0.96,1.0000000022905513,0.8200426725178329,True,True,False,False,0.40000000229055144,0.22004267251783305,0.0,0.0,0.9999999942736215,1.4498933187054175,-0.1799573297727184,0.1799573297727184,0.1454037407902904,0.10493685123702917
9.6,1.15,1.0000000023406002,0.8200426726511919,True,True,False,False,0.4000000023406003,0.22004267265119204,0.0,0.0,0.9999999941484994,1.44989331837202,-0.17995732968940825,0.17995732968940825,0.1454037407902904,0.10493685123702917
9.6,1.34,1.0000000001069402,0.8200426707914733,True,True,False,False,0.40000000010694037,0.22004267079147344,0.0,0.0,0.9999999997326492,1.4498933230213165,-0.17995732931546693,0.17995732931546693,0.1454037407902904,0.10493685123702917
9.6,1.53,0.9999999985709598,0.820042669512265,True,True,False,False,0.3999999985709599,0.22004266951226514,0.0,0.0,1.0000000035726002,1.4498933262193372,-0.17995732905869477,0.17995732905869477,0.1454037407902904,0.10493685123702917
9.6,1.72,1.000000000104729,0.8200426707819133,True,True,False,False,0.400000000104729,0.22004267078191342,0.0,0.0,0.9999999997381775,1.4498933230452165,-0.1799573293228156,0.1799573293228156,0.1454037407902904,0.10493685123702917
9.6,1.91,0.9999999998666091,0.8200426705313619,True,True,False,False,0.3999999998666093,0.22004267053136206,0.0,0.0,1.0000000003334768,1.449893323671595,-0.17995732933524722,0.17995732933524722,0.1454037407902904,0.10493685123702917
9.6,2.1,0.9999999982883622,0.8200426692719913,True,True,False,False,0.3999999982883623,0.22004266927199145,0.0,0.0,1.0000000042790942,1.4498933268200214,-0.17995732901637085,0.17995732901637085,0.1454037407902904,0.10493685123702917
9.6,2.29,0.9999999976953462,0.8200426687801,True,True,False,False,0.39999999769534633,0.22004266878010015,0.0,0.0,1.0000000057616343,1.4498933280497497,-0.17995732891524618,0.17995732891524618,0.1454037407902904,0.10493685123702917
9.6,2.4800000000000004,0.9999999996783822,0.8200426703854276,True,True,False,False,0.3999999996783823,0.22004267038542769,0.0,0.0,1.0000000008040444,1.449893324036431,-0.1799573292929546,0.1799573292929546,0.1454037407902904,0.10493685123702917
9.6,2.6700000000000004,0.9999999991527646,0.820042669952299,True,True,False,False,0.39999999915276474,0.22004266995229915,0.0,0.0,1.0000000021180881,1.449893325119252,-0.1799573292004656,0.1799573292004656,0.1454037407902904,0.10493685123702917
9.6,2.8600000000000003,0.9999999987043342,0.8200426695828194,True,True,False,False,0.39999999870433434,0.22004266958281948,0.0,0.0,1.0000000032391643,1.4498933260429514,-0.17995732912151485,0.17995732912151485,0.1454037407902904,0.10493685123702917
9.6,3.0500000000000003,0.9999999963696508,0.8200426676806323,True,True,False,False,0.3999999963696509,0.2200426676806324,0.0,0.0,1.0000000090758727,1.449893330798419,-0.17995732868901848,0.17995732868901848,0.1454037407902904,0.10493685123702917
9.6,3.24,0.999999996782424,0.8200426679937926,True,True,False,False,0.39999999678242415,0.22004266799379268,0.0,0.0,1.0000000080439397,1.4498933300155183,-0.17995732878863147,0.17995732878863147,0.1454037407902904,0.10493685123702917
9.6,3.43,0.9999999979727464,0.8200426689835372,True,True,False,False,0.39999999797274655,0.2200426689835373,0.0,0.0,1.0000000050681337,1.4498933275411567,-0.17995732898920924,0.17995732898920924,0.1454037407902904,0.10493685123702917
9.6,3.62,0.9999999965620612,0.8200426678157594,True,True,False,False,0.3999999965620613,0.22004266781575954,0.0,0.0,1.0000000085948468,1.4498933304606012,-0.17995732874630177,0.17995732874630177,0.1454037407902904,0.10493685123702917
9.6,3.81,0.9999999965813634,0.8200426678345653,True,True,False,False,0.39999999658136354,0.2200426678345654,0.0,0.0,1.0000000085465912,1.4498933304135866,-0.17995732874679815,0.17995732874679815,0.1454037407902904,0.10493685123702917
9.6,4.0,0.9999999954850552,0.820042666927148,True,True,False,False,0.3999999954850554,0.22004266692714813,0.0,0.0,1.0000000112873615,1.4498933326821297,-0.17995732855790725,0.17995732855790725,0.1454037407902904,0.10493685123702917
10.4,0.2,0.4950631213671748,0.4025434602375408,False,False,False,False,-0.10493687863282508,-0.19745653976245908,0.10493687863282508,0.19745653976245908,2.2623421965820625,2.4936413494061473,-0.092519661129634,0.092519661129634,0.1454037407902904,0.10493685123702917
10.4,0.39,0.4950631218312696,0.4025434605012522,False,False,False,False,-0.10493687816873026,-0.19745653949874764,0.10493687816873026,0.19745653949874764,2.2623421954218257,2.493641348746869,-0.09251966133001738,0.09251966133001738,0.1454037407902904,0.10493685123702917
10.4,0.5800000000000001,0.4950631234831986,0.4025434618096316,False,False,False,False,-0.10493687651680128,-0.1974565381903683,0.10493687651680128,0.1974565381903683,2.262342191292003,2.493641345475921,-0.09251966167356701,0.09251966167356701,0.1454037407902904,0.10493685123702917
10.4,0.77,0.4950631308746205,0.4025434676953519,False,False,False,False,-0.10493686912537936,-0.197456532304648,0.10493686912537936,0.197456532304648,2.2623421728134483,2.49364133076162,-0.09251966317926863,0.09251966317926863,0.1454037407902904,0.10493685123702917
10.4,0.96,0.4950631462619194,0.4025434802647548,False,False,False,False,-0.10493685373808048,-0.19745651973524508,0.10493685373808048,0.19745651973524508,2.262342134345201,2.4936412993381127,-0.0925196659971646,0.0925196659971646,0.1454037407902904,0.10493685123702917
10.4,1.15,0.4950631430585386,0.4025434776592287,False,False,False,False,-0.10493685694146127,-0.19745652234077116,0.10493685694146127,0.19745652234077116,2.262342142353653,2.493641305851928,-0.09251966539930989,0.09251966539930989,0.1454037407902904,0.10493685123702917
10.4,1.34,0.4950631407072159,0.4025434757465886,False,False,False,False,-0.10493685929278396,-0.19745652425341126,0.10493685929278396,0.19745652425341126,2.26234214823196,2.493641310633528,-0.0925196649606273,0.0925196649606273,0.1454037407902904,0.10493685123702917
10.4,1.53,0.4950631384269207,0.4025434738903873,False,False,False,False,-0.10493686157307919,-0.19745652610961256,0.10493686157307919,0.19745652610961256,2.262342153932698,2.4936413152740315,-0.09251966453653337,0.09251966453653337,0.1454037407902904,0.10493685123702917
10.4,1.72,0.4950631371507257,0.4025434728525525,False,False,False,False,-0.10493686284927417,-0.19745652714744738,0.10493686284927417,0.19745652714744738,2.2623421571231854,2.4936413178686183,-0.09251966429817321,0.09251966429817321,0.1454037407902904,0.10493685123702917
10.4,1.91,0.495063144673535,0.4025434789943281,False,False,False,False,-0.10493685532646485,-0.1974565210056718,0.10493685532646485,0.1974565210056718,2.2623421383161624,2.4936413025141793,-0.09251966567920694,0.09251966567920694,0.1454037407902904,0.10493685123702917
10.4,2.1,0.4950631430270487,0.4025434776530868,False,False,False,False,-0.10493685697295119,-0.19745652234691308,0.10493685697295119,0.19745652234691308,2.2623421424323777,2.493641305867283,-0.09251966537396189,0.09251966537396189,0.1454037407902904,0.10493685123702917
10.4,2.29,0.4950631435791757,0.4025434780632825,False,False,False,False,-0.10493685642082418,-0.19745652193671737,0.10493685642082418,0.19745652193671737,2.2623421410520606,2.4936413048417934,-0.09251966551589319,0.09251966551589319,0.1454037407902904,0.10493685123702917
10.4,2.4800000000000004,0.4950631422688155,0.402543476998884,False,False,False,False,-0.10493685773118439,-0.19745652300111588,0.10493685773118439,0.19745652300111588,2.262342144327961,2.4936413075027897,-0.0925196652699315,0.0925196652699315,0.1454037407902904,0.10493685123702917
10.4,2.6700000000000004,0.4950631472860923,0.4025434810973818,False,False,False,False,-0.10493685271390757,-0.19745651890261806,0.10493685271390757,0.19745651890261806,2.262342131784769,2.493641297256545,-0.09251966618871049,0.09251966618871049,0.1454037407902904,0.10493685123702917
10.4,2.8600000000000003,0.4950631456556934,0.4025434797705624,False,False,False,False,-0.10493685434430644,-0.1974565202294375,0.10493685434430644,0.1974565202294375,2.262342135860766,2.493641300573594,-0.09251966588513105,0.09251966588513105,0.1454037407902904,0.10493685123702917
10.4,3.0500000000000003,0.4950631444608016,0.4025434787986788,False,False,False,False,-0.10493685553919829,-0.19745652120132107,0.10493685553919829,0.19745652120132107,2.2623421388479956,2.4936413030033027,-0.09251966566212277,0.09251966566212277,0.1454037407902904,0.10493685123702917
10.4,3.24,0.495063143429477,0.4025434779598978,False,False,False,False,-0.10493685657052287,-0.19745652204010206,0.10493685657052287,0.19745652204010206,2.262342141426307,2.493641305100255,-0.09251966546957918,0.09251966546957918,0.1454037407902904,0.10493685123702917
10.4,3.43,0.4950631487629707,0.402543482286482,False,False,False,False,-0.10493685123702917,-0.19745651771351785,0.10493685123702917,0.19745651771351785,2.262342128092573,2.493641294283795,-0.09251966647648868,0.09251966647648868,0.1454037407902904,0.10493685123702917
10.4,3.62,0.4950631473764357,0.4025434811587433,False,False,False,False,-0.10493685262356417,-0.1974565188412566,0.10493685262356417,0.1974565188412566,2.2623421315589103,2.4936412971031414,-0.09251966621769242,0.09251966621769242,0.1454037407902904,0.10493685123702917
10.4,3.81,0.4950631463540045,0.4025434803277555,False,False,False,False,-0.10493685364599536,-0.19745651967224437,0.10493685364599536,0.19745651967224437,2.2623421341149883,2.493641299180611,-0.092519666026249,0.092519666026249,0.1454037407902904,0.10493685123702917
10.4,4.0,0.4950631454097312,0.4025434795602288,False,False,False,False,-0.10493685459026869,-0.19745652043977108,0.10493685459026869,0.19745652043977108,2.2623421364756715,2.493641301099428,-0.09251966584950239,0.09251966584950239,0.1454037407902904,0.10493685123702917
11.2,0.2,0.151994564901022,0.1232106207530341,False,False,False,False,-0.44800543509897783,-0.47678937924696574,0.44800543509897783,0.47678937924696574,3.1200135877474446,3.1919734481174142,-0.028783944147987905,0.028783944147987905,0.1454037407902904,0.10493685123702917
11.2,0.39,0.1519945006166038,0.1232105686212639,False,False,False,False,-0.44800549938339607,-0.476789431378736,0.44800549938339607,0.476789431378736,3.12001374845849,3.1919735784468397,-0.028783931995339906,0.028783931995339906,0.1454037407902904,0.10493685123702917
11.2,0.5800000000000001,0.1519945382581022,0.1232105991523613,False,False,False,False,-0.4480054617418977,-0.47678940084763854,0.4480054617418977,0.47678940084763854,3.120013654354744,3.1919735021190965,-0.028783939105740897,0.028783939105740897,0.1454037407902904,0.10493685123702917
11.2,0.77,0.151994567056011,0.1232106224732111,False,False,False,False,-0.44800543294398887,-0.47678937752678874,0.44800543294398887,0.47678937752678874,3.120013582359972,3.191973443816972,-0.028783944582799897,0.028783944582799897,0.1454037407902904,0.10493685123702917
11.2,0.96,0.1519945766478731,0.1232106302605516,False,False,False,False,-0.4480054233521268,-0.4767893697394483,0.4480054233521268,0.4767893697394483,3.120013558380317,3.1919734243486206,-0.028783946387321513,0.028783946387321513,0.1454037407902904,0.10493685123702917
11.2,1.15,0.1519945830705956,0.1232106354749641,False,False,False,False,-0.44800541692940427,-0.4767893645250358,0.44800541692940427,0.4767893645250358,3.1200135423235107,3.1919734113125897,-0.028783947595631507,0.028783947595631507,0.1454037407902904,0.10493685123702917
11.2,1.34,0.1519945933840361,0.1232106438223691,False,False,False,False,-0.4480054066159638,-0.47678935617763074,0.4480054066159638,0.47678935617763074,3.120013516539909,3.191973390444077,-0.028783949561666994,0.028783949561666994,0.1454037407902904,0.10493685123702917
11.2,1.53,0.1519945744396832,0.1232106284630567,False,False,False,False,-0.44800542556031664,-0.4767893715369432,0.44800542556031664,0.4767893715369432,3.120013563900792,3.1919734288423576,-0.028783945976626493,0.028783945976626493,0.1454037407902904,0.10493685123702917
11.2,1.72,0.1519945601319196,0.1232106168635638,False,False,False,False,-0.4480054398680803,-0.47678938313643604,0.4480054398680803,0.47678938313643604,3.1200135996702003,3.19197345784109,-0.02878394326835579,0.02878394326835579,0.1454037407902904,0.10493685123702917
11.2,1.91,0.1519945656417441,0.1232106213356474,False,False,False,False,-0.4480054343582558,-0.47678937866435245,0.4480054343582558,0.47678937866435245,3.1200135858956393,3.191973446660881,-0.028783944306096695,0.028783944306096695,0.1454037407902904,0.10493685123702917
11.2,2.1,0.1519945700785556,0.1232106249368597,False,False,False,False,-0.44800542992144426,-0.4767893750631402,0.44800542992144426,0.4767893750631402,3.1200135748036106,3.1919734376578504,-0.028783945141695896,0.028783945141695896,0.1454037407902904,0.10493685123702917
11.2,2.29,0.1519945771914363,0.1232106306957076,False,False,False,False,-0.4480054228085636,-0.4767893693042923,0.4480054228085636,0.4767893693042923,3.1200135570214087,3.1919734232607304,-0.0287839464957287,0.0287839464957287,0.1454037407902904,0.10493685123702917
11.2,2.4800000000000004,0.151994580127911,0.1232106330802128,False,False,False,False,-0.44800541987208886,-0.47678936691978707,0.44800541987208886,0.47678936691978707,3.120013549680222,3.191973417299468,-0.02878394704769821,0.02878394704769821,0.1454037407902904,0.10493685123702917
11.2,2.6700000000000004,0.1519945696546372,0.1232106245883636,False,False,False,False,-0.44800543034536267,-0.47678937541163624,0.44800543034536267,0.47678937541163624,3.1200135758634064,3.1919734385290908,-0.028783945066273603,0.028783945066273603,0.1454037407902904,0.10493685123702917
11.2,2.8600000000000003,0.1519945759017993,0.1232106296473837,False,False,False,False,-0.44800542409820054,-0.47678937035261615,0.44800542409820054,0.47678937035261615,3.1200135602455012,3.1919734258815406,-0.02878394625441559,0.02878394625441559,0.1454037407902904,0.10493685123702917
11.2,3.0500000000000003,0.1519945778264061,0.1232106312108243,False,False,False,False,-0.44800542217359374,-0.47678936878917555,0.44800542217359374,0.47678936878917555,3.1200135554339847,3.1919734219729388,-0.0287839466155818,0.0287839466155818,0.1454037407902904,0.10493685123702917
11.2,3.24,0.1519945676696714,0.1232106229844249,False,False,False,False,-0.44800543233032847,-0.476789377015575,0.44800543233032847,0.476789377015575,3.120013580825821,3.191973442538937,-0.028783944685246504,0.028783944685246504,0.1454037407902904,0.10493685123702917
11.2,3.43,0.1519945730352744,0.1232106273294122,False,False,False,False,-0.44800542696472545,-0.4767893726705877,0.44800542696472545,0.4767893726705877,3.1200135674118137,3.191973431676469,-0.028783945705862193,0.028783945705862193,0.1454037407902904,0.10493685123702917
11.2,3.62,0.1519945747630921,0.1232106287324919,False,False,False,False,-0.4480054252369078,-0.476789371267508,0.4480054252369078,0.476789371267508,3.120013563092269,3.1919734281687697,-0.028783946030600208,0.028783946030600208,0.1454037407902904,0.10493685123702917
11.2,3.81,0.1519945705703201,0.1232106253261088,False,False,False,False,-0.4480054294296798,-0.47678937467389104,0.4480054294296798,0.47678937467389104,3.1200135735741994,3.191973436684728,-0.028783945244211295,0.028783945244211295,0.1454037407902904,0.10493685123702917
11.2,4.0,0.1519945722909788,0.1232106267234124,False,False,False,False,-0.4480054277090211,-0.47678937327658744,0.4480054277090211,0.47678937327658744,3.120013569272553,3.191973433191469,-0.028783945567566388,0.028783945567566388,0.1454037407902904,0.10493685123702917
12.0,0.2,0.0381623276974709,0.0309252264121863,False,False,False,False,-0.561837672302529,-0.5690747735878136,0.561837672302529,0.5690747735878136,3.4045941807563223,3.4226869339695343,-0.007237101285284604,0.007237101285284604,0.1454037407902904,0.10493685123702917
12.0,0.39,0.0381622598448224,0.0309251714023829,False,False,False,False,-0.5618377401551775,-0.5690748285976169,0.5618377401551775,0.5690748285976169,3.404594350387944,3.4226870714940425,-0.007237088442439504,0.007237088442439504,0.1454037407902904,0.10493685123702917
12.0,0.5800000000000001,0.0381623166820765,0.0309252174643829,False,False,False,False,-0.5618376833179234,-0.5690747825356169,0.5618376833179234,0.5690747825356169,3.404594208294808,3.4226869563390427,-0.0072370992176936,0.0072370992176936,0.1454037407902904,0.10493685123702917
12.0,0.77,0.0381622662330589,0.0309251765939813,False,False,False,False,-0.561837733766941,-0.5690748234060186,0.561837733766941,0.5690748234060186,3.4045943344173524,3.4226870585150464,-0.0072370896390775985,0.0072370896390775985,0.1454037407902904,0.10493685123702917
12.0,0.96,0.0381622992914469,0.0309252033822711,False,False,False,False,-0.561837700708553,-0.5690747966177288,0.561837700708553,0.5690747966177288,3.4045942517713823,3.422686991544322,-0.0072370959091757996,0.0072370959091757996,0.1454037407902904,0.10493685123702917
12.0,1.15,0.0381622786261297,0.0309251866289546,False,False,False,False,-0.5618377213738701,-0.5690748133710453,0.5618377213738701,0.5690748133710453,3.404594303434675,3.422687033427613,-0.007237091997175097,0.007237091997175097,0.1454037407902904,0.10493685123702917
12.0,1.34,0.0381623025790234,0.030925206040208,False,False,False,False,-0.5618376974209764,-0.5690747939597919,0.5618376974209764,0.5690747939597919,3.4045942435524412,3.4226869848994794,-0.0072370965388154004,0.0072370965388154004,0.1454037407902904,0.10493685123702917
12.0,1.53,0.0381622771769213,0.0309251854603096,False,False,False,False,-0.5618377228230785,-0.5690748145396902,0.5618377228230785,0.5690748145396902,3.4045943070576965,3.4226870363492257,-0.007237091716611698,0.007237091716611698,0.1454037407902904,0.10493685123702917
12.0,1.72,0.0381622660927205,0.030925176473396,False,False,False,False,-0.5618377339072793,-0.5690748235266039,0.5618377339072793,0.5690748235266039,3.4045943347681984,3.4226870588165097,-0.007237089619324497,0.007237089619324497,0.1454037407902904,0.10493685123702917
12.0,1.91,0.0381622569527425,0.0309251690631192,False,False,False,False,-0.5618377430472574,-0.5690748309368807,0.5618377430472574,0.5690748309368807,3.4045943576181434,3.422687077342202,-0.007237087889623302,0.007237087889623302,0.1454037407902904,0.10493685123702917
12.0,2.1,0.0381622729123122,0.0309251819966501,False,False,False,False,-0.5618377270876876,-0.5690748180033498,0.5618377270876876,0.5690748180033498,3.4045943177192193,3.4226870450083746,-0.007237090915662103,0.007237090915662103,0.1454037407902904,0.10493685123702917
12.0,2.29,0.0381622595809511,0.030925171197176,False,False,False,False,-0.5618377404190488,-0.5690748288028239,0.5618377404190488,0.5690748288028239,3.4045943510476215,3.4226870720070592,-0.007237088383775098,0.007237088383775098,0.1454037407902904,0.10493685123702917
12.0,2.4800000000000004,0.0381622787306243,0.0309251867096193,False,False,False,False,-0.5618377212693756,-0.5690748132903806,0.5618377212693756,0.5690748132903806,3.4045943031734387,3.4226870332259516,-0.007237092021004997,0.007237092021004997,0.1454037407902904,0.10493685123702917
12.0,2.6700000000000004,0.0381622668764085,0.0309251771067725,False,False,False,False,-0.5618377331235913,-0.5690748228932274,0.5618377331235913,0.5690748228932274,3.404594332808978,3.4226870572330683,-0.007237089769636003,0.007237089769636003,0.1454037407902904,0.10493685123702917
12.0,2.8600000000000003,0.0381622779357106,0.0309251860690538,False,False,False,False,-0.5618377220642893,-0.569074813930946,0.5618377220642893,0.569074813930946,3.404594305160723,3.4226870348273652,-0.0072370918666567995,0.0072370918666567995,0.1454037407902904,0.10493685123702917
