D,eta,C_uv_ee,C_uv_mumu,C_uv_tautau,C_match_ee,C_match_mumu,C_match_tautau,C_ir_ee,C_ir_mumu,C_ir_tautau,R_e_over_mu_uv,R_e_over_mu_match,R_e_over_mu_ir,R_tau_over_mu_uv,R_tau_over_mu_match,R_tau_over_mu_ir,abs_delta_R_e_uv_to_ir,abs_delta_R_tau_uv_to_ir,abs_delta_R_tau_match_to_ir
16.8,2.1,9.294449758160438e-09,2.5099727876293256e-08,2.2409390659192233e-09,9.294891817056931e-09,2.510092165949677e-08,2.2410456485654654e-09,9.342728885611277e-09,2.5230106004385992e-08,2.2525794088753075e-09,0.13712269563418436,0.13712269563418442,0.13712269563418436,0.007971169961774199,0.007971169961774204,0.007971169961774202,0.0,3.469446951953614e-18,1.734723475976807e-18
17.6,2.1,3.484410888318046e-09,7.139226485334225e-09,8.222198924376402e-10,3.484526560191978e-09,7.1394634860016125e-09,8.222471876444314e-10,3.5041462588015162e-09,7.179662382296273e-09,8.26876867380101e-10,0.23820803403493518,0.23820803403493515,0.2382080340349353,0.013263973327376865,0.013263973327376862,0.013263973327376862,1.1102230246251565e-16,3.469446951953614e-18,0.0
18.4,2.1,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.7950266888233063e-09,1.9969815547120153e-09,3.87337416699128e-10,1.8055643572322854e-09,2.008704795137036e-09,3.8961127328576285e-10,0.8079671677376633,0.8079671677376635,0.8079671677376626,0.03762103995312789,0.03762103995312788,0.03762103995312787,6.661338147750939e-16,2.0816681711721685e-17,6.938893903907228e-18
19.200000000000003,2.1,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,,1.0,1.0,,1.0,1.0,,,0.0
20.0,2.1,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,,1.0,1.0,,1.0,1.0,,,0.0
4.0,2.29,0.0001802739444999,0.0015165215975457,0.0003259094245271,0.0001802785299666,0.0015165601719461,0.000325917714393,0.0001808438095895,0.0015213154834207,0.0003269396588405,0.014130864224345908,0.014130864224342657,0.014130864224335304,0.04618454181242704,0.046184541812434934,0.04618454181243336,1.0604364608646222e-14,6.321332346459485e-15,1.5751289161869408e-15
4.8,2.29,0.0001970995398219,0.0015692707255705,0.000151366183525,0.0001971049312474,0.0015693136511202,0.0001513703239684,0.0001978730403911,0.0015754291965667,0.0001519602073832,0.01577522180655005,0.01577522180656166,0.01577522180656023,0.00930383448388157,0.009303834483880374,0.00930383448387529,1.0179357357031904e-14,6.2814337065120185e-15,5.0844745080880216e-15
5.6,2.29,0.0001572263181977,0.0013021360377115,5.9510664731866635e-05,0.0001572338978799,0.0013021988120444,5.9513533665810305e-05,0.0001579469310379,0.0013081040967438,5.978341899861353e-05,0.014579336910367648,0.014579336910383007,0.014579336910371474,0.0020887039383429454,0.0020887039383428855,0.0020887039383429185,3.8267999880048365e-15,2.688821387764051e-17,3.2959746043559335e-17
6.4,2.29,0.0001040363024254,0.0006722711687264,2.722592837681373e-05,0.0001040431475971,0.000672315401475,2.7227719733786345e-05,0.0001045575693942,0.000675639538672,2.7362342078831827e-05,0.023948639370147608,0.023948639370125993,0.02394863937014255,0.001640123014288477,0.0016401230142885296,0.0016401230142885628,5.0584536559483695e-15,8.586881206085195e-17,3.3176586478056436e-17
7.2,2.29,7.600618152035305e-05,0.0001209653785345,1.7567928710557628e-05,7.601152317050281e-05,0.000120973879879,1.7569163369728116e-05,7.639680561696515e-05,0.0001215870647022,1.765821684429409e-05,0.39479864318840274,0.39479864318832814,0.39479864318844377,0.021092057337456612,0.02109205733745263,0.021092057337458805,4.1022740759899534e-14,2.192690473634684e-15,6.175615574477433e-15
8.0,2.29,6.313932448353328e-05,8.59108209023412e-05,1.349296893076647e-05,6.314437035383486e-05,8.591768658966556e-05,1.3494047240865049e-05,6.34502040820184e-05,8.633382070042444e-05,1.355940437013616e-05,0.5401372445011338,0.5401372445011338,0.5401372445011338,0.02466716864190396,0.02466716864190397,0.02466716864190396,0.0,0.0,1.0408340855860843e-17
8.8,2.29,2.2146858212243307e-05,5.8482307259025914e-05,7.047750161940811e-06,2.2147784334961786e-05,5.8484752833601886e-05,7.048044880111514e-06,2.227039955333226e-05,5.880853785117203e-05,7.087064474531873e-06,0.1434086191520676,0.14340861915206765,0.1434086191520676,0.014522855093949376,0.014522855093949376,0.014522855093949379,0.0,3.469446951953614e-18,3.469446951953614e-18
9.6,2.29,1.0975147148612467e-05,4.357983826979479e-05,3.956029592150136e-06,1.0975566121958496e-05,4.3581501918619895e-05,3.956180612535809e-06,1.1036307727888313e-05,4.382269315977821e-05,3.978075133609584e-06,0.06342339344471647,0.0634233934447165,0.06342339344471652,0.008240391296980442,0.008240391296980443,0.008240391296980443,5.551115123125783e-17,1.734723475976807e-18,0.0
10.4,2.29,7.422066674332488e-06,2.996797602556297e-05,2.109988126980817e-06,7.422412251868536e-06,2.996937135920381e-05,2.1100863697654767e-06,7.46195653899096e-06,3.0129038780749752e-05,2.12132824887804e-06,0.061338743816723565,0.061338743816723565,0.06133874381672361,0.004957299954374052,0.004957299954374054,0.004957299954374052,4.163336342344337e-17,0.0,1.734723475976807e-18
11.2,2.29,4.5585081660190835e-06,1.6473387671554577e-05,7.956065792357084e-07,4.558752336562354e-06,1.6474270047075422e-05,7.956491948642444e-07,4.582140424709501e-06,1.6558789154843282e-05,7.99731169959589e-07,0.07657370070362951,0.07657370070362951,0.07657370070362951,0.002332549634581483,0.002332549634581483,0.002332549634581484,0.0,8.673617379884035e-19,8.673617379884035e-19
12.0,2.29,2.510495990417262e-06,8.24875376551266e-06,4.859948941395019e-07,2.5106398788285864e-06,8.249226540645247e-06,4.860227488078609e-07,2.5230622141851538e-06,8.290042692489376e-06,4.884275292096719e-07,0.09262802089114647,0.09262802089114644,0.0926280208911464,0.0034712567233919803,0.0034712567233919803,0.0034712567233919803,6.938893903907228e-17,0.0,0.0
12.8,2.29,6.987843054667026e-07,2.049407164373645e-06,2.0546712359160917e-07,6.98805035861979e-07,2.049467962849322e-06,2.0547321905576746e-07,7.028429378871569e-07,2.0613103944475983e-06,2.066605040419463e-07,0.11625985697694644,0.11625985697694648,0.11625985697694648,0.010051437627771645,0.010051437627771645,0.010051437627771644,4.163336342344337e-17,1.734723475976807e-18,1.734723475976807e-18
13.6,2.29,2.232615842182344e-07,5.624665966500286e-07,8.964824685951624e-08,2.2326787256317095e-07,5.624824389812895e-07,8.96507718756366e-08,2.24567625076311e-07,5.657569269551749e-07,9.01726732791506e-08,0.15755584969220177,0.15755584969220182,0.15755584969220182,0.025403299591459372,0.025403299591459365,0.025403299591459365,5.551115123125783e-17,6.938893903907228e-18,0.0
14.4,2.29,1.1131786841462661e-07,2.7939705681149466e-07,4.0786100514704094e-08,1.1132144288010513e-07,2.794060283732807e-07,4.0787410174243655e-08,1.1194923460156953e-07,2.80981724726129e-07,4.1017428738366495e-08,0.15873990255188117,0.15873990255188117,0.15873990255188117,0.021309865889652047,0.021309865889652037,0.021309865889652054,0.0,6.938893903907228e-18,1.734723475976807e-17
15.2,2.29,4.9675710390745035e-08,1.468720582307213e-07,1.1762280000545826e-08,4.9677644367915744e-08,1.4687777626082898e-07,1.1762737930202346e-08,4.9949284169752765e-08,1.476809111627633e-07,1.1827057159527251e-08,0.1143957291829981,0.11439572918299806,0.11439572918299806,0.006413641268614358,0.006413641268614358,0.00641364126861436,4.163336342344337e-17,2.6020852139652106e-18,2.6020852139652106e-18
16.0,2.29,2.0115296034743383e-08,5.610123846147464e-08,5.233258414591782e-09,2.0116185132269028e-08,5.610371814023331e-08,5.2334897249885806e-09,2.0222882735975613e-08,5.640129604803403e-08,5.261248507730322e-09,0.12856062041574684,0.12856062041574684,0.12856062041574684,0.008701606974262192,0.008701606974262198,0.008701606974262194,0.0,1.734723475976807e-18,3.469446951953614e-18
16.8,2.29,9.393468799889236e-09,2.4786835692657357e-08,2.255561372702997e-09,9.393914019938668e-09,2.4788010508526493e-08,2.2556682790192096e-09,9.442260715931492e-09,2.4915584425615692e-08,2.267277296124852e-09,0.14361831219340362,0.14361831219340362,0.14361831219340354,0.008280701339727706,0.008280701339727707,0.008280701339727707,8.326672684688674e-17,1.734723475976807e-18,0.0
17.6,2.29,3.4844108883180453e-09,7.139226485334225e-09,8.222198924376402e-10,3.484526560191978e-09,7.1394634860016125e-09,8.222471876444314e-10,3.504146258801515e-09,7.179662382296273e-09,8.26876867380101e-10,0.2382080340349351,0.23820803403493515,0.23820803403493515,0.013263973327376865,0.013263973327376862,0.013263973327376862,5.551115123125783e-17,3.469446951953614e-18,0.0
18.4,2.29,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.7950266888233063e-09,1.9969815547120153e-09,3.87337416699128e-10,1.8055643572322854e-09,2.008704795137036e-09,3.8961127328576285e-10,0.8079671677376633,0.8079671677376635,0.8079671677376626,0.03762103995312789,0.03762103995312788,0.03762103995312787,6.661338147750939e-16,2.0816681711721685e-17,6.938893903907228e-18
19.200000000000003,2.29,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,,1.0,1.0,,1.0,1.0,,,0.0
20.0,2.29,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,,1.0,1.0,,1.0,1.0,,,0.0
4.0,2.4800000000000004,0.000181880221434,0.0015198330466008,0.0003243748766724,0.0001818848517437,0.0015198717385361,0.0003243831346135,0.0001824551681338,0.001524637433727,0.0003254002672474,0.014321192479166201,0.014321192479159774,0.014321192479168495,0.045551496917154925,0.04555149691716224,0.04555149691715685,2.293304435241339e-15,1.9220736113823023e-15,5.3915205633359164e-15
4.8,2.4800000000000004,0.0001972347271208,0.0015693552359671,0.0001513064723229,0.000197240122277,0.0015693981640901,0.0001513106111582,0.0001980087582541,0.0015755140388799,0.0001519002618749,0.015795167863318183,0.01579516786331875,0.015795167863312993,0.009295494332333938,0.009295494332333485,0.009295494332335962,5.190292640122607e-15,2.024422296464934e-15,2.4771851236948805e-15
5.6,2.4800000000000004,0.0001572340714174,0.001302131195698,5.95087694011172e-05,0.0001572416514229,0.0013021939693802,5.95116382246204e-05,0.0001579547197422,0.0013080992321189,5.978151496186989e-05,0.014580883270635,0.014580883270634275,0.01458088327063842,0.0020885864287663327,0.0020885864287663305,0.0020885864287660864,3.4208746946262636e-15,2.463307335887066e-16,2.441623292437356e-16
6.4,2.4800000000000004,0.0001040366924901,0.00067227065881,2.722585510163153e-05,0.0001040435376809,0.0006723148914823,2.722764645205141e-05,0.0001045579614067,0.0006756390261577,2.7362268434769123e-05,0.02394885528270038,0.023948855282702224,0.023948855282723204,0.0016401166739780947,0.0016401166739781188,0.001640116673978332,2.2825491496902828e-14,2.3722343533982837e-16,2.1315414711065017e-16
7.2,2.4800000000000004,7.600620508195545e-05,0.0001209653670688,1.7567924450041457e-05,7.601154673328582e-05,0.0001209738684117,1.756915910880266e-05,7.639682929918171e-05,0.0001215870531768,1.7658212561771122e-05,0.39479896280235244,0.3947989628025243,0.3947989628024794,0.021092051105524142,0.02109205110553332,0.02109205110553092,1.2695400286588665e-13,6.779299344117362e-15,2.3973878437999474e-15
8.0,2.4800000000000004,6.313932625028321e-05,8.59108199667477e-05,1.3492968614758653e-05,6.31443721206844e-05,8.591768565394071e-05,1.3494046924823088e-05,6.34502058574255e-05,8.63338197601675e-05,1.355940405256348e-05,0.5401372864936246,0.5401372864936245,0.5401372864936242,0.024667168023749787,0.024667168023749787,0.024667168023749776,3.3306690738754696e-16,1.0408340855860843e-17,1.0408340855860843e-17
8.8,2.4800000000000004,2.2146858270532902e-05,5.848230718768981e-05,7.047750146085177e-06,2.2147784393253004e-05,5.848475276226066e-05,7.048044864254958e-06,2.2270399611946193e-05,5.880853777943584e-05,7.087064458587532e-06,0.14340862025681514,0.14340862025681508,0.14340862025681508,0.014522855064033611,0.014522855064033611,0.014522855064033615,5.551115123125783e-17,3.469446951953614e-18,3.469446951953614e-18
9.6,2.4800000000000004,1.0975147142501783e-05,4.3579838309926065e-05,3.9560295877021215e-06,1.0975566115847782e-05,4.358150195875352e-05,3.956180608087699e-06,1.103630772174378e-05,4.382269320013395e-05,3.978075129136856e-06,0.06342339325728225,0.06342339325728225,0.06342339325728225,0.00824039126327343,0.00824039126327343,0.008240391263273427,0.0,3.469446951953614e-18,3.469446951953614e-18
10.4,2.4800000000000004,7.422066686678523e-06,2.996797598611787e-05,2.1099881278010496e-06,7.422412264214878e-06,2.9969371319755794e-05,2.1100863705856706e-06,7.461956551403078e-06,3.012903874109157e-05,2.121328249702604e-06,0.06133874418226132,0.06133874418226132,0.06133874418226132,0.004957299971278242,0.00495729997127824,0.00495729997127824,0.0,1.734723475976807e-18,0.0
11.2,2.4800000000000004,4.558508082537998e-06,1.6473387832136306e-05,7.956066050852777e-07,4.558752253077912e-06,1.6474270207669785e-05,7.95649220715393e-07,4.582140340796753e-06,1.6558789316261555e-05,7.997311959433636e-07,0.0765736964061305,0.07657369640613047,0.07657369640613047,0.0023325497406772393,0.002332549740677239,0.002332549740677239,2.7755575615628914e-17,4.336808689942018e-19,0.0
12.0,2.4800000000000004,2.51049571798009e-06,8.248755831060166e-06,4.859946604585267e-07,2.510639606390702e-06,8.249228606360103e-06,4.860225151163771e-07,2.5230619403992804e-06,8.290044768425133e-06,4.884272943619114e-07,0.09262795439787554,0.09262795439787554,0.09262795439787554,0.0034712516467701503,0.00347125164677015,0.003471251646770149,0.0,1.3010426069826053e-18,8.673617379884035e-19
12.8,2.4800000000000004,6.987841025928219e-07,2.049408911684897e-06,2.054666840789879e-07,6.988048329903242e-07,2.0494697102365903e-06,2.054727795325316e-07,7.028427338432498e-07,2.061312151931787e-06,2.066600619790153e-07,0.11625959122646323,0.11625959122646323,0.11625959122646323,0.010051377486477144,0.010051377486477144,0.01005137748647714,0.0,3.469446951953614e-18,3.469446951953614e-18
13.6,2.4800000000000004,2.2326194978907245e-07,5.624667345886857e-07,8.964752703803288e-08,2.2326823814693626e-07,5.624825769304591e-07,8.965005203493516e-08,2.2456799278831985e-07,5.657570657074147e-07,9.017194924790105e-08,0.15755628838194227,0.15755628838194233,0.15755628838194233,0.02540287918712776,0.02540287918712775,0.02540287918712776,5.551115123125783e-17,0.0,1.0408340855860843e-17
14.4,2.4800000000000004,1.1131775215698985e-07,2.794000179578865e-07,4.0785166673063826e-08,1.1132132663196372e-07,2.794089896479588e-07,4.0786476307464044e-08,1.1194911769785257e-07,2.809847027007679e-07,4.101648960509177e-08,0.1587362062839976,0.15873620628399757,0.1587362062839976,0.021308438405467544,0.02130843840546755,0.021308438405467544,0.0,0.0,6.938893903907228e-18
15.2,2.4800000000000004,4.9677475950648454e-08,1.4687159898936168e-07,1.1760452108471811e-08,4.9679410007507666e-08,1.4687731703396865e-07,1.1760909969557392e-08,4.9951059463948775e-08,1.4768044942482794e-07,1.1825219203503617e-08,0.11440457641029539,0.11440457641029546,0.11440457641029535,0.006411688123206989,0.006411688123206989,0.006411688123206987,4.163336342344337e-17,2.6020852139652106e-18,2.6020852139652106e-18
16.0,2.4800000000000004,2.014453801101653e-08,5.599354655929196e-08,5.237878715422869e-09,2.0145427913087594e-08,5.59960201217545e-08,5.238110103162527e-09,2.0252280622477417e-08,5.629302679199602e-08,5.265893392701961e-09,0.12943110880018002,0.12943110880018005,0.12943110880018002,0.008750541401868064,0.008750541401868064,0.00875054140186806,0.0,3.469446951953614e-18,3.469446951953614e-18
16.8,2.4800000000000004,9.337349222530798e-09,2.5043653789138157e-08,2.235932692419441e-09,9.337792990972253e-09,2.5044844018072034e-08,2.2360389577354822e-09,9.385850854608246e-09,2.517373975390264e-08,2.2475469506219716e-09,0.13901184943513392,0.1390118494351339,0.1390118494351339,0.007971169961774199,0.007971169961774202,0.007971169961774199,2.7755575615628914e-17,0.0,3.469446951953614e-18
17.6,2.4800000000000004,3.484410888318046e-09,7.139226485334225e-09,8.222198924376402e-10,3.484526560191978e-09,7.1394634860016125e-09,8.222471876444314e-10,3.5041462588015162e-09,7.179662382296273e-09,8.26876867380101e-10,0.23820803403493518,0.23820803403493515,0.2382080340349353,0.013263973327376865,0.013263973327376862,0.013263973327376862,1.1102230246251565e-16,3.469446951953614e-18,0.0
18.4,2.4800000000000004,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.7950266888233063e-09,1.9969815547120153e-09,3.87337416699128e-10,1.8055643572322854e-09,2.008704795137036e-09,3.8961127328576285e-10,0.8079671677376633,0.8079671677376635,0.8079671677376626,0.03762103995312789,0.03762103995312788,0.03762103995312787,6.661338147750939e-16,2.0816681711721685e-17,6.938893903907228e-18
19.200000000000003,2.4800000000000004,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,,1.0,1.0,,1.0,1.0,,,0.0
20.0,2.4800000000000004,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,,1.0,1.0,,1.0,1.0,,,0.0
4.0,2.6700000000000004,0.0001834888120595,0.0015230826335008,0.0003228518417737,0.0001834934872406,0.0015231214407013,0.0003228600678383,0.0001840688476526,0.001527897325627,0.0003238724247587,0.014513502947951937,0.014513502947954303,0.014513502947951342,0.04493239872028203,0.044932398720278155,0.044932398720278925,5.950101522600448e-16,3.101685575046531e-15,7.7021722333370235e-16
4.8,2.6700000000000004,0.000197369924518,0.0015694394316102,0.000151246801895,0.0001973753234045,0.0015694823622916,0.0001512509391227,0.0001981444862544,0.001575598565198,0.0001518403573001,0.015815132333644417,0.015815132333645694,0.015815132333644646,0.009287167550704661,0.009287167550706616,0.009287167550705475,2.2898349882893854e-16,8.135853102331225e-16,1.141448047192739e-15
5.6,2.6700000000000004,0.0001572418245675,0.0013021263525643,5.950687418721459e-05,0.0001572494048964,0.0013021891255958,5.950974290028237e-05,0.0001579625083766,0.0013080943663685,5.977961104250804e-05,0.014582429736587674,0.014582429736589825,0.014582429736598887,0.0020884689334165715,0.002088468933416338,0.002088468933416519,1.1213252548714081e-14,5.2475385148298415e-17,1.8084492237058214e-16
6.4,2.6700000000000004,0.0001040370825539,0.0006722701488916,2.7225781826902705e-05,0.0001040439277638,0.0006723143814876,2.7227573170769905e-05,0.0001045583534182,0.0006756385136414,2.7362194791162085e-05,0.023949071196282118,0.023949071196307486,0.023949071196288405,0.0016401103337347317,0.0016401103337347288,0.0016401103337350727,6.286637876939949e-15,3.410900034639397e-16,3.43908929112402e-16
7.2,2.6700000000000004,7.600622864338473e-05,0.0001209653556031,1.756792018956085e-05,7.601157029589567e-05,0.0001209738569445,1.756915484791277e-05,7.639685298122425e-05,0.0001215870416515,1.76582082792839e-05,0.39479928241469353,0.39479928241445916,0.394799282414257,0.02109204487367681,0.02109204487366428,0.021092044873653487,4.3653969328261155e-13,2.3321622411032195e-14,1.0793449467527694e-14
8.0,2.6700000000000004,6.313932801633746e-05,8.591081903113288e-05,1.3492968299093392e-05,6.31443738868382e-05,8.591768471819455e-05,1.3494046609123714e-05,6.34502076321335e-05,8.633381881988915e-05,1.3559403735335049e-05,0.5401373284744831,0.540137328474483,0.5401373284744828,0.024667167406860337,0.024667167406860337,0.024667167406860327,3.3306690738754696e-16,1.0408340855860843e-17,1.0408340855860843e-17
8.8,2.6700000000000004,2.2146858335423456e-05,5.848230710570905e-05,7.047750129323704e-06,2.2147784458145347e-05,5.848475268027402e-05,7.04804484749249e-06,2.2270399677197796e-05,5.880853769699531e-05,7.087064441732263e-06,0.1434086214992547,0.1434086214992547,0.1434086214992547,0.014522855035671398,0.014522855035671398,0.014522855035671398,0.0,0.0,0.0
9.6,2.6700000000000004,1.0975147146615624e-05,4.3579838298163136e-05,3.956029587259143e-06,1.0975566119961713e-05,4.3581501946989874e-05,3.9561806076446784e-06,1.1036307725880475e-05,4.382269318830519e-05,3.978075128691384e-06,0.06342339333906662,0.06342339333906662,0.06342339333906659,0.008240391265876425,0.008240391265876421,0.008240391265876425,2.7755575615628914e-17,0.0,3.469446951953614e-18
10.4,2.6700000000000004,7.4220666266363025e-06,2.9967976141729828e-05,2.1099881418428763e-06,7.422412204170865e-06,2.996937147537905e-05,2.1100863846284367e-06,7.46195649103917e-06,3.012903889754394e-05,2.1213282638201854e-06,0.06133874255282234,0.061338742552822324,0.061338742552822324,0.004957299985776593,0.004957299985776593,0.004957299985776593,1.3877787807814457e-17,0.0,0.0
11.2,2.6700000000000004,4.558508269691014e-06,1.6473387263908685e-05,7.956065931607407e-07,4.5587524402368615e-06,1.6474269639396943e-05,7.956492087895034e-07,4.582140528915897e-06,1.6558788745073262e-05,7.997311839562897e-07,0.07657370797632979,0.07657370797632979,0.07657370797632979,0.002332549831673226,0.002332549831673226,0.002332549831673226,0.0,0.0,0.0
12.0,2.6700000000000004,2.510495908428932e-06,8.248754552295914e-06,4.859947975769274e-07,2.510639796841102e-06,8.249227327491814e-06,4.860226522408253e-07,2.5230621317920054e-06,8.290043483229162e-06,4.884274321648346e-07,0.09262799717091191,0.09262799717091191,0.09262799717091187,0.003471254681789581,0.00347125468178958,0.00347125468178958,4.163336342344337e-17,8.673617379884035e-19,0.0
12.8,2.6700000000000004,6.987846283852094e-07,2.049405815783449e-06,2.0546716650296852e-07,6.988053587852356e-07,2.049466614204953e-06,2.0547326196697967e-07,7.028432626763595e-07,2.0613090380103635e-06,2.0666054720111217e-07,0.11626011743512428,0.11626011743512428,0.11626011743512428,0.010051455054711602,0.010051455054711606,0.010051455054711606,0.0,3.469446951953614e-18,0.0
13.6,2.6700000000000004,2.232609622322112e-07,5.62464405988497e-07,8.964987572463279e-08,2.2326725054864674e-07,5.624802482303883e-07,8.965240078222157e-08,2.2456699944073313e-07,5.657547234508311e-07,9.017431166840499e-08,0.15755619910020144,0.15755619910020144,0.1575561991002015,0.025404420617958882,0.025404420617958882,0.025404420617958893,5.551115123125783e-17,1.0408340855860843e-17,1.0408340855860843e-17
14.4,2.6700000000000004,1.1131761379376523e-07,2.7940246074760616e-07,4.0784351550911214e-08,1.1132118827564216e-07,2.794114325445957e-07,4.0785661163294314e-08,1.1194897856127741e-07,2.809871593739985e-07,4.101566986395718e-08,0.15873303606682299,0.15873303606682293,0.1587330360668229,0.021307214104857666,0.021307214104857666,0.02130721410485766,8.326672684688674e-17,6.938893903907228e-18,6.938893903907228e-18
15.2,2.6700000000000004,4.9679824267115945e-08,1.468736710793825e-07,1.1759081869337931e-08,4.968175842478866e-08,1.46879389232416e-07,1.1759539679299161e-08,4.995342072249093e-08,1.476825329541583e-07,1.1823841420430881e-08,0.11441216444484875,0.1144121644448488,0.11441216444484871,0.006410013258777164,0.006410013258777164,0.006410013258777159,4.163336342344337e-17,4.336808689942018e-18,4.336808689942018e-18
16.0,2.6700000000000004,2.014448588713063e-08,5.600629786329342e-08,5.235305944933229e-09,2.0145375848498245e-08,5.6008772160315486e-08,5.235537235027439e-09,2.0252228281733973e-08,5.6305846468230236e-08,5.2633068779006274e-09,0.1293715092310784,0.12937150923107837,0.12937150923107837,0.008737967019146243,0.008737967019146243,0.008737967019146248,2.7755575615628914e-17,5.204170427930421e-18,5.204170427930421e-18
16.8,2.6700000000000004,9.324480311993152e-09,2.4949645705093543e-08,2.2640565595175412e-09,9.324922956150305e-09,2.495083009441336e-08,2.2641640369719407e-09,9.372914582895093e-09,2.5079241978403664e-08,2.2758167783256543e-09,0.1396755875519239,0.13967558755192397,0.13967558755192397,0.008234662008347224,0.008234662008347222,0.008234662008347222,5.551115123125783e-17,1.734723475976807e-18,0.0
17.6,2.6700000000000004,3.484410888318046e-09,7.139226485334223e-09,8.222198924376402e-10,3.484526560191978e-09,7.139463486001611e-09,8.222471876444314e-10,3.5041462588015162e-09,7.179662382296271e-09,8.26876867380101e-10,0.2382080340349353,0.23820803403493523,0.23820803403493546,0.013263973327376872,0.013263973327376869,0.013263973327376872,1.6653345369377348e-16,0.0,3.469446951953614e-18
18.4,2.6700000000000004,1.794980359023228e-09,1.996930012438708e-09,3.8732741948561017e-10,1.7950266888233063e-09,1.9969815547120153e-09,3.87337416699128e-10,1.8055643572322854e-09,2.008704795137036e-09,3.8961127328576285e-10,0.8079671677376633,0.8079671677376635,0.8079671677376626,0.03762103995312789,0.03762103995312788,0.03762103995312787,6.661338147750939e-16,2.0816681711721685e-17,6.938893903907228e-18
19.200000000000003,2.6700000000000004,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0057161736535278e-30,1.0057161736535278e-30,1.0057161736535278e-30,,1.0,1.0,,1.0,1.0,,,0.0
20.0,2.6700000000000004,0.0,0.0,0.0,9.999999999999999e-31,9.999999999999999e-31,9.999999999999999e-31,1.0055641423643003e-30,1.0055641423643003e-30,1.0055641423643003e-30,,1.0,1.0,,1.0,1.0,,,0.0
4.0,2.8600000000000003,0.0001850996495486,0.0015262709431112,0.0003213404080638,0.0001851043696258,0.0015263098633178,0.0003213486023068,0.0001856847811051,0.0015310957458309,0.0003223562198905,0.014707806937287075,0.01470780693729515,0.014707806937289751,0.044326905017392365,0.044326905017378064,0.0443269050173897,2.6766783234322133e-15,2.6645352591003757e-15,1.1636525076852422e-14
4.8,2.8600000000000003,0.0001975051319484,0.0015695233127737,0.0001511871722422,0.0001975105345646,0.0015695662459983,0.0001511913078628,0.0001982802243264,0.0015756827757958,0.0001517804936598,0.01583511522365787,0.01583511522364625,0.015835115223649027,0.009278854116361887,0.009278854116371426,0.009278854116365741,8.843620280529763e-15,3.854555563620465e-15,5.684688830775997e-15
5.6,2.8600000000000003,0.000157249577648,0.0013021215083105,5.950497909015321e-05,0.0001572571583003,0.0013021842806911,5.9507847692790614e-05,0.000157970296941,0.0013080894994929,5.977770724052234e-05,0.014583976308231467,0.014583976308241375,0.014583976308235757,0.0020883514522918446,0.002088351452291733,0.0020883514522917618,4.289971156090644e-15,8.283304597789254e-17,2.862293735361732e-17
6.4,2.8600000000000003,0.000104037472617,0.000672269638971,2.72257085526094e-05,0.0001040443178459,0.0006723138714907,2.722749988992395e-05,0.000104558745429,0.0006756380011229,2.736212114799275e-05,0.023949287110999168,0.023949287111002044,0.02394928711098977,0.001640103993557212,0.0016401039935571803,0.001640103993557603,9.398731792842341e-15,3.909633033982729e-16,4.2262200683484963e-16
7.2,2.8600000000000003,7.600625220486701e-05,0.0001209653441375,1.7567915929035053e-05,7.601159385855852e-05,0.0001209738454773,1.7569150586977686e-05,7.639687666332005e-05,0.0001215870301262,1.7658203996751257e-05,0.3947996020271224,0.39479960202713443,0.394799602026775,0.02109203864168583,0.021092038641686465,0.02109203864166726,3.473887844052115e-13,1.8568480086855743e-14,1.9203388879063255e-14
8.0,2.8600000000000003,6.313932978333899e-05,8.59108180948319e-05,1.3492967983253391e-05,6.314437565393936e-05,8.591768378176214e-05,1.3494046293249583e-05,6.345020940779344e-05,8.63338178789212e-05,1.3559403417931012e-05,0.5401373704801796,0.5401373704801798,0.5401373704801798,0.02466716678972601,0.02466716678972601,0.02466716678972601,2.220446049250313e-16,0.0,0.0
