D,eta,mu_mumu_release_bridge,mu_mumu_direct_y2,chi2_release_bridge,chi2_direct_y2,accept_release,accept_direct_y2,acceptance_gain,acceptance_loss,crossing_type,s_cross,y2_cross_over_release,amp_cross_over_release,abs_mu_cross_validation_error
12.0,3.62,0.0381622809276318,0.030925188494552,11.591262331801437,11.714786496866733,False,False,False,False,none,,,,
12.0,3.81,0.0381622718065174,0.0309251811051648,11.591262487069908,11.714786623324532,False,False,False,False,none,,,,
12.0,4.0,0.0381622830987695,0.0309251902523873,11.591262294842222,11.714786466784131,False,False,False,False,none,,,,
12.8,0.2,0.0023614708275849,0.0019133368486722,12.208709113920197,12.216539485510085,False,False,False,False,none,,,,
12.8,0.39,0.0023613959137479,0.0019132761535796,12.208710422701042,12.216540546222603,False,False,False,False,none,,,,
12.8,0.5800000000000001,0.0023614188389863,0.0019132947266193,12.208710022186066,12.2165402216386,False,False,False,False,none,,,,
12.8,0.77,0.0023614247094516,0.0019132994834849,12.208709919626209,12.216540138507218,False,False,False,False,none,,,,
12.8,0.96,0.00236143286816,0.0019133060931477,12.20870977708964,12.2165400229962,False,False,False,False,none,,,,
12.8,1.15,0.002361397209312,0.0019132772015396,12.208710400066913,12.216540527908364,False,False,False,False,none,,,,
12.8,1.34,0.0023614037282157,0.001913282483615,12.208710286178516,12.216540435598372,False,False,False,False,none,,,,
12.8,1.53,0.0023614113794512,0.001913288682422,12.208710152507743,12.2165403272675,False,False,False,False,none,,,,
12.8,1.72,0.0023614148968366,0.0019132915325399,12.208710091057323,12.216540277458602,False,False,False,False,none,,,,
12.8,1.91,0.0023614074231625,0.0019132854770398,12.208710221626015,12.21654038328503,False,False,False,False,none,,,,
12.8,2.1,0.0023614106588717,0.001913288098883,12.208710165096615,12.216540337465478,False,False,False,False,none,,,,
12.8,2.29,0.0023614133143692,0.0019132902505912,12.208710118703792,12.216540299862046,False,False,False,False,none,,,,
12.8,2.4800000000000004,0.0023614173429092,0.0019132935143575,12.208710048323258,12.21654024282419,False,False,False,False,none,,,,
12.8,2.6700000000000004,0.0023614102063553,0.0019132877324092,12.208710173002292,12.216540343870005,False,False,False,False,none,,,,
12.8,2.8600000000000003,0.0023614139061123,0.0019132907298211,12.208710108365755,12.216540291486984,False,False,False,False,none,,,,
12.8,3.0500000000000003,0.0023614156976287,0.0019132921814744,12.2087100770671,12.216540266117768,False,False,False,False,none,,,,
12.8,3.24,0.00236141144432,0.0019132887352467,12.208710151374456,12.216540326344331,False,False,False,False,none,,,,
12.8,3.43,0.0023614144605886,0.0019132911789271,12.20871009867879,12.21654028363837,False,False,False,False,none,,,,
12.8,3.62,0.00236140934825,0.0019132870369841,12.208710187993807,12.216540356023309,False,False,False,False,none,,,,
12.8,3.81,0.0023614121422723,0.0019132893006103,12.208710139180893,12.21654031646399,False,False,False,False,none,,,,
12.8,4.0,0.0023614136168596,0.0019132904954565,12.20871011341914,12.216540295582757,False,False,False,False,none,,,,
13.6,0.2,0.0001778882187932,0.0001441265159517,12.246887153947478,12.247477915798669,False,False,False,False,none,,,,
13.6,0.39,0.0001779012396004,0.000144137065369,12.246886926112309,12.247477731202876,False,False,False,False,none,,,,
13.6,0.5800000000000001,0.0001779207979586,0.0001441529117423,12.246886583884535,12.247477453919894,False,False,False,False,none,,,,
13.6,0.77,0.0001779199072693,0.0001441521900556,12.246886599469615,12.24747746654811,False,False,False,False,none,,,,
13.6,0.96,0.000177905462263,0.0001441404866881,12.246886852225105,12.247477671335954,False,False,False,False,none,,,,
13.6,1.15,0.0001779074434574,0.0001441420918309,12.24688681755861,12.24747764324885,False,False,False,False,none,,,,
13.6,1.34,0.0001779149917968,0.0001441482075642,12.246886685479454,12.247477536234536,False,False,False,False,none,,,,
13.6,1.53,0.0001779149860174,0.0001441482028558,12.24688668558058,12.24747753631692,False,False,False,False,none,,,,
13.6,1.72,0.0001779138980151,0.0001441473213758,12.246886704618202,12.247477551741232,False,False,False,False,none,,,,
13.6,1.91,0.0001779084343979,0.000144142894707,12.246886800219352,12.24747762919996,False,False,False,False,none,,,,
13.6,2.1,0.0001779131852523,0.0001441467438919,12.246886717089964,12.247477561846164,False,False,False,False,none,,,,
13.6,2.29,0.0001779135393906,0.0001441470308011,12.246886710893332,12.247477556825766,False,False,False,False,none,,,,
13.6,2.4800000000000004,0.0001779136267562,0.0001441471015702,12.246886709364627,12.24747755558744,False,False,False,False,none,,,,
13.6,2.6700000000000004,0.0001779121532983,0.0001441459078119,12.246886735146864,12.247477576476054,False,False,False,False,none,,,,
13.6,2.8600000000000003,0.0001779123387879,0.0001441460580818,12.246886731901212,12.247477573846604,False,False,False,False,none,,,,
13.6,3.0500000000000003,0.0001779126409144,0.0001441463028545,12.246886726614669,12.247477569563518,False,False,False,False,none,,,,
13.6,3.24,0.0001779129231372,0.0001441465315026,12.2468867216764,12.247477565562594,False,False,False,False,none,,,,
13.6,3.43,0.0001779154452104,0.0001441485749095,12.246886677545726,12.247477529806652,False,False,False,False,none,,,,
13.6,3.62,0.0001779119655282,0.0001441457556657,12.246886738432424,12.24747757913834,False,False,False,False,none,,,,
13.6,3.81,0.0001779121141309,0.000144145876054,12.246886735832208,12.24747757703176,False,False,False,False,none,,,,
13.6,4.0,0.0001779123677544,0.0001441460815327,12.246886731394358,12.247477573436257,False,False,False,False,none,,,,
14.4,0.2,4.38804949276768e-05,3.555215722875394e-05,12.249232103373124,12.249377845148215,False,False,False,False,none,,,,
14.4,0.39,4.388865301973815e-05,3.555876691906743e-05,12.249231960610992,12.249377729481578,False,False,False,False,none,,,,
14.4,0.5800000000000001,4.3864849650221055e-05,3.553948133856342e-05,12.2492323771569,12.249378066970666,False,False,False,False,none,,,,
14.4,0.77,4.387274034038215e-05,3.5545874398618486e-05,12.249232239074148,12.249377955094952,False,False,False,False,none,,,,
14.4,0.96,4.387751369453848e-05,3.5549741784012085e-05,12.249232155543067,12.249377887417426,False,False,False,False,none,,,,
14.4,1.15,4.387733824843768e-05,3.554959965283576e-05,12.24923215861328,12.24937788990466,False,False,False,False,none,,,,
14.4,1.34,4.388010626682959e-05,3.555184230713704e-05,12.249232110174477,12.249377850659204,False,False,False,False,none,,,,
14.4,1.53,4.388218367425226e-05,3.555352542697359e-05,12.249232073820984,12.249377821205355,False,False,False,False,none,,,,
14.4,1.72,4.388155334759185e-05,3.555301474372348e-05,12.249232084851355,12.249377830142086,False,False,False,False,none,,,,
14.4,1.91,4.3884855709193786e-05,3.5555690314336226e-05,12.24923202706184,12.249377783320789,False,False,False,False,none,,,,
14.4,2.1,4.388594192858657e-05,3.555657037165061e-05,12.249232008053598,12.24937776792018,False,False,False,False,none,,,,
14.4,2.29,4.38851211677355e-05,3.555590539600712e-05,12.249232022416464,12.24937777955696,False,False,False,False,none,,,,
14.4,2.4800000000000004,4.388605141676058e-05,3.55566590853795e-05,12.249232006137614,12.24937776636773,False,False,False,False,none,,,,
14.4,2.6700000000000004,4.388681883163355e-05,3.555728084613372e-05,12.249231992708271,12.249377755487192,False,False,False,False,none,,,,
14.4,2.8600000000000003,4.388610511796693e-05,3.555670259866514e-05,12.249232005197872,12.249377765606264,False,False,False,False,none,,,,
14.4,3.0500000000000003,4.3886773584524075e-05,3.555724419105683e-05,12.249231993500072,12.24937775612864,False,False,False,False,none,,,,
14.4,3.24,4.388386466592955e-05,3.555488736768516e-05,12.249232044404554,12.249377797372,False,False,False,False,none,,,,
14.4,3.43,4.388343176464683e-05,3.555453663458829e-05,12.249232051980089,12.249377803509672,False,False,False,False,none,,,,
14.4,3.62,4.388413661723619e-05,3.555510770752015e-05,12.249232039645555,12.24937779351615,False,False,False,False,none,,,,
14.4,3.81,4.3884789908024714e-05,3.5555637005042445e-05,12.249232028213324,12.249377784253678,False,False,False,False,none,,,,
14.4,4.0,4.388437598857142e-05,3.5555301650233506e-05,12.249232035456687,12.24937779012224,False,False,False,False,none,,,,
15.2,0.2,1.207381147064653e-05,9.78223946132526e-06,12.249788709210367,12.2498288114075,False,False,False,False,none,,,,
15.2,0.39,1.2097332437890991e-05,9.801296216091372e-06,12.249788297596997,12.24982847791662,False,False,False,False,none,,,,
15.2,0.5800000000000001,1.2107313353655294e-05,9.809382783148224e-06,12.249788122932475,12.249828336402691,False,False,False,False,none,,,,
15.2,0.77,1.2110958687112602e-05,9.81233624255954e-06,12.249788059139696,12.249828284717514,False,False,False,False,none,,,,
15.2,0.96,1.2113160887139434e-05,9.81412047120997e-06,12.249788020601526,12.249828253493732,False,False,False,False,none,,,,
15.2,1.15,1.2111396378236875e-05,9.81269086287842e-06,12.249788051480165,12.249828278511702,False,False,False,False,none,,,,
15.2,1.34,1.21129116878986e-05,9.813918570777788e-06,12.249788024962475,12.249828257026968,False,False,False,False,none,,,,
15.2,1.53,1.2114760444361582e-05,9.815416438543051e-06,12.249787992609516,12.249828230814462,False,False,False,False,none,,,,
15.2,1.72,1.211556943904153e-05,9.816071888131928e-06,12.249787978452233,12.249828219344176,False,False,False,False,none,,,,
15.2,1.91,1.211621748506781e-05,9.816596936703996e-06,12.249787967111525,12.249828210155892,False,False,False,False,none,,,,
15.2,2.1,1.2117265494006092e-05,9.81744603657263e-06,12.249787948771528,12.249828195296748,False,False,False,False,none,,,,
15.2,2.29,1.2123073277340835e-05,9.822151522381412e-06,12.249787847136204,12.249828112951322,False,False,False,False,none,,,,
15.2,2.4800000000000004,1.2122997471894612e-05,9.822090104229637e-06,12.249787848462784,12.249828114026135,False,False,False,False,none,,,,
15.2,2.6700000000000004,1.2123339547273857e-05,9.822367254503518e-06,12.249787842476517,12.249828109176036,False,False,False,False,none,,,,
15.2,2.8600000000000003,1.2123256120605544e-05,9.822299661699868e-06,12.24978784393647,12.249828110358903,False,False,False,False,none,,,,
15.2,3.0500000000000003,1.212354228994552e-05,9.82253151679218e-06,12.249787838928553,12.249828106301464,False,False,False,False,none,,,,
15.2,3.24,1.2121931627394527e-05,9.821226553716931e-06,12.2497878671149,12.24982812913816,False,False,False,False,none,,,,
15.2,3.43,1.2121977016622489e-05,9.821263327983384e-06,12.249787866320595,12.249828128494617,False,False,False,False,none,,,,
15.2,3.62,1.2122282839297578e-05,9.821511106283564e-06,12.249787860968748,12.249828124158528,False,False,False,False,none,,,,
15.2,3.81,1.2116346720718058e-05,9.81670164479754e-06,12.24978796484992,12.24982820832351,False,False,False,False,none,,,,
15.2,4.0,1.2116890904509029e-05,9.81714254402933e-06,12.24978795532679,12.249828200607828,False,False,False,False,none,,,,
16.0,0.2,1.769762108082172e-06,1.4338666112640988e-06,12.249969029182685,12.24997490734715,False,False,False,False,none,,,,
16.0,0.39,1.7711868688892193e-06,1.4350209568036003e-06,12.249969004249396,12.249974887146124,False,False,False,False,none,,,,
16.0,0.5800000000000001,1.7716751068651944e-06,1.435416528696797e-06,12.249968995705244,12.249974880223622,False,False,False,False,none,,,,
16.0,0.77,1.748901483299953e-06,1.4169652702934808e-06,12.249969394243156,12.249975203120316,False,False,False,False,none,,,,
16.0,0.96,1.7674753802336727e-06,1.4320138979560706e-06,12.249969069200366,12.2499749397696,False,False,False,False,none,,,,
16.0,1.15,1.7683404619059735e-06,1.4327147896666258e-06,12.24996905406146,12.249974927504008,False,False,False,False,none,,,,
16.0,1.34,1.7689587662605048e-06,1.4332157416698708e-06,12.249969043241144,12.249974918737356,False,False,False,False,none,,,,
16.0,1.53,1.7573069629673867e-06,1.423775415493892e-06,12.249969247147444,12.249975083942893,False,False,False,False,none,,,,
16.0,1.72,1.7590129254124828e-06,1.4251575913798423e-06,12.249969217293142,12.249975059754844,False,False,False,False,none,,,,
16.0,1.91,1.7603779918710764e-06,1.4262635723158065e-06,12.249969193404509,12.249975040400196,False,False,False,False,none,,,,
16.0,2.1,1.7614950602864645e-06,1.42716862449388e-06,12.249969173855837,12.2499750245618,False,False,False,False,none,,,,
16.0,2.29,1.7682447586607838e-06,1.4326372506079048e-06,12.249969055736264,12.249974928860938,False,False,False,False,none,,,,
16.0,2.4800000000000004,1.761462545643868e-06,1.427142281168189e-06,12.24996917442484,12.249975025022806,False,False,False,False,none,,,,
16.0,2.6700000000000004,1.762264917013633e-06,1.427792364847039e-06,12.249969160383358,12.249975013646356,False,False,False,False,none,,,,
16.0,2.8600000000000003,1.7629574188170768e-06,1.4283534318751376e-06,12.249969148264595,12.24997500382769,False,False,False,False,none,,,,
16.0,3.0500000000000003,1.7635657565209458e-06,1.4288463088986935e-06,12.249969137618695,12.249974995202352,False,False,False,False,none,,,,
16.0,3.24,1.7641024183787494e-06,1.4292811139378124e-06,12.249969128227129,12.249974987593273,False,False,False,False,none,,,,
16.0,3.43,1.7594036792796837e-06,1.4254741813532576e-06,12.24996921045496,12.249975054214524,False,False,False,False,none,,,,
16.0,3.62,1.763779597603297e-06,1.4290195636586784e-06,12.24996913387648,12.2499749921704,False,False,False,False,none,,,,
16.0,3.81,1.764225706294425e-06,1.4293810022479991e-06,12.249969126069592,12.249974985845228,False,False,False,False,none,,,,
16.0,4.0,1.7646292085580063e-06,1.42970792098291e-06,12.24996911900831,12.249974980124156,False,False,False,False,none,,,,
16.8,0.2,4.112171381496492e-07,3.331693629694478e-07,12.249992803701138,12.249994169536835,False,False,False,False,none,,,,
16.8,0.39,3.4135529730786674e-07,2.7656708903189865e-07,12.249994026283025,12.249995160076416,False,False,False,False,none,,,,
16.8,0.5800000000000001,3.413552973078667e-07,2.765670890318986e-07,12.249994026283025,12.249995160076416,False,False,False,False,none,,,,
16.8,0.77,3.5885936760891177e-07,2.907489395193988e-07,12.249993719961871,12.249994911894085,False,False,False,False,none,,,,
16.8,0.96,3.555781095029121e-07,2.8809045431695474e-07,12.249993777383873,12.249994958417563,False,False,False,False,none,,,,
16.8,1.15,3.488443926215382e-07,2.826347767040336e-07,12.249993895223886,12.249995053891904,False,False,False,False,none,,,,
16.8,1.34,3.513586772048495e-07,2.8467185755809977e-07,12.249993851223916,12.249995018242997,False,False,False,False,none,,,,
16.8,1.53,3.50193334138734e-07,2.837276930954168e-07,12.249993871617416,12.24999503476587,False,False,False,False,none,,,,
16.8,1.72,3.463208729950853e-07,2.805902134698705e-07,12.249993939385469,12.249995089671753,False,False,False,False,none,,,,
16.8,1.91,3.555781095029121e-07,2.8809045431695474e-07,12.249993777383873,12.249994958417563,False,False,False,False,none,,,,
16.8,2.1,3.538363155878899e-07,2.866792476398401e-07,12.249993807865255,12.249994983113677,False,False,False,False,none,,,,
16.8,2.29,3.450693698044521e-07,2.7957624179982324e-07,12.249993961286773,12.249995107416256,False,False,False,False,none,,,,
16.8,2.4800000000000004,3.5225707948237997e-07,2.853997457897477e-07,12.24999383550188,12.249995005504957,False,False,False,False,none,,,,
16.8,2.6700000000000004,3.496174212187033e-07,2.832610867505834e-07,12.24999388169589,12.24999504293148,False,False,False,False,none,,,,
16.8,2.8600000000000003,3.555781095029119e-07,2.880904543169547e-07,12.249993777383873,12.249994958417563,False,False,False,False,none,,,,
16.8,3.0500000000000003,3.4984094326489504e-07,2.83442184947884e-07,12.249993877784256,12.24999503976226,False,False,False,False,none,,,,
16.8,3.24,3.481443942144862e-07,2.820676358274677e-07,12.249993907473856,12.249995063816865,False,False,False,False,none,,,,
16.8,3.43,3.5317722897525546e-07,2.861452536807965e-07,12.24999381939927,12.24999499245857,False,False,False,False,none,,,,
16.8,3.62,3.511826790458841e-07,2.845292633475391e-07,12.249993854303888,12.249995020738396,False,False,False,False,none,,,,
16.8,3.81,3.507215898276638e-07,2.8415568747257016e-07,12.249993862372946,12.249995027275972,False,False,False,False,none,,,,
16.8,4.0,3.512001750968991e-07,2.845434386727601e-07,12.249993853997704,12.249995020490328,False,False,False,False,none,,,,
17.6,0.2,2.8653145600982752e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,0.39,2.8653145600982752e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,0.5800000000000001,2.8653145600982732e-08,2.3214864705328315e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,0.77,2.8653145600982732e-08,2.3214864705328315e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,0.96,2.8653145600982752e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,1.15,2.8653145600982752e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,1.34,2.8653145600982732e-08,2.3214864705328315e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,1.53,2.8653145600982752e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,1.72,3.2115519051601026e-08,2.6020090085625085e-08,12.24999943797842,12.249999544648425,False,False,False,False,none,,,,
17.6,1.91,3.1700679346101044e-08,2.5683985708876244e-08,12.249999445238114,12.249999550530251,False,False,False,False,none,,,,
17.6,2.1,2.8653145600982752e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,2.29,2.8653145600982752e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,2.4800000000000004,2.8653145600982752e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,2.6700000000000004,2.8653145600982732e-08,2.3214864705328315e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,2.8600000000000003,3.07131392580725e-08,2.4883877760211332e-08,12.249999462520064,12.249999564532136,False,False,False,False,none,,,,
17.6,3.0500000000000003,3.0558739805895676e-08,2.4758782859810797e-08,12.249999465222055,12.249999566721302,False,False,False,False,none,,,,
17.6,3.24,2.7986281384540223e-08,2.2674569313900704e-08,12.24999951024008,12.249999603195038,False,False,False,False,none,,,,
17.6,3.43,2.8653145600982732e-08,2.3214864705328315e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,3.62,2.8653145600982752e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,3.81,2.8653145600982752e-08,2.321486470532833e-08,12.249999498569954,12.249999593739869,False,False,False,False,none,,,,
17.6,4.0,3.0119179866333295e-08,2.4402650075116594e-08,12.249999472914356,12.249999572953625,False,False,False,False,none,,,,
18.4,0.2,5.624039843630812e-52,4.556613986236447e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
18.4,0.39,5.624039843630812e-52,4.556613986236447e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
18.4,0.5800000000000001,2.24283071744764e-09,1.817148189074197e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,0.77,2.24283071744764e-09,1.817148189074197e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,0.96,2.24283071744764e-09,1.817148189074197e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,1.15,2.24283071744764e-09,1.817148189074197e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,1.34,2.24283071744764e-09,1.817148189074197e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,1.53,2.24283071744764e-09,1.817148189074197e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,1.72,2.24283071744764e-09,1.817148189074197e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,1.91,2.24283071744764e-09,1.817148189074197e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,2.1,2.24283071744764e-09,1.817148189074197e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,2.29,2.24283071744764e-09,1.817148189074197e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,2.4800000000000004,2.24283071744764e-09,1.817148189074197e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,2.6700000000000004,2.24283071744764e-09,1.817148189074197e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,2.8600000000000003,2.2428307174476388e-09,1.817148189074196e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,3.0500000000000003,2.2428307174476388e-09,1.817148189074196e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,3.24,2.2428307174476388e-09,1.817148189074196e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,3.43,2.2428307174476388e-09,1.817148189074196e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,3.62,2.2428307174476388e-09,1.817148189074196e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,3.81,2.2428307174476388e-09,1.817148189074196e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
18.4,4.0,2.24283071744764e-09,1.817148189074197e-09,12.249999960750458,12.249999968199903,False,False,False,False,none,,,,
19.200000000000003,0.2,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,0.39,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,0.5800000000000001,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,0.77,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,0.96,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,1.15,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,1.34,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,1.53,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,1.72,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,1.91,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,2.1,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,2.29,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,2.4800000000000004,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,2.6700000000000004,5.62231445470823e-52,4.55521607094514e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
19.200000000000003,2.8600000000000003,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,False,none,,,,
19.200000000000003,3.0500000000000003,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,False,none,,,,
19.200000000000003,3.24,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,False,none,,,,
19.200000000000003,3.43,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,False,none,,,,
19.200000000000003,3.62,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,False,none,,,,
19.200000000000003,3.81,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,False,none,,,,
19.200000000000003,4.0,2.3930744363697308e-09,1.938876101769078e-09,12.249999958121196,12.249999966069666,False,False,False,False,none,,,,
20.0,0.2,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,0.39,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,0.5800000000000001,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,0.77,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,0.96,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,1.15,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,1.34,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,1.53,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,1.72,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,1.91,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,2.1,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,2.29,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,2.4800000000000004,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,2.6700000000000004,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,2.8600000000000003,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,3.0500000000000003,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,3.24,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,3.43,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,3.62,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,3.81,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
20.0,4.0,5.620614764217087e-52,4.5538389766002296e-52,12.249999999999996,12.249999999999996,False,False,False,False,none,,,,
